	Feature	Node	X	Y	Z	Nt[kN/m]	Nz[kN/m]	Ntz[kN/m]	Mt[kN.m/m]	Mz[kN.m/m]	Mtz[kN.m/m]	St[kN/m]	Sz[kN/m]
1	Feature	Node	X	Y	Z	Nt[kN/m]	Nz[kN/m]	Ntz[kN/m]	Mt[kN.m/m]	Mz[kN.m/m]	Mtz[kN.m/m]	St[kN/m]	Sz[kN/m]
3031	Surface 5030	25256	9.665	23.1855	-11.3333	-1.28964E3	-367.961	-5.65283	-20.772	-73.6688	2.17736	-3.48048	7.21685
3032	Surface 5030	25553	9.665	20.819	-10.3	-1.10685E3	-335.277	-8.6827	-15.2503	-62.6208	1.92026	-6.10132	22.4486
3033	Surface 5030	25564	9.665	23.1855	-10.3	-1.10726E3	-334.399	-6.15985	-15.9563	-62.7863	2.11187	-3.38597	22.3761
3034	Surface 5031	24768	9.665	23.1855	-13.4	-1.8662E3	-437.985	-4.516	-20.4631	-32.5288	2.35743	-3.85704	-42.9106
3035	Surface 5031	24774	9.665	24.2119	-13.4	-1.86658E3	-437.382	-19.8812	-20.9787	-32.6603	2.26802	-1.28638	-42.8067
3036	Surface 5031	25036	9.665	23.1855	-12.3667	-1.54335E3	-402.569	-4.84709	-22.7346	-65.8467	2.26628	-3.6422	-22.0091
3037	Surface 5031	25044	9.665	24.2119	-12.3667	-1.54373E3	-402.06	-18.0193	-23.291	-65.9835	2.19923	-1.5471	-21.913
3038	Surface 5031	25256	9.665	23.1855	-11.3333	-1.28964E3	-367.961	-5.65283	-20.772	-73.6688	2.17736	-3.48048	7.21685
3039	Surface 5031	25262	9.665	24.2119	-11.3333	-1.29E3	-367.535	-15.673	-21.3667	-73.8089	2.14591	-1.76324	7.30359
3040	Surface 5031	25564	9.665	23.1855	-10.3	-1.10726E3	-334.399	-6.15985	-15.9563	-62.7863	2.11187	-3.38597	22.3761
3041	Surface 5031	25571	9.665	24.2119	-10.3	-1.10761E3	-334.035	-13.5941	-16.5867	-62.9293	2.10943	-1.94165	22.4541
3042	Surface 5033	23298	9.665	20.819	-19.4	-3.69435E3	-666.348	-14.6382	-38.6664	3.72787	2.5047	-14.5859	-14.391
3043	Surface 5033	23309	9.665	23.1855	-19.4	-3.69544E3	-663.496	-9.78661	-38.8883	3.64085	2.81812	-4.83391	-14.5309
3044	Surface 5033	23574	9.665	20.819	-18.4	-3.40207E3	-623.792	-13.9854	-36.2359	-5.41383	2.45934	-13.7035	-2.56615
3045	Surface 5033	23581	9.665	23.1855	-18.4	-3.4031E3	-621.24	-9.02145	-36.5244	-5.52462	2.76743	-4.75006	-2.70268
3046	Surface 5033	23794	9.665	20.819	-17.4	-3.1162E3	-585.72	-13.2437	-31.2579	-1.34096	2.3878	-12.8055	11.4063
3047	Surface 5033	23801	9.665	23.1855	-17.4	-3.11719E3	-583.424	-8.26219	-31.6086	-1.47117	2.68591	-4.63515	11.2873
3048	Surface 5033	24016	9.665	20.819	-16.4	-2.82936E3	-547.795	-12.5193	-24.7769	10.3847	2.30807	-11.8728	12.6785
3049	Surface 5033	24022	9.665	23.1855	-16.4	-2.8303E3	-545.727	-7.3157	-25.1845	10.2436	2.59631	-4.48594	12.5739
3050	Surface 5033	24235	9.665	20.819	-15.4	-2.52855E3	-510.395	-11.8365	-19.2555	16.6674	2.2318	-10.8673	0.449442
3051	Surface 5033	24242	9.665	23.1855	-15.4	-2.52942E3	-508.541	-6.17606	-19.7167	16.5204	2.51251	-4.30101	0.355161
3052	Surface 5033	24454	9.665	20.819	-14.4	-2.20494E3	-474.39	-11.1996	-17.4583	3.12965	2.16312	-9.76861	-27.0168
3053	Surface 5033	24462	9.665	23.1855	-14.4	-2.20572E3	-472.756	-5.05905	-17.9722	2.97758	2.43662	-4.0852	-27.1059
3054	Surface 5033	24758	9.665	20.819	-13.4	-1.86557E3	-439.399	-10.5895	-19.896	-32.3704	2.09664	-8.62367	-42.825
3055	Surface 5033	24768	9.665	23.1855	-13.4	-1.8662E3	-437.985	-4.516	-20.4631	-32.5288	2.35743	-3.85704	-42.9106
3056	Surface 5034	23309	9.665	23.1855	-19.4	-3.69544E3	-663.496	-9.78661	-38.8883	3.64085	2.81812	-4.83391	-14.5309
3057	Surface 5034	23321	9.665	24.2119	-19.4	-3.69595E3	-662.246	-23.6103	-39.1186	3.56205	2.78718	0.48503	-14.4039
3058	Surface 5034	23581	9.665	23.1855	-18.4	-3.4031E3	-621.24	-9.02145	-36.5244	-5.52462	2.76743	-4.75006	-2.70268
3059	Surface 5034	23586	9.665	24.2119	-18.4	-3.40361E3	-620.124	-22.8613	-36.8092	-5.61833	2.73306	0.126581	-2.58397
3060	Surface 5034	23801	9.665	23.1855	-17.4	-3.11719E3	-583.424	-8.26219	-31.6086	-1.47117	2.68591	-4.63515	11.2873
3061	Surface 5034	23807	9.665	24.2119	-17.4	-3.11767E3	-582.423	-21.9556	-31.9453	-1.57731	2.64771	-0.191686	11.4048
3062	Surface 5034	24022	9.665	23.1855	-16.4	-2.8303E3	-545.727	-7.3157	-25.1845	10.2436	2.59631	-4.48594	12.5739
3063	Surface 5034	24026	9.665	24.2119	-16.4	-2.83075E3	-544.829	-21.3177	-25.5694	10.1292	2.547	-0.476698	12.6899
3064	Surface 5034	24242	9.665	23.1855	-15.4	-2.52942E3	-508.541	-6.17606	-19.7167	16.5204	2.51251	-4.30101	0.355161
3065	Surface 5034	24247	9.665	24.2119	-15.4	-2.52983E3	-507.741	-20.9872	-20.1471	16.4001	2.44506	-0.745473	0.468984
3066	Surface 5034	24462	9.665	23.1855	-14.4	-2.20572E3	-472.756	-5.05905	-17.9722	2.97758	2.43662	-4.0852	-27.1059
3067	Surface 5034	24468	9.665	24.2119	-14.4	-2.20611E3	-472.053	-20.7198	-18.4462	2.85188	2.35043	-1.01373	-26.996
3068	Surface 5034	24768	9.665	23.1855	-13.4	-1.8662E3	-437.985	-4.516	-20.4631	-32.5288	2.35743	-3.85704	-42.9106
3069	Surface 5034	24774	9.665	24.2119	-13.4	-1.86658E3	-437.382	-19.8812	-20.9787	-32.6603	2.26802	-1.28638	-42.8067
3070	Surface 5036	21842	9.665	20.819	-25.9	-5.19835E3	-1.02293E3	-12.2024	-63.4665	-5.90942	3.54932	-19.3223	3.8677
3071	Surface 5036	21852	9.665	23.1855	-25.9	-5.1987E3	-1.01776E3	-9.78296	-63.2669	-6.13404	3.88153	-5.56959	3.77295
3072	Surface 5036	22120	9.665	20.819	-24.8167	-4.98737E3	-961.986	-13.9906	-59.0861	-1.13979	3.16829	-18.6956	5.58414
3073	Surface 5036	22125	9.665	23.1855	-24.8167	-4.98796E3	-957.211	-11.5216	-58.9673	-1.32711	3.4769	-5.49696	5.48685
3074	Surface 5036	22338	9.665	20.819	-23.7333	-4.76953E3	-900.808	-15.1715	-54.3062	5.59554	2.8811	-18.0184	7.29663
3075	Surface 5036	22346	9.665	23.1855	-23.7333	-4.77032E3	-896.44	-12.4939	-54.2592	5.44593	3.17597	-5.39134	7.19793
3076	Surface 5036	22558	9.665	20.819	-22.65	-4.53815E3	-840.027	-15.6983	-49.2163	13.2839	2.687	-17.2757	7.27002
3077	Surface 5036	22564	9.665	23.1855	-22.65	-4.53911E3	-836.063	-12.6126	-49.2358	13.1693	2.97857	-5.25794	7.16982
3078	Surface 5036	22778	9.665	20.819	-21.5667	-4.28506E3	-780.024	-15.7	-44.3206	18.7613	2.5768	-16.4498	3.18311
3079	Surface 5036	22786	9.665	23.1855	-21.5667	-4.28613E3	-776.451	-12.0188	-44.4044	18.6748	2.87427	-5.10349	3.0774
3080	Surface 5036	22999	9.665	20.819	-20.4833	-4.00348E3	-721.302	-15.3136	-40.7431	15.882	2.5299	-15.5403	-8.15475
3081	Surface 5036	23005	9.665	23.1855	-20.4833	-4.0046E3	-718.105	-10.9506	-40.8936	15.807	2.83809	-4.95051	-8.27666
3082	Surface 5036	23298	9.665	20.819	-19.4	-3.69435E3	-666.348	-14.6382	-38.6664	3.72787	2.5047	-14.5859	-14.391
3083	Surface 5036	23309	9.665	23.1855	-19.4	-3.69544E3	-663.496	-9.78661	-38.8883	3.64085	2.81812	-4.83391	-14.5309
3084	Surface 5037	21852	9.665	23.1855	-25.9	-5.1987E3	-1.01776E3	-9.78296	-63.2669	-6.13404	3.88153	-5.56959	3.77295
3085	Surface 5037	21863	9.665	24.2119	-25.9	-5.19847E3	-1.01538E3	-19.345	-63.1255	-6.24928	3.92981	1.95219	3.88814
3086	Surface 5037	22125	9.665	23.1855	-24.8167	-4.98796E3	-957.211	-11.5216	-58.9673	-1.32711	3.4769	-5.49696	5.48685
3087	Surface 5037	22132	9.665	24.2119	-24.8167	-4.98795E3	-955.035	-21.316	-58.8983	-1.43052	3.50905	1.72028	5.62476
3088	Surface 5037	22346	9.665	23.1855	-23.7333	-4.77032E3	-896.44	-12.4939	-54.2592	5.44593	3.17597	-5.39134	7.19793
3089	Surface 5037	22350	9.665	24.2119	-23.7333	-4.77049E3	-894.468	-22.726	-54.2552	5.35539	3.19384	1.51165	7.35009
3090	Surface 5037	22564	9.665	23.1855	-22.65	-4.53911E3	-836.063	-12.6126	-49.2358	13.1693	2.97857	-5.25794	7.16982
3091	Surface 5037	22572	9.665	24.2119	-22.65	-4.53942E3	-834.29	-23.5669	-49.2918	13.0909	2.98299	1.30982	7.32796
3092	Surface 5037	22786	9.665	23.1855	-21.5667	-4.28613E3	-776.451	-12.0188	-44.4044	18.6748	2.87427	-5.10349	3.0774
3093	Surface 5037	22791	9.665	24.2119	-21.5667	-4.28655E3	-774.865	-23.9868	-44.518	18.6054	2.86528	1.09419	3.23312
3094	Surface 5037	23005	9.665	23.1855	-20.4833	-4.0046E3	-718.105	-10.9506	-40.8936	15.807	2.83809	-4.95051	-8.27666
3095	Surface 5037	23011	9.665	24.2119	-20.4833	-4.00508E3	-716.696	-24.0531	-41.065	15.7385	2.8162	0.830963	-8.13321
3096	Surface 5037	23309	9.665	23.1855	-19.4	-3.69544E3	-663.496	-9.78661	-38.8883	3.64085	2.81812	-4.83391	-14.5309
3097	Surface 5037	23321	9.665	24.2119	-19.4	-3.69595E3	-662.246	-23.6103	-39.1186	3.56205	2.78718	0.48503	-14.4039
3098	Surface 5039	19289	9.665	20.819	-36.9	-7.38771E3	-1.5859E3	94.4593	-110.121	-7.70553	13.5441	-22.5723	3.26549
3099	Surface 5039	19297	9.665	23.1855	-36.9	-7.38164E3	-1.58517E3	103.689	-107.974	-8.04809	14.6189	-2.83144	3.49859
3100	Surface 5039	19564	9.665	20.819	-35.9	-7.18602E3	-1.54543E3	74.0527	-104.625	-7.61222	12.2475	-22.6628	1.49435
3101	Surface 5039	19569	9.665	23.1855	-35.9	-7.18096E3	-1.54278E3	81.9862	-102.773	-8.00481	13.2175	-3.50309	1.65137
3102	Surface 5039	19784	9.665	20.819	-34.9	-6.98312E3	-1.50145E3	56.7922	-99.5903	-8.34205	10.9918	-22.6532	1.03968
3103	Surface 5039	19789	9.665	23.1855	-34.9	-6.97901E3	-1.49743E3	63.6351	-98.0098	-8.76341	11.8649	-4.07127	1.13831
3104	Surface 5039	20002	9.665	20.819	-33.9	-6.77982E3	-1.45457E3	42.1879	-94.854	-9.12333	9.7965	-22.5443	0.844359
3105	Surface 5039	20010	9.665	23.1855	-33.9	-6.77653E3	-1.44957E3	48.1011	-93.5167	-9.5554	10.5798	-4.53218	0.897582
3106	Surface 5039	20222	9.665	20.819	-32.9	-6.57685E3	-1.40526E3	29.9033	-90.3728	-9.80428	8.67937	-22.3436	0.739773
3107	Surface 5039	20230	9.665	23.1855	-32.9	-6.57427E3	-1.39964E3	35.0159	-89.2518	-10.2322	9.38025	-4.89318	0.756454
3108	Surface 5039	20444	9.665	20.819	-31.9	-6.37485E3	-1.35397E3	19.6355	-86.1258	-10.3543	7.65284	-22.0637	0.652884
3109	Surface 5039	20450	9.665	23.1855	-31.9	-6.37288E3	-1.34798E3	24.0659	-85.1955	-10.767	8.27895	-5.16706	0.639902
3110	Surface 5039	20662	9.665	20.819	-30.9	-6.1743E3	-1.30109E3	11.1255	-82.0961	-10.7754	6.72391	-21.7171	0.591156
3111	Surface 5039	20670	9.665	23.1855	-30.9	-6.17287E3	-1.29493E3	14.9839	-81.3328	-11.1652	7.28278	-5.36554	0.554381
3112	Surface 5039	20882	9.665	20.819	-29.9	-5.97555E3	-1.24696E3	4.14638	-78.2574	-11.0305	5.89531	-21.3151	0.625157
3113	Surface 5039	20890	9.665	23.1855	-29.9	-5.97458E3	-1.2408E3	7.53338	-77.64	-11.3918	6.39435	-5.49946	0.569475
3114	Surface 5039	21103	9.665	20.819	-28.9	-5.77882E3	-1.19188E3	-1.50083	-74.5634	-10.9877	5.16671	-20.8679	0.87174
3115	Surface 5039	21109	9.665	23.1855	-28.9	-5.77826E3	-1.18584E3	1.50712	-74.0729	-11.3173	5.61318	-5.57892	0.801262
3116	Surface 5039	21323	9.665	20.819	-27.9	-5.58413E3	-1.1361E3	-5.98965	-70.9398	-10.386	4.53576	-20.3838	1.47105
3117	Surface 5039	21330	9.665	23.1855	-27.9	-5.58391E3	-1.13029E3	-3.27212	-70.5598	-10.6817	4.93684	-5.61281	1.38933
3118	Surface 5039	21544	9.665	20.819	-26.9	-5.39106E3	-1.07984E3	-9.47009	-67.2808	-8.83213	3.99907	-19.8686	2.54536
3119	Surface 5039	21550	9.665	23.1855	-26.9	-5.39114E3	-1.07432E3	-6.9511	-66.997	-9.09311	4.36203	-5.60858	2.45555
3120	Surface 5039	21842	9.665	20.819	-25.9	-5.19835E3	-1.02293E3	-12.2024	-63.4665	-5.90942	3.54932	-19.3223	3.8677
3121	Surface 5039	21852	9.665	23.1855	-25.9	-5.1987E3	-1.01776E3	-9.78296	-63.2669	-6.13404	3.88153	-5.56959	3.77295
3122	Surface 5040	19297	9.665	23.1855	-36.9	-7.38164E3	-1.58517E3	103.689	-107.974	-8.04809	14.6189	-2.83144	3.49859
3123	Surface 5040	19308	9.665	24.2119	-36.9	-7.37491E3	-1.58403E3	98.5521	-106.121	-8.03643	15.0834	7.9828	2.42884
3124	Surface 5040	19569	9.665	23.1855	-35.9	-7.18096E3	-1.54278E3	81.9862	-102.773	-8.00481	13.2175	-3.50309	1.65137
3125	Surface 5040	19575	9.665	24.2119	-35.9	-7.17534E3	-1.54091E3	75.8456	-101.178	-8.04744	13.6199	6.99088	0.801075
3126	Surface 5040	19789	9.665	23.1855	-34.9	-6.97901E3	-1.49743E3	63.6351	-98.0098	-8.76341	11.8649	-4.07127	1.13831
3127	Surface 5040	19794	9.665	24.2119	-34.9	-6.97439E3	-1.49505E3	56.6934	-96.6499	-8.84681	12.211	6.10479	0.47666
3128	Surface 5040	20010	9.665	23.1855	-33.9	-6.77653E3	-1.44957E3	48.1011	-93.5167	-9.5554	10.5798	-4.53218	0.897582
3129	Surface 5040	20015	9.665	24.2119	-33.9	-6.77276E3	-1.44687E3	40.5004	-92.3691	-9.66757	10.8744	5.33123	0.397699
3130	Surface 5040	20230	9.665	23.1855	-32.9	-6.57427E3	-1.39964E3	35.0159	-89.2518	-10.2322	9.38025	-4.89318	0.756454
3131	Surface 5040	20235	9.665	24.2119	-32.9	-6.57122E3	-1.39674E3	26.8809	-88.2936	-10.3631	9.62849	4.66149	0.393678
3132	Surface 5040	20450	9.665	23.1855	-31.9	-6.37288E3	-1.34798E3	24.0659	-85.1955	-10.767	8.27895	-5.16706	0.639902
3133	Surface 5040	20456	9.665	24.2119	-31.9	-6.37045E3	-1.34498E3	15.5137	-84.405	-10.9085	8.48587	4.083	0.392513
3134	Surface 5040	20670	9.665	23.1855	-30.9	-6.17287E3	-1.29493E3	14.9839	-81.3328	-11.1652	7.28278	-5.36554	0.554381
3135	Surface 5040	20675	9.665	24.2119	-30.9	-6.17096E3	-1.29192E3	6.11802	-80.6898	-11.3111	7.45311	3.58478	0.403241
3136	Surface 5040	20890	9.665	23.1855	-29.9	-5.97458E3	-1.2408E3	7.53338	-77.64	-11.3918	6.39435	-5.49946	0.569475
3137	Surface 5040	20894	9.665	24.2119	-29.9	-5.97313E3	-1.23784E3	-1.55736	-77.126	-11.5374	6.53255	3.15619	0.49766
3138	Surface 5040	21109	9.665	23.1855	-28.9	-5.77826E3	-1.18584E3	1.50712	-74.0729	-11.3173	5.61318	-5.57892	0.801262
3139	Surface 5040	21114	9.665	24.2119	-28.9	-5.77719E3	-1.18298E3	-7.73581	-73.6717	-11.4588	5.7235	2.78716	0.793907
3140	Surface 5040	21330	9.665	23.1855	-27.9	-5.58391E3	-1.13029E3	-3.27212	-70.5598	-10.6817	4.93684	-5.61281	1.38933
3141	Surface 5040	21335	9.665	24.2119	-27.9	-5.58317E3	-1.12756E3	-12.6168	-70.2569	-10.8165	5.02318	2.46854	1.43345
3142	Surface 5040	21550	9.665	23.1855	-26.9	-5.39114E3	-1.07432E3	-6.9511	-66.997	-9.09311	4.36203	-5.60858	2.45555
3143	Surface 5040	21554	9.665	24.2119	-26.9	-5.39068E3	-1.07176E3	-16.3808	-66.7802	-9.21914	4.42794	2.19199	2.53983
3144	Surface 5040	21852	9.665	23.1855	-25.9	-5.1987E3	-1.01776E3	-9.78296	-63.2669	-6.13404	3.88153	-5.56959	3.77295
3145	Surface 5040	21863	9.665	24.2119	-25.9	-5.19847E3	-1.01538E3	-19.345	-63.1255	-6.24928	3.92981	1.95219	3.88814
3146	Surface 5042	15783	9.665	20.819	-52.4	-10.0921E3	-1.46727E3	1.04639E3	-252.216	-561.493	-72.3385	-64.9069	-51.5414
3147	Surface 5042	15805	9.665	23.1855	-52.4	-9.99407E3	-1.65626E3	1.06737E3	-262.788	-559.706	-88.2951	-60.3546	-52.8931
3148	Surface 5042	16128	9.665	20.819	-51.3667	-9.65371E3	-1.41015E3	911.44	-267.719	-443.367	-68.08	-57.9437	204.285
3149	Surface 5042	16134	9.665	23.1855	-51.3667	-9.60807E3	-1.56825E3	941.34	-281.374	-438.594	-78.318	-40.7996	219.546
3150	Surface 5042	16348	9.665	20.819	-50.3333	-9.5032E3	-1.43849E3	774.348	-247.592	-237.719	-50.5565	-38.9935	153.051
3151	Surface 5042	16354	9.665	23.1855	-50.3333	-9.47616E3	-1.56626E3	811.757	-257.688	-227.438	-53.5945	-14.6014	163.475
3152	Surface 5042	16566	9.665	20.819	-49.3	-9.44616E3	-1.49113E3	683.782	-224.99	-103.643	-27.3518	-26.4745	95.1984
3153	Surface 5042	16572	9.665	23.1855	-49.3	-9.42534E3	-1.59841E3	724.001	-229.601	-92.9846	-26.1379	-0.29468	102.423
3154	Surface 5042	16787	9.665	20.819	-48.2667	-9.39293E3	-1.55043E3	610.957	-204.984	-31.2544	-8.22159	-21.8046	50.7484
3155	Surface 5042	16794	9.665	23.1855	-48.2667	-9.37391E3	-1.63991E3	650.156	-205.452	-23.0667	-5.31574	4.57075	55.049
3156	Surface 5042	17007	9.665	20.819	-47.2333	-9.3071E3	-1.60503E3	544.306	-189.469	-0.335415	4.55536	-20.3661	22.2584
3157	Surface 5042	17014	9.665	23.1855	-47.2333	-9.28863E3	-1.67842E3	580.982	-187.53	5.15149	7.72139	5.47907	25.4346
3158	Surface 5042	17228	9.665	20.819	-46.2	-9.18048E3	-1.64964E3	480.567	-177.733	7.28383	12.2001	-19.9906	7.14362
3159	Surface 5042	17233	9.665	23.1855	-46.2	-9.1624E3	-1.70883E3	514.086	-174.5	10.8414	15.1366	5.34597	9.6766
3160	Surface 5042	17447	9.665	20.819	-45.1667	-9.01864E3	-1.68241E3	419.53	-168.331	4.27591	16.3992	-19.9755	0.851204
3161	Surface 5042	17453	9.665	23.1855	-45.1667	-9.00128E3	-1.72933E3	449.642	-164.477	6.55684	19.0009	4.77865	2.92946
3162	Surface 5042	17667	9.665	20.819	-44.1333	-8.83202E3	-1.70316E3	362.017	-160.11	-1.92544	18.4293	-20.1405	-0.490843
3163	Surface 5042	17672	9.665	23.1855	-44.1333	-8.81576E3	-1.73957E3	388.684	-156.051	-0.477882	20.7139	4.00034	1.20085
3164	Surface 5042	17886	9.665	20.819	-43.1	-8.63088E3	-1.71244E3	308.911	-152.392	-7.59754	19.1222	-20.429	0.422083
3165	Surface 5042	17894	9.665	23.1855	-43.1	-8.61603E3	-1.73998E3	332.251	-148.384	-6.70672	21.1398	3.07507	1.77511
3166	Surface 5042	18108	9.665	20.819	-42.0667	-8.42317E3	-1.71124E3	260.794	-144.874	-11.3215	18.9881	-20.8074	1.99779
3167	Surface 5042	18113	9.665	23.1855	-42.0667	-8.40989E3	-1.73135E3	281.026	-141.07	-10.8185	20.7863	2.05106	3.05822
3168	Surface 5042	18327	9.665	20.819	-41.0333	-8.21398E3	-1.70063E3	217.88	-137.474	-12.9119	18.3356	-21.2343	3.45208
3169	Surface 5042	18334	9.665	23.1855	-41.0333	-8.20231E3	-1.71462E3	235.284	-133.963	-12.6909	19.9508	0.980848	4.26766
3170	Surface 5042	18548	9.665	20.819	-40.0	-8.00586E3	-1.68175E3	180.086	-130.218	-12.7245	17.3558	-21.664	4.48464
3171	Surface 5042	18554	9.665	23.1855	-40.0	-7.99576E3	-1.69075E3	194.971	-127.045	-12.714	18.8138	-0.0824772	5.10054
3172	Surface 5042	18767	9.665	20.819	-38.9667	-7.79944E3	-1.65566E3	147.146	-123.171	-11.2965	16.1741	-22.0542	5.00424
3173	Surface 5042	18774	9.665	23.1855	-38.9667	-7.79082E3	-1.66065E3	159.826	-120.349	-11.4439	17.4926	-1.09487	5.46035
3174	Surface 5042	18988	9.665	20.819	-37.9333	-7.59391E3	-1.62337E3	118.696	-116.411	-9.24217	14.8795	-22.3668	4.92352
3175	Surface 5042	18993	9.665	23.1855	-37.9333	-7.58665E3	-1.62516E3	129.489	-113.935	-9.50496	16.0708	-2.02071	5.2543
3176	Surface 5042	19289	9.665	20.819	-36.9	-7.38771E3	-1.5859E3	94.4593	-110.121	-7.70553	13.5441	-22.5723	3.26549
3177	Surface 5042	19297	9.665	23.1855	-36.9	-7.38164E3	-1.58517E3	103.689	-107.974	-8.04809	14.6189	-2.83144	3.49859
3178	Surface 5043	15805	9.665	23.1855	-52.4	-9.99407E3	-1.65626E3	1.06737E3	-262.788	-559.706	-88.2951	-60.3546	-52.8931
3179	Surface 5043	15823	9.665	24.2119	-52.4	-9.90736E3	-1.72183E3	1.03357E3	-281.667	-560.877	-99.1854	-67.5155	-55.6443
3180	Surface 5043	16134	9.665	23.1855	-51.3667	-9.60807E3	-1.56825E3	941.34	-281.374	-438.594	-78.318	-40.7996	219.546
3181	Surface 5043	16140	9.665	24.2119	-51.3667	-9.56283E3	-1.62833E3	943.778	-298.305	-436.86	-84.3241	-35.3054	215.309
3182	Surface 5043	16354	9.665	23.1855	-50.3333	-9.47616E3	-1.56626E3	811.757	-257.688	-227.438	-53.5945	-14.6014	163.475
3183	Surface 5043	16359	9.665	24.2119	-50.3333	-9.44306E3	-1.61825E3	832.224	-269.064	-222.952	-54.5072	-0.714548	160.776
3184	Surface 5043	16572	9.665	23.1855	-49.3	-9.42534E3	-1.59841E3	724.001	-229.601	-92.9846	-26.1379	-0.29468	102.423
3185	Surface 5043	16579	9.665	24.2119	-49.3	-9.39716E3	-1.64271E3	748.889	-234.565	-88.0738	-24.3041	14.8953	97.611
3186	Surface 5043	16794	9.665	23.1855	-48.2667	-9.37391E3	-1.63991E3	650.156	-205.452	-23.0667	-5.31574	4.57075	55.049
3187	Surface 5043	16800	9.665	24.2119	-48.2667	-9.34787E3	-1.67659E3	673.446	-206.22	-19.1969	-2.86898	19.3107	49.7547
3188	Surface 5043	17014	9.665	23.1855	-47.2333	-9.28863E3	-1.67842E3	580.982	-187.53	5.15149	7.72139	5.47907	25.4346
3189	Surface 5043	17018	9.665	24.2119	-47.2333	-9.26419E3	-1.70809E3	600.433	-185.98	7.93062	9.99429	19.781	20.269
3190	Surface 5043	17233	9.665	23.1855	-46.2	-9.1624E3	-1.70883E3	514.086	-174.5	10.8414	15.1366	5.34597	9.6766
3191	Surface 5043	17238	9.665	24.2119	-46.2	-9.13947E3	-1.73235E3	529.232	-171.747	12.8273	17.0565	19.2752	4.96943
3192	Surface 5043	17453	9.665	23.1855	-45.1667	-9.00128E3	-1.72933E3	449.642	-164.477	6.55684	19.0009	4.77865	2.92946
3193	Surface 5043	17459	9.665	24.2119	-45.1667	-8.98004E3	-1.74761E3	460.76	-161.159	8.00394	20.5821	18.3514	-1.2658
3194	Surface 5043	17672	9.665	23.1855	-44.1333	-8.81576E3	-1.73957E3	388.684	-156.051	-0.477882	20.7139	4.00034	1.20085
3195	Surface 5043	17679	9.665	24.2119	-44.1333	-8.79645E3	-1.75343E3	396.341	-152.547	0.594591	22.0188	17.223	-2.47731
3196	Surface 5043	17894	9.665	23.1855	-43.1	-8.61603E3	-1.73998E3	332.251	-148.384	-6.70672	21.1398	3.07507	1.77511
3197	Surface 5043	17899	9.665	24.2119	-43.1	-8.59879E3	-1.75015E3	337.042	-144.923	-5.90579	22.2323	15.9463	-1.41434
3198	Surface 5043	18113	9.665	23.1855	-42.0667	-8.40989E3	-1.73135E3	281.026	-141.07	-10.8185	20.7863	2.05106	3.05822
3199	Surface 5043	18120	9.665	24.2119	-42.0667	-8.39474E3	-1.73848E3	283.467	-137.786	-10.2261	21.7169	14.5698	0.320973
3200	Surface 5043	18334	9.665	23.1855	-41.0333	-8.20231E3	-1.71462E3	235.284	-133.963	-12.6909	19.9508	0.980848	4.26766
3201	Surface 5043	18338	9.665	24.2119	-41.0333	-8.18917E3	-1.71928E3	235.779	-130.932	-12.2656	20.7552	13.1491	1.94295
3202	Surface 5043	18554	9.665	23.1855	-40.0	-7.99576E3	-1.69075E3	194.971	-127.045	-12.714	18.8138	-0.0824772	5.10054
3203	Surface 5043	18560	9.665	24.2119	-40.0	-7.98448E3	-1.69342E3	193.816	-124.304	-12.4258	19.5155	11.7401	3.1482
3204	Surface 5043	18774	9.665	23.1855	-38.9667	-7.79082E3	-1.66065E3	159.826	-120.349	-11.4439	17.4926	-1.09487	5.46035
3205	Surface 5043	18778	9.665	24.2119	-38.9667	-7.78123E3	-1.66174E3	157.216	-117.91	-11.2684	18.1067	10.3881	3.84044
3206	Surface 5043	18993	9.665	23.1855	-37.9333	-7.58665E3	-1.62516E3	129.489	-113.935	-9.50496	16.0708	-2.02071	5.2543
3207	Surface 5043	18999	9.665	24.2119	-37.9333	-7.57859E3	-1.625E3	125.55	-111.796	-9.42099	16.6067	9.12588	3.92848
3208	Surface 5043	19297	9.665	23.1855	-36.9	-7.38164E3	-1.58517E3	103.689	-107.974	-8.04809	14.6189	-2.83144	3.49859
3209	Surface 5043	19308	9.665	24.2119	-36.9	-7.37491E3	-1.58403E3	98.5521	-106.121	-8.03643	15.0834	7.9828	2.42884
3210	Surface 5045	13551	9.665	20.819	-55.3965	-15.9661E3	-1.38955E3	3.41702E3	-80.0126	-46.6288	-25.6503	-384.469	-23.4282
3211	Surface 5045	13592	9.665	23.1855	-55.3965	-15.691E3	-1.98217E3	3.94501E3	-107.027	-26.9283	-36.5227	-380.2	100.671
3212	Surface 5045	14295	9.665	20.819	-54.3977	-13.0204E3	-1.4844E3	2.04809E3	-103.806	-176.802	-90.5165	-73.5006	-227.869
3213	Surface 5045	14304	9.665	23.1855	-54.3977	-12.8654E3	-1.88809E3	2.20272E3	-138.108	-167.49	-93.5277	-55.654	-217.344
3214	Surface 5045	14838	9.665	20.819	-53.3988	-11.1595E3	-1.54263E3	1.35218E3	-178.447	-419.104	-82.0511	-42.4836	-320.309
3215	Surface 5045	14849	9.665	23.1855	-53.3988	-11.0775E3	-1.80886E3	1.40231E3	-189.674	-413.558	-96.0325	-55.6232	-309.153
