	Feature	Node	X	Y	Z	Nt[kN/m]	Nz[kN/m]	Ntz[kN/m]	Mt[kN.m/m]	Mz[kN.m/m]	Mtz[kN.m/m]	St[kN/m]	Sz[kN/m]
1	Feature	Node	X	Y	Z	Nt[kN/m]	Nz[kN/m]	Ntz[kN/m]	Mt[kN.m/m]	Mz[kN.m/m]	Mtz[kN.m/m]	St[kN/m]	Sz[kN/m]
645	Surface 152	21838	9.665	159.181	-25.9	-5.18906E3	-1.01877E3	11.6836	-65.1593	-6.07716	-3.80827	19.1095	3.90971
646	Surface 152	22109	9.665	161.663	-24.8167	-4.97226E3	-962.358	-1.12733	-61.0374	-1.24543	-3.21795	26.3163	5.58086
647	Surface 152	22115	9.665	159.181	-24.8167	-4.97716E3	-959.087	12.5106	-60.7378	-1.37288	-3.43486	18.4886	5.53305
648	Surface 152	22331	9.665	161.663	-23.7333	-4.75371E3	-902.023	-1.43634	-56.1536	5.33825	-2.97023	25.2901	7.20704
649	Surface 152	22336	9.665	159.181	-23.7333	-4.75872E3	-899.043	12.8185	-55.9612	5.23091	-3.14207	17.8193	7.1654
650	Surface 152	22551	9.665	161.663	-22.65	-4.5222E3	-841.947	-2.56933	-51.0109	12.852	-2.79622	24.1822	7.16015
651	Surface 152	22555	9.665	159.181	-22.65	-4.52726E3	-839.253	12.6152	-50.9177	12.7624	-2.92943	17.0869	7.116
652	Surface 152	22769	9.665	161.663	-21.5667	-4.26985E3	-782.526	-4.41639	-46.0945	18.2379	-2.68709	22.9616	3.19059
653	Surface 152	22776	9.665	159.181	-21.5667	-4.27485E3	-780.104	12.031	-46.0968	18.1594	-2.78655	16.2751	3.13345
654	Surface 152	22990	9.665	161.663	-20.4833	-3.99014E3	-724.269	-6.64061	-42.4891	15.5466	-2.61997	21.617	-7.79762
655	Surface 152	22997	9.665	159.181	-20.4833	-3.9949E3	-722.095	11.2056	-42.589	15.4643	-2.68971	15.385	-7.88096
656	Surface 152	23283	9.665	161.663	-19.4	-3.68392E3	-669.74	-8.46601	-40.3603	3.92849	-2.54887	20.1805	-13.7616
657	Surface 152	23295	9.665	159.181	-19.4	-3.68826E3	-667.785	10.2539	-40.5627	3.82096	-2.59423	14.4526	-13.8674
658	Surface 153	21806	9.665	-180.0	-25.9	-5.17581E3	-1.02873E3	-6.83979	-66.8157	-5.5255	-0.325536	4.14988	4.37773
659	Surface 153	21816	9.665	173.888	-25.9	-5.1789E3	-1.03022E3	2.96109	-66.7091	-5.51039	-1.45138	5.85813	4.22569
660	Surface 153	21822	9.665	167.775	-25.9	-5.17986E3	-1.02833E3	6.98114	-66.1491	-5.63373	-2.52466	13.1913	4.28881
661	Surface 153	21829	9.665	161.663	-25.9	-5.18431E3	-1.02231E3	-1.54923	-65.5781	-5.93051	-3.53873	27.2881	3.97138
662	Surface 153	22095	9.665	-180.0	-24.8167	-4.96365E3	-967.826	-7.18908	-61.9534	-0.909899	-0.360634	4.00151	5.98404
663	Surface 153	22101	9.665	173.888	-24.8167	-4.96653E3	-969.456	3.05975	-61.8907	-0.8964	-1.35466	5.68271	5.8238
664	Surface 153	22106	9.665	167.775	-24.8167	-4.96762E3	-967.882	7.39686	-61.4603	-0.99817	-2.30556	12.7562	5.89525
665	Surface 153	22109	9.665	161.663	-24.8167	-4.97226E3	-962.358	-1.12733	-61.0374	-1.24543	-3.21795	26.3163	5.58086
666	Surface 153	22316	9.665	-180.0	-23.7333	-4.74503E3	-906.528	-7.47961	-56.7678	5.61276	-0.386143	3.85841	7.61479
667	Surface 153	22321	9.665	173.888	-23.7333	-4.74774E3	-908.286	3.12476	-56.7514	5.61915	-1.27701	5.49926	7.44456
668	Surface 153	22325	9.665	167.775	-23.7333	-4.74892E3	-907.024	7.5683	-56.442	5.5368	-2.13279	12.2935	7.52324
669	Surface 153	22331	9.665	161.663	-23.7333	-4.75371E3	-902.023	-1.43634	-56.1536	5.33825	-2.97023	25.2901	7.20704
670	Surface 153	22536	9.665	-180.0	-22.65	-4.51351E3	-845.533	-7.76206	-51.3327	13.0805	-0.398249	3.71376	7.58159
671	Surface 153	22542	9.665	173.888	-22.65	-4.51607E3	-847.394	3.1608	-51.366	13.0751	-1.21553	5.30224	7.40124
672	Surface 153	22546	9.665	167.775	-22.65	-4.51732E3	-846.431	7.50619	-51.1732	13.0076	-2.00477	11.7915	7.48624
673	Surface 153	22551	9.665	161.663	-22.65	-4.5222E3	-841.947	-2.56933	-51.0109	12.852	-2.79622	24.1822	7.16015
674	Surface 153	22755	9.665	-180.0	-21.5667	-4.26127E3	-785.263	-8.09768	-46.1216	18.4417	-0.396206	3.55529	3.64094
675	Surface 153	22762	9.665	173.888	-21.5667	-4.2637E3	-787.204	3.16595	-46.2092	18.4238	-1.16663	5.08382	3.45375
676	Surface 153	22766	9.665	167.775	-21.5667	-4.26498E3	-786.515	7.26817	-46.1328	18.3634	-1.91522	11.2371	3.54079
677	Surface 153	22769	9.665	161.663	-21.5667	-4.26985E3	-782.526	-4.41639	-46.0945	18.2379	-2.68709	22.9616	3.19059
678	Surface 153	22975	9.665	-180.0	-20.4833	-3.98187E3	-726.247	-8.47621	-42.2062	15.7626	-0.386016	3.36555	-7.29435
679	Surface 153	22981	9.665	173.888	-20.4833	-3.98414E3	-728.244	3.12008	-42.3523	15.7398	-1.12711	4.83808	-7.48039
680	Surface 153	22985	9.665	167.775	-20.4833	-3.98546E3	-727.793	6.90051	-42.3975	15.6699	-1.85164	10.6275	-7.40204
681	Surface 153	22990	9.665	161.663	-20.4833	-3.99014E3	-724.269	-6.64061	-42.4891	15.5466	-2.61997	21.617	-7.79762
682	Surface 153	23263	9.665	-180.0	-19.4	-3.67614E3	-671.096	-8.6547	-39.7479	4.20672	-0.384618	3.12537	-13.2141
683	Surface 153	23272	9.665	173.888	-19.4	-3.67827E3	-673.124	2.99251	-39.9564	4.1885	-1.0934	4.56789	-13.3932
684	Surface 153	23277	9.665	167.775	-19.4	-3.67961E3	-672.858	6.41441	-40.129	4.08986	-1.79059	9.98226	-13.3302
685	Surface 153	23283	9.665	161.663	-19.4	-3.68392E3	-669.74	-8.46601	-40.3603	3.92849	-2.54887	20.1805	-13.7616
686	Surface 154	21796	9.665	-172.251	-25.9	-5.17609E3	-1.02076E3	0.729197	-66.4941	-5.72956	1.19214	-11.9299	4.35072
687	Surface 154	21806	9.665	-180.0	-25.9	-5.17581E3	-1.02873E3	-6.83979	-66.8157	-5.5255	-0.325536	4.14988	4.37773
688	Surface 154	22090	9.665	-172.251	-24.8167	-4.96435E3	-959.972	0.327498	-61.6718	-1.07635	1.01573	-11.4724	5.97452
689	Surface 154	22095	9.665	-180.0	-24.8167	-4.96365E3	-967.826	-7.18908	-61.9534	-0.909899	-0.360634	4.00151	5.98404
690	Surface 154	22310	9.665	-172.251	-23.7333	-4.74608E3	-898.827	0.566425	-56.5123	5.49413	0.888139	-10.9762	7.62148
691	Surface 154	22316	9.665	-180.0	-23.7333	-4.74503E3	-906.528	-7.47961	-56.7678	5.61276	-0.386143	3.85841	7.61479
692	Surface 154	22529	9.665	-172.251	-22.65	-4.51481E3	-838.023	1.49095	-51.0912	13.0147	0.816162	-10.4314	7.5974
693	Surface 154	22536	9.665	-180.0	-22.65	-4.51351E3	-845.533	-7.76206	-51.3327	13.0805	-0.398249	3.71376	7.58159
694	Surface 154	22749	9.665	-172.251	-21.5667	-4.26269E3	-777.977	2.95176	-45.8865	18.4203	0.797079	-9.83374	3.64649
695	Surface 154	22755	9.665	-180.0	-21.5667	-4.26127E3	-785.263	-8.09768	-46.1216	18.4417	-0.396206	3.55529	3.64094
696	Surface 154	22970	9.665	-172.251	-20.4833	-3.98324E3	-719.215	4.65249	-41.9777	15.7476	0.809291	-9.20293	-7.3371
697	Surface 154	22975	9.665	-180.0	-20.4833	-3.98187E3	-726.247	-8.47621	-42.2062	15.7626	-0.386016	3.36555	-7.29435
698	Surface 154	23251	9.665	-172.251	-19.4	-3.67731E3	-664.33	6.0638	-39.5307	4.14288	0.798917	-8.57723	-13.3045
699	Surface 154	23263	9.665	-180.0	-19.4	-3.67614E3	-671.096	-8.6547	-39.7479	4.20672	-0.384618	3.12537	-13.2141
700	Surface 155	21789	9.665	-166.683	-25.9	-5.18112E3	-1.0112E3	-8.58607	-65.9003	-6.00974	2.12655	-28.1137	4.28601
701	Surface 155	21796	9.665	-172.251	-25.9	-5.17609E3	-1.02076E3	0.729197	-66.4941	-5.72956	1.19214	-11.9299	4.35072
702	Surface 155	22085	9.665	-166.683	-24.8167	-4.96985E3	-950.706	-9.35405	-61.1842	-1.30496	1.84444	-27.0553	5.93304
703	Surface 155	22090	9.665	-172.251	-24.8167	-4.96435E3	-959.972	0.327498	-61.6718	-1.07635	1.01573	-11.4724	5.97452
704	Surface 155	22304	9.665	-166.683	-23.7333	-4.75197E3	-889.896	-9.4192	-56.1106	5.32642	1.63558	-25.9286	7.59969
705	Surface 155	22310	9.665	-172.251	-23.7333	-4.74608E3	-898.827	0.566425	-56.5123	5.49413	0.888139	-10.9762	7.62148
706	Surface 155	22525	9.665	-166.683	-22.65	-4.52096E3	-829.444	-8.78617	-50.7593	12.9102	1.50653	-24.7052	7.58582
707	Surface 155	22529	9.665	-172.251	-22.65	-4.51481E3	-838.023	1.49095	-51.0912	13.0147	0.816162	-10.4314	7.5974
708	Surface 155	22744	9.665	-166.683	-21.5667	-4.26887E3	-769.765	-7.64968	-45.6147	18.3658	1.45112	-23.3592	3.62239
709	Surface 155	22749	9.665	-172.251	-21.5667	-4.26269E3	-777.977	2.95176	-45.8865	18.4203	0.797079	-9.83374	3.64649
710	Surface 155	22963	9.665	-166.683	-20.4833	-3.98911E3	-711.389	-6.27486	-41.768	15.6959	1.44023	-21.8947	-7.41736
711	Surface 155	22970	9.665	-172.251	-20.4833	-3.98324E3	-719.215	4.65249	-41.9777	15.7476	0.809291	-9.20293	-7.3371
712	Surface 155	23245	9.665	-166.683	-19.4	-3.68256E3	-656.882	-4.92357	-39.3918	4.02604	1.40687	-20.3741	-13.4399
713	Surface 155	23251	9.665	-172.251	-19.4	-3.67731E3	-664.33	6.0638	-39.5307	4.14288	0.798917	-8.57723	-13.3045
714	Surface 157	21755	9.665	-159.181	-25.9	-5.18795E3	-994.077	-16.9203	-64.9552	-6.58678	3.31921	6.3571	4.10262
715	Surface 157	21767	9.665	-160.983	-25.9	-5.18898E3	-998.468	-17.8054	-65.1552	-6.41899	3.018	-5.29292	4.04336
716	Surface 157	22065	9.665	-159.181	-24.8167	-4.97762E3	-934.22	-18.0298	-60.4688	-1.7841	2.92387	5.98578	5.79015
717	Surface 157	22072	9.665	-160.983	-24.8167	-4.97835E3	-938.453	-18.9054	-60.609	-1.64579	2.64257	-5.19649	5.72342
718	Surface 157	22285	9.665	-159.181	-23.7333	-4.76053E3	-874.115	-18.3031	-55.5896	4.95963	2.63423	5.64477	7.48325
719	Surface 157	22293	9.665	-160.983	-23.7333	-4.76099E3	-878.173	-19.2627	-55.6781	5.06465	2.36643	-5.05432	7.40495
720	Surface 157	22506	9.665	-159.181	-22.65	-4.53007E3	-814.391	-17.7735	-50.4056	12.6559	2.45683	5.311	7.47164
721	Surface 157	22513	9.665	-160.983	-22.65	-4.53033E3	-818.269	-18.9294	-50.4485	12.7281	2.19563	-4.87322	7.38045
722	Surface 157	22725	9.665	-159.181	-21.5667	-4.27816E3	-755.44	-16.6866	-45.4132	18.1962	2.37998	4.94715	3.46696
723	Surface 157	22733	9.665	-160.983	-21.5667	-4.27828E3	-759.136	-18.1421	-45.4135	18.2442	2.11948	-4.66897	3.36802
724	Surface 157	22947	9.665	-159.181	-20.4833	-3.99805E3	-697.783	-15.2989	-41.7209	15.5272	2.36181	4.49253	-7.6867
725	Surface 157	22951	9.665	-160.983	-20.4833	-3.99809E3	-701.29	-17.1078	-41.6787	15.5776	2.09899	-4.48624	-7.77509
726	Surface 157	23215	9.665	-159.181	-19.4	-3.69058E3	-643.943	-13.7392	-39.5122	3.73966	2.31143	3.89102	-13.8163
727	Surface 157	23225	9.665	-160.983	-19.4	-3.69059E3	-647.266	-15.821	-39.427	3.82649	2.05053	-4.37889	-13.8855
728	Surface 164	21762	9.665	-20.819	-25.9	-5.18682E3	-1.01354E3	18.7746	-64.7631	-6.19766	-3.25012	-6.46235	4.10877
729	Surface 164	21774	9.665	-19.0166	-25.9	-5.18793E3	-1.01766E3	19.7094	-64.99	-6.04226	-2.95651	5.17286	4.05506
730	Surface 164	22068	9.665	-20.819	-24.8167	-4.97666E3	-953.876	20.2059	-60.3203	-1.35831	-2.86936	-6.10445	5.79613
731	Surface 164	22075	9.665	-19.0166	-24.8167	-4.97747E3	-957.804	21.1375	-60.4904	-1.23399	-2.59795	5.06406	5.73622
732	Surface 164	22288	9.665	-20.819	-23.7333	-4.75979E3	-893.983	20.8216	-55.4973	5.42991	-2.59684	-5.77678	7.4843
733	Surface 164	22295	9.665	-19.0166	-23.7333	-4.76034E3	-897.702	21.8386	-55.6187	5.51892	-2.34192	4.90982	7.41419
734	Surface 164	22509	9.665	-20.819	-22.65	-4.52961E3	-834.477	20.6389	-50.3864	13.1746	-2.44	-5.45662	7.46086
735	Surface 164	22515	9.665	-19.0166	-22.65	-4.52996E3	-837.975	21.8508	-50.4648	13.228	-2.19554	4.71671	7.3789
736	Surface 164	22728	9.665	-20.819	-21.5667	-4.278E3	-775.743	19.8892	-45.489	18.7594	-2.3898	-5.10873	3.4305
737	Surface 164	22734	9.665	-19.0166	-21.5667	-4.2782E3	-779.008	21.3969	-45.5272	18.7845	-2.15079	4.49884	3.34116
738	Surface 164	22950	9.665	-20.819	-20.4833	-3.99816E3	-718.29	18.8216	-41.9206	16.111	-2.40941	-4.6748	-7.7768
739	Surface 164	22954	9.665	-19.0166	-20.4833	-3.99827E3	-721.306	20.6751	-41.9184	16.1323	-2.1734	4.29876	-7.85578
740	Surface 164	23217	9.665	-20.819	-19.4	-3.6909E3	-664.624	17.5724	-39.8701	4.29847	-2.41427	-4.09852	-13.9758
741	Surface 164	23228	9.665	-19.0166	-19.4	-3.69097E3	-667.388	19.6879	-39.8258	4.34828	-2.18545	4.17123	-14.0346
742	Surface 166	21792	9.665	-13.3169	-25.9	-5.18043E3	-1.0293E3	10.6118	-65.8319	-5.68497	-2.10516	27.9781	4.26946
743	Surface 166	21802	9.665	-7.74887	-25.9	-5.17575E3	-1.03752E3	1.32879	-66.5136	-5.46483	-1.21017	11.8184	4.32527
744	Surface 166	22086	9.665	-13.3169	-24.8167	-4.96934E3	-968.881	11.7168	-61.1686	-0.95123	-1.84883	26.9124	5.91416
745	Surface 166	22093	9.665	-7.74887	-24.8167	-4.96419E3	-976.707	2.05915	-61.7448	-0.789493	-1.06657	11.3573	5.94679
746	Surface 166	22307	9.665	-13.3169	-23.7333	-4.7517E3	-908.136	12.1153	-56.1586	5.71501	-1.67128	25.7794	7.57415
747	Surface 166	22312	9.665	-7.74887	-23.7333	-4.74615E3	-915.514	2.12689	-56.6472	5.80729	-0.978998	10.8587	7.58776
748	Surface 166	22527	9.665	-13.3169	-22.65	-4.52096E3	-847.726	11.8031	-50.8852	13.3348	-1.58048	24.5506	7.54607
749	Surface 166	22532	9.665	-7.74887	-22.65	-4.51512E3	-854.622	1.48169	-51.299	13.3535	-0.955915	10.3134	7.55052
750	Surface 166	22747	9.665	-13.3169	-21.5667	-4.26913E3	-788.054	10.9621	-45.8373	18.8178	-1.57278	23.2	3.55334
751	Surface 166	22754	9.665	-7.74887	-21.5667	-4.26324E3	-794.436	0.261261	-46.1819	18.7736	-0.996855	9.71755	3.57189
752	Surface 166	22968	9.665	-13.3169	-20.4833	-3.98962E3	-729.637	9.8476	-42.112	16.1442	-1.62261	21.7311	-7.54446
753	Surface 166	22972	9.665	-7.74887	-20.4833	-3.98398E3	-735.471	-1.24621	-42.3802	16.0819	-1.08255	9.09217	-7.46687
754	Surface 166	23247	9.665	-13.3169	-19.4	-3.68323E3	-675.031	8.73395	-39.8854	4.41978	-1.66606	20.2076	-13.6349
755	Surface 166	23256	9.665	-7.74887	-19.4	-3.67817E3	-680.314	-2.4935	-40.0616	4.40708	-1.15952	8.47908	-13.4949
756	Surface 167	21802	9.665	-7.74887	-25.9	-5.17575E3	-1.03752E3	1.32879	-66.5136	-5.46483	-1.21017	11.8184	4.32527
757	Surface 167	21812	9.665	7.01648E-15	-25.9	-5.17576E3	-1.04322E3	8.8175	-66.9257	-5.34828	0.259344	-4.23876	4.35148
758	Surface 167	22093	9.665	-7.74887	-24.8167	-4.96419E3	-976.707	2.05915	-61.7448	-0.789493	-1.06657	11.3573	5.94679
759	Surface 167	22099	9.665	7.01648E-15	-24.8167	-4.96377E3	-982.168	9.4656	-62.112	-0.720818	0.255372	-4.08982	5.95655
760	Surface 167	22312	9.665	-7.74887	-23.7333	-4.74615E3	-915.514	2.12689	-56.6472	5.80729	-0.978998	10.8587	7.58776
761	Surface 167	22318	9.665	7.01648E-15	-23.7333	-4.74534E3	-920.676	10.0151	-56.98	5.81526	0.233102	-3.94463	7.58298
762	Surface 167	22532	9.665	-7.74887	-22.65	-4.51512E3	-854.622	1.48169	-51.299	13.3535	-0.955915	10.3134	7.55052
763	Surface 167	22539	9.665	7.01648E-15	-22.65	-4.51401E3	-859.432	10.5152	-51.605	13.2934	0.187097	-3.79532	7.53922
764	Surface 167	22754	9.665	-7.74887	-21.5667	-4.26324E3	-794.436	0.261261	-46.1819	18.7736	-0.996855	9.71755	3.57189
765	Surface 167	22758	9.665	7.01648E-15	-21.5667	-4.26194E3	-798.848	11.0182	-46.4631	18.652	0.114861	-3.62827	3.57521
766	Surface 167	22972	9.665	-7.74887	-20.4833	-3.98398E3	-735.471	-1.24621	-42.3802	16.0819	-1.08255	9.09217	-7.46687
767	Surface 167	22980	9.665	7.01648E-15	-20.4833	-3.98267E3	-739.444	11.5085	-42.6291	15.9369	0.0216944	-3.42304	-7.40711
768	Surface 167	23256	9.665	-7.74887	-19.4	-3.67817E3	-680.314	-2.4935	-40.0616	4.40708	-1.15952	8.47908	-13.4949
769	Surface 167	23266	9.665	7.01648E-15	-19.4	-3.67701E3	-683.837	11.7654	-40.2641	4.29876	-0.0725981	-3.15529	-13.3734
770	Surface 170	19256	9.665	7.01648E-15	-36.9	-7.39197E3	-1.55802E3	-15.8597	-123.421	-9.24399	0.280961	-6.09733	5.04742
771	Surface 170	19264	9.665	6.11244	-36.9	-7.39729E3	-1.55771E3	8.55685	-122.624	-9.36656	4.38225	-7.03912	4.95043
772	Surface 170	19268	9.665	12.2246	-36.9	-7.39242E3	-1.55904E3	35.605	-119.399	-9.52559	8.14586	-16.159	4.62975
773	Surface 170	19277	9.665	18.3371	-36.9	-7.39004E3	-1.56118E3	69.0909	-115.573	-9.96724	11.4591	-35.0875	4.3689
774	Surface 170	19542	9.665	7.01648E-15	-35.9	-7.18634E3	-1.52937E3	-11.9152	-116.61	-8.55662	0.232174	-5.91597	3.13858
775	Surface 170	19548	9.665	6.11246	-35.9	-7.19161E3	-1.52872E3	5.68169	-115.944	-8.68249	3.96519	-7.05125	3.03305
776	Surface 170	19551	9.665	12.2246	-35.9	-7.18788E3	-1.5281E3	26.6844	-113.142	-8.90957	7.40194	-16.1052	2.77943
777	Surface 170	19556	9.665	18.3371	-35.9	-7.18675E3	-1.52672E3	55.567	-109.826	-9.44185	10.4327	-34.6657	2.48673
778	Surface 170	19762	9.665	7.01648E-15	-34.9	-6.97974E3	-1.49483E3	-8.37856	-110.329	-8.82035	0.202427	-5.7336	2.54505
779	Surface 170	19767	9.665	6.11248	-34.9	-6.98493E3	-1.49398E3	3.4719	-109.776	-8.94402	3.57355	-7.02958	2.43199
780	Surface 170	19772	9.665	12.2246	-34.9	-6.9822E3	-1.49193E3	19.3378	-107.353	-9.21475	6.68799	-15.9911	2.23773
781	Surface 170	19776	9.665	18.3371	-34.9	-6.98219E3	-1.48792E3	44.248	-104.498	-9.80189	9.44325	-34.1632	1.92457
782	Surface 170	19983	9.665	7.01648E-15	-33.9	-6.77309E3	-1.45543E3	-5.20417	-104.428	-9.2395	0.187026	-5.55199	2.21146
783	Surface 170	19987	9.665	6.11249	-33.9	-6.77816E3	-1.45447E3	1.80509	-103.971	-9.35737	3.20957	-6.97825	2.09217
784	Surface 170	19992	9.665	12.2245	-33.9	-6.77629E3	-1.4514E3	13.313	-101.887	-9.6529	6.01204	-15.8226	1.95088
785	Surface 170	19996	9.665	18.3371	-33.9	-6.77726E3	-1.44548E3	34.8034	-99.4425	-10.2661	8.50188	-33.5856	1.62686
786	Surface 170	20203	9.665	7.01648E-15	-32.9	-6.56716E3	-1.41196E3	-2.37969	-98.8724	-9.64626	0.182394	-5.37248	1.97421
787	Surface 170	20207	9.665	6.11249	-32.9	-6.57208E3	-1.41098E3	0.591707	-98.4989	-9.75593	2.87535	-6.90083	1.85002
788	Surface 170	20212	9.665	12.2245	-32.9	-6.57094E3	-1.40721E3	8.43466	-96.7126	-10.0611	5.38144	-15.605	1.75557
789	Surface 170	20216	9.665	18.3371	-32.9	-6.57271E3	-1.39996E3	26.9931	-94.6319	-10.6769	7.61977	-32.9405	1.42729
790	Surface 170	20424	9.665	7.01648E-15	-31.9	-6.36254E3	-1.36513E3	0.108332	-93.645	-9.99444	0.185745	-5.1959	1.76447
791	Surface 170	20427	9.665	6.1125	-31.9	-6.36729E3	-1.36418E3	-0.252455	-93.342	-10.0943	2.57208	-6.80094	1.63641
792	Surface 170	20432	9.665	12.2245	-31.9	-6.36674E3	-1.35999E3	4.53611	-91.8176	-10.3971	4.80122	-15.3451	1.58212
793	Surface 170	20438	9.665	18.3371	-31.9	-6.3692E3	-1.35186E3	20.5946	-90.0559	-10.9976	6.80474	-32.2389	1.25297
794	Surface 170	20644	9.665	7.01648E-15	-30.9	-6.15968E3	-1.31558E3	2.27264	-88.7272	-10.2719	0.19494	-5.0229	1.59014
795	Surface 170	20648	9.665	6.11249	-30.9	-6.16423E3	-1.31469E3	-0.802918	-88.4845	-10.3612	2.3	-6.68251	1.45873
796	Surface 170	20652	9.665	12.2245	-30.9	-6.16417E3	-1.31028E3	1.46882	-87.1893	-10.6531	4.274	-15.0501	1.43778
797	Surface 170	20658	9.665	18.3371	-30.9	-6.16719E3	-1.30164E3	15.4155	-85.7063	-11.2255	6.06108	-31.4915	1.1097
798	Surface 170	20863	9.665	7.01648E-15	-29.9	-5.9589E3	-1.26384E3	4.12558	-84.0897	-10.4306	0.208178	-4.85419	1.51966
799	Surface 170	20868	9.665	6.1125	-29.9	-5.96323E3	-1.26304E3	-1.12512	-83.8989	-10.5096	2.05838	-6.54954	1.385
800	Surface 170	20871	9.665	12.2245	-29.9	-5.96357E3	-1.25856E3	-0.896019	-82.8037	-10.785	3.80019	-14.727	1.39099
801	Surface 170	20876	9.665	18.3371	-29.9	-5.96704E3	-1.24971E3	11.2902	-81.564	-11.321	5.39005	-30.7079	1.06545
802	Surface 170	21084	9.665	7.01648E-15	-28.9	-5.76038E3	-1.21039E3	5.68113	-79.6824	-10.3324	0.223651	-4.6907	1.6663
803	Surface 170	21088	9.665	6.11248	-28.9	-5.76449E3	-1.20969E3	-1.27438	-79.5367	-10.4025	1.84555	-6.40556	1.5282
804	Surface 170	21092	9.665	12.2246	-28.9	-5.76514E3	-1.20526E3	-2.6691	-78.6165	-10.6586	3.37852	-14.3816	1.55552
805	Surface 170	21096	9.665	18.3371	-28.9	-5.76898E3	-1.19641E3	8.07826	-77.5887	-11.1534	4.79077	-29.8964	1.23369
806	Surface 170	21304	9.665	7.01648E-15	-27.9	-5.56412E3	-1.15565E3	6.95755	-75.4271	-9.71502	0.239247	-4.53323	2.16607
807	Surface 170	21307	9.665	6.11247	-27.9	-5.56799E3	-1.15503E3	-1.29836	-75.3213	-9.77867	1.65903	-6.2538	2.0241
808	Surface 170	21312	9.665	12.2246	-27.9	-5.56888E3	-1.15074E3	-3.94699	-74.5543	-10.0146	3.0065	-14.019	2.06806
809	Surface 170	21317	9.665	18.3371	-27.9	-5.57302E3	-1.14206E3	5.66685	-73.7114	-10.4661	4.26102	-29.0629	1.75081
810	Surface 170	21522	9.665	7.01648E-15	-26.9	-5.36966E3	-1.09994E3	7.98038	-71.2153	-8.18845	0.252295	-4.38238	3.13793
811	Surface 170	21527	9.665	6.11246	-26.9	-5.3733E3	-1.09942E3	-1.2373	-71.1452	-8.24953	1.49562	-6.09651	2.99134
812	Surface 170	21532	9.665	12.2246	-26.9	-5.37437E3	-1.09531E3	-4.81325	-70.5132	-8.46615	2.68086	-13.6421	3.04819
813	Surface 170	21538	9.665	18.3371	-26.9	-5.37875E3	-1.08691E3	3.97578	-69.8317	-8.87409	3.79801	-28.2103	2.73596
814	Surface 170	21812	9.665	7.01648E-15	-25.9	-5.17576E3	-1.04322E3	8.8175	-66.9257	-5.34828	0.259344	-4.23876	4.35148
815	Surface 170	21820	9.665	6.11244	-25.9	-5.17917E3	-1.04277E3	-1.13989	-66.8885	-5.41194	1.35009	-5.93456	4.19869
816	Surface 170	21826	9.665	12.2246	-25.9	-5.18038E3	-1.03888E3	-5.39304	-66.376	-5.61074	2.3953	-13.2505	4.26606
817	Surface 170	21835	9.665	18.3371	-25.9	-5.18494E3	-1.03086E3	2.88997	-65.8355	-5.97469	3.3954	-27.3351	3.95883
818	Surface 171	19277	9.665	18.3371	-36.9	-7.39004E3	-1.56118E3	69.0909	-115.573	-9.96724	11.4591	-35.0875	4.3689
819	Surface 171	19289	9.665	20.819	-36.9	-7.3885E3	-1.56129E3	69.1398	-112.54	-9.97792	12.8222	-22.7691	3.55241
820	Surface 171	19556	9.665	18.3371	-35.9	-7.18675E3	-1.52672E3	55.567	-109.826	-9.44185	10.4327	-34.6657	2.48673
821	Surface 171	19564	9.665	20.819	-35.9	-7.18645E3	-1.52519E3	52.8908	-107.192	-9.53342	11.6553	-22.7837	1.80617
822	Surface 171	19776	9.665	18.3371	-34.9	-6.98219E3	-1.48792E3	44.248	-104.498	-9.80189	9.44325	-34.1632	1.92457
823	Surface 171	19784	9.665	20.819	-34.9	-6.98299E3	-1.48518E3	39.2927	-102.227	-9.95261	10.5315	-22.7079	1.36284
824	Surface 171	19996	9.665	18.3371	-33.9	-6.77726E3	-1.44548E3	34.8034	-99.4425	-10.2661	8.50188	-33.5856	1.62686
825	Surface 171	20002	9.665	20.819	-33.9	-6.77898E3	-1.44187E3	27.9491	-97.4974	-10.4575	9.46276	-22.543	1.16868
826	Surface 171	20216	9.665	18.3371	-32.9	-6.57271E3	-1.39996E3	26.9931	-94.6319	-10.6769	7.61977	-32.9405	1.42729
827	Surface 171	20222	9.665	20.819	-32.9	-6.5752E3	-1.39575E3	18.5661	-92.9766	-10.8933	8.46139	-22.2963	1.05728
828	Surface 171	20438	9.665	18.3371	-31.9	-6.3692E3	-1.35186E3	20.5946	-90.0559	-10.9976	6.80474	-32.2389	1.25297
829	Surface 171	20444	9.665	20.819	-31.9	-6.3723E3	-1.34728E3	10.8797	-88.6566	-11.2266	7.53617	-21.9801	0.956697
830	Surface 171	20658	9.665	18.3371	-30.9	-6.16719E3	-1.30164E3	15.4155	-85.7063	-11.2255	6.06108	-31.4915	1.1097
831	Surface 171	20662	9.665	20.819	-30.9	-6.17079E3	-1.29686E3	4.66592	-84.5321	-11.4578	6.69175	-21.6056	0.874466
832	Surface 171	20876	9.665	18.3371	-29.9	-5.96704E3	-1.24971E3	11.2902	-81.564	-11.321	5.39005	-30.7079	1.06545
833	Surface 171	20882	9.665	20.819	-29.9	-5.97104E3	-1.24485E3	-0.271168	-80.587	-11.5497	5.92952	-21.1829	0.880163
834	Surface 171	21096	9.665	18.3371	-28.9	-5.76898E3	-1.19641E3	8.07826	-77.5887	-11.1534	4.79077	-29.8964	1.23369
