	Feature	Node	X	Y	Z	Nt[kN/m]	Nz[kN/m]	Ntz[kN/m]	Mt[kN.m/m]	Mz[kN.m/m]	Mtz[kN.m/m]	St[kN/m]	Sz[kN/m]
1	Feature	Node	X	Y	Z	Nt[kN/m]	Nz[kN/m]	Ntz[kN/m]	Mt[kN.m/m]	Mz[kN.m/m]	Mtz[kN.m/m]	St[kN/m]	Sz[kN/m]
597	Surface 139	24216	9.665	7.01648E-15	-15.4	-2.96212E3	-507.222	9.36152	-24.279	32.1207	-0.0176425	-2.26549	-2.69338
598	Surface 139	24428	9.665	-7.74887	-14.4	-2.61317E3	-471.139	-10.9739	-23.3942	12.4169	-0.83565	6.43166	-35.4485
599	Surface 139	24436	9.665	7.01648E-15	-14.4	-2.61251E3	-471.937	10.2279	-23.284	12.5198	0.0382561	-2.00138	-35.4221
600	Surface 139	24714	9.665	-7.74887	-13.4	-2.23706E3	-437.055	-11.0111	-27.334	-33.3334	-0.784568	5.58676	-54.1802
601	Surface 139	24724	9.665	7.01648E-15	-13.4	-2.23659E3	-437.728	10.2437	-27.1908	-33.2445	0.0682145	-1.72251	-54.1474
602	Surface 142	21812	9.665	7.01648E-15	-25.9	-5.43769E3	-1.05152E3	10.6817	-68.8367	-4.76109	0.225273	-4.38679	2.53098
603	Surface 142	21820	9.665	6.11244	-25.9	-5.44068E3	-1.05027E3	1.7749	-68.7615	-4.79735	0.917374	-6.20342	2.39471
604	Surface 142	21826	9.665	12.2246	-25.9	-5.44144E3	-1.04703E3	-1.97036	-68.272	-4.90846	1.59473	-13.9271	2.49431
605	Surface 142	21835	9.665	18.3371	-25.9	-5.44605E3	-1.04099E3	5.62508	-67.7836	-5.12765	2.28076	-28.7517	2.25839
606	Surface 142	22099	9.665	7.01648E-15	-24.8167	-5.2422E3	-985.404	10.7034	-65.2011	-2.52801	0.225876	-4.25255	2.48872
607	Surface 142	22104	9.665	6.11242	-24.8167	-5.24485E3	-984.232	1.30771	-65.1385	-2.58098	0.830902	-6.02072	2.33997
608	Surface 142	22108	9.665	12.2246	-24.8167	-5.24558E3	-981.229	-2.72883	-64.7201	-2.68208	1.42992	-13.4898	2.44129
609	Surface 142	22114	9.665	18.3371	-24.8167	-5.25022E3	-975.601	5.01132	-64.3178	-2.8625	2.05375	-27.812	2.19739
610	Surface 142	22318	9.665	7.01648E-15	-23.7333	-5.03962E3	-918.875	10.4352	-61.3587	0.719726	0.197541	-4.12564	4.19517
611	Surface 142	22324	9.665	6.1124	-23.7333	-5.04194E3	-917.774	0.721292	-61.3103	0.639845	0.743472	-5.83514	4.03592
612	Surface 142	22327	9.665	12.2246	-23.7333	-5.04265E3	-915.023	-3.39774	-60.9578	0.541141	1.29116	-13.0317	4.13906
613	Surface 142	22332	9.665	18.3371	-23.7333	-5.04729E3	-909.83	4.78324	-60.6327	0.393722	1.87756	-26.8251	3.88584
614	Surface 142	22539	9.665	7.01648E-15	-22.65	-4.82689E3	-852.705	9.98208	-57.1308	5.51165	0.133097	-3.99795	5.27151
615	Surface 142	22544	9.665	6.1124	-22.65	-4.82896E3	-851.673	0.0503419	-57.0975	5.39937	0.648756	-5.64127	5.10855
616	Surface 142	22548	9.665	12.2246	-22.65	-4.82963E3	-849.17	-3.95502	-56.8074	5.29745	1.1735	-12.5464	5.21762
617	Surface 142	22552	9.665	18.3371	-22.65	-4.83425E3	-844.42	5.06856	-56.5541	5.17644	1.74972	-25.7779	4.95405
618	Surface 142	22758	9.665	7.01648E-15	-21.5667	-4.59905E3	-787.227	9.46457	-52.7567	10.1638	0.032946	-3.85112	3.92565
619	Surface 142	22763	9.665	6.11241	-21.5667	-4.60094E3	-786.262	-0.664869	-52.7373	10.0267	0.544781	-5.42527	3.7757
620	Surface 142	22768	9.665	12.2246	-21.5667	-4.60159E3	-783.997	-4.41379	-52.5075	9.92259	1.07278	-12.0193	3.89883
621	Surface 142	22772	9.665	18.3371	-21.5667	-4.60617E3	-779.684	5.86948	-52.3236	9.82285	1.66478	-24.6474	3.62313
622	Surface 142	22980	9.665	7.01648E-15	-20.4833	-4.35078E3	-722.853	8.99007	-48.9314	10.7077	-0.0851792	-3.64969	-2.27482
623	Surface 142	22983	9.665	6.11242	-20.4833	-4.35258E3	-721.955	-1.34949	-48.9198	10.5813	0.440717	-5.16406	-2.38125
624	Surface 142	22988	9.665	12.2246	-20.4833	-4.35328E3	-719.911	-4.763	-48.749	10.4851	0.988935	-11.4328	-2.23287
625	Surface 142	22992	9.665	18.3371	-20.4833	-4.35773E3	-716.018	7.06327	-48.6356	10.4042	1.6138	-23.411	-2.52009
626	Surface 142	23266	9.665	7.01648E-15	-19.4	-4.0808E3	-663.768	8.54621	-45.7531	6.46149	-0.173815	-3.3507	-4.93797
627	Surface 142	23276	9.665	6.11244	-19.4	-4.08261E3	-662.941	-1.88164	-45.7419	6.39279	0.36268	-4.83718	-4.99851
628	Surface 142	23280	9.665	12.2246	-19.4	-4.08341E3	-661.091	-4.93656	-45.6285	6.32238	0.927249	-10.7782	-4.83424
629	Surface 142	23291	9.665	18.3371	-19.4	-4.08768E3	-657.585	8.23396	-45.5889	6.25395	1.58112	-22.07	-5.12829
630	Surface 143	21835	9.665	18.3371	-25.9	-5.44605E3	-1.04099E3	5.62508	-67.7836	-5.12765	2.28076	-28.7517	2.25839
631	Surface 143	21842	9.665	20.819	-25.9	-5.45099E3	-1.03779E3	-6.41309	-67.4372	-5.23154	2.42314	-20.1441	2.19018
632	Surface 143	22114	9.665	18.3371	-24.8167	-5.25022E3	-975.601	5.01132	-64.3178	-2.8625	2.05375	-27.812	2.19739
633	Surface 143	22120	9.665	20.819	-24.8167	-5.25519E3	-972.615	-7.53953	-64.0437	-2.94776	2.16049	-19.5174	2.14045
634	Surface 143	22332	9.665	18.3371	-23.7333	-5.04729E3	-909.83	4.78324	-60.6327	0.393722	1.87756	-26.8251	3.88584
635	Surface 143	22338	9.665	20.819	-23.7333	-5.05227E3	-907.083	-8.29921	-60.4229	0.325968	1.95852	-18.8512	3.83614
636	Surface 143	22552	9.665	18.3371	-22.65	-4.83425E3	-844.42	5.06856	-56.5541	5.17644	1.74972	-25.7779	4.95405
637	Surface 143	22558	9.665	20.819	-22.65	-4.83921E3	-841.916	-8.67774	-56.4032	5.12366	1.81408	-18.1397	4.9069
638	Surface 143	22772	9.665	18.3371	-21.5667	-4.60617E3	-779.684	5.86948	-52.3236	9.82285	1.66478	-24.6474	3.62313
639	Surface 143	22778	9.665	20.819	-21.5667	-4.61106E3	-777.418	-8.75776	-52.229	9.78132	1.71976	-17.3706	3.57353
640	Surface 143	22992	9.665	18.3371	-20.4833	-4.35773E3	-716.018	7.06327	-48.6356	10.4042	1.6138	-23.411	-2.52009
641	Surface 143	22999	9.665	20.819	-20.4833	-4.36246E3	-713.981	-8.61637	-48.5986	10.3685	1.66375	-16.5351	-2.57805
642	Surface 143	23291	9.665	18.3371	-19.4	-4.08768E3	-657.585	8.23396	-45.5889	6.25395	1.58112	-22.07	-5.12829
643	Surface 143	23298	9.665	20.819	-19.4	-4.09215E3	-655.758	-8.29399	-45.6135	6.21447	1.62586	-15.6458	-5.19396
644	Surface 152	21829	9.665	161.663	-25.9	-5.44633E3	-1.03926E3	-8.04916	-67.6831	-5.05464	-2.42099	28.7136	2.39952
645	Surface 152	21838	9.665	159.181	-25.9	-5.45109E3	-1.03622E3	3.76627	-67.3067	-5.15707	-2.57362	20.1036	2.30642
646	Surface 152	22109	9.665	161.663	-24.8167	-5.25212E3	-974.115	-7.11853	-64.1923	-2.64405	-2.17978	27.7929	2.3867
647	Surface 152	22115	9.665	159.181	-24.8167	-5.2569E3	-971.26	5.21325	-63.8919	-2.73158	-2.29602	19.4941	2.30725
648	Surface 152	22331	9.665	161.663	-23.7333	-5.05064E3	-908.614	-6.55496	-60.4716	0.811018	-1.98421	26.8254	4.11528
649	Surface 152	22336	9.665	159.181	-23.7333	-5.05543E3	-905.967	6.32979	-60.2389	0.73663	-2.07308	18.846	4.0458
650	Surface 152	22551	9.665	161.663	-22.65	-4.83874E3	-843.479	-6.49834	-56.352	5.81959	-1.8307	25.7961	5.18271
651	Surface 152	22555	9.665	159.181	-22.65	-4.84351E3	-841.052	7.09132	-56.1813	5.75578	-1.90034	18.1518	5.1193
652	Surface 152	22769	9.665	161.663	-21.5667	-4.61126E3	-779.019	-6.9686	-52.0896	10.6438	-1.71436	24.678	3.74976
653	Surface 152	22776	9.665	159.181	-21.5667	-4.61597E3	-776.811	7.56111	-51.9776	10.5883	-1.77094	17.3953	3.6894
654	Surface 152	22990	9.665	161.663	-20.4833	-4.3627E3	-715.634	-7.86427	-48.4095	11.1988	-1.6307	23.4408	-2.68414
655	Surface 152	22997	9.665	159.181	-20.4833	-4.36726E3	-713.639	7.7866	-48.3563	11.1506	-1.67814	16.5593	-2.74421
656	Surface 152	23283	9.665	161.663	-19.4	-4.09174E3	-657.43	-8.7871	-45.4273	6.72803	-1.57497	22.0779	-5.5804
657	Surface 152	23295	9.665	159.181	-19.4	-4.09608E3	-655.634	7.76919	-45.4356	6.68358	-1.6139	15.649	-5.64103
658	Surface 153	21806	9.665	-180.0	-25.9	-5.43881E3	-1.04852E3	-12.0682	-68.8872	-4.68592	-0.296719	4.355	2.68003
659	Surface 153	21816	9.665	173.888	-25.9	-5.4415E3	-1.04766E3	-3.67874	-68.7598	-4.72114	-1.01863	6.16741	2.53926
660	Surface 153	21822	9.665	167.775	-25.9	-5.44196E3	-1.04484E3	-0.296123	-68.2172	-4.83253	-1.71707	13.8907	2.62884
661	Surface 153	21829	9.665	161.663	-25.9	-5.44633E3	-1.03926E3	-8.04916	-67.6831	-5.05464	-2.42099	28.7136	2.39952
662	Surface 153	22095	9.665	-180.0	-24.8167	-5.24494E3	-982.899	-11.8221	-65.2106	-2.29259	-0.288942	4.22506	2.68833
663	Surface 153	22101	9.665	173.888	-24.8167	-5.2473E3	-982.041	-2.90791	-65.1003	-2.34758	-0.921018	5.9934	2.53531
664	Surface 153	22106	9.665	167.775	-24.8167	-5.24773E3	-979.379	0.782219	-64.6346	-2.45403	-1.5395	13.4669	2.62653
665	Surface 153	22109	9.665	161.663	-24.8167	-5.25212E3	-974.115	-7.11853	-64.1923	-2.64405	-2.17978	27.7929	2.3867
666	Surface 153	22316	9.665	-180.0	-23.7333	-5.0438E3	-916.847	-11.3106	-61.3176	1.17115	-0.251685	4.1023	4.43739
667	Surface 153	22321	9.665	173.888	-23.7333	-5.04586E3	-915.996	-2.02324	-61.2257	1.08589	-0.820226	5.81645	4.27398
668	Surface 153	22325	9.665	167.775	-23.7333	-5.04626E3	-913.516	1.78179	-60.8312	0.976024	-1.38418	13.0224	4.36701
669	Surface 153	22331	9.665	161.663	-23.7333	-5.05064E3	-908.614	-6.55496	-60.4716	0.811018	-1.98421	26.8254	4.11528
670	Surface 153	22536	9.665	-180.0	-22.65	-4.83218E3	-851.127	-10.6438	-57.0353	6.20617	-0.17765	3.97837	5.51205
671	Surface 153	22542	9.665	173.888	-22.65	-4.834E3	-850.292	-1.06453	-56.9621	6.08535	-0.709411	5.63039	5.34569
672	Surface 153	22546	9.665	167.775	-22.65	-4.83438E3	-848.001	2.67351	-56.6348	5.96642	-1.24529	12.5497	5.44608
673	Surface 153	22551	9.665	161.663	-22.65	-4.83874E3	-843.479	-6.49834	-56.352	5.81959	-1.8307	25.7961	5.18271
674	Surface 153	22755	9.665	-180.0	-21.5667	-4.60488E3	-786.065	-9.94649	-52.6187	11.0465	-0.0675644	3.83376	4.05432
675	Surface 153	22762	9.665	173.888	-21.5667	-4.60656E3	-785.256	-0.0801979	-52.5623	10.8994	-0.587008	5.41958	3.90355
676	Surface 153	22766	9.665	167.775	-21.5667	-4.60693E3	-783.155	3.45796	-52.2991	10.7747	-1.11914	12.0313	4.02271
677	Surface 153	22769	9.665	161.663	-21.5667	-4.61126E3	-779.019	-6.9686	-52.0896	10.6438	-1.71436	24.678	3.74976
678	Surface 153	22975	9.665	-180.0	-20.4833	-4.35638E3	-722.083	-9.32903	-48.7961	11.5531	0.0593215	3.63101	-2.46409
679	Surface 153	22981	9.665	173.888	-20.4833	-4.358E3	-721.308	0.841805	-48.7492	11.42	-0.46486	5.15691	-2.56547
680	Surface 153	22985	9.665	167.775	-20.4833	-4.35846E3	-719.391	4.10403	-48.5468	11.3069	-1.00924	11.4438	-2.41057
681	Surface 153	22990	9.665	161.663	-20.4833	-4.3627E3	-715.634	-7.86427	-48.4095	11.1988	-1.6307	23.4408	-2.68414
682	Surface 153	23263	9.665	-180.0	-19.4	-4.08534E3	-663.308	-8.77663	-45.6836	6.94824	0.152344	3.32536	-5.43805
683	Surface 153	23272	9.665	173.888	-19.4	-4.08702E3	-662.581	1.5622	-45.6376	6.88165	-0.375296	4.81814	-5.48937
684	Surface 153	23277	9.665	167.775	-19.4	-4.08763E3	-660.832	4.51849	-45.4922	6.80726	-0.92976	10.7714	-5.30984
685	Surface 153	23283	9.665	161.663	-19.4	-4.09174E3	-657.43	-8.7871	-45.4273	6.72803	-1.57497	22.0779	-5.5804
686	Surface 154	21796	9.665	-172.251	-25.9	-5.43999E3	-1.04555E3	-4.82809	-68.6161	-4.74859	0.714197	-12.5679	2.66329
687	Surface 154	21806	9.665	-180.0	-25.9	-5.43881E3	-1.04852E3	-12.0682	-68.8872	-4.68592	-0.296719	4.355	2.68003
688	Surface 154	22090	9.665	-172.251	-24.8167	-5.2466E3	-980.166	-4.51482	-64.9776	-2.29486	0.628519	-12.1316	2.69113
689	Surface 154	22095	9.665	-180.0	-24.8167	-5.24494E3	-982.899	-11.8221	-65.2106	-2.29259	-0.288942	4.22506	2.68833
690	Surface 154	22310	9.665	-172.251	-23.7333	-5.04587E3	-914.375	-3.59176	-61.1136	1.24456	0.604614	-11.6568	4.45703
691	Surface 154	22316	9.665	-180.0	-23.7333	-5.0438E3	-916.847	-11.3106	-61.3176	1.17115	-0.251685	4.1023	4.43739
692	Surface 154	22529	9.665	-172.251	-22.65	-4.83455E3	-848.921	-2.0485	-56.8543	6.3616	0.652136	-11.1429	5.53536
693	Surface 154	22536	9.665	-180.0	-22.65	-4.83218E3	-851.127	-10.6438	-57.0353	6.20617	-0.17765	3.97837	5.51205
694	Surface 154	22749	9.665	-172.251	-21.5667	-4.60739E3	-784.122	-9.205E-3	-52.4618	11.2659	0.768876	-10.5985	4.04708
695	Surface 154	22755	9.665	-180.0	-21.5667	-4.60488E3	-786.065	-9.94649	-52.6187	11.0465	-0.0675644	3.83376	4.05432
696	Surface 154	22970	9.665	-172.251	-20.4833	-4.35882E3	-720.394	2.27479	-48.6768	11.7653	0.925436	-10.0605	-2.57106
697	Surface 154	22975	9.665	-180.0	-20.4833	-4.35638E3	-722.083	-9.32903	-48.7961	11.5531	0.0593215	3.63101	-2.46409
698	Surface 154	23251	9.665	-172.251	-19.4	-4.08747E3	-661.836	4.31808	-45.6234	7.04967	1.04418	-9.58219	-5.64465
699	Surface 154	23263	9.665	-180.0	-19.4	-4.08534E3	-663.308	-8.77663	-45.6836	6.94824	0.152344	3.32536	-5.43805
700	Surface 155	21789	9.665	-166.683	-25.9	-5.44597E3	-1.04085E3	-12.6155	-68.0904	-4.86049	1.27631	-29.5884	2.64678
701	Surface 155	21796	9.665	-172.251	-25.9	-5.43999E3	-1.04555E3	-4.82809	-68.6161	-4.74859	0.714197	-12.5679	2.66329
702	Surface 155	22085	9.665	-166.683	-24.8167	-5.25302E3	-975.821	-12.7792	-64.5327	-2.3392	1.11646	-28.5921	2.6929
703	Surface 155	22090	9.665	-172.251	-24.8167	-5.2466E3	-980.166	-4.51482	-64.9776	-2.29486	0.628519	-12.1316	2.69113
704	Surface 155	22304	9.665	-166.683	-23.7333	-5.05268E3	-910.408	-12.217	-60.7364	1.27965	1.03966	-27.5273	4.47332
705	Surface 155	22310	9.665	-172.251	-23.7333	-5.04587E3	-914.375	-3.59176	-61.1136	1.24456	0.604614	-11.6568	4.45703
706	Surface 155	22525	9.665	-166.683	-22.65	-4.84163E3	-845.338	-10.9834	-56.5362	6.47934	1.05517	-26.385	5.55289
707	Surface 155	22529	9.665	-172.251	-22.65	-4.83455E3	-848.921	-2.0485	-56.8543	6.3616	0.652136	-11.1429	5.53536
708	Surface 155	22744	9.665	-166.683	-21.5667	-4.61452E3	-780.919	-9.26796	-52.2015	11.4477	1.15783	-25.1597	4.03381
709	Surface 155	22749	9.665	-172.251	-21.5667	-4.60739E3	-784.122	-9.205E-3	-52.4618	11.2659	0.768876	-10.5985	4.04708
710	Surface 155	22963	9.665	-166.683	-20.4833	-4.36568E3	-717.566	-7.34158	-48.4871	11.9442	1.31219	-23.8726	-2.6748
711	Surface 155	22970	9.665	-172.251	-20.4833	-4.35882E3	-720.394	2.27479	-48.6768	11.7653	0.925436	-10.0605	-2.57106
712	Surface 155	23245	9.665	-166.683	-19.4	-4.09374E3	-659.344	-5.53321	-45.5253	7.13009	1.43171	-22.5866	-5.83798
713	Surface 155	23251	9.665	-172.251	-19.4	-4.08747E3	-661.836	4.31808	-45.6234	7.04967	1.04418	-9.58219	-5.64465
714	Surface 157	21755	9.665	-159.181	-25.9	-5.45406E3	-1.03169E3	-19.2482	-67.2642	-5.15316	2.01375	6.70802	2.56068
715	Surface 157	21767	9.665	-160.983	-25.9	-5.45494E3	-1.03404E3	-20.2306	-67.4369	-5.05779	1.8086	-5.55489	2.50411
716	Surface 157	22065	9.665	-159.181	-24.8167	-5.26196E3	-967.332	-19.8687	-63.8676	-2.51409	1.77449	6.42993	2.63766
717	Surface 157	22072	9.665	-160.983	-24.8167	-5.26255E3	-969.514	-20.8434	-63.9998	-2.45193	1.58308	-5.41325	2.57157
718	Surface 157	22285	9.665	-159.181	-23.7333	-5.06234E3	-902.649	-19.6179	-60.2086	1.24017	1.64422	6.17625	4.43632
719	Surface 157	22293	9.665	-160.983	-23.7333	-5.06268E3	-904.649	-20.6424	-60.3061	1.26466	1.46215	-5.23033	4.35762
720	Surface 157	22506	9.665	-159.181	-22.65	-4.85179E3	-838.321	-18.5887	-56.1303	6.57742	1.63226	5.92777	5.50734
721	Surface 157	22513	9.665	-160.983	-22.65	-4.85194E3	-840.137	-19.7381	-56.1965	6.56389	1.45453	-5.01677	5.41678
722	Surface 157	22725	9.665	-159.181	-21.5667	-4.62486E3	-774.633	-17.0346	-51.9147	11.6511	1.72959	5.64691	3.92752
723	Surface 157	22733	9.665	-160.983	-21.5667	-4.62488E3	-776.267	-18.3859	-51.9498	11.6082	1.55172	-4.79497	3.83279
724	Surface 157	22947	9.665	-159.181	-20.4833	-4.3757E3	-711.987	-15.248	-48.3362	12.15	1.89221	5.26461	-2.93224
725	Surface 157	22951	9.665	-160.983	-20.4833	-4.37567E3	-713.438	-16.8558	-48.3366	12.1082	1.71095	-4.62121	-3.00895
726	Surface 157	23215	9.665	-159.181	-19.4	-4.10292E3	-654.4	-13.4875	-45.5396	7.19091	2.01456	4.70948	-6.24336
727	Surface 157	23225	9.665	-160.983	-19.4	-4.10291E3	-655.677	-15.3178	-45.5008	7.18944	1.83247	-4.55668	-6.29285
728	Surface 164	21762	9.665	-20.819	-25.9	-5.45222E3	-1.03558E3	19.7828	-67.099	-5.2195	-1.9754	-6.72349	2.40282
729	Surface 164	21774	9.665	-19.0166	-25.9	-5.45314E3	-1.03789E3	20.6	-67.2766	-5.12498	-1.77914	5.53109	2.34438
730	Surface 164	22068	9.665	-20.819	-24.8167	-5.25863E3	-970.548	20.4979	-63.7475	-2.73445	-1.73839	-6.44867	2.43348
731	Surface 164	22075	9.665	-19.0166	-24.8167	-5.25924E3	-972.698	21.3237	-63.885	-2.67468	-1.55479	5.38371	2.36583
732	Surface 164	22288	9.665	-20.819	-23.7333	-5.05769E3	-905.233	20.2785	-60.1422	0.812075	-1.61522	-6.19917	4.19245
733	Surface 164	22295	9.665	-19.0166	-23.7333	-5.05804E3	-907.21	21.1722	-60.2454	0.832303	-1.43955	5.19452	4.11259
734	Surface 164	22509	9.665	-20.819	-22.65	-4.84618E3	-840.333	19.2121	-56.121	5.91552	-1.61573	-5.95518	5.26741
735	Surface 164	22515	9.665	-19.0166	-22.65	-4.84631E3	-842.134	20.2509	-56.1934	5.89577	-1.44269	4.97509	5.1761
736	Surface 164	22728	9.665	-20.819	-21.5667	-4.61882E3	-776.136	17.5604	-51.9507	10.8102	-1.73086	-5.67857	3.80001
737	Surface 164	22734	9.665	-19.0166	-21.5667	-4.61882E3	-777.76	18.8223	-51.992	10.7595	-1.5556	4.74885	3.70542
738	Surface 164	22950	9.665	-20.819	-20.4833	-4.36999E3	-713.037	15.6411	-48.3731	11.3519	-1.91447	-5.29706	-2.74666
739	Surface 164	22954	9.665	-19.0166	-20.4833	-4.36992E3	-714.478	17.1791	-48.3795	11.3022	-1.73363	4.57557	-2.82103
740	Surface 164	23217	9.665	-20.819	-19.4	-4.09834E3	-655.105	13.7507	-45.5158	6.74842	-2.05427	-4.73391	-5.75627
741	Surface 164	23228	9.665	-19.0166	-19.4	-4.09829E3	-656.373	15.5282	-45.4824	6.74134	-1.87104	4.52072	-5.8011
742	Surface 166	21792	9.665	-13.3169	-25.9	-5.44435E3	-1.04452E3	12.3171	-67.9576	-4.93177	-1.28108	29.5497	2.49142
743	Surface 166	21802	9.665	-7.74887	-25.9	-5.4386E3	-1.04899E3	3.92423	-68.5181	-4.82283	-0.750329	12.5341	2.51246
744	Surface 166	22086	9.665	-13.3169	-24.8167	-5.24986E3	-978.868	12.6541	-64.4454	-2.56961	-1.11922	28.5428	2.48862
745	Surface 166	22093	9.665	-7.74887	-24.8167	-5.24362E3	-983.024	3.83829	-64.9239	-2.52992	-0.659634	12.0942	2.48994
746	Surface 166	22307	9.665	-13.3169	-23.7333	-5.04813E3	-912.867	12.2188	-60.7035	0.835183	-1.04331	27.4678	4.22768
747	Surface 166	22312	9.665	-7.74887	-23.7333	-5.04147E3	-916.685	3.11186	-61.1131	0.79318	-0.632014	11.6158	4.2134
748	Surface 166	22527	9.665	-13.3169	-22.65	-4.83604E3	-847.259	11.0642	-56.561	5.79436	-1.06295	26.317	5.3103
749	Surface 166	22532	9.665	-7.74887	-22.65	-4.82908E3	-850.724	1.73416	-56.9106	5.66713	-0.677254	11.099	5.2939
750	Surface 166	22747	9.665	-13.3169	-21.5667	-4.60846E3	-782.354	9.3839	-52.2715	10.5781	-1.17302	25.0866	3.9048
751	Surface 166	22754	9.665	-7.74887	-21.5667	-4.60142E3	-785.464	-0.169929	-52.5624	10.3843	-0.793292	10.5529	3.91885
752	Surface 166	22968	9.665	-13.3169	-20.4833	-4.35992E3	-718.557	7.45897	-48.5569	11.1166	-1.33725	23.8009	-2.4844
753	Surface 166	22972	9.665	-7.74887	-20.4833	-4.35311E3	-721.309	-2.34888	-48.7761	10.9241	-0.950973	10.0147	-2.37859
754	Surface 166	23247	9.665	-13.3169	-19.4	-4.0891E3	-659.991	5.63388	-45.5317	6.66524	-1.46616	22.526	-5.3384
755	Surface 166	23256	9.665	-7.74887	-19.4	-4.08286E3	-662.416	-4.32122	-45.6578	6.57222	-1.07269	9.53853	-5.14053
756	Surface 167	21802	9.665	-7.74887	-25.9	-5.4386E3	-1.04899E3	3.92423	-68.5181	-4.82283	-0.750329	12.5341	2.51246
757	Surface 167	21812	9.665	7.01648E-15	-25.9	-5.43769E3	-1.05152E3	10.6817	-68.8367	-4.76109	0.225273	-4.38679	2.53098
758	Surface 167	22093	9.665	-7.74887	-24.8167	-5.24362E3	-983.024	3.83829	-64.9239	-2.52992	-0.659634	12.0942	2.48994
759	Surface 167	22099	9.665	7.01648E-15	-24.8167	-5.2422E3	-985.404	10.7034	-65.2011	-2.52801	0.225876	-4.25255	2.48872
760	Surface 167	22312	9.665	-7.74887	-23.7333	-5.04147E3	-916.685	3.11186	-61.1131	0.79318	-0.632014	11.6158	4.2134
761	Surface 167	22318	9.665	7.01648E-15	-23.7333	-5.03962E3	-918.875	10.4352	-61.3587	0.719726	0.197541	-4.12564	4.19517
762	Surface 167	22532	9.665	-7.74887	-22.65	-4.82908E3	-850.724	1.73416	-56.9106	5.66713	-0.677254	11.099	5.2939
763	Surface 167	22539	9.665	7.01648E-15	-22.65	-4.82689E3	-852.705	9.98208	-57.1308	5.51165	0.133097	-3.99795	5.27151
764	Surface 167	22754	9.665	-7.74887	-21.5667	-4.60142E3	-785.464	-0.169929	-52.5624	10.3843	-0.793292	10.5529	3.91885
765	Surface 167	22758	9.665	7.01648E-15	-21.5667	-4.59905E3	-787.227	9.46457	-52.7567	10.1638	0.032946	-3.85112	3.92565
766	Surface 167	22972	9.665	-7.74887	-20.4833	-4.35311E3	-721.309	-2.34888	-48.7761	10.9241	-0.950973	10.0147	-2.37859
767	Surface 167	22980	9.665	7.01648E-15	-20.4833	-4.35078E3	-722.853	8.99007	-48.9314	10.7077	-0.0851792	-3.64969	-2.27482
768	Surface 167	23256	9.665	-7.74887	-19.4	-4.08286E3	-662.416	-4.32122	-45.6578	6.57222	-1.07269	9.53853	-5.14053
769	Surface 167	23266	9.665	7.01648E-15	-19.4	-4.0808E3	-663.768	8.54621	-45.7531	6.46149	-0.173815	-3.3507	-4.93797
770	Surface 170	19256	9.665	7.01648E-15	-36.9	-7.39732E3	-1.63514E3	-12.1065	-114.882	-14.1767	-0.140046	-6.2074	4.21345
771	Surface 170	19264	9.665	6.11244	-36.9	-7.40397E3	-1.63379E3	12.5919	-114.508	-14.2959	3.13957	-7.53788	4.18185
772	Surface 170	19268	9.665	12.2246	-36.9	-7.39933E3	-1.63562E3	39.5006	-112.041	-14.4809	6.15924	-16.9264	3.93495
773	Surface 170	19277	9.665	18.3371	-36.9	-7.39836E3	-1.64007E3	71.7246	-109.037	-14.9313	8.82648	-36.0114	3.76228
774	Surface 170	19542	9.665	7.01648E-15	-35.9	-7.21009E3	-1.59941E3	-7.93207	-109.145	-12.8651	-0.122713	-5.99731	3.47905
775	Surface 170	19548	9.665	6.11246	-35.9	-7.21652E3	-1.59782E3	9.9528	-108.833	-12.9808	2.81005	-7.50746	3.4316
776	Surface 170	19551	9.665	12.2246	-35.9	-7.21304E3	-1.5977E3	30.6867	-106.714	-13.2201	5.51832	-16.8471	3.25254
777	Surface 170	19556	9.665	18.3371	-35.9	-7.21333E3	-1.59852E3	57.9507	-104.152	-13.7426	7.91692	-35.6125	3.06156
778	Surface 170	19762	9.665	7.01648E-15	-34.9	-7.02552E3	-1.55782E3	-4.25713	-103.852	-11.9977	-0.0942878	-5.79922	2.75743
779	Surface 170	19767	9.665	6.11248	-34.9	-7.0317E3	-1.55611E3	7.93696	-103.592	-12.1055	2.50249	-7.44954	2.69628
780	Surface 170	19772	9.665	12.2246	-34.9	-7.02921E3	-1.55457E3	23.4954	-101.775	-12.3727	4.90917	-16.7118	2.57606
781	Surface 170	19776	9.665	18.3371	-34.9	-7.03058E3	-1.55273E3	46.5918	-99.6002	-12.9283	7.05136	-35.1414	2.3738
782	Surface 170	19983	9.665	7.01648E-15	-33.9	-6.8432E3	-1.51149E3	-1.0384	-98.9788	-11.517	-0.0589751	-5.61187	2.14678
783	Surface 170	19987	9.665	6.11249	-33.9	-6.84909E3	-1.50972E3	6.40902	-98.7608	-11.6144	2.22019	-7.36713	2.07415
784	Surface 170	19992	9.665	12.2245	-33.9	-6.84743E3	-1.5072E3	17.6368	-97.2055	-11.8904	4.34114	-16.5256	2.0049
785	Surface 170	19996	9.665	18.3371	-33.9	-6.84968E3	-1.50342E3	37.2356	-95.3645	-12.4496	6.24204	-34.6015	1.79685
786	Surface 170	20203	9.665	7.01648E-15	-32.9	-6.66286E3	-1.46127E3	1.74414	-94.4854	-11.3141	-0.0198417	-5.43387	1.67287
