	Feature	Node	X	Y	Z	Nt[kN/m]	Nz[kN/m]	Ntz[kN/m]	Mt[kN.m/m]	Mz[kN.m/m]	Mtz[kN.m/m]	St[kN/m]	Sz[kN/m]
1	Feature	Node	X	Y	Z	Nt[kN/m]	Nz[kN/m]	Ntz[kN/m]	Mt[kN.m/m]	Mz[kN.m/m]	Mtz[kN.m/m]	St[kN/m]	Sz[kN/m]
3069	Surface 5042	15805	9.665	23.1855	-52.4	-8.7889E3	-1.71033E3	989.295	-215.299	-640.659	-112.074	-62.8455	-29.2975
3070	Surface 5042	16128	9.665	20.819	-51.3667	-8.82469E3	-1.54924E3	818.459	-213.755	-454.772	-87.3368	-55.3896	303.386
3071	Surface 5042	16134	9.665	23.1855	-51.3667	-8.77829E3	-1.74252E3	836.409	-230.288	-448.379	-99.9238	-45.9638	321.917
3072	Surface 5042	16348	9.665	20.819	-50.3333	-9.00327E3	-1.55511E3	679.983	-191.473	-176.015	-63.9993	-35.5328	183.581
3073	Surface 5042	16354	9.665	23.1855	-50.3333	-8.97779E3	-1.70644E3	707.308	-202.925	-163.166	-69.185	-13.003	193.672
3074	Surface 5042	16566	9.665	20.819	-49.3	-9.18683E3	-1.59412E3	592.73	-174.438	-24.9511	-36.7267	-23.4602	87.5896
3075	Surface 5042	16572	9.665	23.1855	-49.3	-9.16854E3	-1.71813E3	627.822	-179.409	-12.5494	-36.9199	1.45895	94.2021
3076	Surface 5042	16787	9.665	20.819	-48.2667	-9.28321E3	-1.64629E3	524.412	-163.058	35.187	-15.2407	-19.68	27.4656
3077	Surface 5042	16794	9.665	23.1855	-48.2667	-9.26619E3	-1.74818E3	561.404	-163.451	44.3597	-13.4739	6.07211	30.9942
3078	Surface 5042	17007	9.665	20.819	-47.2333	-9.27654E3	-1.69675E3	461.725	-156.661	44.0275	-1.35476	-18.9621	-2.96075
3079	Surface 5042	17014	9.665	23.1855	-47.2333	-9.2598E3	-1.77974E3	498.011	-154.501	50.0349	0.774203	6.48518	-0.474272
3080	Surface 5042	17228	9.665	20.819	-46.2	-9.1835E3	-1.7384E3	401.635	-153.012	30.6298	6.74658	-19.0501	-13.5155
3081	Surface 5042	17233	9.665	23.1855	-46.2	-9.16708E3	-1.8052E3	435.847	-149.548	34.485	8.71188	6.03935	-11.5866
3082	Surface 5042	17447	9.665	20.819	-45.1667	-9.03031E3	-1.76869E3	344.363	-150.07	12.0348	11.1337	-19.2992	-13.4592
3083	Surface 5042	17453	9.665	23.1855	-45.1667	-9.01466E3	-1.82185E3	375.78	-146.024	14.5255	12.8428	5.27746	-11.9086
3084	Surface 5042	17667	9.665	20.819	-44.1333	-8.84172E3	-1.78721E3	291.003	-146.701	-3.76305	13.2796	-19.6125	-9.12354
3085	Surface 5042	17672	9.665	23.1855	-44.1333	-8.8273E3	-1.82899E3	319.286	-142.498	-2.12992	14.7625	4.38878	-7.89819
3086	Surface 5042	17886	9.665	20.819	-43.1	-8.63638E3	-1.79449E3	242.526	-142.54	-14.2405	14.0988	-19.9833	-4.13826
3087	Surface 5042	17894	9.665	23.1855	-43.1	-8.62351E3	-1.82684E3	267.61	-138.429	-13.1624	15.4109	3.40586	-3.19739
3088	Surface 5042	18108	9.665	20.819	-42.0667	-8.42622E3	-1.79145E3	199.469	-137.663	-19.677	14.1285	-20.4033	-0.159234
3089	Surface 5042	18113	9.665	23.1855	-42.0667	-8.41505E3	-1.81607E3	221.472	-133.784	-18.976	15.3157	2.3635	0.539496
3090	Surface 5042	18327	9.665	20.819	-41.0333	-8.21769E3	-1.77917E3	161.93	-132.327	-21.4293	13.6802	-20.8416	2.36323
3091	Surface 5042	18334	9.665	23.1855	-41.0333	-8.2082E3	-1.79751E3	181.078	-128.753	-20.9974	14.7724	1.30775	2.86523
3092	Surface 5042	18548	9.665	20.819	-40.0	-8.01346E3	-1.75873E3	129.69	-126.809	-20.9761	12.9397	-21.2585	3.58612
3093	Surface 5042	18554	9.665	23.1855	-40.0	-8.00556E3	-1.77204E3	146.26	-123.569	-20.7422	13.9536	0.287103	3.93385
3094	Surface 5042	18767	9.665	20.819	-38.9667	-7.81402E3	-1.73115E3	102.357	-121.328	-19.4961	12.0249	-21.6183	3.88392
3095	Surface 5042	18774	9.665	23.1855	-38.9667	-7.80759E3	-1.74044E3	116.634	-118.425	-19.4088	12.9683	-0.660371	4.11374
3096	Surface 5042	18988	9.665	20.819	-37.9333	-7.61877E3	-1.69739E3	79.456	-116.029	-17.7641	11.0169	-21.8919	3.63321
3097	Surface 5042	18993	9.665	23.1855	-37.9333	-7.61366E3	-1.70348E3	91.7322	-113.448	-17.7825	11.8929	-1.50671	3.77549
3098	Surface 5042	19289	9.665	20.819	-36.9	-7.42681E3	-1.65839E3	60.5597	-110.983	-16.1812	9.97958	-22.0604	3.17457
3099	Surface 5042	19297	9.665	23.1855	-36.9	-7.42283E3	-1.66197E3	71.127	-108.7	-16.2718	10.7896	-2.23167	3.25255
3100	Surface 5043	15805	9.665	23.1855	-52.4	-8.7889E3	-1.71033E3	989.295	-215.299	-640.659	-112.074	-62.8455	-29.2975
3101	Surface 5043	15823	9.665	24.2119	-52.4	-8.69352E3	-1.79327E3	961.192	-236.516	-641.645	-124.504	-71.387	-31.0074
3102	Surface 5043	16134	9.665	23.1855	-51.3667	-8.77829E3	-1.74252E3	836.409	-230.288	-448.379	-99.9238	-45.9638	321.917
3103	Surface 5043	16140	9.665	24.2119	-51.3667	-8.73063E3	-1.81403E3	845.458	-250.71	-446.24	-106.982	-43.8082	318.234
3104	Surface 5043	16354	9.665	23.1855	-50.3333	-8.97779E3	-1.70644E3	707.308	-202.925	-163.166	-69.185	-13.003	193.672
3105	Surface 5043	16359	9.665	24.2119	-50.3333	-8.94535E3	-1.76908E3	736.066	-216.148	-157.673	-70.9366	-0.830313	192.663
3106	Surface 5043	16572	9.665	23.1855	-49.3	-9.16854E3	-1.71813E3	627.822	-179.409	-12.5494	-36.9199	1.45895	94.2021
3107	Surface 5043	16579	9.665	24.2119	-49.3	-9.14135E3	-1.7698E3	659.622	-185.052	-6.83764	-35.6548	15.8166	90.1051
3108	Surface 5043	16794	9.665	23.1855	-48.2667	-9.26619E3	-1.74818E3	561.404	-163.451	44.3597	-13.4739	6.07211	30.9942
3109	Surface 5043	16800	9.665	24.2119	-48.2667	-9.24071E3	-1.79059E3	589.274	-164.36	48.6905	-11.5699	20.2049	26.3801
3110	Surface 5043	17014	9.665	23.1855	-47.2333	-9.2598E3	-1.77974E3	498.011	-154.501	50.0349	0.774203	6.48518	-0.474272
3111	Surface 5043	17018	9.665	24.2119	-47.2333	-9.23587E3	-1.81389E3	520.136	-152.917	53.0805	2.47349	20.3561	-5.02313
3112	Surface 5043	17233	9.665	23.1855	-46.2	-9.16708E3	-1.8052E3	435.847	-149.548	34.485	8.71188	6.03935	-11.5866
3113	Surface 5043	17238	9.665	24.2119	-46.2	-9.14473E3	-1.83233E3	452.549	-146.726	36.6407	10.0556	19.6554	-15.6774
3114	Surface 5043	17453	9.665	23.1855	-45.1667	-9.01466E3	-1.82185E3	375.78	-146.024	14.5255	12.8428	5.27746	-11.9086
3115	Surface 5043	17459	9.665	24.2119	-45.1667	-8.99417E3	-1.84316E3	387.981	-142.651	16.1028	13.8777	18.6142	-15.5025
3116	Surface 5043	17672	9.665	23.1855	-44.1333	-8.8273E3	-1.82899E3	319.286	-142.498	-2.12992	14.7625	4.38878	-7.89819
3117	Surface 5043	17679	9.665	24.2119	-44.1333	-8.80892E3	-1.84551E3	327.967	-138.966	-0.940907	15.5724	17.4284	-10.9971
3118	Surface 5043	17894	9.665	23.1855	-43.1	-8.62351E3	-1.82684E3	267.61	-138.429	-13.1624	15.4109	3.40586	-3.19739
3119	Surface 5043	17899	9.665	24.2119	-43.1	-8.60735E3	-1.83944E3	273.571	-134.961	-12.2471	16.0695	16.134	-5.83834
3120	Surface 5043	18113	9.665	23.1855	-42.0667	-8.41505E3	-1.81607E3	221.472	-133.784	-18.976	15.3157	2.3635	0.539496
3121	Surface 5043	18120	9.665	24.2119	-42.0667	-8.40109E3	-1.82549E3	225.29	-130.504	-18.2669	15.8747	14.7724	-1.6857
3122	Surface 5043	18334	9.665	23.1855	-41.0333	-8.2082E3	-1.79751E3	181.078	-128.753	-20.9974	14.7724	1.30775	2.86523
3123	Surface 5043	18338	9.665	24.2119	-41.0333	-8.19631E3	-1.80438E3	183.143	-125.725	-20.4512	15.2637	13.3963	1.0121
3124	Surface 5043	18554	9.665	23.1855	-40.0	-8.00556E3	-1.77204E3	146.26	-123.569	-20.7422	13.9536	0.287103	3.93385
3125	Surface 5043	18560	9.665	24.2119	-40.0	-7.99556E3	-1.77687E3	146.829	-120.82	-20.3279	14.3948	12.0586	2.40997
3126	Surface 5043	18774	9.665	23.1855	-38.9667	-7.80759E3	-1.74044E3	116.634	-118.425	-19.4088	12.9683	-0.660371	4.11374
3127	Surface 5043	18778	9.665	24.2119	-38.9667	-7.79927E3	-1.74367E3	115.876	-115.959	-19.1016	13.3682	10.7996	2.87749
3128	Surface 5043	18993	9.665	23.1855	-37.9333	-7.61366E3	-1.70348E3	91.7322	-113.448	-17.7825	11.8929	-1.50671	3.77549
3129	Surface 5043	18999	9.665	24.2119	-37.9333	-7.60684E3	-1.70544E3	89.7748	-111.255	-17.5614	12.2546	9.64592	2.78761
3130	Surface 5043	19297	9.665	23.1855	-36.9	-7.42283E3	-1.66197E3	71.127	-108.7	-16.2718	10.7896	-2.23167	3.25255
3131	Surface 5043	19308	9.665	24.2119	-36.9	-7.41728E3	-1.66293E3	68.1216	-106.763	-16.118	11.1146	8.62003	2.47518
3132	Surface 5045	13551	9.665	20.819	-55.3965	-14.4224E3	-1.21751E3	3.08108E3	40.7292	-38.5007	-55.8294	-375.691	-51.6607
3133	Surface 5045	13592	9.665	23.1855	-55.3965	-14.1674E3	-1.76865E3	3.56054E3	13.9425	-10.8942	-77.1693	-365.697	73.6666
3134	Surface 5045	14295	9.665	20.819	-54.3977	-11.4583E3	-1.23696E3	1.89209E3	-12.4783	-188.498	-112.339	-64.501	-281.271
3135	Surface 5045	14304	9.665	23.1855	-54.3977	-11.3662E3	-1.65624E3	2.04076E3	-47.4528	-175.443	-123.199	-57.8749	-273.721
3136	Surface 5045	14838	9.665	20.819	-53.3988	-9.74067E3	-1.36381E3	1.2977E3	-121.585	-482.794	-103.333	-27.081	-397.842
3137	Surface 5045	14849	9.665	23.1855	-53.3988	-9.67564E3	-1.67252E3	1.35246E3	-128.348	-475.05	-120.934	-48.5308	-388.902
3138	Surface 5045	15783	9.665	20.819	-52.4	-8.89353E3	-1.48346E3	989.712	-200.444	-642.431	-94.4218	-74.4431	-21.2649
3139	Surface 5045	15805	9.665	23.1855	-52.4	-8.7889E3	-1.71033E3	989.295	-215.299	-640.659	-112.074	-62.8455	-29.2975
3140	Surface 5046	13592	9.665	23.1855	-55.3965	-14.1674E3	-1.76865E3	3.56054E3	13.9425	-10.8942	-77.1693	-365.697	73.6666
3141	Surface 5046	13612	9.665	24.2119	-55.3965	-13.8192E3	-1.9294E3	3.54826E3	-24.7052	0.611568	-88.9627	-352.781	-1.0224
3142	Surface 5046	14304	9.665	23.1855	-54.3977	-11.3662E3	-1.65624E3	2.04076E3	-47.4528	-175.443	-123.199	-57.8749	-273.721
3143	Surface 5046	14309	9.665	24.2119	-54.3977	-11.1943E3	-1.80089E3	1.95708E3	-75.7238	-171.672	-129.319	-28.337	-288.756
3144	Surface 5046	14849	9.665	23.1855	-53.3988	-9.67564E3	-1.67252E3	1.35246E3	-128.348	-475.05	-120.934	-48.5308	-388.902
3145	Surface 5046	14855	9.665	24.2119	-53.3988	-9.60557E3	-1.78053E3	1.28643E3	-148.526	-475.798	-131.717	-98.9978	-400.911
3146	Surface 5046	15805	9.665	23.1855	-52.4	-8.7889E3	-1.71033E3	989.295	-215.299	-640.659	-112.074	-62.8455	-29.2975
3147	Surface 5046	15823	9.665	24.2119	-52.4	-8.69352E3	-1.79327E3	961.192	-236.516	-641.645	-124.504	-71.387	-31.0074
3148	Surface 5066	2633	9.665	20.819	-67.2	-9.18794E3	-1.94038E3	-1.06256E3	-90.2956	238.188	79.7436	8.85319	-1.99336
3149	Surface 5066	2644	9.665	23.1855	-67.2	-9.09767E3	-2.31722E3	-1.12999E3	-65.5192	262.492	85.6997	6.90169	-22.9036
3150	Surface 5066	3713	9.665	20.819	-65.7	-10.3881E3	-1.49852E3	-2.22276E3	41.2658	139.026	-27.9566	58.8073	-87.6943
3151	Surface 5066	3760	9.665	23.1855	-65.7	-10.3066E3	-1.85865E3	-2.2627E3	33.5413	150.11	-51.2112	75.197	-138.512
3152	Surface 5067	2644	9.665	23.1855	-67.2	-9.09767E3	-2.31722E3	-1.12999E3	-65.5192	262.492	85.6997	6.90169	-22.9036
3153	Surface 5067	2653	9.665	24.2119	-67.2	-9.00642E3	-2.45578E3	-1.09033E3	-45.4097	293.328	82.8195	2.90852	17.8314
3154	Surface 5067	3760	9.665	23.1855	-65.7	-10.3066E3	-1.85865E3	-2.2627E3	33.5413	150.11	-51.2112	75.197	-138.512
3155	Surface 5067	3778	9.665	24.2119	-65.7	-10.2112E3	-2.01485E3	-2.2114E3	28.2524	154.686	-44.211	76.2508	-64.584
3156	Surface 5069	132	9.665	20.819	-78.2	-963.335	-701.896	-99.9118	-22.8881	-19.5266	-14.2296	-33.8005	-23.1483
3157	Surface 5069	137	9.665	23.1855	-78.2	-979.147	-718.933	-134.104	-20.0919	-19.9007	-15.8034	-35.1907	-23.6697
3158	Surface 5069	353	9.665	20.819	-77.2	-988.17	-687.327	-97.6665	-28.8669	-40.1575	-19.1988	4.15294	-45.1206
3159	Surface 5069	358	9.665	23.1855	-77.2	-990.291	-708.237	-133.071	-25.4769	-40.5881	-20.5493	6.37209	-45.0297
3160	Surface 5069	573	9.665	20.819	-76.2	-1.02526E3	-701.815	-101.664	-45.6068	-101.577	-24.9923	6.90796	-84.2947
3161	Surface 5069	579	9.665	23.1855	-76.2	-1.01777E3	-733.703	-137.426	-41.0844	-101.803	-26.5232	9.05664	-83.3174
3162	Surface 5069	791	9.665	20.819	-75.2	-1.1321E3	-815.064	-127.419	-69.3945	-195.806	-27.4783	11.6069	-108.626
3163	Surface 5069	798	9.665	23.1855	-75.2	-1.11858E3	-858.413	-165.642	-63.4975	-195.309	-29.0745	14.2398	-107.293
3164	Surface 5069	1011	9.665	20.819	-74.2	-1.39353E3	-1.02435E3	-169.93	-97.1752	-300.843	-28.9165	16.6738	-103.201
3165	Surface 5069	1019	9.665	23.1855	-74.2	-1.37482E3	-1.08069E3	-213.045	-89.6866	-299.325	-30.5841	20.1181	-101.665
3166	Surface 5069	1233	9.665	20.819	-73.2	-1.90456E3	-1.31649E3	-227.331	-122.268	-378.359	-28.818	21.8172	-50.9122
3167	Surface 5069	1238	9.665	23.1855	-73.2	-1.88098E3	-1.38898E3	-277.599	-112.989	-375.498	-30.5192	26.7548	-49.1771
3168	Surface 5069	1452	9.665	20.819	-72.2	-2.73277E3	-1.6391E3	-300.709	-137.31	-387.987	-26.5737	27.0631	34.3659
3169	Surface 5069	1459	9.665	23.1855	-72.2	-2.70388E3	-1.73229E3	-359.117	-126.047	-383.336	-28.2177	34.3853	36.3866
3170	Surface 5069	1672	9.665	20.819	-71.2	-3.86748E3	-1.90858E3	-393.92	-139.649	-317.439	-21.2529	32.8238	109.536
3171	Surface 5069	1677	9.665	23.1855	-71.2	-3.83194E3	-2.02908E3	-459.46	-126.137	-310.39	-22.707	43.4569	112.023
3172	Surface 5069	1892	9.665	20.819	-70.2	-5.22258E3	-2.07574E3	-513.688	-131.544	-184.767	-11.6214	40.1131	158.297
3173	Surface 5069	1899	9.665	23.1855	-70.2	-5.17774E3	-2.23329E3	-583.492	-115.49	-174.383	-12.6093	54.8651	161.75
3174	Surface 5069	2111	9.665	20.819	-69.2	-6.67074E3	-2.13516E3	-668.868	-115.062	-12.1451	4.72143	51.7288	192.481
3175	Surface 5069	2117	9.665	23.1855	-69.2	-6.61292E3	-2.34245E3	-738.694	-95.2452	3.70113	4.90576	70.9665	197.955
3176	Surface 5069	2331	9.665	20.819	-68.2	-8.05672E3	-2.09141E3	-869.155	-87.5418	172.073	25.9746	74.9009	187.919
3177	Surface 5069	2337	9.665	23.1855	-68.2	-7.98607E3	-2.3693E3	-931.118	-65.8027	199.139	27.9522	97.3683	196.411
3178	Surface 5069	2633	9.665	20.819	-67.2	-9.18794E3	-1.94038E3	-1.06256E3	-90.2956	238.188	79.7436	8.85319	-1.99336
3179	Surface 5069	2644	9.665	23.1855	-67.2	-9.09767E3	-2.31722E3	-1.12999E3	-65.5192	262.492	85.6997	6.90169	-22.9036
3180	Surface 5070	137	9.665	23.1855	-78.2	-979.147	-718.933	-134.104	-20.0919	-19.9007	-15.8034	-35.1907	-23.6697
3181	Surface 5070	145	9.665	24.2119	-78.2	-991.051	-727.532	-158.282	-17.886	-19.704	-16.6424	-35.9764	-21.9298
3182	Surface 5070	358	9.665	23.1855	-77.2	-990.291	-708.237	-133.071	-25.4769	-40.5881	-20.5493	6.37209	-45.0297
3183	Surface 5070	365	9.665	24.2119	-77.2	-991.597	-717.882	-158.332	-22.834	-40.3845	-21.2887	7.34436	-43.1714
3184	Surface 5070	579	9.665	23.1855	-76.2	-1.01777E3	-733.703	-137.426	-41.0844	-101.803	-26.5232	9.05664	-83.3174
3185	Surface 5070	585	9.665	24.2119	-76.2	-1.01047E3	-747.522	-161.419	-37.3363	-101.387	-27.2661	10.0384	-81.1222
3186	Surface 5070	798	9.665	23.1855	-75.2	-1.11858E3	-858.413	-165.642	-63.4975	-195.309	-29.0745	14.2398	-107.293
3187	Surface 5070	805	9.665	24.2119	-75.2	-1.10508E3	-876.61	-185.049	-58.6421	-194.442	-29.7469	15.374	-104.63
3188	Surface 5070	1019	9.665	23.1855	-74.2	-1.37482E3	-1.08069E3	-213.045	-89.6866	-299.325	-30.5841	20.1181	-101.665
3189	Surface 5070	1025	9.665	24.2119	-74.2	-1.35599E3	-1.10408E3	-224.062	-83.5489	-297.832	-31.13	21.6331	-98.4598
3190	Surface 5070	1238	9.665	23.1855	-73.2	-1.88098E3	-1.38898E3	-277.599	-112.989	-375.498	-30.5192	26.7548	-49.1771
3191	Surface 5070	1244	9.665	24.2119	-73.2	-1.85675E3	-1.41883E3	-276.271	-105.44	-373.217	-30.8497	28.9868	-45.2543
3192	Surface 5070	1459	9.665	23.1855	-72.2	-2.70388E3	-1.73229E3	-359.117	-126.047	-383.336	-28.2177	34.3853	36.3866
3193	Surface 5070	1465	9.665	24.2119	-72.2	-2.67333E3	-1.77038E3	-343.341	-116.964	-380.042	-28.2583	37.7657	41.2416
3194	Surface 5070	1677	9.665	23.1855	-71.2	-3.83194E3	-2.02908E3	-459.46	-126.137	-310.39	-22.707	43.4569	112.023
3195	Surface 5070	1684	9.665	24.2119	-71.2	-3.79328E3	-2.07801E3	-430.213	-115.385	-305.771	-22.3936	48.4269	118.101
3196	Surface 5070	1899	9.665	23.1855	-70.2	-5.17774E3	-2.23329E3	-583.492	-115.49	-174.383	-12.6093	54.8651	161.75
3197	Surface 5070	1905	9.665	24.2119	-70.2	-5.12796E3	-2.2966E3	-544.216	-102.841	-168.001	-11.8415	61.5564	169.512
3198	Surface 5070	2117	9.665	23.1855	-69.2	-6.61292E3	-2.34245E3	-738.694	-95.2452	3.70113	4.90576	70.9665	197.955
3199	Surface 5070	2124	9.665	24.2119	-69.2	-6.54902E3	-2.42534E3	-693.717	-80.3948	13.1822	6.28236	79.4271	208.165
3200	Surface 5070	2337	9.665	23.1855	-68.2	-7.98607E3	-2.3693E3	-931.118	-65.8027	199.139	27.9522	97.3683	196.411
3201	Surface 5070	2343	9.665	24.2119	-68.2	-7.90286E3	-2.47875E3	-885.999	-51.2905	212.392	30.7666	105.354	208.484
3202	Surface 5070	2644	9.665	23.1855	-67.2	-9.09767E3	-2.31722E3	-1.12999E3	-65.5192	262.492	85.6997	6.90169	-22.9036
3203	Surface 5070	2653	9.665	24.2119	-67.2	-9.00642E3	-2.45578E3	-1.09033E3	-45.4097	293.328	82.8195	2.90852	17.8314
3204	Surface 5078	3760	9.665	23.1855	-65.7	-10.3066E3	-1.85865E3	-2.2627E3	33.5413	150.11	-51.2112	75.197	-138.512
3205	Surface 5078	3778	9.665	24.2119	-65.7	-10.2112E3	-2.01485E3	-2.2114E3	28.2524	154.686	-44.211	76.2508	-64.584
3206	Surface 5078	4734	9.665	23.1855	-64.2	-12.6062E3	-1.52582E3	-3.68079E3	-106.327	-8.38616	19.8823	-316.112	-155.823
3207	Surface 5078	4754	9.665	24.2119	-64.2	-12.3312E3	-1.61422E3	-3.75065E3	-113.501	-21.633	31.5152	-186.917	-108.957
3208	Surface 5079	3713	9.665	20.819	-65.7	-10.3881E3	-1.49852E3	-2.22276E3	41.2658	139.026	-27.9566	58.8073	-87.6943
3209	Surface 5079	3760	9.665	23.1855	-65.7	-10.3066E3	-1.85865E3	-2.2627E3	33.5413	150.11	-51.2112	75.197	-138.512
3210	Surface 5079	4250	9.665	20.819	-64.3089	-12.8065E3	-1.49937E3	-3.03378E3	-75.3257	10.507	128.329	-340.507	0.247247
3211	Surface 5079	4734	9.665	23.1855	-64.2	-12.6062E3	-1.52582E3	-3.68079E3	-106.327	-8.38616	19.8823	-316.112	-155.823
3212	Surface 5081	12846	9.665	23.1855	-55.6	-15.3205E3	-1.47147E3	4.487E3	32.9351	-13.0478	24.5354	-671.662	253.086
3213	Surface 5081	12910	9.665	23.1855	-55.4982	-14.6071E3	-1.48122E3	4.41593E3	38.8345	8.39062	1.59839	-475.382	310.837
3214	Surface 5081	12933	9.665	20.819	-55.4911	-15.0853E3	-944.875	3.54221E3	41.3356	-14.9673	20.0124	-503.463	96.0677
3215	Surface 5081	12958	9.665	20.819	-55.4438	-14.7191E3	-909.413	3.51268E3	49.2289	-10.8329	11.4727	-422.012	82.1919
3216	Surface 5081	13551	9.665	20.819	-55.3965	-14.4224E3	-1.21751E3	3.08108E3	40.7292	-38.5007	-55.8294	-375.691	-51.6607
3217	Surface 5081	13592	9.665	23.1855	-55.3965	-14.1674E3	-1.76865E3	3.56054E3	13.9425	-10.8942	-77.1693	-365.697	73.6666
3218	Surface 5082	12807	9.665	24.2119	-55.6536	-15.2695E3	-1.76199E3	4.85903E3	9.4877	-1.53293	16.7068	-817.871	260.548
3219	Surface 5082	12846	9.665	23.1855	-55.6	-15.3205E3	-1.47147E3	4.487E3	32.9351	-13.0478	24.5354	-671.662	253.086
3220	Surface 5082	12890	9.665	24.2119	-55.5251	-14.4197E3	-1.70848E3	4.63389E3	7.95409	22.2918	-12.7656	-539.959	238.759
3221	Surface 5082	12910	9.665	23.1855	-55.4982	-14.6071E3	-1.48122E3	4.41593E3	38.8345	8.39062	1.59839	-475.382	310.837
3222	Surface 5082	13592	9.665	23.1855	-55.3965	-14.1674E3	-1.76865E3	3.56054E3	13.9425	-10.8942	-77.1693	-365.697	73.6666
3223	Surface 5082	13612	9.665	24.2119	-55.3965	-13.8192E3	-1.9294E3	3.54826E3	-24.7052	0.611568	-88.9627	-352.781	-1.0224
3224	Surface 5084	27042	9.665	-24.9197	-4.6	-920.381	-137.826	12.7708	-10.0811	5.03807	0.47684	0.301716	3.71241
3225	Surface 5084	27050	9.665	-23.1855	-4.6	-919.478	-138.066	13.009	-10.4788	4.9358	0.448666	-0.361595	3.79197
3226	Surface 5084	27356	9.665	-24.9197	-3.68	-846.321	-108.458	9.98339	-8.78196	7.44235	0.447821	0.189992	0.812683
3227	Surface 5084	27364	9.665	-23.1855	-3.68	-845.438	-108.619	10.2685	-9.18323	7.3487	0.424175	-0.429636	0.890867
3228	Surface 5084	27578	9.665	-24.9197	-2.76	-764.631	-80.8753	7.29714	-7.94704	7.0	0.453937	0.0793814	-2.04818
3229	Surface 5084	27584	9.665	-23.1855	-2.76	-763.753	-80.9226	7.64006	-8.35012	6.92083	0.433603	-0.488604	-1.97034
3230	Surface 5084	27798	9.665	-24.9197	-1.84	-675.94	-53.5501	4.67075	-7.37061	4.76661	0.513701	-0.0171633	-3.03309
3231	Surface 5084	27802	9.665	-23.1855	-1.84	-675.202	-53.5441	5.02595	-7.77759	4.7132	0.498074	-0.524555	-2.94906
3232	Surface 5084	28017	9.665	-24.9197	-0.92	-582.764	-26.7187	1.58214	-6.80748	2.20673	0.513203	-0.0568733	-2.7039
3233	Surface 5084	28023	9.665	-23.1855	-0.92	-581.322	-26.6176	2.10342	-7.21749	2.18587	0.499939	-0.527719	-2.62716
3234	Surface 5084	28237	9.665	-24.9197	0.0	-481.863	-2.85414	-0.499479	-5.84763	1.12723	0.519676	-2.09713	-2.27214
3235	Surface 5084	28242	9.665	-23.1855	0.0	-482.028	-3.12111	0.376123	-6.24812	1.1235	0.505257	-2.46889	-2.20747
3236	Surface 5085	27050	9.665	-23.1855	-4.6	-919.478	-138.066	13.009	-10.4788	4.9358	0.448666	-0.361595	3.79197
3237	Surface 5085	27063	9.665	-20.819	-4.6	-918.564	-138.42	14.3092	-10.9991	4.80332	0.432761	-2.63629	3.86893
3238	Surface 5085	27364	9.665	-23.1855	-3.68	-845.438	-108.619	10.2685	-9.18323	7.3487	0.424175	-0.429636	0.890867
3239	Surface 5085	27370	9.665	-20.819	-3.68	-844.535	-108.867	11.7414	-9.7066	7.22783	0.411993	-2.53539	0.961235
3240	Surface 5085	27584	9.665	-23.1855	-2.76	-763.753	-80.9226	7.64006	-8.35012	6.92083	0.433603	-0.488604	-1.97034
3241	Surface 5085	27589	9.665	-20.819	-2.76	-762.876	-81.0828	9.29484	-8.87552	6.82098	0.423779	-2.40407	-1.9033
3242	Surface 5085	27802	9.665	-23.1855	-1.84	-675.202	-53.5441	5.02595	-7.77759	4.7132	0.498074	-0.524555	-2.94906
3243	Surface 5085	27810	9.665	-20.819	-1.84	-674.268	-53.6424	6.81689	-8.30468	4.64852	0.489865	-2.23385	-2.88271
3244	Surface 5085	28023	9.665	-23.1855	-0.92	-581.322	-26.6176	2.10342	-7.21749	2.18587	0.499939	-0.527719	-2.62716
3245	Surface 5085	28029	9.665	-20.819	-0.92	-580.318	-26.6885	4.19022	-7.7481	2.16192	0.491365	-2.04094	-2.57679
3246	Surface 5085	28242	9.665	-23.1855	0.0	-482.028	-3.12111	0.376123	-6.24812	1.1235	0.505257	-2.46889	-2.20747
3247	Surface 5085	28248	9.665	-20.819	0.0	-480.771	-3.13619	2.74655	-6.78128	1.11855	0.506909	-3.69075	-2.17339
3248	Surface 5087	25806	9.665	-24.9197	-9.9	-1.36154E3	-313.05	27.541	-27.8501	-59.8377	0.755211	1.22007	28.8125
3249	Surface 5087	25818	9.665	-23.1855	-9.9	-1.3606E3	-313.974	27.9102	-28.2078	-59.9342	0.704838	0.27013	28.9559
3250	Surface 5087	26120	9.665	-24.9197	-8.84	-1.24225E3	-277.045	24.9093	-22.0575	-37.5789	0.708661	0.972712	22.1015
3251	Surface 5087	26128	9.665	-23.1855	-8.84	-1.24132E3	-277.806	25.1731	-22.4247	-37.6768	0.66285	0.0953697	22.2216
3252	Surface 5087	26341	9.665	-24.9197	-7.78	-1.15229E3	-241.483	21.9846	-17.2289	-18.3094	0.654234	0.773868	13.6505
3253	Surface 5087	26348	9.665	-23.1855	-7.78	-1.15135E3	-242.074	22.1761	-17.6053	-18.4113	0.613108	-0.0446471	13.7518
3254	Surface 5087	26562	9.665	-24.9197	-6.72	-1.07432E3	-206.392	18.9212	-14.085	-6.72724	0.593213	0.603435	7.66636
3255	Surface 5087	26566	9.665	-23.1855	-6.72	-1.07339E3	-206.846	19.1021	-14.4699	-6.83214	0.556183	-0.163327	7.75599
