	Feature	Node	X	Y	Z	Nt[kN/m]	Nz[kN/m]	Ntz[kN/m]	Mt[kN.m/m]	Mz[kN.m/m]	Mtz[kN.m/m]	St[kN/m]	Sz[kN/m]
1	Feature	Node	X	Y	Z	Nt[kN/m]	Nz[kN/m]	Ntz[kN/m]	Mt[kN.m/m]	Mz[kN.m/m]	Mtz[kN.m/m]	St[kN/m]	Sz[kN/m]
666	Surface 153	22316	9.665	-180.0	-23.7333	-5.04454E3	-914.635	-11.9413	-61.2952	1.181	-0.252895	4.12375	4.42816
667	Surface 153	22321	9.665	173.888	-23.7333	-5.04649E3	-913.91	-2.75004	-61.2212	1.08863	-0.811418	5.8389	4.26196
668	Surface 153	22325	9.665	167.775	-23.7333	-5.04678E3	-911.56	0.96067	-60.8442	0.971676	-1.36511	13.046	4.3518
669	Surface 153	22331	9.665	161.663	-23.7333	-5.05106E3	-906.793	-7.47106	-60.4995	0.799879	-1.95799	26.849	4.10318
670	Surface 153	22536	9.665	-180.0	-22.65	-4.83276E3	-849.331	-11.1582	-57.0249	6.21119	-0.174055	4.00359	5.49922
671	Surface 153	22542	9.665	173.888	-22.65	-4.83446E3	-848.635	-1.66908	-56.9701	6.07944	-0.695565	5.65609	5.32983
672	Surface 153	22546	9.665	167.775	-22.65	-4.83471E3	-846.482	1.98208	-56.6601	5.94933	-1.22104	12.5758	5.42673
673	Surface 153	22551	9.665	161.663	-22.65	-4.83896E3	-842.1	-7.27428	-56.3917	5.79129	-1.79884	25.821	5.1654
674	Surface 153	22755	9.665	-180.0	-21.5667	-4.60531E3	-784.682	-10.3368	-52.6215	11.0425	-0.0561691	3.86244	4.03691
675	Surface 153	22762	9.665	173.888	-21.5667	-4.60686E3	-784.024	-0.555145	-52.584	10.8816	-0.564782	5.44817	3.88492
676	Surface 153	22766	9.665	167.775	-21.5667	-4.60711E3	-782.069	2.90291	-52.3378	10.7426	-1.08607	12.0596	4.00239
677	Surface 153	22769	9.665	161.663	-21.5667	-4.61133E3	-778.076	-7.59731	-52.1424	10.5969	-1.67297	24.7038	3.73249
678	Surface 153	22975	9.665	-180.0	-20.4833	-4.35668E3	-721.11	-9.60139	-48.8137	11.5363	0.0799229	3.66001	-2.48542
679	Surface 153	22981	9.665	173.888	-20.4833	-4.35819E3	-720.498	0.489586	-48.7857	11.3902	-0.432613	5.18505	-2.58273
680	Surface 153	22985	9.665	167.775	-20.4833	-4.35854E3	-718.734	3.67772	-48.5996	11.2637	-0.965462	11.4709	-2.42384
681	Surface 153	22990	9.665	161.663	-20.4833	-4.36268E3	-715.122	-8.3532	-48.4752	11.1416	-1.57777	23.4644	-2.68909
682	Surface 153	23263	9.665	-180.0	-19.4	-4.08553E3	-662.661	-8.95071	-45.717	6.91992	0.179184	3.34789	-5.45577
683	Surface 153	23272	9.665	173.888	-19.4	-4.08712E3	-662.103	1.31131	-45.6893	6.84684	-0.335939	4.83907	-5.4983
684	Surface 153	23277	9.665	167.775	-19.4	-4.08765E3	-660.51	4.19865	-45.5584	6.76564	-0.878088	10.7899	-5.30938
685	Surface 153	23283	9.665	161.663	-19.4	-4.09169E3	-657.252	-9.15993	-45.5039	6.6791	-1.51331	22.0923	-5.56658
686	Surface 154	21796	9.665	-172.251	-25.9	-5.44111E3	-1.04239E3	-5.50946	-68.5546	-4.73494	0.698446	-12.5593	2.65664
687	Surface 154	21806	9.665	-180.0	-25.9	-5.43986E3	-1.04548E3	-12.8729	-68.8416	-4.67454	-0.299789	4.37216	2.67373
688	Surface 154	22090	9.665	-172.251	-24.8167	-5.24758E3	-977.393	-5.12335	-64.9275	-2.27898	0.613402	-12.1205	2.68528
689	Surface 154	22095	9.665	-180.0	-24.8167	-5.24583E3	-980.266	-12.5516	-65.1767	-2.28103	-0.292081	4.24371	2.68121
690	Surface 154	22310	9.665	-172.251	-23.7333	-5.04672E3	-911.999	-4.1046	-61.0741	1.26221	0.591814	-11.642	4.45066
691	Surface 154	22316	9.665	-180.0	-23.7333	-5.04454E3	-914.635	-11.9413	-61.2952	1.181	-0.252895	4.12375	4.42816
692	Surface 154	22529	9.665	-172.251	-22.65	-4.83526E3	-846.939	-2.44876	-56.8257	6.37874	0.644147	-11.1234	5.52611
693	Surface 154	22536	9.665	-180.0	-22.65	-4.83276E3	-849.331	-11.1582	-57.0249	6.21119	-0.174055	4.00359	5.49922
694	Surface 154	22749	9.665	-172.251	-21.5667	-4.60795E3	-782.532	-0.289588	-52.4449	11.2775	0.76829	-10.5745	4.03164
695	Surface 154	22755	9.665	-180.0	-21.5667	-4.60531E3	-784.682	-10.3368	-52.6215	11.0425	-0.0561691	3.86244	4.03691
696	Surface 154	22970	9.665	-172.251	-20.4833	-4.35923E3	-719.193	2.108	-48.6739	11.7626	0.933309	-10.0351	-2.59685
697	Surface 154	22975	9.665	-180.0	-20.4833	-4.35668E3	-721.11	-9.60139	-48.8137	11.5363	0.0799229	3.66001	-2.48542
698	Surface 154	23251	9.665	-172.251	-19.4	-4.08774E3	-660.944	4.24519	-45.6366	7.02737	1.05735	-9.56186	-5.67296
699	Surface 154	23263	9.665	-180.0	-19.4	-4.08553E3	-662.661	-8.95071	-45.717	6.91992	0.179184	3.34789	-5.45577
700	Surface 155	21789	9.665	-166.683	-25.9	-5.44714E3	-1.03761E3	-13.2155	-68.018	-4.84442	1.2504	-29.5896	2.64268
701	Surface 155	21796	9.665	-172.251	-25.9	-5.44111E3	-1.04239E3	-5.50946	-68.5546	-4.73494	0.698446	-12.5593	2.65664
702	Surface 155	22085	9.665	-166.683	-24.8167	-5.25409E3	-972.953	-13.3066	-64.471	-2.31959	1.09182	-28.5902	2.69046
703	Surface 155	22090	9.665	-172.251	-24.8167	-5.24758E3	-977.393	-5.12335	-64.9275	-2.27898	0.613402	-12.1205	2.68528
704	Surface 155	22304	9.665	-166.683	-23.7333	-5.05363E3	-907.919	-12.6496	-60.6845	1.30331	1.01779	-27.5212	4.47113
705	Surface 155	22310	9.665	-172.251	-23.7333	-5.04672E3	-911.999	-4.1046	-61.0741	1.26221	0.591814	-11.642	4.45066
706	Surface 155	22525	9.665	-166.683	-22.65	-4.84245E3	-843.225	-11.3049	-56.4938	6.50529	1.0383	-26.3737	5.54796
707	Surface 155	22529	9.665	-172.251	-22.65	-4.83526E3	-846.939	-2.44876	-56.8257	6.37874	0.644147	-11.1234	5.52611
708	Surface 155	22744	9.665	-166.683	-21.5667	-4.61519E3	-779.179	-9.47096	-52.1694	11.4702	1.14825	-25.1433	4.02114
709	Surface 155	22749	9.665	-172.251	-21.5667	-4.60795E3	-782.532	-0.289588	-52.4449	11.2775	0.76829	-10.5745	4.03164
710	Surface 155	22963	9.665	-166.683	-20.4833	-4.36619E3	-716.196	-7.43191	-48.4678	11.9511	1.31065	-23.8538	-2.70231
711	Surface 155	22970	9.665	-172.251	-20.4833	-4.35923E3	-719.193	2.108	-48.6739	11.7626	0.933309	-10.0351	-2.59685
712	Surface 155	23245	9.665	-166.683	-19.4	-4.09408E3	-658.269	-5.52953	-45.5213	7.11149	1.43485	-22.5713	-5.87197
713	Surface 155	23251	9.665	-172.251	-19.4	-4.08774E3	-660.944	4.24519	-45.6366	7.02737	1.05735	-9.56186	-5.67296
714	Surface 157	21755	9.665	-159.181	-25.9	-5.45531E3	-1.02835E3	-19.7516	-67.1833	-5.13398	1.97522	6.71437	2.56122
715	Surface 157	21767	9.665	-160.983	-25.9	-5.45617E3	-1.03072E3	-20.7556	-67.3569	-5.03936	1.77218	-5.55235	2.50719
716	Surface 157	22065	9.665	-159.181	-24.8167	-5.26313E3	-964.338	-20.2984	-63.796	-2.48974	1.73812	6.43806	2.64075
717	Surface 157	22072	9.665	-160.983	-24.8167	-5.2637E3	-966.55	-21.2949	-63.9295	-2.42875	1.54871	-5.40868	2.57658
718	Surface 157	22285	9.665	-159.181	-23.7333	-5.06342E3	-900.007	-19.9527	-60.145	1.27135	1.61137	6.18715	4.44036
719	Surface 157	22293	9.665	-160.983	-23.7333	-5.06373E3	-902.044	-20.9992	-60.2442	1.29401	1.43122	-5.22267	4.36289
720	Surface 157	22506	9.665	-159.181	-22.65	-4.85276E3	-836.028	-18.8132	-56.074	6.61426	1.60491	5.94221	5.50847
721	Surface 157	22513	9.665	-160.983	-22.65	-4.85288E3	-837.888	-19.9843	-56.1425	6.5981	1.42911	-5.00519	5.41854
722	Surface 157	22725	9.665	-159.181	-21.5667	-4.62568E3	-772.685	-17.1414	-51.8664	11.6867	1.70971	5.66461	3.91865
723	Surface 157	22733	9.665	-160.983	-21.5667	-4.62568E3	-774.371	-18.5144	-51.9043	11.6407	1.53385	-4.77963	3.82442
724	Surface 157	22947	9.665	-159.181	-20.4833	-4.37635E3	-710.38	-15.2426	-48.2987	12.1681	1.88017	5.28303	-2.96197
725	Surface 157	22951	9.665	-160.983	-20.4833	-4.37629E3	-711.889	-16.8718	-48.3023	12.1236	1.70108	-4.60465	-3.0375
726	Surface 157	23215	9.665	-159.181	-19.4	-4.10337E3	-653.062	-13.3872	-45.5159	7.1756	2.00689	4.72348	-6.28497
727	Surface 157	23225	9.665	-160.983	-19.4	-4.10333E3	-654.405	-15.239	-45.4808	7.17339	1.82709	-4.54366	-6.33277
728	Surface 164	21762	9.665	-20.819	-25.9	-5.45138E3	-1.03281E3	21.0624	-67.1116	-5.22044	-1.89741	-6.72152	2.43008
729	Surface 164	21774	9.665	-19.0166	-25.9	-5.45223E3	-1.03513E3	21.8959	-67.2874	-5.12964	-1.69888	5.53238	2.3775
730	Surface 164	22068	9.665	-20.819	-24.8167	-5.25808E3	-968.131	21.5172	-63.7554	-2.71574	-1.66961	-6.451	2.465
731	Surface 164	22075	9.665	-19.0166	-24.8167	-5.25862E3	-970.296	22.3614	-63.8921	-2.65991	-1.48427	5.38116	2.40187
732	Surface 164	22288	9.665	-20.819	-23.7333	-5.05742E3	-903.19	21.0473	-60.1454	0.856633	-1.5562	-6.20646	4.22739
733	Surface 164	22295	9.665	-19.0166	-23.7333	-5.0577E3	-905.185	21.9607	-60.2488	0.872489	-1.37937	5.18741	4.15075
734	Surface 164	22509	9.665	-20.819	-22.65	-4.84615E3	-838.675	19.7478	-56.12	5.98955	-1.56757	-5.96779	5.3018
735	Surface 164	22515	9.665	-19.0166	-22.65	-4.84622E3	-840.495	20.8067	-56.1936	5.96493	-1.39403	4.963	5.21269
736	Surface 164	22728	9.665	-20.819	-21.5667	-4.61898E3	-774.871	17.8872	-51.9478	10.91	-1.69446	-5.69568	3.82353
737	Surface 164	22734	9.665	-19.0166	-21.5667	-4.61893E3	-776.518	19.1691	-51.9913	10.8543	-1.51946	4.73243	3.73074
738	Surface 164	22950	9.665	-20.819	-20.4833	-4.37027E3	-712.172	15.7933	-48.3739	11.4575	-1.88888	-5.31547	-2.75388
739	Surface 164	22954	9.665	-19.0166	-20.4833	-4.37016E3	-713.642	17.3507	-48.3833	11.4038	-1.70913	4.55802	-2.82594
740	Surface 164	23217	9.665	-20.819	-19.4	-4.09863E3	-654.563	13.7725	-45.5283	6.82916	-2.03451	-4.74805	-5.7983
741	Surface 164	23228	9.665	-19.0166	-19.4	-4.09856E3	-655.862	15.5691	-45.4986	6.82041	-1.85311	4.50711	-5.84066
742	Surface 166	21792	9.665	-13.3169	-25.9	-5.44319E3	-1.0418E3	13.6774	-67.9614	-4.94744	-1.2019	29.5433	2.50897
743	Surface 166	21802	9.665	-7.74887	-25.9	-5.43721E3	-1.0463E3	5.33466	-68.5156	-4.85022	-0.672979	12.5267	2.52472
744	Surface 166	22086	9.665	-13.3169	-24.8167	-5.249E3	-976.502	13.7669	-64.4496	-2.56681	-1.04996	28.5336	2.51058
745	Surface 166	22093	9.665	-7.74887	-24.8167	-5.24254E3	-980.686	5.01476	-64.9253	-2.54003	-0.592454	12.0833	2.50623
746	Surface 166	22307	9.665	-13.3169	-23.7333	-5.04757E3	-910.88	13.089	-60.7078	0.861659	-0.984867	27.4549	4.25332
747	Surface 166	22312	9.665	-7.74887	-23.7333	-5.04069E3	-914.726	4.05474	-61.1181	0.804636	-0.576252	11.6004	4.23309
748	Surface 166	22527	9.665	-13.3169	-22.65	-4.83574E3	-845.665	11.7042	-56.5657	5.84778	-1.01693	26.2998	5.33659
749	Surface 166	22532	9.665	-7.74887	-22.65	-4.82858E3	-849.165	2.45115	-56.9195	5.70306	-0.634971	11.0786	5.31477
750	Surface 166	22747	9.665	-13.3169	-21.5667	-4.60838E3	-781.168	9.8133	-52.2786	10.6562	-1.14095	25.0658	3.92363
751	Surface 166	22754	9.665	-7.74887	-21.5667	-4.60115E3	-784.319	0.336694	-52.5767	10.4436	-0.766536	10.5283	3.93475
752	Surface 166	22968	9.665	-13.3169	-20.4833	-4.36E3	-717.789	7.70888	-48.5712	11.2045	-1.31873	23.7798	-2.48899
753	Surface 166	22972	9.665	-7.74887	-20.4833	-4.35304E3	-720.592	-2.02494	-48.7997	10.996	-0.939836	9.99015	-2.38034
754	Surface 166	23247	9.665	-13.3169	-19.4	-4.08926E3	-659.561	5.74744	-45.5603	6.7383	-1.45615	22.5112	-5.37235
755	Surface 166	23256	9.665	-7.74887	-19.4	-4.08291E3	-662.045	-4.13847	-45.6966	6.63709	-1.07218	9.52204	-5.16719
756	Surface 167	21802	9.665	-7.74887	-25.9	-5.43721E3	-1.0463E3	5.33466	-68.5156	-4.85022	-0.672979	12.5267	2.52472
757	Surface 167	21812	9.665	7.01648E-15	-25.9	-5.43606E3	-1.04889E3	12.1091	-68.8278	-4.80384	0.296907	-4.39137	2.54221
758	Surface 167	22093	9.665	-7.74887	-24.8167	-5.24254E3	-980.686	5.01476	-64.9253	-2.54003	-0.592454	12.0833	2.50623
759	Surface 167	22099	9.665	7.01648E-15	-24.8167	-5.24089E3	-983.115	11.9169	-65.2002	-2.55562	0.28743	-4.26153	2.50245
760	Surface 167	22312	9.665	-7.74887	-23.7333	-5.04069E3	-914.726	4.05474	-61.1181	0.804636	-0.576252	11.6004	4.23309
761	Surface 167	22318	9.665	7.01648E-15	-23.7333	-5.0386E3	-916.96	11.4298	-61.3651	0.710114	0.247237	-4.13992	4.21091
762	Surface 167	22532	9.665	-7.74887	-22.65	-4.82858E3	-849.165	2.45115	-56.9195	5.70306	-0.634971	11.0786	5.31477
763	Surface 167	22539	9.665	7.01648E-15	-22.65	-4.82616E3	-851.19	10.7602	-57.1446	5.52225	0.168254	-4.01799	5.28821
764	Surface 167	22754	9.665	-7.74887	-21.5667	-4.60115E3	-784.319	0.336694	-52.5767	10.4436	-0.766536	10.5283	3.93475
765	Surface 167	22758	9.665	7.01648E-15	-21.5667	-4.59858E3	-786.131	10.0374	-52.7789	10.195	0.0508642	-3.87574	3.94008
766	Surface 167	22972	9.665	-7.74887	-20.4833	-4.35304E3	-720.592	-2.02494	-48.7997	10.996	-0.939836	9.99015	-2.38034
767	Surface 167	22980	9.665	7.01648E-15	-20.4833	-4.35054E3	-722.193	9.38189	-48.9644	10.7548	-0.0851025	-3.67416	-2.26953
768	Surface 167	23256	9.665	-7.74887	-19.4	-4.08291E3	-662.045	-4.13847	-45.6966	6.63709	-1.07218	9.52204	-5.16719
769	Surface 167	23266	9.665	7.01648E-15	-19.4	-4.08074E3	-663.461	8.79627	-45.8008	6.51299	-0.186666	-3.36606	-4.95027
770	Surface 170	19256	9.665	7.01648E-15	-36.9	-7.39154E3	-1.63231E3	-7.9373	-114.673	-14.3223	0.133091	-6.131	4.19516
771	Surface 170	19264	9.665	6.11244	-36.9	-7.3978E3	-1.63155E3	16.0499	-114.18	-14.456	3.36987	-7.46416	4.13494
772	Surface 170	19268	9.665	12.2246	-36.9	-7.39295E3	-1.63395E3	42.1515	-111.623	-14.649	6.32162	-16.8562	3.87024
773	Surface 170	19277	9.665	18.3371	-36.9	-7.39193E3	-1.63894E3	73.5732	-108.561	-15.0977	8.91665	-35.937	3.68959
774	Surface 170	19542	9.665	7.01648E-15	-35.9	-7.2048E3	-1.59619E3	-4.13533	-108.97	-13.0047	0.116261	-5.93859	3.46652
775	Surface 170	19548	9.665	6.11246	-35.9	-7.21089E3	-1.59509E3	13.1607	-108.563	-13.1352	3.01239	-7.45	3.3961
776	Surface 170	19551	9.665	12.2246	-35.9	-7.20723E3	-1.59544E3	33.2253	-106.371	-13.3829	5.66305	-16.7905	3.20292
777	Surface 170	19556	9.665	18.3371	-35.9	-7.20747E3	-1.59673E3	59.8203	-103.762	-13.9048	8.00136	-35.5497	3.00759
778	Surface 170	19762	9.665	7.01648E-15	-34.9	-7.02069E3	-1.55434E3	-0.788454	-103.706	-12.1296	0.114993	-5.75447	2.74928
779	Surface 170	19767	9.665	6.11248	-34.9	-7.02657E3	-1.55302E3	10.9231	-103.369	-12.2519	2.68068	-7.40497	2.66966
780	Surface 170	19772	9.665	12.2246	-34.9	-7.02392E3	-1.55189E3	25.93	-101.495	-12.5275	5.03865	-16.6662	2.53816
781	Surface 170	19776	9.665	18.3371	-34.9	-7.02523E3	-1.55044E3	48.4709	-99.2819	-13.0833	7.13066	-35.0881	2.33443
782	Surface 170	19983	9.665	7.01648E-15	-33.9	-6.83881E3	-1.50784E3	2.13753	-98.8584	-11.6402	0.124562	-5.57813	2.142
783	Surface 170	19987	9.665	6.11249	-33.9	-6.84443E3	-1.50639E3	9.19525	-98.5792	-11.7515	2.37753	-7.33275	2.05454
784	Surface 170	19992	9.665	12.2245	-33.9	-6.84261E3	-1.5042E3	19.9732	-96.9778	-12.0357	4.4574	-16.4888	1.97624
785	Surface 170	19996	9.665	18.3371	-33.9	-6.84481E3	-1.50077E3	39.114	-95.1058	-12.5957	6.31669	-34.5563	1.769
786	Surface 170	20203	9.665	7.01648E-15	-32.9	-6.65888E3	-1.45754E3	4.65553	-94.387	-11.4282	0.141493	-5.4088	1.67085
787	Surface 170	20207	9.665	6.11249	-32.9	-6.66421E3	-1.45603E3	7.87034	-94.1545	-11.527	2.1049	-7.23682	1.57695
788	Surface 170	20212	9.665	12.2245	-32.9	-6.66307E3	-1.45313E3	15.1411	-92.7853	-11.8053	3.92614	-16.2643	1.54396
789	Surface 170	20216	9.665	18.3371	-32.9	-6.66597E3	-1.44831E3	31.4407	-91.2038	-12.3473	5.56946	-33.9608	1.33584
790	Surface 170	20424	9.665	7.01648E-15	-31.9	-6.48078E3	-1.40417E3	6.77849	-90.2443	-11.3666	0.163291	-5.24564	1.35706
791	Surface 170	20427	9.665	6.1125	-31.9	-6.4858E3	-1.40265E3	6.85238	-90.0491	-11.4518	1.8635	-7.12079	1.25782
792	Surface 170	20432	9.665	12.2245	-31.9	-6.48519E3	-1.3993E3	11.2399	-88.8759	-11.7138	3.44866	-15.9996	1.26229
793	Surface 170	20438	9.665	18.3371	-31.9	-6.48862E3	-1.39357E3	25.1758	-87.54	-12.2221	4.8948	-33.3119	1.05356
794	Surface 170	20644	9.665	7.01648E-15	-30.9	-6.30446E3	-1.34837E3	8.5195	-86.3755	-11.3059	0.188243	-5.08809	1.22929
795	Surface 170	20648	9.665	6.11249	-30.9	-6.30913E3	-1.34687E3	6.05709	-86.2097	-11.3775	1.653	-6.98855	1.12525
796	Surface 170	20652	9.665	12.2245	-30.9	-6.30893E3	-1.34328E3	8.10094	-85.2012	-11.6164	3.02611	-15.7025	1.15961
797	Surface 170	20658	9.665	18.3371	-30.9	-6.31277E3	-1.337E3	20.0902	-84.0716	-12.081	4.29474	-32.62	0.949805
798	Surface 170	20863	9.665	7.01648E-15	-29.9	-6.12979E3	-1.29067E3	9.89278	-82.7172	-11.0652	0.214985	-4.93598	1.32467
799	Surface 170	20868	9.665	6.1125	-29.9	-6.13411E3	-1.28922E3	5.412	-82.5747	-11.1241	1.47209	-6.84399	1.21582
800	Surface 170	20871	9.665	12.2245	-29.9	-6.13421E3	-1.28554E3	5.5804	-81.7043	-11.3363	2.65742	-15.3799	1.27315
801	Surface 170	20876	9.665	18.3371	-29.9	-6.13833E3	-1.27899E3	15.997	-80.7479	-11.7519	3.76836	-31.8942	1.06166
802	Surface 170	21084	9.665	7.01648E-15	-28.9	-5.95652E3	-1.23154E3	10.915	-79.197	-10.4291	0.242008	-4.78964	1.67495
803	Surface 170	21088	9.665	6.11248	-28.9	-5.96046E3	-1.23015E3	4.85586	-79.073	-10.4775	1.31852	-6.69058	1.56069
804	Surface 170	21092	9.665	12.2246	-28.9	-5.96078E3	-1.2265E3	3.55631	-78.3189	-10.6622	2.33992	-15.0375	1.63486
805	Surface 170	21096	9.665	18.3371	-28.9	-5.96509E3	-1.21989E3	12.7462	-77.5078	-11.0269	3.31282	-31.1415	1.42084
806	Surface 170	21304	9.665	7.01648E-15	-27.9	-5.78403E3	-1.17139E3	11.6063	-75.7357	-9.16975	0.267162	-4.64953	2.27342
807	Surface 170	21307	9.665	6.11247	-27.9	-5.78759E3	-1.17005E3	4.33654	-75.6272	-9.21136	1.18901	-6.53156	2.15258
808	Surface 170	21312	9.665	12.2246	-27.9	-5.78805E3	-1.16651E3	1.92496	-74.9717	-9.37	2.06968	-14.6799	2.23808
809	Surface 170	21317	9.665	18.3371	-27.9	-5.79248E3	-1.16002E3	10.2231	-74.2832	-9.68497	2.92404	-30.3659	2.02019
810	Surface 170	21522	9.665	7.01648E-15	-26.9	-5.61119E3	-1.11055E3	11.9904	-72.259	-7.11224	0.287115	-4.51626	3.01922
811	Surface 170	21527	9.665	6.11246	-26.9	-5.61436E3	-1.10929E3	3.81254	-72.1641	-7.15269	1.07911	-6.36941	2.88995
812	Surface 170	21532	9.665	12.2246	-26.9	-5.61491E3	-1.10591E3	0.601813	-71.5937	-7.28941	1.84169	-14.3095	2.98206
813	Surface 170	21538	9.665	18.3371	-26.9	-5.61939E3	-1.09965E3	8.34731	-71.0099	-7.55806	2.59719	-29.5678	2.75841
814	Surface 170	21812	9.665	7.01648E-15	-25.9	-5.43606E3	-1.04889E3	12.1091	-68.8278	-4.80384	0.296907	-4.39137	2.54221
815	Surface 170	21820	9.665	6.11244	-25.9	-5.43885E3	-1.04769E3	3.21949	-68.7463	-4.85165	0.982195	-6.20561	2.40132
816	Surface 170	21826	9.665	12.2246	-25.9	-5.43944E3	-1.04452E3	-0.539718	-68.251	-4.97247	1.64831	-13.9255	2.49648
817	Surface 170	21835	9.665	18.3371	-25.9	-5.44392E3	-1.03857E3	7.01425	-67.758	-5.19918	2.32471	-28.7425	2.26479
818	Surface 171	19277	9.665	18.3371	-36.9	-7.39193E3	-1.63894E3	73.5732	-108.561	-15.0977	8.91665	-35.937	3.68959
819	Surface 171	19289	9.665	20.819	-36.9	-7.39156E3	-1.6407E3	74.0623	-106.129	-15.1461	9.94646	-23.7895	2.86263
820	Surface 171	19556	9.665	18.3371	-35.9	-7.20747E3	-1.59673E3	59.8203	-103.762	-13.9048	8.00136	-35.5497	3.00759
821	Surface 171	19564	9.665	20.819	-35.9	-7.20835E3	-1.59677E3	57.9174	-101.686	-14.0222	8.91141	-23.7921	2.32535
822	Surface 171	19776	9.665	18.3371	-34.9	-7.02523E3	-1.55044E3	48.4709	-99.2819	-13.0833	7.13066	-35.0881	2.33443
823	Surface 171	19784	9.665	20.819	-34.9	-7.02718E3	-1.54921E3	44.541	-97.5211	-13.246	7.92687	-23.7037	1.77537
824	Surface 171	19996	9.665	18.3371	-33.9	-6.84481E3	-1.50077E3	39.114	-95.1058	-12.5957	6.31669	-34.5563	1.769
825	Surface 171	20002	9.665	20.819	-33.9	-6.84761E3	-1.49863E3	33.4758	-93.6184	-12.7848	7.00576	-23.5268	1.31499
826	Surface 171	20216	9.665	18.3371	-32.9	-6.66597E3	-1.44831E3	31.4407	-91.2038	-12.3473	5.56946	-33.9608	1.33584
827	Surface 171	20222	9.665	20.819	-32.9	-6.66943E3	-1.44554E3	24.3722	-89.9514	-12.5474	6.15938	-23.2698	0.969461
828	Surface 171	20438	9.665	18.3371	-31.9	-6.48862E3	-1.39357E3	25.1758	-87.54	-12.2221	4.8948	-33.3119	1.05356
829	Surface 171	20444	9.665	20.819	-31.9	-6.49258E3	-1.39039E3	16.9253	-86.4879	-12.4219	5.39443	-22.9457	0.759147
830	Surface 171	20658	9.665	18.3371	-30.9	-6.31277E3	-1.337E3	20.0902	-84.0716	-12.081	4.29474	-32.62	0.949805
831	Surface 171	20662	9.665	20.819	-30.9	-6.31709E3	-1.33358E3	10.8808	-83.1896	-12.2727	4.71316	-22.5669	0.714026
832	Surface 171	20876	9.665	18.3371	-29.9	-6.13833E3	-1.27899E3	15.997	-80.7479	-11.7519	3.76836	-31.8942	1.06166
833	Surface 171	20882	9.665	20.819	-29.9	-6.14291E3	-1.27546E3	6.02042	-80.0097	-11.9301	4.11451	-22.1438	0.873272
834	Surface 171	21096	9.665	18.3371	-28.9	-5.96509E3	-1.21989E3	12.7462	-77.5078	-11.0269	3.31282	-31.1415	1.42084
835	Surface 171	21103	9.665	20.819	-28.9	-5.96984E3	-1.21635E3	2.15592	-76.8912	-11.1885	3.59529	-21.6848	1.27029
836	Surface 171	21317	9.665	18.3371	-27.9	-5.79248E3	-1.16002E3	10.2231	-74.2832	-9.68497	2.92404	-30.3659	2.02019
837	Surface 171	21323	9.665	20.819	-27.9	-5.79732E3	-1.15655E3	-0.874586	-73.7697	-9.82828	3.1509	-21.1958	1.89937
838	Surface 171	21538	9.665	18.3371	-26.9	-5.61939E3	-1.09965E3	8.34731	-71.0099	-7.55806	2.59719	-29.5678	2.75841
839	Surface 171	21544	9.665	20.819	-26.9	-5.62426E3	-1.0963E3	-3.20759	-70.5843	-7.68267	2.776	-20.6801	2.66044
840	Surface 171	21835	9.665	18.3371	-25.9	-5.44392E3	-1.03857E3	7.01425	-67.758	-5.19918	2.32471	-28.7425	2.26479
841	Surface 171	21842	9.665	20.819	-25.9	-5.44879E3	-1.0354E3	-5.03883	-67.4083	-5.30507	2.46231	-20.1358	2.18335
842	Surface 180	19274	9.665	161.663	-36.9	-7.38398E3	-1.63344E3	-76.2691	-108.704	-15.225	-8.87767	35.8292	3.73471
843	Surface 180	19283	9.665	159.181	-36.9	-7.38367E3	-1.6358E3	-76.9772	-106.25	-15.2419	-9.9299	23.6922	2.88464
844	Surface 180	19553	9.665	161.663	-35.9	-7.20066E3	-1.59137E3	-62.7091	-103.881	-14.0362	-7.99051	35.4539	3.05963
845	Surface 180	19559	9.665	159.181	-35.9	-7.2016E3	-1.59199E3	-61.0567	-101.782	-14.1264	-8.92092	23.7044	2.35301
846	Surface 180	19775	9.665	161.663	-34.9	-7.01946E3	-1.54529E3	-51.4976	-99.3781	-13.2083	-7.14104	35.0005	2.39608
847	Surface 180	19781	9.665	159.181	-34.9	-7.02142E3	-1.54462E3	-47.8335	-97.5921	-13.3468	-7.956	23.6202	1.81174
848	Surface 180	19993	9.665	161.663	-33.9	-6.84001E3	-1.49588E3	-42.2084	-95.1797	-12.7054	-6.34402	34.4754	1.83576
849	Surface 180	20000	9.665	159.181	-33.9	-6.84278E3	-1.49425E3	-36.8388	-93.6664	-12.8728	-7.05087	23.4476	1.3552
850	Surface 180	20214	9.665	161.663	-32.9	-6.66212E3	-1.4437E3	-34.5421	-91.2565	-12.4379	-5.61067	33.8879	1.40252
851	Surface 180	20220	9.665	159.181	-32.9	-6.66553E3	-1.44139E3	-27.7468	-89.9785	-12.619	-6.21766	23.1976	1.00893
852	Surface 180	20434	9.665	161.663	-31.9	-6.48574E3	-1.38927E3	-28.2404	-87.5733	-12.2936	-4.94706	33.2481	1.11757
853	Surface 180	20441	9.665	159.181	-31.9	-6.48964E3	-1.38649E3	-20.2718	-86.4965	-12.4772	-5.46302	22.8819	0.796158
854	Surface 180	20654	9.665	161.663	-30.9	-6.31086E3	-1.33303E3	-23.083	-84.0879	-12.1347	-4.35535	32.5657	1.01112
