	Feature	Node	X	Y	Z	Nt[kN/m]	Nz[kN/m]	Ntz[kN/m]	Mt[kN.m/m]	Mz[kN.m/m]	Mtz[kN.m/m]	St[kN/m]	Sz[kN/m]
1	Feature	Node	X	Y	Z	Nt[kN/m]	Nz[kN/m]	Ntz[kN/m]	Mt[kN.m/m]	Mz[kN.m/m]	Mtz[kN.m/m]	St[kN/m]	Sz[kN/m]
2389	Surface 3289	6902	9.665	-79.3933	-61.6	-11.173E3	-3.85263E3	461.933	-78.0409	119.816	-31.4337	34.3016	83.4831
2390	Surface 3289	6909	9.665	-77.6764	-61.6	-11.0777E3	-3.899E3	549.223	-53.0143	178.472	-34.8929	86.2147	134.382
2391	Surface 3292	5964	9.665	-99.0551	-62.4	-11.5099E3	-3.66892E3	186.509	-134.521	18.5742	-36.0423	-46.3061	41.427
2392	Surface 3292	5975	9.665	-101.005	-62.4	-11.5278E3	-3.64621E3	158.726	-138.402	9.71732	-33.6871	10.8282	72.1586
2393	Surface 3292	6897	9.665	-100.607	-61.6	-11.481E3	-3.64496E3	126.487	-137.437	40.4167	-42.4711	49.984	5.0883
2394	Surface 3292	6904	9.665	-102.324	-61.6	-11.5138E3	-3.62235E3	92.5744	-137.981	59.8922	-36.841	-0.873295	41.4817
2395	Surface 3322	6699	9.665	101.005	-62.4	-11.6837E3	-3.80255E3	-138.205	-123.197	21.9474	-15.0208	-14.9658	-7.83967
2396	Surface 3322	6706	9.665	99.0551	-62.4	-11.6475E3	-3.81844E3	-125.754	-120.107	14.1995	-13.7836	63.3398	-55.1236
2397	Surface 3322	7459	9.665	102.324	-61.6	-11.5609E3	-3.77267E3	-112.546	-127.735	30.0332	-8.10485	18.0032	-0.785519
2398	Surface 3322	7468	9.665	100.607	-61.6	-11.5333E3	-3.77223E3	-118.358	-130.757	1.88467	0.145778	-27.6533	-53.6484
2399	Surface 3325	6705	9.665	78.9947	-62.4	-11.6098E3	-3.78347E3	-54.4763	-131.682	14.9278	22.5022	20.4991	-7.79109
2400	Surface 3325	6714	9.665	80.9449	-62.4	-11.5947E3	-3.82206E3	-85.3161	-126.581	9.56014	20.2952	-58.244	-57.3327
2401	Surface 3325	7466	9.665	77.6764	-61.6	-11.5032E3	-3.77253E3	-46.5918	-141.981	20.3858	17.6572	-9.86347	-10.7525
2402	Surface 3325	7473	9.665	79.3933	-61.6	-11.4815E3	-3.7743E3	-68.5468	-140.887	-4.2811	8.41879	37.9531	-55.1972
2403	Surface 3366	5228	9.665	-90.0	-63.6	-11.4341E3	-3.78453E3	386.093	-169.754	-201.567	-49.1395	-15.087	240.565
2404	Surface 3366	5440	9.665	-90.0	-63.3	-11.4126E3	-3.7022E3	373.753	-162.5	-117.942	-52.7142	-3.53734	177.058
2405	Surface 3366	5592	9.665	-83.486	-63.2665	-11.3877E3	-3.73508E3	525.872	-142.244	-160.641	-45.1124	-79.4095	282.383
2406	Surface 3366	5683	9.665	-84.768	-63.0534	-11.3942E3	-3.75343E3	473.741	-134.125	-58.9243	-58.6967	-67.4819	189.0
2407	Surface 3366	5971	9.665	-80.9449	-62.4	-11.2997E3	-3.82606E3	501.759	-101.754	59.7939	-66.02	85.5249	117.621
2408	Surface 3366	5984	9.665	-78.9947	-62.4	-11.2408E3	-3.81676E3	607.386	-96.3588	45.4346	-63.114	19.484	182.551
2409	Surface 3369	5228	9.665	-90.0	-63.6	-11.4341E3	-3.78453E3	386.093	-169.754	-201.567	-49.1395	-15.087	240.565
2410	Surface 3369	5440	9.665	-90.0	-63.3	-11.4126E3	-3.7022E3	373.753	-162.5	-117.942	-52.7142	-3.53734	177.058
2411	Surface 3369	5589	9.665	-96.514	-63.2665	-11.4862E3	-3.71663E3	243.759	-146.011	-120.339	-45.8869	59.8646	191.447
2412	Surface 3369	5679	9.665	-95.232	-63.0534	-11.487E3	-3.68651E3	253.415	-144.244	-48.8899	-42.2159	64.5358	112.864
2413	Surface 3369	5964	9.665	-99.0551	-62.4	-11.5099E3	-3.66892E3	186.509	-134.521	18.5742	-36.0423	-46.3061	41.427
2414	Surface 3369	5975	9.665	-101.005	-62.4	-11.5278E3	-3.64621E3	158.726	-138.402	9.71732	-33.6871	10.8282	72.1586
2415	Surface 3390	5322	9.665	90.0	-63.6	-11.7086E3	-3.93449E3	-118.062	-126.52	0.143908	1.42626	4.75944	73.2711
2416	Surface 3390	5553	9.665	90.0	-63.3	-11.6806E3	-3.91002E3	-124.33	-138.451	-4.36992	2.02992	3.58047	-52.5742
2417	Surface 3390	5596	9.665	96.514	-63.2665	-11.7286E3	-3.8623E3	-118.135	-116.223	-4.96807	-18.1809	-75.9601	44.4634
2418	Surface 3390	5686	9.665	95.232	-63.0534	-11.6985E3	-3.85484E3	-114.647	-124.235	1.08884	-16.4562	-61.2658	-34.655
2419	Surface 3390	6699	9.665	101.005	-62.4	-11.6837E3	-3.80255E3	-138.205	-123.197	21.9474	-15.0208	-14.9658	-7.83967
2420	Surface 3390	6706	9.665	99.0551	-62.4	-11.6475E3	-3.81844E3	-125.754	-120.107	14.1995	-13.7836	63.3398	-55.1236
2421	Surface 3393	5322	9.665	90.0	-63.6	-11.7086E3	-3.93449E3	-118.062	-126.52	0.143908	1.42626	4.75944	73.2711
2422	Surface 3393	5553	9.665	90.0	-63.3	-11.6806E3	-3.91002E3	-124.33	-138.451	-4.36992	2.02992	3.58047	-52.5742
2423	Surface 3393	5597	9.665	83.486	-63.2665	-11.6807E3	-3.85584E3	-112.601	-120.435	-10.8225	22.6273	83.8706	47.0613
2424	Surface 3393	5689	9.665	84.768	-63.0534	-11.6688E3	-3.85869E3	-114.239	-127.232	-3.69696	20.9442	68.5185	-30.0205
2425	Surface 3393	6705	9.665	78.9947	-62.4	-11.6098E3	-3.78347E3	-54.4763	-131.682	14.9278	22.5022	20.4991	-7.79109
2426	Surface 3393	6714	9.665	80.9449	-62.4	-11.5947E3	-3.82206E3	-85.3161	-126.581	9.56014	20.2952	-58.244	-57.3327
2427	Surface 3421	8450	9.665	-90.0	-59.9	-11.2092E3	-3.74458E3	121.261	-99.442	112.193	-6.35079	53.5612	-9.19584
2428	Surface 3421	8460	9.665	-83.4766	-59.9	-11.0763E3	-3.85872E3	132.882	-64.1571	155.254	12.3117	25.9039	23.0897
2429	Surface 3421	9033	9.665	-90.0	-59.5	-11.1483E3	-3.73751E3	56.5728	-85.2793	121.803	10.9827	62.6834	-6.06156
2430	Surface 3422	8450	9.665	-90.0	-59.9	-11.2092E3	-3.74458E3	121.261	-99.442	112.193	-6.35079	53.5612	-9.19584
2431	Surface 3422	8457	9.665	-96.5234	-59.9	-11.2408E3	-3.65627E3	37.0	-117.243	78.9339	-11.1246	94.1635	9.46823
2432	Surface 3422	9033	9.665	-90.0	-59.5	-11.1483E3	-3.73751E3	56.5728	-85.2793	121.803	10.9827	62.6834	-6.06156
2433	Surface 3437	9004	9.665	96.5234	-59.9	-11.2095E3	-3.62689E3	-54.8799	-138.559	-28.8225	8.39584	-40.4983	-3.6625
2434	Surface 3437	9011	9.665	90.0	-59.9	-11.255E3	-3.65447E3	-77.3954	-143.458	-31.7481	5.61576	6.09238	-34.9381
2435	Surface 3437	9041	9.665	90.0	-59.5	-11.1727E3	-3.62018E3	-71.251	-137.459	-32.229	6.64928	5.76568	-13.1314
2436	Surface 3438	9005	9.665	83.4766	-59.9	-11.2E3	-3.62892E3	-92.2516	-145.89	-34.2212	3.17305	53.5389	-5.77414
2437	Surface 3438	9011	9.665	90.0	-59.9	-11.255E3	-3.65447E3	-77.3954	-143.458	-31.7481	5.61576	6.09238	-34.9381
2438	Surface 3438	9041	9.665	90.0	-59.5	-11.1727E3	-3.62018E3	-71.251	-137.459	-32.229	6.64928	5.76568	-13.1314
2439	Surface 3476	7524	9.665	-90.0	-61.4	-11.3563E3	-3.75704E3	220.04	-134.555	73.8443	-35.9252	41.3515	-4.82286
2440	Surface 3476	7529	9.665	-84.6667	-61.4	-11.2603E3	-3.81498E3	293.842	-96.422	130.794	-28.2425	39.2736	95.8565
2441	Surface 3476	7539	9.665	-79.3333	-61.4	-11.1349E3	-3.89269E3	375.327	-74.9759	161.491	-10.5607	-0.37236	47.7127
2442	Surface 3476	8320	9.66021	-85.3787	-60.5723	-11.1776E3	-3.79345E3	216.388	-80.4782	127.325	-2.62475	85.7025	52.9135
2443	Surface 3476	8325	9.665	-80.4112	-60.5716	-11.1278E3	-3.90906E3	272.622	-61.8633	167.705	2.67016	3.8745	69.7019
2444	Surface 3476	8450	9.665	-90.0	-59.9	-11.2092E3	-3.74458E3	121.261	-99.442	112.193	-6.35079	53.5612	-9.19584
2445	Surface 3476	8460	9.665	-83.4766	-59.9	-11.0763E3	-3.85872E3	132.882	-64.1571	155.254	12.3117	25.9039	23.0897
2446	Surface 3480	7524	9.665	-90.0	-61.4	-11.3563E3	-3.75704E3	220.04	-134.555	73.8443	-35.9252	41.3515	-4.82286
2447	Surface 3480	7527	9.665	-95.3333	-61.4	-11.4157E3	-3.69645E3	149.402	-133.641	76.3097	-41.2814	39.5168	65.1174
2448	Surface 3480	7532	9.665	-100.667	-61.4	-11.4635E3	-3.63384E3	102.511	-139.695	54.1233	-41.6414	88.5011	-6.986
2449	Surface 3480	8318	9.66021	-94.6213	-60.5723	-11.3638E3	-3.71224E3	119.166	-119.081	81.9686	-26.0943	34.8101	33.1813
2450	Surface 3480	8323	9.665	-99.5888	-60.5716	-11.3865E3	-3.6293E3	65.7115	-139.302	57.5389	-34.1162	104.807	31.4139
2451	Surface 3480	8450	9.665	-90.0	-59.9	-11.2092E3	-3.74458E3	121.261	-99.442	112.193	-6.35079	53.5612	-9.19584
2452	Surface 3480	8457	9.665	-96.5234	-59.9	-11.2408E3	-3.65627E3	37.0	-117.243	78.9339	-11.1246	94.1635	9.46823
2453	Surface 3497	8031	9.665	100.667	-61.4	-11.4836E3	-3.73694E3	-101.12	-140.048	-8.91938	7.74578	-66.9615	-42.0974
2454	Surface 3497	8040	9.665	95.3333	-61.4	-11.4788E3	-3.74601E3	-95.5732	-141.655	-6.14681	4.15934	-4.32161	21.4832
2455	Surface 3497	8048	9.665	90.0	-61.4	-11.4599E3	-3.73262E3	-88.4281	-160.652	-39.0066	3.87128	3.60011	-53.8764
2456	Surface 3497	8329	9.665	99.5888	-60.5716	-11.3632E3	-3.67625E3	-70.831	-140.237	-21.9245	9.12719	-65.8242	10.3655
2457	Surface 3497	8333	9.66021	94.6213	-60.5723	-11.3459E3	-3.738E3	-103.442	-138.275	-23.8982	10.9602	15.9341	-1.89297
2458	Surface 3497	9004	9.665	96.5234	-59.9	-11.2095E3	-3.62689E3	-54.8799	-138.559	-28.8225	8.39584	-40.4983	-3.6625
2459	Surface 3497	9011	9.665	90.0	-59.9	-11.255E3	-3.65447E3	-77.3954	-143.458	-31.7481	5.61576	6.09238	-34.9381
2460	Surface 3501	8039	9.665	79.3333	-61.4	-11.4394E3	-3.73767E3	-68.8829	-150.595	-15.6975	2.28295	78.0956	-45.2821
2461	Surface 3501	8043	9.665	84.6667	-61.4	-11.4557E3	-3.74537E3	-79.114	-147.023	-9.94848	3.88611	12.5234	18.786
2462	Surface 3501	8048	9.665	90.0	-61.4	-11.4599E3	-3.73262E3	-88.4281	-160.652	-39.0066	3.87128	3.60011	-53.8764
2463	Surface 3501	8330	9.665	80.4112	-60.5716	-11.3357E3	-3.67486E3	-88.5561	-151.776	-29.2672	1.18794	79.9451	5.43019
2464	Surface 3501	8335	9.66021	85.3787	-60.5723	-11.3245E3	-3.73631E3	-62.7426	-144.475	-27.525	-0.125917	-1.23132	-5.77371
2465	Surface 3501	9005	9.665	83.4766	-59.9	-11.2E3	-3.62892E3	-92.2516	-145.89	-34.2212	3.17305	53.5389	-5.77414
2466	Surface 3501	9011	9.665	90.0	-59.9	-11.255E3	-3.65447E3	-77.3954	-143.458	-31.7481	5.61576	6.09238	-34.9381
2467	Surface 3539	6884	9.665	-90.0	-61.6	-11.3643E3	-3.74586E3	262.144	-138.701	39.6428	-45.2866	36.85	-3.5385
2468	Surface 3539	6892	9.665	-84.6966	-61.6	-11.2693E3	-3.79948E3	340.103	-104.853	92.9111	-43.7055	38.1937	115.697
2469	Surface 3539	6902	9.665	-79.3933	-61.6	-11.173E3	-3.85263E3	461.933	-78.0409	119.816	-31.4337	34.3016	83.4831
2470	Surface 3539	7524	9.665	-90.0	-61.4	-11.3563E3	-3.75704E3	220.04	-134.555	73.8443	-35.9252	41.3515	-4.82286
2471	Surface 3539	7529	9.665	-84.6667	-61.4	-11.2603E3	-3.81498E3	293.842	-96.422	130.794	-28.2425	39.2736	95.8565
2472	Surface 3539	7539	9.665	-79.3333	-61.4	-11.1349E3	-3.89269E3	375.327	-74.9759	161.491	-10.5607	-0.37236	47.7127
2473	Surface 3543	6884	9.665	-90.0	-61.6	-11.3643E3	-3.74586E3	262.144	-138.701	39.6428	-45.2866	36.85	-3.5385
2474	Surface 3543	6889	9.665	-95.3034	-61.6	-11.4269E3	-3.69262E3	176.526	-136.373	55.2776	-42.2567	36.2896	75.9645
2475	Surface 3543	6897	9.665	-100.607	-61.6	-11.481E3	-3.64496E3	126.487	-137.437	40.4167	-42.4711	49.984	5.0883
2476	Surface 3543	7524	9.665	-90.0	-61.4	-11.3563E3	-3.75704E3	220.04	-134.555	73.8443	-35.9252	41.3515	-4.82286
2477	Surface 3543	7527	9.665	-95.3333	-61.4	-11.4157E3	-3.69645E3	149.402	-133.641	76.3097	-41.2814	39.5168	65.1174
2478	Surface 3543	7532	9.665	-100.667	-61.4	-11.4635E3	-3.63384E3	102.511	-139.695	54.1233	-41.6414	88.5011	-6.986
2479	Surface 3560	7468	9.665	100.607	-61.6	-11.5333E3	-3.77223E3	-118.358	-130.757	1.88467	0.145778	-27.6533	-53.6484
2480	Surface 3560	7478	9.665	95.3034	-61.6	-11.5055E3	-3.7644E3	-109.549	-139.911	-4.58097	-0.278671	-2.59136	10.5626
2481	Surface 3560	7486	9.665	90.0	-61.6	-11.4935E3	-3.77839E3	-96.7447	-157.894	-42.546	3.42498	3.10628	-73.1065
2482	Surface 3560	8031	9.665	100.667	-61.4	-11.4836E3	-3.73694E3	-101.12	-140.048	-8.91938	7.74578	-66.9615	-42.0974
2483	Surface 3560	8040	9.665	95.3333	-61.4	-11.4788E3	-3.74601E3	-95.5732	-141.655	-6.14681	4.15934	-4.32161	21.4832
2484	Surface 3560	8048	9.665	90.0	-61.4	-11.4599E3	-3.73262E3	-88.4281	-160.652	-39.0066	3.87128	3.60011	-53.8764
2485	Surface 3564	7473	9.665	79.3933	-61.6	-11.4815E3	-3.7743E3	-68.5468	-140.887	-4.2811	8.41879	37.9531	-55.1972
2486	Surface 3564	7481	9.665	84.6966	-61.6	-11.4792E3	-3.76338E3	-79.5307	-144.866	-7.09603	7.44916	9.97655	8.74337
2487	Surface 3564	7486	9.665	90.0	-61.6	-11.4935E3	-3.77839E3	-96.7447	-157.894	-42.546	3.42498	3.10628	-73.1065
2488	Surface 3564	8039	9.665	79.3333	-61.4	-11.4394E3	-3.73767E3	-68.8829	-150.595	-15.6975	2.28295	78.0956	-45.2821
2489	Surface 3564	8043	9.665	84.6667	-61.4	-11.4557E3	-3.74537E3	-79.114	-147.023	-9.94848	3.88611	12.5234	18.786
2490	Surface 3564	8048	9.665	90.0	-61.4	-11.4599E3	-3.73262E3	-88.4281	-160.652	-39.0066	3.87128	3.60011	-53.8764
2491	Surface 3602	5952	9.665	-90.0	-62.4	-11.398E3	-3.71828E3	316.783	-142.722	-12.1737	-52.6895	23.2696	104.649
2492	Surface 3602	5961	9.665	-85.4724	-62.4	-11.3531E3	-3.77881E3	408.879	-124.948	24.2796	-53.5057	-24.3507	138.36
2493	Surface 3602	5971	9.665	-80.9449	-62.4	-11.2997E3	-3.82606E3	501.759	-101.754	59.7939	-66.02	85.5249	117.621
2494	Surface 3602	6884	9.665	-90.0	-61.6	-11.3643E3	-3.74586E3	262.144	-138.701	39.6428	-45.2866	36.85	-3.5385
2495	Surface 3602	6892	9.665	-84.6966	-61.6	-11.2693E3	-3.79948E3	340.103	-104.853	92.9111	-43.7055	38.1937	115.697
2496	Surface 3602	6902	9.665	-79.3933	-61.6	-11.173E3	-3.85263E3	461.933	-78.0409	119.816	-31.4337	34.3016	83.4831
2497	Surface 3606	5952	9.665	-90.0	-62.4	-11.398E3	-3.71828E3	316.783	-142.722	-12.1737	-52.6895	23.2696	104.649
2498	Surface 3606	5958	9.665	-94.5276	-62.4	-11.4542E3	-3.6794E3	236.535	-142.379	5.80753	-49.2354	67.1987	84.628
2499	Surface 3606	5964	9.665	-99.0551	-62.4	-11.5099E3	-3.66892E3	186.509	-134.521	18.5742	-36.0423	-46.3061	41.427
2500	Surface 3606	6884	9.665	-90.0	-61.6	-11.3643E3	-3.74586E3	262.144	-138.701	39.6428	-45.2866	36.85	-3.5385
2501	Surface 3606	6889	9.665	-95.3034	-61.6	-11.4269E3	-3.69262E3	176.526	-136.373	55.2776	-42.2567	36.2896	75.9645
2502	Surface 3606	6897	9.665	-100.607	-61.6	-11.481E3	-3.64496E3	126.487	-137.437	40.4167	-42.4711	49.984	5.0883
2503	Surface 3623	6706	9.665	99.0551	-62.4	-11.6475E3	-3.81844E3	-125.754	-120.107	14.1995	-13.7836	63.3398	-55.1236
2504	Surface 3623	6718	9.665	94.5276	-62.4	-11.6169E3	-3.81977E3	-111.777	-138.62	-3.02584	-6.94826	-50.0132	-17.4768
2505	Surface 3623	6723	9.665	90.0	-62.4	-11.5979E3	-3.83509E3	-107.258	-152.336	-21.5387	2.77709	2.82656	-21.6644
2506	Surface 3623	7468	9.665	100.607	-61.6	-11.5333E3	-3.77223E3	-118.358	-130.757	1.88467	0.145778	-27.6533	-53.6484
2507	Surface 3623	7478	9.665	95.3034	-61.6	-11.5055E3	-3.7644E3	-109.549	-139.911	-4.58097	-0.278671	-2.59136	10.5626
2508	Surface 3623	7486	9.665	90.0	-61.6	-11.4935E3	-3.77839E3	-96.7447	-157.894	-42.546	3.42498	3.10628	-73.1065
2509	Surface 3627	6714	9.665	80.9449	-62.4	-11.5947E3	-3.82206E3	-85.3161	-126.581	9.56014	20.2952	-58.244	-57.3327
2510	Surface 3627	6720	9.665	85.4724	-62.4	-11.592E3	-3.82217E3	-100.329	-141.782	-5.90871	12.6295	55.9055	-16.2985
2511	Surface 3627	6723	9.665	90.0	-62.4	-11.5979E3	-3.83509E3	-107.258	-152.336	-21.5387	2.77709	2.82656	-21.6644
2512	Surface 3627	7473	9.665	79.3933	-61.6	-11.4815E3	-3.7743E3	-68.5468	-140.887	-4.2811	8.41879	37.9531	-55.1972
2513	Surface 3627	7481	9.665	84.6966	-61.6	-11.4792E3	-3.76338E3	-79.5307	-144.866	-7.09603	7.44916	9.97655	8.74337
2514	Surface 3627	7486	9.665	90.0	-61.6	-11.4935E3	-3.77839E3	-96.7447	-157.894	-42.546	3.42498	3.10628	-73.1065
2515	Surface 3652	5440	9.665	-90.0	-63.3	-11.4126E3	-3.7022E3	373.753	-162.5	-117.942	-52.7142	-3.53734	177.058
2516	Surface 3652	5683	9.665	-84.768	-63.0534	-11.3942E3	-3.75343E3	473.741	-134.125	-58.9243	-58.6967	-67.4819	189.0
2517	Surface 3652	5952	9.665	-90.0	-62.4	-11.398E3	-3.71828E3	316.783	-142.722	-12.1737	-52.6895	23.2696	104.649
2518	Surface 3652	5961	9.665	-85.4724	-62.4	-11.3531E3	-3.77881E3	408.879	-124.948	24.2796	-53.5057	-24.3507	138.36
2519	Surface 3652	5971	9.665	-80.9449	-62.4	-11.2997E3	-3.82606E3	501.759	-101.754	59.7939	-66.02	85.5249	117.621
2520	Surface 3656	5440	9.665	-90.0	-63.3	-11.4126E3	-3.7022E3	373.753	-162.5	-117.942	-52.7142	-3.53734	177.058
2521	Surface 3656	5679	9.665	-95.232	-63.0534	-11.487E3	-3.68651E3	253.415	-144.244	-48.8899	-42.2159	64.5358	112.864
2522	Surface 3656	5952	9.665	-90.0	-62.4	-11.398E3	-3.71828E3	316.783	-142.722	-12.1737	-52.6895	23.2696	104.649
2523	Surface 3656	5958	9.665	-94.5276	-62.4	-11.4542E3	-3.6794E3	236.535	-142.379	5.80753	-49.2354	67.1987	84.628
2524	Surface 3656	5964	9.665	-99.0551	-62.4	-11.5099E3	-3.66892E3	186.509	-134.521	18.5742	-36.0423	-46.3061	41.427
2525	Surface 3668	5553	9.665	90.0	-63.3	-11.6806E3	-3.91002E3	-124.33	-138.451	-4.36992	2.02992	3.58047	-52.5742
2526	Surface 3668	5686	9.665	95.232	-63.0534	-11.6985E3	-3.85484E3	-114.647	-124.235	1.08884	-16.4562	-61.2658	-34.655
2527	Surface 3668	6706	9.665	99.0551	-62.4	-11.6475E3	-3.81844E3	-125.754	-120.107	14.1995	-13.7836	63.3398	-55.1236
2528	Surface 3668	6718	9.665	94.5276	-62.4	-11.6169E3	-3.81977E3	-111.777	-138.62	-3.02584	-6.94826	-50.0132	-17.4768
2529	Surface 3668	6723	9.665	90.0	-62.4	-11.5979E3	-3.83509E3	-107.258	-152.336	-21.5387	2.77709	2.82656	-21.6644
2530	Surface 3672	5553	9.665	90.0	-63.3	-11.6806E3	-3.91002E3	-124.33	-138.451	-4.36992	2.02992	3.58047	-52.5742
2531	Surface 3672	5689	9.665	84.768	-63.0534	-11.6688E3	-3.85869E3	-114.239	-127.232	-3.69696	20.9442	68.5185	-30.0205
2532	Surface 3672	6714	9.665	80.9449	-62.4	-11.5947E3	-3.82206E3	-85.3161	-126.581	9.56014	20.2952	-58.244	-57.3327
2533	Surface 3672	6720	9.665	85.4724	-62.4	-11.592E3	-3.82217E3	-100.329	-141.782	-5.90871	12.6295	55.9055	-16.2985
2534	Surface 3672	6723	9.665	90.0	-62.4	-11.5979E3	-3.83509E3	-107.258	-152.336	-21.5387	2.77709	2.82656	-21.6644
2535	Surface 3707	13506	9.665	18.3371	-55.3965	-9.70396E3	-3.20441E3	1.63268E3	-125.304	-236.502	-244.674	96.3521	-121.707
2536	Surface 3707	13841	9.665	12.2683	-55.2331	-9.76936E3	-2.56255E3	1.85225E3	-148.831	-408.277	-229.811	102.614	-63.6736
2537	Surface 3707	13879	9.665	6.14441	-55.1444	-9.92865E3	-2.081E3	2.27766E3	-146.743	-581.871	-169.608	139.042	-16.4492
2538	Surface 3707	13901	9.665	7.01648E-15	-55.1164	-10.746E3	-1.64509E3	2.73548E3	-126.892	-733.375	-124.877	161.705	99.3605
2539	Surface 3707	14285	9.665	18.3371	-54.3977	-9.80518E3	-2.53497E3	1.07871E3	-114.536	-230.395	-134.731	78.1889	41.0973
2540	Surface 3707	14453	9.665	12.2537	-54.2887	-9.92474E3	-2.1406E3	1.21062E3	-158.016	-354.513	-116.152	109.722	86.5631
2541	Surface 3707	14480	9.665	6.13375	-54.2296	-10.5943E3	-1.82475E3	1.41557E3	-172.439	-456.361	-81.1124	28.2696	145.673
2542	Surface 3707	14490	9.665	7.01648E-15	-54.2109	-11.3243E3	-1.60815E3	1.49434E3	-140.823	-517.094	-40.1315	1.45124	267.664
2543	Surface 3707	14830	9.665	18.3371	-53.3988	-9.86159E3	-2.09628E3	807.91	-129.513	-220.113	-65.4278	6.4906	-38.099
2544	Surface 3707	14990	9.665	12.2392	-53.3444	-10.0786E3	-1.92849E3	880.604	-162.003	-281.64	-49.6326	50.5749	35.249
2545	Surface 3707	15016	9.665	6.1231	-53.3148	-10.5461E3	-1.68132E3	890.017	-170.063	-324.576	-39.7405	-26.0805	91.1926
2546	Surface 3707	15027	9.665	7.01648E-15	-53.3055	-11.0548E3	-1.59897E3	640.917	-135.225	-325.984	-16.1066	-49.8336	71.4806
2547	Surface 3707	15644	9.665	7.01648E-15	-52.4	-10.5675E3	-1.55474E3	213.776	-145.177	-251.73	-11.5001	-31.8603	13.015
2548	Surface 3707	15682	9.665	6.11244	-52.4	-10.3101E3	-1.54301E3	491.651	-161.341	-246.499	-25.1222	-4.03294	57.2076
2549	Surface 3707	15723	9.665	12.2246	-52.4	-10.0504E3	-1.64471E3	632.995	-159.745	-233.787	-27.3473	-20.1827	36.2477
2550	Surface 3707	15758	9.665	18.3371	-52.4	-9.85654E3	-1.78361E3	683.024	-152.543	-216.195	-37.714	-31.8446	8.21848
2551	Surface 3708	13861	9.665	-7.74887	-55.1613	-12.2694E3	-1.33225E3	3.19748E3	-134.758	-958.431	-63.6842	238.444	221.446
2552	Surface 3708	13901	9.665	7.01648E-15	-55.1164	-10.746E3	-1.64509E3	2.73548E3	-126.892	-733.375	-124.877	161.705	99.3605
2553	Surface 3708	14466	9.665	-7.74887	-54.2409	-12.4273E3	-1.73744E3	1.19354E3	-123.78	-599.931	10.9067	42.5998	412.966
2554	Surface 3708	14490	9.665	7.01648E-15	-54.2109	-11.3243E3	-1.60815E3	1.49434E3	-140.823	-517.094	-40.1315	1.45124	267.664
2555	Surface 3708	15005	9.665	-7.74887	-53.3204	-11.5277E3	-1.87202E3	206.779	-103.377	-316.033	24.5779	-11.0041	116.494
2556	Surface 3708	15027	9.665	7.01648E-15	-53.3055	-11.0548E3	-1.59897E3	640.917	-135.225	-325.984	-16.1066	-49.8336	71.4806
2557	Surface 3708	15586	9.665	-7.74887	-52.4	-10.7837E3	-2.05157E3	-163.293	-106.335	-224.622	13.2182	-33.1538	25.2901
2558	Surface 3708	15644	9.665	7.01648E-15	-52.4	-10.5675E3	-1.55474E3	213.776	-145.177	-251.73	-11.5001	-31.8603	13.015
2559	Surface 3710	13827	9.665	-13.3169	-55.2553	-14.811E3	-2.21691E3	3.26773E3	-143.962	-1.1408E3	22.9621	403.648	209.556
2560	Surface 3710	13861	9.665	-7.74887	-55.1613	-12.2694E3	-1.33225E3	3.19748E3	-134.758	-958.431	-63.6842	238.444	221.446
2561	Surface 3710	14439	9.665	-13.3169	-54.3035	-13.9007E3	-2.70386E3	732.182	-107.972	-642.912	75.7968	34.1399	531.95
2562	Surface 3710	14466	9.665	-7.74887	-54.2409	-12.4273E3	-1.73744E3	1.19354E3	-123.78	-599.931	10.9067	42.5998	412.966
2563	Surface 3710	14979	9.665	-13.3169	-53.3518	-11.9236E3	-2.8383E3	-169.935	-81.1163	-279.5	55.466	-10.5809	142.297
2564	Surface 3710	15005	9.665	-7.74887	-53.3204	-11.5277E3	-1.87202E3	206.779	-103.377	-316.033	24.5779	-11.0041	116.494
2565	Surface 3710	15550	9.665	-13.3169	-52.4	-10.8405E3	-2.79745E3	-300.57	-66.6321	-182.356	28.7573	4.43005	1.70241
2566	Surface 3710	15586	9.665	-7.74887	-52.4	-10.7837E3	-2.05157E3	-163.293	-106.335	-224.622	13.2182	-33.1538	25.2901
2567	Surface 3717	13826	9.665	-166.683	-55.2553	-10.4346E3	-3.19032E3	-56.7509	-138.412	-34.7802	5.62232	-95.5062	18.7532
2568	Surface 3717	13857	9.665	-172.251	-55.1613	-10.3968E3	-3.17915E3	-53.3477	-138.416	-32.9277	3.38339	-21.3112	30.4976
2569	Surface 3717	14438	9.665	-166.683	-54.3035	-10.2807E3	-3.00881E3	-50.0866	-134.636	-21.846	3.81742	-58.0735	10.7891
2570	Surface 3717	14465	9.665	-172.251	-54.2409	-10.2531E3	-3.00865E3	-42.9272	-131.36	-17.6864	2.8284	-28.6148	11.9238
2571	Surface 3717	14976	9.665	-166.683	-53.3518	-10.1145E3	-2.85864E3	-49.0578	-130.214	-14.4709	1.16535	-57.6168	1.07161
2572	Surface 3717	15002	9.665	-172.251	-53.3204	-10.0995E3	-2.86292E3	-43.9908	-127.877	-10.9485	0.527853	-25.3903	-0.620255
2573	Surface 3717	15545	9.665	-166.683	-52.4	-9.93755E3	-2.66788E3	-65.477	-128.855	-14.0553	-1.45516	-58.3873	-3.8661
