	Feature	Node	X	Y	Z	Nt[kN/m]	Nz[kN/m]	Ntz[kN/m]	Mt[kN.m/m]	Mz[kN.m/m]	Mtz[kN.m/m]	St[kN/m]	Sz[kN/m]
1	Feature	Node	X	Y	Z	Nt[kN/m]	Nz[kN/m]	Ntz[kN/m]	Mt[kN.m/m]	Mz[kN.m/m]	Mtz[kN.m/m]	St[kN/m]	Sz[kN/m]
3145	Surface 5046	14855	9.665	24.2119	-53.3988	-9.18939E3	-1.74689E3	1.30027E3	-136.011	-454.424	-132.773	-81.8443	-388.997
3146	Surface 5046	15805	9.665	23.1855	-52.4	-8.30755E3	-1.65305E3	1.02531E3	-203.707	-621.731	-107.151	-46.8509	-39.4574
3147	Surface 5046	15823	9.665	24.2119	-52.4	-8.20852E3	-1.7405E3	995.34	-221.53	-620.835	-119.101	-51.8931	-41.5096
3148	Surface 5066	2633	9.665	20.819	-67.2	-8.84384E3	-1.84123E3	-1.11569E3	-72.1826	283.621	78.4112	8.19596	80.3379
3149	Surface 5066	2644	9.665	23.1855	-67.2	-8.75593E3	-2.21793E3	-1.186E3	-46.9069	307.81	84.2213	3.82551	59.651
3150	Surface 5066	3713	9.665	20.819	-65.7	-10.2249E3	-1.44698E3	-2.22684E3	55.6034	202.052	-38.1154	57.3167	-47.7657
3151	Surface 5066	3760	9.665	23.1855	-65.7	-10.1442E3	-1.80363E3	-2.26431E3	47.0295	214.62	-55.9232	74.0298	-99.2332
3152	Surface 5067	2644	9.665	23.1855	-67.2	-8.75593E3	-2.21793E3	-1.186E3	-46.9069	307.81	84.2213	3.82551	59.651
3153	Surface 5067	2653	9.665	24.2119	-67.2	-8.66691E3	-2.35643E3	-1.14033E3	-27.331	338.007	79.5701	1.2073	99.2812
3154	Surface 5067	3760	9.665	23.1855	-65.7	-10.1442E3	-1.80363E3	-2.26431E3	47.0295	214.62	-55.9232	74.0298	-99.2332
3155	Surface 5067	3778	9.665	24.2119	-65.7	-10.0506E3	-1.95811E3	-2.20837E3	41.4399	219.211	-39.5765	75.745	-28.0449
3156	Surface 5069	132	9.665	20.819	-78.2	-262.602	-555.068	-205.32	-10.2433	-17.6923	-15.2506	-32.7264	-23.2374
3157	Surface 5069	137	9.665	23.1855	-78.2	-277.39	-571.863	-234.964	-8.47372	-18.0226	-16.6625	-35.5451	-24.042
3158	Surface 5069	353	9.665	20.819	-77.2	-264.624	-543.905	-201.887	-16.1457	-38.4664	-19.6591	5.2783	-44.987
3159	Surface 5069	358	9.665	23.1855	-77.2	-267.494	-564.729	-233.341	-13.5341	-38.8014	-20.943	5.49185	-45.3137
3160	Surface 5069	573	9.665	20.819	-76.2	-284.625	-569.276	-202.623	-32.8234	-100.239	-24.8859	7.95259	-84.2837
3161	Surface 5069	579	9.665	23.1855	-76.2	-278.397	-601.021	-235.191	-28.9821	-100.396	-26.3375	8.24193	-83.8841
3162	Surface 5069	791	9.665	20.819	-75.2	-377.377	-691.115	-223.932	-56.5326	-195.492	-27.1017	12.5689	-109.813
3163	Surface 5069	798	9.665	23.1855	-75.2	-365.354	-734.538	-259.566	-51.3385	-195.002	-28.5891	13.282	-109.081
3164	Surface 5069	1011	9.665	20.819	-74.2	-627.987	-907.424	-261.589	-84.5428	-303.286	-28.3622	17.4775	-106.562
3165	Surface 5069	1019	9.665	23.1855	-74.2	-610.829	-964.14	-302.689	-77.8004	-301.839	-29.9197	18.9406	-105.65
3166	Surface 5069	1233	9.665	20.819	-73.2	-1.13337E3	-1.20583E3	-314.146	-110.448	-386.216	-28.2301	22.2986	-57.4648
3167	Surface 5069	1238	9.665	23.1855	-73.2	-1.1113E3	-1.27899E3	-363.017	-101.976	-383.525	-29.8434	25.1831	-56.3791
3168	Surface 5069	1452	9.665	20.819	-72.2	-1.96525E3	-1.53409E3	-382.828	-127.137	-404.463	-26.1671	27.1136	24.4723
3169	Surface 5069	1459	9.665	23.1855	-72.2	-1.93782E3	-1.62809E3	-440.527	-116.746	-400.097	-27.7533	32.409	25.8898
3170	Surface 5069	1672	9.665	20.819	-71.2	-3.12012E3	-1.80815E3	-471.331	-131.838	-344.847	-21.2245	32.5359	98.2152
3171	Surface 5069	1677	9.665	23.1855	-71.2	-3.08608E3	-1.92949E3	-537.013	-119.234	-338.166	-22.6456	41.1941	100.195
3172	Surface 5069	1892	9.665	20.819	-70.2	-4.52147E3	-1.97858E3	-586.104	-126.25	-222.14	-12.1153	39.5569	150.266
3173	Surface 5069	1899	9.665	23.1855	-70.2	-4.47831E3	-2.13689E3	-657.069	-111.117	-212.165	-13.0706	52.4589	153.292
3174	Surface 5069	2111	9.665	20.819	-69.2	-6.05162E3	-2.0396E3	-735.661	-111.202	-51.6599	3.65989	50.9764	196.432
3175	Surface 5069	2117	9.665	23.1855	-69.2	-5.99574E3	-2.24742E3	-807.76	-92.1686	-36.3839	3.79944	68.4075	201.641
3176	Surface 5069	2331	9.665	20.819	-68.2	-7.5598E3	-1.99521E3	-929.507	-82.2378	148.481	23.9133	74.9555	217.141
3177	Surface 5069	2337	9.665	23.1855	-68.2	-7.49162E3	-2.27327E3	-994.671	-61.0875	176.146	26.0981	95.9415	226.654
3178	Surface 5069	2633	9.665	20.819	-67.2	-8.84384E3	-1.84123E3	-1.11569E3	-72.1826	283.621	78.4112	8.19596	80.3379
3179	Surface 5069	2644	9.665	23.1855	-67.2	-8.75593E3	-2.21793E3	-1.186E3	-46.9069	307.81	84.2213	3.82551	59.651
3180	Surface 5070	137	9.665	23.1855	-78.2	-277.39	-571.863	-234.964	-8.47372	-18.0226	-16.6625	-35.5451	-24.042
3181	Surface 5070	145	9.665	24.2119	-78.2	-288.477	-580.344	-256.977	-6.98057	-17.8832	-17.3743	-36.8809	-21.2301
3182	Surface 5070	358	9.665	23.1855	-77.2	-267.494	-564.729	-233.341	-13.5341	-38.8014	-20.943	5.49185	-45.3137
3183	Surface 5070	365	9.665	24.2119	-77.2	-269.296	-574.443	-256.704	-11.522	-38.6286	-21.6191	5.45058	-42.5068
3184	Surface 5070	579	9.665	23.1855	-76.2	-278.397	-601.021	-235.191	-28.9821	-100.396	-26.3375	8.24193	-83.8841
3185	Surface 5070	585	9.665	24.2119	-76.2	-272.106	-614.946	-257.603	-25.7881	-100.003	-27.0279	8.23584	-80.8811
3186	Surface 5070	798	9.665	23.1855	-75.2	-365.354	-734.538	-259.566	-51.3385	-195.002	-28.5891	13.282	-109.081
3187	Surface 5070	805	9.665	24.2119	-75.2	-353.065	-752.944	-277.69	-47.0336	-194.184	-29.2019	13.4168	-105.656
3188	Surface 5070	1019	9.665	23.1855	-74.2	-610.829	-964.14	-302.689	-77.8004	-301.839	-29.9197	18.9406	-105.65
3189	Surface 5070	1025	9.665	24.2119	-74.2	-593.245	-987.865	-312.616	-72.2469	-300.43	-30.4054	19.4192	-101.749
3190	Surface 5070	1238	9.665	23.1855	-73.2	-1.1113E3	-1.27899E3	-363.017	-101.976	-383.525	-29.8434	25.1831	-56.3791
3191	Surface 5070	1244	9.665	24.2119	-73.2	-1.08828E3	-1.30928E3	-360.646	-95.0611	-381.377	-30.1247	26.3226	-51.812
3192	Surface 5070	1459	9.665	23.1855	-72.2	-1.93782E3	-1.62809E3	-440.527	-116.746	-400.097	-27.7533	32.409	25.8898
3193	Surface 5070	1465	9.665	24.2119	-72.2	-1.90846E3	-1.66669E3	-423.436	-108.339	-396.986	-27.7533	34.7279	31.3687
3194	Surface 5070	1677	9.665	23.1855	-71.2	-3.08608E3	-1.92949E3	-537.013	-119.234	-338.166	-22.6456	41.1941	100.195
3195	Surface 5070	1684	9.665	24.2119	-71.2	-3.04867E3	-1.97894E3	-505.78	-109.188	-333.763	-22.2842	45.1413	106.888
3196	Surface 5070	1899	9.665	23.1855	-70.2	-4.47831E3	-2.13689E3	-657.069	-111.117	-212.165	-13.0706	52.4589	153.292
3197	Surface 5070	1905	9.665	24.2119	-70.2	-4.42995E3	-2.20072E3	-614.664	-99.1721	-206.032	-12.2344	58.151	161.643
3198	Surface 5070	2117	9.665	23.1855	-69.2	-5.99574E3	-2.24742E3	-807.76	-92.1686	-36.3839	3.79944	68.4075	201.641
3199	Surface 5070	2124	9.665	24.2119	-69.2	-5.93355E3	-2.33076E3	-758.146	-77.9975	-27.1151	5.26292	76.1111	212.509
3200	Surface 5070	2337	9.665	23.1855	-68.2	-7.49162E3	-2.27327E3	-994.671	-61.0875	176.146	26.0981	95.9415	226.654
3201	Surface 5070	2343	9.665	24.2119	-68.2	-7.41046E3	-2.38302E3	-943.401	-47.0597	188.997	29.2746	102.045	239.111
3202	Surface 5070	2644	9.665	23.1855	-67.2	-8.75593E3	-2.21793E3	-1.186E3	-46.9069	307.81	84.2213	3.82551	59.651
3203	Surface 5070	2653	9.665	24.2119	-67.2	-8.66691E3	-2.35643E3	-1.14033E3	-27.331	338.007	79.5701	1.2073	99.2812
3204	Surface 5078	3760	9.665	23.1855	-65.7	-10.1442E3	-1.80363E3	-2.26431E3	47.0295	214.62	-55.9232	74.0298	-99.2332
3205	Surface 5078	3778	9.665	24.2119	-65.7	-10.0506E3	-1.95811E3	-2.20837E3	41.4399	219.211	-39.5765	75.745	-28.0449
3206	Surface 5078	4734	9.665	23.1855	-64.2	-12.4124E3	-1.49903E3	-3.62206E3	-107.61	6.87429	19.852	-308.716	-166.064
3207	Surface 5078	4754	9.665	24.2119	-64.2	-12.1394E3	-1.58508E3	-3.68876E3	-115.591	-6.16213	28.9693	-183.646	-120.277
3208	Surface 5079	3713	9.665	20.819	-65.7	-10.2249E3	-1.44698E3	-2.22684E3	55.6034	202.052	-38.1154	57.3167	-47.7657
3209	Surface 5079	3760	9.665	23.1855	-65.7	-10.1442E3	-1.80363E3	-2.26431E3	47.0295	214.62	-55.9232	74.0298	-99.2332
3210	Surface 5079	4250	9.665	20.819	-64.3089	-12.6101E3	-1.47092E3	-2.98298E3	-73.1457	36.5497	133.045	-342.257	-38.899
3211	Surface 5079	4734	9.665	23.1855	-64.2	-12.4124E3	-1.49903E3	-3.62206E3	-107.61	6.87429	19.852	-308.716	-166.064
3212	Surface 5081	12846	9.665	23.1855	-55.6	-14.8787E3	-1.43137E3	4.36058E3	48.1448	-10.002	17.9993	-669.622	253.495
3213	Surface 5081	12910	9.665	23.1855	-55.4982	-14.178E3	-1.44191E3	4.29458E3	52.2098	11.5699	-5.24575	-472.708	311.585
3214	Surface 5081	12933	9.665	20.819	-55.4911	-14.6284E3	-917.477	3.43272E3	52.5486	-13.2243	15.7022	-510.841	98.9641
3215	Surface 5081	12958	9.665	20.819	-55.4438	-14.2679E3	-882.488	3.40497E3	59.7407	-8.99885	6.94779	-428.205	86.1188
3216	Surface 5081	13551	9.665	20.819	-55.3965	-13.9739E3	-1.18163E3	3.01302E3	50.7362	-35.412	-61.9026	-379.628	-47.7907
3217	Surface 5081	13592	9.665	23.1855	-55.3965	-13.7462E3	-1.73013E3	3.4854E3	26.5127	-5.92173	-84.7904	-361.541	75.1491
3218	Surface 5082	12807	9.665	24.2119	-55.6536	-14.849E3	-1.71501E3	4.72723E3	30.1659	2.36263	8.44562	-805.335	258.504
3219	Surface 5082	12846	9.665	23.1855	-55.6	-14.8787E3	-1.43137E3	4.36058E3	48.1448	-10.002	17.9993	-669.622	253.495
3220	Surface 5082	12890	9.665	24.2119	-55.5251	-14.0136E3	-1.66381E3	4.51011E3	25.5942	26.2887	-20.9011	-528.79	238.781
3221	Surface 5082	12910	9.665	23.1855	-55.4982	-14.178E3	-1.44191E3	4.29458E3	52.2098	11.5699	-5.24575	-472.708	311.585
3222	Surface 5082	13592	9.665	23.1855	-55.3965	-13.7462E3	-1.73013E3	3.4854E3	26.5127	-5.92173	-84.7904	-361.541	75.1491
3223	Surface 5082	13612	9.665	24.2119	-55.3965	-13.4198E3	-1.89182E3	3.47517E3	-8.82721	6.72962	-97.2893	-341.956	0.958917
3224	Surface 5084	27042	9.665	-24.9197	-4.6	-473.926	-137.967	1.91593	2.32259	6.51988	-1.36105	2.45129	2.29107
3225	Surface 5084	27050	9.665	-23.1855	-4.6	-473.635	-138.054	2.16201	2.75671	6.59825	-1.29962	2.06219	2.3538
3226	Surface 5084	27356	9.665	-24.9197	-3.68	-389.319	-108.565	1.22588	3.79478	7.60964	-1.39341	2.34434	0.167685
3227	Surface 5084	27364	9.665	-23.1855	-3.68	-389.019	-108.613	1.52365	4.24558	7.6821	-1.32917	2.00472	0.224227
3228	Surface 5084	27578	9.665	-24.9197	-2.76	-299.06	-80.8892	0.485643	4.95471	6.72905	-1.45448	2.20473	-1.73209
3229	Surface 5084	27584	9.665	-23.1855	-2.76	-298.742	-80.8571	0.845744	5.42247	6.78947	-1.38708	1.921	-1.68363
3230	Surface 5084	27798	9.665	-24.9197	-1.84	-203.921	-53.4894	-0.2346	5.94562	4.62437	-1.56218	2.03624	-2.45995
3231	Surface 5084	27802	9.665	-23.1855	-1.84	-203.75	-53.4302	0.146167	6.42842	4.66597	-1.48908	1.81217	-2.41767
3232	Surface 5084	28017	9.665	-24.9197	-0.92	-106.246	-26.6337	-1.22068	6.92036	2.24689	-1.39933	1.87033	-2.34829
3233	Surface 5084	28023	9.665	-23.1855	-0.92	-105.42	-26.4939	-0.665507	7.42295	2.26189	-1.34111	1.69186	-2.31915
3234	Surface 5084	28237	9.665	-24.9197	0.0	-2.56869	-2.57343	-2.05404	8.029	1.21484	-1.2724	5.84542	-2.11184
3235	Surface 5084	28242	9.665	-23.1855	0.0	-3.56565	-2.84096	-1.15524	8.53815	1.21257	-1.20262	5.56421	-2.09269
3236	Surface 5085	27050	9.665	-23.1855	-4.6	-473.635	-138.054	2.16201	2.75671	6.59825	-1.29962	2.06219	2.3538
3237	Surface 5085	27063	9.665	-20.819	-4.6	-473.384	-138.189	3.6602	3.2657	6.68929	-1.20142	0.838686	2.38595
3238	Surface 5085	27364	9.665	-23.1855	-3.68	-389.019	-108.613	1.52365	4.24558	7.6821	-1.32917	2.00472	0.224227
3239	Surface 5085	27370	9.665	-20.819	-3.68	-388.74	-108.696	3.17695	4.77539	7.76527	-1.22684	0.973829	0.246502
3240	Surface 5085	27584	9.665	-23.1855	-2.76	-298.742	-80.8571	0.845744	5.42247	6.78947	-1.38708	1.921	-1.68363
3241	Surface 5085	27589	9.665	-20.819	-2.76	-298.462	-80.8951	2.6509	5.97179	6.85742	-1.27995	1.09889	-1.67264
3242	Surface 5085	27802	9.665	-23.1855	-1.84	-203.75	-53.4302	0.146167	6.42842	4.66597	-1.48908	1.81217	-2.41767
3243	Surface 5085	27810	9.665	-20.819	-1.84	-203.419	-53.442	2.05923	6.99783	4.70749	-1.37545	1.20985	-2.42103
3244	Surface 5085	28023	9.665	-23.1855	-0.92	-105.42	-26.4939	-0.665507	7.42295	2.26189	-1.34111	1.69186	-2.31915
3245	Surface 5085	28029	9.665	-20.819	-0.92	-105.087	-26.5074	1.51061	8.01523	2.27438	-1.24439	1.30137	-2.33139
3246	Surface 5085	28242	9.665	-23.1855	0.0	-3.56565	-2.84096	-1.15524	8.53815	1.21257	-1.20262	5.56421	-2.09269
3247	Surface 5085	28248	9.665	-20.819	0.0	-3.21597	-2.84884	1.28935	9.12952	1.21014	-1.11189	5.18317	-2.10584
3248	Surface 5087	25806	9.665	-24.9197	-9.9	-954.328	-313.455	3.81138	-15.0355	-44.7461	-1.36646	2.95086	23.4333
3249	Surface 5087	25818	9.665	-23.1855	-9.9	-954.138	-313.857	4.09972	-14.7028	-44.6763	-1.30969	2.27243	23.5263
3250	Surface 5087	26120	9.665	-24.9197	-8.84	-836.513	-277.92	3.71008	-9.77908	-26.9489	-1.35217	2.81489	18.0178
3251	Surface 5087	26128	9.665	-23.1855	-8.84	-836.31	-278.248	3.92113	-9.42568	-26.875	-1.29427	2.20497	18.0999
3252	Surface 5087	26341	9.665	-24.9197	-7.78	-740.62	-242.247	3.5204	-5.25711	-11.4309	-1.34395	2.71733	11.4538
3253	Surface 5087	26348	9.665	-23.1855	-7.78	-740.382	-242.499	3.68348	-4.88325	-11.3546	-1.28517	2.16522	11.5281
3254	Surface 5087	26562	9.665	-24.9197	-6.72	-652.823	-206.975	3.11986	-2.05544	-1.99796	-1.34155	2.63564	6.5598
3255	Surface 5087	26566	9.665	-23.1855	-6.72	-652.566	-207.165	3.28715	-1.66146	-1.91912	-1.28237	2.13671	6.62981
3256	Surface 5087	26782	9.665	-24.9197	-5.66	-565.251	-172.007	2.5701	0.339007	3.41566	-1.34577	2.5515	3.88601
3257	Surface 5087	26788	9.665	-23.1855	-5.66	-564.975	-172.143	2.76905	0.753167	3.49567	-1.28581	2.1058	3.95291
3258	Surface 5087	27042	9.665	-24.9197	-4.6	-473.926	-137.967	1.91593	2.32259	6.51988	-1.36105	2.45129	2.29107
3259	Surface 5087	27050	9.665	-23.1855	-4.6	-473.635	-138.054	2.16201	2.75671	6.59825	-1.29962	2.06219	2.3538
3260	Surface 5088	25818	9.665	-23.1855	-9.9	-954.138	-313.857	4.09972	-14.7028	-44.6763	-1.30969	2.27243	23.5263
3261	Surface 5088	25825	9.665	-20.819	-9.9	-953.993	-314.334	6.12886	-14.3234	-44.5873	-1.21244	-0.0429859	23.5742
3262	Surface 5088	26128	9.665	-23.1855	-8.84	-836.31	-278.248	3.92113	-9.42568	-26.875	-1.29427	2.20497	18.0999
3263	Surface 5088	26134	9.665	-20.819	-8.84	-836.156	-278.651	5.53698	-9.01936	-26.7854	-1.19736	0.15894	18.1473
3264	Surface 5088	26348	9.665	-23.1855	-7.78	-740.382	-242.499	3.68348	-4.88325	-11.3546	-1.28517	2.16522	11.5281
3265	Surface 5088	26354	9.665	-20.819	-7.78	-740.21	-242.822	5.03592	-4.45075	-11.2641	-1.1892	0.337287	11.5745
3266	Surface 5088	26566	9.665	-23.1855	-6.72	-652.566	-207.165	3.28715	-1.66146	-1.91912	-1.28237	2.13671	6.62981
3267	Surface 5088	26572	9.665	-20.819	-6.72	-652.37	-207.417	4.58992	-1.20294	-1.82679	-1.18673	0.507289	6.67375
3268	Surface 5088	26788	9.665	-23.1855	-5.66	-564.975	-172.143	2.76905	0.753167	3.49567	-1.28581	2.1058	3.95291
3269	Surface 5088	26793	9.665	-20.819	-5.66	-564.753	-172.331	4.13859	1.23727	3.58882	-1.18952	0.674448	3.99225
3270	Surface 5088	27050	9.665	-23.1855	-4.6	-473.635	-138.054	2.16201	2.75671	6.59825	-1.29962	2.06219	2.3538
3271	Surface 5088	27063	9.665	-20.819	-4.6	-473.384	-138.189	3.6602	3.2657	6.68929	-1.20142	0.838686	2.38595
3272	Surface 5090	25452	9.665	-24.9197	-10.3	-1.00844E3	-329.412	3.36018	-18.7437	-59.5128	-1.38079	3.0212	20.6984
3273	Surface 5090	25462	9.665	-23.1855	-10.3	-1.0083E3	-329.886	3.80846	-18.4182	-59.4428	-1.32598	2.31167	20.805
3274	Surface 5090	25806	9.665	-24.9197	-9.9	-954.328	-313.455	3.81138	-15.0355	-44.7461	-1.36646	2.95086	23.4333
3275	Surface 5090	25818	9.665	-23.1855	-9.9	-954.138	-313.857	4.09972	-14.7028	-44.6763	-1.30969	2.27243	23.5263
3276	Surface 5091	25462	9.665	-23.1855	-10.3	-1.0083E3	-329.886	3.80846	-18.4182	-59.4428	-1.32598	2.31167	20.805
3277	Surface 5091	25469	9.665	-20.819	-10.3	-1.00816E3	-330.428	6.48776	-18.0486	-59.3504	-1.22643	-0.126541	20.8534
3278	Surface 5091	25818	9.665	-23.1855	-9.9	-954.138	-313.857	4.09972	-14.7028	-44.6763	-1.30969	2.27243	23.5263
3279	Surface 5091	25825	9.665	-20.819	-9.9	-953.993	-314.334	6.12886	-14.3234	-44.5873	-1.21244	-0.0429859	23.5742
3280	Surface 5093	24654	9.665	-24.9197	-13.4	-1.74213E3	-430.344	1.81581	-22.5843	-29.7042	-1.53256	4.18994	-41.5418
3281	Surface 5093	24664	9.665	-23.1855	-13.4	-1.74182E3	-431.029	3.04811	-22.3242	-29.6216	-1.48957	3.00422	-41.3771
3282	Surface 5093	24969	9.665	-24.9197	-12.3667	-1.43256E3	-395.886	2.1968	-24.9295	-61.7785	-1.4624	3.67621	-21.2796
3283	Surface 5093	24976	9.665	-23.1855	-12.3667	-1.43237E3	-396.516	3.2183	-24.646	-61.7038	-1.4165	2.69318	-21.1309
3284	Surface 5093	25190	9.665	-24.9197	-11.3333	-1.1872E3	-362.192	2.89328	-23.1987	-69.5103	-1.41245	3.28729	6.36525
3285	Surface 5093	25196	9.665	-23.1855	-11.3333	-1.18706E3	-362.744	3.59732	-22.8938	-69.4391	-1.36132	2.46155	6.49157
3286	Surface 5093	25452	9.665	-24.9197	-10.3	-1.00844E3	-329.412	3.36018	-18.7437	-59.5128	-1.38079	3.0212	20.6984
3287	Surface 5093	25462	9.665	-23.1855	-10.3	-1.0083E3	-329.886	3.80846	-18.4182	-59.4428	-1.32598	2.31167	20.805
3288	Surface 5094	24664	9.665	-23.1855	-13.4	-1.74182E3	-431.029	3.04811	-22.3242	-29.6216	-1.48957	3.00422	-41.3771
3289	Surface 5094	24674	9.665	-20.819	-13.4	-1.74171E3	-431.87	8.98939	-22.0384	-29.5189	-1.38773	-1.19935	-41.3229
3290	Surface 5094	24976	9.665	-23.1855	-12.3667	-1.43237E3	-396.516	3.2183	-24.646	-61.7038	-1.4165	2.69318	-21.1309
3291	Surface 5094	24982	9.665	-20.819	-12.3667	-1.43224E3	-397.247	8.27287	-24.3316	-61.6053	-1.3158	-0.756161	-21.0788
3292	Surface 5094	25196	9.665	-23.1855	-11.3333	-1.18706E3	-362.744	3.59732	-22.8938	-69.4391	-1.36132	2.46155	6.49157
3293	Surface 5094	25200	9.665	-20.819	-11.3333	-1.18692E3	-363.371	7.34142	-22.5514	-69.3445	-1.2611	-0.400109	6.54134
3294	Surface 5094	25462	9.665	-23.1855	-10.3	-1.0083E3	-329.886	3.80846	-18.4182	-59.4428	-1.32598	2.31167	20.805
3295	Surface 5094	25469	9.665	-20.819	-10.3	-1.00816E3	-330.428	6.48776	-18.0486	-59.3504	-1.22643	-0.126541	20.8534
3296	Surface 5096	23198	9.665	-24.9197	-19.4	-3.40854E3	-649.743	7.27489	-38.1796	4.068	-2.10761	6.52269	-6.29502
3297	Surface 5096	23208	9.665	-23.1855	-19.4	-3.40758E3	-651.083	7.99536	-38.0832	4.07189	-2.04479	4.26256	-6.07154
3298	Surface 5096	23514	9.665	-24.9197	-18.4	-3.16107E3	-607.627	5.80017	-35.2908	1.62648	-2.1187	6.33673	1.64499
3299	Surface 5096	23520	9.665	-23.1855	-18.4	-3.16025E3	-608.827	6.58148	-35.1601	1.67705	-2.05141	4.22846	1.85544
3300	Surface 5096	23732	9.665	-24.9197	-17.4	-2.91167E3	-570.992	4.6547	-30.7112	7.49311	-2.02173	6.06104	10.1212
3301	Surface 5096	23740	9.665	-23.1855	-17.4	-2.91097E3	-572.06	5.4903	-30.5493	7.57745	-1.95747	4.10645	10.3058
3302	Surface 5096	23954	9.665	-24.9197	-16.4	-2.65227E3	-534.636	3.67907	-25.2657	17.1521	-1.88519	5.69692	9.20975
3303	Surface 5096	23959	9.665	-23.1855	-16.4	-2.65166E3	-535.576	4.61413	-25.0759	17.249	-1.82563	3.90694	9.38307
3304	Surface 5096	24172	9.665	-24.9197	-15.4	-2.3723E3	-498.771	2.79321	-20.86	20.4358	-1.74753	5.25753	-2.663
3305	Surface 5096	24179	9.665	-23.1855	-15.4	-2.37176E3	-499.596	3.87559	-20.6454	20.5338	-1.6944	3.64686	-2.49129
3306	Surface 5096	24392	9.665	-24.9197	-14.4	-2.06595E3	-464.131	2.06595	-19.8434	5.24778	-1.62765	4.75027	-27.756
3307	Surface 5096	24399	9.665	-23.1855	-14.4	-2.06551E3	-464.872	3.29253	-19.6053	5.3401	-1.58132	3.33955	-27.5844
3308	Surface 5096	24654	9.665	-24.9197	-13.4	-1.74213E3	-430.344	1.81581	-22.5843	-29.7042	-1.53256	4.18994	-41.5418
3309	Surface 5096	24664	9.665	-23.1855	-13.4	-1.74182E3	-431.029	3.04811	-22.3242	-29.6216	-1.48957	3.00422	-41.3771
3310	Surface 5097	23208	9.665	-23.1855	-19.4	-3.40758E3	-651.083	7.99536	-38.0832	4.07189	-2.04479	4.26256	-6.07154
3311	Surface 5097	23217	9.665	-20.819	-19.4	-3.40707E3	-652.778	12.2566	-38.0107	4.06881	-1.92062	-3.93618	-5.92502
3312	Surface 5097	23520	9.665	-23.1855	-18.4	-3.16025E3	-608.827	6.58148	-35.1601	1.67705	-2.05141	4.22846	1.85544
3313	Surface 5097	23525	9.665	-20.819	-18.4	-3.15985E3	-610.34	11.0073	-35.043	1.73412	-1.92083	-3.38849	1.98904
3314	Surface 5097	23740	9.665	-23.1855	-17.4	-2.91097E3	-572.06	5.4903	-30.5493	7.57745	-1.95747	4.10645	10.3058
3315	Surface 5097	23744	9.665	-20.819	-17.4	-2.91068E3	-573.415	10.0834	-30.3911	7.67499	-1.83118	-2.91913	10.4017
3316	Surface 5097	23959	9.665	-23.1855	-16.4	-2.65166E3	-535.576	4.61413	-25.0759	17.249	-1.82563	3.90694	9.38307
3317	Surface 5097	23966	9.665	-20.819	-16.4	-2.65146E3	-536.787	9.55866	-24.8817	17.3611	-1.70488	-2.5006	9.45528
3318	Surface 5097	24179	9.665	-23.1855	-15.4	-2.37176E3	-499.596	3.87559	-20.6454	20.5338	-1.6944	3.64686	-2.49129
3319	Surface 5097	24184	9.665	-20.819	-15.4	-2.37162E3	-500.675	9.34972	-20.4187	20.6462	-1.58038	-2.09075	-2.43127
3320	Surface 5097	24399	9.665	-23.1855	-14.4	-2.06551E3	-464.872	3.29253	-19.6053	5.3401	-1.58132	3.33955	-27.5844
3321	Surface 5097	24405	9.665	-20.819	-14.4	-2.06541E3	-465.829	9.2704	-19.3484	5.44776	-1.47429	-1.65852	-27.5288
3322	Surface 5097	24664	9.665	-23.1855	-13.4	-1.74182E3	-431.029	3.04811	-22.3242	-29.6216	-1.48957	3.00422	-41.3771
3323	Surface 5097	24674	9.665	-20.819	-13.4	-1.74171E3	-431.87	8.98939	-22.0384	-29.5189	-1.38773	-1.19935	-41.3229
3324	Surface 5099	21742	9.665	-24.9197	-25.9	-4.73605E3	-1.01221E3	12.6393	-58.0908	-3.85237	-2.21653	8.49594	1.96673
3325	Surface 5099	21754	9.665	-23.1855	-25.9	-4.73584E3	-1.01451E3	13.0172	-58.1923	-3.73719	-2.1318	5.4129	2.12752
3326	Surface 5099	22057	9.665	-24.9197	-24.8167	-4.54307E3	-950.456	13.7608	-54.8992	-1.67913	-1.94721	8.23229	1.73526
3327	Surface 5099	22064	9.665	-23.1855	-24.8167	-4.54258E3	-952.625	14.0948	-54.9597	-1.59583	-1.87603	5.2523	1.89346
3328	Surface 5099	22278	9.665	-24.9197	-23.7333	-4.34308E3	-888.418	13.8638	-51.5111	1.24389	-1.79023	7.9038	3.17573
3329	Surface 5099	22282	9.665	-23.1855	-23.7333	-4.34235E3	-890.432	14.1951	-51.5383	1.29064	-1.72818	5.04543	3.3317
3330	Surface 5099	22496	9.665	-24.9197	-22.65	-4.13353E3	-826.701	12.9821	-47.7824	5.40758	-1.75488	7.53549	3.98313
3331	Surface 5099	22504	9.665	-23.1855	-22.65	-4.13262E3	-828.547	13.3614	-47.7805	5.41738	-1.69764	4.80717	4.14068
3332	Surface 5099	22716	9.665	-24.9197	-21.5667	-3.91022E3	-765.562	11.3402	-43.9655	9.21573	-1.83338	7.14911	2.51255
3333	Surface 5099	22722	9.665	-23.1855	-21.5667	-3.90918E3	-767.233	11.8174	-43.9355	9.19694	-1.77686	4.56146	2.68305
3334	Surface 5099	22937	9.665	-24.9197	-20.4833	-3.66869E3	-705.35	9.28281	-40.7246	9.00676	-1.98133	6.79683	-3.40952
