	Feature	Node	X	Y	Z	Nt[kN/m]	Nz[kN/m]	Ntz[kN/m]	Mt[kN.m/m]	Mz[kN.m/m]	Mtz[kN.m/m]	St[kN/m]	Sz[kN/m]
1	Feature	Node	X	Y	Z	Nt[kN/m]	Nz[kN/m]	Ntz[kN/m]	Mt[kN.m/m]	Mz[kN.m/m]	Mtz[kN.m/m]	St[kN/m]	Sz[kN/m]
4153	Surface 5132	1177	9.665	-23.1855	-73.2	-4.35953E3	-1.96994E3	8.56092	-99.7248	-256.589	-0.070793	2.17753	-11.8368
4154	Surface 5132	1390	9.665	-24.9197	-72.2	-5.37017E3	-2.40139E3	1.31282	-107.579	-238.324	-0.394322	3.38141	60.4426
4155	Surface 5132	1395	9.665	-23.1855	-72.2	-5.37057E3	-2.40152E3	10.3887	-107.585	-238.371	-0.154827	2.77639	60.0446
4156	Surface 5132	1609	9.665	-24.9197	-71.2	-6.58433E3	-2.78651E3	1.12825	-104.714	-153.144	-0.484697	4.1857	121.308
4157	Surface 5132	1616	9.665	-23.1855	-71.2	-6.58428E3	-2.78668E3	11.6458	-104.71	-153.177	-0.239067	3.52112	120.925
4158	Surface 5132	1829	9.665	-24.9197	-70.2	-7.90865E3	-3.07664E3	0.729048	-94.0438	-20.6888	-0.569955	5.07955	152.487
4159	Surface 5132	1837	9.665	-23.1855	-70.2	-7.90812E3	-3.07687E3	11.8114	-94.0307	-20.7129	-0.343667	4.36598	152.153
4160	Surface 5132	2051	9.665	-24.9197	-69.2	-9.21964E3	-3.26539E3	0.146022	-80.0385	129.186	-0.651118	5.99632	153.423
4161	Surface 5132	2057	9.665	-23.1855	-69.2	-9.21864E3	-3.26572E3	10.677	-79.9902	129.177	-0.460454	5.20994	153.116
4162	Surface 5132	2270	9.665	-24.9197	-68.2	-10.3804E3	-3.35486E3	-0.641338	-67.876	261.541	-0.688888	6.57376	114.463
4163	Surface 5132	2275	9.665	-23.1855	-68.2	-10.379E3	-3.35531E3	8.28536	-67.9064	261.59	-0.608032	6.12499	114.492
4164	Surface 5132	2532	9.665	-24.9197	-67.2	-11.2609E3	-3.34718E3	-1.84765	-68.2685	323.598	-0.643045	8.58392	17.06
4165	Surface 5132	2541	9.665	-23.1855	-67.2	-11.2591E3	-3.34753E3	4.51691	-67.9139	324.025	-0.797692	6.7391	17.1801
4166	Surface 5133	75	9.665	-23.1855	-78.2	-1.86601E3	-868.127	6.47988	-24.8305	-19.9628	-0.0204595	1.57987	-17.7457
4167	Surface 5133	82	9.665	-20.819	-78.2	-1.8659E3	-868.416	1.7745	-24.9233	-19.9874	1.17666	-1.0341	-17.7995
4168	Surface 5133	297	9.665	-23.1855	-77.2	-2.19383E3	-934.584	5.93428	-32.1383	-36.8931	0.307467	1.14279	-31.2661
4169	Surface 5133	303	9.665	-20.819	-77.2	-2.19306E3	-934.557	-0.190675	-32.1028	-36.9454	0.217325	-3.03158	-31.2669
4170	Surface 5133	515	9.665	-23.1855	-76.2	-2.55899E3	-1.05152E3	5.39952	-45.1013	-82.3856	0.200158	1.23231	-55.376
4171	Surface 5133	523	9.665	-20.819	-76.2	-2.5589E3	-1.05132E3	-2.26699	-45.2535	-82.4843	0.353908	-3.31817	-55.361
4172	Surface 5133	737	9.665	-23.1855	-75.2	-3.00315E3	-1.26467E3	5.67181	-63.0079	-147.716	0.118298	1.46924	-68.7725
4173	Surface 5133	743	9.665	-20.819	-75.2	-3.00309E3	-1.26429E3	-3.87975	-63.1348	-147.785	0.261337	-4.02685	-68.7651
4174	Surface 5133	955	9.665	-23.1855	-74.2	-3.58225E3	-1.57414E3	6.81444	-82.9361	-215.863	0.0245884	1.74073	-58.6893
4175	Surface 5133	963	9.665	-20.819	-74.2	-3.58224E3	-1.57372E3	-5.81033	-83.0937	-215.953	0.175807	-4.70689	-58.643
4176	Surface 5133	1177	9.665	-23.1855	-73.2	-4.35953E3	-1.96994E3	8.56092	-99.7248	-256.589	-0.070793	2.17753	-11.8368
4177	Surface 5133	1182	9.665	-20.819	-73.2	-4.35945E3	-1.96951E3	-8.32078	-99.8824	-256.676	0.0882362	-5.56605	-11.7692
4178	Surface 5133	1395	9.665	-23.1855	-72.2	-5.37057E3	-2.40152E3	10.3887	-107.585	-238.371	-0.154827	2.77639	60.0446
4179	Surface 5133	1403	9.665	-20.819	-72.2	-5.37044E3	-2.4012E3	-11.1271	-107.732	-238.46	-0.0240815	-6.67752	60.1222
4180	Surface 5133	1616	9.665	-23.1855	-71.2	-6.58428E3	-2.78668E3	11.6458	-104.71	-153.177	-0.239067	3.52112	120.925
4181	Surface 5133	1621	9.665	-20.819	-71.2	-6.58417E3	-2.78657E3	-13.4782	-104.839	-153.268	-0.174063	-8.03061	121.006
4182	Surface 5133	1837	9.665	-23.1855	-70.2	-7.90812E3	-3.07687E3	11.8114	-94.0307	-20.7129	-0.343667	4.36598	152.153
4183	Surface 5133	1842	9.665	-20.819	-70.2	-7.90802E3	-3.07704E3	-14.7552	-94.124	-20.799	-0.345089	-9.50713	152.223
4184	Surface 5133	2057	9.665	-23.1855	-69.2	-9.21864E3	-3.26572E3	10.677	-79.9902	129.177	-0.460454	5.20994	153.116
4185	Surface 5133	2062	9.665	-20.819	-69.2	-9.21858E3	-3.26624E3	-14.6025	-80.0895	129.082	-0.526485	-10.9962	153.238
4186	Surface 5133	2275	9.665	-23.1855	-68.2	-10.379E3	-3.35531E3	8.28536	-67.9064	261.59	-0.608032	6.12499	114.492
4187	Surface 5133	2282	9.665	-20.819	-68.2	-10.3791E3	-3.35606E3	-12.7449	-67.7867	261.694	-0.741756	-11.917	114.614
4188	Surface 5133	2541	9.665	-23.1855	-67.2	-11.2591E3	-3.34753E3	4.51691	-67.9139	324.025	-0.797692	6.7391	17.1801
4189	Surface 5133	2549	9.665	-20.819	-67.2	-11.2597E3	-3.34816E3	-9.1149	-68.3383	324.03	0.0633219	-14.287	17.157
4190	Surface 5141	3255	9.665	-24.9197	-65.7	-11.9489E3	-3.30106E3	-0.230632	62.805	304.625	-0.197138	-2.34794	-72.1595
4191	Surface 5141	3284	9.665	-23.1855	-65.7	-11.9477E3	-3.30118E3	2.67381	62.013	304.781	-0.646002	-0.768007	-72.8307
4192	Surface 5141	4431	9.665	-24.9197	-64.2	-12.0729E3	-3.20848E3	4.85383	-103.46	181.898	0.0809971	-31.7912	-90.8296
4193	Surface 5141	4448	9.665	-23.1855	-64.2	-12.0674E3	-3.18942E3	4.75434	-109.939	149.962	1.08657	1.88947	-85.4097
4194	Surface 5142	3284	9.665	-23.1855	-65.7	-11.9477E3	-3.30118E3	2.67381	62.013	304.781	-0.646002	-0.768007	-72.8307
4195	Surface 5142	3329	9.665	-20.819	-65.7	-11.946E3	-3.30244E3	-2.78971	62.4456	306.28	-0.895353	0.472239	-72.858
4196	Surface 5142	4243	9.665	-20.819	-64.3089	-12.076E3	-3.21296E3	2.83976	-104.81	184.809	5.39306	-8.70792	-90.3696
4197	Surface 5142	4448	9.665	-23.1855	-64.2	-12.0674E3	-3.18942E3	4.75434	-109.939	149.962	1.08657	1.88947	-85.4097
4198	Surface 5144	12782	9.665	-24.9197	-55.6931	-10.3703E3	-2.66182E3	-4.7856	-120.798	-26.7571	0.856635	5.02941	11.3633
4199	Surface 5144	12829	9.665	-23.1855	-55.6	-10.3579E3	-2.65737E3	-3.4993	-122.768	-26.926	-0.395751	3.10426	7.41485
4200	Surface 5144	12882	9.665	-24.9197	-55.5448	-10.3487E3	-2.64541E3	-2.59702	-118.621	-22.3193	0.766803	-8.16226	12.8252
4201	Surface 5144	12900	9.665	-23.1855	-55.4982	-10.3417E3	-2.64313E3	-2.90037	-122.136	-24.0484	0.012299	0.556055	7.91563
4202	Surface 5144	13156	9.665	-24.9197	-55.3965	-10.3278E3	-2.63121E3	-4.44065	-118.642	-21.5422	0.281396	-5.14264	1.90258
4203	Surface 5144	13178	9.665	-23.1855	-55.3965	-10.3248E3	-2.63069E3	-3.71778	-121.945	-23.4075	-0.187233	-0.668214	3.40923
4204	Surface 5145	12829	9.665	-23.1855	-55.6	-10.3579E3	-2.65737E3	-3.4993	-122.768	-26.926	-0.395751	3.10426	7.41485
4205	Surface 5145	12900	9.665	-23.1855	-55.4982	-10.3417E3	-2.64313E3	-2.90037	-122.136	-24.0484	0.012299	0.556055	7.91563
4206	Surface 5145	12921	9.665	-20.819	-55.4911	-10.3446E3	-2.65167E3	-0.224922	-124.14	-25.79	-0.498095	-20.1246	6.73701
4207	Surface 5145	12947	9.665	-20.819	-55.4438	-10.3347E3	-2.6415E3	-0.127268	-123.723	-22.9189	-0.250511	-19.6275	2.80684
4208	Surface 5145	13178	9.665	-23.1855	-55.3965	-10.3248E3	-2.63069E3	-3.71778	-121.945	-23.4075	-0.187233	-0.668214	3.40923
4209	Surface 5145	13223	9.665	-20.819	-55.3965	-10.3243E3	-2.63157E3	-0.379254	-123.887	-23.3677	-0.227146	-20.265	-0.721185
4210	Surface 5147	11114	9.665	-62.318	-57.2	-10.6209E3	-2.74447E3	1.6941	-134.76	-36.5515	-0.189014	-6.80913	4.47421
4211	Surface 5147	11127	9.665	-56.5214	-57.2	-10.623E3	-2.74294E3	-5.33706	-135.551	-35.4733	0.501349	-3.71128	6.14037
4212	Surface 5147	11137	9.665	-50.7248	-57.2	-10.6242E3	-2.74073E3	-11.5632	-135.559	-34.9929	2.01697	-1.04947	5.61446
4213	Surface 5147	11145	9.665	-44.9281	-57.2	-10.6301E3	-2.73768E3	-16.0152	-130.093	-33.5482	2.36532	-9.82271	2.55001
4214	Surface 5147	11161	9.665	-39.1315	-57.2	-10.6381E3	-2.74809E3	-2.29451	-112.627	-19.6267	1.72688	-9.14782	-21.7058
4215	Surface 5147	12277	9.665	-62.318	-56.2982	-10.4569E3	-2.69211E3	2.18633	-131.703	-32.7369	0.409001	-6.40139	3.75183
4216	Surface 5147	12289	9.665	-56.5214	-56.2982	-10.4589E3	-2.69269E3	0.923569	-131.795	-32.3129	1.07837	-3.14869	3.54613
4217	Surface 5147	12295	9.665	-50.7248	-56.2982	-10.4593E3	-2.69259E3	0.931316	-131.3	-32.4222	2.01333	0.883278	2.34931
4218	Surface 5147	12303	9.665	-44.9282	-56.2982	-10.4594E3	-2.69126E3	0.777065	-131.065	-32.7567	4.00808	-38.5797	-1.69804
4219	Surface 5147	12311	9.665	-39.1315	-56.2982	-10.4568E3	-2.69333E3	13.3254	-136.337	-36.5002	1.16143	-63.4167	-11.7108
4220	Surface 5147	13020	9.665	-62.318	-55.3965	-10.2959E3	-2.63584E3	1.84397	-128.762	-29.548	0.445851	-6.53738	2.95668
4221	Surface 5147	13035	9.665	-56.5214	-55.3965	-10.2972E3	-2.63602E3	0.565011	-128.604	-29.7819	0.827667	-3.42731	2.63478
4222	Surface 5147	13042	9.665	-50.7248	-55.3965	-10.2961E3	-2.63562E3	0.176554	-128.455	-30.6414	1.23506	-1.68726	1.96468
4223	Surface 5147	13053	9.665	-44.9281	-55.3965	-10.2965E3	-2.63589E3	-0.729813	-130.692	-32.5691	0.823329	-42.2189	0.107007
4224	Surface 5147	13064	9.665	-39.1315	-55.3965	-10.3092E3	-2.63482E3	11.0917	-136.35	-38.9916	0.170616	-48.8565	8.843
4225	Surface 5148	11161	9.665	-39.1315	-57.2	-10.6381E3	-2.74809E3	-2.29451	-112.627	-19.6267	1.72688	-9.14782	-21.7058
4226	Surface 5148	11900	9.665	-37.9822	-56.9951	-10.5664E3	-2.7373E3	-10.9593	-112.654	-18.5792	-4.69275	108.474	-34.2984
4227	Surface 5148	12311	9.665	-39.1315	-56.2982	-10.4568E3	-2.69333E3	13.3254	-136.337	-36.5002	1.16143	-63.4167	-11.7108
4228	Surface 5148	12443	9.665	-37.9822	-56.1958	-10.4305E3	-2.68526E3	-15.7433	-137.41	-41.5323	-4.8068	18.3111	-9.32644
4229	Surface 5148	13064	9.665	-39.1315	-55.3965	-10.3092E3	-2.63482E3	11.0917	-136.35	-38.9916	0.170616	-48.8565	8.843
4230	Surface 5148	13075	9.665	-37.9822	-55.3965	-10.3117E3	-2.63303E3	-15.8958	-136.71	-39.9809	-0.641644	33.4873	16.5756
4231	Surface 5150	26972	9.665	-62.318	-4.6	-476.07	-137.058	0.635063	-4.66308	5.32259	-3.45531E-3	-0.266439	2.11612
4232	Surface 5150	26978	9.665	-56.5214	-4.6	-476.157	-137.038	0.0410848	-4.63746	5.32847	-8.94843E-3	-0.109947	2.11156
4233	Surface 5150	26986	9.665	-50.7248	-4.6	-476.16	-137.014	0.0558302	-4.60041	5.33635	-7.10196E-3	0.0430213	2.11583
4234	Surface 5150	26990	9.665	-44.9281	-4.6	-476.25	-137.0	0.0627431	-4.55554	5.345	-0.0195222	-1.52909	2.16465
4235	Surface 5150	27002	9.665	-39.1315	-4.6	-476.799	-136.941	6.80316	-4.52252	5.35007	0.0638839	-1.56921	2.02862
4236	Surface 5150	27314	9.665	-62.318	-3.68	-391.991	-108.227	0.684565	-3.46268	6.43891	-2.27884E-3	-0.216563	0.0716445
4237	Surface 5150	27317	9.665	-56.5214	-3.68	-392.068	-108.198	0.0367269	-3.43698	6.44451	-8.08325E-3	-0.0846871	0.0671133
4238	Surface 5150	27321	9.665	-50.7248	-3.68	-392.059	-108.173	0.0433935	-3.4003	6.45327	-6.0485E-3	0.0438199	0.0723065
4239	Surface 5150	27325	9.665	-44.9282	-3.68	-392.119	-108.164	0.0463457	-3.35608	6.46358	-0.0189248	-1.25225	0.123046
4240	Surface 5150	27332	9.665	-39.1315	-3.68	-392.571	-108.113	7.29529	-3.32164	6.47044	0.0702014	-1.28543	-0.0155597
4241	Surface 5150	27533	9.665	-62.318	-2.76	-302.382	-80.9817	0.734787	-2.56293	5.67867	-1.88196E-3	-0.1628	-1.72538
4242	Surface 5150	27537	9.665	-56.5214	-2.76	-302.441	-80.9399	0.0252339	-2.53679	5.68403	-6.68048E-3	-0.0570792	-1.72962
4243	Surface 5150	27541	9.665	-50.7248	-2.76	-302.422	-80.9347	0.0130334	-2.50061	5.69454	-3.42921E-3	0.0445064	-1.72387
4244	Surface 5150	27545	9.665	-44.9282	-2.76	-302.425	-80.9197	0.0170703	-2.4578	5.70689	-0.0165374	-0.956046	-1.67241
4245	Surface 5150	27550	9.665	-39.1315	-2.76	-302.809	-80.918	7.72629	-2.42539	5.71494	0.078532	-0.976471	-1.82106
4246	Surface 5150	27754	9.665	-62.318	-1.84	-208.078	-53.9853	0.770942	-1.82206	3.81282	-1.65957E-3	-0.103984	-2.32071
4247	Surface 5150	27758	9.665	-56.5214	-1.84	-208.093	-53.9207	-0.0112006	-1.79499	3.81874	-4.52707E-3	-0.0279145	-2.32484
4248	Surface 5150	27762	9.665	-50.7248	-1.84	-208.033	-53.9559	-0.0309448	-1.76058	3.8294	0.341152E-3	0.0428143	-2.3229
4249	Surface 5150	27766	9.665	-44.9282	-1.84	-208.049	-54.0051	-0.0454331	-1.71998	3.84368	-0.0124498	-0.644738	-2.27062
4250	Surface 5150	27771	9.665	-39.1315	-1.84	-207.988	-53.8203	8.03411	-1.684	3.84983	0.0855012	-0.665079	-2.43453
4251	Surface 5150	27972	9.665	-62.318	-0.92	-110.751	-26.9963	0.663264	-1.073	1.78322	1.21311E-3	-0.0382211	-2.07858
4252	Surface 5150	27978	9.665	-56.5214	-0.92	-110.692	-26.9504	-0.041341	-1.0467	1.78809	-2.57896E-3	-2.77786E-3	-2.08801
4253	Surface 5150	27982	9.665	-50.7248	-0.92	-110.6	-26.9804	-0.0679686	-1.01391	1.79506	2.71104E-3	0.0362944	-2.08977
4254	Surface 5150	27985	9.665	-44.9282	-0.92	-110.451	-27.0247	-0.0713601	-0.979982	1.80518	-0.0101407	-0.333865	-2.04305
4255	Surface 5150	27990	9.665	-39.1315	-0.92	-111.721	-27.0894	7.97727	-0.965114	1.80418	0.0978796	-0.311932	-2.21631
4256	Surface 5150	28192	9.665	-62.318	0.0	-12.7892	-3.71895	0.522072	-0.0734406	0.945822	2.50931E-3	9.59416E-3	-1.78431
4257	Surface 5150	28197	9.665	-56.5214	0.0	-12.3533	-3.64289	-0.0485839	-0.0446353	0.949773	-2.97614E-3	0.0303035	-1.79981
4258	Surface 5150	28202	9.665	-50.7248	0.0	-12.6393	-3.72027	-0.0578967	-0.0152399	0.953397	1.72661E-3	0.02546	-1.80128
4259	Surface 5150	28206	9.665	-44.9281	0.0	-13.0735	-3.84334	-0.0819635	0.0287184	0.961242	-0.0113377	0.0134992	-1.75697
4260	Surface 5150	28211	9.665	-39.1315	0.0	-7.77272	-2.72737	7.72243	0.0881309	0.969406	0.10674	-0.109268	-1.93675
4261	Surface 5151	27002	9.665	-39.1315	-4.6	-476.799	-136.941	6.80316	-4.52252	5.35007	0.0638839	-1.56921	2.02862
4262	Surface 5151	27010	9.665	-37.9822	-4.6	-476.821	-136.931	-6.5463	-4.49514	5.35511	-0.0783612	1.58921	2.02622
4263	Surface 5151	27332	9.665	-39.1315	-3.68	-392.571	-108.113	7.29529	-3.32164	6.47044	0.0702014	-1.28543	-0.0155597
4264	Surface 5151	27338	9.665	-37.9822	-3.68	-392.583	-108.099	-7.03316	-3.29443	6.47558	-0.0842348	1.32001	-0.0174034
4265	Surface 5151	27550	9.665	-39.1315	-2.76	-302.809	-80.918	7.72629	-2.42539	5.71494	0.078532	-0.976471	-1.82106
4266	Surface 5151	27557	9.665	-37.9822	-2.76	-302.8	-80.9155	-7.51078	-2.39854	5.72109	-0.0878239	1.03352	-1.82138
4267	Surface 5151	27771	9.665	-39.1315	-1.84	-207.988	-53.8203	8.03411	-1.684	3.84983	0.0855012	-0.665079	-2.43453
4268	Surface 5151	27778	9.665	-37.9822	-1.84	-207.883	-53.8185	-7.99991	-1.65835	3.85669	-0.0844025	0.741191	-2.43479
4269	Surface 5151	27990	9.665	-39.1315	-0.92	-111.721	-27.0894	7.97727	-0.965114	1.80418	0.0978796	-0.311932	-2.21631
4270	Surface 5151	27997	9.665	-37.9822	-0.92	-111.661	-27.0902	-8.10198	-0.942864	1.80924	-0.0888006	0.378378	-2.21532
4271	Surface 5151	28211	9.665	-39.1315	0.0	-7.77272	-2.72737	7.72243	0.0881309	0.969406	0.10674	-0.109268	-1.93675
4272	Surface 5151	28217	9.665	-37.9822	0.0	-7.93451	-2.76485	-7.85559	0.107101	0.972663	-0.0994238	0.138494	-1.93504
4273	Surface 5153	25736	9.665	-62.318	-9.9	-953.337	-308.249	0.883663	-20.3461	-45.5456	-2.21614E-3	-0.557424	23.3884
4274	Surface 5153	25744	9.665	-56.5214	-9.9	-953.397	-308.236	0.0464071	-20.321	-45.5409	-7.87802E-3	-0.251312	23.3834
4275	Surface 5153	25748	9.665	-50.7248	-9.9	-953.418	-308.255	0.068568	-20.2782	-45.5363	-4.16226E-3	0.0450939	23.3902
4276	Surface 5153	25754	9.665	-44.9281	-9.9	-953.612	-308.314	0.0774851	-20.2252	-45.531	-0.0232472	-3.07643	23.4607
4277	Surface 5153	25762	9.665	-39.1315	-9.9	-953.975	-308.176	9.49514	-20.1976	-45.4987	0.0916483	-3.16867	23.2583
4278	Surface 5153	26076	9.665	-62.318	-8.84	-836.553	-273.637	0.720353	-15.4274	-27.7699	-4.60557E-3	-0.48447	17.8376
4279	Surface 5153	26081	9.665	-56.5214	-8.84	-836.631	-273.622	0.0459364	-15.4019	-27.7646	-9.69488E-3	-0.215275	17.833
4280	Surface 5153	26085	9.665	-50.7248	-8.84	-836.641	-273.633	0.068547	-15.361	-27.7581	-6.8142E-3	0.046019	17.8383
4281	Surface 5153	26090	9.665	-44.9282	-8.84	-836.812	-273.676	0.0712085	-15.3102	-27.7496	-0.0213441	-2.69114	17.8951
4282	Surface 5153	26094	9.665	-39.1315	-8.84	-837.283	-273.57	7.72322	-15.2804	-27.7267	0.0722439	-2.76918	17.728
4283	Surface 5153	26298	9.665	-62.318	-7.78	-741.323	-238.937	0.616104	-11.2464	-12.3407	-5.91231E-3	-0.4259	11.1958
4284	Surface 5153	26301	9.665	-56.5214	-7.78	-741.417	-238.922	0.0439219	-11.2206	-12.3349	-0.0101843	-0.186872	11.1916
4285	Surface 5153	26305	9.665	-50.7248	-7.78	-741.425	-238.921	0.0649601	-11.1809	-12.3272	-7.57088E-3	0.0457362	11.1952
4286	Surface 5153	26310	9.665	-44.9282	-7.78	-741.571	-238.946	0.0661951	-11.1321	-12.3177	-0.0195872	-2.38331	11.2425
4287	Surface 5153	26315	9.665	-39.1315	-7.78	-742.161	-238.869	6.57926	-11.101	-12.3023	0.0604831	-2.44888	11.0996
4288	Surface 5153	26518	9.665	-62.318	-6.72	-654.027	-204.558	0.5866	-8.38459	-3.03353	-5.83933E-3	-0.373063	6.29342
4289	Surface 5153	26522	9.665	-56.5214	-6.72	-654.126	-204.542	0.0419902	-8.35876	-3.02759	-9.98111E-3	-0.161666	6.28921
4290	Surface 5153	26525	9.665	-50.7248	-6.72	-654.134	-204.531	0.0613825	-8.32024	-3.0198	-7.4857E-3	0.0444638	6.29227
4291	Surface 5153	26530	9.665	-44.9282	-6.72	-654.265	-204.539	0.0631248	-8.27314	-3.01055	-0.0186635	-2.10392	6.33654
4292	Surface 5153	26535	9.665	-39.1315	-6.72	-654.885	-204.472	6.26522	-8.24131	-3.00131	0.0580406	-2.16025	6.20201
4293	Surface 5153	26738	9.665	-62.318	-5.66	-566.904	-170.395	0.599252	-6.32258	2.27318	-4.86575E-3	-0.320744	3.65239
4294	Surface 5153	26741	9.665	-56.5214	-5.66	-566.999	-170.379	0.0414296	-6.29683	2.27917	-9.5525E-3	-0.13659	3.64804
4295	Surface 5153	26746	9.665	-50.7248	-5.66	-567.008	-170.36	0.0597413	-6.2592	2.28679	-7.3783E-3	0.0432304	3.65148
4296	Surface 5153	26749	9.665	-44.9282	-5.66	-567.121	-170.353	0.0634074	-6.21347	2.29542	-0.0189026	-1.82448	3.69716
4297	Surface 5153	26754	9.665	-39.1315	-5.66	-567.724	-170.291	6.41302	-6.18121	2.30093	0.0598201	-1.87255	3.56309
4298	Surface 5153	26972	9.665	-62.318	-4.6	-476.07	-137.058	0.635063	-4.66308	5.32259	-3.45531E-3	-0.266439	2.11612
4299	Surface 5153	26978	9.665	-56.5214	-4.6	-476.157	-137.038	0.0410848	-4.63746	5.32847	-8.94843E-3	-0.109947	2.11156
4300	Surface 5153	26986	9.665	-50.7248	-4.6	-476.16	-137.014	0.0558302	-4.60041	5.33635	-7.10196E-3	0.0430213	2.11583
4301	Surface 5153	26990	9.665	-44.9281	-4.6	-476.25	-137.0	0.0627431	-4.55554	5.345	-0.0195222	-1.52909	2.16465
4302	Surface 5153	27002	9.665	-39.1315	-4.6	-476.799	-136.941	6.80316	-4.52252	5.35007	0.0638839	-1.56921	2.02862
4303	Surface 5154	25762	9.665	-39.1315	-9.9	-953.975	-308.176	9.49514	-20.1976	-45.4987	0.0916483	-3.16867	23.2583
4304	Surface 5154	25775	9.665	-37.9822	-9.9	-953.98	-308.178	-9.1881	-20.1635	-45.4921	-0.1039	3.13225	23.2557
4305	Surface 5154	26094	9.665	-39.1315	-8.84	-837.283	-273.57	7.72322	-15.2804	-27.7267	0.0722439	-2.76918	17.728
4306	Surface 5154	26101	9.665	-37.9822	-8.84	-837.284	-273.569	-7.45625	-15.2482	-27.7202	-0.0883454	2.75229	17.7255
4307	Surface 5154	26315	9.665	-39.1315	-7.78	-742.161	-238.869	6.57926	-11.101	-12.3023	0.0604831	-2.44888	11.0996
4308	Surface 5154	26322	9.665	-37.9822	-7.78	-742.169	-238.865	-6.34603	-11.0702	-12.296	-0.0761827	2.44394	11.097
4309	Surface 5154	26535	9.665	-39.1315	-6.72	-654.885	-204.472	6.26522	-8.24131	-3.00131	0.0580406	-2.16025	6.20201
4310	Surface 5154	26541	9.665	-37.9822	-6.72	-654.901	-204.466	-6.04388	-8.21191	-2.99544	-0.0724086	2.16264	6.19943
4311	Surface 5154	26754	9.665	-39.1315	-5.66	-567.724	-170.291	6.41302	-6.18121	2.30093	0.0598201	-1.87255	3.56309
4312	Surface 5154	26762	9.665	-37.9822	-5.66	-567.746	-170.283	-6.18056	-6.15307	2.30627	-0.0738204	1.882	3.56052
4313	Surface 5154	27002	9.665	-39.1315	-4.6	-476.799	-136.941	6.80316	-4.52252	5.35007	0.0638839	-1.56921	2.02862
4314	Surface 5154	27010	9.665	-37.9822	-4.6	-476.821	-136.931	-6.5463	-4.49514	5.35511	-0.0783612	1.58921	2.02622
4315	Surface 5156	25378	9.665	-62.318	-10.3	-1.00692E3	-323.517	1.10543	-23.9525	-60.4586	1.32314E-3	-0.591642	20.859
4316	Surface 5156	25388	9.665	-56.5214	-10.3	-1.00697E3	-323.508	0.0355298	-23.9278	-60.4546	-5.80065E-3	-0.268372	20.8522
4317	Surface 5156	25392	9.665	-50.7248	-10.3	-1.00701E3	-323.531	0.0544135	-23.8845	-60.4523	-0.925123E-3	0.0440701	20.8596
4318	Surface 5156	25400	9.665	-44.9281	-10.3	-1.00722E3	-323.599	0.0596167	-23.8303	-60.4497	-0.0224292	-3.25518	20.9461
4319	Surface 5156	25409	9.665	-39.1315	-10.3	-1.00745E3	-323.442	11.9857	-23.8042	-60.4118	0.123161	-3.35522	20.6951
4320	Surface 5156	25736	9.665	-62.318	-9.9	-953.337	-308.249	0.883663	-20.3461	-45.5456	-2.21614E-3	-0.557424	23.3884
4321	Surface 5156	25744	9.665	-56.5214	-9.9	-953.397	-308.236	0.0464071	-20.321	-45.5409	-7.87802E-3	-0.251312	23.3834
4322	Surface 5156	25748	9.665	-50.7248	-9.9	-953.418	-308.255	0.068568	-20.2782	-45.5363	-4.16226E-3	0.0450939	23.3902
4323	Surface 5156	25754	9.665	-44.9281	-9.9	-953.612	-308.314	0.0774851	-20.2252	-45.531	-0.0232472	-3.07643	23.4607
4324	Surface 5156	25762	9.665	-39.1315	-9.9	-953.975	-308.176	9.49514	-20.1976	-45.4987	0.0916483	-3.16867	23.2583
4325	Surface 5157	25409	9.665	-39.1315	-10.3	-1.00745E3	-323.442	11.9857	-23.8042	-60.4118	0.123161	-3.35522	20.6951
4326	Surface 5157	25420	9.665	-37.9822	-10.3	-1.00746E3	-323.446	-11.6743	-23.7694	-60.4056	-0.129697	3.30833	20.6923
4327	Surface 5157	25762	9.665	-39.1315	-9.9	-953.975	-308.176	9.49514	-20.1976	-45.4987	0.0916483	-3.16867	23.2583
4328	Surface 5157	25775	9.665	-37.9822	-9.9	-953.98	-308.178	-9.1881	-20.1635	-45.4921	-0.1039	3.13225	23.2557
4329	Surface 5159	24585	9.665	-62.318	-13.4	-1.73355E3	-421.281	2.21796	-27.4409	-33.5576	0.0195068	-1.04073	-39.67
4330	Surface 5159	24590	9.665	-56.5214	-13.4	-1.73378E3	-421.264	-0.0450499	-27.4104	-33.5494	7.24823E-3	-0.479425	-39.6914
4331	Surface 5159	24596	9.665	-50.7248	-13.4	-1.73382E3	-421.284	-0.050006	-27.3519	-33.5381	0.0198828	0.0684193	-39.6885
4332	Surface 5159	24602	9.665	-44.9281	-13.4	-1.73417E3	-421.375	-0.0857612	-27.2753	-33.5237	-0.0205749	-5.71216	-39.5356
4333	Surface 5159	24613	9.665	-39.1315	-13.4	-1.73549E3	-421.237	24.7486	-27.2345	-33.4915	0.28571	-5.8692	-40.0249
4334	Surface 5159	24926	9.665	-62.318	-12.3667	-1.42654E3	-387.938	1.91064	-29.765	-64.0717	0.0149421	-0.853773	-20.1152
4335	Surface 5159	24930	9.665	-56.5214	-12.3667	-1.42666E3	-387.927	-0.0189829	-29.7382	-64.0669	4.59258E-3	-0.393339	-20.1322
4336	Surface 5159	24933	9.665	-50.7248	-12.3667	-1.42673E3	-387.948	-0.0181146	-29.6863	-64.0628	0.0152164	0.0530497	-20.1281
