	Feature	Node	X	Y	Z	Nt[kN/m]	Nz[kN/m]	Ntz[kN/m]	Mt[kN.m/m]	Mz[kN.m/m]	Mtz[kN.m/m]	St[kN/m]	Sz[kN/m]
1	Feature	Node	X	Y	Z	Nt[kN/m]	Nz[kN/m]	Ntz[kN/m]	Mt[kN.m/m]	Mz[kN.m/m]	Mtz[kN.m/m]	St[kN/m]	Sz[kN/m]
2375	Surface 3094	8469	9.665	-99.0201	-59.9	-9.25898E3	-2.85998E3	-2.90736	-116.239	-34.3909	-4.63142	-95.5533	-12.0376
2376	Surface 3124	8024	9.665	102.376	-61.4	-9.4483E3	-2.92264E3	-11.5634	-109.789	-9.97111	2.70599	117.216	-7.67534
2377	Surface 3124	8031	9.665	100.667	-61.4	-9.45699E3	-2.924E3	1.6251	-115.901	-17.511	7.60727	-53.402	-37.8257
2378	Surface 3124	8329	9.665	99.5888	-60.5716	-9.35459E3	-2.87499E3	18.1569	-115.825	-30.777	6.79645	-55.0504	5.77441
2379	Surface 3124	8991	9.665	99.0201	-59.9	-9.25867E3	-2.85876E3	2.63483	-116.185	-34.3328	4.64824	95.5531	-12.0122
2380	Surface 3124	9004	9.665	96.5234	-59.9	-9.23037E3	-2.83555E3	18.9888	-113.376	-37.4218	3.8684	-33.8633	1.1856
2381	Surface 3127	8029	9.665	77.6243	-61.4	-9.44839E3	-2.9223E3	11.4101	-109.797	-9.97603	-2.70344	-117.219	-7.68029
2382	Surface 3127	8039	9.665	79.3333	-61.4	-9.45706E3	-2.92368E3	-1.84644	-115.907	-17.5168	-7.60456	53.4062	-37.8253
2383	Surface 3127	8330	9.665	80.4112	-60.5716	-9.35463E3	-2.87459E3	-18.4763	-115.829	-30.7803	-6.7949	55.0554	5.7799
2384	Surface 3127	8994	9.665	80.9799	-59.9	-9.25875E3	-2.85836E3	-2.97088	-116.187	-34.3331	-4.64735	-95.5525	-12.0098
2385	Surface 3127	9005	9.665	83.4766	-59.9	-9.23038E3	-2.83527E3	-19.4004	-113.375	-37.4216	-3.86653	33.8594	1.19706
2386	Surface 3190	6902	9.665	-79.3933	-61.6	-9.50004E3	-2.9505E3	-4.88464	-106.905	-0.819369	1.67034	-20.5622	-54.5466
2387	Surface 3190	6909	9.665	-77.6764	-61.6	-9.50265E3	-2.94475E3	-11.4081	-101.163	20.548	-4.15537	20.8963	-8.00355
2388	Surface 3190	7539	9.665	-79.3333	-61.4	-9.45716E3	-2.92506E3	1.87722	-115.936	-17.5583	7.56364	-53.4257	-37.8689
2389	Surface 3190	7547	9.665	-77.6243	-61.4	-9.44856E3	-2.92365E3	-11.3331	-109.838	-10.0246	2.64861	117.202	-7.71969
2390	Surface 3193	6897	9.665	-100.607	-61.6	-9.49996E3	-2.95066E3	5.01067	-106.882	-0.80574	-1.67201	20.5454	-54.5512
2391	Surface 3193	6904	9.665	-102.324	-61.6	-9.50252E3	-2.94498E3	11.5123	-101.133	20.5662	4.15484	-20.9094	-8.00367
2392	Surface 3193	7532	9.665	-100.667	-61.4	-9.45709E3	-2.92524E3	-1.72917	-115.915	-17.5464	-7.56662	53.4094	-37.8764
2393	Surface 3193	7542	9.665	-102.376	-61.4	-9.44844E3	-2.92384E3	11.462	-109.81	-10.0116	-2.65053	-117.213	-7.72321
2394	Surface 3223	7459	9.665	102.324	-61.6	-9.50244E3	-2.94376E3	-11.5494	-101.129	20.5866	-4.08779	20.9098	-7.94018
2395	Surface 3223	7468	9.665	100.607	-61.6	-9.49992E3	-2.94939E3	-5.08085	-106.883	-0.780379	1.71773	-20.5428	-54.4883
2396	Surface 3223	8024	9.665	102.376	-61.4	-9.4483E3	-2.92264E3	-11.5634	-109.789	-9.97111	2.70599	117.216	-7.67534
2397	Surface 3223	8031	9.665	100.667	-61.4	-9.45699E3	-2.924E3	1.6251	-115.901	-17.511	7.60727	-53.402	-37.8257
2398	Surface 3226	7466	9.665	77.6764	-61.6	-9.50252E3	-2.94346E3	11.4149	-101.136	20.581	4.09146	-20.9118	-7.94622
2399	Surface 3226	7473	9.665	79.3933	-61.6	-9.49999E3	-2.94916E3	4.86419	-106.889	-0.786131	-1.71475	20.5457	-54.4898
2400	Surface 3226	8029	9.665	77.6243	-61.4	-9.44839E3	-2.9223E3	11.4101	-109.797	-9.97603	-2.70344	-117.219	-7.68029
2401	Surface 3226	8039	9.665	79.3333	-61.4	-9.45706E3	-2.92368E3	-1.84644	-115.907	-17.5168	-7.60456	53.4062	-37.8253
2402	Surface 3289	5971	9.665	-80.9449	-62.4	-9.62493E3	-2.98748E3	-3.08445	-103.07	22.1408	-6.09648	37.5938	-69.3487
2403	Surface 3289	5984	9.665	-78.9947	-62.4	-9.63105E3	-2.99499E3	-7.02005	-101.046	31.1886	-5.90742	-13.0436	-35.7991
2404	Surface 3289	6902	9.665	-79.3933	-61.6	-9.50004E3	-2.9505E3	-4.88464	-106.905	-0.819369	1.67034	-20.5622	-54.5466
2405	Surface 3289	6909	9.665	-77.6764	-61.6	-9.50265E3	-2.94475E3	-11.4081	-101.163	20.548	-4.15537	20.8963	-8.00355
2406	Surface 3292	5964	9.665	-99.0551	-62.4	-9.62487E3	-2.98762E3	3.17068	-103.052	22.1526	6.09801	-37.61	-69.3484
2407	Surface 3292	5975	9.665	-101.005	-62.4	-9.63096E3	-2.99516E3	7.08276	-101.021	31.2037	5.90837	13.03	-35.7967
2408	Surface 3292	6897	9.665	-100.607	-61.6	-9.49996E3	-2.95066E3	5.01067	-106.882	-0.80574	-1.67201	20.5454	-54.5512
2409	Surface 3292	6904	9.665	-102.324	-61.6	-9.50252E3	-2.94498E3	11.5123	-101.133	20.5662	4.15484	-20.9094	-8.00367
2410	Surface 3322	6699	9.665	101.005	-62.4	-9.63113E3	-2.99387E3	-7.10063	-101.073	31.2102	-5.85223	-13.0383	-35.7314
2411	Surface 3322	6706	9.665	99.0551	-62.4	-9.62503E3	-2.98632E3	-3.21598	-103.098	22.1619	-6.05814	37.6028	-69.2777
2412	Surface 3322	7459	9.665	102.324	-61.6	-9.50244E3	-2.94376E3	-11.5494	-101.129	20.5866	-4.08779	20.9098	-7.94018
2413	Surface 3322	7468	9.665	100.607	-61.6	-9.49992E3	-2.94939E3	-5.08085	-106.883	-0.780379	1.71773	-20.5428	-54.4883
2414	Surface 3325	6705	9.665	78.9947	-62.4	-9.63115E3	-2.99371E3	6.94019	-101.077	31.2063	5.85588	13.0384	-35.7374
2415	Surface 3325	6714	9.665	80.9449	-62.4	-9.62504E3	-2.98617E3	2.99237	-103.102	22.1581	6.06056	-37.6007	-69.283
2416	Surface 3325	7466	9.665	77.6764	-61.6	-9.50252E3	-2.94346E3	11.4149	-101.136	20.581	4.09146	-20.9118	-7.94622
2417	Surface 3325	7473	9.665	79.3933	-61.6	-9.49999E3	-2.94916E3	4.86419	-106.889	-0.786131	-1.71475	20.5457	-54.4898
2418	Surface 3366	5228	9.665	-90.0	-63.6	-9.69831E3	-3.05792E3	0.0297644	-86.5218	115.095	2.49398E-3	-7.86042E-3	-139.978
2419	Surface 3366	5440	9.665	-90.0	-63.3	-9.67943E3	-3.04043E3	0.0346664	-105.68	64.5037	1.93176E-3	-9.03087E-3	-115.459
2420	Surface 3366	5592	9.665	-83.486	-63.2665	-9.68151E3	-3.03956E3	3.80841	-84.7079	67.9517	-20.6443	-25.2945	-77.8063
2421	Surface 3366	5683	9.665	-84.768	-63.0534	-9.68139E3	-3.01604E3	8.90256	-100.021	35.7745	-12.1459	-59.9601	-71.6233
2422	Surface 3366	5971	9.665	-80.9449	-62.4	-9.62493E3	-2.98748E3	-3.08445	-103.07	22.1408	-6.09648	37.5938	-69.3487
2423	Surface 3366	5984	9.665	-78.9947	-62.4	-9.63105E3	-2.99499E3	-7.02005	-101.046	31.1886	-5.90742	-13.0436	-35.7991
2424	Surface 3369	5228	9.665	-90.0	-63.6	-9.69831E3	-3.05792E3	0.0297644	-86.5218	115.095	2.49398E-3	-7.86042E-3	-139.978
2425	Surface 3369	5440	9.665	-90.0	-63.3	-9.67943E3	-3.04043E3	0.0346664	-105.68	64.5037	1.93176E-3	-9.03087E-3	-115.459
2426	Surface 3369	5589	9.665	-96.514	-63.2665	-9.68146E3	-3.03963E3	-3.74171	-84.6949	67.9605	20.648	25.277	-77.8054
2427	Surface 3369	5679	9.665	-95.232	-63.0534	-9.68136E3	-3.01613E3	-8.82823	-100.011	35.7835	12.1499	59.9426	-71.6225
2428	Surface 3369	5964	9.665	-99.0551	-62.4	-9.62487E3	-2.98762E3	3.17068	-103.052	22.1526	6.09801	-37.61	-69.3484
2429	Surface 3369	5975	9.665	-101.005	-62.4	-9.63096E3	-2.99516E3	7.08276	-101.021	31.2037	5.90837	13.03	-35.7967
2430	Surface 3390	5322	9.665	90.0	-63.6	-9.69853E3	-3.05655E3	-0.160091	-86.5952	115.071	0.289324E-3	0.500626E-3	-139.93
2431	Surface 3390	5553	9.665	90.0	-63.3	-9.67963E3	-3.03907E3	-0.154032	-105.741	64.4955	0.325533E-3	1.00076E-3	-115.405
2432	Surface 3390	5596	9.665	96.514	-63.2665	-9.68167E3	-3.03821E3	3.64467	-84.7626	67.9467	-20.6163	-25.2843	-77.7444
2433	Surface 3390	5686	9.665	95.232	-63.0534	-9.68158E3	-3.01475E3	8.74483	-100.075	35.7804	-12.1222	-59.9526	-71.5567
2434	Surface 3390	6699	9.665	101.005	-62.4	-9.63113E3	-2.99387E3	-7.10063	-101.073	31.2102	-5.85223	-13.0383	-35.7314
2435	Surface 3390	6706	9.665	99.0551	-62.4	-9.62503E3	-2.98632E3	-3.21598	-103.098	22.1619	-6.05814	37.6028	-69.2777
2436	Surface 3393	5322	9.665	90.0	-63.6	-9.69853E3	-3.05655E3	-0.160091	-86.5952	115.071	0.289324E-3	0.500626E-3	-139.93
2437	Surface 3393	5553	9.665	90.0	-63.3	-9.67963E3	-3.03907E3	-0.154032	-105.741	64.4955	0.325533E-3	1.00076E-3	-115.405
2438	Surface 3393	5597	9.665	83.486	-63.2665	-9.68168E3	-3.03824E3	-3.92029	-84.7639	67.946	20.618	25.2844	-77.749
2439	Surface 3393	5689	9.665	84.768	-63.0534	-9.68157E3	-3.01472E3	-9.01867	-100.076	35.7788	12.1235	59.9534	-71.5599
2440	Surface 3393	6705	9.665	78.9947	-62.4	-9.63115E3	-2.99371E3	6.94019	-101.077	31.2063	5.85588	13.0384	-35.7374
2441	Surface 3393	6714	9.665	80.9449	-62.4	-9.62504E3	-2.98617E3	2.99237	-103.102	22.1581	6.06056	-37.6007	-69.283
2442	Surface 3421	8450	9.665	-90.0	-59.9	-9.27682E3	-2.85448E3	0.0889408	-116.503	-37.5964	-3.14493E-3	-5.4922E-3	-27.4928
2443	Surface 3421	8460	9.665	-83.4766	-59.9	-9.2306E3	-2.83687E3	19.4125	-113.428	-37.4859	3.85773	-33.8725	1.15421
2444	Surface 3421	9033	9.665	-90.0	-59.5	-9.2084E3	-2.82722E3	0.0805681	-110.362	-38.396	-3.18979E-3	-3.61172E-3	-2.81868
2445	Surface 3422	8450	9.665	-90.0	-59.9	-9.27682E3	-2.85448E3	0.0889408	-116.503	-37.5964	-3.14493E-3	-5.4922E-3	-27.4928
2446	Surface 3422	8457	9.665	-96.5234	-59.9	-9.23061E3	-2.83696E3	-19.208	-113.421	-37.4832	-3.8623	33.8651	1.14593
2447	Surface 3422	9033	9.665	-90.0	-59.5	-9.2084E3	-2.82722E3	0.0805681	-110.362	-38.396	-3.18979E-3	-3.61172E-3	-2.81868
2448	Surface 3437	9004	9.665	96.5234	-59.9	-9.23037E3	-2.83555E3	18.9888	-113.376	-37.4218	3.8684	-33.8633	1.1856
2449	Surface 3437	9011	9.665	90.0	-59.9	-9.27667E3	-2.85299E3	-0.19155	-116.464	-37.5288	1.66634E-3	26.8164E-6	-27.4695
2450	Surface 3437	9041	9.665	90.0	-59.5	-9.20817E3	-2.82564E3	-0.181567	-110.315	-38.3162	0.9637E-3	-2.9108E-3	-2.7997
2451	Surface 3438	9005	9.665	83.4766	-59.9	-9.23038E3	-2.83527E3	-19.4004	-113.375	-37.4216	-3.86653	33.8594	1.19706
2452	Surface 3438	9011	9.665	90.0	-59.9	-9.27667E3	-2.85299E3	-0.19155	-116.464	-37.5288	1.66634E-3	26.8164E-6	-27.4695
2453	Surface 3438	9041	9.665	90.0	-59.5	-9.20817E3	-2.82564E3	-0.181567	-110.315	-38.3162	0.9637E-3	-2.9108E-3	-2.7997
2454	Surface 3476	7524	9.665	-90.0	-61.4	-9.46334E3	-2.91769E3	0.0703421	-134.11	-40.8837	-1.92073E-3	-8.13406E-3	-54.9326
2455	Surface 3476	7529	9.665	-84.6667	-61.4	-9.4685E3	-2.92961E3	0.334898	-118.333	-12.8607	1.60843	-2.30026	11.137
2456	Surface 3476	7539	9.665	-79.3333	-61.4	-9.45716E3	-2.92506E3	1.87722	-115.936	-17.5583	7.56364	-53.4257	-37.8689
2457	Surface 3476	8320	9.66021	-85.3787	-60.5723	-9.34242E3	-2.92099E3	-11.9465	-113.255	-29.1788	6.91478	10.4423	-6.6706
2458	Surface 3476	8325	9.665	-80.4112	-60.5716	-9.35478E3	-2.87606E3	18.5259	-115.869	-30.8289	6.76525	-55.0597	5.74221
2459	Surface 3476	8450	9.665	-90.0	-59.9	-9.27682E3	-2.85448E3	0.0889408	-116.503	-37.5964	-3.14493E-3	-5.4922E-3	-27.4928
2460	Surface 3476	8460	9.665	-83.4766	-59.9	-9.2306E3	-2.83687E3	19.4125	-113.428	-37.4859	3.85773	-33.8725	1.15421
2461	Surface 3480	7524	9.665	-90.0	-61.4	-9.46334E3	-2.91769E3	0.0703421	-134.11	-40.8837	-1.92073E-3	-8.13406E-3	-54.9326
2462	Surface 3480	7527	9.665	-95.3333	-61.4	-9.46846E3	-2.92968E3	-0.192861	-118.321	-12.854	-1.61166	2.28437	11.1348
2463	Surface 3480	7532	9.665	-100.667	-61.4	-9.45709E3	-2.92524E3	-1.72917	-115.915	-17.5464	-7.56662	53.4094	-37.8764
2464	Surface 3480	8318	9.66021	-94.6213	-60.5723	-9.3424E3	-2.92105E3	12.1276	-113.246	-29.1749	-6.92127	-10.4567	-6.67356
2465	Surface 3480	8323	9.665	-99.5888	-60.5716	-9.35475E3	-2.87623E3	-18.3333	-115.852	-30.8215	-6.76794	55.0458	5.73225
2466	Surface 3480	8450	9.665	-90.0	-59.9	-9.27682E3	-2.85448E3	0.0889408	-116.503	-37.5964	-3.14493E-3	-5.4922E-3	-27.4928
2467	Surface 3480	8457	9.665	-96.5234	-59.9	-9.23061E3	-2.83696E3	-19.208	-113.421	-37.4832	-3.8623	33.8651	1.14593
2468	Surface 3497	8031	9.665	100.667	-61.4	-9.45699E3	-2.924E3	1.6251	-115.901	-17.511	7.60727	-53.402	-37.8257
2469	Surface 3497	8040	9.665	95.3333	-61.4	-9.46844E3	-2.92833E3	0.0747384	-118.317	-12.8086	1.63165	-2.28773	11.1784
2470	Surface 3497	8048	9.665	90.0	-61.4	-9.46335E3	-2.91626E3	-0.162364	-134.108	-40.8364	1.48439E-3	1.95779E-3	-54.8918
2471	Surface 3497	8329	9.665	99.5888	-60.5716	-9.35459E3	-2.87499E3	18.1569	-115.825	-30.777	6.79645	-55.0504	5.77441
2472	Surface 3497	8333	9.66021	94.6213	-60.5723	-9.34227E3	-2.91972E3	-12.3173	-113.213	-29.1121	6.93238	10.4578	-6.64616
2473	Surface 3497	9004	9.665	96.5234	-59.9	-9.23037E3	-2.83555E3	18.9888	-113.376	-37.4218	3.8684	-33.8633	1.1856
2474	Surface 3497	9011	9.665	90.0	-59.9	-9.27667E3	-2.85299E3	-0.19155	-116.464	-37.5288	1.66634E-3	26.8164E-6	-27.4695
2475	Surface 3501	8039	9.665	79.3333	-61.4	-9.45706E3	-2.92368E3	-1.84644	-115.907	-17.5168	-7.60456	53.4062	-37.8253
2476	Surface 3501	8043	9.665	84.6667	-61.4	-9.46848E3	-2.9282E3	-0.371628	-118.321	-12.8117	-1.62859	2.29155	11.1785
2477	Surface 3501	8048	9.665	90.0	-61.4	-9.46335E3	-2.91626E3	-0.162364	-134.108	-40.8364	1.48439E-3	1.95779E-3	-54.8918
2478	Surface 3501	8330	9.665	80.4112	-60.5716	-9.35463E3	-2.87459E3	-18.4763	-115.829	-30.7803	-6.7949	55.0554	5.7799
2479	Surface 3501	8335	9.66021	85.3787	-60.5723	-9.34231E3	-2.91964E3	11.9501	-113.213	-29.1134	-6.92903	-10.4514	-6.64258
2480	Surface 3501	9005	9.665	83.4766	-59.9	-9.23038E3	-2.83527E3	-19.4004	-113.375	-37.4216	-3.86653	33.8594	1.19706
2481	Surface 3501	9011	9.665	90.0	-59.9	-9.27667E3	-2.85299E3	-0.19155	-116.464	-37.5288	1.66634E-3	26.8164E-6	-27.4695
2482	Surface 3539	6884	9.665	-90.0	-61.6	-9.49482E3	-2.95158E3	0.068809	-130.505	-37.0116	-0.914581E-3	-7.96088E-3	-81.6028
2483	Surface 3539	6892	9.665	-84.6966	-61.6	-9.49296E3	-2.94099E3	-5.21774	-116.104	-3.49232	-1.40888	-2.12684	-9.74097
2484	Surface 3539	6902	9.665	-79.3933	-61.6	-9.50004E3	-2.9505E3	-4.88464	-106.905	-0.819369	1.67034	-20.5622	-54.5466
2485	Surface 3539	7524	9.665	-90.0	-61.4	-9.46334E3	-2.91769E3	0.0703421	-134.11	-40.8837	-1.92073E-3	-8.13406E-3	-54.9326
2486	Surface 3539	7529	9.665	-84.6667	-61.4	-9.4685E3	-2.92961E3	0.334898	-118.333	-12.8607	1.60843	-2.30026	11.137
2487	Surface 3539	7539	9.665	-79.3333	-61.4	-9.45716E3	-2.92506E3	1.87722	-115.936	-17.5583	7.56364	-53.4257	-37.8689
2488	Surface 3543	6884	9.665	-90.0	-61.6	-9.49482E3	-2.95158E3	0.068809	-130.505	-37.0116	-0.914581E-3	-7.96088E-3	-81.6028
2489	Surface 3543	6889	9.665	-95.3034	-61.6	-9.49292E3	-2.94107E3	5.35547	-116.092	-3.48609	1.40754	2.11036	-9.7421
2490	Surface 3543	6897	9.665	-100.607	-61.6	-9.49996E3	-2.95066E3	5.01067	-106.882	-0.80574	-1.67201	20.5454	-54.5512
2491	Surface 3543	7524	9.665	-90.0	-61.4	-9.46334E3	-2.91769E3	0.0703421	-134.11	-40.8837	-1.92073E-3	-8.13406E-3	-54.9326
2492	Surface 3543	7527	9.665	-95.3333	-61.4	-9.46846E3	-2.92968E3	-0.192861	-118.321	-12.854	-1.61166	2.28437	11.1348
2493	Surface 3543	7532	9.665	-100.667	-61.4	-9.45709E3	-2.92524E3	-1.72917	-115.915	-17.5464	-7.56662	53.4094	-37.8764
2494	Surface 3560	7468	9.665	100.607	-61.6	-9.49992E3	-2.94939E3	-5.08085	-106.883	-0.780379	1.71773	-20.5428	-54.4883
2495	Surface 3560	7478	9.665	95.3034	-61.6	-9.49292E3	-2.93972E3	-5.46863	-116.098	-3.453	-1.38689	-2.11409	-9.68659
2496	Surface 3560	7486	9.665	90.0	-61.6	-9.49485E3	-2.95021E3	-0.167975	-130.511	-36.9794	0.985965E-3	1.76408E-3	-81.5529
2497	Surface 3560	8031	9.665	100.667	-61.4	-9.45699E3	-2.924E3	1.6251	-115.901	-17.511	7.60727	-53.402	-37.8257
2498	Surface 3560	8040	9.665	95.3333	-61.4	-9.46844E3	-2.92833E3	0.0747384	-118.317	-12.8086	1.63165	-2.28773	11.1784
2499	Surface 3560	8048	9.665	90.0	-61.4	-9.46335E3	-2.91626E3	-0.162364	-134.108	-40.8364	1.48439E-3	1.95779E-3	-54.8918
2500	Surface 3564	7473	9.665	79.3933	-61.6	-9.49999E3	-2.94916E3	4.86419	-106.889	-0.786131	-1.71475	20.5457	-54.4898
2501	Surface 3564	7481	9.665	84.6966	-61.6	-9.49296E3	-2.93959E3	5.16228	-116.101	-3.45579	1.38931	2.11791	-9.68779
2502	Surface 3564	7486	9.665	90.0	-61.6	-9.49485E3	-2.95021E3	-0.167975	-130.511	-36.9794	0.985965E-3	1.76408E-3	-81.5529
2503	Surface 3564	8039	9.665	79.3333	-61.4	-9.45706E3	-2.92368E3	-1.84644	-115.907	-17.5168	-7.60456	53.4062	-37.8253
2504	Surface 3564	8043	9.665	84.6667	-61.4	-9.46848E3	-2.9282E3	-0.371628	-118.321	-12.8117	-1.62859	2.29155	11.1785
2505	Surface 3564	8048	9.665	90.0	-61.4	-9.46335E3	-2.91626E3	-0.162364	-134.108	-40.8364	1.48439E-3	1.95779E-3	-54.8918
2506	Surface 3602	5952	9.665	-90.0	-62.4	-9.60093E3	-2.99248E3	0.0523424	-124.403	6.61331	0.656479E-3	-9.7591E-3	-57.6145
2507	Surface 3602	5961	9.665	-85.4724	-62.4	-9.6082E3	-2.9869E3	3.37493	-114.61	14.3685	-6.4871	-49.098	-47.6149
2508	Surface 3602	5971	9.665	-80.9449	-62.4	-9.62493E3	-2.98748E3	-3.08445	-103.07	22.1408	-6.09648	37.5938	-69.3487
2509	Surface 3602	6884	9.665	-90.0	-61.6	-9.49482E3	-2.95158E3	0.068809	-130.505	-37.0116	-0.914581E-3	-7.96088E-3	-81.6028
2510	Surface 3602	6892	9.665	-84.6966	-61.6	-9.49296E3	-2.94099E3	-5.21774	-116.104	-3.49232	-1.40888	-2.12684	-9.74097
2511	Surface 3602	6902	9.665	-79.3933	-61.6	-9.50004E3	-2.9505E3	-4.88464	-106.905	-0.819369	1.67034	-20.5622	-54.5466
2512	Surface 3606	5952	9.665	-90.0	-62.4	-9.60093E3	-2.99248E3	0.0523424	-124.403	6.61331	0.656479E-3	-9.7591E-3	-57.6145
2513	Surface 3606	5958	9.665	-94.5276	-62.4	-9.60817E3	-2.98699E3	-3.27559	-114.6	14.376	6.48877	49.0791	-47.615
2514	Surface 3606	5964	9.665	-99.0551	-62.4	-9.62487E3	-2.98762E3	3.17068	-103.052	22.1526	6.09801	-37.61	-69.3484
2515	Surface 3606	6884	9.665	-90.0	-61.6	-9.49482E3	-2.95158E3	0.068809	-130.505	-37.0116	-0.914581E-3	-7.96088E-3	-81.6028
2516	Surface 3606	6889	9.665	-95.3034	-61.6	-9.49292E3	-2.94107E3	5.35547	-116.092	-3.48609	1.40754	2.11036	-9.7421
2517	Surface 3606	6897	9.665	-100.607	-61.6	-9.49996E3	-2.95066E3	5.01067	-106.882	-0.80574	-1.67201	20.5454	-54.5512
2518	Surface 3623	6706	9.665	99.0551	-62.4	-9.62503E3	-2.98632E3	-3.21598	-103.098	22.1619	-6.05814	37.6028	-69.2777
2519	Surface 3623	6718	9.665	94.5276	-62.4	-9.60831E3	-2.98563E3	3.19077	-114.639	14.3897	-6.46492	-49.0871	-47.5562
2520	Surface 3623	6723	9.665	90.0	-62.4	-9.60105E3	-2.99112E3	-0.154885	-124.435	6.62781	0.580216E-3	1.99115E-3	-57.5638
2521	Surface 3623	7468	9.665	100.607	-61.6	-9.49992E3	-2.94939E3	-5.08085	-106.883	-0.780379	1.71773	-20.5428	-54.4883
2522	Surface 3623	7478	9.665	95.3034	-61.6	-9.49292E3	-2.93972E3	-5.46863	-116.098	-3.453	-1.38689	-2.11409	-9.68659
2523	Surface 3623	7486	9.665	90.0	-61.6	-9.49485E3	-2.95021E3	-0.167975	-130.511	-36.9794	0.985965E-3	1.76408E-3	-81.5529
2524	Surface 3627	6714	9.665	80.9449	-62.4	-9.62504E3	-2.98617E3	2.99237	-103.102	22.1581	6.06056	-37.6007	-69.283
2525	Surface 3627	6720	9.665	85.4724	-62.4	-9.60832E3	-2.98554E3	-3.47334	-114.641	14.3873	6.46647	49.091	-47.5579
2526	Surface 3627	6723	9.665	90.0	-62.4	-9.60105E3	-2.99112E3	-0.154885	-124.435	6.62781	0.580216E-3	1.99115E-3	-57.5638
2527	Surface 3627	7473	9.665	79.3933	-61.6	-9.49999E3	-2.94916E3	4.86419	-106.889	-0.786131	-1.71475	20.5457	-54.4898
2528	Surface 3627	7481	9.665	84.6966	-61.6	-9.49296E3	-2.93959E3	5.16228	-116.101	-3.45579	1.38931	2.11791	-9.68779
2529	Surface 3627	7486	9.665	90.0	-61.6	-9.49485E3	-2.95021E3	-0.167975	-130.511	-36.9794	0.985965E-3	1.76408E-3	-81.5529
2530	Surface 3652	5440	9.665	-90.0	-63.3	-9.67943E3	-3.04043E3	0.0346664	-105.68	64.5037	1.93176E-3	-9.03087E-3	-115.459
2531	Surface 3652	5683	9.665	-84.768	-63.0534	-9.68139E3	-3.01604E3	8.90256	-100.021	35.7745	-12.1459	-59.9601	-71.6233
2532	Surface 3652	5952	9.665	-90.0	-62.4	-9.60093E3	-2.99248E3	0.0523424	-124.403	6.61331	0.656479E-3	-9.7591E-3	-57.6145
2533	Surface 3652	5961	9.665	-85.4724	-62.4	-9.6082E3	-2.9869E3	3.37493	-114.61	14.3685	-6.4871	-49.098	-47.6149
2534	Surface 3652	5971	9.665	-80.9449	-62.4	-9.62493E3	-2.98748E3	-3.08445	-103.07	22.1408	-6.09648	37.5938	-69.3487
2535	Surface 3656	5440	9.665	-90.0	-63.3	-9.67943E3	-3.04043E3	0.0346664	-105.68	64.5037	1.93176E-3	-9.03087E-3	-115.459
2536	Surface 3656	5679	9.665	-95.232	-63.0534	-9.68136E3	-3.01613E3	-8.82823	-100.011	35.7835	12.1499	59.9426	-71.6225
2537	Surface 3656	5952	9.665	-90.0	-62.4	-9.60093E3	-2.99248E3	0.0523424	-124.403	6.61331	0.656479E-3	-9.7591E-3	-57.6145
2538	Surface 3656	5958	9.665	-94.5276	-62.4	-9.60817E3	-2.98699E3	-3.27559	-114.6	14.376	6.48877	49.0791	-47.615
2539	Surface 3656	5964	9.665	-99.0551	-62.4	-9.62487E3	-2.98762E3	3.17068	-103.052	22.1526	6.09801	-37.61	-69.3484
2540	Surface 3668	5553	9.665	90.0	-63.3	-9.67963E3	-3.03907E3	-0.154032	-105.741	64.4955	0.325533E-3	1.00076E-3	-115.405
2541	Surface 3668	5686	9.665	95.232	-63.0534	-9.68158E3	-3.01475E3	8.74483	-100.075	35.7804	-12.1222	-59.9526	-71.5567
2542	Surface 3668	6706	9.665	99.0551	-62.4	-9.62503E3	-2.98632E3	-3.21598	-103.098	22.1619	-6.05814	37.6028	-69.2777
2543	Surface 3668	6718	9.665	94.5276	-62.4	-9.60831E3	-2.98563E3	3.19077	-114.639	14.3897	-6.46492	-49.0871	-47.5562
2544	Surface 3668	6723	9.665	90.0	-62.4	-9.60105E3	-2.99112E3	-0.154885	-124.435	6.62781	0.580216E-3	1.99115E-3	-57.5638
2545	Surface 3672	5553	9.665	90.0	-63.3	-9.67963E3	-3.03907E3	-0.154032	-105.741	64.4955	0.325533E-3	1.00076E-3	-115.405
2546	Surface 3672	5689	9.665	84.768	-63.0534	-9.68157E3	-3.01472E3	-9.01867	-100.076	35.7788	12.1235	59.9534	-71.5599
2547	Surface 3672	6714	9.665	80.9449	-62.4	-9.62504E3	-2.98617E3	2.99237	-103.102	22.1581	6.06056	-37.6007	-69.283
2548	Surface 3672	6720	9.665	85.4724	-62.4	-9.60832E3	-2.98554E3	-3.47334	-114.641	14.3873	6.46647	49.091	-47.5579
2549	Surface 3672	6723	9.665	90.0	-62.4	-9.60105E3	-2.99112E3	-0.154885	-124.435	6.62781	0.580216E-3	1.99115E-3	-57.5638
2550	Surface 3707	13506	9.665	18.3371	-55.3965	-8.76454E3	-2.58363E3	5.1094	-107.3	-24.2364	1.30705	-33.0101	4.31267
2551	Surface 3707	13841	9.665	12.2683	-55.2331	-8.74255E3	-2.56674E3	5.24966	-106.561	-22.2619	2.36482	-62.7559	-1.28314
2552	Surface 3707	13879	9.665	6.14441	-55.1444	-8.7323E3	-2.5612E3	1.34635	-107.601	-21.9305	1.33767	-8.98758	3.76248
