Model info
 
	A	B 
1	Model Information Output	 
2		 
3	Model title	SAINT PETER SHAFT 0 
4	User interface	Structural 
5	Units	kN,m,t,s,C 
6	LUSAS version	17.0-4c1 
7	Date	26/11/19 
8	Time	11:47 
9	Analysis category	3D 
10	Vertical axis	Z 
11	Transformation	Cylindrical 
12	Results file 1	 
13	  Name	SAINT PETER SHAFT 13~Analysis 1.mys 
14	  Path	C:\Users\m.landais\Desktop\SAINT PETER SHAFT\LUSAS MODEL\MODEL C\Associated Model Data\SAINT PETER SHAFT 13 
15	  Created	30/10/19 15:56 
16	  Solver version	17.0-3 
17	Results file 2	 
18	  Name	SAINT PETER SHAFT 13~Analysis 2.mys 
19	  Path	C:\Users\m.landais\Desktop\SAINT PETER SHAFT\LUSAS MODEL\MODEL C\Associated Model Data\SAINT PETER SHAFT 13 
20	  Created	30/10/19 17:44 
21	  Solver version	17.0-3 
22	Results file 3	 
23	  Name	SAINT PETER SHAFT 13~Analysis 3.mys 
24	  Path	C:\Users\m.landais\Desktop\SAINT PETER SHAFT\LUSAS MODEL\MODEL C\Associated Model Data\SAINT PETER SHAFT 13 
25	  Created	30/10/19 18:00 
26	  Solver version	17.0-3 
27	Results file 4	 
28	  Name	SAINT PETER SHAFT 13~Analysis 4.mys 
29	  Path	C:\Users\m.landais\Desktop\SAINT PETER SHAFT\LUSAS MODEL\MODEL C\Associated Model Data\SAINT PETER SHAFT 13 
30	  Created	31/10/19 09:16 
31	  Solver version	17.0-3 
32	Results file 5	 
33	  Name	SAINT PETER SHAFT 13~Analysis 5.mys 
34	  Path	C:\Users\m.landais\Desktop\SAINT PETER SHAFT\LUSAS MODEL\MODEL C\Associated Model Data\SAINT PETER SHAFT 13 
35	  Created	31/10/19 10:29 
36	  Solver version	17.0-3 
37	Results file 6	 
38	  Name	SAINT PETER SHAFT 13~Analysis 6.mys 
39	  Path	C:\Users\m.landais\Desktop\SAINT PETER SHAFT\LUSAS MODEL\MODEL C\Associated Model Data\SAINT PETER SHAFT 13 
40	  Created	30/10/19 22:02 
41	  Solver version	17.0-3 
42	Notes	 
18:Tunnel Opening T2 P4 - 18:Increment 18
 
	Feature	Node	X	Y	Z	Nt[kN/m]	Nz[kN/m]	Ntz[kN/m]	Mt[kN.m/m]	Mz[kN.m/m]	Mtz[kN.m/m]	St[kN/m]	Sz[kN/m] 
1293	Surface 211	16979	9.665	-172.251	-47.2333	-9.2757E3	-1.51852E3	130.172	-174.482	-46.7295	-3.84008	-19.2918	18.4276
1294	Surface 211	17191	9.665	-166.683	-46.2	-9.12012E3	-1.64173E3	217.788	-171.744	-24.1578	-0.323768	-44.1559	9.29481
1295	Surface 211	17199	9.665	-172.251	-46.2	-9.12832E3	-1.58426E3	114.782	-173.046	-29.4116	-0.425097	-18.4531	8.49521
1296	Surface 211	17413	9.665	-166.683	-45.1667	-8.95162E3	-1.68285E3	189.203	-167.41	-18.6995	3.74048	-42.8925	4.33784
1297	Surface 211	17417	9.665	-172.251	-45.1667	-8.96003E3	-1.63654E3	99.7983	-170.14	-22.4914	1.90474	-17.8253	3.86209
1298	Surface 211	17631	9.665	-166.683	-44.1333	-8.766E3	-1.71135E3	161.279	-162.326	-17.8222	6.22234	-41.838	2.79703
1299	Surface 211	17639	9.665	-172.251	-44.1333	-8.7741E3	-1.6752E3	85.1062	-165.88	-20.504	3.37293	-17.3403	2.56403
1300	Surface 211	17852	9.665	-166.683	-43.1	-8.56914E3	-1.72761E3	134.74	-156.541	-18.2671	7.62744	-40.9443	3.00602
1301	Surface 211	17859	9.665	-172.251	-43.1	-8.5764E3	-1.70044E3	71.0351	-160.477	-20.1367	4.2231	-16.9616	2.95703
1302	Surface 211	18073	9.665	-166.683	-42.0667	-8.36641E3	-1.73238E3	110.207	-150.189	-18.4417	8.31304	-40.1796	3.86914
1303	Surface 211	18079	9.665	-172.251	-42.0667	-8.37246E3	-1.71292E3	57.9506	-154.205	-19.7166	4.64846	-16.6625	3.95448
1304	Surface 211	18291	9.665	-166.683	-41.0333	-8.16164E3	-1.72662E3	88.0641	-143.446	-17.7647	8.51766	-39.5106	4.78734
1305	Surface 211	18299	9.665	-172.251	-41.0333	-8.16629E3	-1.71362E3	46.1149	-147.347	-18.5978	4.78614	-16.419	4.96416
1306	Surface 211	18513	9.665	-166.683	-40.0	-7.95694E3	-1.7114E3	68.4715	-136.493	-16.1849	8.39935	-38.9021	5.48546
1307	Surface 211	18518	9.665	-172.251	-40.0	-7.96012E3	-1.70373E3	35.667	-140.161	-16.6853	4.73027	-16.2083	5.71781
1308	Surface 211	18733	9.665	-166.683	-38.9667	-7.75292E3	-1.68786E3	51.4289	-129.493	-13.91	8.06531	-38.3186	5.82985
1309	Surface 211	18739	9.665	-172.251	-38.9667	-7.75467E3	-1.68448E3	26.643	-132.863	-14.1593	4.54611	-16.0091	6.08841
1310	Surface 211	18951	9.665	-166.683	-37.9333	-7.54899E3	-1.65711E3	36.823	-122.596	-11.3237	7.59197	-37.7253	5.67384
1311	Surface 211	18957	9.665	-172.251	-37.9333	-7.54944E3	-1.65714E3	18.9991	-125.641	-11.3866	4.28064	-15.8031	5.93688
1312	Surface 211	19230	9.665	-166.683	-36.9	-7.34391E3	-1.62029E3	24.5474	-116.041	-9.42699	7.03854	-37.0938	3.99176
1313	Surface 211	19240	9.665	-172.251	-36.9	-7.3432E3	-1.62294E3	12.6963	-118.756	-9.35524	3.96982	-15.5775	4.24816
1314	Surface 213	15471	9.665	-159.181	-52.4	-10.425E3	-1.67529E3	793.439	-188.042	-391.905	-95.3196	-34.719	-71.0519
1315	Surface 213	15492	9.665	-160.983	-52.4	-10.5298E3	-1.58303E3	739.396	-172.264	-391.206	-84.7174	-78.1402	-76.9806
1316	Surface 213	16074	9.665	-159.181	-51.3667	-9.87586E3	-1.54958E3	658.181	-205.478	-333.98	-84.6322	-15.5212	116.191
1317	Surface 213	16080	9.665	-160.983	-51.3667	-9.90935E3	-1.47311E3	620.914	-193.375	-336.966	-76.7334	-29.486	101.682
1318	Surface 213	16293	9.665	-159.181	-50.3333	-9.63462E3	-1.60922E3	541.592	-206.872	-205.799	-63.3616	-0.403087	92.9545
1319	Surface 213	16301	9.665	-160.983	-50.3333	-9.65675E3	-1.54014E3	507.905	-196.707	-212.029	-57.8071	-19.6507	88.0899
1320	Surface 213	16514	9.665	-159.181	-49.3	-9.48716E3	-1.6544E3	474.44	-198.724	-111.199	-38.7215	13.3229	66.7472
1321	Surface 213	16519	9.665	-160.983	-49.3	-9.50196E3	-1.5978E3	442.671	-192.936	-117.925	-36.5877	-8.50256	62.0924
1322	Surface 213	16733	9.665	-159.181	-48.2667	-9.36671E3	-1.69908E3	424.164	-187.595	-53.6278	-18.6498	18.4143	39.414
1323	Surface 213	16739	9.665	-160.983	-48.2667	-9.38014E3	-1.65084E3	394.871	-185.174	-59.2017	-18.4114	-3.32652	36.8303
1324	Surface 213	16953	9.665	-159.181	-47.2333	-9.23868E3	-1.736E3	378.687	-177.355	-24.843	-5.05379	20.1189	20.2067
1325	Surface 213	16959	9.665	-160.983	-47.2333	-9.25173E3	-1.69564E3	352.208	-177.066	-28.7979	-5.6378	-1.29471	18.3394
1326	Surface 213	17174	9.665	-159.181	-46.2	-9.09081E3	-1.76338E3	334.04	-168.8	-13.5671	3.46475	20.552	8.97773
1327	Surface 213	17181	9.665	-160.983	-46.2	-9.10386E3	-1.73021E3	310.372	-169.766	-16.2669	2.56386	-0.419296	7.55317
1328	Surface 213	17394	9.665	-159.181	-45.1667	-8.92245E3	-1.78055E3	289.873	-161.432	-11.3026	8.54993	20.4016	3.62095
1329	Surface 213	17401	9.665	-160.983	-45.1667	-8.93527E3	-1.75389E3	268.944	-163.119	-13.1261	7.54325	-0.10607	2.482
1330	Surface 213	17615	9.665	-159.181	-44.1333	-8.73815E3	-1.78769E3	247.069	-154.68	-12.6685	11.4297	19.9012	1.8507
1331	Surface 213	17621	9.665	-160.983	-44.1333	-8.75043E3	-1.7668E3	228.766	-156.739	-13.8978	10.4023	-0.12175	0.944909
1332	Surface 213	17833	9.665	-159.181	-43.1	-8.54371E3	-1.78533E3	206.694	-148.159	-14.6912	12.9123	19.1548	1.92207
1333	Surface 213	17839	9.665	-160.983	-43.1	-8.55518E3	-1.76946E3	190.867	-150.367	-15.5134	11.898	-0.373826	1.21469
1334	Surface 213	18054	9.665	-159.181	-42.0667	-8.34414E3	-1.77419E3	169.552	-141.688	-16.0032	13.5023	18.2318	2.71428
1335	Surface 213	18060	9.665	-160.983	-42.0667	-8.35462E3	-1.76262E3	156.017	-143.899	-16.5378	12.5151	-0.797191	2.17613
1336	Surface 213	18273	9.665	-159.181	-41.0333	-8.14287E3	-1.75512E3	136.089	-135.221	-16.1715	13.5102	17.1971	3.61803
1337	Surface 213	18281	9.665	-160.983	-41.0333	-8.15229E3	-1.74714E3	124.642	-137.343	-16.4957	12.5579	-1.33252	3.21978
1338	Surface 213	18494	9.665	-159.181	-40.0	-7.94173E3	-1.72897E3	106.443	-128.783	-15.2351	13.1321	16.1092	4.34672
1339	Surface 213	18500	9.665	-160.983	-40.0	-7.95009E3	-1.72393E3	96.8669	-130.762	-15.4011	12.2202	-1.92519	4.06085
1340	Surface 213	18715	9.665	-159.181	-38.9667	-7.74116E3	-1.69655E3	80.5469	-122.432	-13.4547	12.4972	15.0129	4.7554
1341	Surface 213	18721	9.665	-160.983	-38.9667	-7.7485E3	-1.69391E3	72.632	-124.236	-13.5004	11.6304	-2.53066	4.55731
1342	Surface 213	18933	9.665	-159.181	-37.9333	-7.54048E3	-1.65867E3	58.2385	-116.242	-11.244	11.6966	13.9443	4.68926
1343	Surface 213	18940	9.665	-160.983	-37.9333	-7.54682E3	-1.65797E3	51.7738	-117.859	-11.1991	10.8793	-3.10968	4.55665
1344	Surface 213	19203	9.665	-159.181	-36.9	-7.3382E3	-1.61623E3	39.3928	-110.4	-9.62384	10.8039	12.9386	3.10724
1345	Surface 213	19210	9.665	-160.983	-36.9	-7.34366E3	-1.61708E3	34.1449	-111.829	-9.51331	10.0392	-3.62753	3.02219
1346	Surface 220	15474	9.665	-20.819	-52.4	-10.2589E3	-1.39796E3	-940.953	-222.431	-495.774	94.578	16.7014	-49.7534
1347	Surface 220	15496	9.665	-19.0166	-52.4	-10.3258E3	-1.28848E3	-892.166	-211.316	-499.633	85.6159	45.9835	-51.3154
1348	Surface 220	16078	9.665	-20.819	-51.3667	-9.75827E3	-1.30166E3	-813.865	-236.016	-400.854	76.8404	6.9556	171.576
1349	Surface 220	16084	9.665	-19.0166	-51.3667	-9.79137E3	-1.20117E3	-784.733	-224.605	-406.495	68.6455	18.1535	162.389
1350	Surface 220	16297	9.665	-20.819	-50.3333	-9.58258E3	-1.35204E3	-703.697	-224.407	-224.622	49.5757	-11.0856	130.341
1351	Surface 220	16304	9.665	-19.0166	-50.3333	-9.60548E3	-1.26438E3	-666.617	-216.203	-232.74	44.8346	9.24889	124.281
1352	Surface 220	16517	9.665	-20.819	-49.3	-9.49743E3	-1.41111E3	-630.279	-208.076	-104.891	22.7066	-21.4938	83.6029
1353	Surface 220	16522	9.665	-19.0166	-49.3	-9.51522E3	-1.33905E3	-594.364	-204.527	-112.496	21.2241	0.0664966	79.4278
1354	Surface 220	16737	9.665	-20.819	-48.2667	-9.42499E3	-1.47505E3	-566.445	-192.846	-38.1809	3.36662	-24.6213	44.8745
1355	Surface 220	16742	9.665	-19.0166	-48.2667	-9.44298E3	-1.41538E3	-531.98	-192.541	-43.7584	3.58972	-2.67784	42.2667
1356	Surface 220	16956	9.665	-20.819	-47.2333	-9.3279E3	-1.53299E3	-503.933	-180.875	-8.53909	-8.35496	-25.0016	19.8132
1357	Surface 220	16963	9.665	-19.0166	-47.2333	-9.34577E3	-1.48433E3	-472.219	-182.432	-12.1841	-7.42864	-3.34799	17.8651
1358	Surface 220	17178	9.665	-20.819	-46.2	-9.19573E3	-1.581E3	-441.893	-171.68	-0.131334	-14.7585	-24.5435	6.36858
1359	Surface 220	17182	9.665	-19.0166	-46.2	-9.21341E3	-1.54216E3	-413.15	-174.217	-2.4334	-13.5966	-3.25049	4.79813
1360	Surface 220	17396	9.665	-20.819	-45.1667	-9.03199E3	-1.61761E3	-381.511	-164.08	-1.71565	-17.8945	-23.71	0.787793
1361	Surface 220	17402	9.665	-19.0166	-45.1667	-9.04897E3	-1.58723E3	-355.849	-167.074	-3.15654	-16.6796	-2.86021	-0.497244
1362	Surface 220	17616	9.665	-20.819	-44.1333	-8.84544E3	-1.64261E3	-324.418	-157.156	-6.51426	-19.1197	-22.6305	-0.325609
1363	Surface 220	17624	9.665	-19.0166	-44.1333	-8.86129E3	-1.61945E3	-301.785	-160.285	-7.40871	-17.9209	-2.26685	-1.35974
1364	Surface 220	17837	9.665	-20.819	-43.1	-8.64521E3	-1.65645E3	-271.883	-150.395	-11.0449	-19.2434	-21.3615	0.614627
1365	Surface 220	17842	9.665	-19.0166	-43.1	-8.65967E3	-1.63935E3	-252.144	-153.462	-11.5815	-18.0848	-1.5107	-0.196897
1366	Surface 220	18057	9.665	-20.819	-42.0667	-8.43854E3	-1.65994E3	-224.621	-143.596	-13.924	-18.7236	-19.9634	2.15842
1367	Surface 220	18064	9.665	-19.0166	-42.0667	-8.45149E3	-1.64785E3	-207.575	-146.484	-14.2131	-17.6139	-0.637763	1.53667
1368	Surface 220	18276	9.665	-20.819	-41.0333	-8.23019E3	-1.65404E3	-182.844	-136.745	-14.9183	-17.8175	-18.5056	3.58293
1369	Surface 220	18284	9.665	-19.0166	-41.0333	-8.24163E3	-1.64604E3	-168.251	-139.39	-15.0268	-16.7612	0.292713	3.11527
1370	Surface 220	18496	9.665	-20.819	-40.0	-8.02257E3	-1.63977E3	-146.404	-129.909	-14.3148	-16.676	-17.0546	4.60548
1371	Surface 220	18504	9.665	-19.0166	-40.0	-8.03257E3	-1.63506E3	-134.005	-132.282	-14.2877	-15.677	1.22066	4.25761
1372	Surface 220	18717	9.665	-20.819	-38.9667	-7.81626E3	-1.61814E3	-114.932	-123.181	-12.5908	-15.3968	-15.6632	5.13107
1373	Surface 220	18722	9.665	-19.0166	-38.9667	-7.82495E3	-1.61601E3	-104.465	-125.276	-12.4622	-14.4586	2.09647	4.87347
1374	Surface 220	18937	9.665	-20.819	-37.9333	-7.61057E3	-1.59007E3	-87.9512	-116.663	-10.3181	-14.05	-14.3647	5.06397
1375	Surface 220	18943	9.665	-19.0166	-37.9333	-7.61808E3	-1.58996E3	-79.1824	-118.488	-10.116	-13.1752	2.88612	4.873
1376	Surface 220	19204	9.665	-20.819	-36.9	-7.40405E3	-1.55646E3	-65.1752	-110.556	-8.61289	-12.6941	-13.1762	3.42454
1377	Surface 220	19215	9.665	-19.0166	-36.9	-7.41047E3	-1.55791E3	-57.8692	-112.126	-8.36068	-11.8849	3.56915	3.28206
1378	Surface 222	15550	9.665	-13.3169	-52.4	-10.5661E3	-887.007	-756.872	-194.811	-520.714	57.5419	61.1624	-44.406
1379	Surface 222	15586	9.665	-7.74887	-52.4	-10.7201E3	-572.865	-476.997	-199.067	-538.053	27.8033	-2.41275	-50.7051
1380	Surface 222	16095	9.665	-13.3169	-51.3667	-9.92425E3	-852.817	-617.67	-208.865	-424.997	43.6878	48.6444	160.878
1381	Surface 222	16100	9.665	-7.74887	-51.3667	-10.0156E3	-608.259	-365.716	-213.243	-441.424	16.0483	8.28555	156.09
1382	Surface 222	16314	9.665	-13.3169	-50.3333	-9.67112E3	-1.01108E3	-504.323	-204.203	-254.386	28.1059	45.7395	124.076
1383	Surface 222	16322	9.665	-7.74887	-50.3333	-9.71905E3	-818.498	-292.847	-205.375	-268.057	9.42051	14.0116	127.548
1384	Surface 222	16535	9.665	-13.3169	-49.3	-9.55749E3	-1.13735E3	-434.794	-198.539	-131.998	14.4132	44.4817	81.4653
1385	Surface 222	16542	9.665	-7.74887	-49.3	-9.58455E3	-993.378	-244.466	-198.992	-142.823	3.9967	16.2697	82.0234
1386	Surface 222	16754	9.665	-13.3169	-48.2667	-9.4764E3	-1.25173E3	-383.416	-192.539	-58.6944	3.50179	43.4419	45.2869
1387	Surface 222	16761	9.665	-7.74887	-48.2667	-9.49631E3	-1.1397E3	-212.654	-194.469	-67.4184	-0.58833	17.0696	45.1874
1388	Surface 222	16976	9.665	-13.3169	-47.2333	-9.37738E3	-1.3524E3	-338.717	-186.868	-22.615	-4.03612	42.7378	21.1638
1389	Surface 222	16982	9.665	-7.74887	-47.2333	-9.39567E3	-1.26366E3	-187.219	-190.6	-29.02	-3.94424	17.2123	20.924
1390	Surface 222	17194	9.665	-13.3169	-46.2	-9.24414E3	-1.4374E3	-296.132	-181.38	-9.42056	-8.63324	42.0834	7.96548
1391	Surface 222	17201	9.665	-7.74887	-46.2	-9.26206E3	-1.36746E3	-163.809	-186.442	-13.8366	-6.04518	17.0737	7.75941
1392	Surface 222	17416	9.665	-13.3169	-45.1667	-9.07809E3	-1.50584E3	-255.067	-175.641	-7.80211	-11.1284	41.4164	2.45163
1393	Surface 222	17420	9.665	-7.74887	-45.1667	-9.09521E3	-1.4518E3	-141.246	-181.43	-10.7573	-7.1606	16.8404	2.35857
1394	Surface 222	17634	9.665	-13.3169	-44.1333	-8.88774E3	-1.55789E3	-216.238	-169.34	-10.4998	-12.269	40.7822	1.37515
1395	Surface 222	17641	9.665	-7.74887	-44.1333	-8.90333E3	-1.51733E3	-119.728	-175.355	-12.4456	-7.61069	16.61	1.42436
1396	Surface 222	17856	9.665	-13.3169	-43.1	-8.68264E3	-1.59439E3	-180.479	-162.405	-13.614	-12.5741	40.2204	2.329
1397	Surface 222	17862	9.665	-7.74887	-43.1	-8.69615E3	-1.5651E3	-99.7582	-168.294	-14.8616	-7.64432	16.4252	2.50991
1398	Surface 222	18074	9.665	-13.3169	-42.0667	-8.47063E3	-1.61657E3	-148.328	-154.947	-15.4893	-12.3675	39.7358	3.84655
1399	Surface 222	18081	9.665	-7.74887	-42.0667	-8.48178E3	-1.59655E3	-81.7305	-160.489	-16.2381	-7.42375	16.291	4.12613
1400	Surface 222	18294	9.665	-13.3169	-41.0333	-8.25691E3	-1.62586E3	-119.973	-147.165	-15.738	-11.8446	39.3066	5.19689
1401	Surface 222	18301	9.665	-7.74887	-41.0333	-8.26567E3	-1.61333E3	-65.8324	-152.239	-16.1178	-7.048	16.1917	5.53539
1402	Surface 222	18515	9.665	-13.3169	-40.0	-8.04421E3	-1.62375E3	-95.3392	-139.274	-14.567	-11.1258	38.898	6.10246
1403	Surface 222	18521	9.665	-7.74887	-40.0	-8.05071E3	-1.61716E3	-52.0766	-143.825	-14.6689	-6.57844	16.1046	6.46385
1404	Surface 222	18734	9.665	-13.3169	-38.9667	-7.83327E3	-1.61168E3	-74.1868	-131.462	-12.4121	-10.2907	38.4741	6.48225
1405	Surface 222	18742	9.665	-7.74887	-38.9667	-7.83773E3	-1.60974E3	-40.3612	-135.482	-12.3064	-6.0559	16.0077	6.83882
1406	Surface 222	18954	9.665	-13.3169	-37.9333	-7.62347E3	-1.59104E3	-56.2022	-123.888	-9.82162	-9.39648	38.0038	6.25564
1407	Surface 222	18960	9.665	-7.74887	-37.9333	-7.62612E3	-1.59265E3	-30.5217	-127.397	-9.56607	-5.50996	15.8834	6.58907
1408	Surface 222	19235	9.665	-13.3169	-36.9	-7.41335E3	-1.56309E3	-41.1585	-116.791	-7.89337	-8.48904	37.464	4.45851
1409	Surface 222	19244	9.665	-7.74887	-36.9	-7.41444E3	-1.56735E3	-22.4392	-119.824	-7.53512	-4.96499	15.7204	4.76107
1410	Surface 223	15586	9.665	-7.74887	-52.4	-10.7201E3	-572.865	-476.997	-199.067	-538.053	27.8033	-2.41275	-50.7051
1411	Surface 223	15644	9.665	7.01648E-15	-52.4	-10.7612E3	-417.516	34.2216	-228.379	-560.323	-12.0377	-39.0814	-61.3639
1412	Surface 223	16100	9.665	-7.74887	-51.3667	-10.0156E3	-608.259	-365.716	-213.243	-441.424	16.0483	8.28555	156.09
1413	Surface 223	16108	9.665	7.01648E-15	-51.3667	-10.0445E3	-420.929	36.9253	-229.07	-453.005	-11.4791	-20.7187	185.222
1414	Surface 223	16322	9.665	-7.74887	-50.3333	-9.71905E3	-818.498	-292.847	-205.375	-268.057	9.42051	14.0116	127.548
1415	Surface 223	16327	9.665	7.01648E-15	-50.3333	-9.73669E3	-707.757	23.2094	-212.524	-271.467	-9.82234	-13.6495	132.683
1416	Surface 223	16542	9.665	-7.74887	-49.3	-9.58455E3	-993.378	-244.466	-198.992	-142.823	3.9967	16.2697	82.0234
1417	Surface 223	16548	9.665	7.01648E-15	-49.3	-9.5955E3	-918.423	15.4049	-202.899	-146.236	-8.0258	-10.1445	84.6451
1418	Surface 223	16761	9.665	-7.74887	-48.2667	-9.49631E3	-1.1397E3	-212.654	-194.469	-67.4184	-0.58833	17.0696	45.1874
1419	Surface 223	16768	9.665	7.01648E-15	-48.2667	-9.50563E3	-1.08532E3	12.9021	-197.351	-69.9817	-6.24179	-8.46071	46.2754
1420	Surface 223	16982	9.665	-7.74887	-47.2333	-9.39567E3	-1.26366E3	-187.219	-190.6	-29.02	-3.94424	17.2123	20.924
1421	Surface 223	16986	9.665	7.01648E-15	-47.2333	-9.4054E3	-1.22284E3	13.2371	-193.396	-30.7629	-4.62994	-7.69153	21.2558
1422	Surface 223	17201	9.665	-7.74887	-46.2	-9.26206E3	-1.36746E3	-163.809	-186.442	-13.8366	-6.04518	17.0737	7.75941
1423	Surface 223	17206	9.665	7.01648E-15	-46.2	-9.27223E3	-1.33678E3	14.9523	-189.369	-14.924	-3.29735	-7.33233	7.82068
1424	Surface 223	17420	9.665	-7.74887	-45.1667	-9.09521E3	-1.4518E3	-141.246	-181.43	-10.7573	-7.1606	16.8404	2.35857
1425	Surface 223	17428	9.665	7.01648E-15	-45.1667	-9.10526E3	-1.4293E3	16.9862	-184.414	-11.3818	-2.27223	-7.13173	2.3593
1426	Surface 223	17641	9.665	-7.74887	-44.1333	-8.90333E3	-1.51733E3	-119.728	-175.355	-12.4456	-7.61069	16.61	1.42436
1427	Surface 223	17646	9.665	7.01648E-15	-44.1333	-8.91268E3	-1.50159E3	18.7629	-178.272	-12.7722	-1.52329	-6.97437	1.4522
1428	Surface 223	17862	9.665	-7.74887	-43.1	-8.69615E3	-1.5651E3	-99.7582	-168.294	-14.8616	-7.64432	16.4252	2.50991
1429	Surface 223	17867	9.665	7.01648E-15	-43.1	-8.70445E3	-1.55489E3	20.0504	-171.043	-14.9961	-0.995098	-6.81599	2.59164
1430	Surface 223	18081	9.665	-7.74887	-42.0667	-8.48178E3	-1.59655E3	-81.7305	-160.489	-16.2381	-7.42375	16.291	4.12613
1431	Surface 223	18086	9.665	7.01648E-15	-42.0667	-8.48889E3	-1.59077E3	20.8259	-163.005	-16.239	-0.629852	-6.64633	4.25708
1432	Surface 223	18301	9.665	-7.74887	-41.0333	-8.26567E3	-1.61333E3	-65.8324	-152.239	-16.1178	-7.048	16.1917	5.53539
1433	Surface 223	18306	9.665	7.01648E-15	-41.0333	-8.27157E3	-1.61104E3	21.1671	-154.491	-16.0181	-0.378682	-6.4685	5.69853
1434	Surface 223	18521	9.665	-7.74887	-40.0	-8.05071E3	-1.61716E3	-52.0766	-143.825	-14.6689	-6.57844	16.1046	6.46385
1435	Surface 223	18527	9.665	7.01648E-15	-40.0	-8.05548E3	-1.61756E3	21.1841	-145.808	-14.4912	-0.204928	-6.28836	6.64085
1436	Surface 223	18742	9.665	-7.74887	-38.9667	-7.83773E3	-1.60974E3	-40.3612	-135.482	-12.3064	-6.0559	16.0077	6.83882
1437	Surface 223	18747	9.665	7.01648E-15	-38.9667	-7.84149E3	-1.61216E3	20.9816	-137.204	-12.0702	-0.0830815	-6.11035	7.01505
1438	Surface 223	18960	9.665	-7.74887	-37.9333	-7.62612E3	-1.59265E3	-30.5217	-127.397	-9.56607	-5.50996	15.8834	6.58907
1439	Surface 223	18967	9.665	7.01648E-15	-37.9333	-7.62899E3	-1.59655E3	20.6426	-128.879	-9.2897	3.79334E-3	-5.93657	6.75505
1440	Surface 223	19244	9.665	-7.74887	-36.9	-7.41444E3	-1.56735E3	-22.4392	-119.824	-7.53512	-4.96499	15.7204	4.76107
1441	Surface 223	19256	9.665	7.01648E-15	-36.9	-7.41653E3	-1.57228E3	20.2261	-121.088	-7.23501	0.0663464	-5.7673	4.91261
1442	Surface 227	13506	9.665	18.3371	-55.3965	-15.9503E3	-924.183	3.24416E3	-72.2987	-55.0518	-8.48288	-496.761	-8.36978
1443	Surface 227	13551	9.665	20.819	-55.3965	-15.9798E3	-1.3899E3	3.4178E3	-79.9913	-46.7745	-25.1423	-382.345	-23.605
1444	Surface 227	14285	9.665	18.3371	-54.3977	-12.9546E3	-905.331	1.84131E3	-107.707	-197.336	-72.5569	37.0991	-230.309
1445	Surface 227	14295	9.665	20.819	-54.3977	-13.0309E3	-1.48259E3	2.04572E3	-103.422	-176.847	-89.8621	-73.24	-227.381
1446	Surface 227	14830	9.665	18.3371	-53.3988	-11.3364E3	-1.28432E3	1.29399E3	-191.168	-436.23	-57.2626	-12.2504	-297.667
1447	Surface 227	14838	9.665	20.819	-53.3988	-11.1719E3	-1.53838E3	1.34856E3	-177.654	-418.541	-81.4812	-42.1011	-319.015
1448	Surface 227	15758	9.665	18.3371	-52.4	-10.292E3	-1.26052E3	1.0383E3	-250.325	-564.231	-52.6052	-64.3594	-38.0455
1449	Surface 227	15783	9.665	20.819	-52.4	-10.1058E3	-1.46019E3	1.04154E3	-250.741	-559.939	-71.7667	-64.2431	-50.221
1450	Surface 236	13502	9.665	161.663	-55.3965	-14.6732E3	-1.17659E3	-2.72407E3	5.24825	-32.7797	25.9946	320.763	31.6041
1451	Surface 236	13547	9.665	159.181	-55.3965	-14.6212E3	-1.37374E3	-2.90902E3	19.7242	-20.0443	53.9499	297.044	-14.2007
1452	Surface 236	14284	9.665	161.663	-54.3977	-12.5354E3	-1.4444E3	-1.46331E3	-60.1896	-133.447	78.433	-40.5321	-168.347
1453	Surface 236	14291	9.665	159.181	-54.3977	-12.4824E3	-1.70223E3	-1.64983E3	-44.8981	-113.297	100.603	19.4087	-202.862
1454	Surface 236	14826	9.665	161.663	-53.3988	-11.3316E3	-1.63114E3	-968.296	-130.729	-299.405	66.5467	25.5402	-218.609
1455	Surface 236	14835	9.665	159.181	-53.3988	-11.2129E3	-1.78542E3	-1.07369E3	-124.145	-286.924	88.6679	66.8095	-241.74
1456	Surface 236	15751	9.665	161.663	-52.4	-10.4729E3	-1.54173E3	-790.879	-183.732	-392.194	64.2196	79.7905	-48.3377
1457	Surface 236	15779	9.665	159.181	-52.4	-10.352E3	-1.66358E3	-824.156	-191.199	-392.089	83.9214	88.6667	-55.7904
1458	Surface 241	13216	9.665	-159.181	-55.3965	-14.8725E3	-1.41406E3	3.06504E3	-14.4595	-15.5744	-46.6544	-360.766	19.755
1459	Surface 241	13246	9.665	-160.983	-55.3965	-15.2068E3	-1.17064E3	2.7915E3	9.14563	-28.5154	-15.0825	-339.914	-17.1802
1460	Surface 241	14258	9.665	-159.181	-54.3977	-12.7814E3	-1.71622E3	1.68794E3	-64.9682	-98.3733	-100.403	-30.1489	-167.509
1461	Surface 241	14266	9.665	-160.983	-54.3977	-12.9721E3	-1.54108E3	1.57522E3	-34.3498	-101.881	-91.4245	-69.376	-177.771
1462	Surface 241	14801	9.665	-159.181	-53.3988	-11.2714E3	-1.84001E3	1.02106E3	-122.461	-269.816	-103.515	-30.457	-252.643
1463	Surface 241	14807	9.665	-160.983	-53.3988	-11.4203E3	-1.71938E3	965.712	-108.816	-271.921	-91.2163	-41.5935	-252.793
