	Feature	Node	X	Y	Z	Nt[kN/m]	Nz[kN/m]	Ntz[kN/m]	Mt[kN.m/m]	Mz[kN.m/m]	Mtz[kN.m/m]	St[kN/m]	Sz[kN/m]
1	Feature	Node	X	Y	Z	Nt[kN/m]	Nz[kN/m]	Ntz[kN/m]	Mt[kN.m/m]	Mz[kN.m/m]	Mtz[kN.m/m]	St[kN/m]	Sz[kN/m]
3967	Surface 5102	20606	9.665	-23.1855	-30.9	-6.13087E3	-1.25244E3	4.92633	-75.9491	-16.0408	0.0736668	7.12467	-0.371421
3968	Surface 5102	20822	9.665	-24.9197	-29.9	-5.94045E3	-1.19987E3	3.87709	-73.6856	-15.9213	0.0943627	10.81	-0.249336
3969	Surface 5102	20828	9.665	-23.1855	-29.9	-5.93952E3	-1.19912E3	4.79232	-73.689	-15.9377	0.0676362	6.90845	-0.125644
3970	Surface 5102	21040	9.665	-24.9197	-28.9	-5.75034E3	-1.14686E3	3.69504	-71.3719	-15.49	0.0855457	10.471	0.174814
3971	Surface 5102	21047	9.665	-23.1855	-28.9	-5.74942E3	-1.14607E3	4.59456	-71.3742	-15.5075	0.0601499	6.69364	0.296993
3972	Surface 5102	21262	9.665	-24.9197	-27.9	-5.56156E3	-1.0941E3	3.43382	-68.9535	-14.4817	0.0743248	10.1327	0.923443
3973	Surface 5102	21268	9.665	-23.1855	-27.9	-5.56064E3	-1.09328E3	4.32002	-68.9549	-14.5007	0.0504978	6.47892	1.04341
3974	Surface 5102	21482	9.665	-24.9197	-26.9	-5.37376E3	-1.04158E3	3.08222	-66.3483	-12.5094	0.0588602	9.79201	2.1225
3975	Surface 5102	21488	9.665	-23.1855	-26.9	-5.37285E3	-1.04073E3	3.96034	-66.3491	-12.5306	0.0367262	6.26195	2.23995
3976	Surface 5102	21742	9.665	-24.9197	-25.9	-5.18579E3	-988.991	2.59146	-63.4555	-9.14362	0.0353837	9.43159	3.55452
3977	Surface 5102	21754	9.665	-23.1855	-25.9	-5.18487E3	-988.102	3.4697	-63.457	-9.16852	0.0152141	6.03715	3.67005
3978	Surface 5103	19197	9.665	-23.1855	-36.9	-7.27597E3	-1.57895E3	5.20199	-88.7335	-13.1952	0.104934	8.42284	0.075865
3979	Surface 5103	19204	9.665	-20.819	-36.9	-7.27595E3	-1.57817E3	8.74463	-88.8287	-13.2248	0.0887118	-8.9321	0.112427
3980	Surface 5103	19508	9.665	-23.1855	-35.9	-7.08963E3	-1.52343E3	5.07895	-86.6084	-13.3979	0.09759	8.21396	-1.26138
3981	Surface 5103	19513	9.665	-20.819	-35.9	-7.08958E3	-1.52268E3	8.80629	-86.702	-13.428	0.0825084	-8.71119	-1.22367
3982	Surface 5103	19727	9.665	-23.1855	-34.9	-6.90007E3	-1.4686E3	5.04719	-84.5784	-14.2869	0.0919348	7.99697	-1.26379
3983	Surface 5103	19734	9.665	-20.819	-34.9	-6.90004E3	-1.4678E3	8.84536	-84.6707	-14.3167	0.076788	-8.48315	-1.22572
3984	Surface 5103	19946	9.665	-23.1855	-33.9	-6.70847E3	-1.41414E3	5.05838	-82.5008	-15.0702	0.0870979	7.7784	-1.04297
3985	Surface 5103	19952	9.665	-20.819	-33.9	-6.70843E3	-1.41326E3	8.87379	-82.591	-15.1	0.0721486	-8.25167	-1.00382
3986	Surface 5103	20168	9.665	-23.1855	-32.9	-6.51589E3	-1.35995E3	5.05063	-80.3628	-15.6175	0.0827757	7.56025	-0.7853
3987	Surface 5103	20174	9.665	-20.819	-32.9	-6.51584E3	-1.35902E3	8.86861	-80.4503	-15.6474	0.0681395	-8.01718	-0.745621
3988	Surface 5103	20387	9.665	-23.1855	-31.9	-6.32315E3	-1.30605E3	5.00941	-78.1744	-15.9301	0.0785465	7.34221	-0.565345
3989	Surface 5103	20394	9.665	-20.819	-31.9	-6.32308E3	-1.30506E3	8.81611	-78.2587	-15.9602	0.0643633	-7.78141	-0.525862
3990	Surface 5103	20606	9.665	-23.1855	-30.9	-6.13087E3	-1.25244E3	4.92633	-75.9491	-16.0408	0.0736668	7.12467	-0.371421
3991	Surface 5103	20612	9.665	-20.819	-30.9	-6.13078E3	-1.2514E3	8.71002	-76.0299	-16.0714	0.0602334	-7.54567	-0.332421
3992	Surface 5103	20828	9.665	-23.1855	-29.9	-5.93952E3	-1.19912E3	4.79232	-73.689	-15.9377	0.0676362	6.90845	-0.125644
3993	Surface 5103	20833	9.665	-20.819	-29.9	-5.93941E3	-1.19803E3	8.54391	-73.766	-15.9689	0.05531	-7.3106	-0.0874355
3994	Surface 5103	21047	9.665	-23.1855	-28.9	-5.74942E3	-1.14607E3	4.59456	-71.3742	-15.5075	0.0601499	6.69364	0.296993
3995	Surface 5103	21054	9.665	-20.819	-28.9	-5.74928E3	-1.14494E3	8.31017	-71.4475	-15.5396	0.0492492	-7.07708	0.333748
3996	Surface 5103	21268	9.665	-23.1855	-27.9	-5.56064E3	-1.09328E3	4.32002	-68.9549	-14.5007	0.0504978	6.47892	1.04341
3997	Surface 5103	21274	9.665	-20.819	-27.9	-5.56048E3	-1.0921E3	8.00415	-69.0245	-14.5342	0.0412363	-6.84658	1.07769
3998	Surface 5103	21488	9.665	-23.1855	-26.9	-5.37285E3	-1.04073E3	3.96034	-66.3491	-12.5306	0.0367262	6.26195	2.23995
3999	Surface 5103	21493	9.665	-20.819	-26.9	-5.37266E3	-1.03951E3	7.62942	-66.4153	-12.5669	0.0293262	-6.62025	2.27085
4000	Surface 5103	21754	9.665	-23.1855	-25.9	-5.18487E3	-988.102	3.4697	-63.457	-9.16852	0.0152141	6.03715	3.67005
4001	Surface 5103	21762	9.665	-20.819	-25.9	-5.18466E3	-986.838	7.16098	-63.5196	-9.20944	0.0100801	-6.39761	3.69696
4002	Surface 5105	15429	9.665	-24.9197	-52.4	-10.0057E3	-2.47665E3	1.81152	-122.704	-24.988	0.183781	17.4771	0.118356
4003	Surface 5105	15448	9.665	-23.1855	-52.4	-10.0042E3	-2.4766E3	2.63632	-122.938	-24.9585	0.038661	10.8532	0.422782
4004	Surface 5105	16064	9.665	-24.9197	-51.3667	-9.82582E3	-2.41443E3	2.52729	-120.764	-23.8868	0.346285	17.7949	0.179519
4005	Surface 5105	16070	9.665	-23.1855	-51.3667	-9.82429E3	-2.41436E3	3.45573	-120.774	-23.839	0.307325	11.5762	0.416006
4006	Surface 5105	16285	9.665	-24.9197	-50.3333	-9.64498E3	-2.3526E3	2.96816	-118.477	-23.1945	0.45336	17.6239	-0.0147524
4007	Surface 5105	16291	9.665	-23.1855	-50.3333	-9.64337E3	-2.3525E3	3.91926	-118.412	-23.1628	0.457016	11.4522	0.102113
4008	Surface 5105	16504	9.665	-24.9197	-49.3	-9.46351E3	-2.29117E3	3.15253	-116.183	-22.8027	0.457276	17.2477	-0.160661
4009	Surface 5105	16510	9.665	-23.1855	-49.3	-9.4619E3	-2.29103E3	4.08569	-116.116	-22.8063	0.45676	11.1435	-0.0618884
4010	Surface 5105	16724	9.665	-24.9197	-48.2667	-9.28178E3	-2.23005E3	3.19803	-113.928	-22.5113	0.404995	16.874	-0.199482
4011	Surface 5105	16732	9.665	-23.1855	-48.2667	-9.2802E3	-2.22985E3	4.11438	-113.874	-22.5296	0.395157	10.8694	-0.0950587
4012	Surface 5105	16945	9.665	-24.9197	-47.2333	-9.1E3	-2.16922E3	3.20728	-111.708	-22.2185	0.341724	16.516	-0.197648
4013	Surface 5105	16951	9.665	-23.1855	-47.2333	-9.09846E3	-2.16897E3	4.11224	-111.668	-22.2396	0.324849	10.6157	-0.0889525
4014	Surface 5105	17166	9.665	-24.9197	-46.2	-8.91829E3	-2.10871E3	3.23148	-109.508	-21.8984	0.286061	16.1681	-0.180792
4015	Surface 5105	17170	9.665	-23.1855	-46.2	-8.91681E3	-2.10841E3	4.13008	-109.481	-21.9183	0.264646	10.3771	-0.069126
4016	Surface 5105	17384	9.665	-24.9197	-45.1667	-8.73675E3	-2.04852E3	3.28918	-107.319	-21.5423	0.242452	15.8276	-0.147771
4017	Surface 5105	17392	9.665	-23.1855	-45.1667	-8.73533E3	-2.04819E3	4.18409	-107.301	-21.5601	0.218442	10.1479	-0.0341448
4018	Surface 5105	17604	9.665	-24.9197	-44.1333	-8.55545E3	-1.98868E3	3.38096	-105.13	-21.1305	0.209843	15.492	-0.0823933
4019	Surface 5105	17612	9.665	-23.1855	-44.1333	-8.55408E3	-1.98832E3	4.27308	-105.119	-21.1466	0.184386	9.92496	0.0325716
4020	Surface 5105	17824	9.665	-24.9197	-43.1	-8.37442E3	-1.92919E3	3.49897	-102.93	-20.6207	0.185671	15.1601	0.0398685
4021	Surface 5105	17830	9.665	-23.1855	-43.1	-8.3731E3	-1.9288E3	4.38837	-102.925	-20.6354	0.159463	9.70655	0.155915
4022	Surface 5105	18044	9.665	-24.9197	-42.0667	-8.1936E3	-1.87003E3	3.63119	-100.701	-19.9437	0.167626	14.8314	0.243025
4023	Surface 5105	18052	9.665	-23.1855	-42.0667	-8.19233E3	-1.86962E3	4.51799	-100.699	-19.9576	0.141094	9.49186	0.360092
4024	Surface 5105	18265	9.665	-24.9197	-41.0333	-8.01282E3	-1.81122E3	3.76222	-98.4217	-19.0125	0.154188	14.5055	0.536346
4025	Surface 5105	18270	9.665	-23.1855	-41.0333	-8.0116E3	-1.81078E3	4.64819	-98.4231	-19.0257	0.12758	9.28025	0.654412
4026	Surface 5105	18485	9.665	-24.9197	-40.0	-7.83165E3	-1.75275E3	3.87584	-96.0709	-17.7496	0.144596	14.1806	0.891114
4027	Surface 5105	18490	9.665	-23.1855	-40.0	-7.83047E3	-1.75229E3	4.76658	-96.0744	-17.7621	0.117971	9.07018	1.00995
4028	Surface 5105	18704	9.665	-24.9197	-38.9667	-7.64936E3	-1.69467E3	3.95818	-93.6373	-16.1436	0.138236	13.8536	1.20669
4029	Surface 5105	18711	9.665	-23.1855	-38.9667	-7.64822E3	-1.69417E3	4.86757	-93.6424	-16.1559	0.111413	8.85898	1.32537
4030	Surface 5105	18924	9.665	-24.9197	-37.9333	-7.46486E3	-1.63695E3	4.05908	-91.138	-14.3448	0.13415	13.5209	1.26985
4031	Surface 5105	18932	9.665	-23.1855	-37.9333	-7.46379E3	-1.63635E3	4.99824	-91.1447	-14.3572	0.107165	8.64534	1.38869
4032	Surface 5105	19188	9.665	-24.9197	-36.9	-7.27703E3	-1.57946E3	4.35501	-88.7243	-13.1826	0.132154	13.1602	-0.0450025
4033	Surface 5105	19197	9.665	-23.1855	-36.9	-7.27597E3	-1.57895E3	5.20199	-88.7335	-13.1952	0.104934	8.42284	0.075865
4034	Surface 5106	15448	9.665	-23.1855	-52.4	-10.0042E3	-2.4766E3	2.63632	-122.938	-24.9585	0.038661	10.8532	0.422782
4035	Surface 5106	15474	9.665	-20.819	-52.4	-10.0045E3	-2.47642E3	6.0257	-123.424	-24.8635	-0.0435475	-12.9058	0.927695
4036	Surface 5106	16070	9.665	-23.1855	-51.3667	-9.82429E3	-2.41436E3	3.45573	-120.774	-23.839	0.307325	11.5762	0.416006
4037	Surface 5106	16078	9.665	-20.819	-51.3667	-9.82447E3	-2.41424E3	6.99468	-120.829	-23.7443	0.325908	-11.3937	0.639075
4038	Surface 5106	16291	9.665	-23.1855	-50.3333	-9.64337E3	-2.3525E3	3.91926	-118.412	-23.1628	0.457016	11.4522	0.102113
4039	Surface 5106	16297	9.665	-20.819	-50.3333	-9.64338E3	-2.35235E3	7.46565	-118.413	-23.1272	0.491937	-11.3165	0.0910483
4040	Surface 5106	16510	9.665	-23.1855	-49.3	-9.4619E3	-2.29103E3	4.08569	-116.116	-22.8063	0.45676	11.1435	-0.0618884
4041	Surface 5106	16517	9.665	-20.819	-49.3	-9.46185E3	-2.2908E3	7.61057	-116.122	-22.8313	0.471397	-11.2442	-0.071482
4042	Surface 5106	16732	9.665	-23.1855	-48.2667	-9.2802E3	-2.22985E3	4.11438	-113.874	-22.5296	0.395157	10.8694	-0.0950587
4043	Surface 5106	16737	9.665	-20.819	-48.2667	-9.28014E3	-2.22954E3	7.62148	-113.903	-22.5743	0.395595	-11.1178	-0.0885123
4044	Surface 5106	16951	9.665	-23.1855	-47.2333	-9.09846E3	-2.16897E3	4.11224	-111.668	-22.2396	0.324849	10.6157	-0.0889525
4045	Surface 5106	16956	9.665	-20.819	-47.2333	-9.09841E3	-2.16858E3	7.6085	-111.717	-22.2862	0.316049	-10.9614	-0.0739111
4046	Surface 5106	17170	9.665	-23.1855	-46.2	-8.91681E3	-2.10841E3	4.13008	-109.481	-21.9183	0.264646	10.3771	-0.069126
4047	Surface 5106	17178	9.665	-20.819	-46.2	-8.91677E3	-2.10796E3	7.62049	-109.546	-21.9618	0.251034	-10.7843	-0.0479878
4048	Surface 5106	17392	9.665	-23.1855	-45.1667	-8.73533E3	-2.04819E3	4.18409	-107.301	-21.5601	0.218442	10.1479	-0.0341448
4049	Surface 5106	17396	9.665	-20.819	-45.1667	-8.7353E3	-2.04769E3	7.67019	-107.378	-21.5997	0.202594	-10.5961	-9.26262E-3
4050	Surface 5106	17612	9.665	-23.1855	-44.1333	-8.55408E3	-1.98832E3	4.27308	-105.119	-21.1466	0.184386	9.92496	0.0325716
4051	Surface 5106	17616	9.665	-20.819	-44.1333	-8.55407E3	-1.98777E3	7.75466	-105.204	-21.1829	0.167664	-10.4008	0.0601774
4052	Surface 5106	17830	9.665	-23.1855	-43.1	-8.3731E3	-1.9288E3	4.38837	-102.925	-20.6354	0.159463	9.70655	0.155915
4053	Surface 5106	17837	9.665	-20.819	-43.1	-8.37309E3	-1.92821E3	7.86512	-103.015	-20.6695	0.142604	-10.2008	0.185742
4054	Surface 5106	18052	9.665	-23.1855	-42.0667	-8.19233E3	-1.86962E3	4.51799	-100.699	-19.9576	0.141094	9.49186	0.360092
4055	Surface 5106	18057	9.665	-20.819	-42.0667	-8.19233E3	-1.869E3	7.99158	-100.793	-19.99	0.124502	-9.9972	0.391895
4056	Surface 5106	18270	9.665	-23.1855	-41.0333	-8.0116E3	-1.81078E3	4.64819	-98.4231	-19.0257	0.12758	9.28025	0.654412
4057	Surface 5106	18276	9.665	-20.819	-41.0333	-8.01159E3	-1.81012E3	8.12501	-98.5187	-19.0568	0.111452	-9.79037	0.687909
4058	Surface 5106	18490	9.665	-23.1855	-40.0	-7.83047E3	-1.75229E3	4.76658	-96.0744	-17.7621	0.117971	9.07018	1.00995
4059	Surface 5106	18496	9.665	-20.819	-40.0	-7.83046E3	-1.75159E3	8.2604	-96.171	-17.7923	0.102275	-9.58097	1.04443
4060	Surface 5106	18711	9.665	-23.1855	-38.9667	-7.64822E3	-1.69417E3	4.86757	-93.6424	-16.1559	0.111413	8.85898	1.32537
4061	Surface 5106	18717	9.665	-20.819	-38.9667	-7.64821E3	-1.6934E3	8.40341	-93.7392	-16.1856	0.0960072	-9.36925	1.36023
4062	Surface 5106	18932	9.665	-23.1855	-37.9333	-7.46379E3	-1.63635E3	4.99824	-91.1447	-14.3572	0.107165	8.64534	1.38869
4063	Surface 5106	18937	9.665	-20.819	-37.9333	-7.46381E3	-1.63553E3	8.57156	-91.2417	-14.3864	0.0920029	-9.15317	1.42472
4064	Surface 5106	19197	9.665	-23.1855	-36.9	-7.27597E3	-1.57895E3	5.20199	-88.7335	-13.1952	0.104934	8.42284	0.075865
4065	Surface 5106	19204	9.665	-20.819	-36.9	-7.27595E3	-1.57817E3	8.74463	-88.8287	-13.2248	0.0887118	-8.9321	0.112427
4066	Surface 5108	13156	9.665	-24.9197	-55.3965	-10.5288E3	-2.65455E3	-0.724272	-121.022	-21.8871	0.336179	-5.26373	1.87106
4067	Surface 5108	13178	9.665	-23.1855	-55.3965	-10.5259E3	-2.65386E3	0.0527956	-124.395	-23.7919	-0.146143	-0.688103	3.41429
4068	Surface 5108	14239	9.665	-24.9197	-54.3977	-10.3537E3	-2.59953E3	-0.715432	-123.196	-24.2812	-0.95337	18.2588	-5.39526
4069	Surface 5108	14251	9.665	-23.1855	-54.3977	-10.3527E3	-2.59916E3	-0.14129	-124.268	-24.595	-1.08544	7.96498	-2.75471
4070	Surface 5108	14782	9.665	-24.9197	-53.3988	-10.1792E3	-2.5381E3	0.793591	-123.733	-25.7894	-0.028416	17.5638	-1.68626
4071	Surface 5108	14794	9.665	-23.1855	-53.3988	-10.1778E3	-2.5379E3	1.40776	-124.28	-25.6058	-0.431949	10.446	-1.36302
4072	Surface 5108	15429	9.665	-24.9197	-52.4	-10.0057E3	-2.47665E3	1.81152	-122.704	-24.988	0.183781	17.4771	0.118356
4073	Surface 5108	15448	9.665	-23.1855	-52.4	-10.0042E3	-2.4766E3	2.63632	-122.938	-24.9585	0.038661	10.8532	0.422782
4074	Surface 5109	13178	9.665	-23.1855	-55.3965	-10.5259E3	-2.65386E3	0.0527956	-124.395	-23.7919	-0.146143	-0.688103	3.41429
4075	Surface 5109	13223	9.665	-20.819	-55.3965	-10.5254E3	-2.65449E3	3.44671	-126.379	-23.7505	-0.186871	-20.6775	-0.786302
4076	Surface 5109	14251	9.665	-23.1855	-54.3977	-10.3527E3	-2.59916E3	-0.14129	-124.268	-24.595	-1.08544	7.96498	-2.75471
4077	Surface 5109	14260	9.665	-20.819	-54.3977	-10.3534E3	-2.59921E3	3.15461	-126.277	-25.0049	-0.957851	-17.8362	-1.08509
4078	Surface 5109	14794	9.665	-23.1855	-53.3988	-10.1778E3	-2.5379E3	1.40776	-124.28	-25.6058	-0.431949	10.446	-1.36302
4079	Surface 5109	14803	9.665	-20.819	-53.3988	-10.1785E3	-2.53759E3	4.57423	-125.289	-25.5619	-0.623295	-14.745	-0.0351659
4080	Surface 5109	15448	9.665	-23.1855	-52.4	-10.0042E3	-2.4766E3	2.63632	-122.938	-24.9585	0.038661	10.8532	0.422782
4081	Surface 5109	15474	9.665	-20.819	-52.4	-10.0045E3	-2.47642E3	6.0257	-123.424	-24.8635	-0.0435475	-12.9058	0.927695
4082	Surface 5111	10559	9.665	-24.9197	-57.7478	-10.9566E3	-2.80559E3	5.38832	-142.651	-45.9707	-2.22494	13.4653	7.9283
4083	Surface 5111	10568	9.665	-23.1855	-57.7478	-10.9533E3	-2.80429E3	-1.87232	-139.951	-44.1259	-1.35999	11.1584	9.13624
4084	Surface 5111	11237	9.665	-24.9197	-57.2	-10.8504E3	-2.77001E3	-5.49617	-137.344	-40.8201	-0.304664	33.9611	11.5595
4085	Surface 5111	11259	9.665	-23.1855	-57.2	-10.8481E3	-2.77126E3	-4.03871	-137.288	-39.1911	-0.468984	17.968	12.4603
4086	Surface 5112	10568	9.665	-23.1855	-57.7478	-10.9533E3	-2.80429E3	-1.87232	-139.951	-44.1259	-1.35999	11.1584	9.13624
4087	Surface 5112	10593	9.665	-20.819	-57.7478	-10.9517E3	-2.80425E3	1.58321	-137.962	-42.8141	-0.813212	-5.9767	9.13395
4088	Surface 5112	11259	9.665	-23.1855	-57.2	-10.8481E3	-2.77126E3	-4.03871	-137.288	-39.1911	-0.468984	17.968	12.4603
4089	Surface 5112	11297	9.665	-20.819	-57.2	-10.8475E3	-2.7708E3	0.50048	-135.22	-38.4524	-0.267415	-3.02328	9.02555
4090	Surface 5114	9881	9.665	-24.9197	-58.2	-11.0373E3	-2.84089E3	8.51049	-141.235	-45.9148	-4.04248	-26.6752	-1.81921
4091	Surface 5114	9890	9.665	-23.1855	-58.2	-11.0408E3	-2.83822E3	-1.11561	-141.872	-46.3456	-2.7827	-6.84226	3.9381
4092	Surface 5114	10559	9.665	-24.9197	-57.7478	-10.9566E3	-2.80559E3	5.38832	-142.651	-45.9707	-2.22494	13.4653	7.9283
4093	Surface 5114	10568	9.665	-23.1855	-57.7478	-10.9533E3	-2.80429E3	-1.87232	-139.951	-44.1259	-1.35999	11.1584	9.13624
4094	Surface 5115	9890	9.665	-23.1855	-58.2	-11.0408E3	-2.83822E3	-1.11561	-141.872	-46.3456	-2.7827	-6.84226	3.9381
4095	Surface 5115	9912	9.665	-20.819	-58.2	-11.0411E3	-2.83707E3	2.87981	-141.125	-45.9452	-1.70514	-8.79004	6.64773
4096	Surface 5115	10568	9.665	-23.1855	-57.7478	-10.9533E3	-2.80429E3	-1.87232	-139.951	-44.1259	-1.35999	11.1584	9.13624
4097	Surface 5115	10593	9.665	-20.819	-57.7478	-10.9517E3	-2.80425E3	1.58321	-137.962	-42.8141	-0.813212	-5.9767	9.13395
4098	Surface 5117	8604	9.665	-24.9197	-59.9	-11.3897E3	-2.94762E3	19.5985	-144.95	-39.5997	2.30999	-54.8756	-9.719
4099	Surface 5117	8617	9.665	-23.1855	-59.9	-11.3978E3	-2.94708E3	3.6322	-146.14	-40.262	1.2651	-22.1394	-10.7961
4100	Surface 5117	9215	9.665	-24.9197	-59.05	-11.2067E3	-2.89327E3	13.4579	-144.556	-45.513	-0.958905	-62.9278	-0.617404
4101	Surface 5117	9221	9.665	-23.1855	-59.05	-11.2168E3	-2.89176E3	0.511518	-151.61	-47.623	-0.837805	-19.0415	-0.50459
4102	Surface 5117	9881	9.665	-24.9197	-58.2	-11.0373E3	-2.84089E3	8.51049	-141.235	-45.9148	-4.04248	-26.6752	-1.81921
4103	Surface 5117	9890	9.665	-23.1855	-58.2	-11.0408E3	-2.83822E3	-1.11561	-141.872	-46.3456	-2.7827	-6.84226	3.9381
4104	Surface 5118	8617	9.665	-23.1855	-59.9	-11.3978E3	-2.94708E3	3.6322	-146.14	-40.262	1.2651	-22.1394	-10.7961
4105	Surface 5118	8636	9.665	-20.819	-59.9	-11.3979E3	-2.94683E3	7.93337	-145.662	-40.7631	0.762242	-11.619	-10.8948
4106	Surface 5118	9221	9.665	-23.1855	-59.05	-11.2168E3	-2.89176E3	0.511518	-151.61	-47.623	-0.837805	-19.0415	-0.50459
4107	Surface 5118	9233	9.665	-20.819	-59.05	-11.2158E3	-2.89037E3	5.08884	-147.593	-47.753	-0.686204	-8.16219	0.329449
4108	Surface 5118	9890	9.665	-23.1855	-58.2	-11.0408E3	-2.83822E3	-1.11561	-141.872	-46.3456	-2.7827	-6.84226	3.9381
4109	Surface 5118	9912	9.665	-20.819	-58.2	-11.0411E3	-2.83707E3	2.87981	-141.125	-45.9452	-1.70514	-8.79004	6.64773
4110	Surface 5120	7676	9.665	-24.9197	-61.4	-11.7345E3	-3.03126E3	18.695	-145.158	-26.1299	1.85916	-33.7753	-14.7286
4111	Surface 5120	7689	9.665	-23.1855	-61.4	-11.737E3	-3.03289E3	5.65481	-145.437	-27.1623	1.4133	-12.1304	-22.7881
4112	Surface 5120	8604	9.665	-24.9197	-59.9	-11.3897E3	-2.94762E3	19.5985	-144.95	-39.5997	2.30999	-54.8756	-9.719
4113	Surface 5120	8617	9.665	-23.1855	-59.9	-11.3978E3	-2.94708E3	3.6322	-146.14	-40.262	1.2651	-22.1394	-10.7961
4114	Surface 5121	7689	9.665	-23.1855	-61.4	-11.737E3	-3.03289E3	5.65481	-145.437	-27.1623	1.4133	-12.1304	-22.7881
4115	Surface 5121	7712	9.665	-20.819	-61.4	-11.7372E3	-3.03297E3	9.41313	-144.417	-26.3851	1.04036	-11.1047	-25.6802
4116	Surface 5121	8617	9.665	-23.1855	-59.9	-11.3978E3	-2.94708E3	3.6322	-146.14	-40.262	1.2651	-22.1394	-10.7961
4117	Surface 5121	8636	9.665	-20.819	-59.9	-11.3979E3	-2.94683E3	7.93337	-145.662	-40.7631	0.762242	-11.619	-10.8948
4118	Surface 5123	7039	9.665	-24.9197	-61.6	-11.7798E3	-3.05219E3	18.5935	-144.796	-11.0523	1.7802	-8.48369	-29.0051
4119	Surface 5123	7049	9.665	-23.1855	-61.6	-11.7843E3	-3.05385E3	5.80222	-143.303	-9.83604	1.04942	-0.900102	-35.946
4120	Surface 5123	7676	9.665	-24.9197	-61.4	-11.7345E3	-3.03126E3	18.695	-145.158	-26.1299	1.85916	-33.7753	-14.7286
4121	Surface 5123	7689	9.665	-23.1855	-61.4	-11.737E3	-3.03289E3	5.65481	-145.437	-27.1623	1.4133	-12.1304	-22.7881
4122	Surface 5124	7049	9.665	-23.1855	-61.6	-11.7843E3	-3.05385E3	5.80222	-143.303	-9.83604	1.04942	-0.900102	-35.946
4123	Surface 5124	7071	9.665	-20.819	-61.6	-11.7857E3	-3.05344E3	9.36471	-141.243	-8.54608	0.428459	-9.45832	-37.6718
4124	Surface 5124	7689	9.665	-23.1855	-61.4	-11.737E3	-3.03289E3	5.65481	-145.437	-27.1623	1.4133	-12.1304	-22.7881
4125	Surface 5124	7712	9.665	-20.819	-61.4	-11.7372E3	-3.03297E3	9.41313	-144.417	-26.3851	1.04036	-11.1047	-25.6802
4126	Surface 5126	6133	9.665	-24.9197	-62.4	-11.9698E3	-3.09906E3	5.87198	-136.239	13.1277	-0.581788	18.4495	-46.3559
4127	Surface 5126	6151	9.665	-23.1855	-62.4	-11.969E3	-3.09905E3	4.08012	-137.625	16.3531	-0.114853	13.5824	-48.9713
4128	Surface 5126	7039	9.665	-24.9197	-61.6	-11.7798E3	-3.05219E3	18.5935	-144.796	-11.0523	1.7802	-8.48369	-29.0051
4129	Surface 5126	7049	9.665	-23.1855	-61.6	-11.7843E3	-3.05385E3	5.80222	-143.303	-9.83604	1.04942	-0.900102	-35.946
4130	Surface 5127	6151	9.665	-23.1855	-62.4	-11.969E3	-3.09905E3	4.08012	-137.625	16.3531	-0.114853	13.5824	-48.9713
4131	Surface 5127	6187	9.665	-20.819	-62.4	-11.9693E3	-3.0994E3	8.64577	-136.062	20.3806	0.390669	-2.22664	-50.3667
4132	Surface 5127	7049	9.665	-23.1855	-61.6	-11.7843E3	-3.05385E3	5.80222	-143.303	-9.83604	1.04942	-0.900102	-35.946
4133	Surface 5127	7071	9.665	-20.819	-61.6	-11.7857E3	-3.05344E3	9.36471	-141.243	-8.54608	0.428459	-9.45832	-37.6718
4134	Surface 5129	2532	9.665	-24.9197	-67.2	-11.4621E3	-3.37047E3	0.671338	-70.8282	323.083	-0.627601	8.75073	17.075
4135	Surface 5129	2541	9.665	-23.1855	-67.2	-11.4604E3	-3.37076E3	7.07977	-70.4642	323.517	-0.788554	6.88143	17.1955
4136	Surface 5129	3255	9.665	-24.9197	-65.7	-12.1498E3	-3.32419E3	2.42665	62.8454	304.613	-0.208344	-2.41906	-72.1141
4137	Surface 5129	3284	9.665	-23.1855	-65.7	-12.1486E3	-3.32424E3	5.37872	62.0302	304.766	-0.654381	-0.832911	-72.7978
4138	Surface 5130	2541	9.665	-23.1855	-67.2	-11.4604E3	-3.37076E3	7.07977	-70.4642	323.517	-0.788554	6.88143	17.1955
4139	Surface 5130	2549	9.665	-20.819	-67.2	-11.461E3	-3.37129E3	-6.50236	-70.897	323.528	0.0908766	-14.5203	17.1879
4140	Surface 5130	3284	9.665	-23.1855	-65.7	-12.1486E3	-3.32424E3	5.37872	62.0302	304.766	-0.654381	-0.832911	-72.7978
4141	Surface 5130	3329	9.665	-20.819	-65.7	-12.147E3	-3.32539E3	-0.0345602	62.4666	306.268	-0.900767	0.404388	-72.8219
4142	Surface 5132	69	9.665	-24.9197	-78.2	-2.06766E3	-893.443	3.8623	-27.5556	-20.7854	-0.522868	1.55489	-17.2049
4143	Surface 5132	75	9.665	-23.1855	-78.2	-2.0672E3	-893.352	8.68116	-27.3105	-20.2911	1.22055E-3	1.71705	-17.7818
4144	Surface 5132	290	9.665	-24.9197	-77.2	-2.39412E3	-959.486	4.35841	-34.4927	-37.3919	0.253639	1.61664	-30.9609
4145	Surface 5132	297	9.665	-23.1855	-77.2	-2.39526E3	-959.717	8.12667	-34.6318	-37.2431	0.334556	1.26784	-31.3073
4146	Surface 5132	509	9.665	-24.9197	-76.2	-2.75997E3	-1.07629E3	4.16741	-47.6648	-82.7074	0.0655538	1.70635	-55.2737
