	Feature	Node	X	Y	Z	Nt[kN/m]	Nz[kN/m]	Ntz[kN/m]	Mt[kN.m/m]	Mz[kN.m/m]	Mtz[kN.m/m]	St[kN/m]	Sz[kN/m]
1	Feature	Node	X	Y	Z	Nt[kN/m]	Nz[kN/m]	Ntz[kN/m]	Mt[kN.m/m]	Mz[kN.m/m]	Mtz[kN.m/m]	St[kN/m]	Sz[kN/m]
455	Surface 114	24439	9.665	6.11242	-14.4	-2.61424E3	-471.015	-2.52883	-23.4485	12.4301	0.432517	-3.15314	-35.5758
456	Surface 114	24444	9.665	12.2246	-14.4	-2.61512E3	-469.934	-4.65739	-23.6114	12.4129	0.882937	-7.1482	-35.448
457	Surface 114	24449	9.665	18.3371	-14.4	-2.61815E3	-467.807	16.425	-23.9036	12.3404	1.51463	-14.5238	-35.821
458	Surface 114	24724	9.665	7.01648E-15	-13.4	-2.23659E3	-437.422	10.0553	-27.3184	-33.3488	0.085482	-1.71619	-54.1124
459	Surface 114	24731	9.665	6.11244	-13.4	-2.23773E3	-436.917	-2.41661	-27.3724	-33.3295	0.455538	-2.77713	-54.303
460	Surface 114	24738	9.665	12.2246	-13.4	-2.23856E3	-436.02	-4.4721	-27.6097	-33.3868	0.886372	-6.25375	-54.184
461	Surface 114	24748	9.665	18.3371	-13.4	-2.24072E3	-434.188	16.6879	-27.9924	-33.4859	1.5	-12.6065	-54.5587
462	Surface 115	23291	9.665	18.3371	-19.4	-4.08851E3	-656.956	8.84885	-45.6706	6.35854	1.49708	-22.0766	-5.21595
463	Surface 115	23298	9.665	20.819	-19.4	-4.09275E3	-655.135	-7.6445	-45.6871	6.31097	1.54147	-15.645	-5.27029
464	Surface 115	23570	9.665	18.3371	-18.4	-3.82894E3	-613.424	9.31927	-42.1074	5.51728	1.46613	-20.746	4.30287
465	Surface 115	23574	9.665	20.819	-18.4	-3.83303E3	-611.784	-7.66047	-42.1784	5.47225	1.5001	-14.7593	4.24863
466	Surface 115	23788	9.665	18.3371	-17.4	-3.56361E3	-575.999	10.1648	-36.5276	14.4475	1.45718	-19.387	14.1107
467	Surface 115	23794	9.665	20.819	-17.4	-3.56762E3	-574.518	-7.46729	-36.6501	14.3978	1.47231	-13.8495	14.0519
468	Surface 115	24008	9.665	18.3371	-16.4	-3.2815E3	-538.926	11.8421	-29.9508	27.4902	1.46813	-17.9388	12.478
469	Surface 115	24016	9.665	20.819	-16.4	-3.28542E3	-537.582	-7.17533	-30.1233	27.4328	1.4518	-12.8742	12.4116
470	Surface 115	24229	9.665	18.3371	-15.4	-2.96883E3	-502.552	14.1948	-24.7377	31.9823	1.49235	-16.3272	-3.04522
471	Surface 115	24235	9.665	20.819	-15.4	-2.9725E3	-501.329	-6.84673	-24.9622	31.916	1.43507	-11.7789	-3.12008
472	Surface 115	24449	9.665	18.3371	-14.4	-2.61815E3	-467.807	16.425	-23.9036	12.3404	1.51463	-14.5238	-35.821
473	Surface 115	24454	9.665	20.819	-14.4	-2.6212E3	-466.699	-6.52182	-24.1872	12.2645	1.41859	-10.5406	-35.9074
474	Surface 115	24748	9.665	18.3371	-13.4	-2.24072E3	-434.188	16.6879	-27.9924	-33.4859	1.5	-12.6065	-54.5587
475	Surface 115	24758	9.665	20.819	-13.4	-2.24284E3	-433.191	-6.20194	-28.3447	-33.5734	1.39313	-9.22181	-54.6486
476	Surface 124	23283	9.665	161.663	-19.4	-4.08982E3	-657.128	-9.23764	-45.5767	6.47333	-1.47203	22.0625	-5.3518
477	Surface 124	23295	9.665	159.181	-19.4	-4.09399E3	-655.336	7.28883	-45.5787	6.42609	-1.51511	15.6302	-5.40437
478	Surface 124	23567	9.665	161.663	-18.4	-3.82981E3	-613.602	-9.60306	-42.0361	5.50864	-1.44063	20.718	4.19512
479	Surface 124	23572	9.665	159.181	-18.4	-3.83385E3	-611.985	7.41244	-42.0915	5.46811	-1.47307	14.7316	4.14239
480	Surface 124	23785	9.665	161.663	-17.4	-3.5641E3	-576.162	-10.3739	-36.4688	14.3694	-1.43716	19.3522	14.0763
481	Surface 124	23791	9.665	159.181	-17.4	-3.56807E3	-574.702	7.28963	-36.5749	14.3265	-1.4509	13.8156	14.0171
482	Surface 124	24007	9.665	161.663	-16.4	-3.28171E3	-539.071	-12.0018	-29.8938	27.3994	-1.45535	17.9021	12.4838
483	Surface 124	24011	9.665	159.181	-16.4	-3.28561E3	-537.745	7.04076	-30.0497	27.3491	-1.43793	12.839	12.4159
484	Surface 124	24227	9.665	161.663	-15.4	-2.96887E3	-502.676	-14.3233	-24.6774	31.907	-1.48619	16.2914	-3.02234
485	Surface 124	24232	9.665	159.181	-15.4	-2.97253E3	-501.469	6.73694	-24.8854	31.8472	-1.42817	11.7448	-3.09915
486	Surface 124	24446	9.665	161.663	-14.4	-2.6181E3	-467.911	-16.5346	-23.8383	12.2903	-1.51355	14.4899	-35.7949
487	Surface 124	24453	9.665	159.181	-14.4	-2.62114E3	-466.816	6.4259	-24.1057	12.2199	-1.41705	10.5087	-35.8834
488	Surface 124	24739	9.665	161.663	-13.4	-2.24063E3	-434.275	-16.7856	-27.9224	-33.5115	-1.50235	12.5748	-54.5365
489	Surface 124	24751	9.665	159.181	-13.4	-2.24274E3	-433.289	6.11422	-28.2588	-33.5942	-1.39522	9.19212	-54.6282
490	Surface 125	23263	9.665	-180.0	-19.4	-4.08431E3	-663.082	-9.2403	-45.8423	6.73537	0.263466	3.34366	-5.30914
491	Surface 125	23272	9.665	173.888	-19.4	-4.08566E3	-662.288	1.08531	-45.7978	6.65049	-0.265098	4.82684	-5.32778
492	Surface 125	23277	9.665	167.775	-19.4	-4.08597E3	-660.513	4.034	-45.6481	6.56223	-0.821969	10.7703	-5.11582
493	Surface 125	23283	9.665	161.663	-19.4	-4.08982E3	-657.128	-9.23764	-45.5767	6.47333	-1.47203	22.0625	-5.3518
494	Surface 125	23553	9.665	-180.0	-18.4	-3.8238E3	-619.066	-8.51595	-42.2073	5.54377	0.278657	2.98648	4.2981
495	Surface 125	23557	9.665	173.888	-18.4	-3.8254E3	-618.32	1.80743	-42.1535	5.56405	-0.237104	4.45157	4.26275
496	Surface 125	23562	9.665	167.775	-18.4	-3.82597E3	-616.686	4.49307	-42.0474	5.55262	-0.787501	10.0817	4.44877
497	Surface 125	23567	9.665	161.663	-18.4	-3.82981E3	-613.602	-9.60306	-42.0361	5.50864	-1.44063	20.718	4.19512
498	Surface 125	23773	9.665	-180.0	-17.4	-3.55764E3	-581.177	-8.22215	-36.5311	14.2842	0.216663	2.70039	14.3141
499	Surface 125	23778	9.665	173.888	-17.4	-3.55947E3	-580.483	2.19451	-36.4752	14.3641	-0.270177	4.11984	14.2173
500	Surface 125	23782	9.665	167.775	-17.4	-3.56025E3	-578.983	4.65785	-36.4179	14.3962	-0.796989	9.41172	14.3623
501	Surface 125	23785	9.665	161.663	-17.4	-3.5641E3	-576.162	-10.3739	-36.4688	14.3694	-1.43716	19.3522	14.0763
502	Surface 125	23993	9.665	-180.0	-16.4	-3.27503E3	-543.677	-8.53524	-29.8295	27.2966	0.124185	2.45264	12.8056
503	Surface 125	23998	9.665	173.888	-16.4	-3.27703E3	-543.019	2.36989	-29.7809	27.3896	-0.327253	3.80566	12.6646
504	Surface 125	24001	9.665	167.775	-16.4	-3.27789E3	-541.659	4.67362	-29.7788	27.4283	-0.824979	8.71897	12.7972
505	Surface 125	24007	9.665	161.663	-16.4	-3.28171E3	-539.071	-12.0018	-29.8938	27.3994	-1.45535	17.9021	12.4838
506	Surface 125	24213	9.665	-180.0	-15.4	-2.96244E3	-506.854	-9.31501	-24.4672	31.8421	0.0313118	2.2092	-2.63908
507	Surface 125	24217	9.665	173.888	-15.4	-2.96442E3	-506.238	2.4222	-24.4335	31.9231	-0.385868	3.47639	-2.80953
508	Surface 125	24222	9.665	167.775	-15.4	-2.96527E3	-505.028	4.622	-24.493	31.9479	-0.857088	7.95875	-2.67923
509	Surface 125	24227	9.665	161.663	-15.4	-2.96887E3	-502.676	-14.3233	-24.6774	31.907	-1.48619	16.2914	-3.02234
510	Surface 125	24431	9.665	-180.0	-14.4	-2.61258E3	-471.595	-10.1577	-23.4548	12.3006	-0.0441561	1.95386	-35.3539
511	Surface 125	24437	9.665	173.888	-14.4	-2.61422E3	-471.041	2.40386	-23.4438	12.3579	-0.432903	3.11749	-35.5456
512	Surface 125	24442	9.665	167.775	-14.4	-2.61508E3	-470.001	4.53978	-23.5735	12.3519	-0.882564	7.11304	-35.42
513	Surface 125	24446	9.665	161.663	-14.4	-2.6181E3	-467.911	-16.5346	-23.8383	12.2903	-1.51355	14.4899	-35.7949
514	Surface 125	24718	9.665	-180.0	-13.4	-2.23654E3	-437.41	-10.1696	-27.3426	-33.4019	-0.0880264	1.6834	-54.0846
515	Surface 125	24727	9.665	173.888	-13.4	-2.23766E3	-436.938	2.30248	-27.3617	-33.3732	-0.458424	2.74317	-54.2771
516	Surface 125	24734	9.665	167.775	-13.4	-2.23848E3	-436.074	4.36462	-27.5664	-33.4211	-0.889033	6.22051	-54.16
517	Surface 125	24739	9.665	161.663	-13.4	-2.24063E3	-434.275	-16.7856	-27.9224	-33.5115	-1.50235	12.5748	-54.5365
518	Surface 126	23251	9.665	-172.251	-19.4	-4.08678E3	-661.733	3.85385	-45.7742	6.86305	1.1525	-9.55477	-5.56037
519	Surface 126	23263	9.665	-180.0	-19.4	-4.08431E3	-663.082	-9.2403	-45.8423	6.73537	0.263466	3.34366	-5.30914
520	Surface 126	23547	9.665	-172.251	-18.4	-3.82578E3	-617.876	5.53758	-42.2106	5.4914	1.16789	-9.16003	4.08932
521	Surface 126	23553	9.665	-180.0	-18.4	-3.8238E3	-619.066	-8.51595	-42.2073	5.54377	0.278657	2.98648	4.2981
522	Surface 126	23766	9.665	-172.251	-17.4	-3.55917E3	-580.095	6.89617	-36.5872	14.1278	1.08972	-8.64467	14.2195
523	Surface 126	23773	9.665	-180.0	-17.4	-3.55764E3	-581.177	-8.22215	-36.5311	14.2842	0.216663	2.70039	14.3141
524	Surface 126	23987	9.665	-172.251	-16.4	-3.27621E3	-542.692	8.32069	-29.9192	27.1186	0.987725	-8.01556	12.7704
525	Surface 126	23993	9.665	-180.0	-16.4	-3.27503E3	-543.677	-8.53524	-29.8295	27.2966	0.124185	2.45264	12.8056
526	Surface 126	24206	9.665	-172.251	-15.4	-2.96335E3	-505.97	9.82832	-24.5829	31.6818	0.900081	-7.28355	-2.6523
527	Surface 126	24213	9.665	-180.0	-15.4	-2.96244E3	-506.854	-9.31501	-24.4672	31.8421	0.0313118	2.2092	-2.63908
528	Surface 126	24425	9.665	-172.251	-14.4	-2.61324E3	-470.822	11.0862	-23.5971	12.1677	0.834983	-6.4693	-35.3701
529	Surface 126	24431	9.665	-180.0	-14.4	-2.61258E3	-471.595	-10.1577	-23.4548	12.3006	-0.0441561	1.95386	-35.3539
530	Surface 126	24711	9.665	-172.251	-13.4	-2.23701E3	-436.756	11.1186	-27.5147	-33.5128	0.772317	-5.61728	-54.1085
531	Surface 126	24718	9.665	-180.0	-13.4	-2.23654E3	-437.41	-10.1696	-27.3426	-33.4019	-0.0880264	1.6834	-54.0846
532	Surface 127	23245	9.665	-166.683	-19.4	-4.09335E3	-659.37	-5.98229	-45.6651	6.96688	1.53548	-22.5546	-5.78295
533	Surface 127	23251	9.665	-172.251	-19.4	-4.08678E3	-661.733	3.85385	-45.7742	6.86305	1.1525	-9.55477	-5.56037
534	Surface 127	23539	9.665	-166.683	-18.4	-3.83161E3	-615.778	-4.3627	-42.1981	5.43887	1.54373	-21.3833	3.89291
535	Surface 127	23547	9.665	-172.251	-18.4	-3.82578E3	-617.876	5.53758	-42.2106	5.4914	1.16789	-9.16003	4.08932
536	Surface 127	23759	9.665	-166.683	-17.4	-3.5644E3	-578.178	-3.15365	-36.6533	13.9789	1.44386	-20.0589	14.1154
537	Surface 127	23766	9.665	-172.251	-17.4	-3.55917E3	-580.095	6.89617	-36.5872	14.1278	1.08972	-8.64467	14.2195
538	Surface 127	23980	9.665	-166.683	-16.4	-3.28096E3	-540.903	-2.24455	-30.0463	26.9425	1.3101	-18.5605	12.7215
539	Surface 127	23987	9.665	-172.251	-16.4	-3.27621E3	-542.692	8.32069	-29.9192	27.1186	0.987725	-8.01556	12.7704
540	Surface 127	24201	9.665	-166.683	-15.4	-2.96755E3	-504.31	-1.55642	-24.7659	31.515	1.18648	-16.8522	-2.67919
541	Surface 127	24206	9.665	-172.251	-15.4	-2.96335E3	-505.97	9.82832	-24.5829	31.6818	0.900081	-7.28355	-2.6523
542	Surface 127	24420	9.665	-166.683	-14.4	-2.61663E3	-469.342	-1.10122	-23.8439	12.0178	1.09002	-14.9258	-35.4054
543	Surface 127	24425	9.665	-172.251	-14.4	-2.61324E3	-470.822	11.0862	-23.5971	12.1677	0.834983	-6.4693	-35.3701
544	Surface 127	24697	9.665	-166.683	-13.4	-2.23934E3	-435.498	-0.981898	-27.8372	-33.6551	1.01221	-12.8833	-54.1561
545	Surface 127	24711	9.665	-172.251	-13.4	-2.23701E3	-436.756	11.1186	-27.5147	-33.5128	0.772317	-5.61728	-54.1085
546	Surface 129	23215	9.665	-159.181	-19.4	-4.10291E3	-654.63	-13.9226	-45.6578	7.06202	2.10983	4.74291	-6.22532
547	Surface 129	23225	9.665	-160.983	-19.4	-4.10281E3	-655.858	-15.7546	-45.6247	7.0519	1.92942	-4.52513	-6.26429
548	Surface 129	23522	9.665	-159.181	-18.4	-3.84011E3	-611.564	-12.2947	-42.3607	5.29859	2.11106	4.12868	3.48158
549	Surface 129	23529	9.665	-160.983	-18.4	-3.8401E3	-612.645	-14.2503	-42.2873	5.34395	1.93333	-4.53065	3.43237
550	Surface 129	23741	9.665	-159.181	-17.4	-3.57204E3	-574.374	-11.1481	-36.962	13.6862	1.99833	3.61341	13.8315
551	Surface 129	23748	9.665	-160.983	-17.4	-3.57215E3	-575.349	-13.2419	-36.8506	13.7646	1.82177	-4.43048	13.7415
552	Surface 129	23962	9.665	-159.181	-16.4	-3.28793E3	-537.444	-10.5417	-30.4756	26.6	1.84172	3.15849	12.5051
553	Surface 129	23969	9.665	-160.983	-16.4	-3.28814E3	-538.336	-12.8912	-30.332	26.689	1.66637	-4.22875	12.3795
554	Surface 129	24181	9.665	-159.181	-15.4	-2.97376E3	-501.168	-10.3557	-25.307	31.1783	1.68986	2.70822	-2.87336
555	Surface 129	24188	9.665	-160.983	-15.4	-2.97403E3	-501.981	-13.0744	-25.134	31.2657	1.51482	-3.95246	-3.02578
556	Surface 129	24401	9.665	-159.181	-14.4	-2.62171E3	-466.526	-10.3443	-24.5037	11.7061	1.56285	2.22211	-35.6116
557	Surface 129	24407	9.665	-160.983	-14.4	-2.62192E3	-467.233	-13.4252	-24.304	11.7918	1.38943	-3.62372	-35.7771
558	Surface 129	24669	9.665	-159.181	-13.4	-2.24286E3	-433.027	-10.0746	-28.6304	-33.9457	1.46105	1.6942	-54.3705
559	Surface 129	24681	9.665	-160.983	-13.4	-2.24292E3	-433.604	-13.1892	-28.405	-33.8558	1.29354	-3.28529	-54.5302
560	Surface 136	23217	9.665	-20.819	-19.4	-4.1011E3	-655.005	13.8397	-45.5737	6.96528	-2.11459	-4.75804	-6.04838
561	Surface 136	23228	9.665	-19.0166	-19.4	-4.101E3	-656.22	15.6401	-45.5455	6.95402	-1.93283	4.50402	-6.0875
562	Surface 136	23525	9.665	-20.819	-18.4	-3.83889E3	-611.828	12.2045	-42.245	5.35849	-2.11563	-4.14325	3.61882
563	Surface 136	23530	9.665	-19.0166	-18.4	-3.83888E3	-612.9	14.1371	-42.1764	5.40294	-1.93654	4.51094	3.56947
564	Surface 136	23744	9.665	-20.819	-17.4	-3.57132E3	-574.579	11.0554	-36.8287	13.8321	-2.00191	-3.62833	13.8737
565	Surface 136	23752	9.665	-19.0166	-17.4	-3.57143E3	-575.545	13.1329	-36.7223	13.9098	-1.82433	4.41148	13.7834
566	Surface 136	23966	9.665	-20.819	-16.4	-3.28755E3	-537.61	10.4501	-30.3395	26.76	-1.84405	-3.17425	12.4962
567	Surface 136	23971	9.665	-19.0166	-16.4	-3.28776E3	-538.494	12.7883	-30.2008	26.8483	-1.66813	4.20985	12.3701
568	Surface 136	24184	9.665	-20.819	-15.4	-2.97361E3	-501.308	10.268	-25.1754	31.3174	-1.69105	-2.72496	-2.90385
569	Surface 136	24192	9.665	-19.0166	-15.4	-2.97388E3	-502.113	12.9785	-25.0075	31.4039	-1.51587	3.9333	-3.05681
570	Surface 136	24405	9.665	-20.819	-14.4	-2.62167E3	-466.646	10.262	-24.3794	11.8126	-1.56322	-2.23979	-35.6462
571	Surface 136	24411	9.665	-19.0166	-14.4	-2.62189E3	-467.346	13.3366	-24.1849	11.8974	-1.38996	3.60415	-35.8123
572	Surface 136	24674	9.665	-20.819	-13.4	-2.24287E3	-433.13	9.99848	-28.5136	-33.8708	-1.46095	-1.71261	-54.4005
573	Surface 136	24685	9.665	-19.0166	-13.4	-2.24294E3	-433.701	13.1079	-28.2934	-33.7819	-1.29379	3.26531	-54.5607
574	Surface 138	23247	9.665	-13.3169	-19.4	-4.09157E3	-659.679	5.79733	-45.6098	6.86417	-1.53331	22.5205	-5.6048
575	Surface 138	23256	9.665	-7.74887	-19.4	-4.08507E3	-661.972	-4.09408	-45.7461	6.7559	-1.14475	9.52456	-5.38413
576	Surface 138	23542	9.665	-13.3169	-18.4	-3.83041E3	-615.99	4.20708	-42.1113	5.49276	-1.54138	21.3509	4.03102
577	Surface 138	23549	9.665	-7.74887	-18.4	-3.82462E3	-618.032	-5.72547	-42.1517	5.53865	-1.16008	9.12659	4.22611
578	Surface 138	23762	9.665	-13.3169	-17.4	-3.56369E3	-578.338	3.0178	-36.5492	14.1188	-1.44218	20.0287	14.1582
579	Surface 138	23768	9.665	-7.74887	-17.4	-3.55848E3	-580.21	-7.05176	-36.5113	14.2601	-1.08395	8.61063	14.2623
580	Surface 138	23983	9.665	-13.3169	-16.4	-3.2806E3	-541.03	2.12246	-29.9396	27.0966	-1.3093	18.5322	12.713
581	Surface 138	23989	9.665	-7.74887	-16.4	-3.27587E3	-542.78	-8.45632	-29.8408	27.2649	-0.984479	7.98237	12.7624
582	Surface 138	24202	9.665	-13.3169	-15.4	-2.96741E3	-504.416	1.44467	-24.664	31.6481	-1.18647	16.8254	-2.7094
583	Surface 138	24209	9.665	-7.74887	-15.4	-2.96322E3	-506.042	-9.95106	-24.5092	31.8075	-0.899074	7.25164	-2.68175
584	Surface 138	24424	9.665	-13.3169	-14.4	-2.61661E3	-469.431	0.998089	-23.7495	12.1182	-1.09062	14.8999	-35.4397
585	Surface 138	24428	9.665	-7.74887	-14.4	-2.61323E3	-470.883	-11.1995	-23.5307	12.2612	-0.835656	6.43861	-35.4036
586	Surface 138	24704	9.665	-13.3169	-13.4	-2.23936E3	-435.575	0.886534	-27.7503	-33.5864	-1.01325	12.8579	-54.1858
587	Surface 138	24714	9.665	-7.74887	-13.4	-2.23705E3	-436.808	-11.2239	-27.4555	-33.4506	-0.77412	5.58764	-54.1374
588	Surface 139	23256	9.665	-7.74887	-19.4	-4.08507E3	-661.972	-4.09408	-45.7461	6.7559	-1.14475	9.52456	-5.38413
589	Surface 139	23266	9.665	7.01648E-15	-19.4	-4.08268E3	-663.2	8.90648	-45.8482	6.62423	-0.249982	-3.36904	-5.14096
590	Surface 139	23549	9.665	-7.74887	-18.4	-3.82462E3	-618.032	-5.72547	-42.1517	5.53865	-1.16008	9.12659	4.22611
591	Surface 139	23556	9.665	7.01648E-15	-18.4	-3.8227E3	-619.124	8.25641	-42.1839	5.58108	-0.265142	-3.01951	4.42931
592	Surface 139	23768	9.665	-7.74887	-17.4	-3.55848E3	-580.21	-7.05176	-36.5113	14.2601	-1.08395	8.61063	14.2623
593	Surface 139	23776	9.665	7.01648E-15	-17.4	-3.55699E3	-581.211	8.01624	-36.4916	14.4037	-0.206503	-2.73665	14.3554
594	Surface 139	23989	9.665	-7.74887	-16.4	-3.27587E3	-542.78	-8.45632	-29.8408	27.2649	-0.984479	7.98237	12.7624
595	Surface 139	23996	9.665	7.01648E-15	-16.4	-3.27472E3	-543.698	8.36623	-29.7875	27.4301	-0.118249	-2.48927	12.7982
596	Surface 139	24209	9.665	-7.74887	-15.4	-2.96322E3	-506.042	-9.95106	-24.5092	31.8075	-0.899074	7.25164	-2.68175
597	Surface 139	24216	9.665	7.01648E-15	-15.4	-2.96234E3	-506.87	9.17103	-24.4295	31.9561	-0.029153	-2.24485	-2.66725
598	Surface 139	24428	9.665	-7.74887	-14.4	-2.61323E3	-470.883	-11.1995	-23.5307	12.2612	-0.835656	6.43861	-35.4036
599	Surface 139	24436	9.665	7.01648E-15	-14.4	-2.61258E3	-471.608	10.0309	-23.4238	12.3837	0.0434859	-1.98809	-35.386
600	Surface 139	24714	9.665	-7.74887	-13.4	-2.23705E3	-436.808	-11.2239	-27.4555	-33.4506	-0.77412	5.58764	-54.1374
601	Surface 139	24724	9.665	7.01648E-15	-13.4	-2.23659E3	-437.422	10.0553	-27.3184	-33.3488	0.085482	-1.71619	-54.1124
602	Surface 142	21812	9.665	7.01648E-15	-25.9	-5.43821E3	-1.0497E3	14.1066	-68.9878	-4.78119	0.314507	-4.40134	2.60358
603	Surface 142	21820	9.665	6.11244	-25.9	-5.44064E3	-1.04859E3	5.59615	-68.9032	-4.83827	1.02307	-6.2083	2.45861
604	Surface 142	21826	9.665	12.2246	-25.9	-5.44084E3	-1.04558E3	2.15379	-68.3966	-4.96716	1.70714	-13.9234	2.54819
605	Surface 142	21835	9.665	18.3371	-25.9	-5.44497E3	-1.0399E3	9.93603	-67.8898	-5.20169	2.40306	-28.7331	2.32809
606	Surface 142	22099	9.665	7.01648E-15	-24.8167	-5.24337E3	-983.887	13.5873	-65.3321	-2.47508	0.298848	-4.27511	2.57903
607	Surface 142	22104	9.665	6.11242	-24.8167	-5.24543E3	-982.795	4.54562	-65.2643	-2.55618	0.919058	-6.03533	2.41957
608	Surface 142	22108	9.665	12.2246	-24.8167	-5.24558E3	-979.963	0.783474	-64.8333	-2.6837	1.52508	-13.4979	2.50853
609	Surface 142	22114	9.665	18.3371	-24.8167	-5.24971E3	-974.612	8.69519	-64.4169	-2.88915	2.15853	-27.8074	2.27422
610	Surface 142	22318	9.665	7.01648E-15	-23.7333	-5.04136E3	-917.625	12.7572	-61.4662	0.865622	0.248495	-4.15862	4.29935
611	Surface 142	22324	9.665	6.1124	-23.7333	-5.04309E3	-916.56	3.34782	-61.4167	0.747563	0.807282	-5.8621	4.12799
612	Surface 142	22327	9.665	12.2246	-23.7333	-5.04319E3	-913.924	-0.53037	-61.0562	0.61096	1.36133	-13.0543	4.21713
613	Surface 142	22332	9.665	18.3371	-23.7333	-5.04731E3	-908.94	7.80362	-60.7217	0.42584	1.95618	-26.8374	3.96769
614	Surface 142	22539	9.665	7.01648E-15	-22.65	-4.82907E3	-851.682	11.7423	-57.2143	5.75867	0.1544	-4.04227	5.37164
615	Surface 142	22544	9.665	6.1124	-22.65	-4.83055E3	-850.65	2.05914	-57.1837	5.59744	0.679416	-5.68147	5.19807
616	Surface 142	22548	9.665	12.2246	-22.65	-4.83061E3	-848.214	-1.74308	-56.89	5.44541	1.20884	-12.5845	5.2947
617	Surface 142	22552	9.665	18.3371	-22.65	-4.83471E3	-843.614	7.41301	-56.6317	5.2733	1.79146	-25.8078	5.03224
618	Surface 142	22758	9.665	7.01648E-15	-21.5667	-4.60144E3	-786.39	10.6868	-52.8223	10.4875	0.0175937	-3.90322	3.97774
619	Surface 142	22763	9.665	6.11241	-21.5667	-4.60278E3	-785.396	0.746133	-52.8081	10.2953	0.534268	-5.47465	3.82554
620	Surface 142	22768	9.665	12.2246	-21.5667	-4.60286E3	-783.16	-2.83906	-52.5776	10.1338	1.06437	-12.0686	3.9452
621	Surface 142	22772	9.665	18.3371	-21.5667	-4.60694E3	-778.947	7.5566	-52.3919	9.97464	1.66	-24.6902	3.67557
622	Surface 142	22980	9.665	7.01648E-15	-20.4833	-4.35308E3	-722.167	9.73173	-48.9987	11.016	-0.137997	-3.69663	-2.35234
623	Surface 142	22983	9.665	6.11242	-20.4833	-4.3544E3	-721.218	-0.47762	-48.9916	10.843	0.388031	-5.20811	-2.44117
624	Surface 142	22988	9.665	12.2246	-20.4833	-4.35461E3	-719.171	-3.76533	-48.8196	10.6982	0.935239	-11.4778	-2.27412
625	Surface 142	22992	9.665	18.3371	-20.4833	-4.35863E3	-715.336	8.15574	-48.704	10.5666	1.56084	-23.4503	-2.53494
626	Surface 142	23266	9.665	7.01648E-15	-19.4	-4.08268E3	-663.2	8.90648	-45.8482	6.62423	-0.249982	-3.36904	-5.14096
627	Surface 142	23276	9.665	6.11244	-19.4	-4.08413E3	-662.308	-1.43989	-45.8373	6.53628	0.283363	-4.8509	-5.16776
628	Surface 142	23280	9.665	12.2246	-19.4	-4.08456E3	-660.435	-4.40132	-45.7179	6.4466	0.844619	-10.7897	-4.96631
629	Surface 142	23291	9.665	18.3371	-19.4	-4.08851E3	-656.956	8.84885	-45.6706	6.35854	1.49708	-22.0766	-5.21595
630	Surface 143	21835	9.665	18.3371	-25.9	-5.44497E3	-1.0399E3	9.93603	-67.8898	-5.20169	2.40306	-28.7331	2.32809
631	Surface 143	21842	9.665	20.819	-25.9	-5.44958E3	-1.03684E3	-1.95344	-67.5285	-5.30997	2.55178	-20.118	2.22024
632	Surface 143	22114	9.665	18.3371	-24.8167	-5.24971E3	-974.612	8.69519	-64.4169	-2.88915	2.15853	-27.8074	2.27422
633	Surface 143	22120	9.665	20.819	-24.8167	-5.25433E3	-971.734	-3.71562	-64.1304	-2.98349	2.27137	-19.5047	2.18172
634	Surface 143	22332	9.665	18.3371	-23.7333	-5.04731E3	-908.94	7.80362	-60.7217	0.42584	1.95618	-26.8374	3.96769
635	Surface 143	22338	9.665	20.819	-23.7333	-5.05192E3	-906.268	-5.15232	-60.5019	0.343137	2.04251	-18.8548	3.88725
636	Surface 143	22552	9.665	18.3371	-22.65	-4.83471E3	-843.614	7.41301	-56.6317	5.2733	1.79146	-25.8078	5.03224
637	Surface 143	22558	9.665	20.819	-22.65	-4.83931E3	-841.16	-6.22579	-56.4729	5.19956	1.85996	-18.1607	4.96071
638	Surface 143	22772	9.665	18.3371	-21.5667	-4.60694E3	-778.947	7.5566	-52.3919	9.97464	1.66	-24.6902	3.67557
639	Surface 143	22778	9.665	20.819	-21.5667	-4.61149E3	-776.712	-6.98694	-52.2912	9.90851	1.7175	-17.4044	3.61119
640	Surface 143	22992	9.665	18.3371	-20.4833	-4.35863E3	-715.336	8.15574	-48.704	10.5666	1.56084	-23.4503	-2.53494
641	Surface 143	22999	9.665	20.819	-20.4833	-4.36306E3	-713.313	-7.46634	-48.6608	10.51	1.61169	-16.5653	-2.5932
642	Surface 143	23291	9.665	18.3371	-19.4	-4.08851E3	-656.956	8.84885	-45.6706	6.35854	1.49708	-22.0766	-5.21595
643	Surface 143	23298	9.665	20.819	-19.4	-4.09275E3	-655.135	-7.6445	-45.6871	6.31097	1.54147	-15.645	-5.27029
644	Surface 152	21829	9.665	161.663	-25.9	-5.44616E3	-1.03986E3	-11.4864	-67.8063	-5.13167	-2.44327	28.7162	2.36296
645	Surface 152	21838	9.665	159.181	-25.9	-5.45064E3	-1.03691E3	0.378569	-67.4287	-5.23862	-2.59485	20.0991	2.24018
646	Surface 152	22109	9.665	161.663	-24.8167	-5.25119E3	-974.6	-10.0281	-64.3271	-2.78735	-2.19203	27.7958	2.32172
647	Surface 152	22115	9.665	159.181	-24.8167	-5.25569E3	-971.816	2.35896	-64.0255	-2.88194	-2.30726	19.4909	2.21607
