	Feature	Node	X	Y	Z	Nt[kN/m]	Nz[kN/m]	Ntz[kN/m]	Mt[kN.m/m]	Mz[kN.m/m]	Mtz[kN.m/m]	St[kN/m]	Sz[kN/m]
1	Feature	Node	X	Y	Z	Nt[kN/m]	Nz[kN/m]	Ntz[kN/m]	Mt[kN.m/m]	Mz[kN.m/m]	Mtz[kN.m/m]	St[kN/m]	Sz[kN/m]
2127	Surface 2003	13879	9.665	6.14441	-55.1444	-10.4497E3	-3.02646E3	13.8751	-137.544	-43.8812	3.36314	-11.0558	22.0871
2128	Surface 2003	13901	9.665	7.01648E-15	-55.1164	-10.4452E3	-3.07854E3	24.2846	-138.203	-43.2247	-0.249117	-6.62784	27.8248
2129	Surface 2005	13360	9.665	-7.74887	-55.3965	-10.5115E3	-3.20297E3	23.0743	-140.25	-52.6183	-3.85356	20.7135	8.5705
2130	Surface 2005	13411	9.665	7.01648E-15	-55.3965	-10.5025E3	-3.1912E3	26.361	-141.144	-53.2094	-0.405407	-7.89911	8.79263
2131	Surface 2005	13861	9.665	-7.74887	-55.1613	-10.4576E3	-3.0772E3	19.6542	-137.721	-44.382	-4.15291	23.8264	23.9242
2132	Surface 2005	13901	9.665	7.01648E-15	-55.1164	-10.4452E3	-3.07854E3	24.2846	-138.203	-43.2247	-0.249117	-6.62784	27.8248
2133	Surface 2007	13328	9.665	-13.3169	-55.3965	-10.5294E3	-3.19194E3	32.2536	-139.093	-52.8687	-5.75553	93.3853	0.536371
2134	Surface 2007	13360	9.665	-7.74887	-55.3965	-10.5115E3	-3.20297E3	23.0743	-140.25	-52.6183	-3.85356	20.7135	8.5705
2135	Surface 2007	13827	9.665	-13.3169	-55.2553	-10.4922E3	-3.08108E3	24.3227	-137.437	-47.3058	-5.77366	94.9481	14.9906
2136	Surface 2007	13861	9.665	-7.74887	-55.1613	-10.4576E3	-3.0772E3	19.6542	-137.721	-44.382	-4.15291	23.8264	23.9242
2137	Surface 2009	13269	9.665	-18.3371	-55.3965	-10.5329E3	-3.13385E3	35.7393	-138.292	-51.782	-5.3299	30.6983	1.7856
2138	Surface 2009	13328	9.665	-13.3169	-55.3965	-10.5294E3	-3.19194E3	32.2536	-139.093	-52.8687	-5.75553	93.3853	0.536371
2139	Surface 2009	13827	9.665	-13.3169	-55.2553	-10.4922E3	-3.08108E3	24.3227	-137.437	-47.3058	-5.77366	94.9481	14.9906
2140	Surface 2027	4250	9.665	20.819	-64.3089	-12.1495E3	-3.97872E3	-69.6505	-123.395	85.1579	-11.258	-49.1331	-63.5591
2141	Surface 2027	4710	9.665	20.819	-64.2	-12.1281E3	-3.93072E3	-80.7669	-128.409	53.7941	-16.7219	-62.0461	-62.3722
2142	Surface 2027	4734	9.665	23.1855	-64.2	-12.1373E3	-3.95223E3	-82.0071	-135.876	52.2886	-10.7273	28.0022	-53.9815
2143	Surface 2030	4167	9.665	7.01648E-15	-64.6836	-12.1385E3	-4.05075E3	44.964	-109.134	128.416	4.53733	-27.9161	-65.8392
2144	Surface 2030	4175	9.665	6.14441	-64.6556	-12.1405E3	-4.05016E3	6.51118	-112.276	116.405	-1.82795	0.252381	-51.2579
2145	Surface 2030	4193	9.665	12.2683	-64.5669	-12.1327E3	-4.03317E3	-29.7258	-110.335	112.489	-4.92461	8.75428	-62.9372
2146	Surface 2030	4220	9.665	18.3371	-64.4035	-12.1392E3	-3.99155E3	-57.1891	-105.893	109.192	-8.54802	-32.6609	-90.1866
2147	Surface 2030	4605	9.665	7.01648E-15	-64.2	-12.1032E3	-3.98466E3	43.7944	-118.012	92.877	2.30873	-26.4024	-65.4424
2148	Surface 2030	4627	9.665	6.11244	-64.2	-12.1048E3	-3.98496E3	1.31183	-124.989	77.3188	-3.13627	-7.60519	-46.4549
2149	Surface 2030	4650	9.665	12.2246	-64.2	-12.0995E3	-3.96656E3	-37.6927	-117.874	85.6978	-9.20504	-14.7586	-76.9936
2150	Surface 2030	4685	9.665	18.3371	-64.2	-12.1116E3	-3.93877E3	-63.3438	-121.962	48.9117	-12.3747	-56.5095	-67.996
2151	Surface 2031	4220	9.665	18.3371	-64.4035	-12.1392E3	-3.99155E3	-57.1891	-105.893	109.192	-8.54802	-32.6609	-90.1866
2152	Surface 2031	4250	9.665	20.819	-64.3089	-12.1495E3	-3.97872E3	-69.6505	-123.395	85.1579	-11.258	-49.1331	-63.5591
2153	Surface 2031	4685	9.665	18.3371	-64.2	-12.1116E3	-3.93877E3	-63.3438	-121.962	48.9117	-12.3747	-56.5095	-67.996
2154	Surface 2031	4710	9.665	20.819	-64.2	-12.1281E3	-3.93072E3	-80.7669	-128.409	53.7941	-16.7219	-62.0461	-62.3722
2155	Surface 2032	4167	9.665	7.01648E-15	-64.6836	-12.1385E3	-4.05075E3	44.964	-109.134	128.416	4.53733	-27.9161	-65.8392
2156	Surface 2032	4183	9.665	-7.74887	-64.6387	-12.1456E3	-4.02593E3	81.5419	-93.4021	133.603	9.11283	2.1701	-50.843
2157	Surface 2032	4560	9.665	-7.74887	-64.2	-12.1139E3	-3.9708E3	78.2126	-108.829	98.8051	7.63994	13.3012	-73.3149
2158	Surface 2032	4605	9.665	7.01648E-15	-64.2	-12.1032E3	-3.98466E3	43.7944	-118.012	92.877	2.30873	-26.4024	-65.4424
2159	Surface 2034	4183	9.665	-7.74887	-64.6387	-12.1456E3	-4.02593E3	81.5419	-93.4021	133.603	9.11283	2.1701	-50.843
2160	Surface 2034	4200	9.665	-13.3169	-64.5447	-12.1655E3	-4.01921E3	103.915	-101.191	132.078	6.42305	25.1998	-71.0804
2161	Surface 2034	4541	9.665	-13.3169	-64.2	-12.1334E3	-3.95855E3	106.685	-110.81	99.2896	16.0014	72.8928	-78.4801
2162	Surface 2034	4560	9.665	-7.74887	-64.2	-12.1139E3	-3.9708E3	78.2126	-108.829	98.8051	7.63994	13.3012	-73.3149
2163	Surface 2038	4232	9.665	-19.0166	-64.3794	-12.1929E3	-4.01461E3	134.503	-136.984	84.2784	26.9977	24.747	-65.9541
2164	Surface 2038	4243	9.665	-20.819	-64.3089	-12.1818E3	-4.01188E3	142.273	-128.331	120.433	23.7016	6.37909	-120.146
2165	Surface 2038	4476	9.665	-20.819	-64.2	-12.1597E3	-3.95347E3	146.824	-130.624	75.2086	15.7534	4.12903	-84.2749
2166	Surface 2038	4495	9.665	-19.0166	-64.2	-12.1608E3	-3.95894E3	139.573	-134.484	30.6211	23.4756	10.625	-65.798
2167	Surface 2041	4243	9.665	-20.819	-64.3089	-12.1818E3	-4.01188E3	142.273	-128.331	120.433	23.7016	6.37909	-120.146
2168	Surface 2041	4448	9.665	-23.1855	-64.2	-12.164E3	-3.98795E3	154.061	-123.389	84.6144	3.17203	-22.8525	-64.2763
2169	Surface 2041	4476	9.665	-20.819	-64.2	-12.1597E3	-3.95347E3	146.824	-130.624	75.2086	15.7534	4.12903	-84.2749
2170	Surface 2093	11161	9.665	-39.1315	-57.2	-10.9146E3	-3.10374E3	35.6105	-79.5895	-4.54825	8.72606	9.43691	-35.4176
2171	Surface 2093	11167	9.665	-37.9822	-57.2	-10.9003E3	-3.09081E3	65.3106	-82.0826	3.19567	3.45708	87.9257	-0.139321
2172	Surface 2093	11900	9.665	-37.9822	-56.9951	-10.8412E3	-3.08424E3	68.5158	-82.5144	-7.69523	-0.979909	102.464	-58.6494
2173	Surface 2106	11777	9.665	37.9822	-57.2	-10.8997E3	-3.18695E3	-28.108	-82.7497	2.88332	-3.492	-39.1996	12.9685
2174	Surface 2106	11786	9.665	39.1315	-57.2	-10.8991E3	-3.19291E3	-3.90088	-76.7879	-3.48188	-7.47107	-2.1411	-23.8378
2175	Surface 2106	11921	9.665	37.9822	-56.9951	-10.837E3	-3.16908E3	-25.7534	-79.7442	-6.79618	2.0189	-61.6558	-50.5838
2176	Surface 2143	10494	9.665	-41.5799	-57.7478	-11.0138E3	-3.15076E3	-1.6934	-104.786	-14.0534	10.3842	12.5394	9.20277
2177	Surface 2143	10506	9.665	-37.9822	-57.7478	-11.0193E3	-3.11137E3	65.3693	-93.4607	-13.5163	8.17702	-0.607243	24.6301
2178	Surface 2143	11161	9.665	-39.1315	-57.2	-10.9146E3	-3.10374E3	35.6105	-79.5895	-4.54825	8.72606	9.43691	-35.4176
2179	Surface 2143	11167	9.665	-37.9822	-57.2	-10.9003E3	-3.09081E3	65.3106	-82.0826	3.19567	3.45708	87.9257	-0.139321
2180	Surface 2156	10877	9.665	37.9822	-57.7478	-10.9971E3	-3.22103E3	-31.9771	-98.0934	-15.2521	-9.61897	1.04492	39.6322
2181	Surface 2156	10891	9.665	41.5799	-57.7478	-10.9958E3	-3.24772E3	17.4674	-104.785	-16.4619	-8.51402	-22.1498	16.4026
2182	Surface 2156	11777	9.665	37.9822	-57.2	-10.8997E3	-3.18695E3	-28.108	-82.7497	2.88332	-3.492	-39.1996	12.9685
2183	Surface 2156	11786	9.665	39.1315	-57.2	-10.8991E3	-3.19291E3	-3.90088	-76.7879	-3.48188	-7.47107	-2.1411	-23.8378
2184	Surface 2193	9816	9.665	-43.0506	-58.2	-11.0897E3	-3.1877E3	-20.8875	-108.19	-17.5515	11.1236	17.1081	-10.6272
2185	Surface 2193	9831	9.665	-37.9822	-58.2	-11.1089E3	-3.16043E3	76.2944	-92.1834	-15.9865	5.91456	-35.6047	-17.4883
2186	Surface 2193	10494	9.665	-41.5799	-57.7478	-11.0138E3	-3.15076E3	-1.6934	-104.786	-14.0534	10.3842	12.5394	9.20277
2187	Surface 2193	10506	9.665	-37.9822	-57.7478	-11.0193E3	-3.11137E3	65.3693	-93.4607	-13.5163	8.17702	-0.607243	24.6301
2188	Surface 2206	10226	9.665	37.9822	-58.2	-11.0791E3	-3.27169E3	-33.5805	-99.3721	-21.9644	-6.42212	-1.95581	0.107377
2189	Surface 2206	10237	9.665	43.0506	-58.2	-11.0797E3	-3.27519E3	35.7855	-111.351	-23.7504	-8.94163	-29.9154	-3.95519
2190	Surface 2206	10877	9.665	37.9822	-57.7478	-10.9971E3	-3.22103E3	-31.9771	-98.0934	-15.2521	-9.61897	1.04492	39.6322
2191	Surface 2206	10891	9.665	41.5799	-57.7478	-10.9958E3	-3.24772E3	17.4674	-104.785	-16.4619	-8.51402	-22.1498	16.4026
2192	Surface 2243	8538	9.665	-45.3027	-59.9	-11.3912E3	-3.31527E3	-16.1769	-117.773	2.81763	1.57505	37.6783	-11.5508
2193	Surface 2243	8554	9.665	-37.9822	-59.9	-11.4474E3	-3.34269E3	126.478	-78.7125	15.5817	6.64859	-67.5289	-14.4541
2194	Surface 2243	9204	9.665	-37.9822	-59.05	-11.2802E3	-3.24372E3	102.509	-88.7295	-2.93376	7.43906	-105.117	-27.0602
2195	Surface 2243	9537	9.665	-44.732	-59.0291	-11.2347E3	-3.2466E3	-24.8106	-109.832	-10.317	7.54671	44.617	-13.5354
2196	Surface 2243	9816	9.665	-43.0506	-58.2	-11.0897E3	-3.1877E3	-20.8875	-108.19	-17.5515	11.1236	17.1081	-10.6272
2197	Surface 2243	9831	9.665	-37.9822	-58.2	-11.1089E3	-3.16043E3	76.2944	-92.1834	-15.9865	5.91456	-35.6047	-17.4883
2198	Surface 2256	8919	9.665	37.9822	-59.9	-11.4173E3	-3.3868E3	-53.7683	-85.053	5.95169	-5.74397	30.9691	-29.7163
2199	Surface 2256	8935	9.665	45.3027	-59.9	-11.3795E3	-3.38376E3	41.341	-118.798	-1.50252	-4.75913	-38.1241	-17.4064
2200	Surface 2256	9399	9.665	37.9822	-59.05	-11.2372E3	-3.33339E3	-38.2932	-93.3109	-15.4771	-5.14832	26.4942	-22.3366
2201	Surface 2256	9551	9.665	44.732	-59.0291	-11.2282E3	-3.32393E3	44.4672	-112.494	-17.8437	-7.1905	-54.8119	-12.6113
2202	Surface 2256	10226	9.665	37.9822	-58.2	-11.0791E3	-3.27169E3	-33.5805	-99.3721	-21.9644	-6.42212	-1.95581	0.107377
2203	Surface 2256	10237	9.665	43.0506	-58.2	-11.0797E3	-3.27519E3	35.7855	-111.351	-23.7504	-8.94163	-29.9154	-3.95519
2204	Surface 2293	7615	9.665	-43.5682	-61.4	-11.6342E3	-3.40797E3	-7.12998	-114.548	18.4586	-1.1779	37.0958	6.2943
2205	Surface 2293	7626	9.665	-37.9822	-61.4	-11.7238E3	-3.50736E3	178.571	-91.8071	24.524	9.6464	-58.0805	15.808
2206	Surface 2293	8538	9.665	-45.3027	-59.9	-11.3912E3	-3.31527E3	-16.1769	-117.773	2.81763	1.57505	37.6783	-11.5508
2207	Surface 2293	8554	9.665	-37.9822	-59.9	-11.4474E3	-3.34269E3	126.478	-78.7125	15.5817	6.64859	-67.5289	-14.4541
2208	Surface 2306	7955	9.665	37.9822	-61.4	-11.7009E3	-3.51767E3	-92.6253	-88.9591	28.6905	-8.0378	20.2008	-5.9454
2209	Surface 2306	7966	9.665	43.5682	-61.4	-11.6115E3	-3.47189E3	45.9669	-111.942	20.6609	-3.1623	-66.454	3.83871
2210	Surface 2306	8919	9.665	37.9822	-59.9	-11.4173E3	-3.3868E3	-53.7683	-85.053	5.95169	-5.74397	30.9691	-29.7163
2211	Surface 2306	8935	9.665	45.3027	-59.9	-11.3795E3	-3.38376E3	41.341	-118.798	-1.50252	-4.75913	-38.1241	-17.4064
2212	Surface 2343	6976	9.665	-43.0506	-61.6	-11.6766E3	-3.46171E3	19.0646	-114.297	28.1795	-1.93176	28.2367	7.43858
2213	Surface 2343	6992	9.665	-37.9822	-61.6	-11.7613E3	-3.60057E3	185.644	-95.1257	29.9876	9.74262	-31.8127	17.6267
2214	Surface 2343	7615	9.665	-43.5682	-61.4	-11.6342E3	-3.40797E3	-7.12998	-114.548	18.4586	-1.1779	37.0958	6.2943
2215	Surface 2343	7626	9.665	-37.9822	-61.4	-11.7238E3	-3.50736E3	178.571	-91.8071	24.524	9.6464	-58.0805	15.808
2216	Surface 2356	7390	9.665	37.9822	-61.6	-11.7344E3	-3.60298E3	-112.482	-87.835	38.2925	-7.00827	-6.61152	4.44642
2217	Surface 2356	7401	9.665	43.0506	-61.6	-11.654E3	-3.50497E3	14.2267	-109.772	32.7094	-0.518314	-65.8308	14.3511
2218	Surface 2356	7955	9.665	37.9822	-61.4	-11.7009E3	-3.51767E3	-92.6253	-88.9591	28.6905	-8.0378	20.2008	-5.9454
2219	Surface 2356	7966	9.665	43.5682	-61.4	-11.6115E3	-3.47189E3	45.9669	-111.942	20.6609	-3.1623	-66.454	3.83871
2220	Surface 2393	6048	9.665	-40.1221	-62.4	-11.8336E3	-3.57081E3	79.9208	-112.697	24.5356	3.42806	-13.2032	58.7281
2221	Surface 2393	6062	9.665	-37.9822	-62.4	-11.8937E3	-3.66384E3	230.031	-105.95	29.673	15.8894	64.2969	40.8733
2222	Surface 2393	6976	9.665	-43.0506	-61.6	-11.6766E3	-3.46171E3	19.0646	-114.297	28.1795	-1.93176	28.2367	7.43858
2223	Surface 2393	6992	9.665	-37.9822	-61.6	-11.7613E3	-3.60057E3	185.644	-95.1257	29.9876	9.74262	-31.8127	17.6267
2224	Surface 2406	6626	9.665	37.9822	-62.4	-11.8653E3	-3.66983E3	-147.73	-91.6007	34.1528	-14.5155	-53.2167	46.6752
2225	Surface 2406	6639	9.665	40.1221	-62.4	-11.817E3	-3.60989E3	-20.6833	-98.308	24.8033	-3.37182	-23.4852	73.4844
2226	Surface 2406	7390	9.665	37.9822	-61.6	-11.7344E3	-3.60298E3	-112.482	-87.835	38.2925	-7.00827	-6.61152	4.44642
2227	Surface 2406	7401	9.665	43.0506	-61.6	-11.654E3	-3.50497E3	14.2267	-109.772	32.7094	-0.518314	-65.8308	14.3511
2228	Surface 2452	5874	9.665	-37.9822	-62.8049	-11.9358E3	-3.73562E3	246.539	-116.989	5.88431	19.585	128.781	97.8731
2229	Surface 2452	6048	9.665	-40.1221	-62.4	-11.8336E3	-3.57081E3	79.9208	-112.697	24.5356	3.42806	-13.2032	58.7281
2230	Surface 2452	6062	9.665	-37.9822	-62.4	-11.8937E3	-3.66384E3	230.031	-105.95	29.673	15.8894	64.2969	40.8733
2231	Surface 2461	5893	9.665	37.9822	-62.8049	-11.9036E3	-3.74315E3	-156.805	-98.9472	2.39969	-18.3353	-125.767	118.103
2232	Surface 2461	6626	9.665	37.9822	-62.4	-11.8653E3	-3.66983E3	-147.73	-91.6007	34.1528	-14.5155	-53.2167	46.6752
2233	Surface 2461	6639	9.665	40.1221	-62.4	-11.817E3	-3.60989E3	-20.6833	-98.308	24.8033	-3.37182	-23.4852	73.4844
2234	Surface 2480	13265	9.665	-161.663	-55.3965	-10.5322E3	-3.13974E3	-37.3726	-137.771	-50.1874	5.29269	-31.7024	0.890613
2235	Surface 2480	13319	9.665	-166.683	-55.3965	-10.5264E3	-3.19863E3	-30.9033	-138.136	-51.3951	5.79431	-93.0175	2.60425
2236	Surface 2480	13826	9.665	-166.683	-55.2553	-10.4894E3	-3.08254E3	-23.2137	-136.323	-45.5163	6.0352	-94.6177	15.9314
2237	Surface 2482	13319	9.665	-166.683	-55.3965	-10.5264E3	-3.19863E3	-30.9033	-138.136	-51.3951	5.79431	-93.0175	2.60425
2238	Surface 2482	13358	9.665	-172.251	-55.3965	-10.5068E3	-3.20473E3	-21.6675	-139.426	-52.2817	3.45437	-20.3774	8.60245
2239	Surface 2482	13826	9.665	-166.683	-55.2553	-10.4894E3	-3.08254E3	-23.2137	-136.323	-45.5163	6.0352	-94.6177	15.9314
2240	Surface 2482	13857	9.665	-172.251	-55.1613	-10.4522E3	-3.07285E3	-18.7268	-136.565	-43.1136	3.9521	-22.5274	26.8401
2241	Surface 2484	13358	9.665	-172.251	-55.3965	-10.5068E3	-3.20473E3	-21.6675	-139.426	-52.2817	3.45437	-20.3774	8.60245
2242	Surface 2484	13402	9.665	-180.0	-55.3965	-10.4997E3	-3.19968E3	-28.2067	-140.709	-52.629	-0.408832	8.60526	7.027
2243	Surface 2484	13857	9.665	-172.251	-55.1613	-10.4522E3	-3.07285E3	-18.7268	-136.565	-43.1136	3.9521	-22.5274	26.8401
2244	Surface 2484	13892	9.665	-180.0	-55.1164	-10.4416E3	-3.0826E3	-24.8293	-137.693	-42.1766	-0.540105	7.88462	27.6555
2245	Surface 2485	13402	9.665	-180.0	-55.3965	-10.4997E3	-3.19968E3	-28.2067	-140.709	-52.629	-0.408832	8.60526	7.027
2246	Surface 2485	13434	9.665	173.888	-55.3965	-10.5111E3	-3.20139E3	-17.1208	-140.392	-51.5306	-3.42652	8.66771	8.65085
2247	Surface 2485	13458	9.665	167.775	-55.3965	-10.5202E3	-3.21439E3	-12.8221	-139.261	-51.8604	-5.84501	73.8996	2.26662
2248	Surface 2485	13502	9.665	161.663	-55.3965	-10.5264E3	-3.16781E3	1.60914	-138.813	-52.1473	-6.06155	38.2434	5.34151
2249	Surface 2485	13839	9.665	167.732	-55.2331	-10.4739E3	-3.05088E3	-11.1186	-137.732	-46.6206	-5.56675	76.3385	10.2369
2250	Surface 2485	13877	9.665	173.856	-55.1444	-10.4459E3	-3.0259E3	-16.4066	-137.925	-43.4124	-3.89575	11.489	20.95
2251	Surface 2485	13892	9.665	-180.0	-55.1164	-10.4416E3	-3.0826E3	-24.8293	-137.693	-42.1766	-0.540105	7.88462	27.6555
2252	Surface 2505	4234	9.665	-159.181	-64.3089	-12.1853E3	-3.99791E3	-138.334	-128.621	118.039	-22.1648	3.74589	-123.076
2253	Surface 2505	4440	9.665	-156.815	-64.2	-12.1671E3	-3.97219E3	-150.148	-122.424	81.9325	-2.0036	29.2903	-64.4677
2254	Surface 2505	4470	9.665	-159.181	-64.2	-12.1624E3	-3.9406E3	-142.832	-130.752	70.268	-14.4047	7.46841	-84.5164
2255	Surface 2507	4228	9.665	-160.983	-64.3794	-12.1968E3	-4.00221E3	-130.58	-138.353	81.8389	-25.6738	-13.8952	-75.7186
2256	Surface 2507	4234	9.665	-159.181	-64.3089	-12.1853E3	-3.99791E3	-138.334	-128.621	118.039	-22.1648	3.74589	-123.076
2257	Surface 2507	4470	9.665	-159.181	-64.2	-12.1624E3	-3.9406E3	-142.832	-130.752	70.268	-14.4047	7.46841	-84.5164
2258	Surface 2507	4493	9.665	-160.983	-64.2	-12.1636E3	-3.9476E3	-135.66	-136.358	25.9362	-21.878	1.97812	-70.6738
2259	Surface 2511	4180	9.665	-172.251	-64.6387	-12.1508E3	-4.02527E3	-76.9188	-95.5668	131.919	-5.67295	-1.11405	-60.2365
2260	Surface 2511	4194	9.665	-166.683	-64.5447	-12.1703E3	-4.01001E3	-100.419	-104.355	129.138	-4.19913	-20.9349	-84.1946
2261	Surface 2511	4536	9.665	-166.683	-64.2	-12.1347E3	-3.95139E3	-103.123	-114.987	91.7976	-14.348	-71.3639	-81.3792
2262	Surface 2511	4552	9.665	-172.251	-64.2	-12.1149E3	-3.9682E3	-73.7137	-111.811	93.5697	-5.6173	-17.0794	-75.6849
2263	Surface 2513	4162	9.665	-180.0	-64.6836	-12.1429E3	-4.04959E3	-40.9155	-110.339	125.451	-2.03434	27.5257	-61.8477
2264	Surface 2513	4180	9.665	-172.251	-64.6387	-12.1508E3	-4.02527E3	-76.9188	-95.5668	131.919	-5.67295	-1.11405	-60.2365
2265	Surface 2513	4552	9.665	-172.251	-64.2	-12.1149E3	-3.9682E3	-73.7137	-111.811	93.5697	-5.6173	-17.0794	-75.6849
2266	Surface 2513	4594	9.665	-180.0	-64.2	-12.1049E3	-3.98586E3	-39.5261	-118.965	91.4494	-0.502578	23.647	-65.5827
2267	Surface 2515	4162	9.665	-180.0	-64.6836	-12.1429E3	-4.04959E3	-40.9155	-110.339	125.451	-2.03434	27.5257	-61.8477
2268	Surface 2515	4174	9.665	173.856	-64.6556	-12.1445E3	-4.05536E3	-3.05249	-112.603	114.916	2.27129	-2.37189	-47.5131
2269	Surface 2515	4190	9.665	167.732	-64.5669	-12.1345E3	-4.03896E3	32.9398	-110.635	110.868	5.28485	-10.0174	-62.4863
2270	Surface 2515	4218	9.665	161.663	-64.4035	-12.1398E3	-4.00023E3	60.1775	-106.863	106.861	10.4314	34.4029	-89.2488
2271	Surface 2515	4594	9.665	-180.0	-64.2	-12.1049E3	-3.98586E3	-39.5261	-118.965	91.4494	-0.502578	23.647	-65.5827
2272	Surface 2515	4626	9.665	173.888	-64.2	-12.1066E3	-3.98964E3	2.43444	-124.996	76.6696	4.42432	6.32665	-45.987
2273	Surface 2515	4648	9.665	167.775	-64.2	-12.1004E3	-3.97322E3	41.2907	-117.703	84.3693	10.4785	14.8019	-75.4103
2274	Surface 2515	4678	9.665	161.663	-64.2	-12.1114E3	-3.94909E3	66.7997	-122.741	46.7282	14.0729	60.1841	-65.4923
2275	Surface 2517	4218	9.665	161.663	-64.4035	-12.1398E3	-4.00023E3	60.1775	-106.863	106.861	10.4314	34.4029	-89.2488
2276	Surface 2517	4246	9.665	159.181	-64.3089	-12.148E3	-3.99008E3	72.5474	-124.611	82.6533	13.449	47.8116	-67.1806
2277	Surface 2517	4678	9.665	161.663	-64.2	-12.1114E3	-3.94909E3	66.7997	-122.741	46.7282	14.0729	60.1841	-65.4923
2278	Surface 2517	4702	9.665	159.181	-64.2	-12.1257E3	-3.93955E3	84.2867	-129.533	52.7702	18.4417	61.6725	-64.6354
2279	Surface 2520	4246	9.665	159.181	-64.3089	-12.148E3	-3.99008E3	72.5474	-124.611	82.6533	13.449	47.8116	-67.1806
2280	Surface 2520	4702	9.665	159.181	-64.2	-12.1257E3	-3.93955E3	84.2867	-129.533	52.7702	18.4417	61.6725	-64.6354
2281	Surface 2520	4726	9.665	156.815	-64.2	-12.1343E3	-3.96269E3	85.7532	-135.783	50.6833	12.7048	-29.0028	-52.9376
2282	Surface 2573	11153	9.665	-140.868	-57.2	-10.9086E3	-3.11088E3	-37.5713	-84.8619	-5.91941	-8.32005	-1.74552	-33.3466
2283	Surface 2573	11163	9.665	-142.018	-57.2	-10.8931E3	-3.09937E3	-63.0473	-86.4738	1.64786	-3.20986	-87.5401	-1.2107
2284	Surface 2573	11897	9.665	-142.018	-56.9951	-10.8344E3	-3.09276E3	-67.2512	-87.0757	-8.67992	0.777531	-99.4406	-55.6412
2285	Surface 2585	11769	9.665	142.018	-57.2	-10.8939E3	-3.18855E3	28.2298	-83.4583	1.57639	3.04436	40.4316	9.80023
2286	Surface 2585	11780	9.665	140.868	-57.2	-10.8959E3	-3.19469E3	5.01014	-77.6475	-4.87159	7.41215	2.63098	-26.5604
2287	Surface 2585	11917	9.665	142.018	-56.9951	-10.8303E3	-3.1708E3	27.2675	-80.8522	-8.50713	-2.39065	63.0634	-52.6221
2288	Surface 2624	10489	9.665	-138.42	-57.7478	-11.0099E3	-3.15685E3	-2.46198	-108.265	-14.9203	-9.65083	-10.3565	9.32513
2289	Surface 2624	10503	9.665	-142.018	-57.7478	-11.0128E3	-3.11968E3	-63.4401	-97.6602	-14.2796	-7.51309	-0.474226	24.3967
2290	Surface 2624	11153	9.665	-140.868	-57.2	-10.9086E3	-3.11088E3	-37.5713	-84.8619	-5.91941	-8.32005	-1.74552	-33.3466
2291	Surface 2624	11163	9.665	-142.018	-57.2	-10.8931E3	-3.09937E3	-63.0473	-86.4738	1.64786	-3.20986	-87.5401	-1.2107
2292	Surface 2638	10871	9.665	142.018	-57.7478	-10.9954E3	-3.22362E3	29.7482	-97.9134	-15.3379	9.10324	-1.13104	34.9277
2293	Surface 2638	10887	9.665	138.42	-57.7478	-10.9949E3	-3.25247E3	-17.0566	-104.698	-16.8361	8.64813	23.0598	13.4625
2294	Surface 2638	11769	9.665	142.018	-57.2	-10.8939E3	-3.18855E3	28.2298	-83.4583	1.57639	3.04436	40.4316	9.80023
2295	Surface 2638	11780	9.665	140.868	-57.2	-10.8959E3	-3.19469E3	5.01014	-77.6475	-4.87159	7.41215	2.63098	-26.5604
2296	Surface 2677	9814	9.665	-136.949	-58.2	-11.0854E3	-3.19332E3	16.7657	-111.611	-18.5584	-10.4211	-14.3844	-9.54458
2297	Surface 2677	9822	9.665	-142.018	-58.2	-11.1016E3	-3.16795E3	-72.9517	-96.7478	-17.179	-5.50898	35.4513	-15.4162
2298	Surface 2677	10489	9.665	-138.42	-57.7478	-11.0099E3	-3.15685E3	-2.46198	-108.265	-14.9203	-9.65083	-10.3565	9.32513
2299	Surface 2677	10503	9.665	-142.018	-57.7478	-11.0128E3	-3.11968E3	-63.4401	-97.6602	-14.2796	-7.51309	-0.474226	24.3967
2300	Surface 2691	10222	9.665	142.018	-58.2	-11.0792E3	-3.27695E3	32.9448	-98.5159	-20.822	5.79838	2.15096	-2.9502
2301	Surface 2691	10234	9.665	136.949	-58.2	-11.0766E3	-3.28231E3	-34.4209	-110.78	-23.4265	8.92537	31.9829	-6.01287
2302	Surface 2691	10871	9.665	142.018	-57.7478	-10.9954E3	-3.22362E3	29.7482	-97.9134	-15.3379	9.10324	-1.13104	34.9277
2303	Surface 2691	10887	9.665	138.42	-57.7478	-10.9949E3	-3.25247E3	-17.0566	-104.698	-16.8361	8.64813	23.0598	13.4625
2304	Surface 2730	8532	9.665	-134.697	-59.9	-11.3846E3	-3.31927E3	11.7137	-121.835	-0.451754	-1.75241	-34.5646	-9.03386
2305	Surface 2730	8548	9.665	-142.018	-59.9	-11.4373E3	-3.34388E3	-121.334	-85.1368	10.5879	-7.07095	67.1051	-11.7386
2306	Surface 2730	9200	9.665	-142.018	-59.05	-11.2715E3	-3.2488E3	-97.6789	-94.2798	-5.57738	-7.24376	105.039	-24.7848
2307	Surface 2730	9533	9.665	-135.268	-59.0291	-11.2294E3	-3.25176E3	20.7804	-113.26	-11.8339	-6.97374	-41.6293	-11.9502
