	Feature	Node	X	Y	Z	Nt[kN/m]	Nz[kN/m]	Ntz[kN/m]	Mt[kN.m/m]	Mz[kN.m/m]	Mtz[kN.m/m]	St[kN/m]	Sz[kN/m]
1	Feature	Node	X	Y	Z	Nt[kN/m]	Nz[kN/m]	Ntz[kN/m]	Mt[kN.m/m]	Mz[kN.m/m]	Mtz[kN.m/m]	St[kN/m]	Sz[kN/m]
1367	Surface 220	18064	9.665	-19.0166	-42.0667	-8.37668E3	-1.68881E3	-202.141	-154.401	-14.5732	-19.3885	-2.02739	2.49436
1368	Surface 220	18276	9.665	-20.819	-41.0333	-8.1594E3	-1.6932E3	-175.47	-143.464	-14.8858	-20.0177	-19.7396	4.47705
1369	Surface 220	18284	9.665	-19.0166	-41.0333	-8.17123E3	-1.68457E3	-161.412	-146.428	-15.1194	-18.7483	-1.04233	4.06031
1370	Surface 220	18496	9.665	-20.819	-40.0	-7.95627E3	-1.67584E3	-137.746	-135.728	-14.0977	-19.0011	-18.2015	5.46661
1371	Surface 220	18504	9.665	-19.0166	-40.0	-7.9666E3	-1.67083E3	-125.967	-138.419	-14.1617	-17.7854	-0.0213706	5.18326
1372	Surface 220	18717	9.665	-20.819	-38.9667	-7.75457E3	-1.65093E3	-105.263	-128.115	-12.224	-17.7631	-16.6945	5.94973
1373	Surface 220	18722	9.665	-19.0166	-38.9667	-7.76351E3	-1.6488E3	-95.4789	-130.515	-12.1557	-16.6101	0.974736	5.76626
1374	Surface 220	18937	9.665	-20.819	-37.9333	-7.55367E3	-1.61948E3	-77.5651	-120.746	-9.83179	-16.3881	-15.2626	5.82907
1375	Surface 220	18943	9.665	-19.0166	-37.9333	-7.56134E3	-1.6196E3	-69.5227	-122.853	-9.66306	-15.3051	1.90204	5.71819
1376	Surface 220	19204	9.665	-20.819	-36.9	-7.35214E3	-1.58251E3	-54.3825	-113.836	-8.03667	-14.9501	-13.9321	4.12407
1377	Surface 220	19215	9.665	-19.0166	-36.9	-7.35865E3	-1.58437E3	-47.8245	-115.661	-7.79523	-13.9424	2.73143	4.0644
1378	Surface 222	15550	9.665	-13.3169	-52.4	-10.4575E3	-913.577	-757.445	-201.291	-532.978	60.1365	62.4804	-50.7028
1379	Surface 222	15586	9.665	-7.74887	-52.4	-10.6137E3	-593.13	-475.73	-204.392	-549.842	29.1827	-1.29931	-57.1407
1380	Surface 222	16095	9.665	-13.3169	-51.3667	-9.80976E3	-886.213	-616.665	-217.262	-439.023	46.5955	49.6322	161.043
1381	Surface 222	16100	9.665	-7.74887	-51.3667	-9.90191E3	-633.717	-362.67	-220.582	-455.185	17.6911	8.93441	155.622
1382	Surface 222	16314	9.665	-13.3169	-50.3333	-9.55605E3	-1.04496E3	-503.063	-213.767	-266.414	30.8774	46.1224	125.422
1383	Surface 222	16322	9.665	-7.74887	-50.3333	-9.60402E3	-844.721	-289.008	-213.96	-280.235	11.0614	14.2752	128.48
1384	Surface 222	16535	9.665	-13.3169	-49.3	-9.44579E3	-1.17214E3	-433.803	-208.865	-141.415	16.7033	44.3187	83.1837
1385	Surface 222	16542	9.665	-7.74887	-49.3	-9.47273E3	-1.02078E3	-240.428	-208.528	-152.673	5.40212	16.2231	83.3549
1386	Surface 222	16754	9.665	-13.3169	-48.2667	-9.37016E3	-1.28772E3	-382.625	-203.271	-65.6707	5.13353	42.8346	46.9057
1387	Surface 222	16761	9.665	-7.74887	-48.2667	-9.39011E3	-1.16867E3	-208.64	-204.69	-74.9807	0.447523	16.7868	46.4991
1388	Surface 222	16976	9.665	-13.3169	-47.2333	-9.27739E3	-1.38963E3	-337.798	-197.735	-27.644	-3.07992	41.8158	22.5414
1389	Surface 222	16982	9.665	-7.74887	-47.2333	-9.296E3	-1.29436E3	-183.197	-201.238	-34.6642	-3.30441	16.7643	22.0797
1390	Surface 222	17194	9.665	-13.3169	-46.2	-9.1504E3	-1.47563E3	-294.73	-192.163	-13.0116	-8.2855	40.951	9.12773
1391	Surface 222	17201	9.665	-7.74887	-46.2	-9.16887E3	-1.39983E3	-159.651	-197.235	-18.0045	-5.76521	16.5208	8.77235
1392	Surface 222	17416	9.665	-13.3169	-45.1667	-8.99019E3	-1.54469E3	-252.905	-186.146	-10.3624	-11.2939	40.1529	3.48038
1393	Surface 222	17420	9.665	-7.74887	-45.1667	-9.00802E3	-1.48556E3	-136.822	-192.128	-13.829	-7.18011	16.2283	3.29615
1394	Surface 222	17634	9.665	-13.3169	-44.1333	-8.80512E3	-1.59689E3	-213.144	-179.392	-12.3151	-12.8495	39.4503	2.34704
1395	Surface 222	17641	9.665	-7.74887	-44.1333	-8.8215E3	-1.55203E3	-114.951	-185.73	-14.6991	-7.86616	15.9734	2.35176
1396	Surface 222	17856	9.665	-13.3169	-43.1	-8.60482E3	-1.63302E3	-176.381	-171.847	-14.8701	-13.4769	38.8714	3.29338
1397	Surface 222	17862	9.665	-7.74887	-43.1	-8.61913E3	-1.60021E3	-94.5934	-178.145	-16.4821	-8.07722	15.7906	3.46733
1398	Surface 222	18074	9.665	-13.3169	-42.0667	-8.39726E3	-1.6543E3	-143.242	-163.65	-16.3032	-13.5079	38.4119	4.82372
1399	Surface 222	18081	9.665	-7.74887	-42.0667	-8.40917E3	-1.6315E3	-76.1892	-169.65	-17.3453	-7.98276	15.6787	5.126
1400	Surface 222	18294	9.665	-13.3169	-41.0333	-8.18781E3	-1.66219E3	-113.985	-155.033	-16.1856	-13.1466	38.0415	6.18489
1401	Surface 222	18301	9.665	-7.74887	-41.0333	-8.19723E3	-1.64754E3	-59.9641	-160.582	-16.7921	-7.68907	15.6174	6.56882
1402	Surface 222	18515	9.665	-13.3169	-40.0	-7.97933E3	-1.65824E3	-88.5851	-146.243	-14.7034	-12.5229	37.7179	7.08613
1403	Surface 222	18521	9.665	-7.74887	-40.0	-7.98637E3	-1.65011E3	-45.9593	-151.264	-14.971	-7.26442	15.5796	7.50942
1404	Surface 222	18734	9.665	-13.3169	-38.9667	-7.77269E3	-1.64395E3	-66.8378	-137.503	-12.284	-11.7263	37.3983	7.44104
1405	Surface 222	18742	9.665	-7.74887	-38.9667	-7.77754E3	-1.64096E3	-34.0925	-141.968	-12.2897	-6.75617	15.5398	7.8705
1406	Surface 222	18954	9.665	-13.3169	-37.9333	-7.56734E3	-1.62078E3	-48.4497	-129.001	-9.47326	-10.8236	37.0452	7.16917
1407	Surface 222	18960	9.665	-7.74887	-37.9333	-7.57023E3	-1.62175E3	-24.2103	-132.917	-9.2821	-6.19997	15.4772	7.58175
1408	Surface 222	19235	9.665	-13.3169	-36.9	-7.36188E3	-1.59013E3	-33.2033	-120.999	-7.37004	-9.87092	36.6299	5.30741
1409	Surface 222	19244	9.665	-7.74887	-36.9	-7.36305E3	-1.59406E3	-16.1954	-124.392	-7.03676	-5.62596	15.378	5.6915
1410	Surface 223	15586	9.665	-7.74887	-52.4	-10.6137E3	-593.13	-475.73	-204.392	-549.842	29.1827	-1.29931	-57.1407
1411	Surface 223	15644	9.665	7.01648E-15	-52.4	-10.6568E3	-434.393	38.3354	-233.519	-571.801	-12.57	-38.6103	-68.0748
1412	Surface 223	16100	9.665	-7.74887	-51.3667	-9.90191E3	-633.717	-362.67	-220.582	-455.185	17.6911	8.93441	155.622
1413	Surface 223	16108	9.665	7.01648E-15	-51.3667	-9.93181E3	-441.317	43.2349	-236.031	-466.392	-11.4257	-20.3625	184.401
1414	Surface 223	16322	9.665	-7.74887	-50.3333	-9.60402E3	-844.721	-289.008	-213.96	-280.235	11.0614	14.2752	128.48
1415	Surface 223	16327	9.665	7.01648E-15	-50.3333	-9.62193E3	-729.242	30.2202	-220.756	-283.655	-9.6246	-13.6024	133.289
1416	Surface 223	16542	9.665	-7.74887	-49.3	-9.47273E3	-1.02078E3	-240.428	-208.528	-152.673	5.40212	16.2231	83.3549
1417	Surface 223	16548	9.665	7.01648E-15	-49.3	-9.48361E3	-941.325	22.7455	-212.177	-156.358	-7.85691	-10.1904	85.7873
1418	Surface 223	16761	9.665	-7.74887	-48.2667	-9.39011E3	-1.16867E3	-208.64	-204.69	-74.9807	0.447523	16.7868	46.4991
1419	Surface 223	16768	9.665	7.01648E-15	-48.2667	-9.39928E3	-1.10996E3	20.3216	-207.434	-77.906	-6.13592	-8.52107	47.4838
1420	Surface 223	16982	9.665	-7.74887	-47.2333	-9.296E3	-1.29436E3	-183.197	-201.238	-34.6642	-3.30441	16.7643	22.0797
1421	Surface 223	16986	9.665	7.01648E-15	-47.2333	-9.3056E3	-1.24942E3	20.5937	-204.009	-36.7671	-4.5693	-7.72985	22.3648
1422	Surface 223	17201	9.665	-7.74887	-46.2	-9.16887E3	-1.39983E3	-159.651	-197.235	-18.0045	-5.76521	16.5208	8.77235
1423	Surface 223	17206	9.665	7.01648E-15	-46.2	-9.17898E3	-1.36528E3	22.1604	-200.224	-19.4082	-3.25355	-7.33284	8.82628
1424	Surface 223	17420	9.665	-7.74887	-45.1667	-9.00802E3	-1.48556E3	-136.822	-192.128	-13.829	-7.18011	16.2283	3.29615
1425	Surface 223	17428	9.665	7.01648E-15	-45.1667	-9.01804E3	-1.45949E3	23.986	-195.232	-14.7129	-2.22055	-7.0899	3.31497
1426	Surface 223	17641	9.665	-7.74887	-44.1333	-8.8215E3	-1.55203E3	-114.951	-185.73	-14.6991	-7.86616	15.9734	2.35176
1427	Surface 223	17646	9.665	7.01648E-15	-44.1333	-8.83085E3	-1.53303E3	25.5054	-188.798	-15.2298	-1.44657	-6.89169	2.41368
1428	Surface 223	17862	9.665	-7.74887	-43.1	-8.61913E3	-1.60021E3	-94.5934	-178.145	-16.4821	-8.07722	15.7906	3.46733
1429	Surface 223	17867	9.665	7.01648E-15	-43.1	-8.62742E3	-1.58704E3	26.4918	-181.056	-16.772	-0.883841	-6.69707	3.59313
1430	Surface 223	18081	9.665	-7.74887	-42.0667	-8.40917E3	-1.6315E3	-76.1892	-169.65	-17.3453	-7.98276	15.6787	5.126
1431	Surface 223	18086	9.665	7.01648E-15	-42.0667	-8.41622E3	-1.62304E3	26.9268	-172.324	-17.4603	-0.480789	-6.49736	5.30696
1432	Surface 223	18301	9.665	-7.74887	-41.0333	-8.19723E3	-1.64754E3	-59.9641	-160.582	-16.7921	-7.68907	15.6174	6.56882
1433	Surface 223	18306	9.665	7.01648E-15	-41.0333	-8.20303E3	-1.64281E3	26.8934	-162.979	-16.7722	-0.193135	-6.29626	6.78493
1434	Surface 223	18521	9.665	-7.74887	-40.0	-7.98637E3	-1.65011E3	-45.9593	-151.264	-14.971	-7.26442	15.5796	7.50942
1435	Surface 223	18527	9.665	7.01648E-15	-40.0	-7.99099E3	-1.64828E3	26.5074	-153.371	-14.845	0.0127451	-6.09965	7.74009
1436	Surface 223	18742	9.665	-7.74887	-38.9667	-7.77754E3	-1.64096E3	-34.0925	-141.968	-12.2897	-6.75617	15.5398	7.8705
1437	Surface 223	18747	9.665	7.01648E-15	-38.9667	-7.78108E3	-1.64132E3	25.8791	-143.789	-12.0825	0.160646	-5.91155	8.09938
1438	Surface 223	18960	9.665	-7.74887	-37.9333	-7.57023E3	-1.62175E3	-24.2103	-132.917	-9.2821	-6.19997	15.4772	7.58175
1439	Surface 223	18967	9.665	7.01648E-15	-37.9333	-7.57281E3	-1.62374E3	25.0964	-134.471	-9.01678	0.26687	-5.73336	7.79809
1440	Surface 223	19244	9.665	-7.74887	-36.9	-7.36305E3	-1.59406E3	-16.1954	-124.392	-7.03676	-5.62596	15.378	5.6915
1441	Surface 223	19256	9.665	7.01648E-15	-36.9	-7.36479E3	-1.5972E3	24.2324	-125.702	-6.73367	0.342222	-5.56446	5.89033
1442	Surface 227	13506	9.665	18.3371	-55.3965	-15.8653E3	-919.567	3.23613E3	-70.9712	-54.8247	-11.1602	-508.32	-7.76088
1443	Surface 227	13551	9.665	20.819	-55.3965	-15.8967E3	-1.38764E3	3.41047E3	-78.6039	-45.9202	-28.9161	-395.191	-22.9956
1444	Surface 227	14285	9.665	18.3371	-54.3977	-12.8815E3	-911.144	1.84985E3	-109.041	-198.876	-76.6008	41.0226	-234.248
1445	Surface 227	14295	9.665	20.819	-54.3977	-12.9585E3	-1.4927E3	2.05477E3	-104.702	-177.36	-94.7188	-74.5851	-231.61
1446	Surface 227	14830	9.665	18.3371	-53.3988	-11.2458E3	-1.30448E3	1.30732E3	-195.43	-442.311	-60.2501	-9.52736	-306.406
1447	Surface 227	14838	9.665	20.819	-53.3988	-11.0797E3	-1.56275E3	1.36198E3	-181.834	-423.956	-85.6373	-43.8622	-328.442
1448	Surface 227	15758	9.665	18.3371	-52.4	-10.1876E3	-1.29484E3	1.05297E3	-258.108	-576.141	-55.2929	-66.0233	-45.2359
1449	Surface 227	15783	9.665	20.819	-52.4	-9.99929E3	-1.5002E3	1.05639E3	-259.302	-571.982	-75.5817	-66.8185	-57.9754
1450	Surface 236	13502	9.665	161.663	-55.3965	-13.6862E3	-1.29189E3	-2.50245E3	-301.166	-51.8837	-73.739	138.33	47.3288
1451	Surface 236	13547	9.665	159.181	-55.3965	-13.5731E3	-1.39516E3	-2.62821E3	-303.613	-63.3477	-88.3765	73.4375	-5.01014
1452	Surface 236	14284	9.665	161.663	-54.3977	-11.6213E3	-1.77363E3	-1.29253E3	-256.076	-121.909	-25.5946	55.2216	-60.8308
1453	Surface 236	14291	9.665	159.181	-54.3977	-11.5893E3	-1.87155E3	-1.32877E3	-260.37	-139.706	-38.9318	96.9783	-90.4303
1454	Surface 236	14826	9.665	161.663	-53.3988	-10.654E3	-2.05426E3	-711.574	-258.154	-262.048	-6.67402	67.9378	-147.332
1455	Surface 236	14835	9.665	159.181	-53.3988	-10.5953E3	-2.0615E3	-700.821	-262.256	-274.619	-6.73315	86.9996	-150.752
1456	Surface 236	15751	9.665	161.663	-52.4	-10.0757E3	-1.99003E3	-483.754	-266.321	-330.877	9.202	87.1884	14.5367
1457	Surface 236	15779	9.665	159.181	-52.4	-10.0236E3	-1.97823E3	-469.276	-278.077	-341.264	13.67	96.9018	6.08802
1458	Surface 241	13216	9.665	-159.181	-55.3965	-13.4602E3	-1.30103E3	2.74032E3	-177.898	-47.0685	44.1903	-192.327	2.46056
1459	Surface 241	13246	9.665	-160.983	-55.3965	-13.7196E3	-1.07797E3	2.48279E3	-153.297	-46.9028	54.6411	-165.25	-29.8974
1460	Surface 241	14258	9.665	-159.181	-54.3977	-11.8285E3	-1.59311E3	1.39951E3	-167.156	-122.291	6.34173	-36.2392	-108.593
1461	Surface 241	14266	9.665	-160.983	-54.3977	-11.9599E3	-1.46966E3	1.28508E3	-150.374	-115.728	7.61277	-50.8634	-123.117
1462	Surface 241	14801	9.665	-159.181	-53.3988	-10.8747E3	-1.72274E3	728.669	-196.204	-247.915	-9.71936	-16.2067	-159.748
1463	Surface 241	14807	9.665	-160.983	-53.3988	-10.9502E3	-1.67902E3	661.609	-189.874	-244.194	-3.66779	-39.1735	-165.631
1464	Surface 241	15471	9.665	-159.181	-52.4	-10.36E3	-1.59158E3	488.523	-232.031	-312.01	-8.83517	2.17622	-10.2708
1465	Surface 241	15492	9.665	-160.983	-52.4	-10.3971E3	-1.58633E3	425.04	-225.614	-311.149	-3.39269	-31.1411	-14.5912
1466	Surface 248	13223	9.665	-20.819	-55.3965	-15.6531E3	-1.54847E3	-3.2094E3	-82.151	-23.8298	50.2276	446.225	37.5304
1467	Surface 248	13253	9.665	-19.0166	-55.3965	-16.0251E3	-1.27553E3	-2.88668E3	-53.1259	-39.7653	17.406	492.3	-30.9123
1468	Surface 248	14260	9.665	-20.819	-54.3977	-12.8092E3	-1.72856E3	-1.85371E3	-122.056	-137.288	120.527	-2.67405	-209.728
1469	Surface 248	14268	9.665	-19.0166	-54.3977	-12.9955E3	-1.51011E3	-1.72664E3	-102.457	-146.851	113.524	-3.62628	-228.82
1470	Surface 248	14803	9.665	-20.819	-53.3988	-11.1608E3	-1.68528E3	-1.25399E3	-177.468	-363.828	117.322	-15.981	-304.061
1471	Surface 248	14812	9.665	-19.0166	-53.3988	-11.2966E3	-1.54794E3	-1.18817E3	-170.839	-371.724	108.559	7.45618	-305.38
1472	Surface 248	15474	9.665	-20.819	-52.4	-10.1458E3	-1.44004E3	-943.967	-231.425	-508.787	98.9218	20.3429	-56.3883
1473	Surface 248	15496	9.665	-19.0166	-52.4	-10.2139E3	-1.32615E3	-895.056	-219.538	-512.405	89.5318	49.3823	-57.7034
1474	Surface 506	2602	9.665	7.01648E-15	-67.2	-12.0423E3	-579.261	216.722	-126.366	283.861	-8.99875	-30.1434	387.093
1475	Surface 506	2608	9.665	6.11244	-67.2	-12.0726E3	-530.28	-299.843	-149.099	263.714	24.1301	-72.9231	383.241
1476	Surface 506	2614	9.665	12.2246	-67.2	-11.9263E3	-979.69	-806.187	-155.023	274.963	60.997	-66.9524	365.188
1477	Surface 506	2622	9.665	18.3371	-67.2	-11.7708E3	-1.85673E3	-1.23724E3	-136.974	310.427	85.507	-41.4466	300.737
1478	Surface 506	3552	9.665	7.01648E-15	-65.7	-14.1831E3	-404.935	254.811	117.88	317.248	-23.3276	2.52495	138.895
1479	Surface 506	3591	9.665	6.11244	-65.7	-14.1706E3	-417.674	-666.036	129.586	329.768	-15.0375	41.7412	112.454
1480	Surface 506	3627	9.665	12.2246	-65.7	-14.0888E3	-793.037	-1.59924E3	123.097	356.502	-2.77381	55.2447	99.6048
1481	Surface 506	3676	9.665	18.3371	-65.7	-13.9822E3	-1.4899E3	-2.44832E3	113.628	408.776	-23.3025	73.6373	-29.8023
1482	Surface 507	2622	9.665	18.3371	-67.2	-11.7708E3	-1.85673E3	-1.23724E3	-136.974	310.427	85.507	-41.4466	300.737
1483	Surface 507	2633	9.665	20.819	-67.2	-11.5895E3	-2.25885E3	-1.25199E3	-98.4985	366.105	94.4342	-30.0753	341.872
1484	Surface 507	3676	9.665	18.3371	-65.7	-13.9822E3	-1.4899E3	-2.44832E3	113.628	408.776	-23.3025	73.6373	-29.8023
1485	Surface 507	3713	9.665	20.819	-65.7	-13.8206E3	-1.84519E3	-2.65469E3	101.092	423.31	-67.7381	91.4954	45.1657
1486	Surface 516	2617	9.665	161.663	-67.2	-11.594E3	-2.75592E3	1.07833E3	-100.126	351.723	-51.9345	68.9996	238.964
1487	Surface 516	2627	9.665	159.181	-67.2	-11.4994E3	-2.93085E3	1.09615E3	-78.3632	383.48	-53.6596	62.7954	272.027
1488	Surface 516	3668	9.665	161.663	-65.7	-13.5653E3	-1.88101E3	2.03283E3	77.5922	359.082	41.2911	-76.5513	-27.0062
1489	Surface 516	3707	9.665	159.181	-65.7	-13.4564E3	-2.12351E3	2.2131E3	82.8002	366.22	58.035	-89.8358	37.2992
1490	Surface 517	2598	9.665	-180.0	-67.2	-11.8105E3	-1.9524E3	59.1948	-135.723	298.581	-6.4039	29.5857	295.818
1491	Surface 517	2606	9.665	173.888	-67.2	-11.7895E3	-2.06813E3	410.497	-145.479	308.056	-24.4113	18.0333	300.574
1492	Surface 517	2612	9.665	167.775	-67.2	-11.6859E3	-2.34795E3	741.33	-121.963	336.545	-42.4182	24.5501	291.903
1493	Surface 517	2617	9.665	161.663	-67.2	-11.594E3	-2.75592E3	1.07833E3	-100.126	351.723	-51.9345	68.9996	238.964
1494	Surface 517	3547	9.665	-180.0	-65.7	-13.7923E3	-1.09202E3	16.7525	70.9928	294.628	-0.877848	2.20282	86.9131
1495	Surface 517	3587	9.665	173.888	-65.7	-13.7619E3	-1.1924E3	712.491	67.1423	311.119	-5.16576	-25.745	100.208
1496	Surface 517	3623	9.665	167.775	-65.7	-13.6618E3	-1.44957E3	1.39466E3	66.3571	326.471	10.9226	-52.6579	78.8297
1497	Surface 517	3668	9.665	161.663	-65.7	-13.5653E3	-1.88101E3	2.03283E3	77.5922	359.082	41.2911	-76.5513	-27.0062
1498	Surface 518	2585	9.665	-172.251	-67.2	-11.7783E3	-2.09691E3	-470.305	-119.737	305.45	16.1661	-27.6757	278.236
1499	Surface 518	2598	9.665	-180.0	-67.2	-11.8105E3	-1.9524E3	59.1948	-135.723	298.581	-6.4039	29.5857	295.818
1500	Surface 518	3494	9.665	-172.251	-65.7	-13.7973E3	-1.22432E3	-865.431	81.3735	301.088	-9.98293	25.4979	56.716
1501	Surface 518	3547	9.665	-180.0	-65.7	-13.7923E3	-1.09202E3	16.7525	70.9928	294.628	-0.877848	2.20282	86.9131
1502	Surface 519	2575	9.665	-166.683	-67.2	-11.7E3	-2.38222E3	-757.54	-103.895	324.465	33.7709	-89.1784	267.902
1503	Surface 519	2585	9.665	-172.251	-67.2	-11.7783E3	-2.09691E3	-470.305	-119.737	305.45	16.1661	-27.6757	278.236
1504	Surface 519	3438	9.665	-166.683	-65.7	-13.753E3	-1.49875E3	-1.50633E3	88.5134	315.341	-40.5713	48.0697	45.358
1505	Surface 519	3494	9.665	-172.251	-65.7	-13.7973E3	-1.22432E3	-865.431	81.3735	301.088	-9.98293	25.4979	56.716
1506	Surface 521	2547	9.665	-159.181	-67.2	-11.5152E3	-2.89315E3	-1.05893E3	-82.2302	346.08	38.3624	-7.04437	241.916
1507	Surface 521	2557	9.665	-160.983	-67.2	-11.5702E3	-2.76126E3	-985.908	-86.2253	347.693	29.636	-21.2617	279.933
1508	Surface 521	3321	9.665	-159.181	-65.7	-13.5373E3	-2.11326E3	-2.20731E3	95.3501	343.127	-4.66723	78.7529	11.8337
1509	Surface 521	3353	9.665	-160.983	-65.7	-13.6063E3	-1.92513E3	-2.05239E3	97.4123	338.883	-2.47536	75.9829	73.8782
1510	Surface 528	2549	9.665	-20.819	-67.2	-11.544E3	-2.7392E3	1.16005E3	-70.8251	375.378	-65.1879	39.3039	332.097
1511	Surface 528	2559	9.665	-19.0166	-67.2	-11.5973E3	-2.55157E3	1.12649E3	-73.607	377.585	-56.7119	44.2917	375.601
1512	Surface 528	3329	9.665	-20.819	-65.7	-13.8627E3	-2.09471E3	2.34133E3	103.976	422.53	15.3639	-93.343	33.1335
1513	Surface 528	3355	9.665	-19.0166	-65.7	-13.9417E3	-1.86982E3	2.20175E3	109.231	414.481	15.1504	-92.4217	107.026
1514	Surface 530	2582	9.665	-13.3169	-67.2	-11.7709E3	-1.9379E3	1.03893E3	-93.5684	345.101	-63.3677	106.537	355.213
1515	Surface 530	2590	9.665	-7.74887	-67.2	-11.9315E3	-1.2726E3	815.281	-112.267	313.064	-41.7855	35.8524	372.957
1516	Surface 530	3443	9.665	-13.3169	-65.7	-14.1116E3	-1.29961E3	1.8039E3	107.682	377.379	46.8611	-55.2685	76.2197
1517	Surface 530	3499	9.665	-7.74887	-65.7	-14.1797E3	-826.613	1.23214E3	112.946	348.542	-0.306414	-31.0375	102.363
1518	Surface 531	2590	9.665	-7.74887	-67.2	-11.9315E3	-1.2726E3	815.281	-112.267	313.064	-41.7855	35.8524	372.957
1519	Surface 531	2602	9.665	7.01648E-15	-67.2	-12.0423E3	-579.261	216.722	-126.366	283.861	-8.99875	-30.1434	387.093
1520	Surface 531	3499	9.665	-7.74887	-65.7	-14.1797E3	-826.613	1.23214E3	112.946	348.542	-0.306414	-31.0375	102.363
1521	Surface 531	3552	9.665	7.01648E-15	-65.7	-14.1831E3	-404.935	254.811	117.88	317.248	-23.3276	2.52495	138.895
1522	Surface 534	113	9.665	7.01648E-15	-78.2	-1.48762E3	-621.767	69.3181	-44.5578	-16.0645	0.197513	-4.59025	-21.6982
1523	Surface 534	116	9.665	6.11244	-78.2	-1.49112E3	-606.134	-52.7767	-44.301	-16.7608	-6.15198	-14.6259	-22.9189
1524	Surface 534	120	9.665	12.2246	-78.2	-1.51451E3	-605.457	-160.504	-38.7206	-16.419	-11.8062	-26.1689	-23.522
1525	Surface 534	126	9.665	18.3371	-78.2	-1.5484E3	-613.925	-239.788	-32.3505	-18.3266	-16.9009	-42.091	-28.2552
1526	Surface 534	332	9.665	7.01648E-15	-77.2	-1.54619E3	-605.673	73.8765	-53.1342	-37.6431	0.492481	-2.23199	-48.7208
1527	Surface 534	337	9.665	6.11246	-77.2	-1.53922E3	-591.449	-47.1572	-52.5083	-38.0467	-7.87295	1.34994	-49.1506
1528	Surface 534	340	9.665	12.2246	-77.2	-1.54784E3	-596.464	-152.975	-46.8166	-38.3	-15.4432	1.7287	-48.9544
1529	Surface 534	347	9.665	18.3371	-77.2	-1.546E3	-613.278	-228.271	-39.9202	-40.1662	-22.0071	-1.33356	-50.4777
1530	Surface 534	552	9.665	7.01648E-15	-76.2	-1.58513E3	-606.946	74.1282	-76.9288	-104.175	1.09	-2.46216	-97.1684
1531	Surface 534	557	9.665	6.11248	-76.2	-1.57623E3	-597.683	-46.5027	-76.0684	-104.172	-9.99496	1.65563	-96.9796
1532	Surface 534	560	9.665	12.2246	-76.2	-1.57021E3	-617.897	-151.57	-69.1056	-104.506	-19.9365	2.94697	-95.1258
1533	Surface 534	565	9.665	18.3371	-76.2	-1.5527E3	-661.321	-227.386	-60.385	-105.442	-27.9023	1.04086	-92.8722
1534	Surface 534	773	9.665	7.01648E-15	-75.2	-1.68898E3	-705.494	73.6593	-110.758	-210.625	1.72187	-3.33049	-130.654
1535	Surface 534	777	9.665	6.11249	-75.2	-1.67809E3	-699.883	-52.5734	-109.689	-210.311	-10.614	3.08439	-130.485
1536	Surface 534	781	9.665	12.2245	-75.2	-1.66267E3	-737.2	-164.816	-100.743	-209.366	-21.5981	6.25129	-127.666
1537	Surface 534	787	9.665	18.3371	-75.2	-1.63233E3	-807.728	-252.091	-89.1799	-208.308	-30.186	5.63987	-124.288
1538	Surface 534	992	9.665	7.01648E-15	-74.2	-1.95178E3	-890.638	73.0183	-151.09	-336.902	2.14511	-4.55626	-136.003
1539	Surface 534	997	9.665	6.11249	-74.2	-1.93969E3	-889.323	-63.9415	-149.974	-336.179	-10.7131	4.63635	-135.706
1540	Surface 534	1000	9.665	12.2245	-74.2	-1.91653E3	-945.589	-189.826	-138.667	-333.383	-22.262	9.92454	-132.571
1541	Surface 534	1005	9.665	18.3371	-74.2	-1.87588E3	-1.04752E3	-298.577	-123.833	-329.717	-31.3578	10.4578	-128.098
1542	Surface 534	1213	9.665	7.01648E-15	-73.2	-2.48232E3	-1.14459E3	72.4704	-191.161	-447.114	2.44729	-6.22786	-96.2524
1543	Surface 534	1216	9.665	6.1125	-73.2	-2.47025E3	-1.1478E3	-79.4848	-190.243	-445.711	-10.0006	6.10859	-95.9519
1544	Surface 534	1221	9.665	12.2245	-73.2	-2.43986E3	-1.22701E3	-225.102	-176.497	-440.473	-21.4565	13.6126	-92.444
1545	Surface 534	1225	9.665	18.3371	-73.2	-2.38998E3	-1.36733E3	-365.418	-158.088	-433.295	-30.7491	14.9112	-86.8522
1546	Surface 534	1433	9.665	7.01648E-15	-72.2	-3.36854E3	-1.4092E3	74.1278	-223.214	-502.712	2.76468	-8.49577	-23.4129
1547	Surface 534	1436	9.665	6.11249	-72.2	-3.35877E3	-1.41674E3	-99.025	-222.941	-500.264	-8.02552	7.35188	-23.356
1548	Surface 534	1441	9.665	12.2245	-72.2	-3.32014E3	-1.52462E3	-271.421	-206.89	-491.638	-18.5116	17.1645	-19.3999
1549	Surface 534	1446	9.665	18.3371	-72.2	-3.26162E3	-1.71376E3	-451.537	-184.723	-479.705	-27.5009	18.7097	-12.5888
1550	Surface 534	1653	9.665	7.01648E-15	-71.2	-4.63279E3	-1.59282E3	81.5279	-243.177	-490.17	3.2404	-11.6073	44.7771
1551	Surface 534	1657	9.665	6.1125	-71.2	-4.628E3	-1.60351E3	-123.082	-244.337	-486.205	-4.09524	8.11096	44.0208
1552	Surface 534	1660	9.665	12.2245	-71.2	-4.5788E3	-1.74795E3	-331.708	-226.48	-472.961	-12.4104	20.481	48.2011
