	Feature	Node	X	Y	Z	Nt[kN/m]	Nz[kN/m]	Ntz[kN/m]	Mt[kN.m/m]	Mz[kN.m/m]	Mtz[kN.m/m]	St[kN/m]	Sz[kN/m]
1	Feature	Node	X	Y	Z	Nt[kN/m]	Nz[kN/m]	Ntz[kN/m]	Mt[kN.m/m]	Mz[kN.m/m]	Mtz[kN.m/m]	St[kN/m]	Sz[kN/m]
2989	Surface 4576	6957	9.665	-52.6843	-61.6	-9.45668E3	-1.14989E3	8.01208	-118.362	-0.691578	-0.997947	0.0115391	-33.3119
2990	Surface 4576	6966	9.665	-47.8675	-61.6	-9.45828E3	-1.14887E3	11.697	-114.6	-0.337536	-0.0563736	0.646837	-35.0792
2991	Surface 4576	6976	9.665	-43.0506	-61.6	-9.45509E3	-1.14456E3	17.2949	-110.419	5.43221	0.120966	-10.7226	-29.9318
2992	Surface 4582	5984	9.665	-78.9947	-62.4	-9.58648E3	-1.17398E3	-6.12614	-104.618	35.1677	-6.03635	-15.109	-31.6198
2993	Surface 4582	5988	9.665	-73.4357	-62.4	-9.55628E3	-1.17348E3	-1.68097	-106.147	31.2589	-0.0367133	3.79014	-33.9014
2994	Surface 4582	5994	9.665	-67.877	-62.4	-9.5598E3	-1.17318E3	-1.61862	-109.175	30.5035	0.253952	-2.94215	-40.1645
2995	Surface 4582	6003	9.665	-62.318	-62.4	-9.56091E3	-1.17271E3	-1.85891	-111.951	28.748	0.183658	-4.00581	-44.5128
2996	Surface 4582	6909	9.665	-77.6764	-61.6	-9.45898E3	-1.14395E3	-11.7022	-104.697	25.5955	-4.91325	21.8257	-8.52202
2997	Surface 4582	6919	9.665	-72.5569	-61.6	-9.45646E3	-1.14956E3	-8.52101	-108.522	5.84975	0.381417	20.1042	-22.3951
2998	Surface 4582	6925	9.665	-67.4375	-61.6	-9.45479E3	-1.15123E3	-5.54871	-111.764	8.35219	-0.471197	-7.43362	-22.7003
2999	Surface 4582	6934	9.665	-62.318	-61.6	-9.455E3	-1.15143E3	-1.82032	-117.102	2.57286	-0.6659	-9.83853	-29.3467
3000	Surface 4584	5999	9.665	-117.682	-62.4	-9.56083E3	-1.17277E3	1.89605	-111.922	28.7626	-0.185893	4.01836	-44.5223
3001	Surface 4584	6015	9.665	-123.231	-62.4	-9.5616E3	-1.17315E3	3.51896	-113.958	27.2115	0.729839	2.74217	-47.314
3002	Surface 4584	6024	9.665	-128.78	-62.4	-9.56177E3	-1.1753E3	5.25205	-113.942	26.7945	1.53712	1.22705	-46.8711
3003	Surface 4584	6035	9.665	-134.329	-62.4	-9.55984E3	-1.17827E3	5.84529	-110.121	27.9669	1.45114	3.89803	-44.0841
3004	Surface 4584	6044	9.665	-139.878	-62.4	-9.57563E3	-1.17625E3	-1.2601	-100.14	35.4487	-0.39692	27.551	-35.3095
3005	Surface 4584	6927	9.665	-117.682	-61.6	-9.45494E3	-1.15144E3	1.79193	-117.076	2.58238	0.665989	9.85708	-29.3578
3006	Surface 4584	6943	9.665	-122.499	-61.6	-9.45596E3	-1.15119E3	-3.01431	-119.44	-0.781661	1.26743	6.33897	-36.34
3007	Surface 4584	6955	9.665	-127.316	-61.6	-9.45678E3	-1.1495E3	-7.83736	-118.364	-0.698919	1.00616	8.0092E-3	-33.3251
3008	Surface 4584	6963	9.665	-132.133	-61.6	-9.45839E3	-1.14836E3	-11.4503	-114.613	-0.350998	0.0670491	-0.630782	-35.0842
3009	Surface 4584	6972	9.665	-136.949	-61.6	-9.45522E3	-1.14399E3	-17.0686	-110.443	5.4153	-0.110342	10.7351	-29.9288
3010	Surface 4614	6679	9.665	62.318	-62.4	-9.56101E3	-1.17141E3	1.74651	-111.964	28.854	-0.422312	3.95852	-44.4949
3011	Surface 4614	6687	9.665	67.877	-62.4	-9.5598E3	-1.17199E3	1.49311	-109.167	30.5663	-0.411022	2.91996	-40.1166
3012	Surface 4614	6693	9.665	73.4357	-62.4	-9.55626E3	-1.17233E3	1.5906	-106.136	31.3044	-0.0587906	-3.80698	-33.8436
3013	Surface 4614	6705	9.665	78.9947	-62.4	-9.58652E3	-1.17277E3	6.05209	-104.625	35.2062	5.98856	15.0959	-31.56
3014	Surface 4614	7445	9.665	62.318	-61.6	-9.45469E3	-1.15011E3	1.60684	-117.002	2.62383	0.4016	9.85114	-29.3485
3015	Surface 4614	7450	9.665	67.4375	-61.6	-9.45446E3	-1.15006E3	5.40225	-111.672	8.39572	0.303048	7.43647	-22.6582
3016	Surface 4614	7457	9.665	72.5569	-61.6	-9.4562E3	-1.14844E3	8.47981	-108.449	5.8963	-0.481027	-20.1174	-22.3429
3017	Surface 4614	7466	9.665	77.6764	-61.6	-9.4588E3	-1.14274E3	11.7221	-104.645	25.65	4.85599	-21.8514	-8.46814
3018	Surface 4616	6632	9.665	139.878	-62.4	-9.57362E3	-1.17576E3	1.03755	-95.6291	38.8492	1.35244	-13.5194	-32.2433
3019	Surface 4616	6645	9.665	134.329	-62.4	-9.55953E3	-1.17734E3	-6.07594	-109.472	28.931	-1.01082	-0.581653	-44.2566
3020	Surface 4616	6654	9.665	128.78	-62.4	-9.5621E3	-1.17412E3	-5.34837	-114.201	27.1923	-1.15213	-0.872537	-46.9945
3021	Surface 4616	6666	9.665	123.231	-62.4	-9.56193E3	-1.17187E3	-3.46655	-114.066	27.3975	-0.393447	-2.62345	-47.3496
3022	Surface 4616	6675	9.665	117.682	-62.4	-9.56104E3	-1.17153E3	-1.78304	-111.971	28.8527	0.422641	-3.9686	-44.5075
3023	Surface 4616	7396	9.665	136.949	-61.6	-9.45411E3	-1.14241E3	16.4562	-110.113	5.74297	1.05867	6.37179	-30.1972
3024	Surface 4616	7412	9.665	132.133	-61.6	-9.45846E3	-1.1473E3	11.0671	-114.536	-4.45023E-3	0.578876	1.01177	-36.0644
3025	Surface 4616	7420	9.665	127.316	-61.6	-9.45671E3	-1.14816E3	7.86184	-118.25	-0.517181	-0.39993	0.159293	-33.5818
3026	Surface 4616	7428	9.665	122.499	-61.6	-9.45584E3	-1.14986E3	3.19857	-119.364	-0.704527	-0.857314	-6.28803	-36.4218
3027	Surface 4616	7436	9.665	117.682	-61.6	-9.45477E3	-1.1502E3	-1.59026	-117.015	2.61818	-0.401757	-9.86331	-29.3608
3028	Surface 4622	6675	9.665	117.682	-62.4	-9.56104E3	-1.17153E3	-1.78304	-111.971	28.8527	0.422641	-3.9686	-44.5075
3029	Surface 4622	6682	9.665	112.123	-62.4	-9.55979E3	-1.17215E3	-1.50893	-109.166	30.5674	0.415646	-2.92743	-40.1241
3030	Surface 4622	6688	9.665	106.564	-62.4	-9.55623E3	-1.17251E3	-1.64965	-106.131	31.3078	0.0645884	3.80432	-33.8432
3031	Surface 4622	6699	9.665	101.005	-62.4	-9.5865E3	-1.17292E3	-6.21047	-104.621	35.21	-5.98484	-15.0959	-31.554
3032	Surface 4622	7436	9.665	117.682	-61.6	-9.45477E3	-1.1502E3	-1.59026	-117.015	2.61818	-0.401757	-9.86331	-29.3608
3033	Surface 4622	7448	9.665	112.562	-61.6	-9.45447E3	-1.15023E3	-5.36757	-111.675	8.39422	-0.300028	-7.45055	-22.6647
3034	Surface 4622	7452	9.665	107.443	-61.6	-9.45614E3	-1.14869E3	-8.50411	-108.445	5.89944	0.485504	20.1083	-22.3416
3035	Surface 4622	7459	9.665	102.324	-61.6	-9.45872E3	-1.14303E3	-11.8543	-104.637	25.6554	-4.85227	21.8494	-8.46211
3036	Surface 4624	6639	9.665	40.1221	-62.4	-9.57359E3	-1.17557E3	-0.956656	-95.6267	38.8448	-1.3568	13.5371	-32.2432
3037	Surface 4624	6647	9.665	45.6711	-62.4	-9.55945E3	-1.1773E3	6.08394	-109.458	28.9312	1.00579	0.593113	-44.2555
3038	Surface 4624	6659	9.665	51.2201	-62.4	-9.56199E3	-1.17413E3	5.2946	-114.182	27.1958	1.14613	0.874308	-46.9905
3039	Surface 4624	6668	9.665	56.769	-62.4	-9.56184E3	-1.17183E3	3.39821	-114.05	27.4009	0.389206	2.61636	-47.3394
3040	Surface 4624	6679	9.665	62.318	-62.4	-9.56101E3	-1.17141E3	1.74651	-111.964	28.854	-0.422312	3.95852	-44.4949
3041	Surface 4624	7401	9.665	43.0506	-61.6	-9.45405E3	-1.14217E3	-16.474	-110.104	5.7418	-1.06254	-6.35749	-30.1937
3042	Surface 4624	7414	9.665	47.8675	-61.6	-9.45836E3	-1.1472E3	-11.119	-114.519	-1.10986E-3	-0.583428	-1.00293	-36.0606
3043	Surface 4624	7422	9.665	52.6843	-61.6	-9.45658E3	-1.14813E3	-7.92549	-118.229	-0.510419	0.394907	-0.156877	-33.5763
3044	Surface 4624	7431	9.665	57.5012	-61.6	-9.45572E3	-1.14984E3	-3.23415	-119.344	-0.697334	0.853686	6.28283	-36.412
3045	Surface 4624	7445	9.665	62.318	-61.6	-9.45469E3	-1.15011E3	1.60684	-117.002	2.62383	0.4016	9.85114	-29.3485
3046	Surface 4682	4431	9.665	-24.9197	-64.2	-9.71012E3	-1.23738E3	3.92807	-79.0392	179.965	0.268646	-26.3876	-86.6446
3047	Surface 4682	4448	9.665	-23.1855	-64.2	-9.70511E3	-1.22381E3	4.9917	-84.9016	151.483	1.01578	2.11986	-82.1942
3048	Surface 4682	4964	9.665	-24.9197	-64.1534	-9.7061E3	-1.2097E3	5.69077	-86.0745	145.885	-0.787082	-41.1432	-85.4227
3049	Surface 4682	4989	9.665	-24.9197	-64.1069	-9.70621E3	-1.20616E3	4.72902	-90.7639	116.79	-2.74327	-23.4782	-79.5967
3050	Surface 4690	4425	9.665	-155.08	-64.2	-9.71031E3	-1.23637E3	-4.38495	-79.0692	179.947	-0.266896	26.3737	-86.655
3051	Surface 4690	4440	9.665	-156.815	-64.2	-9.70527E3	-1.22297E3	-5.49862	-84.9264	151.467	-1.01429	-2.13615	-82.2043
3052	Surface 4690	4962	9.665	-155.08	-64.1534	-9.7063E3	-1.20875E3	-6.18526	-86.1048	145.866	0.787162	41.1297	-85.4304
3053	Surface 4690	4988	9.665	-155.08	-64.1069	-9.70643E3	-1.20527E3	-5.19871	-90.7947	116.77	2.7438	23.4628	-79.601
3054	Surface 4692	4726	9.665	156.815	-64.2	-9.70729E3	-1.22241E3	5.47002	-87.9003	151.256	0.765223	1.14861	-80.1952
3055	Surface 4692	4746	9.665	155.788	-64.2	-9.71098E3	-1.23569E3	1.74335	-82.1972	179.489	-0.825421	-30.9103	-78.9384
3056	Surface 4692	4954	9.665	155.788	-64.1732	-9.70709E3	-1.20763E3	5.55889	-89.0689	147.292	-0.394221	-44.63	-77.7901
3057	Surface 4692	4972	9.665	155.788	-64.1464	-9.70662E3	-1.20454E3	5.52132	-94.261	118.942	-2.66779	-29.7589	-81.5974
3058	Surface 4698	4734	9.665	23.1855	-64.2	-9.70728E3	-1.22217E3	-5.48518	-87.917	151.238	-0.772514	-1.16974	-80.1991
3059	Surface 4698	4754	9.665	24.2119	-64.2	-9.71103E3	-1.23539E3	-1.76948	-82.2198	179.471	0.818225	30.8893	-78.9424
3060	Surface 4698	4959	9.665	24.2119	-64.1732	-9.70714E3	-1.20734E3	-5.59695	-89.0921	147.275	0.390092	44.6038	-77.7909
3061	Surface 4698	4976	9.665	24.2119	-64.1464	-9.70668E3	-1.20423E3	-5.53337	-94.2825	118.925	2.66054	29.726	-81.5985
3062	Surface 4958	27071	9.665	-19.0166	-4.6	-477.193	-0.405182	1.70987	-4.77444	5.28215	1.09157E-3	0.52471	2.05835
3063	Surface 4958	27083	9.665	-18.3371	-4.6	-476.797	-0.420416	-6.77456	-4.78117	5.28095	-0.0802727	2.90418	2.06568
3064	Surface 4958	27375	9.665	-19.0166	-3.68	-393.157	0.374225	1.81617	-3.50436	6.4049	3.87689E-3	0.432462	7.75134E-3
3065	Surface 4958	27381	9.665	-18.3371	-3.68	-392.809	0.355263	-7.26623	-3.50981	6.40417	-0.084005	2.39355	0.0155845
3066	Surface 4958	27594	9.665	-19.0166	-2.76	-303.365	0.665574	1.91604	-2.53464	5.654	2.876E-3	0.330561	-1.78296
3067	Surface 4958	27600	9.665	-18.3371	-2.76	-303.062	0.661092	-7.7478	-2.5381	5.65323	-0.0902803	1.84222	-1.77547
3068	Surface 4958	27814	9.665	-19.0166	-1.84	-208.446	0.78178	2.06691	-1.71839	3.81207	-3.2479E-3	0.223255	-2.37028
3069	Surface 4958	27822	9.665	-18.3371	-1.84	-208.322	0.694574	-8.06616	-1.72258	3.81248	-0.101659	1.25752	-2.35874
3070	Surface 4958	28036	9.665	-19.0166	-0.92	-110.897	0.386365	2.30168	-0.917883	1.79716	-9.69279E-3	0.0972704	-2.16453
3071	Surface 4958	28042	9.665	-18.3371	-0.92	-110.55	0.370352	-7.86858	-0.910838	1.79951	-0.117448	0.618185	-2.16441
3072	Surface 4958	28255	9.665	-19.0166	0.0	-3.06263	11.6929	2.82026	0.196404	0.97852	-3.90675E-3	0.120999	-1.91199
3073	Surface 4958	28260	9.665	-18.3371	0.0	-6.06252	11.1129	-7.20843	0.181007	0.974226	-0.121604	0.248349	-1.9189
3074	Surface 4959	27083	9.665	-18.3371	-4.6	-476.797	-0.420416	-6.77456	-4.78117	5.28095	-0.0802727	2.90418	2.06568
3075	Surface 4959	27090	9.665	-13.3169	-4.6	-476.142	-0.549726	-0.906042	-4.8003	5.28211	-9.61753E-3	2.70906	2.15463
3076	Surface 4959	27381	9.665	-18.3371	-3.68	-392.809	0.355263	-7.26623	-3.50981	6.40417	-0.084005	2.39355	0.0155845
3077	Surface 4959	27388	9.665	-13.3169	-3.68	-392.241	0.17133	-1.00829	-3.52527	6.40573	-7.4211E-3	2.23201	0.105071
3078	Surface 4959	27600	9.665	-18.3371	-2.76	-303.062	0.661092	-7.7478	-2.5381	5.65323	-0.0902803	1.84222	-1.77547
3079	Surface 4959	27606	9.665	-13.3169	-2.76	-302.572	0.367324	-1.11424	-2.55083	5.65197	-8.27311E-3	1.71734	-1.68674
3080	Surface 4959	27822	9.665	-18.3371	-1.84	-208.322	0.694574	-8.06616	-1.72258	3.81248	-0.101659	1.25752	-2.35874
3081	Surface 4959	27827	9.665	-13.3169	-1.84	-208.146	0.303809	-1.05627	-1.73525	3.79809	-0.0188054	1.15776	-2.27729
3082	Surface 4959	28042	9.665	-18.3371	-0.92	-110.55	0.370352	-7.86858	-0.910838	1.79951	-0.117448	0.618185	-2.16441
3083	Surface 4959	28046	9.665	-13.3169	-0.92	-110.55	0.172918	-0.720396	-0.917541	1.77953	-0.0314448	0.584561	-2.04472
3084	Surface 4959	28260	9.665	-18.3371	0.0	-6.06252	11.1129	-7.20843	0.181007	0.974226	-0.121604	0.248349	-1.9189
3085	Surface 4959	28268	9.665	-13.3169	0.0	-9.39405	10.4562	-0.381751	0.165066	0.955688	-0.0326956	0.20243	-1.76403
3086	Surface 4961	25836	9.665	-19.0166	-9.9	-955.512	-21.8548	2.33898	-20.863	-45.6628	-1.85397E-3	1.01504	23.2844
3087	Surface 4961	25846	9.665	-18.3371	-9.9	-955.293	-21.9671	-9.29277	-20.877	-45.6709	-0.110836	5.76854	23.2946
3088	Surface 4961	26139	9.665	-19.0166	-8.84	-837.855	-13.3691	1.94074	-15.8593	-27.8774	-3.43459E-3	0.891069	17.7773
3089	Surface 4961	26146	9.665	-18.3371	-8.84	-837.542	-13.4497	-7.60703	-15.8731	-27.8833	-0.0941269	5.06175	17.786
3090	Surface 4961	26359	9.665	-19.0166	-7.78	-742.778	-9.85588	1.68261	-11.5949	-12.4298	-5.47556E-3	0.794528	11.1458
3091	Surface 4961	26366	9.665	-18.3371	-7.78	-742.379	-9.90838	-6.52616	-11.6076	-12.4343	-0.0838953	4.49128	11.1534
3092	Surface 4961	26580	9.665	-19.0166	-6.72	-655.521	-6.66035	1.61318	-8.65324	-3.10483	-5.08966E-3	0.707764	6.24472
3093	Surface 4961	26584	9.665	-18.3371	-6.72	-655.092	-6.69501	-6.23368	-8.66411	-3.10789	-0.0803534	3.97164	6.25178
3094	Surface 4961	26799	9.665	-19.0166	-5.66	-568.35	-3.66919	1.63896	-6.51282	2.21881	-2.50765E-3	0.620008	3.60231
3095	Surface 4961	26805	9.665	-18.3371	-5.66	-567.926	-3.6923	-6.38376	-6.52153	2.2169	-0.0794734	3.45171	3.60946
3096	Surface 4961	27071	9.665	-19.0166	-4.6	-477.193	-0.405182	1.70987	-4.77444	5.28215	1.09157E-3	0.52471	2.05835
3097	Surface 4961	27083	9.665	-18.3371	-4.6	-476.797	-0.420416	-6.77456	-4.78117	5.28095	-0.0802727	2.90418	2.06568
3098	Surface 4962	25846	9.665	-18.3371	-9.9	-955.293	-21.9671	-9.29277	-20.877	-45.6709	-0.110836	5.76854	23.2946
3099	Surface 4962	25854	9.665	-13.3169	-9.9	-954.789	-22.0385	-1.23588	-20.9263	-45.7027	-0.0139812	5.37731	23.4199
3100	Surface 4962	26146	9.665	-18.3371	-8.84	-837.542	-13.4497	-7.60703	-15.8731	-27.8833	-0.0941269	5.06175	17.786
3101	Surface 4962	26152	9.665	-13.3169	-8.84	-836.924	-13.5344	-0.983826	-15.9178	-27.9063	-0.0147081	4.71698	17.8944
3102	Surface 4962	26366	9.665	-18.3371	-7.78	-742.379	-9.90838	-6.52616	-11.6076	-12.4343	-0.0838953	4.49128	11.1534
3103	Surface 4962	26370	9.665	-13.3169	-7.78	-741.668	-10.0018	-0.824647	-11.6464	-12.4487	-0.0157036	4.18618	11.2494
3104	Surface 4962	26584	9.665	-18.3371	-6.72	-655.092	-6.69501	-6.23368	-8.66411	-3.10789	-0.0803534	3.97164	6.25178
3105	Surface 4962	26592	9.665	-13.3169	-6.72	-654.356	-6.79199	-0.782764	-8.69593	-3.11453	-0.0154033	3.70293	6.34259
3106	Surface 4962	26805	9.665	-18.3371	-5.66	-567.926	-3.6923	-6.38376	-6.52153	2.2169	-0.0794734	3.45171	3.60946
3107	Surface 4962	26811	9.665	-13.3169	-5.66	-567.215	-3.79781	-0.818927	-6.54646	2.2157	-0.0130224	3.21926	3.69871
3108	Surface 4962	27083	9.665	-18.3371	-4.6	-476.797	-0.420416	-6.77456	-4.78117	5.28095	-0.0802727	2.90418	2.06568
3109	Surface 4962	27090	9.665	-13.3169	-4.6	-476.142	-0.549726	-0.906042	-4.8003	5.28211	-9.61753E-3	2.70906	2.15463
3110	Surface 4964	25480	9.665	-19.0166	-10.3	-1.00703E3	-15.4742	2.95573	-24.5016	-60.5642	1.39726E-3	1.07527	20.7151
3111	Surface 4964	25488	9.665	-18.3371	-10.3	-1.00688E3	-15.5993	-11.6312	-24.5149	-60.5732	-0.138904	6.09644	20.7276
3112	Surface 4964	25836	9.665	-19.0166	-9.9	-955.512	-21.8548	2.33898	-20.863	-45.6628	-1.85397E-3	1.01504	23.2844
3113	Surface 4964	25846	9.665	-18.3371	-9.9	-955.293	-21.9671	-9.29277	-20.877	-45.6709	-0.110836	5.76854	23.2946
3114	Surface 4965	25488	9.665	-18.3371	-10.3	-1.00688E3	-15.5993	-11.6312	-24.5149	-60.5732	-0.138904	6.09644	20.7276
3115	Surface 4965	25500	9.665	-13.3169	-10.3	-1.00645E3	-15.6407	-1.51662	-24.5644	-60.608	-0.0187215	5.68367	20.88
3116	Surface 4965	25846	9.665	-18.3371	-9.9	-955.293	-21.9671	-9.29277	-20.877	-45.6709	-0.110836	5.76854	23.2946
3117	Surface 4965	25854	9.665	-13.3169	-9.9	-954.789	-22.0385	-1.23588	-20.9263	-45.7027	-0.0139812	5.37731	23.4199
3118	Surface 4967	24685	9.665	-19.0166	-13.4	-1.73758E3	-27.0887	6.18304	-28.097	-33.4337	0.801921E-3	1.83796	-40.0924
3119	Surface 4967	24695	9.665	-18.3371	-13.4	-1.73671E3	-27.2013	-23.5882	-28.1335	-33.4464	-0.293861	10.4874	-40.0709
3120	Surface 4967	24986	9.665	-19.0166	-12.3667	-1.42887E3	-23.9178	5.29135	-30.4204	-64.0846	1.42391E-3	1.52609	-20.4274
3121	Surface 4967	24994	9.665	-18.3371	-12.3667	-1.42846E3	-24.06	-20.2541	-30.4431	-64.0957	-0.250653	8.64818	-20.4091
3122	Surface 4967	25207	9.665	-19.0166	-11.3333	-1.18516E3	-21.7479	4.00053	-28.7797	-70.9563	1.93684E-3	1.26637	6.71988
3123	Surface 4967	25214	9.665	-18.3371	-11.3333	-1.185E3	-21.8949	-15.504	-28.7953	-70.9658	-0.188014	7.17556	6.73482
3124	Surface 4967	25480	9.665	-19.0166	-10.3	-1.00703E3	-15.4742	2.95573	-24.5016	-60.5642	1.39726E-3	1.07527	20.7151
3125	Surface 4967	25488	9.665	-18.3371	-10.3	-1.00688E3	-15.5993	-11.6312	-24.5149	-60.5732	-0.138904	6.09644	20.7276
3126	Surface 4968	24695	9.665	-18.3371	-13.4	-1.73671E3	-27.2013	-23.5882	-28.1335	-33.4464	-0.293861	10.4874	-40.0709
3127	Surface 4968	24704	9.665	-13.3169	-13.4	-1.73512E3	-27.2655	-2.85901	-28.2365	-33.4826	-0.0553409	9.7786	-39.7646
3128	Surface 4968	24994	9.665	-18.3371	-12.3667	-1.42846E3	-24.06	-20.2541	-30.4431	-64.0957	-0.250653	8.64818	-20.4091
3129	Surface 4968	25000	9.665	-13.3169	-12.3667	-1.42763E3	-24.1005	-2.48339	-30.5171	-64.1319	-0.0444733	8.06763	-20.1483
3130	Surface 4968	25214	9.665	-18.3371	-11.3333	-1.185E3	-21.8949	-15.504	-28.7953	-70.9658	-0.188014	7.17556	6.73482
3131	Surface 4968	25220	9.665	-13.3169	-11.3333	-1.18451E3	-21.9291	-1.9607	-28.8524	-71.0012	-0.0284694	6.69265	6.9347
3132	Surface 4968	25488	9.665	-18.3371	-10.3	-1.00688E3	-15.5993	-11.6312	-24.5149	-60.5732	-0.138904	6.09644	20.7276
3133	Surface 4968	25500	9.665	-13.3169	-10.3	-1.00645E3	-15.6407	-1.51662	-24.5644	-60.608	-0.0187215	5.68367	20.88
3134	Surface 4970	23228	9.665	-19.0166	-19.4	-3.49828E3	-59.1569	5.42108	-42.9049	1.23154	-0.0120678	3.69984	-13.9698
3135	Surface 4970	23239	9.665	-18.3371	-19.4	-3.49587E3	-59.2624	-21.0383	-42.985	1.2078	-0.26685	21.0973	-13.9464
3136	Surface 4970	23530	9.665	-19.0166	-18.4	-3.21636E3	-50.2901	5.40574	-41.1433	-7.30857	-7.98039E-3	3.41009	-3.14033
3137	Surface 4970	23537	9.665	-18.3371	-18.4	-3.21421E3	-50.397	-21.2198	-41.2157	-7.32984	-0.268057	19.4138	-3.11792
3138	Surface 4970	23752	9.665	-19.0166	-17.4	-2.94013E3	-44.7907	5.32854	-37.0157	-3.73691	-2.75422E-3	3.11427	9.72147
3139	Surface 4970	23757	9.665	-18.3371	-17.4	-2.93815E3	-44.8877	-21.1252	-37.0834	-3.75581	-0.259461	17.7445	9.7437
3140	Surface 4970	23971	9.665	-19.0166	-16.4	-2.66299E3	-39.2788	5.46511	-31.4729	6.83759	1.65207E-3	2.81321	10.8635
3141	Surface 4970	23977	9.665	-18.3371	-16.4	-2.66111E3	-39.3584	-21.6562	-31.5372	6.82043	-0.261265	16.0606	10.8862
3142	Surface 4970	24192	9.665	-19.0166	-15.4	-2.37303E3	-34.0943	5.83923	-26.7867	12.3369	3.31491E-3	2.49792	-0.43882
3143	Surface 4970	24196	9.665	-18.3371	-15.4	-2.37131E3	-34.1629	-22.8762	-26.8463	12.3214	-0.27664	14.299	-0.416261
3144	Surface 4970	24411	9.665	-19.0166	-14.4	-2.06229E3	-30.0527	6.25459	-25.5099	-0.473488	2.18027E-3	2.16607	-25.7569
3145	Surface 4970	24418	9.665	-18.3371	-14.4	-2.06092E3	-30.1346	-24.1013	-25.5607	-0.487731	-0.296704	12.4226	-25.7344
3146	Surface 4970	24685	9.665	-19.0166	-13.4	-1.73758E3	-27.0887	6.18304	-28.097	-33.4337	0.801921E-3	1.83796	-40.0924
3147	Surface 4970	24695	9.665	-18.3371	-13.4	-1.73671E3	-27.2013	-23.5882	-28.1335	-33.4464	-0.293861	10.4874	-40.0709
3148	Surface 4971	23239	9.665	-18.3371	-19.4	-3.49587E3	-59.2624	-21.0383	-42.985	1.2078	-0.26685	21.0973	-13.9464
3149	Surface 4971	23247	9.665	-13.3169	-19.4	-3.49179E3	-59.2718	-2.6463	-43.1953	1.15402	-0.0570678	19.6727	-13.6517
3150	Surface 4971	23537	9.665	-18.3371	-18.4	-3.21421E3	-50.397	-21.2198	-41.2157	-7.32984	-0.268057	19.4138	-3.11792
3151	Surface 4971	23542	9.665	-13.3169	-18.4	-3.21057E3	-50.4045	-2.72441	-41.4069	-7.37461	-0.0541822	18.1058	-2.83453
3152	Surface 4971	23757	9.665	-18.3371	-17.4	-2.93815E3	-44.8877	-21.1252	-37.0834	-3.75581	-0.259461	17.7445	9.7437
3153	Surface 4971	23762	9.665	-13.3169	-17.4	-2.93478E3	-44.9127	-2.76702	-37.2603	-3.79203	-0.0460974	16.5485	10.0168
3154	Surface 4971	23977	9.665	-18.3371	-16.4	-2.66111E3	-39.3584	-21.6562	-31.5372	6.82043	-0.261265	16.0606	10.8862
3155	Surface 4971	23983	9.665	-13.3169	-16.4	-2.65795E3	-39.4163	-2.83719	-31.7031	6.78736	-0.0418318	14.9759	11.1626
3156	Surface 4971	24196	9.665	-18.3371	-15.4	-2.37131E3	-34.1629	-22.8762	-26.8463	12.3214	-0.27664	14.299	-0.416261
3157	Surface 4971	24202	9.665	-13.3169	-15.4	-2.36843E3	-34.2485	-2.93533	-26.9997	12.2881	-0.0447548	13.3304	-0.125375
3158	Surface 4971	24418	9.665	-18.3371	-14.4	-2.06092E3	-30.1346	-24.1013	-25.5607	-0.487731	-0.296704	12.4226	-25.7344
3159	Surface 4971	24424	9.665	-13.3169	-14.4	-2.05854E3	-30.2213	-2.98649	-25.6935	-0.522776	-0.0528833	11.5785	-25.4244
3160	Surface 4971	24695	9.665	-18.3371	-13.4	-1.73671E3	-27.2013	-23.5882	-28.1335	-33.4464	-0.293861	10.4874	-40.0709
3161	Surface 4971	24704	9.665	-13.3169	-13.4	-1.73512E3	-27.2655	-2.85901	-28.2365	-33.4826	-0.0553409	9.7786	-39.7646
3162	Surface 4973	21774	9.665	-19.0166	-25.9	-4.95943E3	-194.405	3.84794	-62.8678	-9.68172	8.94239E-3	5.22017	3.41846
3163	Surface 4973	21780	9.665	-18.3371	-25.9	-4.95613E3	-194.569	-13.8814	-62.9783	-9.71492	-0.154454	29.7797	3.43327
3164	Surface 4973	22075	9.665	-19.0166	-24.8167	-4.75322E3	-169.959	3.88318	-59.3747	-4.69989	6.19272E-3	5.00464	4.98404
3165	Surface 4973	22081	9.665	-18.3371	-24.8167	-4.75002E3	-170.11	-14.2501	-59.4812	-4.7317	-0.161109	28.5589	5.0
3166	Surface 4973	22295	9.665	-19.0166	-23.7333	-4.54055E3	-146.17	4.01713	-55.451	2.02056	2.34813E-3	4.78224	6.52001
3167	Surface 4973	22302	9.665	-18.3371	-23.7333	-4.53744E3	-146.306	-14.9821	-55.5538	1.99027	-0.173357	27.2974	6.53743
3168	Surface 4973	22515	9.665	-19.0166	-22.65	-4.3151E3	-122.785	4.27985	-51.2097	9.52638	-2.0911E-3	4.54628	6.42655
3169	Surface 4973	22522	9.665	-18.3371	-22.65	-4.31206E3	-122.904	-16.1963	-51.3088	9.49775	-0.192432	25.9572	6.44571
3170	Surface 4973	22734	9.665	-19.0166	-21.5667	-4.06928E3	-100.029	4.67358	-47.1428	14.8924	-6.88085E-3	4.28809	2.55692
3171	Surface 4973	22741	9.665	-18.3371	-21.5667	-4.06636E3	-100.134	-17.886	-47.2376	14.8655	-0.218477	24.4924	2.57793
