	Feature	Node	X	Y	Z	Nt[kN/m]	Nz[kN/m]	Ntz[kN/m]	Mt[kN.m/m]	Mz[kN.m/m]	Mtz[kN.m/m]	St[kN/m]	Sz[kN/m]
1	Feature	Node	X	Y	Z	Nt[kN/m]	Nz[kN/m]	Ntz[kN/m]	Mt[kN.m/m]	Mz[kN.m/m]	Mtz[kN.m/m]	St[kN/m]	Sz[kN/m]
1506	Surface 521	2547	9.665	-159.181	-67.2	-11.4436E3	-2.66106E3	-1.29244E3	-84.0432	329.531	73.6164	-22.8521	269.811
1507	Surface 521	2557	9.665	-160.983	-67.2	-11.4945E3	-2.45615E3	-1.25387E3	-90.9008	327.461	66.472	-32.203	311.617
1508	Surface 521	3321	9.665	-159.181	-65.7	-13.7195E3	-2.04461E3	-2.42149E3	88.4904	366.797	-25.3182	97.3347	6.05018
1509	Surface 521	3353	9.665	-160.983	-65.7	-13.7856E3	-1.81031E3	-2.28425E3	91.6111	357.273	-25.4704	95.5541	77.6459
1510	Surface 528	2549	9.665	-20.819	-67.2	-11.4388E3	-2.73097E3	1.24745E3	-80.8775	320.278	-63.6899	39.5344	275.064
1511	Surface 528	2559	9.665	-19.0166	-67.2	-11.4906E3	-2.54577E3	1.20432E3	-83.3972	320.711	-56.5906	45.9025	311.004
1512	Surface 528	3329	9.665	-20.819	-65.7	-13.743E3	-2.0771E3	2.37396E3	94.5174	368.733	20.4078	-90.3053	5.19205
1513	Surface 528	3355	9.665	-19.0166	-65.7	-13.8197E3	-1.85434E3	2.23084E3	99.5109	360.56	20.1617	-88.8758	65.516
1514	Surface 530	2582	9.665	-13.3169	-67.2	-11.6621E3	-1.94009E3	1.0819E3	-100.258	290.275	-59.8067	98.8983	296.809
1515	Surface 530	2590	9.665	-7.74887	-67.2	-11.8227E3	-1.28008E3	824.098	-117.438	258.556	-40.6648	31.9404	313.702
1516	Surface 530	3443	9.665	-13.3169	-65.7	-13.9896E3	-1.28984E3	1.81655E3	97.6471	326.864	31.6604	-52.1974	42.1881
1517	Surface 530	3499	9.665	-7.74887	-65.7	-14.0617E3	-820.798	1.23169E3	102.901	299.128	-5.61527	-29.574	65.5705
1518	Surface 531	2590	9.665	-7.74887	-67.2	-11.8227E3	-1.28008E3	824.098	-117.438	258.556	-40.6648	31.9404	313.702
1519	Surface 531	2602	9.665	7.01648E-15	-67.2	-11.9348E3	-591.927	189.252	-132.986	228.597	-9.48776	-31.6203	327.435
1520	Surface 531	3499	9.665	-7.74887	-65.7	-14.0617E3	-820.798	1.23169E3	102.901	299.128	-5.61527	-29.574	65.5705
1521	Surface 531	3552	9.665	7.01648E-15	-65.7	-14.0735E3	-402.151	238.55	108.471	267.976	-21.9955	2.27476	102.723
1522	Surface 534	113	9.665	7.01648E-15	-78.2	-1.50872E3	-1.00888E3	37.3332	-44.1711	-20.0439	0.498514	-2.46213	-19.8404
1523	Surface 534	116	9.665	6.11244	-78.2	-1.51261E3	-993.836	-124.716	-43.9476	-21.1143	-6.00225	-11.2042	-20.8655
1524	Surface 534	120	9.665	12.2246	-78.2	-1.53589E3	-992.089	-269.85	-37.7736	-20.2763	-11.5697	-20.7216	-21.9695
1525	Surface 534	126	9.665	18.3371	-78.2	-1.56897E3	-997.969	-381.409	-30.9058	-22.769	-17.2055	-37.758	-29.4369
1526	Surface 534	332	9.665	7.01648E-15	-77.2	-1.57433E3	-975.315	41.6972	-52.4202	-40.6784	0.862445	-2.31584	-46.4873
1527	Surface 534	337	9.665	6.11246	-77.2	-1.56724E3	-961.694	-119.049	-51.7085	-41.2743	-7.47383	1.4586	-46.8991
1528	Surface 534	340	9.665	12.2246	-77.2	-1.57524E3	-965.738	-262.229	-45.7432	-41.3513	-14.989	1.76598	-47.1503
1529	Surface 534	347	9.665	18.3371	-77.2	-1.57218E3	-979.989	-370.018	-38.7348	-43.6522	-22.1309	-1.36213	-50.4993
1530	Surface 534	552	9.665	7.01648E-15	-76.2	-1.62152E3	-939.983	41.9946	-75.2452	-104.978	1.56869	-2.43271	-94.2638
1531	Surface 534	557	9.665	6.11248	-76.2	-1.6124E3	-931.474	-118.615	-74.3561	-105.014	-9.40961	1.61482	-94.2749
1532	Surface 534	560	9.665	12.2246	-76.2	-1.60587E3	-950.999	-261.46	-67.493	-105.48	-19.3027	2.82798	-92.6724
1533	Surface 534	565	9.665	18.3371	-76.2	-1.58761E3	-992.241	-370.496	-59.0439	-106.547	-27.6339	0.879532	-91.5295
1534	Surface 534	773	9.665	7.01648E-15	-75.2	-1.73675E3	-1.0018E3	41.4337	-108.06	-208.597	2.16318	-3.31356	-127.13
1535	Surface 534	777	9.665	6.11249	-75.2	-1.72566E3	-997.041	-124.992	-107.04	-208.331	-10.089	2.9018	-127.191
1536	Surface 534	781	9.665	12.2245	-75.2	-1.70988E3	-1.03383E3	-275.273	-98.3929	-207.513	-20.9901	5.90264	-124.501
1537	Surface 534	787	9.665	18.3371	-75.2	-1.67904E3	-1.10259E3	-396.098	-87.2415	-206.505	-29.8136	5.19229	-122.446
1538	Surface 534	992	9.665	7.01648E-15	-74.2	-2.01152E3	-1.15015E3	40.7096	-147.263	-331.341	2.56047	-4.56012	-131.741
1539	Surface 534	997	9.665	6.11249	-74.2	-1.99926E3	-1.14976E3	-136.622	-146.252	-330.685	-10.2325	4.31078	-131.675
1540	Surface 534	1000	9.665	12.2245	-74.2	-1.97583E3	-1.20565E3	-300.71	-135.365	-328.057	-21.6789	9.31443	-128.707
1541	Surface 534	1005	9.665	18.3371	-74.2	-1.93486E3	-1.30616E3	-443.145	-121.074	-324.586	-30.95	9.63514	-125.602
1542	Surface 534	1213	9.665	7.01648E-15	-73.2	-2.55157E3	-1.36733E3	40.1476	-186.055	-437.246	2.83608	-6.26058	-91.2717
1543	Surface 534	1216	9.665	6.1125	-73.2	-2.53941E3	-1.37154E3	-152.369	-185.287	-435.955	-9.60001	5.62035	-91.2257
1544	Surface 534	1221	9.665	12.2245	-73.2	-2.50885E3	-1.45046E3	-336.313	-172.066	-431.011	-20.9862	12.712	-87.9134
1545	Surface 534	1225	9.665	18.3371	-73.2	-2.45882E3	-1.58955E3	-510.258	-154.316	-424.238	-30.4628	13.6828	-83.7427
1546	Surface 534	1433	9.665	7.01648E-15	-72.2	-3.44121E3	-1.59534E3	41.9135	-216.742	-488.019	3.11525	-8.56648	-18.278
1547	Surface 534	1436	9.665	6.11249	-72.2	-3.43148E3	-1.60392E3	-172.013	-216.66	-485.759	-7.77938	6.68432	-18.4982
1548	Surface 534	1441	9.665	12.2245	-72.2	-3.39287E3	-1.71147E3	-382.8	-201.229	-477.598	-18.2969	15.9586	-14.759
1549	Surface 534	1446	9.665	18.3371	-72.2	-3.33448E3	-1.89937E3	-596.245	-179.831	-466.34	-27.5437	17.0725	-9.40852
1550	Surface 534	1653	9.665	7.01648E-15	-71.2	-4.69852E3	-1.74277E3	49.6043	-235.475	-471.14	3.53143	-11.7225	48.5003
1551	Surface 534	1657	9.665	6.1125	-71.2	-4.69399E3	-1.75448E3	-195.956	-236.872	-467.457	-4.10663	7.25764	47.4425
1552	Surface 534	1660	9.665	12.2245	-71.2	-4.64522E3	-1.89839E3	-442.912	-219.724	-454.886	-12.6329	18.9835	51.406
1553	Surface 534	1665	9.665	18.3371	-71.2	-4.57762E3	-2.14998E3	-701.033	-194.693	-437.527	-21.0234	19.9079	57.871
1554	Surface 534	1872	9.665	7.01648E-15	-70.2	-6.27897E3	-1.7487E3	67.536	-241.486	-398.098	4.04677	-16.2633	102.291
1555	Surface 534	1877	9.665	6.11248	-70.2	-6.2822E3	-1.76016E3	-225.142	-245.765	-392.927	2.24217	6.64953	98.6547
1556	Surface 534	1881	9.665	12.2246	-70.2	-6.21998E3	-1.95111E3	-521.419	-228.167	-374.504	-2.73324	21.4964	101.944
1557	Surface 534	1886	9.665	18.3371	-70.2	-6.13938E3	-2.28807E3	-827.922	-199.826	-349.342	-9.41921	22.3859	108.741
1558	Surface 534	2093	9.665	7.01648E-15	-69.2	-8.10373E3	-1.58968E3	100.071	-230.343	-270.133	3.58043	-23.3965	172.609
1559	Surface 534	2096	9.665	6.11247	-69.2	-8.11689E3	-1.59332E3	-261.385	-240.18	-266.77	11.7521	2.20487	161.958
1560	Surface 534	2100	9.665	12.2246	-69.2	-8.036E3	-1.84638E3	-625.719	-224.902	-242.312	12.7368	22.1542	157.6
1561	Surface 534	2105	9.665	18.3371	-69.2	-7.93625E3	-2.30164E3	-984.251	-194.62	-208.086	8.85318	25.7736	166.367
1562	Surface 534	2312	9.665	7.01648E-15	-68.2	-10.0566E3	-1.24377E3	151.22	-192.949	-68.2695	-0.151186	-33.0544	266.476
1563	Surface 534	2316	9.665	6.11246	-68.2	-10.0807E3	-1.22621E3	-309.666	-210.156	-73.8898	19.4278	-14.7692	249.256
1564	Surface 534	2320	9.665	12.2246	-68.2	-9.97311E3	-1.56342E3	-765.827	-204.615	-54.1858	29.6246	17.6676	220.957
1565	Surface 534	2326	9.665	18.3371	-68.2	-9.84586E3	-2.18818E3	-1.18037E3	-170.841	-5.88663	30.2137	34.9448	230.69
1566	Surface 534	2602	9.665	7.01648E-15	-67.2	-11.9348E3	-591.927	189.252	-132.986	228.597	-9.48776	-31.6203	327.435
1567	Surface 534	2608	9.665	6.11244	-67.2	-11.968E3	-544.686	-364.468	-155.817	208.446	22.4503	-69.8524	324.206
1568	Surface 534	2614	9.665	12.2246	-67.2	-11.8275E3	-991.746	-904.965	-161.75	220.198	57.9204	-59.8267	308.41
1569	Surface 534	2622	9.665	18.3371	-67.2	-11.678E3	-1.8608E3	-1.36468E3	-142.928	258.939	81.7929	-36.7678	248.456
1570	Surface 535	126	9.665	18.3371	-78.2	-1.56897E3	-997.969	-381.409	-30.9058	-22.769	-17.2055	-37.758	-29.4369
1571	Surface 535	132	9.665	20.819	-78.2	-1.59358E3	-1.00264E3	-436.495	-27.1698	-23.2793	-21.278	-47.956	-23.2791
1572	Surface 535	347	9.665	18.3371	-77.2	-1.57218E3	-979.989	-370.018	-38.7348	-43.6522	-22.1309	-1.36213	-50.4993
1573	Surface 535	353	9.665	20.819	-77.2	-1.56608E3	-987.446	-426.705	-33.6325	-43.6979	-25.9243	1.62792	-45.5441
1574	Surface 535	565	9.665	18.3371	-76.2	-1.58761E3	-992.241	-370.496	-59.0439	-106.547	-27.6339	0.879532	-91.5295
1575	Surface 535	573	9.665	20.819	-76.2	-1.5672E3	-1.01224E3	-426.696	-52.4725	-106.035	-31.4382	4.35896	-87.0723
1576	Surface 535	787	9.665	18.3371	-75.2	-1.67904E3	-1.10259E3	-396.098	-87.2415	-206.505	-29.8136	5.19229	-122.446
1577	Surface 535	791	9.665	20.819	-75.2	-1.64688E3	-1.13415E3	-448.095	-78.5176	-205.125	-33.5822	9.46309	-116.826
1578	Surface 535	1005	9.665	18.3371	-74.2	-1.93486E3	-1.30616E3	-443.145	-121.074	-324.586	-30.95	9.63514	-125.602
1579	Surface 535	1011	9.665	20.819	-74.2	-1.89218E3	-1.35168E3	-486.579	-109.935	-321.824	-34.6785	15.0897	-119.109
1580	Surface 535	1225	9.665	18.3371	-73.2	-2.45882E3	-1.58955E3	-510.258	-154.316	-424.238	-30.4628	13.6828	-83.7427
1581	Surface 535	1233	9.665	20.819	-73.2	-2.40621E3	-1.65218E3	-540.326	-140.539	-419.657	-33.9582	20.8578	-76.1929
1582	Surface 535	1446	9.665	18.3371	-72.2	-3.33448E3	-1.89937E3	-596.245	-179.831	-466.34	-27.5437	17.0725	-9.40852
1583	Surface 535	1452	9.665	20.819	-72.2	-3.27225E3	-1.98368E3	-610.379	-163.252	-459.365	-30.5555	26.6924	-0.605401
1584	Surface 535	1665	9.665	18.3371	-71.2	-4.57762E3	-2.14998E3	-701.033	-194.693	-437.527	-21.0234	19.9079	57.871
1585	Surface 535	1672	9.665	20.819	-71.2	-4.50447E3	-2.26249E3	-700.716	-175.213	-427.428	-23.2838	32.7944	68.1126
1586	Surface 535	1886	9.665	18.3371	-70.2	-6.13938E3	-2.28807E3	-827.922	-199.826	-349.342	-9.41921	22.3859	108.741
1587	Surface 535	1892	9.665	20.819	-70.2	-6.05095E3	-2.43838E3	-818.604	-177.404	-335.221	-10.7008	39.7781	121.046
1588	Surface 535	2105	9.665	18.3371	-69.2	-7.93625E3	-2.30164E3	-984.251	-194.62	-208.086	8.85318	25.7736	166.367
1589	Surface 535	2111	9.665	20.819	-69.2	-7.82469E3	-2.50299E3	-974.31	-168.885	-188.154	9.63027	49.1898	181.891
1590	Surface 535	2326	9.665	18.3371	-68.2	-9.84586E3	-2.18818E3	-1.18037E3	-170.841	-5.88663	30.2137	34.9448	230.69
1591	Surface 535	2331	9.665	20.819	-68.2	-9.70508E3	-2.45617E3	-1.18076E3	-141.06	19.9504	32.205	67.4699	251.214
1592	Surface 535	2622	9.665	18.3371	-67.2	-11.678E3	-1.8608E3	-1.36468E3	-142.928	258.939	81.7929	-36.7678	248.456
1593	Surface 535	2633	9.665	20.819	-67.2	-11.5018E3	-2.26052E3	-1.4008E3	-107.209	311.533	90.0155	-26.325	285.505
1594	Surface 544	123	9.665	161.663	-78.2	-1.56596E3	-960.718	388.068	-30.5005	-22.4141	17.7434	38.6837	-29.7116
1595	Surface 544	129	9.665	159.181	-78.2	-1.59192E3	-967.132	442.22	-26.5296	-22.9109	21.8024	49.0223	-23.4015
1596	Surface 544	343	9.665	161.663	-77.2	-1.56885E3	-943.488	376.868	-38.3537	-43.4455	22.8793	1.03652	-50.7751
1597	Surface 544	350	9.665	159.181	-77.2	-1.563E3	-952.78	432.654	-32.9576	-43.4798	26.6451	-1.88415	-45.6689
1598	Surface 544	564	9.665	161.663	-76.2	-1.58396E3	-957.42	377.225	-58.6619	-106.691	28.6853	-1.38172	-91.8383
1599	Surface 544	570	9.665	159.181	-76.2	-1.56304E3	-979.698	432.46	-51.6648	-106.152	32.4211	-4.77969	-87.1972
1600	Surface 544	784	9.665	161.663	-75.2	-1.67483E3	-1.06977E3	403.857	-86.7976	-207.121	31.071	-6.03036	-122.787
1601	Surface 544	789	9.665	159.181	-75.2	-1.64154E3	-1.10408E3	454.66	-77.4927	-205.664	34.7261	-10.1659	-116.926
1602	Surface 544	1002	9.665	161.663	-74.2	-1.93E3	-1.27599E3	452.917	-120.471	-325.779	32.369	-10.8778	-125.877
1603	Surface 544	1008	9.665	159.181	-74.2	-1.88561E3	-1.32484E3	494.711	-108.568	-322.858	35.9184	-16.1128	-119.102
1604	Surface 544	1224	9.665	161.663	-73.2	-2.45341E3	-1.5632E3	522.957	-153.373	-426.047	31.968	-15.3823	-83.7616
1605	Surface 544	1228	9.665	159.181	-73.2	-2.39848E3	-1.62988E3	550.622	-138.642	-421.19	35.177	-22.1993	-75.8929
1606	Surface 544	1444	9.665	161.663	-72.2	-3.32871E3	-1.8788E3	612.709	-178.186	-468.693	28.9954	-19.2592	-8.78815
1607	Surface 544	1448	9.665	159.181	-72.2	-3.26359E3	-1.96802E3	623.166	-160.507	-461.258	31.5262	-28.2822	0.340721
1608	Surface 544	1663	9.665	161.663	-71.2	-4.57149E3	-2.1386E3	721.828	-191.603	-440.194	22.1465	-22.5392	59.9079
1609	Surface 544	1669	9.665	159.181	-71.2	-4.49511E3	-2.25689E3	715.693	-171.02	-429.319	23.5209	-34.3867	70.3921
1610	Surface 544	1882	9.665	161.663	-70.2	-6.13225E3	-2.29196E3	852.933	-193.597	-351.489	9.70816	-25.2987	114.361
1611	Surface 544	1890	9.665	159.181	-70.2	-6.04067E3	-2.44841E3	834.098	-170.419	-336.096	9.2351	-40.5237	126.416
1612	Surface 544	2102	9.665	161.663	-69.2	-7.9262E3	-2.33057E3	1.01201E3	-181.521	-205.379	-10.3712	-28.4948	181.614
1613	Surface 544	2109	9.665	159.181	-69.2	-7.81301E3	-2.53671E3	986.513	-156.307	-184.017	-14.0235	-45.5446	194.264
1614	Surface 544	2324	9.665	161.663	-68.2	-9.83341E3	-2.25449E3	1.2074E3	-146.187	13.3754	-33.7957	-31.4223	259.7
1615	Surface 544	2330	9.665	159.181	-68.2	-9.69404E3	-2.52734E3	1.18361E3	-121.63	37.5162	-38.0168	-49.5633	272.692
1616	Surface 544	2617	9.665	161.663	-67.2	-11.6657E3	-2.00701E3	1.3887E3	-107.89	306.037	-83.2568	64.7512	269.58
1617	Surface 544	2627	9.665	159.181	-67.2	-11.4923E3	-2.38179E3	1.39394E3	-79.8554	353.757	-88.3324	63.1749	310.699
1618	Surface 545	110	9.665	-180.0	-78.2	-1.49824E3	-959.602	-31.7536	-45.0904	-19.4507	-0.379714	2.27119	-20.1459
1619	Surface 545	115	9.665	173.888	-78.2	-1.50439E3	-948.384	131.791	-44.4729	-20.5414	6.35913	11.5161	-21.1131
1620	Surface 545	118	9.665	167.775	-78.2	-1.53038E3	-950.687	277.273	-37.8132	-19.8511	12.0427	21.317	-22.1274
1621	Surface 545	123	9.665	161.663	-78.2	-1.56596E3	-960.718	388.068	-30.5005	-22.4141	17.7434	38.6837	-29.7116
1622	Surface 545	330	9.665	-180.0	-77.2	-1.56927E3	-925.74	-35.7963	-53.6181	-40.2033	-0.65522	2.1238	-47.1023
1623	Surface 545	335	9.665	173.888	-77.2	-1.56261E3	-916.224	126.358	-52.4301	-40.833	8.02147	-1.80122	-47.3892
1624	Surface 545	339	9.665	167.775	-77.2	-1.5712E3	-924.675	269.849	-45.8702	-41.0385	15.702	-2.13011	-47.4684
1625	Surface 545	343	9.665	161.663	-77.2	-1.56885E3	-943.488	376.868	-38.3537	-43.4455	22.8793	1.03652	-50.7751
1626	Surface 545	550	9.665	-180.0	-76.2	-1.61985E3	-888.464	-36.0977	-77.1002	-104.915	-1.24155	2.09594	-95.4164
1627	Surface 545	555	9.665	173.887	-76.2	-1.60997E3	-885.088	125.96	-75.5528	-104.974	10.2251	-2.15754	-95.1721
1628	Surface 545	558	9.665	167.775	-76.2	-1.60266E3	-910.297	269.05	-67.8369	-105.52	20.3479	-3.40153	-93.2466
1629	Surface 545	564	9.665	161.663	-76.2	-1.58396E3	-957.42	377.225	-58.6619	-106.691	28.6853	-1.38172	-91.8383
1630	Surface 545	769	9.665	-180.0	-75.2	-1.73758E3	-948.112	-34.6765	-110.787	-209.223	-1.75152	2.75944	-128.671
1631	Surface 545	775	9.665	173.887	-75.2	-1.72477E3	-949.67	133.583	-108.835	-208.92	11.1317	-3.78167	-128.361
1632	Surface 545	778	9.665	167.775	-75.2	-1.70706E3	-993.623	284.126	-98.9751	-208.114	22.2924	-6.84013	-125.216
1633	Surface 545	784	9.665	161.663	-75.2	-1.67483E3	-1.06977E3	403.857	-86.7976	-207.121	31.071	-6.03036	-122.787
1634	Surface 545	989	9.665	-180.0	-74.2	-2.01486E3	-1.09354E3	-32.29	-151.115	-332.78	-2.08055	3.73495	-133.574
1635	Surface 545	994	9.665	173.887	-74.2	-1.99985E3	-1.10113E3	147.611	-148.773	-332.043	11.5209	-5.63781	-133.017
1636	Surface 545	999	9.665	167.775	-74.2	-1.97329E3	-1.16618E3	312.002	-136.177	-329.359	23.236	-10.7208	-129.452
1637	Surface 545	1002	9.665	161.663	-74.2	-1.93E3	-1.27599E3	452.917	-120.471	-325.779	32.369	-10.8778	-125.877
1638	Surface 545	1210	9.665	-180.0	-73.2	-2.55831E3	-1.30649E3	-29.0715	-191.334	-439.473	-2.24872	5.09314	-93.3544
1639	Surface 545	1215	9.665	173.887	-73.2	-2.54199E3	-1.32121E3	167.134	-188.644	-438.123	11.2127	-7.53649	-92.6242
1640	Surface 545	1218	9.665	167.775	-73.2	-2.5068E3	-1.41223E3	351.322	-173.025	-433.088	22.8166	-14.7049	-88.5136
1641	Surface 545	1224	9.665	161.663	-73.2	-2.45341E3	-1.5632E3	522.957	-153.373	-426.047	31.968	-15.3823	-83.7616
1642	Surface 545	1430	9.665	-180.0	-72.2	-3.45295E3	-1.52817E3	-26.7233	-223.832	-490.855	-2.29016	6.92724	-20.5819
1643	Surface 545	1434	9.665	173.887	-72.2	-3.43698E3	-1.55143E3	192.471	-220.911	-488.649	9.90628	-9.42631	-19.7633
1644	Surface 545	1438	9.665	167.775	-72.2	-3.3917E3	-1.67556E3	403.079	-202.094	-480.44	20.4646	-18.7046	-14.8711
1645	Surface 545	1444	9.665	161.663	-72.2	-3.32871E3	-1.8788E3	612.709	-178.186	-468.693	28.9954	-19.2592	-8.78815
1646	Surface 545	1649	9.665	-180.0	-71.2	-4.71725E3	-1.666E3	-28.1241	-244.893	-474.196	-2.25176	9.34576	45.9113
1647	Surface 545	1654	9.665	173.887	-71.2	-4.70339E3	-1.69948E3	224.909	-241.972	-470.745	7.11269	-11.2909	46.6092
1648	Surface 545	1658	9.665	167.775	-71.2	-4.64513E3	-1.86704E3	470.424	-219.919	-458.288	15.2954	-22.7681	52.4734
1649	Surface 545	1663	9.665	161.663	-71.2	-4.57149E3	-2.1386E3	721.828	-191.603	-440.194	22.1465	-22.5392	59.9079
1650	Surface 545	1869	9.665	-180.0	-70.2	-6.30641E3	-1.65716E3	-36.8222	-254.049	-401.07	-2.22203	12.546	98.5504
1651	Surface 545	1874	9.665	173.887	-70.2	-6.29602E3	-1.70261E3	266.57	-251.575	-395.567	2.18924	-13.039	98.7513
1652	Surface 545	1879	9.665	167.775	-70.2	-6.22048E3	-1.92881E3	558.632	-226.512	-377.956	6.24312	-26.9675	105.398
1653	Surface 545	1882	9.665	161.663	-70.2	-6.13225E3	-2.29196E3	852.933	-193.597	-351.489	9.70816	-25.2987	114.361
1654	Surface 545	2089	9.665	-180.0	-69.2	-8.13996E3	-1.4749E3	-57.0605	-247.558	-274.477	-2.02787	17.5112	164.764
1655	Surface 545	2094	9.665	173.888	-69.2	-8.13467E3	-1.53336E3	320.617	-247.084	-267.725	-5.52569	-14.0535	159.455
1656	Surface 545	2099	9.665	167.775	-69.2	-8.03561E3	-1.84195E3	675.239	-219.049	-243.445	-8.05065	-31.8084	169.164
1657	Surface 545	2102	9.665	161.663	-69.2	-7.9262E3	-2.33057E3	1.01201E3	-181.521	-205.379	-10.3712	-28.4948	181.614
1658	Surface 545	2309	9.665	-180.0	-68.2	-10.0983E3	-1.09359E3	-92.714	-216.998	-79.8912	-1.07026	28.9617	253.539
1659	Surface 545	2315	9.665	173.888	-68.2	-10.0998E3	-1.16469E3	390.598	-220.0	-75.4278	-14.5548	-12.7418	236.9
1660	Surface 545	2319	9.665	167.775	-68.2	-9.96954E3	-1.5916E3	829.416	-189.978	-42.4081	-25.2129	-42.3219	251.893
1661	Surface 545	2324	9.665	161.663	-68.2	-9.83341E3	-2.25449E3	1.2074E3	-146.187	13.3754	-33.7957	-31.4223	259.7
1662	Surface 545	2598	9.665	-180.0	-67.2	-11.9698E3	-393.058	-128.287	-159.026	205.641	3.47011	32.6851	332.135
1663	Surface 545	2606	9.665	173.888	-67.2	-11.9829E3	-488.546	454.585	-169.16	217.138	-31.6211	12.8876	334.841
1664	Surface 545	2612	9.665	167.775	-67.2	-11.8232E3	-1.06407E3	970.565	-138.798	266.072	-64.1178	17.2257	334.848
1665	Surface 545	2617	9.665	161.663	-67.2	-11.6657E3	-2.00701E3	1.3887E3	-107.89	306.037	-83.2568	64.7512	269.58
1666	Surface 546	104	9.665	-172.251	-78.2	-1.51749E3	-986.911	-216.307	-41.1186	-20.827	-7.92752	-12.511	-23.2802
1667	Surface 546	110	9.665	-180.0	-78.2	-1.49824E3	-959.602	-31.7536	-45.0904	-19.4507	-0.379714	2.27119	-20.1459
1668	Surface 546	323	9.665	-172.251	-77.2	-1.57301E3	-956.824	-211.798	-49.3591	-41.6558	-10.6131	0.206191	-48.2094
1669	Surface 546	330	9.665	-180.0	-77.2	-1.56927E3	-925.74	-35.7963	-53.6181	-40.2033	-0.65522	2.1238	-47.1023
1670	Surface 546	544	9.665	-172.251	-76.2	-1.61489E3	-931.592	-209.284	-72.1776	-105.945	-14.2097	1.19469	-94.0495
1671	Surface 546	550	9.665	-180.0	-76.2	-1.61985E3	-888.464	-36.0977	-77.1002	-104.915	-1.24155	2.09594	-95.4164
1672	Surface 546	763	9.665	-172.251	-75.2	-1.72613E3	-1.00451E3	-223.612	-104.409	-209.075	-16.1398	3.74394	-126.553
1673	Surface 546	769	9.665	-180.0	-75.2	-1.73758E3	-948.112	-34.6765	-110.787	-209.223	-1.75152	2.75944	-128.671
1674	Surface 546	982	9.665	-172.251	-74.2	-1.99782E3	-1.16585E3	-251.234	-142.769	-331.251	-17.2541	6.62011	-130.858
1675	Surface 546	989	9.665	-180.0	-74.2	-2.01486E3	-1.09354E3	-32.29	-151.115	-332.78	-2.08055	3.73495	-133.574
1676	Surface 546	1203	9.665	-172.251	-73.2	-2.53546E3	-1.39916E3	-291.605	-180.637	-436.286	-17.3726	9.51946	-89.9877
1677	Surface 546	1210	9.665	-180.0	-73.2	-2.55831E3	-1.30649E3	-29.0715	-191.334	-439.473	-2.24872	5.09314	-93.3544
1678	Surface 546	1422	9.665	-172.251	-72.2	-3.4232E3	-1.64816E3	-344.603	-210.427	-485.532	-16.1112	12.3676	-16.3673
1679	Surface 546	1430	9.665	-180.0	-72.2	-3.45295E3	-1.52817E3	-26.7233	-223.832	-490.855	-2.29016	6.92724	-20.5819
1680	Surface 546	1643	9.665	-172.251	-71.2	-4.67845E3	-1.82415E3	-410.963	-228.411	-466.052	-12.8173	15.1838	51.2293
1681	Surface 546	1649	9.665	-180.0	-71.2	-4.71725E3	-1.666E3	-28.1241	-244.893	-474.196	-2.25176	9.34576	45.9113
1682	Surface 546	1862	9.665	-172.251	-70.2	-6.25517E3	-1.87072E3	-493.053	-234.007	-388.969	-6.51932	17.9966	105.69
1683	Surface 546	1869	9.665	-180.0	-70.2	-6.30641E3	-1.65716E3	-36.8222	-254.049	-401.07	-2.22203	12.546	98.5504
1684	Surface 546	2082	9.665	-172.251	-69.2	-8.07172E3	-1.77243E3	-595.124	-223.442	-256.206	3.91792	20.6789	175.244
1685	Surface 546	2089	9.665	-180.0	-69.2	-8.13996E3	-1.4749E3	-57.0605	-247.558	-274.477	-2.02787	17.5112	164.764
1686	Surface 546	2304	9.665	-172.251	-68.2	-10.0073E3	-1.51949E3	-722.651	-187.488	-51.2696	18.1573	20.218	261.761
1687	Surface 546	2309	9.665	-180.0	-68.2	-10.0983E3	-1.09359E3	-92.714	-216.998	-79.8912	-1.07026	28.9617	253.539
1688	Surface 546	2585	9.665	-172.251	-67.2	-11.8605E3	-1.00492E3	-819.798	-135.417	235.651	43.3393	-19.7035	311.091
1689	Surface 546	2598	9.665	-180.0	-67.2	-11.9698E3	-393.058	-128.287	-159.026	205.641	3.47011	32.6851	332.135
1690	Surface 547	98	9.665	-166.683	-78.2	-1.55085E3	-1.01393E3	-347.513	-34.0275	-21.4012	-13.5857	-27.7395	-23.9602
1691	Surface 547	104	9.665	-172.251	-78.2	-1.51749E3	-986.911	-216.307	-41.1186	-20.827	-7.92752	-12.511	-23.2802
1692	Surface 547	316	9.665	-166.683	-77.2	-1.57053E3	-990.437	-342.782	-42.055	-42.5759	-18.1443	-2.53902	-47.8309
1693	Surface 547	323	9.665	-172.251	-77.2	-1.57301E3	-956.824	-211.798	-49.3591	-41.6558	-10.6131	0.206191	-48.2094
1694	Surface 547	537	9.665	-166.683	-76.2	-1.59403E3	-986.273	-340.447	-63.2916	-106.458	-23.3642	0.101865	-91.7375
1695	Surface 547	544	9.665	-172.251	-76.2	-1.61489E3	-931.592	-209.284	-72.1776	-105.945	-14.2097	1.19469	-94.0495
1696	Surface 547	756	9.665	-166.683	-75.2	-1.69157E3	-1.07955E3	-357.9	-92.8193	-207.865	-25.68	4.20183	-122.9
