Model info
 
	A	B
1	Model Information Output	
2		
3	Model title	SAINT PETER SHAFT 0
4	User interface	Structural
5	Units	kN,m,t,s,C
6	LUSAS version	17.0-4c1
7	Date	26/11/19
8	Time	11:50
9	Analysis category	3D
10	Vertical axis	Z
11	Transformation	Cylindrical
12	Results file 1	
13	  Name	SAINT PETER SHAFT 13~Analysis 1.mys
14	  Path	C:\Users\m.landais\Desktop\SAINT PETER SHAFT\LUSAS MODEL\MODEL C\Associated Model Data\SAINT PETER SHAFT 13
15	  Created	30/10/19 15:56
16	  Solver version	17.0-3
17	Results file 2	
18	  Name	SAINT PETER SHAFT 13~Analysis 2.mys
19	  Path	C:\Users\m.landais\Desktop\SAINT PETER SHAFT\LUSAS MODEL\MODEL C\Associated Model Data\SAINT PETER SHAFT 13
20	  Created	30/10/19 17:44
21	  Solver version	17.0-3
22	Results file 3	
23	  Name	SAINT PETER SHAFT 13~Analysis 3.mys
24	  Path	C:\Users\m.landais\Desktop\SAINT PETER SHAFT\LUSAS MODEL\MODEL C\Associated Model Data\SAINT PETER SHAFT 13
25	  Created	30/10/19 18:00
26	  Solver version	17.0-3
27	Results file 4	
28	  Name	SAINT PETER SHAFT 13~Analysis 4.mys
29	  Path	C:\Users\m.landais\Desktop\SAINT PETER SHAFT\LUSAS MODEL\MODEL C\Associated Model Data\SAINT PETER SHAFT 13
30	  Created	31/10/19 09:16
31	  Solver version	17.0-3
32	Results file 5	
33	  Name	SAINT PETER SHAFT 13~Analysis 5.mys
34	  Path	C:\Users\m.landais\Desktop\SAINT PETER SHAFT\LUSAS MODEL\MODEL C\Associated Model Data\SAINT PETER SHAFT 13
35	  Created	31/10/19 10:29
36	  Solver version	17.0-3
37	Results file 6	
38	  Name	SAINT PETER SHAFT 13~Analysis 6.mys
39	  Path	C:\Users\m.landais\Desktop\SAINT PETER SHAFT\LUSAS MODEL\MODEL C\Associated Model Data\SAINT PETER SHAFT 13
40	  Created	30/10/19 22:02
41	  Solver version	17.0-3
42	Notes	
163:Disproportional Collapse T2 Column1 - Results - 28:Increment 28
 
	Feature	Node	X	Y	Z	Nt[kN/m]	Nz[kN/m]	Ntz[kN/m]	Mt[kN.m/m]	Mz[kN.m/m]	Mtz[kN.m/m]	St[kN/m]	Sz[kN/m]
17	Surface 2	27854	9.665	18.3371	-1.84	-649.402	-53.8842	5.0496	3.27949	5.81474	1.17536	-4.73832	-3.10124
18	Surface 2	28060	9.665	4.20989E-15	-0.92	-555.308	-27.2715	2.39127	5.87758	2.754	-0.136692	-0.285498	-2.8201
19	Surface 2	28064	9.665	6.11242	-0.92	-555.647	-26.9951	-0.267388	5.79357	2.76222	0.27129	-1.02156	-2.86267
20	Surface 2	28068	9.665	12.2246	-0.92	-555.468	-27.1407	-0.496843	5.11864	2.75681	0.673187	-2.31171	-2.82175
21	Surface 2	28073	9.665	18.3371	-0.92	-556.471	-26.8803	5.17325	4.19623	2.76659	1.08073	-4.20693	-2.89788
22	Surface 2	28280	9.665	0.0	0.0	-463.757	-4.53462	1.80361	6.86488	1.3653	-0.113043	0.162782	-2.32338
23	Surface 2	28284	9.665	6.11244	0.0	-461.817	-4.08115	-0.201961	6.79658	1.37565	0.248136	-1.77746	-2.39824
24	Surface 2	28287	9.665	12.2246	0.0	-463.992	-4.54579	-0.311335	6.09594	1.37869	0.604048	-4.15115	-2.35838
25	Surface 2	28294	9.665	18.3371	0.0	-462.211	-3.96378	4.64917	5.17571	1.40329	0.978381	-6.90231	-2.48533
26	Surface 3	27135	9.665	18.3371	-4.6	-894.946	-138.694	2.09094	-0.528977	6.80503	0.994317	-5.96616	4.11346
27	Surface 3	27142	9.665	20.819	-4.6	-896.31	-138.503	-2.79631	-1.19653	6.68007	1.09575	-4.77862	4.08938
28	Surface 3	27413	9.665	18.3371	-3.68	-820.361	-108.952	3.06812	1.15865	9.10296	1.02401	-5.61477	1.09201
29	Surface 3	27420	9.665	20.819	-3.68	-821.72	-108.798	-2.20585	0.461048	8.9842	1.12451	-4.54779	1.0695
30	Surface 3	27633	9.665	18.3371	-2.76	-738.25	-81.1415	4.10491	2.363	8.43537	1.08002	-5.205	-1.92687
31	Surface 3	27639	9.665	20.819	-2.76	-739.542	-80.9937	-1.54617	1.63521	8.32907	1.18178	-4.27148	-1.94678
32	Surface 3	27854	9.665	18.3371	-1.84	-649.402	-53.8842	5.0496	3.27949	5.81474	1.17536	-4.73832	-3.10124
33	Surface 3	27860	9.665	20.819	-1.84	-650.575	-53.583	-0.874571	2.52287	5.73012	1.285	-3.93879	-3.1163
34	Surface 3	28073	9.665	18.3371	-0.92	-556.471	-26.8803	5.17325	4.19623	2.76659	1.08073	-4.20693	-2.89788
35	Surface 3	28078	9.665	20.819	-0.92	-557.441	-26.6685	-0.467308	3.40447	2.71523	1.17255	-3.55956	-2.90254
36	Surface 3	28294	9.665	18.3371	0.0	-462.211	-3.96378	4.64917	5.17571	1.40329	0.978381	-6.90231	-2.48533
37	Surface 3	28300	9.665	20.819	0.0	-459.89	-3.37061	-0.516186	4.40397	1.37984	1.05912	-6.83932	-2.49107
38	Surface 12	27127	9.665	161.663	-4.6	-895.077	-138.785	-2.24278	-0.764257	6.76342	-1.02203	5.97403	4.09054
39	Surface 12	27139	9.665	159.181	-4.6	-896.434	-138.593	2.65287	-1.432	6.6356	-1.11457	4.77989	4.06701
40	Surface 12	27410	9.665	161.663	-3.68	-820.515	-109.025	-3.20432	0.902522	9.05808	-1.04701	5.618	1.07321
41	Surface 12	27415	9.665	159.181	-3.68	-821.863	-108.868	2.07946	0.206193	8.93758	-1.13913	4.54484	1.0515
42	Surface 12	27630	9.665	161.663	-2.76	-738.429	-81.1939	-4.2198	2.08784	8.39173	-1.10017	5.2036	-1.93873
43	Surface 12	27635	9.665	159.181	-2.76	-739.706	-81.0433	1.4416	1.36272	8.28476	-1.1938	4.26449	-1.95785
44	Surface 12	27851	9.665	161.663	-1.84	-649.601	-53.9166	-5.13628	2.98718	5.77994	-1.19427	4.733	-3.10333
45	Surface 12	27856	9.665	159.181	-1.84	-650.755	-53.6126	0.798011	2.23456	5.69544	-1.29569	3.92851	-3.11794
46	Surface 12	28071	9.665	161.663	-0.92	-556.67	-26.8965	-5.22312	3.8878	2.7471	-1.09646	4.19895	-2.89201
47	Surface 12	28076	9.665	159.181	-0.92	-557.614	-26.6827	0.425979	3.1011	2.69608	-1.18093	3.54723	-2.8967
48	Surface 12	28291	9.665	161.663	0.0	-462.357	-3.96455	-4.67563	4.86367	1.39328	-0.990765	6.93543	-2.47702
49	Surface 12	28296	9.665	159.181	0.0	-460.004	-3.36909	0.496743	4.0974	1.37009	-1.065	6.84532	-2.48304
50	Surface 13	27108	9.665	-180.0	-4.6	-892.426	-139.676	-2.56383	0.723403	7.07561	0.0613691	0.639895	4.17373
51	Surface 13	27116	9.665	173.888	-4.6	-893.07	-139.509	0.537127	0.610756	7.03828	-0.301625	1.43448	4.14841
52	Surface 13	27123	9.665	167.775	-4.6	-893.636	-139.253	1.50622	0.0263284	6.91618	-0.662318	3.16127	4.18111
53	Surface 13	27127	9.665	161.663	-4.6	-895.077	-138.785	-2.24278	-0.764257	6.76342	-1.02203	5.97403	4.09054
54	Surface 13	27396	9.665	-180.0	-3.68	-817.916	-109.85	-2.72022	2.44227	9.3239	0.071089	0.565376	1.12549
55	Surface 13	27402	9.665	173.888	-3.68	-818.515	-109.681	0.388444	2.33319	9.29711	-0.300065	1.34994	1.10252
56	Surface 13	27405	9.665	167.775	-3.68	-819.086	-109.446	1.17453	1.72508	9.18999	-0.671006	2.98843	1.14859
57	Surface 13	27410	9.665	161.663	-3.68	-820.515	-109.025	-3.20432	0.902522	9.05808	-1.04701	5.618	1.07321
58	Surface 13	27617	9.665	-180.0	-2.76	-736.014	-81.9731	-2.86342	3.67594	8.58074	0.0773453	0.487434	-1.92278
59	Surface 13	27622	9.665	173.888	-2.76	-736.536	-81.7841	0.25546	3.5698	8.56504	-0.312571	1.24909	-1.94731
60	Surface 13	27626	9.665	167.775	-2.76	-737.071	-81.5897	0.845106	2.94069	8.48713	-0.702316	2.78126	-1.88127
61	Surface 13	27630	9.665	161.663	-2.76	-738.429	-81.1939	-4.2198	2.08784	8.39173	-1.10017	5.2036	-1.93873
62	Surface 13	27836	9.665	-180.0	-1.84	-647.752	-54.622	-2.97178	4.62339	5.85509	0.0833333	0.409231	-3.1156
63	Surface 13	27842	9.665	173.888	-1.84	-648.099	-54.2385	0.21096	4.52094	5.85369	-0.344779	1.13265	-3.13655
64	Surface 13	27846	9.665	167.775	-1.84	-648.547	-54.3682	0.618285	3.86864	5.81598	-0.76797	2.53919	-3.0681
65	Surface 13	27851	9.665	161.663	-1.84	-649.601	-53.9166	-5.13628	2.98718	5.77994	-1.19427	4.733	-3.10333
66	Surface 13	28057	9.665	-180.0	-0.92	-555.689	-27.2905	-2.48236	5.58992	2.73615	0.068382	0.306887	-2.82303
67	Surface 13	28061	9.665	173.888	-0.92	-555.953	-27.0135	0.190954	5.48618	2.74283	-0.319227	1.03003	-2.86156
68	Surface 13	28065	9.665	167.775	-0.92	-555.712	-27.158	0.436221	4.80712	2.73723	-0.703382	2.3104	-2.8178
69	Surface 13	28071	9.665	161.663	-0.92	-556.67	-26.8965	-5.22312	3.8878	2.7471	-1.09646	4.19895	-2.89201
70	Surface 13	28275	9.665	-180.0	0.0	-464.158	-4.54445	-1.85349	6.57011	1.35523	0.0565634	0.0446311	-2.31892
71	Surface 13	28282	9.665	173.888	0.0	-462.106	-4.08676	0.160828	6.48372	1.36527	-0.287375	1.91407	-2.39169
72	Surface 13	28286	9.665	167.775	0.0	-464.198	-4.54871	0.279496	5.77999	1.36847	-0.628357	4.22889	-2.35071
73	Surface 13	28291	9.665	161.663	0.0	-462.357	-3.96455	-4.67563	4.86367	1.39328	-0.990765	6.93543	-2.47702
74	Surface 14	27096	9.665	-172.251	-4.6	-892.853	-139.479	1.14244	0.379785	7.03838	0.550614	-2.64314	4.13456
75	Surface 14	27108	9.665	-180.0	-4.6	-892.426	-139.676	-2.56383	0.723403	7.07561	0.0613691	0.639895	4.17373
76	Surface 14	27389	9.665	-172.251	-3.68	-818.386	-109.68	1.69125	2.06931	9.28256	0.580133	-2.50817	1.09314
77	Surface 14	27396	9.665	-180.0	-3.68	-817.916	-109.85	-2.72022	2.44227	9.3239	0.071089	0.565376	1.12549
78	Surface 14	27610	9.665	-172.251	-2.76	-736.517	-81.8485	2.2883	3.27563	8.5441	0.617015	-2.34575	-1.94237
79	Surface 14	27617	9.665	-180.0	-2.76	-736.014	-81.9731	-2.86342	3.67594	8.58074	0.0773453	0.487434	-1.92278
80	Surface 14	27830	9.665	-172.251	-1.84	-648.178	-54.5634	2.84325	4.19688	5.83552	0.670116	-2.15388	-3.12558
81	Surface 14	27836	9.665	-180.0	-1.84	-647.752	-54.622	-2.97178	4.62339	5.85509	0.0833333	0.409231	-3.1156
82	Surface 14	28051	9.665	-172.251	-0.92	-556.032	-27.2733	2.6806	5.13275	2.73177	0.612616	-1.92785	-2.83986
83	Surface 14	28057	9.665	-180.0	-0.92	-555.689	-27.2905	-2.48236	5.58992	2.73615	0.068382	0.306887	-2.82303
84	Surface 14	28271	9.665	-172.251	0.0	-464.571	-4.55415	2.19567	6.10184	1.3557	0.548106	-3.55495	-2.34518
85	Surface 14	28275	9.665	-180.0	0.0	-464.158	-4.54445	-1.85349	6.57011	1.35523	0.0565634	0.0446311	-2.31892
86	Surface 15	27087	9.665	-166.683	-4.6	-894.385	-139.111	-1.82002	-0.29967	6.93473	0.826586	-5.88399	4.08737
87	Surface 15	27096	9.665	-172.251	-4.6	-892.853	-139.479	1.14244	0.379785	7.03838	0.550614	-2.64314	4.13456
88	Surface 15	27383	9.665	-166.683	-3.68	-819.944	-109.34	-1.3311	1.34332	9.18001	0.863809	-5.53928	1.05333
89	Surface 15	27389	9.665	-172.251	-3.68	-818.386	-109.68	1.69125	2.06931	9.28256	0.580133	-2.50817	1.09314
90	Surface 15	27605	9.665	-166.683	-2.76	-738.04	-81.4638	-0.745524	2.50484	8.45234	0.915431	-5.13978	-1.96623
91	Surface 15	27610	9.665	-172.251	-2.76	-736.517	-81.8485	2.2883	3.27563	8.5441	0.617015	-2.34575	-1.94237
92	Surface 15	27823	9.665	-166.683	-1.84	-649.573	-54.0702	-0.206053	3.3841	5.77663	0.99626	-4.67062	-3.11973
93	Surface 15	27830	9.665	-172.251	-1.84	-648.178	-54.5634	2.84325	4.19688	5.83552	0.670116	-2.15388	-3.12558
94	Surface 15	28043	9.665	-166.683	-0.92	-556.808	-26.9341	0.129015	4.27401	2.71459	0.907024	-4.17261	-2.84692
95	Surface 15	28051	9.665	-172.251	-0.92	-556.032	-27.2733	2.6806	5.13275	2.73177	0.612616	-1.92785	-2.83986
96	Surface 15	28265	9.665	-166.683	0.0	-463.249	-4.13081	0.176948	5.25408	1.36342	0.8074	-6.43517	-2.38962
97	Surface 15	28271	9.665	-172.251	0.0	-464.571	-4.55415	2.19567	6.10184	1.3557	0.548106	-3.55495	-2.34518
98	Surface 17	27058	9.665	-159.181	-4.6	-896.761	-138.509	-4.26083	-1.7801	6.69576	1.16522	-0.342611	3.99032
99	Surface 17	27069	9.665	-160.983	-4.6	-896.696	-138.651	-4.76422	-1.38375	6.75821	1.07988	-2.29545	3.97541
100	Surface 17	27365	9.665	-159.181	-3.68	-822.39	-108.87	-3.81128	-0.223605	8.95133	1.21576	-0.482581	0.963299
101	Surface 17	27372	9.665	-160.983	-3.68	-822.277	-108.963	-4.40499	0.194192	9.00884	1.12707	-2.27454	0.941068
102	Surface 17	27586	9.665	-159.181	-2.76	-740.502	-81.0139	-3.26258	0.852154	8.25044	1.29115	-0.621713	-2.03755
103	Surface 17	27591	9.665	-160.983	-2.76	-740.397	-81.0983	-3.93294	1.29105	8.29995	1.19665	-2.23379	-2.06954
104	Surface 17	27807	9.665	-159.181	-1.84	-651.968	-53.5378	-2.56149	1.65147	5.63678	1.40413	-0.750892	-3.15507
105	Surface 17	27813	9.665	-160.983	-1.84	-651.605	-53.6068	-3.35152	2.11047	5.6694	1.30337	-2.1655	-3.20368
106	Surface 17	28026	9.665	-159.181	-0.92	-558.705	-26.5776	-1.7905	2.44653	2.6479	1.27732	-0.856039	-2.88097
107	Surface 17	28031	9.665	-160.983	-0.92	-558.965	-26.7395	-2.74817	2.93321	2.65836	1.1835	-2.05585	-2.94326
108	Surface 17	28245	9.665	-159.181	0.0	-461.093	-3.30425	-1.40714	3.44434	1.34191	1.14854	-4.86181	-2.44308
109	Surface 17	28253	9.665	-160.983	0.0	-459.416	-3.02184	-2.7396	3.91916	1.33675	1.07858	-5.64619	-2.50936
110	Surface 24	27063	9.665	-20.819	-4.6	-896.875	-138.684	4.26992	-1.83137	6.61771	-1.36068	0.443264	4.02879
111	Surface 24	27071	9.665	-19.0166	-4.6	-896.776	-138.789	4.74223	-1.40946	6.68711	-1.26673	2.39345	4.01518
112	Surface 24	27370	9.665	-20.819	-3.68	-822.389	-108.95	3.72149	-0.234801	8.88982	-1.40338	0.586342	1.01844
113	Surface 24	27375	9.665	-19.0166	-3.68	-822.247	-109.02	4.29449	0.208739	8.95513	-1.3057	2.37385	0.994971
114	Surface 24	27589	9.665	-20.819	-2.76	-740.336	-81.0358	3.10173	0.883923	8.21562	-1.47129	0.721096	-1.97534
115	Surface 24	27594	9.665	-19.0166	-2.76	-740.212	-81.1076	3.76187	1.34808	8.27205	-1.36796	2.32737	-2.01085
116	Surface 24	27810	9.665	-20.819	-1.84	-651.582	-53.5322	2.37162	1.72538	5.62782	-1.5812	0.839587	-3.1018
117	Surface 24	27814	9.665	-19.0166	-1.84	-651.215	-53.5958	3.16049	2.20871	5.66501	-1.47191	2.24769	-3.15525
118	Surface 24	28029	9.665	-20.819	-0.92	-558.049	-26.5677	1.64522	2.56002	2.65223	-1.4268	0.932556	-2.85399
119	Surface 24	28036	9.665	-19.0166	-0.92	-558.331	-26.7274	2.60587	3.07053	2.66448	-1.32577	2.12589	-2.92048
120	Surface 24	28248	9.665	-20.819	0.0	-460.147	-3.26733	1.3153	3.57188	1.34761	-1.27348	5.34538	-2.43298
121	Surface 24	28255	9.665	-19.0166	0.0	-458.522	-2.98615	2.65385	4.06966	1.34276	-1.19825	6.10384	-2.50253
122	Surface 26	27090	9.665	-13.3169	-4.6	-894.373	-139.158	1.71666	-0.244929	6.88781	-0.983164	5.96738	4.13253
123	Surface 26	27104	9.665	-7.74887	-4.6	-892.779	-139.465	-1.2919	0.49823	7.0139	-0.678708	2.7107	4.17909
124	Surface 26	27388	9.665	-13.3169	-3.68	-819.84	-109.34	1.17056	1.4366	9.15111	-1.01134	5.61943	1.10701
125	Surface 26	27394	9.665	-7.74887	-3.68	-818.238	-109.644	-1.87399	2.22329	9.27474	-0.699381	2.57048	1.14159
126	Surface 26	27606	9.665	-13.3169	-2.76	-737.813	-81.4422	0.553839	2.63713	8.44524	-1.05614	5.21163	-1.91285
127	Surface 26	27612	9.665	-7.74887	-2.76	-736.274	-81.8086	-2.48191	3.46448	8.55346	-0.730255	2.39957	-1.89767
128	Surface 26	27827	9.665	-13.3169	-1.84	-649.193	-54.047	0.0179755	3.55352	5.78562	-1.13478	4.7307	-3.07929
129	Surface 26	27833	9.665	-7.74887	-1.84	-647.824	-54.5332	-3.01912	4.41835	5.85444	-0.781586	2.19755	-3.09488
130	Surface 26	28046	9.665	-13.3169	-0.92	-556.258	-26.9196	-0.258104	4.47801	2.72651	-1.02407	4.22231	-2.82997
131	Surface 26	28053	9.665	-7.74887	-0.92	-555.564	-27.2566	-2.79511	5.3843	2.74745	-0.706676	1.96355	-2.82979
132	Surface 26	28268	9.665	-13.3169	0.0	-462.551	-4.10957	-0.253393	5.46943	1.37206	-0.904583	6.80132	-2.38602
133	Surface 26	28272	9.665	-7.74887	0.0	-464.026	-4.53886	-2.26093	6.36252	1.36538	-0.625864	3.84357	-2.3458
134	Surface 27	27104	9.665	-7.74887	-4.6	-892.779	-139.465	-1.2919	0.49823	7.0139	-0.678708	2.7107	4.17909
135	Surface 27	27114	9.665	7.01648E-15	-4.6	-892.308	-139.614	2.39453	0.897629	7.0768	-0.156269	-0.590328	4.21296
136	Surface 27	27394	9.665	-7.74887	-3.68	-818.238	-109.644	-1.87399	2.22329	9.27474	-0.699381	2.57048	1.14159
137	Surface 27	27400	9.665	4.20989E-15	-3.68	-817.743	-109.787	2.53993	2.6477	9.33808	-0.15801	-0.521827	1.16435
138	Surface 27	27612	9.665	-7.74887	-2.76	-736.274	-81.8086	-2.48191	3.46448	8.55346	-0.730255	2.39957	-1.89767
139	Surface 27	27619	9.665	1.4033E-15	-2.76	-735.773	-81.9197	2.68914	3.91107	8.60549	-0.159268	-0.451723	-1.89029
140	Surface 27	27833	9.665	-7.74887	-1.84	-647.824	-54.5332	-3.01912	4.41835	5.85444	-0.781586	2.19755	-3.09488
141	Surface 27	27840	9.665	1.4033E-15	-1.84	-647.437	-54.5855	2.82426	4.88584	5.88177	-0.163931	-0.381748	-3.09663
142	Surface 27	28053	9.665	-7.74887	-0.92	-555.564	-27.2566	-2.79511	5.3843	2.74745	-0.706676	1.96355	-2.82979
143	Surface 27	28060	9.665	4.20989E-15	-0.92	-555.308	-27.2715	2.39127	5.87758	2.754	-0.136692	-0.285498	-2.8201
144	Surface 27	28272	9.665	-7.74887	0.0	-464.026	-4.53886	-2.26093	6.36252	1.36538	-0.625864	3.84357	-2.3458
145	Surface 27	28280	9.665	0.0	0.0	-463.757	-4.53462	1.80361	6.86488	1.3653	-0.113043	0.162782	-2.32338
146	Surface 30	25876	9.665	7.01648E-15	-9.9	-1.33653E3	-319.191	4.03725	-19.6958	-58.1063	-0.0737135	-1.01944	29.6553
147	Surface 30	25882	9.665	6.11244	-9.9	-1.33683E3	-318.842	-1.31393	-19.7754	-58.1404	0.289872	-1.8275	29.5957
148	Surface 30	25889	9.665	12.2246	-9.9	-1.33739E3	-318.369	-2.98007	-20.1673	-58.2555	0.662682	-4.06136	29.6543
149	Surface 30	25897	9.665	18.3371	-9.9	-1.33826E3	-317.251	3.42393	-20.7345	-58.391	1.06609	-7.96712	29.5001
150	Surface 30	26164	9.665	7.01648E-15	-8.84	-1.21666E3	-282.324	3.18842	-13.3308	-35.7343	-0.098853	-0.908796	22.8928
151	Surface 30	26168	9.665	6.11242	-8.84	-1.21708E3	-281.996	-1.19928	-13.4088	-35.7679	0.271021	-1.7029	22.8445
152	Surface 30	26171	9.665	12.2246	-8.84	-1.21761E3	-281.562	-2.7485	-13.8358	-35.8803	0.642993	-3.78926	22.8824
153	Surface 30	26177	9.665	18.3371	-8.84	-1.21865E3	-280.57	1.89345	-14.4444	-36.0189	1.0253	-7.38981	22.7444
154	Surface 30	26384	9.665	7.01648E-15	-7.78	-1.12601E3	-245.764	2.60653	-7.93108	-16.3628	-0.121944	-0.820069	14.3916
155	Surface 30	26387	9.665	6.11241	-7.78	-1.12655E3	-245.471	-1.10247	-8.00765	-16.395	0.255281	-1.61658	14.3523
156	Surface 30	26392	9.665	12.2246	-7.78	-1.12706E3	-245.076	-2.54012	-8.4693	-16.5068	0.628495	-3.60227	14.3742
157	Surface 30	26396	9.665	18.3371	-7.78	-1.12828E3	-244.235	0.959539	-9.12013	-16.6499	0.997124	-6.98073	14.2489
158	Surface 30	26604	9.665	7.01648E-15	-6.72	-1.04744E3	-209.725	2.36969	-4.21614	-4.69903	-0.138725	-0.742212	8.35455
159	Surface 30	26608	9.665	6.11241	-6.72	-1.04805E3	-209.472	-0.995332	-4.29223	-4.72881	0.243246	-1.54638	8.31984
160	Surface 30	26612	9.665	12.2246	-6.72	-1.04857E3	-209.125	-2.30117	-4.78946	-4.84183	0.618697	-3.45124	8.33635
161	Surface 30	26618	9.665	18.3371	-6.72	-1.04991E3	-208.429	0.876279	-5.48491	-4.99009	0.984226	-6.64389	8.21925
162	Surface 30	26822	9.665	7.01648E-15	-5.66	-971.256	-174.089	2.32491	-1.45084	2.33516	-0.150069	-0.666737	5.66473
163	Surface 30	26827	9.665	6.11242	-5.66	-971.886	-173.875	-0.865032	-1.52703	2.30957	0.235013	-1.47787	5.63256
164	Surface 30	26832	9.665	12.2246	-5.66	-972.426	-173.574	-2.01086	-2.05959	2.19668	0.613387	-3.30475	5.65185
165	Surface 30	26838	9.665	18.3371	-5.66	-973.836	-173.009	1.31243	-2.79996	2.04705	0.982445	-6.31781	5.54386
166	Surface 30	27114	9.665	7.01648E-15	-4.6	-892.308	-139.614	2.39453	0.897629	7.0768	-0.156269	-0.590328	4.21296
167	Surface 30	27118	9.665	6.11244	-4.6	-892.934	-139.427	-0.712061	0.821128	7.05734	0.232512	-1.40191	4.18228
168	Surface 30	27124	9.665	12.2246	-4.6	-893.498	-139.163	-1.67211	0.254567	6.94836	0.615892	-3.14292	4.20962
169	Surface 30	27135	9.665	18.3371	-4.6	-894.946	-138.694	2.09094	-0.528977	6.80503	0.994317	-5.96616	4.11346
170	Surface 31	25897	9.665	18.3371	-9.9	-1.33826E3	-317.251	3.42393	-20.7345	-58.391	1.06609	-7.96712	29.5001
