Model info
 
	A	B 
1	Model Information Output	 
2		 
3	Model title	SAINT PETER SHAFT 0 
4	User interface	Structural 
5	Units	kN,m,t,s,C 
6	LUSAS version	17.0-4c1 
7	Date	26/11/19 
8	Time	11:45 
9	Analysis category	3D 
10	Vertical axis	Z 
11	Transformation	Cylindrical 
12	Results file 1	 
13	  Name	SAINT PETER SHAFT 13~Analysis 1.mys 
14	  Path	C:\Users\m.landais\Desktop\SAINT PETER SHAFT\LUSAS MODEL\MODEL C\Associated Model Data\SAINT PETER SHAFT 13 
15	  Created	30/10/19 15:56 
16	  Solver version	17.0-3 
17	Results file 2	 
18	  Name	SAINT PETER SHAFT 13~Analysis 2.mys 
19	  Path	C:\Users\m.landais\Desktop\SAINT PETER SHAFT\LUSAS MODEL\MODEL C\Associated Model Data\SAINT PETER SHAFT 13 
20	  Created	30/10/19 17:44 
21	  Solver version	17.0-3 
22	Results file 3	 
23	  Name	SAINT PETER SHAFT 13~Analysis 3.mys 
24	  Path	C:\Users\m.landais\Desktop\SAINT PETER SHAFT\LUSAS MODEL\MODEL C\Associated Model Data\SAINT PETER SHAFT 13 
25	  Created	30/10/19 18:00 
26	  Solver version	17.0-3 
27	Results file 4	 
28	  Name	SAINT PETER SHAFT 13~Analysis 4.mys 
29	  Path	C:\Users\m.landais\Desktop\SAINT PETER SHAFT\LUSAS MODEL\MODEL C\Associated Model Data\SAINT PETER SHAFT 13 
30	  Created	31/10/19 09:16 
31	  Solver version	17.0-3 
32	Results file 5	 
33	  Name	SAINT PETER SHAFT 13~Analysis 5.mys 
34	  Path	C:\Users\m.landais\Desktop\SAINT PETER SHAFT\LUSAS MODEL\MODEL C\Associated Model Data\SAINT PETER SHAFT 13 
35	  Created	31/10/19 10:29 
36	  Solver version	17.0-3 
37	Results file 6	 
38	  Name	SAINT PETER SHAFT 13~Analysis 6.mys 
39	  Path	C:\Users\m.landais\Desktop\SAINT PETER SHAFT\LUSAS MODEL\MODEL C\Associated Model Data\SAINT PETER SHAFT 13 
40	  Created	30/10/19 22:02 
41	  Solver version	17.0-3 
42	Notes	 
7:Tunnel Opening T1 P2 - 7:Increment 7
 
	Feature	Node	X	Y	Z	Nt[kN/m]	Nz[kN/m]	Ntz[kN/m]	Mt[kN.m/m]	Mz[kN.m/m]	Mtz[kN.m/m]	St[kN/m]	Sz[kN/m] 
2991	Surface 4959	27827	9.665	-13.3169	-1.84	-324.348	-53.863	-1.14914	2.76434	4.61027	0.191519	1.36438	-2.59269
2992	Surface 4959	28042	9.665	-18.3371	-0.92	-228.216	-26.6823	-7.3262	3.8859	2.2046	-0.010469	1.0682	-2.48599
2993	Surface 4959	28046	9.665	-13.3169	-0.92	-228.186	-26.8694	-0.716243	3.58785	2.17376	0.173761	0.846922	-2.36719
2994	Surface 4959	28260	9.665	-18.3371	0.0	-128.623	-3.20719	-6.67591	4.89852	1.1529	-8.90198E-3	0.352667	-2.18637
2995	Surface 4959	28268	9.665	-13.3169	0.0	-131.621	-3.81257	-0.347779	4.59144	1.12697	0.166028	-0.181878	-2.03872
2996	Surface 4961	25836	9.665	-19.0166	-9.9	-1.05499E3	-312.222	1.7043	-17.0365	-48.0923	7.07755E-3	0.883776	24.9559
2997	Surface 4961	25846	9.665	-18.3371	-9.9	-1.0548E3	-312.341	-9.72842	-17.1448	-48.1189	-0.0724682	5.75909	24.9807
2998	Surface 4961	26139	9.665	-19.0166	-8.84	-938.085	-276.758	1.32991	-11.7207	-29.1155	7.53471E-3	0.768866	19.061
2999	Surface 4961	26146	9.665	-18.3371	-8.84	-937.779	-276.846	-7.8257	-11.8293	-29.1398	-0.0522586	5.08969	19.0827
3000	Surface 4961	26359	9.665	-19.0166	-7.78	-844.556	-241.276	1.10638	-7.20917	-12.6858	8.3211E-3	0.682987	11.9165
3001	Surface 4961	26366	9.665	-18.3371	-7.78	-844.152	-241.336	-6.5639	-7.31744	-12.7085	-0.0379114	4.56716	11.9354
3002	Surface 4961	26580	9.665	-19.0166	-6.72	-759.761	-206.211	1.08629	-4.11842	-2.81352	0.0122266	0.607597	6.7148
3003	Surface 4961	26584	9.665	-18.3371	-6.72	-759.318	-206.254	-6.13548	-4.22556	-2.83472	-0.0299343	4.10083	6.73141
3004	Surface 4961	26799	9.665	-19.0166	-5.66	-675.51	-171.443	1.171	-1.8665	2.8898	0.0191543	0.531785	4.06503
3005	Surface 4961	26805	9.665	-18.3371	-5.66	-675.065	-171.475	-6.17167	-1.97229	2.86982	-0.0238506	3.63709	4.08
3006	Surface 4961	27071	9.665	-19.0166	-4.6	-587.666	-137.606	1.30923	-0.0164969	6.32754	0.0283666	0.449003	2.55024
3007	Surface 4961	27083	9.665	-18.3371	-4.6	-587.245	-137.631	-6.47045	-0.121249	6.30841	-0.0180825	3.14738	2.56366
3008	Surface 4962	25846	9.665	-18.3371	-9.9	-1.0548E3	-312.341	-9.72842	-17.1448	-48.1189	-0.0724682	5.75909	24.9807
3009	Surface 4962	25854	9.665	-13.3169	-9.9	-1.05435E3	-312.273	-2.50956	-17.454	-48.2026	0.103669	5.21848	25.1032
3010	Surface 4962	26146	9.665	-18.3371	-8.84	-937.779	-276.846	-7.8257	-11.8293	-29.1398	-0.0522586	5.08969	19.0827
3011	Surface 4962	26152	9.665	-13.3169	-8.84	-937.203	-276.82	-2.11185	-12.137	-29.2133	0.104792	4.58973	19.186
3012	Surface 4962	26366	9.665	-18.3371	-7.78	-844.152	-241.336	-6.5639	-7.31744	-12.7085	-0.0379114	4.56716	11.9354
3013	Surface 4962	26370	9.665	-13.3169	-7.78	-843.467	-241.348	-1.81073	-7.62241	-12.7722	0.107234	4.10041	12.0246
3014	Surface 4962	26584	9.665	-18.3371	-6.72	-759.318	-206.254	-6.13548	-4.22556	-2.83472	-0.0299343	4.10083	6.73141
3015	Surface 4962	26592	9.665	-13.3169	-6.72	-758.6	-206.295	-1.62613	-4.52689	-2.88956	0.112446	3.6636	6.81481
3016	Surface 4962	26805	9.665	-18.3371	-5.66	-675.065	-171.475	-6.17167	-1.97229	2.86982	-0.0238506	3.63709	4.08
3017	Surface 4962	26811	9.665	-13.3169	-5.66	-674.367	-171.543	-1.51369	-2.27023	2.82193	0.121632	3.2294	4.16212
3018	Surface 4962	27083	9.665	-18.3371	-4.6	-587.245	-137.631	-6.47045	-0.121249	6.30841	-0.0180825	3.14738	2.56366
3019	Surface 4962	27090	9.665	-13.3169	-4.6	-586.599	-137.736	-1.44735	-0.417048	6.26545	0.134766	2.77082	2.64686
3020	Surface 4964	25480	9.665	-19.0166	-10.3	-1.10935E3	-328.012	2.34611	-20.9018	-63.9403	9.95814E-3	0.941075	22.0824
3021	Surface 4964	25488	9.665	-18.3371	-10.3	-1.10922E3	-328.142	-12.275	-21.009	-63.968	-0.103188	6.07707	22.1106
3022	Surface 4964	25836	9.665	-19.0166	-9.9	-1.05499E3	-312.222	1.7043	-17.0365	-48.0923	7.07755E-3	0.883776	24.9559
3023	Surface 4964	25846	9.665	-18.3371	-9.9	-1.0548E3	-312.341	-9.72842	-17.1448	-48.1189	-0.0724682	5.75909	24.9807
3024	Surface 4965	25488	9.665	-18.3371	-10.3	-1.10922E3	-328.142	-12.275	-21.009	-63.968	-0.103188	6.07707	22.1106
3025	Surface 4965	25500	9.665	-13.3169	-10.3	-1.10886E3	-328.017	-2.85323	-21.3175	-64.0566	0.0987038	5.51655	22.2628
3026	Surface 4965	25846	9.665	-18.3371	-9.9	-1.0548E3	-312.341	-9.72842	-17.1448	-48.1189	-0.0724682	5.75909	24.9807
3027	Surface 4965	25854	9.665	-13.3169	-9.9	-1.05435E3	-312.273	-2.50956	-17.454	-48.2026	0.103669	5.21848	25.1032
3028	Surface 4967	24685	9.665	-19.0166	-13.4	-1.86801E3	-428.251	5.61689	-24.4352	-33.5435	0.018444	1.69575	-43.2724
3029	Surface 4967	24695	9.665	-18.3371	-13.4	-1.86713E3	-428.358	-25.2544	-24.5665	-33.5767	-0.256503	10.5158	-43.2301
3030	Surface 4967	24986	9.665	-19.0166	-12.3667	-1.54525E3	-394.032	4.73874	-27.0433	-66.9033	0.0127005	1.38442	-22.3507
3031	Surface 4967	24994	9.665	-18.3371	-12.3667	-1.54487E3	-394.174	-21.6507	-27.16	-66.9341	-0.218709	8.63747	-22.3135
3032	Surface 4967	25207	9.665	-19.0166	-11.3333	-1.29164E3	-360.601	3.41541	-25.4037	-74.7729	0.0105832	1.12688	6.90047
3033	Surface 4967	25214	9.665	-18.3371	-11.3333	-1.29151E3	-360.752	-16.5018	-25.513	-74.8015	-0.155369	7.14749	6.93259
3034	Surface 4967	25480	9.665	-19.0166	-10.3	-1.10935E3	-328.012	2.34611	-20.9018	-63.9403	9.95814E-3	0.941075	22.0824
3035	Surface 4967	25488	9.665	-18.3371	-10.3	-1.10922E3	-328.142	-12.275	-21.009	-63.968	-0.103188	6.07707	22.1106
3036	Surface 4968	24695	9.665	-18.3371	-13.4	-1.86713E3	-428.358	-25.2544	-24.5665	-33.5767	-0.256503	10.5158	-43.2301
3037	Surface 4968	24704	9.665	-13.3169	-13.4	-1.86556E3	-428.138	-4.63731	-24.9258	-33.6787	0.081458	9.66203	-42.9102
3038	Surface 4968	24994	9.665	-18.3371	-12.3667	-1.54487E3	-394.174	-21.6507	-27.16	-66.9341	-0.218709	8.63747	-22.3135
3039	Surface 4968	25000	9.665	-13.3169	-12.3667	-1.54409E3	-393.974	-4.11515	-27.49	-67.0307	0.0800844	7.91331	-22.0424
3040	Surface 4968	25214	9.665	-18.3371	-11.3333	-1.29151E3	-360.752	-16.5018	-25.513	-74.8015	-0.155369	7.14749	6.93259
3041	Surface 4968	25220	9.665	-13.3169	-11.3333	-1.2911E3	-360.587	-3.44206	-25.827	-74.8931	0.0904001	6.52009	7.13718
3042	Surface 4968	25488	9.665	-18.3371	-10.3	-1.10922E3	-328.142	-12.275	-21.009	-63.968	-0.103188	6.07707	22.1106
3043	Surface 4968	25500	9.665	-13.3169	-10.3	-1.10886E3	-328.017	-2.85323	-21.3175	-64.0566	0.0987038	5.51655	22.2628
3044	Surface 4970	23228	9.665	-19.0166	-19.4	-3.69208E3	-645.882	3.48021	-40.7545	1.21558	0.0297428	3.63436	-14.3293
3045	Surface 4970	23239	9.665	-18.3371	-19.4	-3.68982E3	-645.969	-23.9196	-40.9265	1.17828	-0.191825	21.3683	-14.2622
3046	Surface 4970	23530	9.665	-19.0166	-18.4	-3.40064E3	-604.897	3.86783	-38.7241	-7.29128	0.0647115	3.3015	-2.44589
3047	Surface 4970	23537	9.665	-18.3371	-18.4	-3.3986E3	-604.989	-23.548	-38.8896	-7.33061	-0.158841	19.611	-2.38923
3048	Surface 4970	23752	9.665	-19.0166	-17.4	-3.11598E3	-568.454	4.09149	-34.1476	-2.74227	0.0705892	2.98062	11.2474
3049	Surface 4970	23757	9.665	-18.3371	-17.4	-3.11406E3	-568.536	-23.0568	-34.3095	-2.7822	-0.150166	17.8971	11.2994
3050	Surface 4970	23971	9.665	-19.0166	-16.4	-2.83031E3	-532.135	4.46176	-28.0876	9.20268	0.0616801	2.6713	12.3395
3051	Surface 4970	23977	9.665	-18.3371	-16.4	-2.82844E3	-532.199	-23.3836	-28.2471	9.16347	-0.168714	16.1876	12.3889
3052	Surface 4970	24192	9.665	-19.0166	-15.4	-2.53039E3	-496.298	5.02655	-22.9882	15.5473	0.0465401	2.35481	0.018919
3053	Surface 4970	24196	9.665	-18.3371	-15.4	-2.52865E3	-496.352	-24.5623	-23.1435	15.5098	-0.205848	14.4023	0.065756
3054	Surface 4970	24411	9.665	-19.0166	-14.4	-2.20728E3	-461.795	5.5961	-21.6022	1.99567	0.0305514	2.02344	-27.4745
3055	Surface 4970	24418	9.665	-18.3371	-14.4	-2.20589E3	-461.865	-25.8227	-21.7486	1.96015	-0.245807	12.4933	-27.4296
3056	Surface 4970	24685	9.665	-19.0166	-13.4	-1.86801E3	-428.251	5.61689	-24.4352	-33.5435	0.018444	1.69575	-43.2724
3057	Surface 4970	24695	9.665	-18.3371	-13.4	-1.86713E3	-428.358	-25.2544	-24.5665	-33.5767	-0.256503	10.5158	-43.2301
3058	Surface 4971	23239	9.665	-18.3371	-19.4	-3.68982E3	-645.969	-23.9196	-40.9265	1.17828	-0.191825	21.3683	-14.2622
3059	Surface 4971	23247	9.665	-13.3169	-19.4	-3.68607E3	-645.23	-6.45764	-41.3614	1.13887	0.140397	19.8518	-14.0192
3060	Surface 4971	23537	9.665	-18.3371	-18.4	-3.3986E3	-604.989	-23.548	-38.8896	-7.33061	-0.158841	19.611	-2.38923
3061	Surface 4971	23542	9.665	-13.3169	-18.4	-3.39519E3	-604.369	-5.88552	-39.3173	-7.40825	0.187201	18.1854	-2.15171
3062	Surface 4971	23757	9.665	-18.3371	-17.4	-3.11406E3	-568.536	-23.0568	-34.3095	-2.7822	-0.150166	17.8971	11.2994
3063	Surface 4971	23762	9.665	-13.3169	-17.4	-3.11083E3	-568.028	-5.43944	-34.7326	-2.8822	0.192343	16.5676	11.5524
3064	Surface 4971	23977	9.665	-18.3371	-16.4	-2.82844E3	-532.199	-23.3836	-28.2471	9.16347	-0.168714	16.1876	12.3889
3065	Surface 4971	23983	9.665	-13.3169	-16.4	-2.82533E3	-531.803	-5.16502	-28.6652	9.05511	0.172016	14.9606	12.6616
3066	Surface 4971	24196	9.665	-18.3371	-15.4	-2.52865E3	-496.352	-24.5623	-23.1435	15.5098	-0.205848	14.4023	0.065756
3067	Surface 4971	24202	9.665	-13.3169	-15.4	-2.52577E3	-496.049	-5.02629	-23.5523	15.4007	0.139049	13.2878	0.363085
3068	Surface 4971	24418	9.665	-18.3371	-14.4	-2.20589E3	-461.865	-25.8227	-21.7486	1.96015	-0.245807	12.4933	-27.4296
3069	Surface 4971	24424	9.665	-13.3169	-14.4	-2.2035E3	-461.62	-4.90712	-22.1379	1.85346	0.103938	11.5028	-27.1074
3070	Surface 4971	24695	9.665	-18.3371	-13.4	-1.86713E3	-428.358	-25.2544	-24.5665	-33.5767	-0.256503	10.5158	-43.2301
3071	Surface 4971	24704	9.665	-13.3169	-13.4	-1.86556E3	-428.138	-4.63731	-24.9258	-33.6787	0.081458	9.66203	-42.9102
3072	Surface 4973	21774	9.665	-19.0166	-25.9	-5.21361E3	-993.047	-0.812515	-61.0829	-7.38872	-0.263484	5.04845	2.87321
3073	Surface 4973	21780	9.665	-18.3371	-25.9	-5.21034E3	-993.023	-19.7611	-61.3079	-7.4539	-0.430007	30.027	3.0022
3074	Surface 4973	22075	9.665	-19.0166	-24.8167	-4.99839E3	-933.6	-0.580374	-57.6213	-2.81445	-0.260424	4.86974	4.55861
3075	Surface 4973	22081	9.665	-18.3371	-24.8167	-4.99527E3	-933.607	-19.9373	-57.8356	-2.87237	-0.430106	28.8388	4.68507
3076	Surface 4973	22295	9.665	-19.0166	-23.7333	-4.77633E3	-874.056	-0.111461	-53.6912	3.61009	-0.235297	4.6845	6.22331
3077	Surface 4973	22302	9.665	-18.3371	-23.7333	-4.77333E3	-874.086	-20.3183	-53.8958	3.55942	-0.410205	27.609	6.34375
3078	Surface 4973	22515	9.665	-19.0166	-22.65	-4.54107E3	-814.937	0.624572	-49.3973	10.8935	-0.186913	4.48323	6.18822
3079	Surface 4973	22522	9.665	-18.3371	-22.65	-4.5382E3	-814.984	-21.0267	-49.5933	10.8497	-0.370606	26.2955	6.2992
3080	Surface 4973	22734	9.665	-19.0166	-21.5667	-4.28492E3	-756.557	1.58913	-45.2394	15.9844	-0.117757	4.25103	2.24144
3081	Surface 4973	22741	9.665	-18.3371	-21.5667	-4.28218E3	-756.616	-22.0997	-45.4277	15.9463	-0.314321	24.8438	2.33956
3082	Surface 4973	22954	9.665	-19.0166	-20.4833	-4.00152E3	-699.358	2.64831	-42.3075	12.9964	-0.0384217	3.96914	-8.64404
3083	Surface 4973	22960	9.665	-18.3371	-20.4833	-3.999E3	-699.432	-23.3148	-42.4882	12.9605	-0.248968	23.2028	-8.56149
3084	Surface 4973	23228	9.665	-19.0166	-19.4	-3.69208E3	-645.882	3.48021	-40.7545	1.21558	0.0297428	3.63436	-14.3293
3085	Surface 4973	23239	9.665	-18.3371	-19.4	-3.68982E3	-645.969	-23.9196	-40.9265	1.17828	-0.191825	21.3683	-14.2622
3086	Surface 4974	21780	9.665	-18.3371	-25.9	-5.21034E3	-993.023	-19.7611	-61.3079	-7.4539	-0.430007	30.027	3.0022
3087	Surface 4974	21792	9.665	-13.3169	-25.9	-5.20452E3	-990.709	-9.27547	-61.8773	-7.61236	-0.289972	27.9024	3.25429
3088	Surface 4974	22081	9.665	-18.3371	-24.8167	-4.99527E3	-933.607	-19.9373	-57.8356	-2.87237	-0.430106	28.8388	4.68507
3089	Surface 4974	22086	9.665	-13.3169	-24.8167	-4.9898E3	-931.661	-9.15098	-58.375	-2.99185	-0.283641	26.8089	4.94142
3090	Surface 4974	22302	9.665	-18.3371	-23.7333	-4.77333E3	-874.086	-20.3183	-53.8958	3.55942	-0.410205	27.609	6.34375
3091	Surface 4974	22307	9.665	-13.3169	-23.7333	-4.76818E3	-872.471	-8.84686	-54.407	3.48098	-0.245404	25.6761	6.60862
3092	Surface 4974	22522	9.665	-18.3371	-22.65	-4.5382E3	-814.984	-21.0267	-49.5933	10.8497	-0.370606	26.2955	6.2992
3093	Surface 4974	22527	9.665	-13.3169	-22.65	-4.53334E3	-813.655	-8.37101	-50.0791	10.8108	-0.173642	24.4635	6.57415
3094	Surface 4974	22741	9.665	-18.3371	-21.5667	-4.28218E3	-756.616	-22.0997	-45.4277	15.9463	-0.314321	24.8438	2.33956
3095	Surface 4974	22747	9.665	-13.3169	-21.5667	-4.27762E3	-755.529	-7.77814	-45.8924	15.937	-0.0720936	23.1174	2.62045
3096	Surface 4974	22960	9.665	-18.3371	-20.4833	-3.999E3	-699.432	-23.3148	-42.4882	12.9605	-0.248968	23.2028	-8.56149
3097	Surface 4974	22968	9.665	-13.3169	-20.4833	-3.9948E3	-698.54	-7.12325	-42.9361	12.9529	0.043818	21.5832	-8.29267
3098	Surface 4974	23239	9.665	-18.3371	-19.4	-3.68982E3	-645.969	-23.9196	-40.9265	1.17828	-0.191825	21.3683	-14.2622
3099	Surface 4974	23247	9.665	-13.3169	-19.4	-3.68607E3	-645.23	-6.45764	-41.3614	1.13887	0.140397	19.8518	-14.0192
3100	Surface 4976	19215	9.665	-19.0166	-36.9	-7.41704E3	-1.58596E3	9.42199	-88.7104	-6.12597	2.25493	7.20741	-0.122472
3101	Surface 4976	19225	9.665	-18.3371	-36.9	-7.41175E3	-1.58502E3	-7.31115	-88.7618	-6.29594	2.18739	42.4663	-0.26673
3102	Surface 4976	19520	9.665	-19.0166	-35.9	-7.21723E3	-1.5351E3	7.11898	-86.0331	-6.94291	1.61203	6.88933	-1.47528
3103	Surface 4976	19524	9.665	-18.3371	-35.9	-7.21221E3	-1.53431E3	-10.3015	-86.1738	-7.10295	1.52423	41.2269	-1.55396
3104	Surface 4976	19739	9.665	-19.0166	-34.9	-7.01527E3	-1.48338E3	5.31352	-83.5468	-8.35267	1.11463	6.62831	-1.54231
3105	Surface 4976	19745	9.665	-18.3371	-34.9	-7.01049E3	-1.48271E3	-12.6245	-83.746	-8.50174	1.00965	40.0295	-1.57022
3106	Surface 4976	19960	9.665	-19.0166	-33.9	-6.81214E3	-1.43078E3	3.85252	-81.1008	-9.62187	0.731544	6.40509	-1.39671
3107	Surface 4976	19966	9.665	-18.3371	-33.9	-6.80757E3	-1.43023E3	-14.4735	-81.3364	-9.75966	0.61196	38.8613	-1.38421
3108	Surface 4976	20180	9.665	-19.0166	-32.9	-6.60874E3	-1.37745E3	2.66315	-78.6714	-10.6393	0.43913	6.20751	-1.20972
3109	Surface 4976	20184	9.665	-18.3371	-32.9	-6.60437E3	-1.377E3	-15.9352	-78.9274	-10.7659	0.307464	37.7149	-1.16513
3110	Surface 4976	20398	9.665	-19.0166	-31.9	-6.40577E3	-1.3235E3	1.68907	-76.2572	-11.4115	0.218209	6.02662	-1.04892
3111	Surface 4976	20404	9.665	-18.3371	-31.9	-6.40158E3	-1.32314E3	-17.0816	-76.5223	-11.5273	0.0767079	36.5856	-0.97902
3112	Surface 4976	20618	9.665	-19.0166	-30.9	-6.20375E3	-1.26907E3	0.89466	-73.8611	-11.9708	0.0533519	5.85596	-0.90117
3113	Surface 4976	20626	9.665	-18.3371	-30.9	-6.19972E3	-1.26878E3	-17.966	-74.1273	-12.0765	-0.0959132	35.47	-0.811447
3114	Surface 4976	20838	9.665	-19.0166	-29.9	-6.00305E3	-1.21427E3	0.257117	-71.4757	-12.3049	-0.0675328	5.69147	-0.692284
3115	Surface 4976	20845	9.665	-18.3371	-29.9	-5.99918E3	-1.21405E3	-18.6262	-71.7378	-12.4013	-0.222651	34.3662	-0.587316
3116	Surface 4976	21060	9.665	-19.0166	-28.9	-5.8039E3	-1.15921E3	-0.236811	-69.0735	-12.3046	-0.153617	5.53039	-0.304594
3117	Surface 4976	21064	9.665	-18.3371	-28.9	-5.80019E3	-1.15905E3	-19.0938	-69.3282	-12.3922	-0.312927	33.2728	-0.188389
3118	Surface 4976	21278	9.665	-19.0166	-27.9	-5.60634E3	-1.10398E3	-0.588772	-66.5996	-11.7318	-0.211809	5.37045	0.399573
3119	Surface 4976	21284	9.665	-18.3371	-27.9	-5.60278E3	-1.10388E3	-19.4015	-66.845	-11.8114	-0.374019	32.1879	0.52338
3120	Surface 4976	21500	9.665	-19.0166	-26.9	-5.40996E3	-1.04868E3	-0.786297	-63.9686	-10.2203	-0.247282	5.21	1.53772
3121	Surface 4976	21506	9.665	-18.3371	-26.9	-5.40655E3	-1.04862E3	-19.5933	-64.204	-10.2926	-0.411613	31.1079	1.66574
3122	Surface 4976	21774	9.665	-19.0166	-25.9	-5.21361E3	-993.047	-0.812515	-61.0829	-7.38872	-0.263484	5.04845	2.87321
3123	Surface 4976	21780	9.665	-18.3371	-25.9	-5.21034E3	-993.023	-19.7611	-61.3079	-7.4539	-0.430007	30.027	3.0022
3124	Surface 4977	19225	9.665	-18.3371	-36.9	-7.41175E3	-1.58502E3	-7.31115	-88.7618	-6.29594	2.18739	42.4663	-0.26673
3125	Surface 4977	19235	9.665	-13.3169	-36.9	-7.40081E3	-1.57467E3	8.36579	-89.2399	-7.32505	2.57685	39.2406	-0.0217748
3126	Surface 4977	19524	9.665	-18.3371	-35.9	-7.21221E3	-1.53431E3	-10.3015	-86.1738	-7.10295	1.52423	41.2269	-1.55396
3127	Surface 4977	19531	9.665	-13.3169	-35.9	-7.202E3	-1.52512E3	4.62716	-86.7743	-7.97168	1.88112	38.1356	-1.28474
3128	Surface 4977	19745	9.665	-18.3371	-34.9	-7.01049E3	-1.48271E3	-12.6245	-83.746	-8.50174	1.00965	40.0295	-1.57022
3129	Surface 4977	19751	9.665	-13.3169	-34.9	-7.00088E3	-1.47458E3	1.60138	-84.4195	-9.23666	1.33379	37.0583	-1.28765
3130	Surface 4977	19966	9.665	-18.3371	-33.9	-6.80757E3	-1.43023E3	-14.4735	-81.3364	-9.75966	0.61196	38.8613	-1.38421
3131	Surface 4977	19971	9.665	-13.3169	-33.9	-6.7985E3	-1.42305E3	-0.91769	-82.0478	-10.3816	0.903687	36.0013	-1.09661
3132	Surface 4977	20184	9.665	-18.3371	-32.9	-6.60437E3	-1.377E3	-15.9352	-78.9274	-10.7659	0.307464	37.7149	-1.16513
3133	Surface 4977	20191	9.665	-13.3169	-32.9	-6.59579E3	-1.37067E3	-3.01353	-79.6521	-11.2931	0.568123	34.959	-0.877689
3134	Surface 4977	20404	9.665	-18.3371	-31.9	-6.40158E3	-1.32314E3	-17.0816	-76.5223	-11.5273	0.0767079	36.5856	-0.97902
3135	Surface 4977	20412	9.665	-13.3169	-31.9	-6.39346E3	-1.31759E3	-4.74484	-77.2432	-11.975	0.308612	33.9281	-0.695214
3136	Surface 4977	20626	9.665	-18.3371	-30.9	-6.19972E3	-1.26878E3	-17.966	-74.1273	-12.0765	-0.0959132	35.47	-0.811447
3137	Surface 4977	20630	9.665	-13.3169	-30.9	-6.19203E3	-1.26393E3	-6.15585	-74.8329	-12.4574	0.110291	32.907	-0.533484
3138	Surface 4977	20845	9.665	-18.3371	-29.9	-5.99918E3	-1.21405E3	-18.6262	-71.7378	-12.4013	-0.222651	34.3662	-0.587316
3139	Surface 4977	20852	9.665	-13.3169	-29.9	-5.99189E3	-1.20983E3	-7.27887	-72.4209	-12.7254	-0.0385899	31.8944	-0.3163
3140	Surface 4977	21064	9.665	-18.3371	-28.9	-5.80019E3	-1.15905E3	-19.0938	-69.3282	-12.3922	-0.312927	33.2728	-0.188389
3141	Surface 4977	21072	9.665	-13.3169	-28.9	-5.7933E3	-1.15539E3	-8.13669	-69.9847	-12.6678	-0.147153	30.8895	0.0753845
3142	Surface 4977	21284	9.665	-18.3371	-27.9	-5.60278E3	-1.10388E3	-19.4015	-66.845	-11.8114	-0.374019	32.1879	0.52338
3143	Surface 4977	21292	9.665	-13.3169	-27.9	-5.59626E3	-1.10072E3	-8.74461	-67.4728	-12.0447	-0.222325	29.8913	0.780527
3144	Surface 4977	21506	9.665	-18.3371	-26.9	-5.40655E3	-1.04862E3	-19.5933	-64.204	-10.2926	-0.411613	31.1079	1.66574
3145	Surface 4977	21510	9.665	-13.3169	-26.9	-5.40039E3	-1.0459E3	-9.11337	-64.8025	-10.4877	-0.269007	28.8973	1.91823
3146	Surface 4977	21780	9.665	-18.3371	-25.9	-5.21034E3	-993.023	-19.7611	-61.3079	-7.4539	-0.430007	30.027	3.0022
3147	Surface 4977	21792	9.665	-13.3169	-25.9	-5.20452E3	-990.709	-9.27547	-61.8773	-7.61236	-0.289972	27.9024	3.25429
3148	Surface 4979	15496	9.665	-19.0166	-52.4	-11.4299E3	-2.05348E3	314.995	-125.948	-279.855	78.9193	97.5511	-62.105
3149	Surface 4979	15510	9.665	-18.3371	-52.4	-11.4529E3	-2.09004E3	271.444	-106.209	-272.542	71.2336	140.635	-67.1617
3150	Surface 4979	16084	9.665	-19.0166	-51.3667	-10.4943E3	-2.07717E3	449.339	-148.544	-262.863	88.9345	87.0333	50.3631
3151	Surface 4979	16088	9.665	-18.3371	-51.3667	-10.4571E3	-2.10855E3	411.299	-126.324	-256.73	81.427	129.569	38.1933
3152	Surface 4979	16304	9.665	-19.0166	-50.3333	-9.98064E3	-2.11861E3	413.703	-156.729	-180.811	82.2145	66.7089	73.2086
3153	Surface 4979	16309	9.665	-18.3371	-50.3333	-9.93352E3	-2.13716E3	384.905	-135.285	-177.069	77.0429	109.436	62.2748
3154	Surface 4979	16522	9.665	-19.0166	-49.3	-9.68766E3	-2.10129E3	330.702	-151.753	-100.452	66.7183	48.1705	61.8156
3155	Surface 4979	16529	9.665	-18.3371	-49.3	-9.6437E3	-2.11141E3	312.242	-134.178	-98.4923	64.2341	92.1436	53.1286
3156	Surface 4979	16742	9.665	-19.0166	-48.2667	-9.48944E3	-2.06576E3	248.858	-141.731	-44.5574	50.9651	36.337	40.8749
3157	Surface 4979	16748	9.665	-18.3371	-48.2667	-9.45372E3	-2.07029E3	236.604	-128.45	-43.4906	50.122	79.9863	34.4458
3158	Surface 4979	16963	9.665	-19.0166	-47.2333	-9.32392E3	-2.02675E3	182.27	-131.894	-13.2773	38.2538	28.3808	22.4897
3159	Surface 4979	16970	9.665	-18.3371	-47.2333	-9.29604E3	-2.02798E3	172.501	-122.223	-12.6822	38.1358	71.4936	17.8136
3160	Surface 4979	17182	9.665	-19.0166	-46.2	-9.16089E3	-1.98763E3	132.09	-123.944	0.517106	28.7253	22.7074	9.96937
3161	Surface 4979	17190	9.665	-18.3371	-46.2	-9.13938E3	-1.98708E3	122.631	-117.032	0.835235	28.8755	65.2499	6.58034
