	Feature	Node	X	Y	Z	Nt[kN/m]	Nz[kN/m]	Ntz[kN/m]	Mt[kN.m/m]	Mz[kN.m/m]	Mtz[kN.m/m]	St[kN/m]	Sz[kN/m]
1	Feature	Node	X	Y	Z	Nt[kN/m]	Nz[kN/m]	Ntz[kN/m]	Mt[kN.m/m]	Mz[kN.m/m]	Mtz[kN.m/m]	St[kN/m]	Sz[kN/m]
2825	Surface 5006	973	9.665	-18.3371	-74.2	-1.36735E3	-1.16133E3	683.649	-94.397	-297.285	27.2407	-10.1823	-109.085
2826	Surface 5006	1188	9.665	-19.0166	-73.2	-1.828E3	-1.49515E3	735.717	-112.683	-372.79	27.4671	-21.8255	-44.2177
2827	Surface 5006	1194	9.665	-18.3371	-73.2	-1.87144E3	-1.47847E3	760.581	-119.353	-375.325	26.1033	-12.9966	-58.4562
2828	Surface 5006	1409	9.665	-19.0166	-72.2	-2.64296E3	-1.85027E3	801.551	-126.262	-383.999	23.4107	-26.8131	40.5223
2829	Surface 5006	1415	9.665	-18.3371	-72.2	-2.69303E3	-1.82888E3	855.15	-133.728	-387.294	22.5389	-14.1238	25.0095
2830	Surface 5006	1629	9.665	-19.0166	-71.2	-3.7667E3	-2.15851E3	882.974	-126.641	-316.748	15.726	-31.0837	115.674
2831	Surface 5006	1635	9.665	-18.3371	-71.2	-3.82291E3	-2.13117E3	962.9	-134.378	-320.87	15.4941	-13.1102	98.7857
2832	Surface 5006	1848	9.665	-19.0166	-70.2	-5.11688E3	-2.37309E3	982.359	-115.835	-188.209	3.51666	-33.1437	166.158
2833	Surface 5006	1853	9.665	-18.3371	-70.2	-5.17963E3	-2.33861E3	1.08066E3	-122.977	-193.156	4.00001	-8.88372	147.795
2834	Surface 5006	2067	9.665	-19.0166	-69.2	-6.57643E3	-2.49039E3	1.10042E3	-94.8742	-16.4067	-13.2874	-30.9079	206.718
2835	Surface 5006	2074	9.665	-18.3371	-69.2	-6.64589E3	-2.44747E3	1.20607E3	-100.281	-21.6672	-11.9816	0.0758959	187.251
2836	Surface 5006	2289	9.665	-19.0166	-68.2	-8.00476E3	-2.51454E3	1.23538E3	-65.9828	178.641	-26.9023	-17.4454	213.083
2837	Surface 5006	2293	9.665	-18.3371	-68.2	-8.07983E3	-2.46407E3	1.33505E3	-69.603	173.675	-25.0611	16.0281	191.457
2838	Surface 5006	2559	9.665	-19.0166	-67.2	-9.25081E3	-2.40354E3	1.35177E3	-64.0231	264.638	-41.4009	39.5751	35.8841
2839	Surface 5006	2571	9.665	-18.3371	-67.2	-9.31353E3	-2.34467E3	1.42906E3	-68.0297	244.578	-47.6103	80.7816	-21.7036
2840	Surface 5007	93	9.665	-18.3371	-78.2	-1.0057E3	-755.609	591.873	-16.5239	-20.9317	16.7698	31.1641	-33.5574
2841	Surface 5007	99	9.665	-13.3169	-78.2	-975.298	-710.538	526.331	-20.7834	-18.4801	12.2745	15.777	-24.4653
2842	Surface 5007	315	9.665	-18.3371	-77.2	-998.031	-749.848	590.546	-24.1617	-41.2357	21.0353	0.547367	-52.3029
2843	Surface 5007	319	9.665	-13.3169	-77.2	-1.00143E3	-697.522	526.001	-28.6877	-39.4486	15.7173	1.04945	-46.4803
2844	Surface 5007	534	9.665	-18.3371	-76.2	-1.01801E3	-790.385	595.961	-42.218	-100.962	25.0162	-1.74584	-88.3905
2845	Surface 5007	539	9.665	-13.3169	-76.2	-1.03612E3	-713.012	527.523	-48.4173	-100.722	19.6561	-1.54708	-85.8077
2846	Surface 5007	754	9.665	-18.3371	-75.2	-1.11374E3	-928.212	627.86	-66.4518	-193.183	26.6941	-6.36879	-113.362
2847	Surface 5007	760	9.665	-13.3169	-75.2	-1.14382E3	-824.835	549.751	-74.9166	-194.636	21.459	-4.96542	-110.98
2848	Surface 5007	973	9.665	-18.3371	-74.2	-1.36735E3	-1.16133E3	683.649	-94.397	-297.285	27.2407	-10.1823	-109.085
2849	Surface 5007	979	9.665	-13.3169	-74.2	-1.4069E3	-1.02872E3	588.389	-105.228	-300.798	22.1244	-8.15984	-107.226
2850	Surface 5007	1194	9.665	-18.3371	-73.2	-1.87144E3	-1.47847E3	760.581	-119.353	-375.325	26.1033	-12.9966	-58.4562
2851	Surface 5007	1200	9.665	-13.3169	-73.2	-1.91931E3	-1.31087E3	641.412	-132.627	-381.525	21.3297	-10.3932	-56.8261
2852	Surface 5007	1415	9.665	-18.3371	-72.2	-2.69303E3	-1.82888E3	855.15	-133.728	-387.294	22.5389	-14.1238	25.0095
2853	Surface 5007	1421	9.665	-13.3169	-72.2	-2.74766E3	-1.61849E3	708.881	-149.279	-396.96	18.5924	-11.2089	26.7543
2854	Surface 5007	1635	9.665	-18.3371	-71.2	-3.82291E3	-2.13117E3	962.9	-134.378	-320.87	15.4941	-13.1102	98.7857
2855	Surface 5007	1640	9.665	-13.3169	-71.2	-3.88328E3	-1.86813E3	792.075	-151.625	-334.994	13.1184	-10.298	101.486
2856	Surface 5007	1853	9.665	-18.3371	-70.2	-5.17963E3	-2.33861E3	1.08066E3	-122.977	-193.156	4.00001	-8.88372	147.795
2857	Surface 5007	1861	9.665	-13.3169	-70.2	-5.24587E3	-2.01128E3	892.777	-140.496	-212.007	4.02962	-7.07539	153.38
2858	Surface 5007	2074	9.665	-18.3371	-69.2	-6.64589E3	-2.44747E3	1.20607E3	-100.281	-21.6672	-11.9816	0.0758959	187.251
2859	Surface 5007	2079	9.665	-13.3169	-69.2	-6.71792E3	-2.04331E3	1.01218E3	-116.446	-43.943	-8.96991	0.033345	197.196
2860	Surface 5007	2293	9.665	-18.3371	-68.2	-8.07983E3	-2.46407E3	1.33505E3	-69.603	173.675	-25.0611	16.0281	191.457
2861	Surface 5007	2300	9.665	-13.3169	-68.2	-8.15608E3	-1.97326E3	1.14887E3	-81.8239	149.984	-21.4277	10.7539	208.07
2862	Surface 5007	2571	9.665	-18.3371	-67.2	-9.31353E3	-2.34467E3	1.42906E3	-68.0297	244.578	-47.6103	80.7816	-21.7036
2863	Surface 5007	2582	9.665	-13.3169	-67.2	-9.3768E3	-1.78493E3	1.24524E3	-72.9829	239.371	-41.0857	64.1245	24.2398
2864	Surface 5009	4209	9.665	-18.3371	-64.4035	-13.4252E3	-1.33148E3	2.60136E3	-89.8638	27.5075	-53.0909	168.24	-65.19
2865	Surface 5009	4232	9.665	-19.0166	-64.3794	-13.5414E3	-1.42683E3	2.70526E3	-86.5483	-5.09613	-66.0216	119.077	40.019
2866	Surface 5010	4200	9.665	-13.3169	-64.5447	-13.1512E3	-914.022	1.88186E3	-109.322	-24.4374	-54.859	189.252	32.6523
2867	Surface 5010	4209	9.665	-18.3371	-64.4035	-13.4252E3	-1.33148E3	2.60136E3	-89.8638	27.5075	-53.0909	168.24	-65.19
2868	Surface 5015	13253	9.665	-19.0166	-55.3965	-14.6138E3	-1.14371E3	-2.62953E3	55.6088	-32.9054	45.8433	477.32	-45.5618
2869	Surface 5015	13269	9.665	-18.3371	-55.3965	-14.5138E3	-1.04048E3	-2.56625E3	61.1976	-37.8912	24.7513	562.605	-27.2712
2870	Surface 5015	14268	9.665	-19.0166	-54.3977	-11.6751E3	-1.37059E3	-1.62496E3	-15.2723	-157.761	136.922	-16.9909	-269.027
2871	Surface 5015	14274	9.665	-18.3371	-54.3977	-11.6869E3	-1.28509E3	-1.69308E3	3.94586	-160.049	122.234	60.1792	-250.38
2872	Surface 5015	14812	9.665	-19.0166	-53.3988	-9.9715E3	-1.53472E3	-1.20578E3	-106.503	-431.676	128.08	-5.08383	-377.894
2873	Surface 5015	14816	9.665	-18.3371	-53.3988	-10.0965E3	-1.4944E3	-1.30187E3	-95.0433	-435.37	119.382	64.4936	-348.436
2874	Surface 5015	15496	9.665	-19.0166	-52.4	-9.04178E3	-1.55032E3	-992.497	-163.849	-589.722	109.279	83.5452	-30.0072
2875	Surface 5015	15510	9.665	-18.3371	-52.4	-9.12673E3	-1.51208E3	-1.0297E3	-151.718	-591.085	101.071	90.1069	-12.4211
2876	Surface 5016	13269	9.665	-18.3371	-55.3965	-14.5138E3	-1.04048E3	-2.56625E3	61.1976	-37.8912	24.7513	562.605	-27.2712
2877	Surface 5016	13827	9.665	-13.3169	-55.2553	-13.7564E3	-966.674	-1.41761E3	59.709	-68.0141	77.1806	342.367	-183.249
2878	Surface 5016	14274	9.665	-18.3371	-54.3977	-11.6869E3	-1.28509E3	-1.69308E3	3.94586	-160.049	122.234	60.1792	-250.38
2879	Surface 5016	14439	9.665	-13.3169	-54.3035	-11.725E3	-886.981	-1.26611E3	22.9617	-187.845	87.8821	66.5555	-289.86
2880	Surface 5016	14816	9.665	-18.3371	-53.3988	-10.0965E3	-1.4944E3	-1.30187E3	-95.0433	-435.37	119.382	64.4936	-348.436
2881	Surface 5016	14979	9.665	-13.3169	-53.3518	-10.1866E3	-1.03045E3	-1.02812E3	-83.5274	-469.603	88.4488	50.1978	-384.439
2882	Surface 5016	15510	9.665	-18.3371	-52.4	-9.12673E3	-1.51208E3	-1.0297E3	-151.718	-591.085	101.071	90.1069	-12.4211
2883	Surface 5016	15550	9.665	-13.3169	-52.4	-9.27415E3	-1.06051E3	-866.248	-146.127	-611.902	74.074	51.4785	-23.9743
2884	Surface 5018	3377	9.665	-18.3371	-65.7	-10.7042E3	-1.59776E3	2.03314E3	52.3331	149.177	19.7836	-59.581	-144.487
2885	Surface 5018	3443	9.665	-13.3169	-65.7	-10.7122E3	-1.12094E3	1.68395E3	50.0946	131.457	-1.14311	-29.7589	-62.277
2886	Surface 5018	4200	9.665	-13.3169	-64.5447	-13.1512E3	-914.022	1.88186E3	-109.322	-24.4374	-54.859	189.252	32.6523
2887	Surface 5018	4209	9.665	-18.3371	-64.4035	-13.4252E3	-1.33148E3	2.60136E3	-89.8638	27.5075	-53.0909	168.24	-65.19
2888	Surface 5019	3355	9.665	-19.0166	-65.7	-10.6425E3	-1.65849E3	2.00302E3	54.3834	150.222	17.39	-67.2527	-44.3151
2889	Surface 5019	3377	9.665	-18.3371	-65.7	-10.7042E3	-1.59776E3	2.03314E3	52.3331	149.177	19.7836	-59.581	-144.487
2890	Surface 5019	4209	9.665	-18.3371	-64.4035	-13.4252E3	-1.33148E3	2.60136E3	-89.8638	27.5075	-53.0909	168.24	-65.19
2891	Surface 5019	4232	9.665	-19.0166	-64.3794	-13.5414E3	-1.42683E3	2.70526E3	-86.5483	-5.09613	-66.0216	119.077	40.019
2892	Surface 5021	27142	9.665	20.819	-4.6	-896.314	-138.374	-2.84623	-1.17892	6.67798	1.23329	-4.85547	4.06836
2893	Surface 5021	27153	9.665	23.1855	-4.6	-896.806	-138.214	-1.56705	-1.69959	6.58602	1.36174	-2.57467	4.04011
2894	Surface 5021	27420	9.665	20.819	-3.68	-821.764	-108.713	-2.22606	0.456648	8.97748	1.26378	-4.62671	1.04538
2895	Surface 5021	27425	9.665	23.1855	-3.68	-822.273	-108.587	-0.743093	-0.0860271	8.89409	1.39719	-2.53853	1.02778
2896	Surface 5021	27639	9.665	20.819	-2.76	-739.644	-80.9451	-1.53942	1.60804	8.31686	1.32363	-4.35072	-1.97067
2897	Surface 5021	27646	9.665	23.1855	-2.76	-740.158	-80.8005	0.153477	1.04461	8.24954	1.46403	-2.47548	-1.97477
2898	Surface 5021	27860	9.665	20.819	-1.84	-650.761	-53.5611	-0.845326	2.4732	5.71554	1.43153	-4.01657	-3.13446
2899	Surface 5021	27865	9.665	23.1855	-1.84	-651.321	-53.449	1.06783	1.89003	5.6787	1.58163	-2.37274	-3.11806
2900	Surface 5021	28078	9.665	20.819	-0.92	-557.737	-26.6619	-0.432298	3.33288	2.70427	1.2994	-3.63478	-2.90966
2901	Surface 5021	28084	9.665	23.1855	-0.92	-557.862	-26.5619	1.63631	2.72856	2.7002	1.43586	-2.23526	-2.89144
2902	Surface 5021	28300	9.665	20.819	0.0	-460.331	-3.38463	-0.485144	4.3247	1.37292	1.16699	-7.26956	-2.49172
2903	Surface 5021	28305	9.665	23.1855	0.0	-460.755	-3.39206	1.8423	3.71729	1.38306	1.2935	-6.42688	-2.48072
2904	Surface 5022	27153	9.665	23.1855	-4.6	-896.806	-138.214	-1.56705	-1.69959	6.58602	1.36174	-2.57467	4.04011
2905	Surface 5022	27162	9.665	24.2119	-4.6	-897.07	-138.171	-5.06263	-2.17197	6.4966	1.38181	-1.36357	4.06252
2906	Surface 5022	27425	9.665	23.1855	-3.68	-822.273	-108.587	-0.743093	-0.0860271	8.89409	1.39719	-2.53853	1.02778
2907	Surface 5022	27432	9.665	24.2119	-3.68	-822.555	-108.563	-4.5668	-0.578381	8.80672	1.41461	-1.4338	1.04749
2908	Surface 5022	27646	9.665	23.1855	-2.76	-740.158	-80.8005	0.153477	1.04461	8.24954	1.46403	-2.47548	-1.97477
2909	Surface 5022	27651	9.665	24.2119	-2.76	-740.473	-80.7837	-4.00893	0.532731	8.16792	1.47974	-1.48823	-1.95669
2910	Surface 5022	27865	9.665	23.1855	-1.84	-651.321	-53.449	1.06783	1.89003	5.6787	1.58163	-2.37274	-3.11806
2911	Surface 5022	27870	9.665	24.2119	-1.84	-651.645	-53.4589	-3.37401	1.35752	5.60764	1.59826	-1.51301	-3.10053
2912	Surface 5022	28084	9.665	23.1855	-0.92	-557.862	-26.5619	1.63631	2.72856	2.7002	1.43586	-2.23526	-2.89144
2913	Surface 5022	28090	9.665	24.2119	-0.92	-557.972	-26.5593	-2.80781	2.17676	2.64525	1.44417	-1.52439	-2.87627
2914	Surface 5022	28305	9.665	23.1855	0.0	-460.755	-3.39206	1.8423	3.71729	1.38306	1.2935	-6.42688	-2.48072
2915	Surface 5022	28312	9.665	24.2119	0.0	-461.385	-3.4951	-2.48384	3.1582	1.33798	1.29635	-6.02685	-2.46735
2916	Surface 5024	25909	9.665	20.819	-9.9	-1.33914E3	-316.148	-5.11386	-21.1167	-58.4983	1.24017	-6.08811	29.4521
2917	Surface 5024	25917	9.665	23.1855	-9.9	-1.33949E3	-315.654	-2.9588	-21.4995	-58.5864	1.38902	-2.66919	29.4096
2918	Surface 5024	26182	9.665	20.819	-8.84	-1.21967E3	-279.626	-4.76478	-14.8737	-36.1358	1.22663	-5.72017	22.7059
2919	Surface 5024	26189	9.665	23.1855	-8.84	-1.22005E3	-279.196	-3.18401	-15.2845	-36.2254	1.36291	-2.61513	22.6611
2920	Surface 5024	26403	9.665	20.819	-7.78	-1.12945E3	-243.474	-4.40107	-9.59956	-16.7713	1.21881	-5.47088	14.2143
2921	Surface 5024	26410	9.665	23.1855	-7.78	-1.12986E3	-243.119	-3.19862	-10.0383	-16.8629	1.34669	-2.59728	14.1691
2922	Surface 5024	26622	9.665	20.819	-6.72	-1.05116E3	-207.837	-3.96389	-6.0184	-5.11364	1.21627	-5.27013	8.18259
2923	Surface 5024	26629	9.665	23.1855	-6.72	-1.05161E3	-207.558	-2.86756	-6.48507	-5.20751	1.34103	-2.59478	8.13986
2924	Surface 5024	26844	9.665	20.819	-5.66	-975.155	-172.567	-3.44233	-3.39076	1.92166	1.21939	-5.07413	5.50266
2925	Surface 5024	26850	9.665	23.1855	-5.66	-975.623	-172.355	-2.3013	-3.88491	1.827	1.34466	-2.59123	5.46571
2926	Surface 5024	27142	9.665	20.819	-4.6	-896.314	-138.374	-2.84623	-1.17892	6.67798	1.23329	-4.85547	4.06836
2927	Surface 5024	27153	9.665	23.1855	-4.6	-896.806	-138.214	-1.56705	-1.69959	6.58602	1.36174	-2.57467	4.04011
2928	Surface 5025	25917	9.665	23.1855	-9.9	-1.33949E3	-315.654	-2.9588	-21.4995	-58.5864	1.38902	-2.66919	29.4096
2929	Surface 5025	25926	9.665	24.2119	-9.9	-1.33969E3	-315.451	-8.91414	-21.8515	-58.6663	1.38388	-0.825069	29.4561
2930	Surface 5025	26189	9.665	23.1855	-8.84	-1.22005E3	-279.196	-3.18401	-15.2845	-36.2254	1.36291	-2.61513	22.6611
2931	Surface 5025	26196	9.665	24.2119	-8.84	-1.22026E3	-279.024	-7.76114	-15.6615	-36.3074	1.3719	-0.946054	22.7015
2932	Surface 5025	26410	9.665	23.1855	-7.78	-1.12986E3	-243.119	-3.19862	-10.0383	-16.8629	1.34669	-2.59728	14.1691
2933	Surface 5025	26415	9.665	24.2119	-7.78	-1.13007E3	-242.982	-6.84775	-10.4395	-16.9471	1.36508	-1.05744	14.2035
2934	Surface 5025	26629	9.665	23.1855	-6.72	-1.05161E3	-207.558	-2.86756	-6.48507	-5.20751	1.34103	-2.59478	8.13986
2935	Surface 5025	26636	9.665	24.2119	-6.72	-1.05183E3	-207.456	-6.17884	-6.91038	-5.29427	1.36255	-1.16496	8.16938
2936	Surface 5025	26850	9.665	23.1855	-5.66	-975.623	-172.355	-2.3013	-3.88491	1.827	1.34466	-2.59123	5.46571
2937	Surface 5025	26854	9.665	24.2119	-5.66	-975.865	-172.285	-5.6032	-4.33394	1.73823	1.36628	-1.26811	5.49131
2938	Surface 5025	27153	9.665	23.1855	-4.6	-896.806	-138.214	-1.56705	-1.69959	6.58602	1.36174	-2.57467	4.04011
2939	Surface 5025	27162	9.665	24.2119	-4.6	-897.07	-138.171	-5.06263	-2.17197	6.4966	1.38181	-1.36357	4.06252
2940	Surface 5027	25553	9.665	20.819	-10.3	-1.39666E3	-331.903	-5.14426	-25.6019	-76.8326	1.25572	-6.28032	25.5005
2941	Surface 5027	25564	9.665	23.1855	-10.3	-1.397E3	-331.358	-2.12119	-25.9748	-76.9231	1.41786	-2.70772	25.4598
2942	Surface 5027	25909	9.665	20.819	-9.9	-1.33914E3	-316.148	-5.11386	-21.1167	-58.4983	1.24017	-6.08811	29.4521
2943	Surface 5027	25917	9.665	23.1855	-9.9	-1.33949E3	-315.654	-2.9588	-21.4995	-58.5864	1.38902	-2.66919	29.4096
2944	Surface 5028	25564	9.665	23.1855	-10.3	-1.397E3	-331.358	-2.12119	-25.9748	-76.9231	1.41786	-2.70772	25.4598
2945	Surface 5028	25571	9.665	24.2119	-10.3	-1.39722E3	-331.13	-9.94115	-26.3174	-77.0037	1.3907	-0.77727	25.5121
2946	Surface 5028	25917	9.665	23.1855	-9.9	-1.33949E3	-315.654	-2.9588	-21.4995	-58.5864	1.38902	-2.66919	29.4096
2947	Surface 5028	25926	9.665	24.2119	-9.9	-1.33969E3	-315.451	-8.91414	-21.8515	-58.6663	1.38388	-0.825069	29.4561
2948	Surface 5030	24758	9.665	20.819	-13.4	-2.24281E3	-433.12	-6.11917	-28.3411	-33.5927	1.37722	-9.22852	-54.6443
2949	Surface 5030	24768	9.665	23.1855	-13.4	-2.24341E3	-432.233	1.10413	-28.6097	-33.6725	1.61149	-3.36423	-54.6913
2950	Surface 5030	25030	9.665	20.819	-12.3667	-1.8795E3	-398.739	-5.78647	-32.126	-76.5572	1.3332	-7.95892	-29.2158
2951	Surface 5030	25036	9.665	23.1855	-12.3667	-1.87994E3	-397.994	0.334265	-32.435	-76.6443	1.54629	-3.07629	-29.2589
2952	Surface 5030	25252	9.665	20.819	-11.3333	-1.59586E3	-365.043	-5.47523	-30.6745	-88.3704	1.28794	-6.96239	6.63684
2953	Surface 5030	25256	9.665	23.1855	-11.3333	-1.59621E3	-364.417	-1.05141	-31.0176	-88.4601	1.47356	-2.8517	6.59652
2954	Surface 5030	25553	9.665	20.819	-10.3	-1.39666E3	-331.903	-5.14426	-25.6019	-76.8326	1.25572	-6.28032	25.5005
2955	Surface 5030	25564	9.665	23.1855	-10.3	-1.397E3	-331.358	-2.12119	-25.9748	-76.9231	1.41786	-2.70772	25.4598
2956	Surface 5031	24768	9.665	23.1855	-13.4	-2.24341E3	-432.233	1.10413	-28.6097	-33.6725	1.61149	-3.36423	-54.6913
2957	Surface 5031	24774	9.665	24.2119	-13.4	-2.24365E3	-431.851	-15.8562	-28.8689	-33.7419	1.4791	-0.178018	-54.6188
2958	Surface 5031	25036	9.665	23.1855	-12.3667	-1.87994E3	-397.994	0.334265	-32.435	-76.6443	1.54629	-3.07629	-29.2589
2959	Surface 5031	25044	9.665	24.2119	-12.3667	-1.88018E3	-397.676	-14.2172	-32.724	-76.7193	1.4403	-0.425036	-29.192
2960	Surface 5031	25256	9.665	23.1855	-11.3333	-1.59621E3	-364.417	-1.05141	-31.0176	-88.4601	1.47356	-2.8517	6.59652
2961	Surface 5031	25262	9.665	24.2119	-11.3333	-1.59644E3	-364.152	-11.933	-31.3345	-88.5384	1.41074	-0.623072	6.65604
2962	Surface 5031	25564	9.665	23.1855	-10.3	-1.397E3	-331.358	-2.12119	-25.9748	-76.9231	1.41786	-2.70772	25.4598
2963	Surface 5031	25571	9.665	24.2119	-10.3	-1.39722E3	-331.13	-9.94115	-26.3174	-77.0037	1.3907	-0.77727	25.5121
2964	Surface 5033	23298	9.665	20.819	-19.4	-4.09328E3	-655.036	-7.99421	-45.6415	6.34741	1.58998	-15.645	-5.33116
2965	Surface 5033	23309	9.665	23.1855	-19.4	-4.09432E3	-653.296	-3.4798	-45.6785	6.3023	1.83918	-4.742	-5.39563
2966	Surface 5033	23574	9.665	20.819	-18.4	-3.83338E3	-611.688	-7.79277	-42.148	5.4583	1.54839	-14.7795	4.19989
2967	Surface 5033	23581	9.665	23.1855	-18.4	-3.83439E3	-610.119	-3.00734	-42.2254	5.40714	1.79736	-4.5836	4.13473
2968	Surface 5033	23794	9.665	20.819	-17.4	-3.56781E3	-574.428	-7.46978	-36.6302	14.356	1.50723	-13.8768	14.0338
2969	Surface 5033	23801	9.665	23.1855	-17.4	-3.56881E3	-573.003	-2.37992	-36.7462	14.2984	1.75331	-4.4062	13.9747
2970	Surface 5033	24016	9.665	20.819	-16.4	-3.28551E3	-537.497	-7.11079	-30.1093	27.3864	1.46971	-12.8995	12.4098
2971	Surface 5033	24022	9.665	23.1855	-16.4	-3.28647E3	-536.199	-1.4663	-30.2622	27.3241	1.71361	-4.19872	12.3572
2972	Surface 5033	24235	9.665	20.819	-15.4	-2.97252E3	-501.248	-6.7566	-24.9521	31.8764	1.43776	-11.7982	-3.11511
2973	Surface 5033	24242	9.665	23.1855	-15.4	-2.97341E3	-500.075	-0.32517	-25.1415	31.8103	1.68166	-3.95107	-3.16271
2974	Surface 5033	24454	9.665	20.819	-14.4	-2.62118E3	-466.622	-6.42979	-24.1803	12.2353	1.40995	-10.5532	-35.9014
2975	Surface 5033	24462	9.665	23.1855	-14.4	-2.62197E3	-465.588	0.753998	-24.4079	12.1637	1.65303	-3.66578	-35.9483
2976	Surface 5033	24758	9.665	20.819	-13.4	-2.24281E3	-433.12	-6.11917	-28.3411	-33.5927	1.37722	-9.22852	-54.6443
2977	Surface 5033	24768	9.665	23.1855	-13.4	-2.24341E3	-432.233	1.10413	-28.6097	-33.6725	1.61149	-3.36423	-54.6913
2978	Surface 5034	23309	9.665	23.1855	-19.4	-4.09432E3	-653.296	-3.4798	-45.6785	6.3023	1.83918	-4.742	-5.39563
2979	Surface 5034	23321	9.665	24.2119	-19.4	-4.0946E3	-652.521	-15.4114	-45.7475	6.2634	1.79932	1.21809	-5.31341
2980	Surface 5034	23581	9.665	23.1855	-18.4	-3.83439E3	-610.119	-3.00734	-42.2254	5.40714	1.79736	-4.5836	4.13473
2981	Surface 5034	23586	9.665	24.2119	-18.4	-3.83468E3	-609.422	-15.3373	-42.3285	5.3624	1.75106	0.984127	4.21267
2982	Surface 5034	23801	9.665	23.1855	-17.4	-3.56881E3	-573.003	-2.37992	-36.7462	14.2984	1.75331	-4.4062	13.9747
2983	Surface 5034	23807	9.665	24.2119	-17.4	-3.5691E3	-572.374	-15.2266	-36.8824	14.2483	1.69663	0.760103	14.052
2984	Surface 5034	24022	9.665	23.1855	-16.4	-3.28647E3	-536.199	-1.4663	-30.2622	27.3241	1.71361	-4.19872	12.3572
2985	Surface 5034	24026	9.665	24.2119	-16.4	-3.28674E3	-535.63	-15.3876	-30.4299	27.2695	1.63794	0.54141	12.4349
2986	Surface 5034	24242	9.665	23.1855	-15.4	-2.97341E3	-500.075	-0.32517	-25.1415	31.8103	1.68166	-3.95107	-3.16271
2987	Surface 5034	24247	9.665	24.2119	-15.4	-2.97366E3	-499.564	-15.8169	-25.34	31.7516	1.57996	0.317809	-3.08491
2988	Surface 5034	24462	9.665	23.1855	-14.4	-2.62197E3	-465.588	0.753998	-24.4079	12.1637	1.65303	-3.66578	-35.9483
2989	Surface 5034	24468	9.665	24.2119	-14.4	-2.6222E3	-465.139	-16.2216	-24.637	12.1003	1.52606	0.0781419	-35.872
2990	Surface 5034	24768	9.665	23.1855	-13.4	-2.24341E3	-432.233	1.10413	-28.6097	-33.6725	1.61149	-3.36423	-54.6913
2991	Surface 5034	24774	9.665	24.2119	-13.4	-2.24365E3	-431.851	-15.8562	-28.8689	-33.7419	1.4791	-0.178018	-54.6188
2992	Surface 5036	21842	9.665	20.819	-25.9	-5.45007E3	-1.03687E3	-4.98289	-67.442	-5.29639	2.45903	-20.1277	2.22966
2993	Surface 5036	21852	9.665	23.1855	-25.9	-5.45078E3	-1.03388E3	-2.37287	-67.2193	-5.42841	2.70656	-5.65536	2.19179
2994	Surface 5036	22120	9.665	20.819	-24.8167	-5.25495E3	-971.731	-6.25296	-64.0509	-2.95608	2.19356	-19.5079	2.19685
2995	Surface 5036	22125	9.665	23.1855	-24.8167	-5.25577E3	-968.927	-3.59367	-63.8784	-3.06482	2.42369	-5.54269	2.1551
2996	Surface 5036	22338	9.665	20.819	-23.7333	-5.05264E3	-906.234	-7.19024	-60.4272	0.390623	1.98438	-18.8496	3.90687
2997	Surface 5036	22346	9.665	23.1855	-23.7333	-5.05356E3	-903.645	-4.38033	-60.2996	0.303568	2.20494	-5.4094	3.86206
2998	Surface 5036	22558	9.665	20.819	-22.65	-4.84009E3	-841.102	-7.77293	-56.4016	5.26991	1.82747	-18.1463	4.97962
2999	Surface 5036	22564	9.665	23.1855	-22.65	-4.84108E3	-838.733	-4.67568	-56.3153	5.20174	2.04732	-5.25881	4.93235
3000	Surface 5036	22778	9.665	20.819	-21.5667	-4.61227E3	-776.635	-8.07001	-52.2235	9.99537	1.71584	-17.3833	3.61722
3001	Surface 5036	22786	9.665	23.1855	-21.5667	-4.6133E3	-774.484	-4.54089	-52.177	9.94242	1.94345	-5.0921	3.56693
3002	Surface 5036	22999	9.665	20.819	-20.4833	-4.36375E3	-713.222	-8.13872	-48.601	10.5886	1.64089	-16.5469	-2.62227
3003	Surface 5036	23005	9.665	23.1855	-20.4833	-4.36481E3	-711.285	-4.07934	-48.5949	10.5442	1.88158	-4.91576	-2.67886
3004	Surface 5036	23298	9.665	20.819	-19.4	-4.09328E3	-655.036	-7.99421	-45.6415	6.34741	1.58998	-15.645	-5.33116
3005	Surface 5036	23309	9.665	23.1855	-19.4	-4.09432E3	-653.296	-3.4798	-45.6785	6.3023	1.83918	-4.742	-5.39563
3006	Surface 5037	21852	9.665	23.1855	-25.9	-5.45078E3	-1.03388E3	-2.37287	-67.2193	-5.42841	2.70656	-5.65536	2.19179
3007	Surface 5037	21863	9.665	24.2119	-25.9	-5.45061E3	-1.03248E3	-10.7537	-67.0577	-5.4908	2.72151	2.27051	2.2486
3008	Surface 5037	22125	9.665	23.1855	-24.8167	-5.25577E3	-968.927	-3.59367	-63.8784	-3.06482	2.42369	-5.54269	2.1551
3009	Surface 5037	22132	9.665	24.2119	-24.8167	-5.25573E3	-967.633	-12.3133	-63.7625	-3.11987	2.42449	2.10378	2.22811
3010	Surface 5037	22346	9.665	23.1855	-23.7333	-5.05356E3	-903.645	-4.38033	-60.2996	0.303568	2.20494	-5.4094	3.86206
3011	Surface 5037	22350	9.665	24.2119	-23.7333	-5.05363E3	-902.46	-13.4915	-60.2242	0.255921	2.19465	1.9486	3.94601
