	Feature	Node	X	Y	Z	Nt[kN/m]	Nz[kN/m]	Ntz[kN/m]	Mt[kN.m/m]	Mz[kN.m/m]	Mtz[kN.m/m]	St[kN/m]	Sz[kN/m]
1	Feature	Node	X	Y	Z	Nt[kN/m]	Nz[kN/m]	Ntz[kN/m]	Mt[kN.m/m]	Mz[kN.m/m]	Mtz[kN.m/m]	St[kN/m]	Sz[kN/m]
2976	Surface 5033	24758	9.665	20.819	-13.4	-1.74153E3	-431.056	-5.11443	-22.7071	-29.6311	1.30443	-7.04812	-41.4015
2977	Surface 5033	24768	9.665	23.1855	-13.4	-1.74199E3	-430.295	1.03224	-22.9018	-29.6886	1.51526	-2.54453	-41.4457
2978	Surface 5034	23309	9.665	23.1855	-19.4	-3.40862E3	-649.355	-1.12283	-38.8452	3.19759	1.6251	-3.80786	-6.18965
2979	Surface 5034	23321	9.665	24.2119	-19.4	-3.40869E3	-648.698	-12.4666	-38.8625	3.16683	1.57949	1.12975	-6.12029
2980	Surface 5034	23581	9.665	23.1855	-18.4	-3.16042E3	-607.282	-1.25559	-35.88	0.905187	1.58286	-3.60567	2.12421
2981	Surface 5034	23586	9.665	24.2119	-18.4	-3.16056E3	-606.688	-12.8317	-35.9265	0.876526	1.53306	0.960707	2.19123
2982	Surface 5034	23801	9.665	23.1855	-17.4	-2.9108E3	-570.7	-1.10969	-31.2007	7.08238	1.56398	-3.41892	10.5077
2983	Surface 5034	23807	9.665	24.2119	-17.4	-2.91097E3	-570.163	-12.9584	-31.2764	7.05247	1.50814	0.772028	10.572
2984	Surface 5034	24022	9.665	23.1855	-16.4	-2.65144E3	-534.386	-0.626932	-25.6802	16.9624	1.55541	-3.22955	9.49878
2985	Surface 5034	24026	9.665	24.2119	-16.4	-2.65162E3	-533.901	-13.1623	-25.7844	16.9287	1.48714	0.57123	9.56196
2986	Surface 5034	24242	9.665	23.1855	-15.4	-2.37162E3	-498.569	0.108408	-21.2239	20.3797	1.55008	-3.02022	-2.45802
2987	Surface 5034	24247	9.665	24.2119	-15.4	-2.37181E3	-498.133	-13.4888	-21.3565	20.3412	1.46388	0.360451	-2.3954
2988	Surface 5034	24462	9.665	23.1855	-14.4	-2.06553E3	-463.998	0.840134	-20.177	5.25294	1.5409	-2.78732	-27.6161
2989	Surface 5034	24468	9.665	24.2119	-14.4	-2.06571E3	-463.615	-13.7454	-20.338	5.20848	1.43727	0.136934	-27.5549
2990	Surface 5034	24768	9.665	23.1855	-13.4	-1.74199E3	-430.295	1.03224	-22.9018	-29.6886	1.51526	-2.54453	-41.4457
2991	Surface 5034	24774	9.665	24.2119	-13.4	-1.74218E3	-429.967	-13.3819	-23.0909	-29.7398	1.40939	-0.0966484	-41.3875
2992	Surface 5036	21842	9.665	20.819	-25.9	-4.69083E3	-1.01083E3	3.07636	-55.0	14.4641	2.52582	-17.0724	1.77621
2993	Surface 5036	21852	9.665	23.1855	-25.9	-4.69102E3	-1.00874E3	5.54682	-54.74	14.337	2.7621	-4.66671	1.77696
2994	Surface 5036	22120	9.665	20.819	-24.8167	-4.52872E3	-950.263	0.677805	-52.5454	14.1753	2.24062	-16.5931	-2.0014
2995	Surface 5036	22125	9.665	23.1855	-24.8167	-4.52905E3	-948.227	3.44805	-52.3362	14.0635	2.46373	-4.60632	-2.01028
2996	Surface 5036	22338	9.665	20.819	-23.7333	-4.34356E3	-888.943	-1.34004	-50.2009	12.2216	1.99667	-16.0142	-1.58479
2997	Surface 5036	22346	9.665	23.1855	-23.7333	-4.34399E3	-886.997	1.74338	-50.0368	12.1234	2.21173	-4.50847	-1.60155
2998	Surface 5036	22558	9.665	20.819	-22.65	-4.13834E3	-827.691	-2.94828	-47.4282	11.3714	1.79037	-15.3486	-0.0409326
2999	Surface 5036	22564	9.665	23.1855	-22.65	-4.13886E3	-825.858	0.466683	-47.3053	11.2854	2.00288	-4.37901	-0.0631852
3000	Surface 5036	22778	9.665	20.819	-21.5667	-3.91402E3	-766.762	-4.19381	-44.2762	11.3383	1.61902	-14.599	-0.1153
3001	Surface 5036	22786	9.665	23.1855	-21.5667	-3.91459E3	-765.055	-0.404537	-44.1912	11.2648	1.83458	-4.21905	-0.14012
3002	Surface 5036	22999	9.665	20.819	-20.4833	-3.66997E3	-706.529	-5.09659	-41.3636	8.90256	1.48536	-13.7586	-4.48246
3003	Surface 5036	23005	9.665	23.1855	-20.4833	-3.6706E3	-704.957	-0.903214	-41.3145	8.84395	1.7079	-4.02746	-4.50694
3004	Surface 5036	23298	9.665	20.819	-19.4	-3.40794E3	-650.793	-5.62681	-38.8581	3.24055	1.39858	-12.8363	-6.16177
3005	Surface 5036	23309	9.665	23.1855	-19.4	-3.40862E3	-649.355	-1.12283	-38.8452	3.19759	1.6251	-3.80786	-6.18965
3006	Surface 5037	21852	9.665	23.1855	-25.9	-4.69102E3	-1.00874E3	5.54682	-54.74	14.337	2.7621	-4.66671	1.77696
3007	Surface 5037	21863	9.665	24.2119	-25.9	-4.69042E3	-1.00772E3	-0.539073	-54.5383	14.2864	2.80018	2.12762	1.74797
3008	Surface 5037	22125	9.665	23.1855	-24.8167	-4.52905E3	-948.227	3.44805	-52.3362	14.0635	2.46373	-4.60632	-2.01028
3009	Surface 5037	22132	9.665	24.2119	-24.8167	-4.52861E3	-947.244	-3.77774	-52.1797	14.0159	2.47822	1.95745	-2.01095
3010	Surface 5037	22346	9.665	23.1855	-23.7333	-4.34399E3	-886.997	1.74338	-50.0368	12.1234	2.21173	-4.50847	-1.60155
3011	Surface 5037	22350	9.665	24.2119	-23.7333	-4.34369E3	-886.068	-6.49033	-49.9205	12.0789	2.20712	1.79128	-1.57912
3012	Surface 5037	22564	9.665	23.1855	-22.65	-4.13886E3	-825.858	0.466683	-47.3053	11.2854	2.00288	-4.37901	-0.0631852
3013	Surface 5037	22572	9.665	24.2119	-22.65	-4.13866E3	-824.992	-8.6532	-47.2253	11.2439	1.98374	1.62638	-0.0224636
3014	Surface 5037	22786	9.665	23.1855	-21.5667	-3.91459E3	-765.055	-0.404537	-44.1912	11.2648	1.83458	-4.21905	-0.14012
3015	Surface 5037	22791	9.665	24.2119	-21.5667	-3.91449E3	-764.257	-10.3685	-44.145	11.2266	1.80426	1.46205	-0.0850127
3016	Surface 5037	23005	9.665	23.1855	-20.4833	-3.6706E3	-704.957	-0.903214	-41.3145	8.84395	1.7079	-4.02746	-4.50694
3017	Surface 5037	23011	9.665	24.2119	-20.4833	-3.67059E3	-704.23	-11.679	-41.3005	8.80959	1.66872	1.29719	-4.44134
3018	Surface 5037	23309	9.665	23.1855	-19.4	-3.40862E3	-649.355	-1.12283	-38.8452	3.19759	1.6251	-3.80786	-6.18965
3019	Surface 5037	23321	9.665	24.2119	-19.4	-3.40869E3	-648.698	-12.4666	-38.8625	3.16683	1.57949	1.12975	-6.12029
3020	Surface 5039	19289	9.665	20.819	-36.9	-5.84433E3	-1.54657E3	91.4331	-90.3472	-31.2899	9.5475	-17.665	2.50392
3021	Surface 5039	19297	9.665	23.1855	-36.9	-5.83952E3	-1.55251E3	102.013	-88.6667	-31.4761	10.2237	-2.1466	2.77376
3022	Surface 5039	19564	9.665	20.819	-35.9	-5.7112E3	-1.51101E3	75.0431	-86.4358	-28.7054	8.56531	-17.8541	5.55294
3023	Surface 5039	19569	9.665	23.1855	-35.9	-5.70722E3	-1.51481E3	83.8295	-85.0047	-28.9246	9.18627	-2.72275	5.77317
3024	Surface 5039	19784	9.665	20.819	-34.9	-5.59428E3	-1.47146E3	61.1776	-82.4562	-24.0548	7.6457	-18.0048	6.27119
3025	Surface 5039	19789	9.665	23.1855	-34.9	-5.59107E3	-1.47361E3	68.4439	-81.2416	-24.2925	8.21247	-3.20995	6.45113
3026	Surface 5039	20002	9.665	20.819	-33.9	-5.48932E3	-1.42854E3	49.4513	-78.741	-19.257	6.79345	-18.1087	5.52582
3027	Surface 5039	20010	9.665	23.1855	-33.9	-5.48678E3	-1.42945E3	55.4519	-77.7121	-19.5011	7.30777	-3.60904	5.67263
3028	Surface 5039	20222	9.665	20.819	-32.9	-5.3923E3	-1.38276E3	39.5548	-75.4195	-15.217	6.01362	-18.1607	4.44569
3029	Surface 5039	20230	9.665	23.1855	-32.9	-5.39032E3	-1.38273E3	44.5029	-74.5489	-15.4581	6.47833	-3.9281	4.56393
3030	Surface 5039	20444	9.665	20.819	-31.9	-5.30003E3	-1.33454E3	31.2165	-72.4468	-11.9332	5.30878	-18.1624	3.71926
3031	Surface 5039	20450	9.665	23.1855	-31.9	-5.29853E3	-1.33379E3	35.2981	-71.7108	-12.1644	5.72738	-4.17894	3.81254
3032	Surface 5039	20662	9.665	20.819	-30.9	-5.21007E3	-1.28419E3	24.2103	-69.6824	-8.89246	4.67865	-18.1162	3.68386
3033	Surface 5039	20670	9.665	23.1855	-30.9	-5.20898E3	-1.28292E3	27.593	-69.0606	-9.10943	5.05499	-4.3713	3.75555
3034	Surface 5039	20882	9.665	20.819	-29.9	-5.12015E3	-1.23202E3	18.3418	-66.9493	-5.39494	4.12089	-18.0233	4.37822
3035	Surface 5039	20890	9.665	23.1855	-29.9	-5.11941E3	-1.23039E3	21.1857	-66.4243	-5.59492	4.45918	-4.51323	4.4313
3036	Surface 5039	21103	9.665	20.819	-28.9	-5.02757E3	-1.17833E3	13.4422	-64.088	-0.859666	3.63184	-17.8821	5.52643
3037	Surface 5039	21109	9.665	23.1855	-28.9	-5.02713E3	-1.17646E3	15.9131	-63.6453	-1.04123	3.93672	-4.61089	5.56353
3038	Surface 5039	21323	9.665	20.819	-27.9	-4.92858E3	-1.12341E3	9.36319	-61.0214	4.81666	3.20698	-17.6853	6.44966
3039	Surface 5039	21330	9.665	23.1855	-27.9	-4.9284E3	-1.12139E3	11.6425	-60.6488	4.6539	3.48353	-4.66812	6.47307
3040	Surface 5039	21544	9.665	20.819	-26.9	-4.81826E3	-1.0676E3	5.97403	-57.8461	10.7907	2.84114	-17.4207	5.93447
3041	Surface 5039	21550	9.665	23.1855	-26.9	-4.81828E3	-1.06552E3	8.25584	-57.5336	10.6462	3.09485	-4.68666	5.94599
3042	Surface 5039	21842	9.665	20.819	-25.9	-4.69083E3	-1.01083E3	3.07636	-55.0	14.4641	2.52582	-17.0724	1.77621
3043	Surface 5039	21852	9.665	23.1855	-25.9	-4.69102E3	-1.00874E3	5.54682	-54.74	14.337	2.7621	-4.66671	1.77696
3044	Surface 5040	19297	9.665	23.1855	-36.9	-5.83952E3	-1.55251E3	102.013	-88.6667	-31.4761	10.2237	-2.1466	2.77376
3045	Surface 5040	19308	9.665	24.2119	-36.9	-5.83355E3	-1.55455E3	101.552	-87.2128	-31.3939	10.4993	6.3612	1.72554
3046	Surface 5040	19569	9.665	23.1855	-35.9	-5.70722E3	-1.51481E3	83.8295	-85.0047	-28.9246	9.18627	-2.72275	5.77317
3047	Surface 5040	19575	9.665	24.2119	-35.9	-5.70221E3	-1.51599E3	83.1818	-83.7661	-28.8879	9.4459	5.57455	4.91107
3048	Surface 5040	19789	9.665	23.1855	-34.9	-5.59107E3	-1.47361E3	68.4439	-81.2416	-24.2925	8.21247	-3.20995	6.45113
3049	Surface 5040	19794	9.665	24.2119	-34.9	-5.58691E3	-1.47414E3	67.5941	-80.1908	-24.2899	8.45376	4.90336	5.7475
3050	Surface 5040	20010	9.665	23.1855	-33.9	-5.48678E3	-1.42945E3	55.4519	-77.7121	-19.5011	7.30777	-3.60904	5.67263
3051	Surface 5040	20015	9.665	24.2119	-33.9	-5.48333E3	-1.42949E3	54.307	-76.8232	-19.523	7.52795	4.34297	5.1042
3052	Surface 5040	20230	9.665	23.1855	-32.9	-5.39032E3	-1.38273E3	44.5029	-74.5489	-15.4581	6.47833	-3.9281	4.56393
3053	Surface 5040	20235	9.665	24.2119	-32.9	-5.38746E3	-1.38241E3	42.984	-73.7991	-15.4966	6.67611	3.87714	4.10998
3054	Surface 5040	20450	9.665	23.1855	-31.9	-5.29853E3	-1.33379E3	35.2981	-71.7108	-12.1644	5.72738	-4.17894	3.81254
3055	Surface 5040	20456	9.665	24.2119	-31.9	-5.29619E3	-1.3332E3	33.3638	-71.0801	-12.2135	5.90242	3.48874	3.45535
3056	Surface 5040	20670	9.665	23.1855	-30.9	-5.20898E3	-1.28292E3	27.593	-69.0606	-9.10943	5.05499	-4.3713	3.75555
3057	Surface 5040	20675	9.665	24.2119	-30.9	-5.20707E3	-1.28214E3	25.2179	-68.5317	-9.16469	5.20751	3.16441	3.4799
3058	Surface 5040	20890	9.665	23.1855	-29.9	-5.11941E3	-1.23039E3	21.1857	-66.4243	-5.59492	4.45918	-4.51323	4.4313
3059	Surface 5040	20894	9.665	24.2119	-29.9	-5.11786E3	-1.22948E3	18.3313	-65.9823	-5.65287	4.58955	2.89246	4.22409
3060	Surface 5040	21109	9.665	23.1855	-28.9	-5.02713E3	-1.17646E3	15.9131	-63.6453	-1.04123	3.93672	-4.61089	5.56353
3061	Surface 5040	21114	9.665	24.2119	-28.9	-5.02588E3	-1.17547E3	12.5	-63.2776	-1.09936	4.04506	2.66231	5.41356
3062	Surface 5040	21330	9.665	23.1855	-27.9	-4.9284E3	-1.12139E3	11.6425	-60.6488	4.6539	3.48353	-4.66812	6.47307
3063	Surface 5040	21335	9.665	24.2119	-27.9	-4.92741E3	-1.12036E3	7.53271	-60.3446	4.59735	3.56941	2.46424	6.37089
3064	Surface 5040	21550	9.665	23.1855	-26.9	-4.81828E3	-1.06552E3	8.25584	-57.5336	10.6462	3.09485	-4.68666	5.94599
3065	Surface 5040	21554	9.665	24.2119	-26.9	-4.81751E3	-1.06448E3	3.26228	-57.2842	10.5923	3.15735	2.28876	5.88354
3066	Surface 5040	21852	9.665	23.1855	-25.9	-4.69102E3	-1.00874E3	5.54682	-54.74	14.337	2.7621	-4.66671	1.77696
3067	Surface 5040	21863	9.665	24.2119	-25.9	-4.69042E3	-1.00772E3	-0.539073	-54.5383	14.2864	2.80018	2.12762	1.74797
3068	Surface 5042	15783	9.665	20.819	-52.4	-7.85968E3	-1.33047E3	1.04811E3	-185.925	-609.209	-86.9403	-42.2241	-46.5643
3069	Surface 5042	15805	9.665	23.1855	-52.4	-7.7494E3	-1.57962E3	1.06081E3	-193.228	-601.363	-103.889	-31.109	-52.2006
3070	Surface 5042	16128	9.665	20.819	-51.3667	-7.56221E3	-1.36986E3	891.909	-199.219	-461.584	-74.7256	-27.0268	254.343
3071	Surface 5042	16134	9.665	23.1855	-51.3667	-7.51056E3	-1.58331E3	917.801	-207.46	-451.911	-85.1768	-13.5107	270.374
3072	Surface 5042	16348	9.665	20.819	-50.3333	-7.54649E3	-1.3893E3	740.558	-174.822	-220.043	-51.1168	-12.7486	169.369
3073	Surface 5042	16354	9.665	23.1855	-50.3333	-7.51536E3	-1.55636E3	772.066	-179.351	-206.483	-54.7836	8.06262	176.65
3074	Surface 5042	16566	9.665	20.819	-49.3	-7.59567E3	-1.43287E3	640.943	-154.243	-76.8802	-25.9372	-6.39976	92.573
3075	Surface 5042	16572	9.665	23.1855	-49.3	-7.57276E3	-1.56883E3	677.017	-154.362	-64.8532	-25.856	14.9282	97.2173
3076	Surface 5042	16787	9.665	20.819	-48.2667	-7.61618E3	-1.48523E3	563.265	-139.734	-8.27083	-7.08827	-6.65254	40.4502
3077	Surface 5042	16794	9.665	23.1855	-48.2667	-7.59613E3	-1.59597E3	599.769	-136.98	0.346393	-5.60541	14.8275	42.7322
3078	Surface 5042	17007	9.665	20.819	-47.2333	-7.57709E3	-1.53506E3	494.874	-130.794	14.7472	4.54793	-8.69395	10.6815
3079	Surface 5042	17014	9.665	23.1855	-47.2333	-7.55857E3	-1.62471E3	530.261	-126.698	20.2526	6.25314	12.2535	12.3654
3080	Surface 5042	17228	9.665	20.819	-46.2	-7.47839E3	-1.57705E3	431.986	-125.365	14.7542	10.8942	-10.7508	-2.71956
3081	Surface 5042	17233	9.665	23.1855	-46.2	-7.46102E3	-1.64912E3	465.384	-120.808	18.1715	12.4511	9.75635	-1.30135
3082	Surface 5042	17447	9.665	20.819	-45.1667	-7.33295E3	-1.60919E3	373.829	-121.468	6.1309	13.9325	-12.3973	-6.47668
3083	Surface 5042	17453	9.665	23.1855	-45.1667	-7.31686E3	-1.66676E3	404.729	-116.917	8.23503	15.2872	7.59004	-5.22296
3084	Surface 5042	17667	9.665	20.819	-44.1333	-7.15654E3	-1.63103E3	320.674	-117.873	-3.57372	15.0508	-13.6716	-5.66604
3085	Surface 5042	17672	9.665	23.1855	-44.1333	-7.14193E3	-1.67668E3	348.797	-113.573	-2.27901	16.2341	5.75921	-4.57875
3086	Surface 5042	17886	9.665	20.819	-43.1	-6.96279E3	-1.64284E3	272.894	-114.056	-11.3483	15.1011	-14.6736	-3.53504
3087	Surface 5042	17894	9.665	23.1855	-43.1	-6.9498E3	-1.67872E3	298.154	-110.125	-10.561	16.1588	4.16896	-2.61564
3088	Surface 5042	18108	9.665	20.819	-42.0667	-6.76176E3	-1.64531E3	230.628	-109.952	-16.799	14.5728	-15.4822	-1.80747
3089	Surface 5042	18113	9.665	23.1855	-42.0667	-6.75043E3	-1.67322E3	253.073	-106.439	-16.3426	15.5406	2.75803	-1.04687
3090	Surface 5042	18327	9.665	20.819	-41.0333	-6.56036E3	-1.63926E3	193.725	-105.733	-20.7326	13.7371	-16.1406	-1.10513
3091	Surface 5042	18334	9.665	23.1855	-41.0333	-6.55061E3	-1.66071E3	213.485	-102.642	-20.5028	14.6371	1.49855	-0.484097
3092	Surface 5042	18548	9.665	20.819	-40.0	-6.36359E3	-1.62558E3	161.825	-101.622	-24.172	12.7447	-16.671	-1.27255
3093	Surface 5042	18554	9.665	23.1855	-40.0	-6.35531E3	-1.64181E3	179.057	-98.9362	-24.1035	13.5872	0.382455	-0.768791
3094	Surface 5042	18767	9.665	20.819	-38.9667	-6.1758E3	-1.60509E3	134.464	-97.7645	-27.6455	11.6819	-17.0908	-1.5481
3095	Surface 5042	18774	9.665	23.1855	-38.9667	-6.16883E3	-1.61712E3	149.318	-95.452	-27.6936	12.4701	-0.594857	-1.1404
3096	Surface 5042	18988	9.665	20.819	-37.9333	-6.00133E3	-1.57851E3	111.144	-94.1024	-30.5944	10.6024	-17.4163	-0.615624
3097	Surface 5042	18993	9.665	23.1855	-37.9333	-5.99553E3	-1.58716E3	123.771	-92.126	-30.7252	11.3353	-1.43719	-0.284685
3098	Surface 5042	19289	9.665	20.819	-36.9	-5.84433E3	-1.54657E3	91.4331	-90.3472	-31.2899	9.5475	-17.665	2.50392
3099	Surface 5042	19297	9.665	23.1855	-36.9	-5.83952E3	-1.55251E3	102.013	-88.6667	-31.4761	10.2237	-2.1466	2.77376
3100	Surface 5043	15805	9.665	23.1855	-52.4	-7.7494E3	-1.57962E3	1.06081E3	-193.228	-601.363	-103.889	-31.109	-52.2006
3101	Surface 5043	15823	9.665	24.2119	-52.4	-7.64597E3	-1.67238E3	1.02804E3	-207.455	-598.658	-115.418	-32.7466	-54.4493
3102	Surface 5043	16134	9.665	23.1855	-51.3667	-7.51056E3	-1.58331E3	917.801	-207.46	-451.911	-85.1768	-13.5107	270.374
3103	Surface 5043	16140	9.665	24.2119	-51.3667	-7.45573E3	-1.66416E3	919.667	-219.089	-447.224	-90.9847	-8.13144	264.685
3104	Surface 5043	16354	9.665	23.1855	-50.3333	-7.51536E3	-1.55636E3	772.066	-179.351	-206.483	-54.7836	8.06262	176.65
3105	Surface 5043	16359	9.665	24.2119	-50.3333	-7.4765E3	-1.62533E3	793.059	-185.715	-200.032	-56.091	19.5762	173.109
3106	Surface 5043	16572	9.665	23.1855	-49.3	-7.57276E3	-1.56883E3	677.017	-154.362	-64.8532	-25.856	14.9282	97.2173
3107	Surface 5043	16579	9.665	24.2119	-49.3	-7.54104E3	-1.62531E3	702.405	-155.525	-58.9118	-24.8747	27.0782	91.5492
3108	Surface 5043	16794	9.665	23.1855	-48.2667	-7.59613E3	-1.59597E3	599.769	-136.98	0.346393	-5.60541	14.8275	42.7322
3109	Surface 5043	16800	9.665	24.2119	-48.2667	-7.56804E3	-1.64196E3	623.486	-135.121	4.72713	-4.1914	26.491	37.0673
3110	Surface 5043	17014	9.665	23.1855	-47.2333	-7.55857E3	-1.62471E3	530.261	-126.698	20.2526	6.25314	12.2535	12.3654
3111	Surface 5043	17018	9.665	24.2119	-47.2333	-7.5333E3	-1.66166E3	550.229	-123.446	23.2857	7.49609	23.5672	7.06779
3112	Surface 5043	17233	9.665	23.1855	-46.2	-7.46102E3	-1.64912E3	465.384	-120.808	18.1715	12.4511	9.75635	-1.30135
3113	Surface 5043	17238	9.665	24.2119	-46.2	-7.4381E3	-1.67857E3	481.317	-117.049	20.2714	13.4203	20.8041	-5.9703
3114	Surface 5043	17453	9.665	23.1855	-45.1667	-7.31686E3	-1.66676E3	404.729	-116.917	8.23503	15.2872	7.59004	-5.22296
3115	Surface 5043	17459	9.665	24.2119	-45.1667	-7.29622E3	-1.69008E3	416.989	-113.103	9.72638	16.0259	18.3796	-9.28682
3116	Surface 5043	17672	9.665	23.1855	-44.1333	-7.14193E3	-1.67668E3	348.797	-113.573	-2.27901	16.2341	5.75921	-4.57875
3117	Surface 5043	17679	9.665	24.2119	-44.1333	-7.1236E3	-1.69501E3	357.96	-109.94	-1.19286	16.8097	16.2792	-8.07907
3118	Surface 5043	17894	9.665	23.1855	-43.1	-6.9498E3	-1.67872E3	298.154	-110.125	-10.561	16.1588	4.16896	-2.61564
3119	Surface 5043	17899	9.665	24.2119	-43.1	-6.93376E3	-1.69299E3	304.778	-106.787	-9.75448	16.6288	14.4023	-5.61407
3120	Surface 5043	18113	9.665	23.1855	-42.0667	-6.75043E3	-1.67322E3	253.073	-106.439	-16.3426	15.5406	2.75803	-1.04687
3121	Surface 5043	18120	9.665	24.2119	-42.0667	-6.73655E3	-1.6842E3	257.63	-103.443	-15.7405	15.9445	12.6912	-3.60154
3122	Surface 5043	18334	9.665	23.1855	-41.0333	-6.55061E3	-1.66071E3	213.485	-102.642	-20.5028	14.6371	1.49855	-0.484097
3123	Surface 5043	18338	9.665	24.2119	-41.0333	-6.53873E3	-1.66904E3	216.369	-99.9978	-20.0574	14.999	11.1256	-2.64859
3124	Surface 5043	18554	9.665	23.1855	-40.0	-6.35531E3	-1.64181E3	179.057	-98.9362	-24.1035	13.5872	0.382455	-0.768791
3125	Surface 5043	18560	9.665	24.2119	-40.0	-6.34521E3	-1.64802E3	180.619	-96.6299	-23.782	13.9206	9.70588	-2.59166
3126	Surface 5043	18774	9.665	23.1855	-38.9667	-6.16883E3	-1.61712E3	149.318	-95.452	-27.6936	12.4701	-0.594857	-1.1404
3127	Surface 5043	18778	9.665	24.2119	-38.9667	-6.1603E3	-1.62164E3	149.891	-93.4599	-27.4712	12.7817	8.43583	-2.66606
3128	Surface 5043	18993	9.665	23.1855	-37.9333	-5.99553E3	-1.58716E3	123.771	-92.126	-30.7252	11.3353	-1.43719	-0.284685
3129	Surface 5043	18999	9.665	24.2119	-37.9333	-5.98838E3	-1.59031E3	123.678	-90.4189	-30.5817	11.6282	7.31833	-1.55306
3130	Surface 5043	19297	9.665	23.1855	-36.9	-5.83952E3	-1.55251E3	102.013	-88.6667	-31.4761	10.2237	-2.1466	2.77376
3131	Surface 5043	19308	9.665	24.2119	-36.9	-5.83355E3	-1.55455E3	101.552	-87.2128	-31.3939	10.4993	6.3612	1.72554
3132	Surface 5045	13551	9.665	20.819	-55.3965	-13.4771E3	-1.14213E3	2.94128E3	58.4349	-32.3409	-68.275	-389.171	-42.7208
3133	Surface 5045	13592	9.665	23.1855	-55.3965	-13.2829E3	-1.68976E3	3.40783E3	36.0403	-1.13613	-92.2845	-361.11	78.4412
3134	Surface 5045	14295	9.665	20.819	-54.3977	-10.661E3	-1.15655E3	1.85945E3	2.64696	-173.495	-124.534	-52.1495	-266.872
3135	Surface 5045	14304	9.665	23.1855	-54.3977	-10.5534E3	-1.58927E3	2.0186E3	-31.5267	-155.722	-135.603	-40.5113	-259.536
3136	Surface 5045	14838	9.665	20.819	-53.3988	-8.85005E3	-1.25055E3	1.31722E3	-102.07	-447.973	-105.915	-12.7703	-376.357
3137	Surface 5045	14849	9.665	23.1855	-53.3988	-8.7832E3	-1.58432E3	1.37991E3	-108.038	-434.229	-124.13	-24.7389	-363.777
3138	Surface 5045	15783	9.665	20.819	-52.4	-7.85968E3	-1.33047E3	1.04811E3	-185.925	-609.209	-86.9403	-42.2241	-46.5643
3139	Surface 5045	15805	9.665	23.1855	-52.4	-7.7494E3	-1.57962E3	1.06081E3	-193.228	-601.363	-103.889	-31.109	-52.2006
3140	Surface 5046	13592	9.665	23.1855	-55.3965	-13.2829E3	-1.68976E3	3.40783E3	36.0403	-1.13613	-92.2845	-361.11	78.4412
3141	Surface 5046	13612	9.665	24.2119	-55.3965	-12.9823E3	-1.85355E3	3.39925E3	3.80287	12.4342	-105.013	-333.377	4.24249
3142	Surface 5046	14304	9.665	23.1855	-54.3977	-10.5534E3	-1.58927E3	2.0186E3	-31.5267	-155.722	-135.603	-40.5113	-259.536
3143	Surface 5046	14309	9.665	24.2119	-54.3977	-10.374E3	-1.74318E3	1.93746E3	-55.7982	-149.081	-142.297	-0.124069	-273.689
3144	Surface 5046	14849	9.665	23.1855	-53.3988	-8.7832E3	-1.58432E3	1.37991E3	-108.038	-434.229	-124.13	-24.7389	-363.777
3145	Surface 5046	14855	9.665	24.2119	-53.3988	-8.7073E3	-1.70444E3	1.31538E3	-124.365	-431.384	-134.911	-64.901	-375.264
3146	Surface 5046	15805	9.665	23.1855	-52.4	-7.7494E3	-1.57962E3	1.06081E3	-193.228	-601.363	-103.889	-31.109	-52.2006
3147	Surface 5046	15823	9.665	24.2119	-52.4	-7.64597E3	-1.67238E3	1.02804E3	-207.455	-598.658	-115.418	-32.7466	-54.4493
3148	Surface 5066	2633	9.665	20.819	-67.2	-8.58635E3	-2.14885E3	-1.14581E3	-96.7752	165.296	82.5175	-5.27092	37.7898
3149	Surface 5066	2644	9.665	23.1855	-67.2	-8.50196E3	-2.5317E3	-1.22048E3	-73.2484	190.562	88.5464	-4.06292	14.8914
3150	Surface 5066	3713	9.665	20.819	-65.7	-10.1159E3	-1.60673E3	-2.22155E3	55.3428	190.414	-21.9531	89.2948	-127.327
3151	Surface 5066	3760	9.665	23.1855	-65.7	-10.0427E3	-1.97258E3	-2.27066E3	45.5728	210.484	-54.7884	111.598	-197.209
3152	Surface 5067	2644	9.665	23.1855	-67.2	-8.50196E3	-2.5317E3	-1.22048E3	-73.2484	190.562	88.5464	-4.06292	14.8914
3153	Surface 5067	2653	9.665	24.2119	-67.2	-8.41395E3	-2.67455E3	-1.17457E3	-52.6025	226.274	89.4799	-9.08436	67.0369
3154	Surface 5067	3760	9.665	23.1855	-65.7	-10.0427E3	-1.97258E3	-2.27066E3	45.5728	210.484	-54.7884	111.598	-197.209
3155	Surface 5067	3778	9.665	24.2119	-65.7	-9.95386E3	-2.13246E3	-2.22248E3	38.619	218.781	-63.333	107.469	-113.231
3156	Surface 5069	132	9.665	20.819	-78.2	-285.41	-905.116	-241.24	-10.2286	-22.0529	-15.7663	-32.8673	-22.5139
3157	Surface 5069	137	9.665	23.1855	-78.2	-301.35	-925.859	-271.792	-8.5121	-22.3726	-17.3681	-36.0295	-23.4661
3158	Surface 5069	353	9.665	20.819	-77.2	-287.599	-892.273	-238.952	-16.0098	-42.0337	-20.3476	5.37905	-43.5871
3159	Surface 5069	358	9.665	23.1855	-77.2	-290.926	-917.266	-271.434	-13.3658	-42.3563	-21.6506	5.51956	-44.0347
3160	Surface 5069	573	9.665	20.819	-76.2	-308.381	-914.353	-239.382	-32.416	-101.629	-25.6896	8.34047	-81.521
