	Feature	Node	X	Y	Z	Nt[kN/m]	Nz[kN/m]	Ntz[kN/m]	Mt[kN.m/m]	Mz[kN.m/m]	Mtz[kN.m/m]	St[kN/m]	Sz[kN/m]
1	Feature	Node	X	Y	Z	Nt[kN/m]	Nz[kN/m]	Ntz[kN/m]	Mt[kN.m/m]	Mz[kN.m/m]	Mtz[kN.m/m]	St[kN/m]	Sz[kN/m]
1304	Surface 211	18291	9.665	-166.683	-41.0333	-7.99737E3	-1.78921E3	1.0515	-99.247	-19.3184	-0.025461	-43.1926	0.75484
1305	Surface 211	18299	9.665	-172.251	-41.0333	-7.98763E3	-1.7892E3	5.76501	-99.7871	-19.465	0.0655821	-18.3764	0.747832
1306	Surface 211	18513	9.665	-166.683	-40.0	-7.81663E3	-1.73023E3	1.03441	-96.8957	-18.0501	-0.0160693	-42.2286	1.10997
1307	Surface 211	18518	9.665	-172.251	-40.0	-7.80721E3	-1.73024E3	5.79212	-97.4323	-18.1924	0.070648	-17.968	1.10536
1308	Surface 211	18733	9.665	-166.683	-38.9667	-7.63477E3	-1.67157E3	1.0408	-94.4573	-16.4422	-9.61093E-3	-41.2609	1.42755
1309	Surface 211	18739	9.665	-172.251	-38.9667	-7.62566E3	-1.67161E3	5.86483	-94.9886	-16.5803	0.074143	-17.5573	1.42391
1310	Surface 211	18951	9.665	-166.683	-37.9333	-7.4507E3	-1.61325E3	1.08233	-91.9486	-14.6418	-5.2986E-3	-40.2805	1.49715
1311	Surface 211	18957	9.665	-172.251	-37.9333	-7.44189E3	-1.61334E3	5.99098	-92.4734	-14.7768	0.0771218	-17.14	1.49291
1312	Surface 211	19230	9.665	-166.683	-36.9	-7.26311E3	-1.55551E3	1.1383	-89.5194	-13.4782	-1.08872E-3	-39.2773	0.190086
1313	Surface 211	19240	9.665	-172.251	-36.9	-7.25464E3	-1.55565E3	6.16945	-90.0368	-13.6113	0.0810435	-16.7136	0.186834
1314	Surface 213	15471	9.665	-159.181	-52.4	-10.0031E3	-2.45993E3	-1.56664	-123.381	-24.5734	0.0741942	12.8915	1.06341
1315	Surface 213	15492	9.665	-160.983	-52.4	-10.0047E3	-2.45979E3	-3.13542	-123.893	-24.5709	-0.0343378	-9.43684	1.6539
1316	Surface 213	16074	9.665	-159.181	-51.3667	-9.82401E3	-2.39742E3	-2.38542	-120.773	-23.3929	-0.283761	11.3874	0.608904
1317	Surface 213	16080	9.665	-160.983	-51.3667	-9.82543E3	-2.39741E3	-4.06492	-120.826	-23.3116	-0.394871	-10.8533	0.615361
1318	Surface 213	16293	9.665	-159.181	-50.3333	-9.64349E3	-2.33518E3	-2.71168	-118.365	-22.8328	-0.439404	11.3138	-9.154E-3
1319	Surface 213	16301	9.665	-160.983	-50.3333	-9.64471E3	-2.3352E3	-4.34682	-118.43	-22.8207	-0.526717	-10.1955	-0.222499
1320	Surface 213	16514	9.665	-159.181	-49.3	-9.46222E3	-2.27328E3	-2.71333	-116.087	-22.6347	-0.410205	11.2432	-0.183544
1321	Surface 213	16519	9.665	-160.983	-49.3	-9.46337E3	-2.27323E3	-4.33018	-116.157	-22.6708	-0.470616	-9.88005	-0.352645
1322	Surface 213	16733	9.665	-159.181	-48.2667	-9.28057E3	-2.21164E3	-2.58102	-113.878	-22.4721	-0.327214	11.1174	-0.184357
1323	Surface 213	16739	9.665	-160.983	-48.2667	-9.28167E3	-2.21154E3	-4.18353	-113.973	-22.5196	-0.375918	-9.58164	-0.341628
1324	Surface 213	16953	9.665	-159.181	-47.2333	-9.09878E3	-2.1503E3	-2.42457	-111.697	-22.256	-0.241701	10.961	-0.144892
1325	Surface 213	16959	9.665	-160.983	-47.2333	-9.09985E3	-2.15016E3	-4.02236	-111.81	-22.3032	-0.282961	-9.33492	-0.292202
1326	Surface 213	17174	9.665	-159.181	-46.2	-8.91703E3	-2.08928E3	-2.29344	-109.526	-21.9781	-0.171753	10.7835	-0.0959753
1327	Surface 213	17181	9.665	-160.983	-46.2	-8.91808E3	-2.08912E3	-3.89085	-109.652	-22.0214	-0.210031	-9.11029	-0.237536
1328	Surface 213	17394	9.665	-159.181	-45.1667	-8.73544E3	-2.02862E3	-2.20175	-107.354	-21.6407	-0.119265	10.5946	-0.0404037
1329	Surface 213	17401	9.665	-160.983	-45.1667	-8.73646E3	-2.02844E3	-3.80023	-107.489	-21.68	-0.156269	-8.8992	-0.178474
1330	Surface 213	17615	9.665	-159.181	-44.1333	-8.55408E3	-1.96831E3	-2.14888	-105.175	-21.2337	-0.0810343	10.399	0.0390668
1331	Surface 213	17621	9.665	-160.983	-44.1333	-8.55507E3	-1.96811E3	-3.74834	-105.315	-21.2698	-0.117633	-8.69588	-0.0966089
1332	Surface 213	17833	9.665	-159.181	-43.1	-8.37298E3	-1.90835E3	-2.12977	-102.979	-20.7214	-0.0532602	10.199	0.168817
1333	Surface 213	17839	9.665	-160.983	-43.1	-8.37394E3	-1.90815E3	-3.7299	-103.123	-20.7552	-0.0897971	-8.49765	0.0349277
1334	Surface 213	18054	9.665	-159.181	-42.0667	-8.19211E3	-1.84874E3	-2.14039	-100.752	-20.0398	-0.0327927	9.99609	0.374633
1335	Surface 213	18060	9.665	-160.983	-42.0667	-8.19304E3	-1.84852E3	-3.74136	-100.898	-20.0719	-0.0694172	-8.30296	0.242147
1336	Surface 213	18273	9.665	-159.181	-41.0333	-8.01127E3	-1.78946E3	-2.18096	-98.4735	-19.1051	-0.0173402	9.79075	0.666689
1337	Surface 213	18281	9.665	-160.983	-41.0333	-8.01217E3	-1.78923E3	-3.78343	-98.6203	-19.1362	-0.0541303	-8.11088	0.535343
1338	Surface 213	18494	9.665	-159.181	-40.0	-7.83006E3	-1.7305E3	-2.25592	-96.1245	-17.8428	-5.4585E-3	9.58214	1.01675
1339	Surface 213	18500	9.665	-160.983	-40.0	-7.83093E3	-1.73025E3	-3.85835	-96.271	-17.873	-0.0425833	-7.92177	0.886716
1340	Surface 213	18715	9.665	-159.181	-38.9667	-7.64778E3	-1.67181E3	-2.3549	-93.6936	-16.2423	2.8903E-3	9.3657	1.32794
1341	Surface 213	18721	9.665	-160.983	-38.9667	-7.64862E3	-1.67156E3	-3.95096	-93.8384	-16.2713	-0.0347063	-7.73772	1.19936
1342	Surface 213	18933	9.665	-159.181	-37.9333	-7.46333E3	-1.61339E3	-2.43266	-91.1964	-14.449	7.36438E-3	9.14046	1.3942
1343	Surface 213	18940	9.665	-160.983	-37.9333	-7.46411E3	-1.61315E3	-4.02335	-91.3381	-14.4766	-0.0302428	-7.55504	1.26556
1344	Surface 213	19203	9.665	-159.181	-36.9	-7.27525E3	-1.55546E3	-2.47992	-88.7794	-13.2897	0.0109922	8.91781	0.0845665
1345	Surface 213	19210	9.665	-160.983	-36.9	-7.27599E3	-1.55529E3	-4.09229	-88.9179	-13.3167	-0.0265736	-7.36214	-0.0452729
1346	Surface 220	15474	9.665	-20.819	-52.4	-10.0029E3	-2.46035E3	1.80273	-123.359	-24.5796	-0.070107	-12.885	1.05833
1347	Surface 220	15496	9.665	-19.0166	-52.4	-10.0045E3	-2.46025E3	3.36354	-123.87	-24.5756	0.0357309	9.44108	1.64992
1348	Surface 220	16078	9.665	-20.819	-51.3667	-9.82387E3	-2.39782E3	2.60285	-120.762	-23.3963	0.290288	-11.3812	0.601474
1349	Surface 220	16084	9.665	-19.0166	-51.3667	-9.82528E3	-2.39785E3	4.27776	-120.814	-23.3137	0.399081	10.8579	0.60893
1350	Surface 220	16297	9.665	-20.819	-50.3333	-9.64338E3	-2.33557E3	2.90799	-118.364	-22.8363	0.447601	-11.3083	-0.0170847
1351	Surface 220	16304	9.665	-19.0166	-50.3333	-9.6446E3	-2.33562E3	4.54054	-118.429	-22.8231	0.532976	10.2001	-0.229566
1352	Surface 220	16517	9.665	-20.819	-49.3	-9.46214E3	-2.27366E3	2.8876	-116.095	-22.6396	0.419443	-11.2384	-0.191031
1353	Surface 220	16522	9.665	-19.0166	-49.3	-9.46329E3	-2.27364E3	4.50272	-116.165	-22.6749	0.478252	9.88439	-0.359377
1354	Surface 220	16737	9.665	-20.819	-48.2667	-9.28051E3	-2.21201E3	2.73365	-113.893	-22.4789	0.336981	-11.1134	-0.191007
1355	Surface 220	16742	9.665	-19.0166	-48.2667	-9.28161E3	-2.21194E3	4.33443	-113.987	-22.5259	0.384373	9.58559	-0.347614
1356	Surface 220	16956	9.665	-20.819	-47.2333	-9.09874E3	-2.15066E3	2.55663	-111.719	-22.2649	0.251548	-10.9577	-0.150629
1357	Surface 220	16963	9.665	-19.0166	-47.2333	-9.09981E3	-2.15055E3	4.15204	-111.83	-22.3117	0.291756	9.33844	-0.297348
1358	Surface 220	17178	9.665	-20.819	-46.2	-8.91701E3	-2.08964E3	2.40611	-109.552	-21.989	0.181266	-10.7807	-0.100875
1359	Surface 220	17182	9.665	-19.0166	-46.2	-8.91805E3	-2.0895E3	4.00003	-109.677	-22.0321	0.218744	9.11345	-0.241884
1360	Surface 220	17396	9.665	-20.819	-45.1667	-8.73543E3	-2.02896E3	2.29572	-107.383	-21.6536	0.128069	-10.5922	-0.0445085
1361	Surface 220	17402	9.665	-19.0166	-45.1667	-8.73644E3	-2.0288E3	3.88923	-107.517	-21.6928	0.164528	8.90223	-0.182027
1362	Surface 220	17616	9.665	-20.819	-44.1333	-8.55408E3	-1.96863E3	2.22356	-105.206	-21.2485	0.0888109	-10.3964	0.0358969
1363	Surface 220	17624	9.665	-19.0166	-44.1333	-8.55506E3	-1.96845E3	3.81635	-105.346	-21.2847	0.12514	8.69916	-0.099183
1364	Surface 220	17837	9.665	-20.819	-43.1	-8.373E3	-1.90864E3	2.18209	-103.011	-20.738	0.0598025	-10.1958	0.167023
1365	Surface 220	17842	9.665	-19.0166	-43.1	-8.37395E3	-1.90846E3	3.77381	-103.154	-20.7718	0.0963752	8.50173	0.0338149
1366	Surface 220	18057	9.665	-20.819	-42.0667	-8.19213E3	-1.84899E3	2.16269	-100.783	-20.0572	0.0381101	-9.99127	0.375099
1367	Surface 220	18064	9.665	-19.0166	-42.0667	-8.19305E3	-1.8488E3	3.75416	-100.927	-20.0892	0.0751068	8.30852	0.2434
1368	Surface 220	18276	9.665	-20.819	-41.0333	-8.0113E3	-1.78968E3	2.15794	-98.5015	-19.1215	0.0218345	-9.78346	0.67098
1369	Surface 220	18284	9.665	-19.0166	-41.0333	-8.01218E3	-1.78949E3	3.75243	-98.6463	-19.1521	0.0593254	8.11841	0.540327
1370	Surface 220	18496	9.665	-20.819	-40.0	-7.83006E3	-1.73071E3	2.16462	-96.147	-17.8547	9.83009E-3	-9.57299	1.02648
1371	Surface 220	18504	9.665	-19.0166	-40.0	-7.83092E3	-1.73052E3	3.76915	-96.2913	-17.8841	0.0477786	7.92975	0.896164
1372	Surface 220	18717	9.665	-20.819	-38.9667	-7.64771E3	-1.67209E3	2.19044	-93.7088	-16.2464	1.18406E-3	-9.36015	1.34108
1373	Surface 220	18722	9.665	-19.0166	-38.9667	-7.64854E3	-1.67188E3	3.81423	-93.8522	-16.2749	0.0396189	7.74114	1.21058
1374	Surface 220	18937	9.665	-20.819	-37.9333	-7.4632E3	-1.61378E3	2.25522	-91.2052	-14.4461	-4.67712E-3	-9.14292	1.40456
1375	Surface 220	18943	9.665	-19.0166	-37.9333	-7.46399E3	-1.61358E3	3.88912	-91.3471	-14.474	0.0341322	7.55207	1.27352
1376	Surface 220	19204	9.665	-20.819	-36.9	-7.27522E3	-1.556E3	2.3349	-88.7867	-13.2839	-9.22366E-3	-8.92075	0.0917038
1377	Surface 220	19215	9.665	-19.0166	-36.9	-7.27596E3	-1.55583E3	3.97826	-88.9258	-13.3113	0.0294896	7.35919	-0.04033
1378	Surface 222	15550	9.665	-13.3169	-52.4	-9.98503E3	-2.46095E3	-1.13233	-122.899	-23.1828	0.142134	55.6896	-4.94463E-3
1379	Surface 222	15586	9.665	-7.74887	-52.4	-9.97219E3	-2.46142E3	-5.83837	-121.872	-22.0342	0.101963	24.2061	-0.91731
1380	Surface 222	16095	9.665	-13.3169	-51.3667	-9.80546E3	-2.39871E3	-0.517596	-120.603	-22.9845	0.619769	54.0228	-0.234553
1381	Surface 222	16100	9.665	-7.74887	-51.3667	-9.79242E3	-2.3994E3	-5.43423	-120.194	-22.6168	0.427067	23.5447	-1.1582
1382	Surface 222	16314	9.665	-13.3169	-50.3333	-9.62502E3	-2.33618E3	-0.337105	-118.478	-22.9297	0.570285	52.4098	-0.291933
1383	Surface 222	16322	9.665	-7.74887	-50.3333	-9.61211E3	-2.3367E3	-5.33656	-118.473	-23.0484	0.357121	22.473	-0.79187
1384	Surface 222	16535	9.665	-13.3169	-49.3	-9.44412E3	-2.27399E3	-0.437341	-116.425	-22.8898	0.456316	51.1798	-0.309983
1385	Surface 222	16542	9.665	-7.74887	-49.3	-9.4315E3	-2.27428E3	-5.41422	-116.671	-23.1237	0.235012	21.8333	-0.493729
1386	Surface 222	16754	9.665	-13.3169	-48.2667	-9.26296E3	-2.21213E3	-0.60954	-114.384	-22.7716	0.330928	50.0907	-0.212194
1387	Surface 222	16761	9.665	-7.74887	-48.2667	-9.25071E3	-2.21229E3	-5.52637	-114.762	-22.9929	0.13171	21.3328	-0.302707
1388	Surface 222	16976	9.665	-13.3169	-47.2333	-9.08173E3	-2.15064E3	-0.770681	-112.318	-22.5504	0.23422	49.0624	-0.120523
1389	Surface 222	16982	9.665	-7.74887	-47.2333	-9.06984E3	-2.15073E3	-5.62142	-112.768	-22.7508	0.0627065	20.8821	-0.168535
1390	Surface 222	17194	9.665	-13.3169	-46.2	-8.90053E3	-2.08954E3	-0.895258	-110.22	-22.2558	0.165568	48.0627	-0.0448434
1391	Surface 222	17201	9.665	-7.74887	-46.2	-8.88901E3	-2.0896E3	-5.6909	-110.711	-22.4381	0.0185142	20.4517	-0.0740413
1392	Surface 222	17416	9.665	-13.3169	-45.1667	-8.71948E3	-2.02883E3	-0.981603	-108.096	-21.903	0.118114	47.0775	0.0255036
1393	Surface 222	17420	9.665	-7.74887	-45.1667	-8.70833E3	-2.02887E3	-5.73671	-108.609	-22.072	-9.94365E-3	20.0307	5.41659E-3
1394	Surface 222	17634	9.665	-13.3169	-44.1333	-8.53865E3	-1.96848E3	-1.03597	-105.945	-21.4843	0.0852482	46.1007	0.114018
1395	Surface 222	17641	9.665	-7.74887	-44.1333	-8.52786E3	-1.96853E3	-5.7638	-106.472	-21.6439	-0.0285231	19.6146	0.0988497
1396	Surface 222	17856	9.665	-13.3169	-43.1	-8.35807E3	-1.9085E3	-1.06665	-103.766	-20.9633	0.0621333	45.1296	0.250389
1397	Surface 222	17862	9.665	-7.74887	-43.1	-8.34763E3	-1.90855E3	-5.77839	-104.299	-21.1163	-0.0409065	19.2014	0.23821
1398	Surface 222	18074	9.665	-13.3169	-42.0667	-8.1777E3	-1.84887E3	-1.08187	-101.546	-20.2743	0.0455295	44.1625	0.462197
1399	Surface 222	18081	9.665	-7.74887	-42.0667	-8.1676E3	-1.84893E3	-5.78802	-102.082	-20.4225	-0.0494368	18.7899	0.452047
1400	Surface 222	18294	9.665	-13.3169	-41.0333	-7.99734E3	-1.78958E3	-1.08907	-99.2669	-19.3317	0.0333611	43.1974	0.760707
1401	Surface 222	18301	9.665	-7.74887	-41.0333	-7.98758E3	-1.78965E3	-5.80234	-99.803	-19.4761	-0.055663	18.3794	0.752113
1402	Surface 222	18515	9.665	-13.3169	-40.0	-7.81657E3	-1.73062E3	-1.09493	-96.9112	-18.0589	0.0242779	42.2314	1.11805
1403	Surface 222	18521	9.665	-7.74887	-40.0	-7.80715E3	-1.7307E3	-5.83403	-97.4453	-18.2001	-0.060658	17.9686	1.11084
1404	Surface 222	18734	9.665	-13.3169	-38.9667	-7.63469E3	-1.67199E3	-1.10692	-94.4689	-16.4451	0.0173206	41.2601	1.43492
1405	Surface 222	18742	9.665	-7.74887	-38.9667	-7.62559E3	-1.67208E3	-5.89865	-94.9993	-16.5837	-0.0652071	17.5557	1.42889
1406	Surface 222	18954	9.665	-13.3169	-37.9333	-7.45062E3	-1.61372E3	-1.13555	-91.958	-14.6401	0.0116126	40.2774	1.50151
1407	Surface 222	18960	9.665	-7.74887	-37.9333	-7.44183E3	-1.61382E3	-6.01064	-92.4828	-14.7765	-0.0699319	17.1381	1.4964
1408	Surface 222	19235	9.665	-13.3169	-36.9	-7.26308E3	-1.55603E3	-1.18145	-89.5283	-13.4742	6.09169E-3	39.2751	0.192536
1409	Surface 222	19244	9.665	-7.74887	-36.9	-7.25461E3	-1.55616E3	-6.18292	-90.0455	-13.6085	-0.0752292	16.713	0.189436
1410	Surface 223	15586	9.665	-7.74887	-52.4	-9.97219E3	-2.46142E3	-5.83837	-121.872	-22.0342	0.101963	24.2061	-0.91731
1411	Surface 223	15644	9.665	7.01648E-15	-52.4	-9.9699E3	-2.46196E3	4.79183	-120.97	-21.1512	0.0833112	-7.32599	-2.28723
1412	Surface 223	16100	9.665	-7.74887	-51.3667	-9.79242E3	-2.3994E3	-5.43423	-120.194	-22.6168	0.427067	23.5447	-1.1582
1413	Surface 223	16108	9.665	7.01648E-15	-51.3667	-9.7899E3	-2.39985E3	4.87198	-119.807	-22.4251	0.0825814	-7.47823	-2.03519
1414	Surface 223	16322	9.665	-7.74887	-50.3333	-9.61211E3	-2.3367E3	-5.33656	-118.473	-23.0484	0.357121	22.473	-0.79187
1415	Surface 223	16327	9.665	7.01648E-15	-50.3333	-9.60953E3	-2.33696E3	4.92349	-118.423	-23.1635	0.0420829	-7.48463	-1.08885
1416	Surface 223	16542	9.665	-7.74887	-49.3	-9.4315E3	-2.27428E3	-5.41422	-116.671	-23.1237	0.235012	21.8333	-0.493729
1417	Surface 223	16548	9.665	7.01648E-15	-49.3	-9.42897E3	-2.27442E3	4.96484	-116.789	-23.2665	0.0283966	-7.37066	-0.594106
1418	Surface 223	16761	9.665	-7.74887	-48.2667	-9.25071E3	-2.21229E3	-5.52637	-114.762	-22.9929	0.13171	21.3328	-0.302707
1419	Surface 223	16768	9.665	7.01648E-15	-48.2667	-9.24825E3	-2.21235E3	4.99853	-114.954	-23.1085	0.0300776	-7.23668	-0.328995
1420	Surface 223	16982	9.665	-7.74887	-47.2333	-9.06984E3	-2.15073E3	-5.62142	-112.768	-22.7508	0.0627065	20.8821	-0.168535
1421	Surface 223	16986	9.665	7.01648E-15	-47.2333	-9.06746E3	-2.15076E3	5.02065	-112.993	-22.8421	0.0369058	-7.09868	-0.175002
1422	Surface 223	17201	9.665	-7.74887	-46.2	-8.88901E3	-2.0896E3	-5.6909	-110.711	-22.4381	0.0185142	20.4517	-0.0740413
1423	Surface 223	17206	9.665	7.01648E-15	-46.2	-8.8867E3	-2.0896E3	5.03107	-110.952	-22.5157	0.0442203	-6.96008	-0.0731544
1424	Surface 223	17420	9.665	-7.74887	-45.1667	-8.70833E3	-2.02887E3	-5.73671	-108.609	-22.072	-9.94365E-3	20.0307	5.41659E-3
1425	Surface 223	17428	9.665	7.01648E-15	-45.1667	-8.70609E3	-2.02886E3	5.03207	-108.859	-22.1415	0.0507288	-6.82192	9.31963E-3
1426	Surface 223	17641	9.665	-7.74887	-44.1333	-8.52786E3	-1.96853E3	-5.7638	-106.472	-21.6439	-0.0285231	19.6146	0.0988497
1427	Surface 223	17646	9.665	7.01648E-15	-44.1333	-8.52569E3	-1.96851E3	5.02681	-106.726	-21.7084	0.056288	-6.68446	0.103998
1428	Surface 223	17862	9.665	-7.74887	-43.1	-8.34763E3	-1.90855E3	-5.77839	-104.299	-21.1163	-0.0409065	19.2014	0.23821
1429	Surface 223	17867	9.665	7.01648E-15	-43.1	-8.34554E3	-1.90853E3	5.01915	-104.555	-21.1778	0.0610338	-6.54776	0.243868
1430	Surface 223	18081	9.665	-7.74887	-42.0667	-8.1676E3	-1.84893E3	-5.78802	-102.082	-20.4225	-0.0494368	18.7899	0.452047
1431	Surface 223	18086	9.665	7.01648E-15	-42.0667	-8.16558E3	-1.8489E3	5.01427	-102.338	-20.4821	0.0650817	-6.41174	0.457968
1432	Surface 223	18301	9.665	-7.74887	-41.0333	-7.98758E3	-1.78965E3	-5.80234	-99.803	-19.4761	-0.055663	18.3794	0.752113
1433	Surface 223	18306	9.665	7.01648E-15	-41.0333	-7.98562E3	-1.7896E3	5.01904	-100.059	-19.5347	0.0684589	-6.27613	0.758381
1434	Surface 223	18521	9.665	-7.74887	-40.0	-7.80715E3	-1.7307E3	-5.83403	-97.4453	-18.2001	-0.060658	17.9686	1.11084
1435	Surface 223	18527	9.665	7.01648E-15	-40.0	-7.80526E3	-1.73065E3	5.04159	-97.6998	-18.2582	0.0711724	-6.14022	1.11772
1436	Surface 223	18742	9.665	-7.74887	-38.9667	-7.62559E3	-1.67208E3	-5.89865	-94.9993	-16.5837	-0.0652071	17.5557	1.42889
1437	Surface 223	18747	9.665	7.01648E-15	-38.9667	-7.62376E3	-1.67203E3	5.08971	-95.2516	-16.6415	0.0733547	-6.00303	1.43656
1438	Surface 223	18960	9.665	-7.74887	-37.9333	-7.44183E3	-1.61382E3	-6.01064	-92.4828	-14.7765	-0.0699319	17.1381	1.4964
1439	Surface 223	18967	9.665	7.01648E-15	-37.9333	-7.44006E3	-1.61376E3	5.16882	-92.732	-14.834	0.0752938	-5.8635	1.50498
1440	Surface 223	19244	9.665	-7.74887	-36.9	-7.25461E3	-1.55616E3	-6.18292	-90.0455	-13.6085	-0.0752292	16.713	0.189436
1441	Surface 223	19256	9.665	7.01648E-15	-36.9	-7.25289E3	-1.55609E3	5.2885	-90.2908	-13.6654	0.0772241	-5.72103	0.199063
1442	Surface 227	13506	9.665	18.3371	-55.3965	-10.5058E3	-2.64554E3	8.35078	-129.931	-30.4219	1.45181	-40.3626	6.57106
1443	Surface 227	13551	9.665	20.819	-55.3965	-10.5168E3	-2.63869E3	1.27833	-129.774	-29.4543	-0.298935	7.28374	1.82813
1444	Surface 227	14285	9.665	18.3371	-54.3977	-10.3256E3	-2.58189E3	12.6677	-129.676	-28.0863	1.378	-53.9598	6.66723
1445	Surface 227	14295	9.665	20.819	-54.3977	-10.3464E3	-2.58311E3	3.03518	-129.478	-27.9205	0.128331	-33.6522	1.97854
1446	Surface 227	14830	9.665	18.3371	-53.3988	-10.1582E3	-2.52053E3	11.4929	-127.507	-26.6658	0.648777	-53.5509	4.80289
1447	Surface 227	14838	9.665	20.819	-53.3988	-10.1738E3	-2.52131E3	1.98486	-127.471	-26.2351	0.289177	-33.5342	2.14405
1448	Surface 227	15758	9.665	18.3371	-52.4	-9.99005E3	-2.45999E3	10.3796	-124.388	-24.6704	-0.215161	-53.448	3.4371
1449	Surface 227	15783	9.665	20.819	-52.4	-10.0012E3	-2.46E3	0.77343	-124.481	-24.601	-4.44931E-3	-35.3928	1.98579
1450	Surface 236	13502	9.665	161.663	-55.3965	-10.506E3	-2.64425E3	-8.19605	-129.898	-30.4165	-1.46491	40.3687	6.5342
1451	Surface 236	13547	9.665	159.181	-55.3965	-10.5171E3	-2.63737E3	-1.14106	-129.744	-29.4578	0.291376	-7.27794	1.796
1452	Surface 236	14284	9.665	161.663	-54.3977	-10.3259E3	-2.58066E3	-12.5345	-129.66	-28.1011	-1.38898	53.9688	6.64438
1453	Surface 236	14291	9.665	159.181	-54.3977	-10.3467E3	-2.58184E3	-2.92662	-129.463	-27.9368	-0.134701	33.6619	1.95677
1454	Surface 236	14826	9.665	161.663	-53.3988	-10.1585E3	-2.51935E3	-11.3815	-127.502	-26.6905	-0.658115	53.5591	4.79007
1455	Surface 236	14835	9.665	159.181	-53.3988	-10.1741E3	-2.5201E3	-1.89599	-127.468	-26.2611	-0.29515	33.5424	2.13259
1456	Surface 236	15751	9.665	161.663	-52.4	-9.9903E3	-2.45886E3	-10.2857	-124.391	-24.6984	0.206911	53.4557	3.43132
1457	Surface 236	15779	9.665	159.181	-52.4	-10.0015E3	-2.45884E3	-0.700775	-124.486	-24.6301	-1.40413E-3	35.4002	1.98105
1458	Surface 241	13216	9.665	-159.181	-55.3965	-10.5204E3	-2.63883E3	0.481792	-126.666	-25.143	0.204833	20.5536	0.523934
1459	Surface 241	13246	9.665	-160.983	-55.3965	-10.5215E3	-2.63863E3	-0.828008	-128.369	-26.3629	-0.11905	25.3789	2.22285
1460	Surface 241	14258	9.665	-159.181	-54.3977	-10.3494E3	-2.58332E3	0.987224	-126.423	-25.655	0.971416	17.8003	-0.21482
1461	Surface 241	14266	9.665	-160.983	-54.3977	-10.3513E3	-2.58327E3	-0.534997	-128.16	-26.2049	0.54429	-6.30149	2.27956
1462	Surface 241	14801	9.665	-159.181	-53.3988	-10.1759E3	-2.5214E3	-0.266029	-125.301	-25.5591	0.642128	14.7192	0.392792
1463	Surface 241	14807	9.665	-160.983	-53.3988	-10.1777E3	-2.52125E3	-1.62581	-126.407	-25.7513	0.432706	-6.85453	1.77516
1464	Surface 241	15471	9.665	-159.181	-52.4	-10.0031E3	-2.45993E3	-1.56664	-123.381	-24.5734	0.0741942	12.8915	1.06341
1465	Surface 241	15492	9.665	-160.983	-52.4	-10.0047E3	-2.45979E3	-3.13542	-123.893	-24.5709	-0.0343378	-9.43684	1.6539
1466	Surface 248	13223	9.665	-20.819	-55.3965	-10.52E3	-2.63941E3	-0.20981	-126.608	-25.19	-0.21463	-20.5422	0.540492
1467	Surface 248	13253	9.665	-19.0166	-55.3965	-10.5211E3	-2.63924E3	1.07418	-128.311	-26.4064	0.105212	-25.3702	2.23972
1468	Surface 248	14260	9.665	-20.819	-54.3977	-10.3491E3	-2.58384E3	-0.73094	-126.378	-25.6852	-0.975341	-17.7926	-0.20664
1469	Surface 248	14268	9.665	-19.0166	-54.3977	-10.351E3	-2.58382E3	0.772235	-128.113	-26.2326	-0.551533	6.30508	2.28837
1470	Surface 248	14803	9.665	-20.819	-53.3988	-10.1756E3	-2.52186E3	0.514782	-125.266	-25.5733	-0.641388	-14.7124	0.392712
1471	Surface 248	14812	9.665	-19.0166	-53.3988	-10.1775E3	-2.52175E3	1.86164	-126.372	-25.7636	-0.435065	6.85829	1.77616
1472	Surface 248	15474	9.665	-20.819	-52.4	-10.0029E3	-2.46035E3	1.80273	-123.359	-24.5796	-0.070107	-12.885	1.05833
1473	Surface 248	15496	9.665	-19.0166	-52.4	-10.0045E3	-2.46025E3	3.36354	-123.87	-24.5756	0.0357309	9.44108	1.64992
1474	Surface 282	10711	9.665	7.01648E-15	-57.7478	-10.9104E3	-2.78906E3	5.98291	-143.468	-52.2866	0.520534	-9.01525	2.84229
1475	Surface 282	10721	9.665	6.11244	-57.7478	-10.9183E3	-2.78915E3	1.14781	-142.929	-51.6438	-0.287693	-10.8282	3.55535
1476	Surface 282	10733	9.665	12.2246	-57.7478	-10.9217E3	-2.79205E3	1.04636	-139.667	-49.604	-1.19751	-24.3506	4.04147
1477	Surface 282	10748	9.665	18.3371	-57.7478	-10.9353E3	-2.79004E3	13.4922	-136.001	-45.759	-0.46128	-55.2284	16.6374
1478	Surface 282	11471	9.665	7.01648E-15	-57.2	-10.8046E3	-2.75031E3	5.5744	-142.289	-47.3988	0.301087	-8.95491	5.55321
1479	Surface 282	11498	9.665	6.11244	-57.2	-10.8127E3	-2.75103E3	1.99247	-142.06	-46.7654	0.506844	-14.1471	6.6625
1480	Surface 282	11528	9.665	12.2246	-57.2	-10.8154E3	-2.75419E3	2.9285	-137.966	-45.0724	0.9587	-25.8789	6.19037
1481	Surface 282	11568	9.665	18.3371	-57.2	-10.8289E3	-2.75692E3	13.7585	-131.628	-39.2947	0.838583	-61.8234	11.607
1482	Surface 283	10748	9.665	18.3371	-57.7478	-10.9353E3	-2.79004E3	13.4922	-136.001	-45.759	-0.46128	-55.2284	16.6374
