Model info
 
	A	B 
1	Model Information Output	 
2		 
3	Model title	SAINT PETER SHAFT 0 
4	User interface	Structural 
5	Units	kN,m,t,s,C 
6	LUSAS version	17.0-4c1 
7	Date	26/11/19 
8	Time	11:45 
9	Analysis category	3D 
10	Vertical axis	Z 
11	Transformation	Cylindrical 
12	Results file 1	 
13	  Name	SAINT PETER SHAFT 13~Analysis 1.mys 
14	  Path	C:\Users\m.landais\Desktop\SAINT PETER SHAFT\LUSAS MODEL\MODEL C\Associated Model Data\SAINT PETER SHAFT 13 
15	  Created	30/10/19 15:56 
16	  Solver version	17.0-3 
17	Results file 2	 
18	  Name	SAINT PETER SHAFT 13~Analysis 2.mys 
19	  Path	C:\Users\m.landais\Desktop\SAINT PETER SHAFT\LUSAS MODEL\MODEL C\Associated Model Data\SAINT PETER SHAFT 13 
20	  Created	30/10/19 17:44 
21	  Solver version	17.0-3 
22	Results file 3	 
23	  Name	SAINT PETER SHAFT 13~Analysis 3.mys 
24	  Path	C:\Users\m.landais\Desktop\SAINT PETER SHAFT\LUSAS MODEL\MODEL C\Associated Model Data\SAINT PETER SHAFT 13 
25	  Created	30/10/19 18:00 
26	  Solver version	17.0-3 
27	Results file 4	 
28	  Name	SAINT PETER SHAFT 13~Analysis 4.mys 
29	  Path	C:\Users\m.landais\Desktop\SAINT PETER SHAFT\LUSAS MODEL\MODEL C\Associated Model Data\SAINT PETER SHAFT 13 
30	  Created	31/10/19 09:16 
31	  Solver version	17.0-3 
32	Results file 5	 
33	  Name	SAINT PETER SHAFT 13~Analysis 5.mys 
34	  Path	C:\Users\m.landais\Desktop\SAINT PETER SHAFT\LUSAS MODEL\MODEL C\Associated Model Data\SAINT PETER SHAFT 13 
35	  Created	31/10/19 10:29 
36	  Solver version	17.0-3 
37	Results file 6	 
38	  Name	SAINT PETER SHAFT 13~Analysis 6.mys 
39	  Path	C:\Users\m.landais\Desktop\SAINT PETER SHAFT\LUSAS MODEL\MODEL C\Associated Model Data\SAINT PETER SHAFT 13 
40	  Created	30/10/19 22:02 
41	  Solver version	17.0-3 
42	Notes	 
8:Tunnel Opening T1 P3 - 8:Increment 8
 
	Feature	Node	X	Y	Z	Nt[kN/m]	Nz[kN/m]	Ntz[kN/m]	Mt[kN.m/m]	Mz[kN.m/m]	Mtz[kN.m/m]	St[kN/m]	Sz[kN/m] 
3708	Surface 5100	22064	9.665	-23.1855	-24.8167	-5.02414E3	-929.078	-0.631056	-58.3332	-1.6999	-0.565874	5.9178	5.06061
3709	Surface 5100	22068	9.665	-20.819	-24.8167	-5.0244E3	-929.808	2.8357	-58.4035	-1.67491	-0.525609	-6.19022	5.07359
3710	Surface 5100	22282	9.665	-23.1855	-23.7333	-4.80007E3	-871.593	-7.01102E-3	-54.1847	4.89758	-0.511644	5.68147	6.70855
3711	Surface 5100	22288	9.665	-20.819	-23.7333	-4.80025E3	-872.29	3.56116	-54.2388	4.91462	-0.477801	-5.89562	6.72368
3712	Surface 5100	22504	9.665	-23.1855	-22.65	-4.56245E3	-814.105	0.276402	-49.7094	12.3335	-0.482185	5.42436	6.58264
3713	Surface 5100	22509	9.665	-20.819	-22.65	-4.56255E3	-814.763	4.14009	-49.7483	12.3425	-0.449151	-5.58798	6.59963
3714	Surface 5100	22722	9.665	-23.1855	-21.5667	-4.30329E3	-757.004	0.25275	-45.4288	17.4233	-0.476362	5.14066	2.38598
3715	Surface 5100	22728	9.665	-20.819	-21.5667	-4.30333E3	-757.617	4.60085	-45.4529	17.4254	-0.438971	-5.2547	2.4057
3716	Surface 5100	22943	9.665	-23.1855	-20.4833	-4.01611E3	-700.822	0.0182743	-42.4739	14.0371	-0.488021	4.82919	-9.02359
3717	Surface 5100	22950	9.665	-20.819	-20.4833	-4.01611E3	-701.387	4.94189	-42.4831	14.0364	-0.443622	-4.8804	-8.99845
3718	Surface 5100	23208	9.665	-23.1855	-19.4	-3.70224E3	-647.968	-0.246929	-40.9991	1.42568	-0.505787	4.49633	-15.0609
3719	Surface 5100	23217	9.665	-20.819	-19.4	-3.7022E3	-648.484	5.07071	-40.9931	1.42861	-0.449195	-4.45551	-15.0297
3720	Surface 5102	19188	9.665	-24.9197	-36.9	-7.47534E3	-1.50477E3	-43.9622	-96.7003	-6.24002	-2.75565	12.5133	1.90349
3721	Surface 5102	19197	9.665	-23.1855	-36.9	-7.47621E3	-1.504E3	-38.5709	-97.0047	-6.2301	-2.23882	7.68897	1.88906
3722	Surface 5102	19501	9.665	-24.9197	-35.9	-7.27134E3	-1.46603E3	-37.0683	-92.6965	-6.75053	-2.54592	12.345	0.195968
3723	Surface 5102	19508	9.665	-23.1855	-35.9	-7.27196E3	-1.46583E3	-32.4141	-92.9658	-6.72077	-2.1217	7.60949	0.208643
3724	Surface 5102	19721	9.665	-24.9197	-34.9	-7.06549E3	-1.425E3	-30.8689	-89.0987	-7.94695	-2.31788	12.1382	-0.16467
3725	Surface 5102	19727	9.665	-23.1855	-34.9	-7.06597E3	-1.42507E3	-26.9535	-89.3336	-7.90361	-1.97206	7.51657	-0.12905
3726	Surface 5102	19941	9.665	-24.9197	-33.9	-6.85889E3	-1.3817E3	-25.3969	-85.7243	-9.07258	-2.08345	11.9149	-0.261348
3727	Surface 5102	19946	9.665	-23.1855	-33.9	-6.85921E3	-1.382E3	-22.121	-85.9249	-9.02022	-1.80384	7.41172	-0.20698
3728	Surface 5102	20160	9.665	-24.9197	-32.9	-6.65234E3	-1.33642E3	-20.6348	-82.5189	-9.99803	-1.85109	11.6744	-0.270992
3729	Surface 5102	20168	9.665	-23.1855	-32.9	-6.65252E3	-1.33691E3	-17.9065	-82.6868	-9.94006	-1.62761	7.29409	-0.202361
3730	Surface 5102	20382	9.665	-24.9197	-31.9	-6.4465E3	-1.28949E3	-16.5126	-79.4555	-10.714	-1.62785	11.4166	-0.269209
3731	Surface 5102	20387	9.665	-23.1855	-31.9	-6.44655E3	-1.29011E3	-14.2565	-79.593	-10.6536	-1.45165	7.16247	-0.18931
3732	Surface 5102	20602	9.665	-24.9197	-30.9	-6.24185E3	-1.24116E3	-12.9653	-76.5149	-11.2405	-1.4191	11.1434	-0.249849
3733	Surface 5102	20606	9.665	-23.1855	-30.9	-6.24179E3	-1.24187E3	-11.1165	-76.6249	-11.1803	-1.28244	7.01756	-0.160733
3734	Surface 5102	20822	9.665	-24.9197	-29.9	-6.03876E3	-1.19167E3	-9.93702	-73.6717	-11.5548	-1.22823	10.8577	-0.142674
3735	Surface 5102	20828	9.665	-23.1855	-29.9	-6.03859E3	-1.19243E3	-8.43784	-73.757	-11.4966	-1.12433	6.86122	-0.0459461
3736	Surface 5102	21040	9.665	-24.9197	-28.9	-5.83745E3	-1.1412E3	-7.38401	-70.8827	-11.5371	-1.0569	10.5619	0.168769
3737	Surface 5102	21047	9.665	-23.1855	-28.9	-5.83719E3	-1.14199E3	-6.18059	-70.9464	-11.4821	-0.979887	6.69504	0.271583
3738	Surface 5102	21262	9.665	-24.9197	-27.9	-5.63792E3	-1.08992E3	-5.26967	-68.0791	-10.9368	-0.905836	10.2566	0.822199
3739	Surface 5102	21268	9.665	-23.1855	-27.9	-5.63758E3	-1.09072E3	-4.30954	-68.1241	-10.8859	-0.850657	6.51949	0.929553
3740	Surface 5102	21482	9.665	-24.9197	-26.9	-5.43974E3	-1.038E3	-3.55756	-65.1638	-9.37313	-0.775942	9.94109	1.93364
3741	Surface 5102	21488	9.665	-23.1855	-26.9	-5.43934E3	-1.03878E3	-2.78948	-65.1929	-9.3273	-0.738215	6.33416	2.04457
3742	Surface 5102	21742	9.665	-24.9197	-25.9	-5.2417E3	-985.293	-2.17552	-62.028	-6.45012	-0.668082	9.59922	3.25933
3743	Surface 5102	21754	9.665	-23.1855	-25.9	-5.24124E3	-986.049	-1.55417	-62.0449	-6.41068	-0.643821	6.13511	3.37386
3744	Surface 5103	19197	9.665	-23.1855	-36.9	-7.47621E3	-1.504E3	-38.5709	-97.0047	-6.2301	-2.23882	7.68897	1.88906
3745	Surface 5103	19204	9.665	-20.819	-36.9	-7.4783E3	-1.50245E3	-28.8658	-97.4342	-6.28332	-1.58491	-10.1404	1.76134
3746	Surface 5103	19508	9.665	-23.1855	-35.9	-7.27196E3	-1.46583E3	-32.4141	-92.9658	-6.72077	-2.1217	7.60949	0.208643
3747	Surface 5103	19513	9.665	-20.819	-35.9	-7.27378E3	-1.46496E3	-23.6642	-93.362	-6.7419	-1.57795	-9.76609	0.111536
3748	Surface 5103	19727	9.665	-23.1855	-34.9	-7.06597E3	-1.42507E3	-26.9535	-89.3336	-7.90361	-1.97206	7.51657	-0.12905
3749	Surface 5103	19734	9.665	-20.819	-34.9	-7.0676E3	-1.42466E3	-19.1012	-89.6929	-7.89992	-1.5231	-9.3883	-0.202774
3750	Surface 5103	19946	9.665	-23.1855	-33.9	-6.85921E3	-1.382E3	-22.121	-85.9249	-9.02022	-1.80384	7.41172	-0.20698
3751	Surface 5103	19952	9.665	-20.819	-33.9	-6.86064E3	-1.38194E3	-15.0842	-86.2457	-8.99872	-1.43561	-9.01632	-0.261194
3752	Surface 5103	20168	9.665	-23.1855	-32.9	-6.65252E3	-1.33691E3	-17.9065	-82.6868	-9.94006	-1.62761	7.29409	-0.202361
3753	Surface 5103	20174	9.665	-20.819	-32.9	-6.65376E3	-1.33713E3	-11.5821	-82.9695	-9.90636	-1.32806	-8.65387	-0.241055
3754	Surface 5103	20387	9.665	-23.1855	-31.9	-6.44655E3	-1.29011E3	-14.2565	-79.593	-10.6536	-1.45165	7.16247	-0.18931
3755	Surface 5103	20394	9.665	-20.819	-31.9	-6.44762E3	-1.29053E3	-8.55552	-79.8393	-10.6124	-1.21028	-8.30399	-0.215743
3756	Surface 5103	20606	9.665	-23.1855	-30.9	-6.24179E3	-1.24187E3	-11.1165	-76.6249	-11.1803	-1.28244	7.01756	-0.160733
3757	Surface 5103	20612	9.665	-20.819	-30.9	-6.2427E3	-1.24244E3	-5.96014	-76.8373	-11.1353	-1.08995	-7.96801	-0.177071
3758	Surface 5103	20828	9.665	-23.1855	-29.9	-6.03859E3	-1.19243E3	-8.43784	-73.757	-11.4966	-1.12433	6.86122	-0.0459461
3759	Surface 5103	20833	9.665	-20.819	-29.9	-6.03937E3	-1.19309E3	-3.7546	-73.9385	-11.4506	-0.972534	-7.64573	-0.0538764
3760	Surface 5103	21047	9.665	-23.1855	-28.9	-5.83719E3	-1.14199E3	-6.18059	-70.9464	-11.4821	-0.979887	6.69504	0.271583
3761	Surface 5103	21054	9.665	-20.819	-28.9	-5.83784E3	-1.14271E3	-1.90181	-71.1001	-11.4371	-0.861641	-7.33669	0.27041
3762	Surface 5103	21268	9.665	-23.1855	-27.9	-5.63758E3	-1.09072E3	-4.30954	-68.1241	-10.8859	-0.850657	6.51949	0.929553
3763	Surface 5103	21274	9.665	-20.819	-27.9	-5.63811E3	-1.09147E3	-0.364854	-68.2532	-10.8436	-0.759775	-7.04058	0.933445
3764	Surface 5103	21488	9.665	-23.1855	-26.9	-5.43934E3	-1.03878E3	-2.78948	-65.1929	-9.3273	-0.738215	6.33416	2.04457
3765	Surface 5103	21493	9.665	-20.819	-26.9	-5.43977E3	-1.03955E3	0.897786	-65.3004	-9.2893	-0.669162	-6.75658	2.05217
3766	Surface 5103	21754	9.665	-23.1855	-25.9	-5.24124E3	-986.049	-1.55417	-62.0449	-6.41068	-0.643821	6.13511	3.37386
3767	Surface 5103	21762	9.665	-20.819	-25.9	-5.24158E3	-986.802	1.96134	-62.1332	-6.37854	-0.59149	-6.48229	3.38434
3768	Surface 5105	15429	9.665	-24.9197	-52.4	-10.4986E3	-1.44763E3	-565.678	-236.084	-389.238	127.68	141.157	-48.1047
3769	Surface 5105	15448	9.665	-23.1855	-52.4	-10.5998E3	-1.40496E3	-536.881	-212.072	-383.224	117.258	102.748	-51.3541
3770	Surface 5105	16064	9.665	-24.9197	-51.3667	-10.1101E3	-1.33855E3	-345.406	-266.252	-313.518	120.385	90.7677	139.389
3771	Surface 5105	16070	9.665	-23.1855	-51.3667	-10.1467E3	-1.29734E3	-313.433	-241.012	-314.607	113.48	75.7823	122.81
3772	Surface 5105	16285	9.665	-24.9197	-50.3333	-9.91527E3	-1.39256E3	-235.176	-249.822	-171.229	86.6292	42.0724	119.783
3773	Surface 5105	16291	9.665	-23.1855	-50.3333	-9.92771E3	-1.36485E3	-199.649	-233.117	-179.26	86.1667	36.1277	108.897
3774	Surface 5105	16504	9.665	-24.9197	-49.3	-9.77271E3	-1.459E3	-191.761	-222.276	-76.4037	52.7214	22.562	79.5936
3775	Surface 5105	16510	9.665	-23.1855	-49.3	-9.77684E3	-1.43577E3	-156.068	-212.985	-84.3592	55.2891	18.0365	75.0346
3776	Surface 5105	16724	9.665	-24.9197	-48.2667	-9.6363E3	-1.52248E3	-171.95	-197.354	-25.4605	29.0564	17.172	46.8162
3777	Surface 5105	16732	9.665	-23.1855	-48.2667	-9.63731E3	-1.50271E3	-139.609	-192.359	-30.9704	32.3263	12.3967	44.976
3778	Surface 5105	16945	9.665	-24.9197	-47.2333	-9.48673E3	-1.57428E3	-159.92	-177.818	-2.63987	14.5908	15.6928	25.3462
3779	Surface 5105	16951	9.665	-23.1855	-47.2333	-9.48713E3	-1.55784E3	-131.579	-175.151	-6.05067	17.7171	10.7151	24.3946
3780	Surface 5105	17166	9.665	-24.9197	-46.2	-9.31767E3	-1.61203E3	-149.059	-162.752	4.34131	6.24435	15.2186	12.8274
3781	Surface 5105	17170	9.665	-23.1855	-46.2	-9.3184E3	-1.59849E3	-124.662	-161.389	2.31625	8.99329	10.0765	12.1913
3782	Surface 5105	17384	9.665	-24.9197	-45.1667	-9.13092E3	-1.63614E3	-137.218	-150.846	3.53225	1.61956	14.8875	6.41221
3783	Surface 5105	17392	9.665	-23.1855	-45.1667	-9.13217E3	-1.6251E3	-116.403	-150.236	2.35316	3.95252	9.64654	5.90339
3784	Surface 5105	17604	9.665	-24.9197	-44.1333	-8.93155E3	-1.6479E3	-124.237	-141.054	-0.152732	-0.859584	14.51	3.68409
3785	Surface 5105	17612	9.665	-23.1855	-44.1333	-8.9332E3	-1.63903E3	-106.561	-140.887	-0.841292	1.08962	9.22777	3.256
3786	Surface 5105	17824	9.665	-24.9197	-43.1	-8.72498E3	-1.6489E3	-110.691	-132.667	-4.05628	-2.1469	14.109	2.90417
3787	Surface 5105	17830	9.665	-23.1855	-43.1	-8.72682E3	-1.64189E3	-95.7173	-132.76	-4.46751	-0.528498	8.82786	2.55137
3788	Surface 5105	18044	9.665	-24.9197	-42.0667	-8.51552E3	-1.64071E3	-97.2608	-125.247	-6.98688	-2.78348	13.7344	2.98721
3789	Surface 5105	18052	9.665	-23.1855	-42.0667	-8.51737E3	-1.63528E3	-84.5903	-125.488	-7.23962	-1.44226	8.48503	2.70953
3790	Surface 5105	18265	9.665	-24.9197	-41.0333	-8.30598E3	-1.62473E3	-84.4807	-118.537	-8.58989	-3.06145	13.4144	3.34058
3791	Surface 5105	18270	9.665	-23.1855	-41.0333	-8.3077E3	-1.62063E3	-73.7656	-118.854	-8.74708	-1.95016	8.21869	3.13385
3792	Surface 5105	18485	9.665	-24.9197	-40.0	-8.0976E3	-1.6022E3	-72.6871	-112.384	-8.92918	-3.13338	13.151	3.67222
3793	Surface 5105	18490	9.665	-23.1855	-40.0	-8.09913E3	-1.5992E3	-63.6263	-112.731	-9.02355	-2.2128	8.02537	3.5281
3794	Surface 5105	18704	9.665	-24.9197	-38.9667	-7.89041E3	-1.57421E3	-62.0415	-106.699	-8.27059	-3.07928	12.9297	3.8135
3795	Surface 5105	18711	9.665	-23.1855	-38.9667	-7.89171E3	-1.57209E3	-54.3718	-107.047	-8.32027	-2.31769	7.88718	3.72116
3796	Surface 5105	18924	9.665	-24.9197	-37.9333	-7.68343E3	-1.54158E3	-52.521	-101.439	-7.03347	-2.94404	12.7301	3.57643
3797	Surface 5105	18932	9.665	-23.1855	-37.9333	-7.68455E3	-1.54013E3	-46.0222	-101.769	-7.04938	-2.31556	7.78331	3.52647
3798	Surface 5105	19188	9.665	-24.9197	-36.9	-7.47534E3	-1.50477E3	-43.9622	-96.7003	-6.24002	-2.75565	12.5133	1.90349
3799	Surface 5105	19197	9.665	-23.1855	-36.9	-7.47621E3	-1.504E3	-38.5709	-97.0047	-6.2301	-2.23882	7.68897	1.88906
3800	Surface 5106	15448	9.665	-23.1855	-52.4	-10.5998E3	-1.40496E3	-536.881	-212.072	-383.224	117.258	102.748	-51.3541
3801	Surface 5106	15474	9.665	-20.819	-52.4	-10.7221E3	-1.33304E3	-472.975	-189.229	-376.798	104.188	56.2573	-53.3862
3802	Surface 5106	16070	9.665	-23.1855	-51.3667	-10.1467E3	-1.29734E3	-313.433	-241.012	-314.607	113.48	75.7823	122.81
3803	Surface 5106	16078	9.665	-20.819	-51.3667	-10.1916E3	-1.24394E3	-262.956	-214.577	-314.909	103.31	39.5682	108.885
3804	Surface 5106	16291	9.665	-23.1855	-50.3333	-9.92771E3	-1.36485E3	-199.649	-233.117	-179.26	86.1667	36.1277	108.897
3805	Surface 5106	16297	9.665	-20.819	-50.3333	-9.946E3	-1.33057E3	-149.467	-214.206	-188.227	82.6952	11.177	97.4412
3806	Surface 5106	16510	9.665	-23.1855	-49.3	-9.77684E3	-1.43577E3	-156.068	-212.985	-84.3592	55.2891	18.0365	75.0346
3807	Surface 5106	16517	9.665	-20.819	-49.3	-9.78229E3	-1.40787E3	-107.956	-201.783	-94.3694	56.3616	-3.95615	70.1793
3808	Surface 5106	16732	9.665	-23.1855	-48.2667	-9.63731E3	-1.50271E3	-139.609	-192.359	-30.9704	32.3263	12.3967	44.976
3809	Surface 5106	16737	9.665	-20.819	-48.2667	-9.63892E3	-1.47933E3	-96.0263	-186.081	-38.3565	35.1564	-9.13874	43.0201
3810	Surface 5106	16951	9.665	-23.1855	-47.2333	-9.48713E3	-1.55784E3	-131.579	-175.151	-6.05067	17.7171	10.7151	24.3946
3811	Surface 5106	16956	9.665	-20.819	-47.2333	-9.488E3	-1.53788E3	-93.0545	-171.65	-10.8139	20.914	-10.6792	23.4108
3812	Surface 5106	17170	9.665	-23.1855	-46.2	-9.3184E3	-1.59849E3	-124.662	-161.389	2.31625	8.99329	10.0765	12.1913
3813	Surface 5106	17178	9.665	-20.819	-46.2	-9.31977E3	-1.5816E3	-90.9822	-159.502	-0.62096	12.0165	-11.1733	11.487
3814	Surface 5106	17392	9.665	-23.1855	-45.1667	-9.13217E3	-1.6251E3	-116.403	-150.236	2.35316	3.95252	9.64654	5.90339
3815	Surface 5106	17396	9.665	-20.819	-45.1667	-9.1343E3	-1.61097E3	-87.099	-149.318	0.562825	6.62301	-11.3885	5.28772
3816	Surface 5106	17612	9.665	-23.1855	-44.1333	-8.9332E3	-1.63903E3	-106.561	-140.887	-0.841292	1.08962	9.22777	3.256
3817	Surface 5106	17616	9.665	-20.819	-44.1333	-8.93593E3	-1.62737E3	-81.1271	-140.562	-1.94737	3.37654	-11.5175	2.6943
3818	Surface 5106	17830	9.665	-23.1855	-43.1	-8.72682E3	-1.64189E3	-95.7173	-132.76	-4.46751	-0.528498	8.82786	2.55137
3819	Surface 5106	17837	9.665	-20.819	-43.1	-8.72987E3	-1.63243E3	-73.665	-132.799	-5.17432	1.40248	-11.5707	2.05396
3820	Surface 5106	18052	9.665	-23.1855	-42.0667	-8.51737E3	-1.63528E3	-84.5903	-125.488	-7.23962	-1.44226	8.48503	2.70953
3821	Surface 5106	18057	9.665	-20.819	-42.0667	-8.52051E3	-1.62773E3	-65.47	-125.746	-7.71005	0.178366	-11.5287	2.28732
3822	Surface 5106	18270	9.665	-23.1855	-41.0333	-8.3077E3	-1.62063E3	-73.7656	-118.854	-8.74708	-1.95016	8.21869	3.13385
3823	Surface 5106	18276	9.665	-20.819	-41.0333	-8.31075E3	-1.61474E3	-57.1673	-119.236	-9.06999	-0.593233	-11.3863	2.78846
3824	Surface 5106	18490	9.665	-23.1855	-40.0	-8.09913E3	-1.5992E3	-63.6263	-112.731	-9.02355	-2.2128	8.02537	3.5281
3825	Surface 5106	18496	9.665	-20.819	-40.0	-8.10199E3	-1.59472E3	-49.1793	-113.174	-9.24697	-1.07814	-11.1553	3.25285
3826	Surface 5106	18711	9.665	-23.1855	-38.9667	-7.89171E3	-1.57209E3	-54.3718	-107.047	-8.32027	-2.31769	7.88718	3.72116
3827	Surface 5106	18717	9.665	-20.819	-38.9667	-7.89433E3	-1.56874E3	-41.7397	-107.509	-8.47137	-1.37041	-10.8571	3.50542
3828	Surface 5106	18932	9.665	-23.1855	-37.9333	-7.68455E3	-1.54013E3	-46.0222	-101.769	-7.04938	-2.31556	7.78331	3.52647
3829	Surface 5106	18937	9.665	-20.819	-37.9333	-7.68693E3	-1.53772E3	-34.9405	-102.224	-7.14495	-1.52659	-10.5122	3.36013
3830	Surface 5106	19197	9.665	-23.1855	-36.9	-7.47621E3	-1.504E3	-38.5709	-97.0047	-6.2301	-2.23882	7.68897	1.88906
3831	Surface 5106	19204	9.665	-20.819	-36.9	-7.4783E3	-1.50245E3	-28.8658	-97.4342	-6.28332	-1.58491	-10.1404	1.76134
3832	Surface 5108	13156	9.665	-24.9197	-55.3965	-14.0266E3	-2.00337E3	-3.46325E3	-119.046	16.3466	66.7215	388.278	146.465
3833	Surface 5108	13178	9.665	-23.1855	-55.3965	-14.5413E3	-1.77816E3	-3.3105E3	-70.7206	4.82705	63.5545	400.257	98.421
3834	Surface 5108	14239	9.665	-24.9197	-54.3977	-12.2591E3	-1.89738E3	-1.73605E3	-140.888	-86.2138	110.984	105.804	-155.216
3835	Surface 5108	14251	9.665	-23.1855	-54.3977	-12.5141E3	-1.8128E3	-1.68729E3	-109.664	-89.115	111.664	71.8179	-165.26
3836	Surface 5108	14782	9.665	-24.9197	-53.3988	-11.288E3	-1.71387E3	-969.65	-173.586	-276.432	122.712	89.1362	-233.707
3837	Surface 5108	14794	9.665	-23.1855	-53.3988	-11.3984E3	-1.66681E3	-949.099	-155.431	-271.189	115.671	66.1684	-236.095
3838	Surface 5108	15429	9.665	-24.9197	-52.4	-10.4986E3	-1.44763E3	-565.678	-236.084	-389.238	127.68	141.157	-48.1047
3839	Surface 5108	15448	9.665	-23.1855	-52.4	-10.5998E3	-1.40496E3	-536.881	-212.072	-383.224	117.258	102.748	-51.3541
3840	Surface 5109	13178	9.665	-23.1855	-55.3965	-14.5413E3	-1.77816E3	-3.3105E3	-70.7206	4.82705	63.5545	400.257	98.421
3841	Surface 5109	13223	9.665	-20.819	-55.3965	-15.1103E3	-1.45807E3	-2.98529E3	-25.8468	-14.0031	50.1721	372.732	31.9628
3842	Surface 5109	14251	9.665	-23.1855	-54.3977	-12.5141E3	-1.8128E3	-1.68729E3	-109.664	-89.115	111.664	71.8179	-165.26
3843	Surface 5109	14260	9.665	-20.819	-54.3977	-12.8671E3	-1.65121E3	-1.542E3	-77.2793	-99.5384	104.496	5.25034	-179.152
3844	Surface 5109	14794	9.665	-23.1855	-53.3988	-11.3984E3	-1.66681E3	-949.099	-155.431	-271.189	115.671	66.1684	-236.095
3845	Surface 5109	14803	9.665	-20.819	-53.3988	-11.5631E3	-1.58842E3	-875.642	-136.674	-269.511	104.553	20.5559	-236.799
3846	Surface 5109	15448	9.665	-23.1855	-52.4	-10.5998E3	-1.40496E3	-536.881	-212.072	-383.224	117.258	102.748	-51.3541
3847	Surface 5109	15474	9.665	-20.819	-52.4	-10.7221E3	-1.33304E3	-472.975	-189.229	-376.798	104.188	56.2573	-53.3862
3848	Surface 5129	2532	9.665	-24.9197	-67.2	-11.5978E3	-2.57417E3	873.304	-76.4478	378.012	-64.0861	101.63	265.555
3849	Surface 5129	2541	9.665	-23.1855	-67.2	-11.6638E3	-2.47906E3	816.451	-75.5616	374.109	-60.9237	88.6851	266.376
3850	Surface 5129	3255	9.665	-24.9197	-65.7	-13.4312E3	-2.23192E3	2.1349E3	95.1315	417.982	53.7572	-76.1599	-41.7647
3851	Surface 5129	3284	9.665	-23.1855	-65.7	-13.5518E3	-2.02955E3	2.05282E3	106.569	410.164	49.7585	-79.1772	-33.8122
3852	Surface 5130	2541	9.665	-23.1855	-67.2	-11.6638E3	-2.47906E3	816.451	-75.5616	374.109	-60.9237	88.6851	266.376
3853	Surface 5130	2549	9.665	-20.819	-67.2	-11.7344E3	-2.35263E3	698.348	-71.7043	377.21	-44.775	46.696	288.997
3854	Surface 5130	3284	9.665	-23.1855	-65.7	-13.5518E3	-2.02955E3	2.05282E3	106.569	410.164	49.7585	-79.1772	-33.8122
3855	Surface 5130	3329	9.665	-20.819	-65.7	-13.6746E3	-1.78159E3	1.89387E3	117.517	398.429	10.0797	-70.8694	18.0998
3856	Surface 5132	69	9.665	-24.9197	-78.2	-1.67594E3	-1.6336E3	253.854	-27.604	-29.5446	11.2218	27.0884	-19.4587
3857	Surface 5132	75	9.665	-23.1855	-78.2	-1.67042E3	-1.63136E3	216.913	-27.8554	-28.6401	10.6649	23.9542	-20.9061
3858	Surface 5132	290	9.665	-24.9197	-77.2	-1.61828E3	-1.60275E3	251.574	-31.873	-47.8934	14.9002	-1.74569	-40.674
3859	Surface 5132	297	9.665	-23.1855	-77.2	-1.61832E3	-1.59939E3	213.95	-32.9342	-47.5386	13.576	-1.80504	-41.6322
3860	Surface 5132	509	9.665	-24.9197	-76.2	-1.60296E3	-1.60322E3	251.642	-45.7616	-105.501	17.5438	-2.92842	-81.0895
3861	Surface 5132	515	9.665	-23.1855	-76.2	-1.6054E3	-1.59591E3	213.611	-47.262	-105.548	16.2914	-2.93673	-81.7165
3862	Surface 5132	729	9.665	-24.9197	-75.2	-1.68245E3	-1.70068E3	259.423	-67.8682	-199.349	18.7618	-4.90279	-111.04
3863	Surface 5132	737	9.665	-23.1855	-75.2	-1.68753E3	-1.68932E3	221.626	-70.0495	-199.576	17.4768	-4.93774	-112.046
3864	Surface 5132	949	9.665	-24.9197	-74.2	-1.93802E3	-1.89369E3	274.42	-95.6755	-310.682	19.3683	-7.99315	-113.863
3865	Surface 5132	955	9.665	-23.1855	-74.2	-1.94525E3	-1.87775E3	237.138	-98.4433	-311.421	18.0554	-7.84767	-115.258
3866	Surface 5132	1169	9.665	-24.9197	-73.2	-2.46984E3	-2.17017E3	296.106	-123.063	-403.118	18.5106	-11.7568	-71.267
3867	Surface 5132	1177	9.665	-23.1855	-73.2	-2.4793E3	-2.14892E3	259.71	-126.491	-404.704	17.2323	-11.428	-73.032
3868	Surface 5132	1390	9.665	-24.9197	-72.2	-3.35861E3	-2.47789E3	325.548	-142.982	-436.72	15.2172	-16.2569	4.73855
3869	Surface 5132	1395	9.665	-23.1855	-72.2	-3.37076E3	-2.45013E3	290.073	-146.986	-439.518	14.0385	-15.7286	2.64849
3870	Surface 5132	1609	9.665	-24.9197	-71.2	-4.61553E3	-2.73265E3	366.022	-152.569	-396.842	8.1698	-21.2864	74.7686
3871	Surface 5132	1616	9.665	-23.1855	-71.2	-4.63174E3	-2.69673E3	330.973	-156.918	-401.362	7.16308	-20.4948	72.5356
3872	Surface 5132	1829	9.665	-24.9197	-70.2	-6.18393E3	-2.88323E3	424.454	-153.056	-293.696	-4.1483	-25.9112	129.491
3873	Surface 5132	1837	9.665	-23.1855	-70.2	-6.20683E3	-2.83695E3	388.682	-157.008	-300.096	-4.81624	-24.8994	127.89
3874	Surface 5132	2051	9.665	-24.9197	-69.2	-7.96875E3	-2.91839E3	512.946	-143.561	-132.086	-22.4192	-26.1408	191.13
3875	Surface 5132	2057	9.665	-23.1855	-69.2	-8.00302E3	-2.85859E3	474.476	-146.547	-140.183	-22.6936	-24.8025	191.82
