	Feature	Node	X	Y	Z	Nt[kN/m]	Nz[kN/m]	Ntz[kN/m]	Mt[kN.m/m]	Mz[kN.m/m]	Mtz[kN.m/m]	St[kN/m]	Sz[kN/m]
1	Feature	Node	X	Y	Z	Nt[kN/m]	Nz[kN/m]	Ntz[kN/m]	Mt[kN.m/m]	Mz[kN.m/m]	Mtz[kN.m/m]	St[kN/m]	Sz[kN/m]
1926	Surface 544	2324	9.665	161.663	-68.2	-9.61081E3	-2.69544E3	95.5524	-31.7436	359.142	3.39892	31.4938	402.421
1927	Surface 544	2330	9.665	159.181	-68.2	-9.62311E3	-2.69529E3	-5.82781	-29.7354	353.737	3.37406	26.6031	409.412
1928	Surface 544	2617	9.665	161.663	-67.2	-11.0666E3	-2.70156E3	63.0001	25.4119	774.557	-3.27723	74.0606	378.237
1929	Surface 544	2627	9.665	159.181	-67.2	-11.0847E3	-2.70061E3	-3.16005	58.1618	812.298	-3.94887	61.8424	441.88
1930	Surface 545	110	9.665	-180.0	-78.2	-1.62756E3	-227.225	0.210888	-23.6546	-14.8781	-0.150491	1.10238	-23.9886
1931	Surface 545	115	9.665	173.888	-78.2	-1.62853E3	-222.943	2.02652	-23.6633	-14.9773	3.32649E-3	1.47327	-23.8541
1932	Surface 545	118	9.665	167.775	-78.2	-1.62884E3	-219.878	3.05398	-23.1452	-14.6875	0.0584831	3.71316	-24.0306
1933	Surface 545	123	9.665	161.663	-78.2	-1.63129E3	-213.899	1.1849	-22.7315	-14.8018	-0.0546123	8.14607	-23.8904
1934	Surface 545	330	9.665	-180.0	-77.2	-1.56472E3	-253.161	-1.83399	-27.4869	-38.2563	-0.203125	1.68408	-45.8272
1935	Surface 545	335	9.665	173.888	-77.2	-1.55673E3	-248.768	0.286442	-27.3999	-38.2145	-0.048157	1.43088	-45.5966
1936	Surface 545	339	9.665	167.775	-77.2	-1.56127E3	-246.351	0.66534	-26.916	-38.0304	0.0488558	3.47614	-45.7544
1937	Surface 545	343	9.665	161.663	-77.2	-1.55217E3	-239.903	-4.00342	-26.3406	-37.9879	0.0217123	7.97223	-45.4174
1938	Surface 545	550	9.665	-180.0	-76.2	-1.52898E3	-369.351	-1.75885	-40.3393	-105.817	-0.314185	1.56561	-85.99
1939	Surface 545	555	9.665	173.887	-76.2	-1.5203E3	-366.207	-1.04443	-40.2694	-105.618	-0.122827	1.26232	-85.7507
1940	Surface 545	558	9.665	167.775	-76.2	-1.52135E3	-364.091	-1.47195	-39.6931	-105.472	0.0257182	3.125	-85.8915
1941	Surface 545	564	9.665	161.663	-76.2	-1.5103E3	-359.631	-4.56453	-39.0176	-105.209	0.0451745	7.20495	-85.3691
1942	Surface 545	769	9.665	-180.0	-75.2	-1.58433E3	-586.809	1.85601	-61.106	-208.511	-0.421641	1.69419	-113.838
1943	Surface 545	775	9.665	173.887	-75.2	-1.57452E3	-583.228	-1.63599	-61.0947	-208.274	-0.243153	1.20232	-113.557
1944	Surface 545	778	9.665	167.775	-75.2	-1.57495E3	-582.447	-2.34798	-60.4522	-208.058	-0.0660213	2.98939	-113.975
1945	Surface 545	784	9.665	161.663	-75.2	-1.56154E3	-578.505	2.55338	-59.6723	-207.686	0.0489327	7.1166	-113.386
1946	Surface 545	989	9.665	-180.0	-74.2	-1.82126E3	-902.439	7.92469	-86.8108	-325.857	-0.522328	1.99904	-113.052
1947	Surface 545	994	9.665	173.887	-74.2	-1.81069E3	-898.852	-1.83921	-86.9208	-325.63	-0.378879	1.44714	-112.663
1948	Surface 545	999	9.665	167.775	-74.2	-1.81109E3	-898.374	-2.54944	-86.2393	-325.433	-0.164719	3.42812	-113.464
1949	Surface 545	1002	9.665	161.663	-74.2	-1.79635E3	-894.919	16.4	-85.4034	-325.073	0.128504	8.04576	-112.703
1950	Surface 545	1210	9.665	-180.0	-73.2	-2.34564E3	-1.30522E3	16.5358	-111.135	-419.141	-0.622158	2.5774	-63.885
1951	Surface 545	1215	9.665	173.887	-73.2	-2.33496E3	-1.30162E3	-2.17634	-111.42	-418.979	-0.47018	2.09173	-63.3898
1952	Surface 545	1218	9.665	167.775	-73.2	-2.33578E3	-1.30121E3	-2.84136	-110.705	-418.891	-0.181044	4.67403	-64.4846
1953	Surface 545	1224	9.665	161.663	-73.2	-2.32079E3	-1.29815E3	36.4717	-109.81	-418.648	0.353053	10.5526	-63.4475
1954	Surface 545	1430	9.665	-180.0	-72.2	-3.23958E3	-1.74387E3	26.5231	-126.572	-444.245	-0.750222	3.51017	23.6152
1955	Surface 545	1434	9.665	173.887	-72.2	-3.23021E3	-1.74021E3	-2.68784	-127.068	-444.217	-0.45518	3.18271	24.1704
1956	Surface 545	1438	9.665	167.775	-72.2	-3.23136E3	-1.73973E3	-3.34084	-126.218	-444.336	-0.0237571	6.85017	23.0028
1957	Surface 545	1444	9.665	161.663	-72.2	-3.21822E3	-1.73703E3	59.9551	-125.141	-444.303	0.731245	15.0101	24.4155
1958	Surface 545	1649	9.665	-180.0	-71.2	-4.5111E3	-2.13488E3	35.9148	-129.499	-380.407	-0.951148	4.90688	111.89
1959	Surface 545	1654	9.665	173.887	-71.2	-4.50462E3	-2.13123E3	-3.1453	-130.222	-380.526	-0.263984	4.62933	112.508
1960	Surface 545	1658	9.665	167.775	-71.2	-4.50583E3	-2.13068E3	-3.77196	-128.878	-380.926	0.431399	9.81547	111.715
1961	Surface 545	1663	9.665	161.663	-71.2	-4.49683E3	-2.12842E3	82.2382	-127.363	-381.329	1.24164	21.3073	113.717
1962	Surface 545	1869	9.665	-180.0	-70.2	-6.09024E3	-2.42783E3	42.6103	-120.072	-231.025	-1.31253	7.0099	191.791
1963	Surface 545	1874	9.665	173.887	-70.2	-6.08761E3	-2.42412E3	-3.40539	-120.926	-230.444	0.0361572	6.00488	192.547
1964	Surface 545	1879	9.665	167.775	-70.2	-6.08883E3	-2.42386E3	-3.84925	-118.454	-231.121	1.40162	12.8312	193.113
1965	Surface 545	1882	9.665	161.663	-70.2	-6.08538E3	-2.4226E3	98.5236	-115.241	-231.879	1.80374	29.0452	196.839
1966	Surface 545	2089	9.665	-180.0	-69.2	-7.84826E3	-2.61393E3	44.6283	-95.6573	6.3189	-1.47267	10.851	284.95
1967	Surface 545	2094	9.665	173.888	-69.2	-7.85081E3	-2.60958E3	-3.51469	-98.293	5.4798	0.0623391	6.82957	280.016
1968	Surface 545	2099	9.665	167.775	-69.2	-7.85193E3	-2.61042E3	-3.56068	-92.8285	7.76394	2.06259	13.2596	286.104
1969	Surface 545	2102	9.665	161.663	-69.2	-7.85476E3	-2.61176E3	104.483	-86.4822	8.93748	2.53859	34.133	298.267
1970	Surface 545	2309	9.665	-180.0	-68.2	-9.59042E3	-2.69245E3	40.0151	-52.3127	339.453	-1.40972	20.0447	384.447
1971	Surface 545	2315	9.665	173.888	-68.2	-9.59841E3	-2.68575E3	-2.89562	-55.4073	336.909	0.681323	9.62514	374.204
1972	Surface 545	2319	9.665	167.775	-68.2	-9.59952E3	-2.69089E3	-1.94497	-49.2572	336.837	4.83298	1.43172	375.4
1973	Surface 545	2324	9.665	161.663	-68.2	-9.61081E3	-2.69544E3	95.5524	-31.7436	359.142	3.39892	31.4938	402.421
1974	Surface 545	2598	9.665	-180.0	-67.2	-11.0393E3	-2.68371E3	24.9212	15.7555	790.294	0.972099	16.243	420.235
1975	Surface 545	2606	9.665	173.888	-67.2	-11.0544E3	-2.67697E3	0.709526	2.68643	789.022	0.870236	35.1766	427.531
1976	Surface 545	2612	9.665	167.775	-67.2	-11.0507E3	-2.68372E3	1.85683	18.1409	796.696	-6.03475	58.4982	419.446
1977	Surface 545	2617	9.665	161.663	-67.2	-11.0666E3	-2.70156E3	63.0001	25.4119	774.557	-3.27723	74.0606	378.237
1978	Surface 546	104	9.665	-172.251	-78.2	-1.62876E3	-227.886	-5.51453	-23.2826	-14.9575	-0.113537	-3.47174	-24.0582
1979	Surface 546	110	9.665	-180.0	-78.2	-1.62756E3	-227.225	0.210888	-23.6546	-14.8781	-0.150491	1.10238	-23.9886
1980	Surface 546	323	9.665	-172.251	-77.2	-1.56433E3	-254.012	-1.79408	-27.0785	-38.3295	-0.200621	-3.66148	-45.7931
1981	Surface 546	330	9.665	-180.0	-77.2	-1.56472E3	-253.161	-1.83399	-27.4869	-38.2563	-0.203125	1.68408	-45.8272
1982	Surface 546	544	9.665	-172.251	-76.2	-1.52728E3	-370.922	0.0777663	-39.782	-105.866	-0.371255	-3.25017	-85.8245
1983	Surface 546	550	9.665	-180.0	-76.2	-1.52898E3	-369.351	-1.75885	-40.3393	-105.817	-0.314185	1.56561	-85.99
1984	Surface 546	763	9.665	-172.251	-75.2	-1.58164E3	-589.01	-3.97153	-60.3761	-208.548	-0.534971	-3.10678	-113.644
1985	Surface 546	769	9.665	-180.0	-75.2	-1.58433E3	-586.809	1.85601	-61.106	-208.511	-0.421641	1.69419	-113.838
1986	Surface 546	982	9.665	-172.251	-74.2	-1.81809E3	-905.124	-12.243	-85.8567	-325.926	-0.772303	-3.40231	-112.837
1987	Surface 546	989	9.665	-180.0	-74.2	-1.82126E3	-902.439	7.92469	-86.8108	-325.857	-0.522328	1.99904	-113.052
1988	Surface 546	1203	9.665	-172.251	-73.2	-2.34229E3	-1.30832E3	-24.3241	-109.869	-419.308	-1.16234	-4.33269	-63.5701
1989	Surface 546	1210	9.665	-180.0	-73.2	-2.34564E3	-1.30522E3	16.5358	-111.135	-419.141	-0.622158	2.5774	-63.885
1990	Surface 546	1422	9.665	-172.251	-72.2	-3.23638E3	-1.74753E3	-38.5731	-124.81	-444.573	-1.75202	-5.94635	24.1916
1991	Surface 546	1430	9.665	-180.0	-72.2	-3.23958E3	-1.74387E3	26.5231	-126.572	-444.245	-0.750222	3.51017	23.6152
1992	Surface 546	1643	9.665	-172.251	-71.2	-4.50846E3	-2.13952E3	-52.4691	-126.849	-380.843	-2.54612	-8.03831	113.244
1993	Surface 546	1649	9.665	-180.0	-71.2	-4.5111E3	-2.13488E3	35.9148	-129.499	-380.407	-0.951148	4.90688	111.89
1994	Surface 546	1862	9.665	-172.251	-70.2	-6.08856E3	-2.43402E3	-62.9871	-115.582	-230.321	-3.1623	-9.89679	195.292
1995	Surface 546	1869	9.665	-180.0	-70.2	-6.09024E3	-2.42783E3	42.6103	-120.072	-231.025	-1.31253	7.0099	191.791
1996	Surface 546	2082	9.665	-172.251	-69.2	-7.84874E3	-2.62303E3	-66.7741	-89.4356	8.68428	-3.04565	-9.58721	290.44
1997	Surface 546	2089	9.665	-180.0	-69.2	-7.84826E3	-2.61393E3	44.6283	-95.6573	6.3189	-1.47267	10.851	284.95
1998	Surface 546	2304	9.665	-172.251	-68.2	-9.59238E3	-2.70586E3	-61.2502	-38.9223	348.137	-0.382488	-9.56958	385.526
1999	Surface 546	2309	9.665	-180.0	-68.2	-9.59042E3	-2.69245E3	40.0151	-52.3127	339.453	-1.40972	20.0447	384.447
2000	Surface 546	2585	9.665	-172.251	-67.2	-11.0409E3	-2.70232E3	-41.7098	14.1525	788.902	2.52009	-51.6798	403.232
2001	Surface 546	2598	9.665	-180.0	-67.2	-11.0393E3	-2.68371E3	24.9212	15.7555	790.294	0.972099	16.243	420.235
2002	Surface 547	98	9.665	-166.683	-78.2	-1.63145E3	-224.787	-5.91106	-22.7319	-14.8897	-0.0737111	-8.3206	-24.0273
2003	Surface 547	104	9.665	-172.251	-78.2	-1.62876E3	-227.886	-5.51453	-23.2826	-14.9575	-0.113537	-3.47174	-24.0582
2004	Surface 547	316	9.665	-166.683	-77.2	-1.55571E3	-251.123	-2.37733	-26.3307	-38.2498	-0.198753	-7.94404	-45.5812
2005	Surface 547	323	9.665	-172.251	-77.2	-1.56433E3	-254.012	-1.79408	-27.0785	-38.3295	-0.200621	-3.66148	-45.7931
2006	Surface 547	537	9.665	-166.683	-76.2	-1.51475E3	-370.152	0.380853	-38.8663	-105.729	-0.291019	-7.16794	-85.5299
2007	Surface 547	544	9.665	-172.251	-76.2	-1.52728E3	-370.922	0.0777663	-39.782	-105.866	-0.371255	-3.25017	-85.8245
2008	Surface 547	756	9.665	-166.683	-75.2	-1.56678E3	-588.584	0.180429	-59.2503	-208.323	-0.319623	-6.93074	-113.431
2009	Surface 547	763	9.665	-172.251	-75.2	-1.58164E3	-589.01	-3.97153	-60.3761	-208.548	-0.534971	-3.10678	-113.644
2010	Surface 547	978	9.665	-166.683	-74.2	-1.80152E3	-905.139	-1.89949	-84.5143	-325.71	-0.350308	-7.74623	-112.67
2011	Surface 547	982	9.665	-172.251	-74.2	-1.81809E3	-905.124	-12.243	-85.8567	-325.926	-0.772303	-3.40231	-112.837
2012	Surface 547	1198	9.665	-166.683	-73.2	-2.32523E3	-1.30894E3	-4.93185	-108.234	-419.169	-0.472952	-10.152	-63.347
2013	Surface 547	1203	9.665	-172.251	-73.2	-2.34229E3	-1.30832E3	-24.3241	-109.869	-419.308	-1.16234	-4.33269	-63.5701
2014	Surface 547	1416	9.665	-166.683	-72.2	-3.22107E3	-1.74887E3	-8.46318	-122.672	-444.522	-0.745497	-14.5287	24.6861
2015	Surface 547	1422	9.665	-172.251	-72.2	-3.23638E3	-1.74753E3	-38.5731	-124.81	-444.573	-1.75202	-5.94635	24.1916
2016	Surface 547	1638	9.665	-166.683	-71.2	-4.49742E3	-2.1418E3	-11.9765	-123.813	-380.803	-1.1427	-20.8091	114.298
2017	Surface 547	1643	9.665	-172.251	-71.2	-4.50846E3	-2.13952E3	-52.4691	-126.849	-380.843	-2.54612	-8.03831	113.244
2018	Surface 547	1857	9.665	-166.683	-70.2	-6.08397E3	-2.43781E3	-14.5967	-110.998	-229.476	-1.58908	-28.1412	198.196
2019	Surface 547	1862	9.665	-172.251	-70.2	-6.08856E3	-2.43402E3	-62.9871	-115.582	-230.321	-3.1623	-9.89679	195.292
2020	Surface 547	2077	9.665	-166.683	-69.2	-7.85251E3	-2.62739E3	-14.6546	-81.9872	14.5597	-0.0904492	-35.8292	295.413
2021	Surface 547	2082	9.665	-172.251	-69.2	-7.84874E3	-2.62303E3	-66.7741	-89.4356	8.68428	-3.04565	-9.58721	290.44
2022	Surface 547	2298	9.665	-166.683	-68.2	-9.60791E3	-2.71211E3	-12.3385	-35.9046	345.938	-4.40646	-29.9361	381.642
2023	Surface 547	2304	9.665	-172.251	-68.2	-9.59238E3	-2.70586E3	-61.2502	-38.9223	348.137	-0.382488	-9.56958	385.526
2024	Surface 547	2575	9.665	-166.683	-67.2	-11.0612E3	-2.71169E3	-8.59505	31.0402	794.105	14.3875	-124.017	394.125
2025	Surface 547	2585	9.665	-172.251	-67.2	-11.0409E3	-2.70232E3	-41.7098	14.1525	788.902	2.52009	-51.6798	403.232
2026	Surface 549	80	9.665	-159.181	-78.2	-1.6355E3	-222.025	-2.22232	-22.0099	-14.9154	-0.213603	2.36003	-23.7002
2027	Surface 549	84	9.665	-160.983	-78.2	-1.63784E3	-222.883	-5.64758	-22.2489	-15.2559	-0.171748	-1.37573	-23.4313
2028	Surface 549	300	9.665	-159.181	-77.2	-1.54402E3	-247.667	-0.259377	-25.3148	-38.1428	-0.0237203	2.31401	-45.1295
2029	Surface 549	304	9.665	-160.983	-77.2	-1.53948E3	-246.674	-1.98934	-25.4533	-38.2587	-0.111685	-0.975431	-44.9592
2030	Surface 549	520	9.665	-159.181	-76.2	-1.49786E3	-368.904	2.11981	-37.617	-105.399	-0.0978806	2.36279	-84.9694
2031	Surface 549	526	9.665	-160.983	-76.2	-1.49604E3	-367.834	1.22919	-37.8466	-105.369	-0.142681	-0.714201	-84.7831
2032	Surface 549	738	9.665	-159.181	-75.2	-1.54667E3	-587.976	3.9737	-57.7723	-207.814	-0.0816003	2.53435	-112.876
2033	Surface 549	746	9.665	-160.983	-75.2	-1.54417E3	-586.545	4.41176	-58.0029	-207.816	-0.114194	-0.4882	-112.443
2034	Surface 549	959	9.665	-159.181	-74.2	-1.77912E3	-905.004	6.42361	-82.8494	-325.138	-0.0242357	2.81587	-112.034
2035	Surface 549	965	9.665	-160.983	-74.2	-1.77659E3	-903.367	8.87712	-83.1137	-325.133	-0.0248964	-0.574926	-111.321
2036	Surface 549	1180	9.665	-159.181	-73.2	-2.30221E3	-1.3094E3	9.90904	-106.361	-418.605	0.0604287	3.37652	-62.5392
2037	Surface 549	1186	9.665	-160.983	-73.2	-2.29939E3	-1.30751E3	15.4281	-106.629	-418.612	0.0813799	-1.01912	-61.5402
2038	Surface 549	1399	9.665	-159.181	-72.2	-3.20067E3	-1.75004E3	14.1846	-120.471	-443.953	0.214833	4.39469	25.7849
2039	Surface 549	1405	9.665	-160.983	-72.2	-3.19805E3	-1.74809E3	23.3142	-120.764	-444.033	0.190486	-1.88726	26.9645
2040	Surface 549	1620	9.665	-159.181	-71.2	-4.48345E3	-2.14364E3	18.4832	-121.157	-380.067	0.52889	5.84202	115.762
2041	Surface 549	1625	9.665	-160.983	-71.2	-4.48136E3	-2.14185E3	30.9993	-121.242	-380.176	0.454024	-2.94266	117.104
2042	Surface 549	1838	9.665	-159.181	-70.2	-6.07939E3	-2.4401E3	22.1966	-107.315	-228.728	1.0749	7.4135	199.884
2043	Surface 549	1845	9.665	-160.983	-70.2	-6.07835E3	-2.43865E3	37.1291	-108.109	-228.904	0.633351	-5.70681	201.075
2044	Surface 549	2058	9.665	-159.181	-69.2	-7.86024E3	-2.629E3	25.0346	-77.6192	19.0018	1.62181	11.1427	303.417
2045	Surface 549	2066	9.665	-160.983	-69.2	-7.85896E3	-2.62924E3	40.7676	-75.0212	16.2863	1.40398	-0.944541	302.649
2046	Surface 549	2279	9.665	-159.181	-68.2	-9.63262E3	-2.71053E3	26.5122	-26.8161	354.415	1.99429	-3.20051	394.813
2047	Surface 549	2285	9.665	-160.983	-68.2	-9.63391E3	-2.7116E3	42.4972	-31.6655	378.835	3.29685	-26.8097	417.831
2048	Surface 549	2547	9.665	-159.181	-67.2	-11.0938E3	-2.71014E3	14.8824	54.551	790.341	-31.2966	33.7224	386.964
2049	Surface 549	2557	9.665	-160.983	-67.2	-11.0967E3	-2.71665E3	20.6704	54.4814	813.216	-46.0355	21.7121	476.802
2050	Surface 556	82	9.665	-20.819	-78.2	-1.63531E3	-225.274	1.72703	-22.1674	-14.8711	-0.121021	-3.15647	-23.633
2051	Surface 556	89	9.665	-19.0166	-78.2	-1.63788E3	-226.134	4.69059	-22.3573	-15.2342	-0.188488	0.51477	-23.3592
2052	Surface 556	303	9.665	-20.819	-77.2	-1.54453E3	-250.245	-0.0181294	-25.5178	-37.9993	-0.450792	-2.15786	-45.0577
2053	Surface 556	307	9.665	-19.0166	-77.2	-1.54008E3	-249.284	1.3059	-25.5858	-38.1452	-0.391522	1.14219	-44.8775
2054	Surface 556	523	9.665	-20.819	-76.2	-1.49907E3	-370.007	-2.24126	-37.9381	-105.034	-0.603975	-2.1655	-84.8994
2055	Surface 556	528	9.665	-19.0166	-76.2	-1.49725E3	-369.064	-1.7596	-38.0564	-105.056	-0.598459	0.918888	-84.6837
2056	Surface 556	743	9.665	-20.819	-75.2	-1.54855E3	-587.607	-4.28197	-58.2572	-207.177	-0.870076	-2.19418	-112.821
2057	Surface 556	748	9.665	-19.0166	-75.2	-1.54594E3	-586.396	-5.13038	-58.3109	-207.258	-0.890788	0.841553	-112.329
2058	Surface 556	963	9.665	-20.819	-74.2	-1.78139E3	-903.131	-7.26656	-83.5799	-324.188	-1.29572	-2.23657	-112.027
2059	Surface 556	967	9.665	-19.0166	-74.2	-1.77866E3	-901.832	-10.1397	-83.5642	-324.293	-1.36844	1.17535	-111.214
2060	Surface 556	1182	9.665	-20.819	-73.2	-2.30433E3	-1.30597E3	-11.6651	-107.46	-417.342	-1.92053	-2.39986	-62.6917
2061	Surface 556	1188	9.665	-19.0166	-73.2	-2.30119E3	-1.30459E3	-17.6145	-107.28	-417.501	-2.03886	2.02925	-61.5207
2062	Surface 556	1403	9.665	-20.819	-72.2	-3.20167E3	-1.74497E3	-17.2836	-122.117	-442.549	-2.8525	-2.71966	25.2264
2063	Surface 556	1409	9.665	-19.0166	-72.2	-3.1986E3	-1.74384E3	-26.8457	-121.693	-442.818	-2.94598	3.61588	26.7158
2064	Surface 556	1621	9.665	-20.819	-71.2	-4.48187E3	-2.13697E3	-23.3239	-123.583	-379.113	-4.18228	-2.88017	114.351
2065	Surface 556	1629	9.665	-19.0166	-71.2	-4.47919E3	-2.13646E3	-36.2465	-122.514	-379.369	-4.21712	5.98544	116.258
2066	Surface 556	1842	9.665	-20.819	-70.2	-6.07319E3	-2.43214E3	-28.8114	-110.617	-229.667	-5.71671	-2.0214	197.095
2067	Surface 556	1848	9.665	-19.0166	-70.2	-6.07154E3	-2.43266E3	-44.0292	-109.656	-229.656	-5.23194	11.2255	199.339
2068	Surface 556	2062	9.665	-20.819	-69.2	-7.84705E3	-2.62079E3	-32.3638	-81.1086	14.2104	-6.15443	-0.807787	300.224
2069	Surface 556	2067	9.665	-19.0166	-69.2	-7.84544E3	-2.62367E3	-48.0282	-75.7416	12.7087	-5.47333	10.8088	301.163
2070	Surface 556	2282	9.665	-20.819	-68.2	-9.61186E3	-2.70327E3	-31.5214	-27.8093	346.169	-3.48315	23.1738	396.677
2071	Surface 556	2289	9.665	-19.0166	-68.2	-9.61395E3	-2.70723E3	-47.0102	-29.6697	374.619	-3.7711	43.4438	421.648
2072	Surface 556	2549	9.665	-20.819	-67.2	-11.0732E3	-2.70403E3	-12.6558	61.1564	794.557	39.3992	-23.2987	404.805
2073	Surface 556	2559	9.665	-19.0166	-67.2	-11.0784E3	-2.71264E3	-17.9341	63.1802	818.136	54.2825	-18.3925	490.958
2074	Surface 558	99	9.665	-13.3169	-78.2	-1.63224E3	-227.865	3.71148	-22.6419	-14.9014	-0.306575	7.46789	-23.9476
2075	Surface 558	106	9.665	-7.74887	-78.2	-1.6302E3	-230.746	2.47378	-23.0224	-15.0082	-0.207025	2.80422	-23.9564
2076	Surface 558	319	9.665	-13.3169	-77.2	-1.55669E3	-253.684	0.447636	-26.21	-38.2168	-0.319638	8.10524	-45.4581
2077	Surface 558	327	9.665	-7.74887	-77.2	-1.56559E3	-256.479	-1.03135	-26.749	-38.3715	-0.236774	3.78374	-45.6372
2078	Surface 558	539	9.665	-13.3169	-76.2	-1.51593E3	-371.632	-2.16683	-38.6572	-105.577	-0.463789	7.35595	-85.3193
2079	Surface 558	545	9.665	-7.74887	-76.2	-1.52841E3	-372.615	-2.79171	-39.2491	-105.856	-0.255897	3.38039	-85.5358
2080	Surface 558	760	9.665	-13.3169	-75.2	-1.56816E3	-588.981	-2.15462	-58.9085	-208.003	-0.687795	7.24371	-113.124
2081	Surface 558	765	9.665	-7.74887	-75.2	-1.58267E3	-589.929	1.10165	-59.5506	-208.427	-0.274613	3.31747	-113.191
2082	Surface 558	979	9.665	-13.3169	-74.2	-1.80282E3	-904.511	-0.588646	-83.9594	-325.193	-1.01391	8.26671	-112.253
2083	Surface 558	985	9.665	-7.74887	-74.2	-1.81878E3	-905.38	8.98914	-84.5911	-325.655	-0.268913	3.74097	-112.197
2084	Surface 558	1200	9.665	-13.3169	-73.2	-2.32587E3	-1.30747E3	1.63112	-107.328	-418.481	-1.37817	11.0038	-62.8122
2085	Surface 558	1207	9.665	-7.74887	-73.2	-2.34214E3	-1.30821E3	20.5553	-107.935	-418.907	-0.149988	4.85832	-62.6909
2086	Surface 558	1421	9.665	-13.3169	-72.2	-3.22006E3	-1.74697E3	4.11017	-121.177	-443.781	-1.74587	15.9378	25.3528
2087	Surface 558	1425	9.665	-7.74887	-72.2	-3.23455E3	-1.74764E3	34.3388	-121.842	-444.114	0.152229	6.75123	25.4313
2088	Surface 558	1640	9.665	-13.3169	-71.2	-4.49342E3	-2.14022E3	6.51345	-121.35	-380.188	-2.07614	23.2339	115.149
2089	Surface 558	1647	9.665	-7.74887	-71.2	-4.50391E3	-2.14084E3	48.1189	-122.263	-380.295	0.690393	9.28574	115.193
2090	Surface 558	1861	9.665	-13.3169	-70.2	-6.07565E3	-2.43759E3	8.49942	-107.09	-229.012	-2.0224	32.5034	199.361
2091	Surface 558	1867	9.665	-7.74887	-70.2	-6.08044E3	-2.43785E3	59.2681	-108.566	-228.943	1.17269	11.97	198.59
2092	Surface 558	2079	9.665	-13.3169	-69.2	-7.83963E3	-2.62947E3	9.52043	-76.409	15.4596	-2.43172	43.1848	297.137
2093	Surface 558	2086	9.665	-7.74887	-69.2	-7.83754E3	-2.63015E3	64.8751	-79.5897	12.7415	1.4084	13.6698	294.596
2094	Surface 558	2300	9.665	-13.3169	-68.2	-9.59253E3	-2.71684E3	10.5646	-29.387	348.335	5.50114	38.3687	383.908
2095	Surface 558	2307	9.665	-7.74887	-68.2	-9.58085E3	-2.71633E3	62.5323	-27.8022	356.105	0.385488	17.6591	387.127
2096	Surface 558	2582	9.665	-13.3169	-67.2	-11.0473E3	-2.71736E3	12.3075	37.798	800.379	-8.97421	124.316	396.388
2097	Surface 558	2590	9.665	-7.74887	-67.2	-11.031E3	-2.71821E3	47.1305	22.2904	797.08	1.22817	57.7621	399.015
2098	Surface 559	106	9.665	-7.74887	-78.2	-1.6302E3	-230.746	2.47378	-23.0224	-15.0082	-0.207025	2.80422	-23.9564
2099	Surface 559	113	9.665	7.01648E-15	-78.2	-1.62957E3	-230.045	-3.74856	-23.2613	-14.9772	-0.0499754	-1.49736	-23.9806
2100	Surface 559	327	9.665	-7.74887	-77.2	-1.56559E3	-256.479	-1.03135	-26.749	-38.3715	-0.236774	3.78374	-45.6372
2101	Surface 559	332	9.665	7.01648E-15	-77.2	-1.56621E3	-255.743	-1.62207	-27.0055	-38.3804	-0.0585245	-1.63558	-45.7078
2102	Surface 559	545	9.665	-7.74887	-76.2	-1.52841E3	-372.615	-2.79171	-39.2491	-105.856	-0.255897	3.38039	-85.5358
2103	Surface 559	552	9.665	7.01648E-15	-76.2	-1.53009E3	-371.55	-1.6371	-39.5879	-105.933	-0.0357197	-1.52192	-85.662
2104	Surface 559	765	9.665	-7.74887	-75.2	-1.58267E3	-589.929	1.10165	-59.5506	-208.427	-0.274613	3.31747	-113.191
2105	Surface 559	773	9.665	7.01648E-15	-75.2	-1.58511E3	-588.643	-5.32998	-59.9746	-208.528	0.0126139	-1.62637	-113.31
2106	Surface 559	985	9.665	-7.74887	-74.2	-1.81878E3	-905.38	8.98914	-84.5911	-325.655	-0.268913	3.74097	-112.197
2107	Surface 559	992	9.665	7.01648E-15	-74.2	-1.82158E3	-904.05	-11.5385	-85.1427	-325.697	0.0751962	-1.90348	-112.307
2108	Surface 559	1207	9.665	-7.74887	-73.2	-2.34214E3	-1.30821E3	20.5553	-107.935	-418.907	-0.149988	4.85832	-62.6909
2109	Surface 559	1213	9.665	7.01648E-15	-73.2	-2.34515E3	-1.30689E3	-20.2085	-108.717	-418.757	0.20573	-2.46803	-62.8735
2110	Surface 559	1425	9.665	-7.74887	-72.2	-3.23455E3	-1.74764E3	34.3388	-121.842	-444.114	0.152229	6.75123	25.4313
2111	Surface 559	1433	9.665	7.01648E-15	-72.2	-3.23774E3	-1.74602E3	-29.9284	-123.105	-443.614	0.515572	-3.43787	24.9894
2112	Surface 559	1647	9.665	-7.74887	-71.2	-4.50391E3	-2.14084E3	48.1189	-122.263	-380.295	0.690393	9.28574	115.193
2113	Surface 559	1653	9.665	7.01648E-15	-71.2	-4.50732E3	-2.13807E3	-38.3718	-124.546	-379.533	1.14554	-5.01554	113.853
2114	Surface 559	1867	9.665	-7.74887	-70.2	-6.08044E3	-2.43785E3	59.2681	-108.566	-228.943	1.17269	11.97	198.59
2115	Surface 559	1872	9.665	7.01648E-15	-70.2	-6.08415E3	-2.43287E3	-43.1578	-112.886	-229.639	2.11759	-7.70046	195.39
