	Feature	Node	X	Y	Z	Nt[kN/m]	Nz[kN/m]	Ntz[kN/m]	Mt[kN.m/m]	Mz[kN.m/m]	Mtz[kN.m/m]	St[kN/m]	Sz[kN/m]
1	Feature	Node	X	Y	Z	Nt[kN/m]	Nz[kN/m]	Ntz[kN/m]	Mt[kN.m/m]	Mz[kN.m/m]	Mtz[kN.m/m]	St[kN/m]	Sz[kN/m]
2141	Surface 3001	9074	9.665	-85.0467	-59.3864	-11.0005E3	-3.97525E3	165.43	-43.4847	111.122	-4.883	99.4065	8.49879
2142	Surface 3001	9150	9.665	-90.0	-59.2	-11.0405E3	-3.90402E3	121.515	-65.8673	95.7671	-11.0201	62.1323	-8.24262
2143	Surface 3003	8457	9.665	-96.5234	-59.9	-11.1429E3	-3.83409E3	87.8241	-105.05	59.0483	-37.9198	93.5363	5.62936
2144	Surface 3003	8469	9.665	-99.0201	-59.9	-11.2086E3	-3.79949E3	80.7754	-128.971	45.6718	-42.1592	-78.6075	1.37212
2145	Surface 3003	9033	9.665	-90.0	-59.5	-11.0598E3	-3.90871E3	139.913	-69.9742	94.0786	-18.0015	58.9879	-2.88525
2146	Surface 3003	9070	9.665	-94.9533	-59.3864	-11.1099E3	-3.84829E3	97.1804	-99.3814	65.3156	-24.7455	10.5582	0.644918
2147	Surface 3003	9150	9.665	-90.0	-59.2	-11.0405E3	-3.90402E3	121.515	-65.8673	95.7671	-11.0201	62.1323	-8.24262
2148	Surface 3026	8991	9.665	99.0201	-59.9	-11.1271E3	-4.05904E3	-129.923	-141.721	54.6626	47.9598	61.0648	19.5551
2149	Surface 3026	9004	9.665	96.5234	-59.9	-11.003E3	-4.23796E3	-182.989	-109.925	74.5548	41.1856	-110.796	22.0712
2150	Surface 3026	9041	9.665	90.0	-59.5	-10.8889E3	-4.35488E3	-243.886	-58.4273	127.278	14.2518	-82.7237	17.5397
2151	Surface 3026	9077	9.665	94.9533	-59.3864	-10.9719E3	-4.12978E3	-175.503	-101.122	91.4027	24.4859	-37.334	12.0449
2152	Surface 3026	9156	9.665	90.0	-59.2	-10.8447E3	-4.17271E3	-194.695	-52.5329	132.733	4.90733	-84.7158	-18.2741
2153	Surface 3028	8994	9.665	80.9799	-59.9	-10.8106E3	-4.412E3	-441.508	-3.07817	168.342	-4.10971	-162.503	22.2978
2154	Surface 3028	9005	9.665	83.4766	-59.9	-10.7849E3	-4.48695E3	-377.692	-20.6485	150.98	7.58896	-46.8388	47.4474
2155	Surface 3028	9041	9.665	90.0	-59.5	-10.8889E3	-4.35488E3	-243.886	-58.4273	127.278	14.2518	-82.7237	17.5397
2156	Surface 3028	9080	9.665	85.0467	-59.3864	-10.8305E3	-4.29905E3	-259.645	-18.2981	148.041	-1.94389	-113.949	2.93082
2157	Surface 3028	9156	9.665	90.0	-59.2	-10.8447E3	-4.17271E3	-194.695	-52.5329	132.733	4.90733	-84.7158	-18.2741
2158	Surface 3091	7539	9.665	-79.3333	-61.4	-11.0793E3	-3.99385E3	470.998	-64.233	118.572	-21.3632	-15.519	45.7346
2159	Surface 3091	7547	9.665	-77.6243	-61.4	-11.018E3	-4.01183E3	523.386	-43.6032	141.535	-18.2908	179.784	72.6016
2160	Surface 3091	8325	9.665	-80.4112	-60.5716	-11.0613E3	-4.03337E3	381.211	-50.6804	123.455	-13.284	-10.3393	70.8771
2161	Surface 3091	8460	9.665	-83.4766	-59.9	-11.0131E3	-4.01735E3	237.914	-47.6517	117.064	-11.8971	16.6008	29.0043
2162	Surface 3091	8472	9.665	-80.9799	-59.9	-10.9391E3	-4.03779E3	297.659	-32.2363	136.061	-0.547915	164.014	20.7263
2163	Surface 3094	7532	9.665	-100.667	-61.4	-11.3579E3	-3.79152E3	125.925	-132.061	40.0118	-60.4226	89.4332	-9.52066
2164	Surface 3094	7542	9.665	-102.376	-61.4	-11.3767E3	-3.79097E3	100.965	-135.969	45.3655	-56.675	-114.216	26.1024
2165	Surface 3094	8323	9.665	-99.5888	-60.5716	-11.2786E3	-3.79968E3	96.3581	-129.435	41.1197	-55.501	101.973	30.4432
2166	Surface 3094	8457	9.665	-96.5234	-59.9	-11.1429E3	-3.83409E3	87.8241	-105.05	59.0483	-37.9198	93.5363	5.62936
2167	Surface 3094	8469	9.665	-99.0201	-59.9	-11.2086E3	-3.79949E3	80.7754	-128.971	45.6718	-42.1592	-78.6075	1.37212
2168	Surface 3124	8024	9.665	102.376	-61.4	-11.2824E3	-4.14798E3	-167.261	-154.456	34.7736	66.9977	113.237	49.2028
2169	Surface 3124	8031	9.665	100.667	-61.4	-11.1922E3	-4.15041E3	-239.146	-150.056	26.9459	67.971	-89.9614	14.3765
2170	Surface 3124	8329	9.665	99.5888	-60.5716	-11.1297E3	-4.17553E3	-201.358	-144.334	41.8955	63.6619	-109.764	47.0161
2171	Surface 3124	8991	9.665	99.0201	-59.9	-11.1271E3	-4.05904E3	-129.923	-141.721	54.6626	47.9598	61.0648	19.5551
2172	Surface 3124	9004	9.665	96.5234	-59.9	-11.003E3	-4.23796E3	-182.989	-109.925	74.5548	41.1856	-110.796	22.0712
2173	Surface 3127	8029	9.665	77.6243	-61.4	-10.8392E3	-4.52205E3	-666.453	-15.4953	161.454	15.1994	-179.598	99.6982
2174	Surface 3127	8039	9.665	79.3333	-61.4	-10.7737E3	-4.44699E3	-687.255	-37.5265	132.881	19.2332	-17.619	80.0002
2175	Surface 3127	8330	9.665	80.4112	-60.5716	-10.7903E3	-4.48559E3	-570.163	-19.7489	150.74	8.94725	-17.1032	97.1019
2176	Surface 3127	8994	9.665	80.9799	-59.9	-10.8106E3	-4.412E3	-441.508	-3.07817	168.342	-4.10971	-162.503	22.2978
2177	Surface 3127	9005	9.665	83.4766	-59.9	-10.7849E3	-4.48695E3	-377.692	-20.6485	150.98	7.58896	-46.8388	47.4474
2178	Surface 3190	6902	9.665	-79.3933	-61.6	-11.104E3	-3.94504E3	535.641	-68.5898	81.5346	-37.8779	18.8232	80.035
2179	Surface 3190	6909	9.665	-77.6764	-61.6	-11.0316E3	-3.99673E3	632.256	-49.4501	132.384	-38.2704	65.0212	126.24
2180	Surface 3190	7539	9.665	-79.3333	-61.4	-11.0793E3	-3.99385E3	470.998	-64.233	118.572	-21.3632	-15.519	45.7346
2181	Surface 3190	7547	9.665	-77.6243	-61.4	-11.018E3	-4.01183E3	523.386	-43.6032	141.535	-18.2908	179.784	72.6016
2182	Surface 3193	6897	9.665	-100.607	-61.6	-11.3709E3	-3.79167E3	156.461	-129.29	27.6631	-59.4536	50.4438	3.57196
2183	Surface 3193	6904	9.665	-102.324	-61.6	-11.4053E3	-3.78159E3	116.421	-132.636	48.811	-54.3154	1.34981	39.5268
2184	Surface 3193	7532	9.665	-100.667	-61.4	-11.3579E3	-3.79152E3	125.925	-132.061	40.0118	-60.4226	89.4332	-9.52066
2185	Surface 3193	7542	9.665	-102.376	-61.4	-11.3767E3	-3.79097E3	100.965	-135.969	45.3655	-56.675	-114.216	26.1024
2186	Surface 3223	7459	9.665	102.324	-61.6	-11.3298E3	-4.1606E3	-190.282	-154.259	19.3096	64.2506	7.56231	56.1195
2187	Surface 3223	7468	9.665	100.607	-61.6	-11.2054E3	-4.14292E3	-277.827	-151.295	1.17276	68.0995	-53.0706	24.9365
2188	Surface 3223	8024	9.665	102.376	-61.4	-11.2824E3	-4.14798E3	-167.261	-154.456	34.7736	66.9977	113.237	49.2028
2189	Surface 3223	8031	9.665	100.667	-61.4	-11.1922E3	-4.15041E3	-239.146	-150.056	26.9459	67.971	-89.9614	14.3765
2190	Surface 3226	7466	9.665	77.6764	-61.6	-10.8571E3	-4.45918E3	-788.958	-24.628	135.214	39.2002	-67.5706	162.397
2191	Surface 3226	7473	9.665	79.3933	-61.6	-10.7837E3	-4.37612E3	-775.48	-44.9234	79.4433	38.7562	-50.8733	114.001
2192	Surface 3226	8029	9.665	77.6243	-61.4	-10.8392E3	-4.52205E3	-666.453	-15.4953	161.454	15.1994	-179.598	99.6982
2193	Surface 3226	8039	9.665	79.3333	-61.4	-10.7737E3	-4.44699E3	-687.255	-37.5265	132.881	19.2332	-17.619	80.0002
2194	Surface 3289	5971	9.665	-80.9449	-62.4	-11.1774E3	-3.91348E3	558.059	-93.8542	26.9296	-67.9653	77.6661	113.298
2195	Surface 3289	5984	9.665	-78.9947	-62.4	-11.1201E3	-3.9084E3	665.919	-91.7847	11.075	-62.5966	10.7632	176.289
2196	Surface 3289	6902	9.665	-79.3933	-61.6	-11.104E3	-3.94504E3	535.641	-68.5898	81.5346	-37.8779	18.8232	80.035
2197	Surface 3289	6909	9.665	-77.6764	-61.6	-11.0316E3	-3.99673E3	632.256	-49.4501	132.384	-38.2704	65.0212	126.24
2198	Surface 3292	5964	9.665	-99.0551	-62.4	-11.3997E3	-3.80607E3	221.72	-127.569	5.35064	-49.1433	-47.934	44.307
2199	Surface 3292	5975	9.665	-101.005	-62.4	-11.4214E3	-3.79348E3	192.044	-133.147	-0.961663	-47.5637	8.57279	73.5484
2200	Surface 3292	6897	9.665	-100.607	-61.6	-11.3709E3	-3.79167E3	156.461	-129.29	27.6631	-59.4536	50.4438	3.57196
2201	Surface 3292	6904	9.665	-102.324	-61.6	-11.4053E3	-3.78159E3	116.421	-132.636	48.811	-54.3154	1.34981	39.5268
2202	Surface 3322	6699	9.665	101.005	-62.4	-11.3325E3	-4.09011E3	-302.388	-152.691	-38.492	52.4287	2.12112	72.2194
2203	Surface 3322	6706	9.665	99.0551	-62.4	-11.177E3	-4.14546E3	-365.628	-149.21	-32.8849	58.1504	46.0774	54.6331
2204	Surface 3322	7459	9.665	102.324	-61.6	-11.3298E3	-4.1606E3	-190.282	-154.259	19.3096	64.2506	7.56231	56.1195
2205	Surface 3322	7468	9.665	100.607	-61.6	-11.2054E3	-4.14292E3	-277.827	-151.295	1.17276	68.0995	-53.0706	24.9365
2206	Surface 3325	6705	9.665	78.9947	-62.4	-10.971E3	-4.14639E3	-834.368	-78.1544	-9.27254	70.8253	-19.2433	207.282
2207	Surface 3325	6714	9.665	80.9449	-62.4	-10.9213E3	-4.32791E3	-821.104	-84.0338	5.96658	76.6355	-107.229	137.596
2208	Surface 3325	7466	9.665	77.6764	-61.6	-10.8571E3	-4.45918E3	-788.958	-24.628	135.214	39.2002	-67.5706	162.397
2209	Surface 3325	7473	9.665	79.3933	-61.6	-10.7837E3	-4.37612E3	-775.48	-44.9234	79.4433	38.7562	-50.8733	114.001
2210	Surface 3366	5228	9.665	-90.0	-63.6	-11.2849E3	-3.89071E3	453.805	-165.857	-229.231	-53.1205	-15.8778	264.064
2211	Surface 3366	5440	9.665	-90.0	-63.3	-11.2698E3	-3.79949E3	432.412	-156.063	-140.625	-57.5241	-5.10275	191.324
2212	Surface 3366	5592	9.665	-83.486	-63.2665	-11.2409E3	-3.83175E3	580.689	-136.668	-186.726	-45.6665	-87.7735	295.596
2213	Surface 3366	5683	9.665	-84.768	-63.0534	-11.2473E3	-3.84455E3	522.274	-127.319	-84.6908	-60.4022	-69.924	191.915
2214	Surface 3366	5971	9.665	-80.9449	-62.4	-11.1774E3	-3.91348E3	558.059	-93.8542	26.9296	-67.9653	77.6661	113.298
2215	Surface 3366	5984	9.665	-78.9947	-62.4	-11.1201E3	-3.9084E3	665.919	-91.7847	11.075	-62.5966	10.7632	176.289
2216	Surface 3369	5228	9.665	-90.0	-63.6	-11.2849E3	-3.89071E3	453.805	-165.857	-229.231	-53.1205	-15.8778	264.064
2217	Surface 3369	5440	9.665	-90.0	-63.3	-11.2698E3	-3.79949E3	432.412	-156.063	-140.625	-57.5241	-5.10275	191.324
2218	Surface 3369	5589	9.665	-96.514	-63.2665	-11.3447E3	-3.84075E3	299.697	-140.914	-137.946	-55.8823	58.6746	204.054
2219	Surface 3369	5679	9.665	-95.232	-63.0534	-11.3544E3	-3.80698E3	303.595	-138.393	-64.051	-51.8503	60.7965	119.552
2220	Surface 3369	5964	9.665	-99.0551	-62.4	-11.3997E3	-3.80607E3	221.72	-127.569	5.35064	-49.1433	-47.934	44.307
2221	Surface 3369	5975	9.665	-101.005	-62.4	-11.4214E3	-3.79348E3	192.044	-133.147	-0.961663	-47.5637	8.57279	73.5484
2222	Surface 3390	5322	9.665	90.0	-63.6	-11.0607E3	-4.05983E3	-591.234	-173.283	-254.56	64.4857	14.8589	223.538
2223	Surface 3390	5553	9.665	90.0	-63.3	-11.0469E3	-4.09479E3	-629.958	-167.544	-179.192	68.7991	-1.39091	157.796
2224	Surface 3390	5596	9.665	96.514	-63.2665	-11.2291E3	-4.03093E3	-426.916	-155.606	-172.547	59.6512	-41.7	160.316
2225	Surface 3390	5686	9.665	95.232	-63.0534	-11.1529E3	-4.11632E3	-458.151	-155.043	-106.644	59.4644	-53.7205	96.8745
2226	Surface 3390	6699	9.665	101.005	-62.4	-11.3325E3	-4.09011E3	-302.388	-152.691	-38.492	52.4287	2.12112	72.2194
2227	Surface 3390	6706	9.665	99.0551	-62.4	-11.177E3	-4.14546E3	-365.628	-149.21	-32.8849	58.1504	46.0774	54.6331
2228	Surface 3393	5322	9.665	90.0	-63.6	-11.0607E3	-4.05983E3	-591.234	-173.283	-254.56	64.4857	14.8589	223.538
2229	Surface 3393	5553	9.665	90.0	-63.3	-11.0469E3	-4.09479E3	-629.958	-167.544	-179.192	68.7991	-1.39091	157.796
2230	Surface 3393	5597	9.665	83.486	-63.2665	-10.9944E3	-3.98586E3	-783.041	-135.183	-221.514	58.6117	65.2332	282.798
2231	Surface 3393	5689	9.665	84.768	-63.0534	-11.0234E3	-4.17583E3	-752.369	-131.243	-121.523	72.3376	44.7864	191.009
2232	Surface 3393	6705	9.665	78.9947	-62.4	-10.971E3	-4.14639E3	-834.368	-78.1544	-9.27254	70.8253	-19.2433	207.282
2233	Surface 3393	6714	9.665	80.9449	-62.4	-10.9213E3	-4.32791E3	-821.104	-84.0338	5.96658	76.6355	-107.229	137.596
2234	Surface 3421	8450	9.665	-90.0	-59.9	-11.1172E3	-3.8904E3	193.705	-84.2766	84.2742	-30.4662	47.2558	-6.06363
2235	Surface 3421	8460	9.665	-83.4766	-59.9	-11.0131E3	-4.01735E3	237.914	-47.6517	117.064	-11.8971	16.6008	29.0043
2236	Surface 3421	9033	9.665	-90.0	-59.5	-11.0598E3	-3.90871E3	139.913	-69.9742	94.0786	-18.0015	58.9879	-2.88525
2237	Surface 3422	8450	9.665	-90.0	-59.9	-11.1172E3	-3.8904E3	193.705	-84.2766	84.2742	-30.4662	47.2558	-6.06363
2238	Surface 3422	8457	9.665	-96.5234	-59.9	-11.1429E3	-3.83409E3	87.8241	-105.05	59.0483	-37.9198	93.5363	5.62936
2239	Surface 3422	9033	9.665	-90.0	-59.5	-11.0598E3	-3.90871E3	139.913	-69.9742	94.0786	-18.0015	58.9879	-2.88525
2240	Surface 3437	9004	9.665	96.5234	-59.9	-11.003E3	-4.23796E3	-182.989	-109.925	74.5548	41.1856	-110.796	22.0712
2241	Surface 3437	9011	9.665	90.0	-59.9	-10.924E3	-4.31804E3	-322.452	-77.3192	105.14	30.1985	-70.695	18.3086
2242	Surface 3437	9041	9.665	90.0	-59.5	-10.8889E3	-4.35488E3	-243.886	-58.4273	127.278	14.2518	-82.7237	17.5397
2243	Surface 3438	9005	9.665	83.4766	-59.9	-10.7849E3	-4.48695E3	-377.692	-20.6485	150.98	7.58896	-46.8388	47.4474
2244	Surface 3438	9011	9.665	90.0	-59.9	-10.924E3	-4.31804E3	-322.452	-77.3192	105.14	30.1985	-70.695	18.3086
2245	Surface 3438	9041	9.665	90.0	-59.5	-10.8889E3	-4.35488E3	-243.886	-58.4273	127.278	14.2518	-82.7237	17.5397
2246	Surface 3476	7524	9.665	-90.0	-61.4	-11.2504E3	-3.87877E3	276.182	-121.112	48.433	-50.8662	36.4921	-5.21215
2247	Surface 3476	7529	9.665	-84.6667	-61.4	-11.1723E3	-3.91946E3	370.901	-84.5717	97.0569	-40.6483	30.3922	92.4122
2248	Surface 3476	7539	9.665	-79.3333	-61.4	-11.0793E3	-3.99385E3	470.998	-64.233	118.572	-21.3632	-15.519	45.7346
2249	Surface 3476	8320	9.66021	-85.3787	-60.5723	-11.0923E3	-3.89611E3	306.948	-63.92	95.5798	-21.6531	68.5339	51.1045
2250	Surface 3476	8325	9.665	-80.4112	-60.5716	-11.0613E3	-4.03337E3	381.211	-50.6804	123.455	-13.284	-10.3393	70.8771
2251	Surface 3476	8450	9.665	-90.0	-59.9	-11.1172E3	-3.8904E3	193.705	-84.2766	84.2742	-30.4662	47.2558	-6.06363
2252	Surface 3476	8460	9.665	-83.4766	-59.9	-11.0131E3	-4.01735E3	237.914	-47.6517	117.064	-11.8971	16.6008	29.0043
2253	Surface 3480	7524	9.665	-90.0	-61.4	-11.2504E3	-3.87877E3	276.182	-121.112	48.433	-50.8662	36.4921	-5.21215
2254	Surface 3480	7527	9.665	-95.3333	-61.4	-11.3071E3	-3.82852E3	187.375	-122.251	56.8235	-58.7229	37.6938	64.2349
2255	Surface 3480	7532	9.665	-100.667	-61.4	-11.3579E3	-3.79152E3	125.925	-132.061	40.0118	-60.4226	89.4332	-9.52066
2256	Surface 3480	8318	9.66021	-94.6213	-60.5723	-11.2494E3	-3.83412E3	158.659	-108.615	59.3959	-47.326	32.8121	31.9733
2257	Surface 3480	8323	9.665	-99.5888	-60.5716	-11.2786E3	-3.79968E3	96.3581	-129.435	41.1197	-55.501	101.973	30.4432
2258	Surface 3480	8450	9.665	-90.0	-59.9	-11.1172E3	-3.8904E3	193.705	-84.2766	84.2742	-30.4662	47.2558	-6.06363
2259	Surface 3480	8457	9.665	-96.5234	-59.9	-11.1429E3	-3.83409E3	87.8241	-105.05	59.0483	-37.9198	93.5363	5.62936
2260	Surface 3497	8031	9.665	100.667	-61.4	-11.1922E3	-4.15041E3	-239.146	-150.056	26.9459	67.971	-89.9614	14.3765
2261	Surface 3497	8040	9.665	95.3333	-61.4	-11.1125E3	-4.20765E3	-320.766	-136.578	46.1548	67.6012	-47.9682	94.7251
2262	Surface 3497	8048	9.665	90.0	-61.4	-11.0289E3	-4.28529E3	-440.583	-125.315	45.3794	57.1863	-55.0181	24.4291
2263	Surface 3497	8329	9.665	99.5888	-60.5716	-11.1297E3	-4.17553E3	-201.358	-144.334	41.8955	63.6619	-109.764	47.0161
2264	Surface 3497	8333	9.66021	94.6213	-60.5723	-11.0891E3	-4.21022E3	-272.007	-117.763	61.6025	50.7323	-41.2075	66.8334
2265	Surface 3497	9004	9.665	96.5234	-59.9	-11.003E3	-4.23796E3	-182.989	-109.925	74.5548	41.1856	-110.796	22.0712
2266	Surface 3497	9011	9.665	90.0	-59.9	-10.924E3	-4.31804E3	-322.452	-77.3192	105.14	30.1985	-70.695	18.3086
2267	Surface 3501	8039	9.665	79.3333	-61.4	-10.7737E3	-4.44699E3	-687.255	-37.5265	132.881	19.2332	-17.619	80.0002
2268	Surface 3501	8043	9.665	84.6667	-61.4	-10.9118E3	-4.33982E3	-567.98	-73.2448	101.513	43.0389	-54.2097	134.586
2269	Surface 3501	8048	9.665	90.0	-61.4	-11.0289E3	-4.28529E3	-440.583	-125.315	45.3794	57.1863	-55.0181	24.4291
2270	Surface 3501	8330	9.665	80.4112	-60.5716	-10.7903E3	-4.48559E3	-570.163	-19.7489	150.74	8.94725	-17.1032	97.1019
2271	Surface 3501	8335	9.66021	85.3787	-60.5723	-10.8384E3	-4.30342E3	-488.177	-43.4652	112.153	19.1052	-100.134	88.3299
2272	Surface 3501	9005	9.665	83.4766	-59.9	-10.7849E3	-4.48695E3	-377.692	-20.6485	150.98	7.58896	-46.8388	47.4474
2273	Surface 3501	9011	9.665	90.0	-59.9	-10.924E3	-4.31804E3	-322.452	-77.3192	105.14	30.1985	-70.695	18.3086
2274	Surface 3539	6884	9.665	-90.0	-61.6	-11.2551E3	-3.85135E3	314.409	-125.435	17.6744	-57.0121	32.1961	-4.56466
2275	Surface 3539	6892	9.665	-84.6966	-61.6	-11.1766E3	-3.89976E3	409.451	-92.6348	63.0931	-53.2478	29.0983	113.278
2276	Surface 3539	6902	9.665	-79.3933	-61.6	-11.104E3	-3.94504E3	535.641	-68.5898	81.5346	-37.8779	18.8232	80.035
2277	Surface 3539	7524	9.665	-90.0	-61.4	-11.2504E3	-3.87877E3	276.182	-121.112	48.433	-50.8662	36.4921	-5.21215
2278	Surface 3539	7529	9.665	-84.6667	-61.4	-11.1723E3	-3.91946E3	370.901	-84.5717	97.0569	-40.6483	30.3922	92.4122
2279	Surface 3539	7539	9.665	-79.3333	-61.4	-11.0793E3	-3.99385E3	470.998	-64.233	118.572	-21.3632	-15.519	45.7346
2280	Surface 3543	6884	9.665	-90.0	-61.6	-11.2551E3	-3.85135E3	314.409	-125.435	17.6744	-57.0121	32.1961	-4.56466
2281	Surface 3543	6889	9.665	-95.3034	-61.6	-11.3163E3	-3.81995E3	216.858	-125.282	37.1302	-57.749	34.6073	75.6262
2282	Surface 3543	6897	9.665	-100.607	-61.6	-11.3709E3	-3.79167E3	156.461	-129.29	27.6631	-59.4536	50.4438	3.57196
2283	Surface 3543	7524	9.665	-90.0	-61.4	-11.2504E3	-3.87877E3	276.182	-121.112	48.433	-50.8662	36.4921	-5.21215
2284	Surface 3543	7527	9.665	-95.3333	-61.4	-11.3071E3	-3.82852E3	187.375	-122.251	56.8235	-58.7229	37.6938	64.2349
2285	Surface 3543	7532	9.665	-100.667	-61.4	-11.3579E3	-3.79152E3	125.925	-132.061	40.0118	-60.4226	89.4332	-9.52066
2286	Surface 3560	7468	9.665	100.607	-61.6	-11.2054E3	-4.14292E3	-277.827	-151.295	1.17276	68.0995	-53.0706	24.9365
2287	Surface 3560	7478	9.665	95.3034	-61.6	-11.1181E3	-4.19345E3	-357.161	-142.413	14.6621	67.2866	-43.7546	105.632
2288	Surface 3560	7486	9.665	90.0	-61.6	-11.0274E3	-4.23622E3	-489.925	-133.683	-4.40824	65.1411	-49.5266	27.7311
2289	Surface 3560	8031	9.665	100.667	-61.4	-11.1922E3	-4.15041E3	-239.146	-150.056	26.9459	67.971	-89.9614	14.3765
2290	Surface 3560	8040	9.665	95.3333	-61.4	-11.1125E3	-4.20765E3	-320.766	-136.578	46.1548	67.6012	-47.9682	94.7251
2291	Surface 3560	8048	9.665	90.0	-61.4	-11.0289E3	-4.28529E3	-440.583	-125.315	45.3794	57.1863	-55.0181	24.4291
2292	Surface 3564	7473	9.665	79.3933	-61.6	-10.7837E3	-4.37612E3	-775.48	-44.9234	79.4433	38.7562	-50.8733	114.001
2293	Surface 3564	7481	9.665	84.6966	-61.6	-10.9122E3	-4.30483E3	-614.711	-85.5678	50.4919	59.0393	-54.0789	148.58
2294	Surface 3564	7486	9.665	90.0	-61.6	-11.0274E3	-4.23622E3	-489.925	-133.683	-4.40824	65.1411	-49.5266	27.7311
2295	Surface 3564	8039	9.665	79.3333	-61.4	-10.7737E3	-4.44699E3	-687.255	-37.5265	132.881	19.2332	-17.619	80.0002
2296	Surface 3564	8043	9.665	84.6667	-61.4	-10.9118E3	-4.33982E3	-567.98	-73.2448	101.513	43.0389	-54.2097	134.586
2297	Surface 3564	8048	9.665	90.0	-61.4	-11.0289E3	-4.28529E3	-440.583	-125.315	45.3794	57.1863	-55.0181	24.4291
2298	Surface 3602	5952	9.665	-90.0	-62.4	-11.2763E3	-3.81961E3	368.592	-132.35	-33.0834	-60.8462	18.1781	108.087
2299	Surface 3602	5961	9.665	-85.4724	-62.4	-11.2312E3	-3.87028E3	463.098	-115.459	-3.57154	-58.1256	-30.9321	137.648
2300	Surface 3602	5971	9.665	-80.9449	-62.4	-11.1774E3	-3.91348E3	558.059	-93.8542	26.9296	-67.9653	77.6661	113.298
2301	Surface 3602	6884	9.665	-90.0	-61.6	-11.2551E3	-3.85135E3	314.409	-125.435	17.6744	-57.0121	32.1961	-4.56466
2302	Surface 3602	6892	9.665	-84.6966	-61.6	-11.1766E3	-3.89976E3	409.451	-92.6348	63.0931	-53.2478	29.0983	113.278
2303	Surface 3602	6902	9.665	-79.3933	-61.6	-11.104E3	-3.94504E3	535.641	-68.5898	81.5346	-37.8779	18.8232	80.035
2304	Surface 3606	5952	9.665	-90.0	-62.4	-11.2763E3	-3.81961E3	368.592	-132.35	-33.0834	-60.8462	18.1781	108.087
2305	Surface 3606	5958	9.665	-94.5276	-62.4	-11.3351E3	-3.80034E3	281.948	-133.521	-10.1266	-60.7376	63.7498	87.5259
2306	Surface 3606	5964	9.665	-99.0551	-62.4	-11.3997E3	-3.80607E3	221.72	-127.569	5.35064	-49.1433	-47.934	44.307
2307	Surface 3606	6884	9.665	-90.0	-61.6	-11.2551E3	-3.85135E3	314.409	-125.435	17.6744	-57.0121	32.1961	-4.56466
2308	Surface 3606	6889	9.665	-95.3034	-61.6	-11.3163E3	-3.81995E3	216.858	-125.282	37.1302	-57.749	34.6073	75.6262
2309	Surface 3606	6897	9.665	-100.607	-61.6	-11.3709E3	-3.79167E3	156.461	-129.29	27.6631	-59.4536	50.4438	3.57196
2310	Surface 3623	6706	9.665	99.0551	-62.4	-11.177E3	-4.14546E3	-365.628	-149.21	-32.8849	58.1504	46.0774	54.6331
2311	Surface 3623	6718	9.665	94.5276	-62.4	-11.1133E3	-4.14939E3	-438.606	-151.937	-47.2436	70.5973	-67.6459	101.725
2312	Surface 3623	6723	9.665	90.0	-62.4	-11.041E3	-4.17757E3	-552.752	-144.063	-69.9778	71.1797	-34.5421	124.345
2313	Surface 3623	7468	9.665	100.607	-61.6	-11.2054E3	-4.14292E3	-277.827	-151.295	1.17276	68.0995	-53.0706	24.9365
2314	Surface 3623	7478	9.665	95.3034	-61.6	-11.1181E3	-4.19345E3	-357.161	-142.413	14.6621	67.2866	-43.7546	105.632
2315	Surface 3623	7486	9.665	90.0	-61.6	-11.0274E3	-4.23622E3	-489.925	-133.683	-4.40824	65.1411	-49.5266	27.7311
2316	Surface 3627	6714	9.665	80.9449	-62.4	-10.9213E3	-4.32791E3	-821.104	-84.0338	5.96658	76.6355	-107.229	137.596
2317	Surface 3627	6720	9.665	85.4724	-62.4	-10.9864E3	-4.25064E3	-683.259	-117.653	-31.5111	67.6026	3.93651	167.194
2318	Surface 3627	6723	9.665	90.0	-62.4	-11.041E3	-4.17757E3	-552.752	-144.063	-69.9778	71.1797	-34.5421	124.345
2319	Surface 3627	7473	9.665	79.3933	-61.6	-10.7837E3	-4.37612E3	-775.48	-44.9234	79.4433	38.7562	-50.8733	114.001
2320	Surface 3627	7481	9.665	84.6966	-61.6	-10.9122E3	-4.30483E3	-614.711	-85.5678	50.4919	59.0393	-54.0789	148.58
2321	Surface 3627	7486	9.665	90.0	-61.6	-11.0274E3	-4.23622E3	-489.925	-133.683	-4.40824	65.1411	-49.5266	27.7311
2322	Surface 3652	5440	9.665	-90.0	-63.3	-11.2698E3	-3.79949E3	432.412	-156.063	-140.625	-57.5241	-5.10275	191.324
2323	Surface 3652	5683	9.665	-84.768	-63.0534	-11.2473E3	-3.84455E3	522.274	-127.319	-84.6908	-60.4022	-69.924	191.915
2324	Surface 3652	5952	9.665	-90.0	-62.4	-11.2763E3	-3.81961E3	368.592	-132.35	-33.0834	-60.8462	18.1781	108.087
2325	Surface 3652	5961	9.665	-85.4724	-62.4	-11.2312E3	-3.87028E3	463.098	-115.459	-3.57154	-58.1256	-30.9321	137.648
2326	Surface 3652	5971	9.665	-80.9449	-62.4	-11.1774E3	-3.91348E3	558.059	-93.8542	26.9296	-67.9653	77.6661	113.298
2327	Surface 3656	5440	9.665	-90.0	-63.3	-11.2698E3	-3.79949E3	432.412	-156.063	-140.625	-57.5241	-5.10275	191.324
