	Feature	Node	X	Y	Z	Fx[kN]	Fy[kN]	Fz[kN]	Mx[kN.m]	My[kN.m]	Mz[kN.m]
1	Feature	Node	X	Y	Z	Fx[kN]	Fy[kN]	Fz[kN]	Mx[kN.m]	My[kN.m]	Mz[kN.m]
37	Line 25115	3255	9.665	-24.9197	-65.7	75.3662	151.44	5.88627	0.0	-43.2711	-47.231E-6
38	Line 25118	3295	8.9	-24.9197	-65.7	75.3662	151.44	5.88627	0.0	-43.2711	-47.231E-6
39	Line 25118	3255	9.665	-24.9197	-65.7	75.3662	151.44	5.88627	0.0	-43.2711	-47.231E-6
40	Line 25118	3309	8.9	-23.1855	-65.7	94.2522	190.527	3.57591	0.0	-57.5827	-0.238838E-3
41	Line 25118	3284	9.665	-23.1855	-65.7	94.2522	190.527	3.57591	0.0	-57.5827	-0.238838E-3
42	Line 25119	3309	8.9	-23.1855	-65.7	94.2522	190.527	3.57591	0.0	-57.5827	-0.238838E-3
43	Line 25119	3284	9.665	-23.1855	-65.7	94.2522	190.527	3.57591	0.0	-57.5827	-0.238838E-3
44	Line 25119	3348	8.9	-20.819	-65.7	97.4708	192.141	8.27124	0.0	-92.0638	0.140963E-3
45	Line 25119	3329	9.665	-20.819	-65.7	97.4708	192.141	8.27124	0.0	-92.0638	0.140963E-3
46	Line 25120	3348	8.9	-20.819	-65.7	97.4708	192.141	8.27124	0.0	-92.0638	0.140963E-3
47	Line 25120	3329	9.665	-20.819	-65.7	97.4708	192.141	8.27124	0.0	-92.0638	0.140963E-3
48	Line 25120	3395	8.9	-19.0166	-65.7	60.7175	110.491	11.5489	0.0	-18.6811	0.138909E-3
49	Line 25120	3355	9.665	-19.0166	-65.7	60.7175	110.491	11.5489	0.0	-18.6811	0.138909E-3
50	Line 25123	3869	8.9	32.5601	-65.7	145.443	-178.951	127.96	0.0	-58.3851	-0.800236E-3
51	Line 25123	3843	8.9	30.3724	-65.7	94.1382	-144.975	45.5922	0.0	-44.5361	-91.4619E-6
52	Line 25123	3882	9.665	30.3724	-65.7	94.1382	-144.975	45.5922	0.0	-44.5361	-91.4619E-6
53	Line 25123	3911	9.665	32.5601	-65.7	145.443	-178.951	127.96	0.0	-58.3851	-0.800236E-3
54	Line 25124	3927	8.9	37.9822	-65.7	137.073	-79.3184	140.87	0.0	-17.6313	-2.47158E-3
55	Line 25124	3869	8.9	32.5601	-65.7	145.443	-178.951	127.96	0.0	-58.3851	-0.800236E-3
56	Line 25124	3911	9.665	32.5601	-65.7	145.443	-178.951	127.96	0.0	-58.3851	-0.800236E-3
57	Line 25124	3960	9.665	37.9822	-65.7	137.073	-79.3184	140.87	0.0	-17.6313	-2.47158E-3
58	Line 25127	3395	8.9	-19.0166	-65.7	60.7175	110.491	11.5489	0.0	-18.6811	0.138909E-3
59	Line 25127	3355	9.665	-19.0166	-65.7	60.7175	110.491	11.5489	0.0	-18.6811	0.138909E-3
60	Line 25127	3400	8.9	-18.3371	-65.7	141.486	249.02	32.428	0.0	-27.3144	0.159903E-3
61	Line 25127	3377	9.665	-18.3371	-65.7	141.486	249.02	32.428	0.0	-27.3144	0.159903E-3
62	Line 25128	3400	8.9	-18.3371	-65.7	141.486	249.02	32.428	0.0	-27.3144	0.159903E-3
63	Line 25128	3377	9.665	-18.3371	-65.7	141.486	249.02	32.428	0.0	-27.3144	0.159903E-3
64	Line 25128	3459	8.9	-13.3169	-65.7	255.31	390.373	82.0798	0.0	-237.454	1.39708E-3
65	Line 25128	3443	9.665	-13.3169	-65.7	255.31	390.373	82.0798	0.0	-237.454	1.39708E-3
66	Line 25131	3459	8.9	-13.3169	-65.7	255.31	390.373	82.0798	0.0	-237.454	1.39708E-3
67	Line 25131	3443	9.665	-13.3169	-65.7	255.31	390.373	82.0798	0.0	-237.454	1.39708E-3
68	Line 25131	3511	8.9	-7.74887	-65.7	329.84	301.363	89.6966	0.0	-295.599	-0.322773E-3
69	Line 25131	3499	9.665	-7.74887	-65.7	329.84	301.363	89.6966	0.0	-295.599	-0.322773E-3
70	Line 25134	3784	8.9	26.534	-65.7	84.0116	-168.557	23.5661	0.0	-62.178	0.400831E-3
71	Line 25134	3741	8.9	24.2119	-65.7	76.0877	-153.254	10.7862	0.0	-41.2754	7.68985E-6
72	Line 25134	3778	9.665	24.2119	-65.7	76.0877	-153.254	10.7862	0.0	-41.2754	7.68985E-6
73	Line 25134	3821	9.665	26.534	-65.7	84.0116	-168.557	23.5661	0.0	-62.178	0.400831E-3
74	Line 25135	3801	8.9	28.1214	-65.7	81.2558	-151.866	31.0459	0.0	-44.2033	0.169889E-3
75	Line 25135	3784	8.9	26.534	-65.7	84.0116	-168.557	23.5661	0.0	-62.178	0.400831E-3
76	Line 25135	3821	9.665	26.534	-65.7	84.0116	-168.557	23.5661	0.0	-62.178	0.400831E-3
77	Line 25135	3850	9.665	28.1214	-65.7	81.2558	-151.866	31.0459	0.0	-44.2033	0.169889E-3
78	Line 25136	3843	8.9	30.3724	-65.7	94.1382	-144.975	45.5922	0.0	-44.5361	-91.4619E-6
79	Line 25136	3801	8.9	28.1214	-65.7	81.2558	-151.866	31.0459	0.0	-44.2033	0.169889E-3
80	Line 25136	3850	9.665	28.1214	-65.7	81.2558	-151.866	31.0459	0.0	-44.2033	0.169889E-3
