Model info
 
	A	B 
1	Model Information Output	 
2		 
3	Model title	SAINT PETER SHAFT 0 
4	User interface	Structural 
5	Units	kN,m,t,s,C 
6	LUSAS version	17.0-4c1 
7	Date	26/11/19 
8	Time	11:46 
9	Analysis category	3D 
10	Vertical axis	Z 
11	Transformation	Cylindrical 
12	Results file 1	 
13	  Name	SAINT PETER SHAFT 13~Analysis 1.mys 
14	  Path	C:\Users\m.landais\Desktop\SAINT PETER SHAFT\LUSAS MODEL\MODEL C\Associated Model Data\SAINT PETER SHAFT 13 
15	  Created	30/10/19 15:56 
16	  Solver version	17.0-3 
17	Results file 2	 
18	  Name	SAINT PETER SHAFT 13~Analysis 2.mys 
19	  Path	C:\Users\m.landais\Desktop\SAINT PETER SHAFT\LUSAS MODEL\MODEL C\Associated Model Data\SAINT PETER SHAFT 13 
20	  Created	30/10/19 17:44 
21	  Solver version	17.0-3 
22	Results file 3	 
23	  Name	SAINT PETER SHAFT 13~Analysis 3.mys 
24	  Path	C:\Users\m.landais\Desktop\SAINT PETER SHAFT\LUSAS MODEL\MODEL C\Associated Model Data\SAINT PETER SHAFT 13 
25	  Created	30/10/19 18:00 
26	  Solver version	17.0-3 
27	Results file 4	 
28	  Name	SAINT PETER SHAFT 13~Analysis 4.mys 
29	  Path	C:\Users\m.landais\Desktop\SAINT PETER SHAFT\LUSAS MODEL\MODEL C\Associated Model Data\SAINT PETER SHAFT 13 
30	  Created	31/10/19 09:16 
31	  Solver version	17.0-3 
32	Results file 5	 
33	  Name	SAINT PETER SHAFT 13~Analysis 5.mys 
34	  Path	C:\Users\m.landais\Desktop\SAINT PETER SHAFT\LUSAS MODEL\MODEL C\Associated Model Data\SAINT PETER SHAFT 13 
35	  Created	31/10/19 10:29 
36	  Solver version	17.0-3 
37	Results file 6	 
38	  Name	SAINT PETER SHAFT 13~Analysis 6.mys 
39	  Path	C:\Users\m.landais\Desktop\SAINT PETER SHAFT\LUSAS MODEL\MODEL C\Associated Model Data\SAINT PETER SHAFT 13 
40	  Created	30/10/19 22:02 
41	  Solver version	17.0-3 
42	Notes	 
10:Top Door Opening T1 - 10:Increment 10
 
	Feature	Node	X	Y	Z	Nt[kN/m]	Nz[kN/m]	Ntz[kN/m]	Mt[kN.m/m]	Mz[kN.m/m]	Mtz[kN.m/m]	St[kN/m]	Sz[kN/m] 
2963	Surface 4973	22741	9.665	-18.3371	-21.5667	-4.30338E3	-758.858	-8.05802	-45.7305	17.1223	-0.91439	25.3752	2.05261
2964	Surface 4973	22954	9.665	-19.0166	-20.4833	-4.01832E3	-702.116	15.1028	-42.7547	13.6265	-0.891389	4.44134	-9.1566
2965	Surface 4973	22960	9.665	-18.3371	-20.4833	-4.01488E3	-702.518	-11.375	-42.6937	13.6253	-1.09886	23.7363	-9.28
2966	Surface 4973	23228	9.665	-19.0166	-19.4	-3.7033E3	-649.075	13.9799	-41.2087	1.00341	-1.0246	4.274	-15.0791
2967	Surface 4973	23239	9.665	-18.3371	-19.4	-3.70024E3	-649.443	-13.9633	-41.1176	1.01447	-1.24383	22.0476	-15.1676
2968	Surface 4974	21780	9.665	-18.3371	-25.9	-5.24996E3	-987.008	-1.94398	-62.7033	-6.22625	-0.805972	30.9048	3.14491
2969	Surface 4974	21792	9.665	-13.3169	-25.9	-5.24449E3	-991.767	9.96122	-62.8771	-6.11918	-0.478571	28.7762	3.47802
2970	Surface 4974	22081	9.665	-18.3371	-24.8167	-5.03047E3	-930.552	-2.03571	-58.8849	-1.59058	-0.71724	29.6386	4.78743
2971	Surface 4974	22086	9.665	-13.3169	-24.8167	-5.02481E3	-934.815	9.75951	-59.0228	-1.54196	-0.41734	27.5869	5.12443
2972	Surface 4974	22302	9.665	-18.3371	-23.7333	-4.8041E3	-873.371	-3.05878	-54.6436	4.89469	-0.703307	28.3151	6.39648
2973	Surface 4974	22307	9.665	-13.3169	-23.7333	-4.79829E3	-877.16	9.08507	-54.751	4.87909	-0.413262	26.3458	6.73822
2974	Surface 4974	22522	9.665	-18.3371	-22.65	-4.56435E3	-815.997	-5.11821	-50.0871	12.187	-0.77101	26.9036	6.24356
2975	Surface 4974	22527	9.665	-13.3169	-22.65	-4.55845E3	-819.348	7.95472	-50.1657	12.108	-0.471483	25.0232	6.59829
2976	Surface 4974	22741	9.665	-18.3371	-21.5667	-4.30338E3	-758.858	-8.05802	-45.7305	17.1223	-0.91439	25.3752	2.05261
2977	Surface 4974	22747	9.665	-13.3169	-21.5667	-4.29755E3	-761.804	6.49917	-45.7765	16.9958	-0.587231	23.5926	2.44215
2978	Surface 4974	22960	9.665	-18.3371	-20.4833	-4.01488E3	-702.518	-11.375	-42.6937	13.6253	-1.09886	23.7363	-9.28
2979	Surface 4974	22968	9.665	-13.3169	-20.4833	-4.00936E3	-705.079	4.92664	-42.6933	13.4983	-0.73355	22.0585	-8.81561
2980	Surface 4974	23239	9.665	-18.3371	-19.4	-3.70024E3	-649.443	-13.9633	-41.1176	1.01447	-1.24383	22.0476	-15.1676
2981	Surface 4974	23247	9.665	-13.3169	-19.4	-3.69533E3	-651.663	3.50747	-41.0504	0.957063	-0.844686	20.4837	-14.6424
2982	Surface 4976	19215	9.665	-19.0166	-36.9	-7.51466E3	-1.46974E3	-48.2219	-97.85	-7.04264	-5.49769	6.5281	1.42315
2983	Surface 4976	19225	9.665	-18.3371	-36.9	-7.51357E3	-1.47137E3	-59.7603	-98.5547	-7.05646	-5.24709	42.7688	2.3323
2984	Surface 4976	19520	9.665	-19.0166	-35.9	-7.30805E3	-1.43787E3	-35.7798	-94.0243	-7.24837	-4.78459	6.61039	-0.129096
2985	Surface 4976	19524	9.665	-18.3371	-35.9	-7.30648E3	-1.43954E3	-48.7953	-94.6289	-7.24377	-4.59559	41.8094	0.567881
2986	Surface 4976	19739	9.665	-19.0166	-34.9	-7.09966E3	-1.40247E3	-25.2016	-90.5045	-8.2161	-4.11905	6.65206	-0.368039
2987	Surface 4976	19745	9.665	-18.3371	-34.9	-7.09767E3	-1.40414E3	-39.4294	-91.0168	-8.19781	-3.98525	40.8099	0.146961
2988	Surface 4976	19960	9.665	-19.0166	-33.9	-6.89042E3	-1.36404E3	-16.1589	-87.133	-9.17019	-3.50593	6.65215	-0.367085
2989	Surface 4976	19966	9.665	-18.3371	-33.9	-6.8881E3	-1.36568E3	-31.3848	-87.5624	-9.14236	-3.42135	39.7736	-7.94568E-3
2990	Surface 4976	20180	9.665	-19.0166	-32.9	-6.68122E3	-1.32295E3	-8.48632	-83.8787	-9.9679	-2.95026	6.61572	-0.301344
2991	Surface 4976	20184	9.665	-18.3371	-32.9	-6.67864E3	-1.32453E3	-24.5191	-84.2343	-9.93394	-2.90895	38.7081	-0.0745949
2992	Surface 4976	20398	9.665	-19.0166	-31.9	-6.47275E3	-1.27955E3	-2.04537	-80.7321	-10.5909	-2.45428	6.54791	-0.242752
2993	Surface 4976	20404	9.665	-18.3371	-31.9	-6.46995E3	-1.28105E3	-18.7179	-81.0232	-10.5535	-2.45067	37.6212	-0.127323
2994	Surface 4976	20618	9.665	-19.0166	-30.9	-6.26554E3	-1.23415E3	3.28774	-77.6879	-11.0523	-2.0181	6.45349	-0.181492
2995	Surface 4976	20626	9.665	-18.3371	-30.9	-6.26255E3	-1.23556E3	-13.8828	-77.9229	-11.0137	-2.04692	36.5195	-0.158278
2996	Surface 4976	20838	9.665	-19.0166	-29.9	-6.05993E3	-1.18705E3	7.61979	-74.7306	-11.3241	-1.64023	6.33709	-0.0451846
2997	Surface 4976	20845	9.665	-18.3371	-29.9	-6.0568E3	-1.18836E3	-9.92933	-74.9172	-11.286	-1.69654	35.4086	-0.0968442
2998	Surface 4976	21060	9.665	-19.0166	-28.9	-5.85617E3	-1.1385E3	11.0416	-71.8245	-11.2833	-1.31838	6.20223	0.283325
2999	Surface 4976	21064	9.665	-18.3371	-28.9	-5.85292E3	-1.13971E3	-6.79165	-71.9697	-11.247	-1.39773	34.2924	0.172538
3000	Surface 4976	21278	9.665	-19.0166	-27.9	-5.65426E3	-1.08874E3	13.6345	-68.9064	-10.6784	-1.05065	6.05076	0.941704
3001	Surface 4976	21284	9.665	-18.3371	-27.9	-5.65091E3	-1.08985E3	-4.42632	-69.0163	-10.6452	-1.14914	33.1721	0.786173
3002	Surface 4976	21500	9.665	-19.0166	-26.9	-5.45377E3	-1.03797E3	15.4766	-65.8832	-9.13047	-0.836732	5.88317	2.04645
3003	Surface 4976	21506	9.665	-18.3371	-26.9	-5.45033E3	-1.03896E3	-2.81742	-65.9627	-9.10132	-0.951231	32.0457	1.85942
3004	Surface 4976	21774	9.665	-19.0166	-25.9	-5.25348E3	-986.123	16.708	-62.6499	-6.24987	-0.677501	5.69719	3.3512
3005	Surface 4976	21780	9.665	-18.3371	-25.9	-5.24996E3	-987.008	-1.94398	-62.7033	-6.22625	-0.805972	30.9048	3.14491
3006	Surface 4977	19225	9.665	-18.3371	-36.9	-7.51357E3	-1.47137E3	-59.7603	-98.5547	-7.05646	-5.24709	42.7688	2.3323
3007	Surface 4977	19235	9.665	-13.3169	-36.9	-7.51192E3	-1.47695E3	-30.9562	-99.7639	-6.55861	-3.78651	40.1767	2.0409
3008	Surface 4977	19524	9.665	-18.3371	-35.9	-7.30648E3	-1.43954E3	-48.7953	-94.6289	-7.24377	-4.59559	41.8094	0.567881
3009	Surface 4977	19531	9.665	-13.3169	-35.9	-7.30421E3	-1.44603E3	-22.6904	-95.6752	-6.74822	-3.2999	39.2198	0.403141
3010	Surface 4977	19745	9.665	-18.3371	-34.9	-7.09767E3	-1.40414E3	-39.4294	-91.0168	-8.19781	-3.98525	40.8099	0.146961
3011	Surface 4977	19751	9.665	-13.3169	-34.9	-7.09485E3	-1.41118E3	-15.711	-91.9134	-7.71818	-2.84276	38.2336	0.0862346
3012	Surface 4977	19966	9.665	-18.3371	-33.9	-6.8881E3	-1.36568E3	-31.3848	-87.5624	-9.14236	-3.42135	39.7736	-7.94568E-3
3013	Surface 4977	19971	9.665	-13.3169	-33.9	-6.88479E3	-1.37296E3	-9.80037	-88.3251	-8.6895	-2.42031	37.2219	0.0183214
3014	Surface 4977	20184	9.665	-18.3371	-32.9	-6.67864E3	-1.32453E3	-24.5191	-84.2343	-9.93394	-2.90895	38.7081	-0.0745949
3015	Surface 4977	20191	9.665	-13.3169	-32.9	-6.67491E3	-1.33185E3	-4.8442	-84.8793	-9.51568	-2.03679	36.1901	0.0250888
3016	Surface 4977	20404	9.665	-18.3371	-31.9	-6.46995E3	-1.28105E3	-18.7179	-81.0232	-10.5535	-2.45067	37.6212	-0.127323
3017	Surface 4977	20412	9.665	-13.3169	-31.9	-6.46588E3	-1.28824E3	-0.740285	-81.5657	-10.1748	-1.69434	35.1444	0.034076
3018	Surface 4977	20626	9.665	-18.3371	-30.9	-6.26255E3	-1.23556E3	-13.8828	-77.9229	-11.0137	-2.04692	36.5195	-0.158278
3019	Surface 4977	20630	9.665	-13.3169	-30.9	-6.25817E3	-1.24249E3	2.59763	-78.377	-10.6771	-1.39329	34.0903	0.0543274
3020	Surface 4977	20845	9.665	-18.3371	-29.9	-6.0568E3	-1.18836E3	-9.92933	-74.9172	-11.286	-1.69654	35.4086	-0.0968442
3021	Surface 4977	20852	9.665	-13.3169	-29.9	-6.05215E3	-1.19495E3	5.24196	-75.2955	-10.9927	-1.13271	33.0321	0.15729
3022	Surface 4977	21064	9.665	-18.3371	-28.9	-5.85292E3	-1.13971E3	-6.79165	-71.9697	-11.247	-1.39773	34.2924	0.172538
3023	Surface 4977	21072	9.665	-13.3169	-28.9	-5.84804E3	-1.14589E3	7.25271	-72.2835	-10.9974	-0.911244	31.9727	0.458886
3024	Surface 4977	21284	9.665	-18.3371	-27.9	-5.65091E3	-1.08985E3	-4.42632	-69.0163	-10.6452	-1.14914	33.1721	0.786173
3025	Surface 4977	21292	9.665	-13.3169	-27.9	-5.64581E3	-1.09557E3	8.67908	-69.2753	-10.4401	-0.727963	30.9128	1.09577
3026	Surface 4977	21506	9.665	-18.3371	-26.9	-5.45033E3	-1.03896E3	-2.81742	-65.9627	-9.10132	-0.951231	32.0457	1.85942
3027	Surface 4977	21510	9.665	-13.3169	-26.9	-5.44504E3	-1.04421E3	9.56062	-66.1754	-8.94276	-0.583251	29.85	2.18422
3028	Surface 4977	21780	9.665	-18.3371	-25.9	-5.24996E3	-987.008	-1.94398	-62.7033	-6.22625	-0.805972	30.9048	3.14491
3029	Surface 4977	21792	9.665	-13.3169	-25.9	-5.24449E3	-991.767	9.96122	-62.8771	-6.11918	-0.478571	28.7762	3.47802
3030	Surface 4979	15496	9.665	-19.0166	-52.4	-10.7087E3	-1.284E3	-595.706	-163.26	-325.269	48.6856	38.7015	-24.8698
3031	Surface 4979	15510	9.665	-18.3371	-52.4	-10.764E3	-1.27519E3	-626.981	-156.429	-325.179	43.127	84.4743	-14.6998
3032	Surface 4979	16084	9.665	-19.0166	-51.3667	-10.2097E3	-1.18753E3	-515.819	-174.758	-260.369	41.6589	26.9028	96.6997
3033	Surface 4979	16088	9.665	-18.3371	-51.3667	-10.2521E3	-1.18428E3	-500.64	-166.836	-260.392	37.3978	72.6615	103.333
3034	Surface 4979	16304	9.665	-19.0166	-50.3333	-9.97873E3	-1.26329E3	-424.724	-172.504	-151.841	28.6352	18.2171	77.6512
3035	Surface 4979	16309	9.665	-18.3371	-50.3333	-9.99418E3	-1.2541E3	-400.897	-165.407	-152.59	26.1334	65.0326	83.6082
3036	Surface 4979	16522	9.665	-19.0166	-49.3	-9.82077E3	-1.33357E3	-376.756	-165.53	-74.7215	14.1208	11.305	51.3627
3037	Surface 4979	16529	9.665	-18.3371	-49.3	-9.82932E3	-1.32699E3	-349.895	-160.667	-75.6822	13.4825	59.5045	56.772
3038	Surface 4979	16742	9.665	-19.0166	-48.2667	-9.68333E3	-1.39684E3	-339.664	-157.079	-29.9396	3.13199	8.58483	28.071
3039	Surface 4979	16748	9.665	-18.3371	-48.2667	-9.68923E3	-1.39109E3	-315.531	-154.368	-30.7764	3.56746	56.4703	33.2881
3040	Surface 4979	16963	9.665	-19.0166	-47.2333	-9.53497E3	-1.44999E3	-305.621	-149.344	-9.18217	-3.68871	7.3412	12.2575
3041	Surface 4979	16970	9.665	-18.3371	-47.2333	-9.54031E3	-1.44563E3	-286.462	-148.235	-9.82345	-2.8298	54.4397	17.1213
3042	Surface 4979	17182	9.665	-19.0166	-46.2	-9.36742E3	-1.49234E3	-271.646	-142.804	-2.74523	-7.38528	6.63306	3.51124
3043	Surface 4979	17190	9.665	-18.3371	-46.2	-9.37262E3	-1.48924E3	-257.899	-142.743	-3.23148	-6.42136	52.7645	7.94183
3044	Surface 4979	17402	9.665	-19.0166	-45.1667	-9.18152E3	-1.52379E3	-237.914	-137.11	-3.28111	-9.10845	6.16118	-0.245507
3045	Surface 4979	17410	9.665	-18.3371	-45.1667	-9.18643E3	-1.52181E3	-229.148	-137.686	-3.65915	-8.17766	51.2337	3.70483
3046	Surface 4979	17624	9.665	-19.0166	-44.1333	-8.98228E3	-1.54486E3	-205.313	-131.855	-6.23182	-9.67943	5.87579	-1.07669
3047	Surface 4979	17628	9.665	-18.3371	-44.1333	-8.98662E3	-1.54382E3	-200.794	-132.784	-6.53262	-8.83376	49.8395	2.38503
3048	Surface 4979	17842	9.665	-19.0166	-43.1	-8.77522E3	-1.55629E3	-174.731	-126.775	-9.18502	-9.60536	5.7572	-0.505258
3049	Surface 4979	17850	9.665	-18.3371	-43.1	-8.77876E3	-1.55602E3	-173.711	-127.867	-9.42556	-8.8586	48.5911	2.48284
3050	Surface 4979	18064	9.665	-19.0166	-42.0667	-8.56479E3	-1.55895E3	-146.752	-121.75	-11.1204	-9.17644	5.77647	0.534628
3051	Surface 4979	18070	9.665	-18.3371	-42.0667	-8.56744E3	-1.55928E3	-148.597	-122.883	-11.3097	-8.52715	47.4787	3.07869
3052	Surface 4979	18284	9.665	-19.0166	-41.0333	-8.35385E3	-1.55369E3	-121.635	-116.756	-11.793	-8.55346	5.89181	1.56481
3053	Surface 4979	18290	9.665	-18.3371	-41.0333	-8.35559E3	-1.55448E3	-125.864	-117.855	-11.9367	-7.99553	46.473	3.70202
3054	Surface 4979	18504	9.665	-19.0166	-40.0	-8.14374E3	-1.54138E3	-99.391	-111.813	-11.3251	-7.82706	6.05836	2.37879
3055	Surface 4979	18508	9.665	-18.3371	-40.0	-8.14463E3	-1.5425E3	-105.67	-112.834	-11.4282	-7.35388	45.5349	4.14933
3056	Surface 4979	18722	9.665	-19.0166	-38.9667	-7.93452E3	-1.5228E3	-79.8689	-106.958	-10.0027	-7.0522	6.23732	2.86966
3057	Surface 4979	18730	9.665	-18.3371	-38.9667	-7.93465E3	-1.52417E3	-87.9954	-107.879	-10.0703	-6.65793	44.626	4.31408
3058	Surface 4979	18943	9.665	-19.0166	-37.9333	-7.72532E3	-1.4987E3	-62.8484	-102.248	-8.23928	-6.26565	6.40048	2.8946
3059	Surface 4979	18950	9.665	-18.3371	-37.9333	-7.72479E3	-1.50023E3	-72.7169	-103.061	-8.27727	-5.94552	43.713	4.05208
3060	Surface 4979	19215	9.665	-19.0166	-36.9	-7.51466E3	-1.46974E3	-48.2219	-97.85	-7.04264	-5.49769	6.5281	1.42315
3061	Surface 4979	19225	9.665	-18.3371	-36.9	-7.51357E3	-1.47137E3	-59.7603	-98.5547	-7.05646	-5.24709	42.7688	2.3323
3062	Surface 4980	15510	9.665	-18.3371	-52.4	-10.764E3	-1.27519E3	-626.981	-156.429	-325.179	43.127	84.4743	-14.6998
3063	Surface 4980	15550	9.665	-13.3169	-52.4	-10.8743E3	-1.12183E3	-456.821	-148.451	-329.438	26.6528	72.9636	-17.6898
3064	Surface 4980	16088	9.665	-18.3371	-51.3667	-10.2521E3	-1.18428E3	-500.64	-166.836	-260.392	37.3978	72.6615	103.333
3065	Surface 4980	16095	9.665	-13.3169	-51.3667	-10.2927E3	-1.05292E3	-362.331	-158.873	-265.422	23.1962	61.4253	92.4905
3066	Surface 4980	16309	9.665	-18.3371	-50.3333	-9.99418E3	-1.2541E3	-400.897	-165.407	-152.59	26.1334	65.0326	83.6082
3067	Surface 4980	16314	9.665	-13.3169	-50.3333	-10.0087E3	-1.17818E3	-289.95	-158.228	-161.402	16.1983	58.2965	75.8435
3068	Surface 4980	16529	9.665	-18.3371	-49.3	-9.82932E3	-1.32699E3	-349.895	-160.667	-75.6822	13.4825	59.5045	56.772
3069	Surface 4980	16535	9.665	-13.3169	-49.3	-9.83298E3	-1.26747E3	-251.168	-155.217	-84.1421	9.082	56.0252	51.0996
3070	Surface 4980	16748	9.665	-18.3371	-48.2667	-9.68923E3	-1.39109E3	-315.531	-154.368	-30.7764	3.56746	56.4703	33.2881
3071	Surface 4980	16754	9.665	-13.3169	-48.2667	-9.68966E3	-1.34266E3	-225.398	-151.142	-37.1949	2.93768	53.9237	28.7054
3072	Surface 4980	16970	9.665	-18.3371	-47.2333	-9.54031E3	-1.44563E3	-286.462	-148.235	-9.82345	-2.8298	54.4397	17.1213
3073	Surface 4980	16976	9.665	-13.3169	-47.2333	-9.54143E3	-1.40582E3	-203.493	-146.971	-14.0058	-1.44237	52.1284	13.2729
3074	Surface 4980	17190	9.665	-18.3371	-46.2	-9.37262E3	-1.48924E3	-257.899	-142.743	-3.23148	-6.42136	52.7645	7.94183
3075	Surface 4980	17194	9.665	-13.3169	-46.2	-9.37498E3	-1.45729E3	-181.771	-142.897	-5.68442	-4.1248	50.4721	4.61702
3076	Surface 4980	17410	9.665	-18.3371	-45.1667	-9.18643E3	-1.52181E3	-229.148	-137.686	-3.65915	-8.17766	51.2337	3.70483
3077	Surface 4980	17416	9.665	-13.3169	-45.1667	-9.18965E3	-1.49716E3	-159.721	-138.762	-4.98013	-5.55308	48.9165	0.874214
3078	Surface 4980	17628	9.665	-18.3371	-44.1333	-8.98662E3	-1.54382E3	-200.794	-132.784	-6.53262	-8.83376	49.8395	2.38503
3079	Surface 4980	17634	9.665	-13.3169	-44.1333	-8.99005E3	-1.52579E3	-137.946	-134.392	-7.15721	-6.16919	47.4866	0.0405247
3080	Surface 4980	17850	9.665	-18.3371	-43.1	-8.77876E3	-1.55602E3	-173.711	-127.867	-9.42556	-8.8586	48.5911	2.48284
3081	Surface 4980	17856	9.665	-13.3169	-43.1	-8.78187E3	-1.54379E3	-117.207	-129.727	-9.62472	-6.29107	46.1985	0.59359
3082	Surface 4980	18070	9.665	-18.3371	-42.0667	-8.56744E3	-1.55928E3	-148.597	-122.883	-11.3097	-8.52715	47.4787	3.07869
3083	Surface 4980	18074	9.665	-13.3169	-42.0667	-8.56986E3	-1.55196E3	-98.0674	-124.805	-11.2414	-6.1192	45.043	1.59242
3084	Surface 4980	18290	9.665	-18.3371	-41.0333	-8.35559E3	-1.55448E3	-125.864	-117.855	-11.9367	-7.99553	46.473	3.70202
3085	Surface 4980	18294	9.665	-13.3169	-41.0333	-8.35718E3	-1.55118E3	-80.8263	-119.717	-11.6934	-5.77373	43.9931	2.55716
3086	Surface 4980	18508	9.665	-18.3371	-40.0	-8.14463E3	-1.5425E3	-105.67	-112.834	-11.4282	-7.35388	45.5349	4.14933
3087	Surface 4980	18515	9.665	-13.3169	-40.0	-8.14532E3	-1.54241E3	-65.5709	-114.566	-11.068	-5.3274	43.0138	3.28601
3088	Surface 4980	18730	9.665	-18.3371	-38.9667	-7.93465E3	-1.52417E3	-87.9954	-107.879	-10.0703	-6.65793	44.626	4.31408
3089	Surface 4980	18734	9.665	-13.3169	-38.9667	-7.93448E3	-1.52654E3	-52.2498	-109.445	-9.63411	-4.82691	42.0706	3.68062
3090	Surface 4980	18950	9.665	-18.3371	-37.9333	-7.72479E3	-1.50023E3	-72.7169	-103.061	-8.27727	-5.94552	43.713	4.05208
3091	Surface 4980	18954	9.665	-13.3169	-37.9333	-7.72382E3	-1.50446E3	-40.738	-104.448	-7.79722	-4.30472	41.1331	3.60636
3092	Surface 4980	19225	9.665	-18.3371	-36.9	-7.51357E3	-1.47137E3	-59.7603	-98.5547	-7.05646	-5.24709	42.7688	2.3323
3093	Surface 4980	19235	9.665	-13.3169	-36.9	-7.51192E3	-1.47695E3	-30.9562	-99.7639	-6.55861	-3.78651	40.1767	2.0409
3094	Surface 5003	2559	9.665	-19.0166	-67.2	-11.6463E3	-2.29542E3	1.04358E3	-61.633	356.41	-26.8378	47.1025	294.462
3095	Surface 5003	2571	9.665	-18.3371	-67.2	-11.7006E3	-2.26976E3	1.12118E3	-64.051	331.593	-42.7616	114.801	228.949
3096	Surface 5003	3355	9.665	-19.0166	-65.7	-13.7461E3	-1.66391E3	2.00383E3	120.761	349.147	-2.18561	-50.6174	78.2164
3097	Surface 5003	3377	9.665	-18.3371	-65.7	-13.8569E3	-1.62694E3	1.99834E3	121.11	351.988	55.2751	-50.2123	-54.1684
3098	Surface 5004	2571	9.665	-18.3371	-67.2	-11.7006E3	-2.26976E3	1.12118E3	-64.051	331.593	-42.7616	114.801	228.949
3099	Surface 5004	2582	9.665	-13.3169	-67.2	-11.7607E3	-2.01168E3	821.713	-66.1579	349.129	-33.8187	109.694	281.766
3100	Surface 5004	3377	9.665	-18.3371	-65.7	-13.8569E3	-1.62694E3	1.99834E3	121.11	351.988	55.2751	-50.2123	-54.1684
3101	Surface 5004	3443	9.665	-13.3169	-65.7	-13.9562E3	-1.30589E3	1.49636E3	116.656	332.595	52.0579	-34.4832	49.1448
3102	Surface 5006	89	9.665	-19.0166	-78.2	-1.66736E3	-1.57279E3	553.902	-25.467	-31.4851	16.7123	30.2695	-17.1469
3103	Surface 5006	93	9.665	-18.3371	-78.2	-1.65891E3	-1.57298E3	502.253	-25.2774	-30.7399	12.0527	26.2058	-28.6087
3104	Surface 5006	307	9.665	-19.0166	-77.2	-1.61472E3	-1.52952E3	544.493	-29.3077	-48.7855	17.7661	-3.58655	-38.0703
3105	Surface 5006	315	9.665	-18.3371	-77.2	-1.62176E3	-1.53067E3	493.899	-31.2123	-48.8881	15.9625	4.48903	-48.2902
3106	Surface 5006	528	9.665	-19.0166	-76.2	-1.6127E3	-1.50595E3	543.739	-45.5852	-105.859	20.0739	-3.18965	-77.8898
3107	Surface 5006	534	9.665	-18.3371	-76.2	-1.62472E3	-1.50507E3	496.837	-47.5902	-106.334	18.2563	3.51793	-87.2128
3108	Surface 5006	748	9.665	-19.0166	-75.2	-1.69985E3	-1.57909E3	552.987	-67.9491	-199.765	20.963	-6.44827	-107.135
3109	Surface 5006	754	9.665	-18.3371	-75.2	-1.71725E3	-1.57708E3	516.195	-70.7431	-200.438	19.2671	1.07502	-117.019
3110	Surface 5006	967	9.665	-19.0166	-74.2	-1.96096E3	-1.74875E3	569.788	-95.8547	-311.202	21.1115	-9.31505	-109.077
3111	Surface 5006	973	9.665	-18.3371	-74.2	-1.98286E3	-1.74504E3	551.372	-99.2496	-312.236	19.5549	-0.458503	-119.346
3112	Surface 5006	1188	9.665	-19.0166	-73.2	-2.49453E3	-2.00301E3	592.263	-122.846	-403.669	19.9513	-12.4245	-65.5815
3113	Surface 5006	1194	9.665	-18.3371	-73.2	-2.52042E3	-1.99731E3	601.002	-126.769	-405.118	18.6759	-0.871881	-76.4186
3114	Surface 5006	1409	9.665	-19.0166	-72.2	-3.38129E3	-2.29035E3	621.059	-141.885	-437.607	16.6499	-15.4773	10.9502
3115	Surface 5006	1415	9.665	-18.3371	-72.2	-3.41009E3	-2.28214E3	662.296	-146.12	-439.565	15.854	0.486849	-0.512439
3116	Surface 5006	1629	9.665	-19.0166	-71.2	-4.63215E3	-2.52707E3	658.801	-149.956	-399.188	10.1705	-18.1909	80.8419
3117	Surface 5006	1635	9.665	-18.3371	-71.2	-4.66312E3	-2.51582E3	731.573	-154.082	-401.695	10.0402	4.02196	68.781
3118	Surface 5006	1848	9.665	-19.0166	-70.2	-6.19163E3	-2.66194E3	709.761	-148.131	-299.92	-0.328795	-19.1025	134.817
3119	Surface 5006	1853	9.665	-18.3371	-70.2	-6.22535E3	-2.6473E3	807.383	-151.575	-303.046	0.36886	10.7871	122.0
3120	Surface 5006	2067	9.665	-19.0166	-69.2	-7.97095E3	-2.68368E3	780.312	-133.67	-144.273	-15.0969	-18.45	197.698
3121	Surface 5006	2074	9.665	-18.3371	-69.2	-8.00913E3	-2.66555E3	891.798	-135.494	-147.485	-13.3655	21.1216	184.749
3122	Surface 5006	2289	9.665	-19.0166	-68.2	-9.84964E3	-2.58522E3	881.797	-105.429	78.6276	-26.9531	-0.948324	269.395
3123	Surface 5006	2293	9.665	-18.3371	-68.2	-9.89529E3	-2.5646E3	991.46	-106.393	76.6767	-23.2217	39.0761	255.4
3124	Surface 5006	2559	9.665	-19.0166	-67.2	-11.6463E3	-2.29542E3	1.04358E3	-61.633	356.41	-26.8378	47.1025	294.462
3125	Surface 5006	2571	9.665	-18.3371	-67.2	-11.7006E3	-2.26976E3	1.12118E3	-64.051	331.593	-42.7616	114.801	228.949
3126	Surface 5007	93	9.665	-18.3371	-78.2	-1.65891E3	-1.57298E3	502.253	-25.2774	-30.7399	12.0527	26.2058	-28.6087
3127	Surface 5007	99	9.665	-13.3169	-78.2	-1.64147E3	-1.57205E3	395.28	-28.5286	-27.2986	8.38909	13.3179	-20.6373
3128	Surface 5007	315	9.665	-18.3371	-77.2	-1.62176E3	-1.53067E3	493.899	-31.2123	-48.8881	15.9625	4.48903	-48.2902
3129	Surface 5007	319	9.665	-13.3169	-77.2	-1.62871E3	-1.52599E3	388.676	-34.6594	-46.7721	11.0304	4.81868	-42.4776
3130	Surface 5007	534	9.665	-18.3371	-76.2	-1.62472E3	-1.50507E3	496.837	-47.5902	-106.334	18.2563	3.51793	-87.2128
