	Feature	Node	X	Y	Z	Nt[kN/m]	Nz[kN/m]	Ntz[kN/m]	Mt[kN.m/m]	Mz[kN.m/m]	Mtz[kN.m/m]	St[kN/m]	Sz[kN/m]
1	Feature	Node	X	Y	Z	Nt[kN/m]	Nz[kN/m]	Ntz[kN/m]	Mt[kN.m/m]	Mz[kN.m/m]	Mtz[kN.m/m]	St[kN/m]	Sz[kN/m]
2338	Surface 4096	10274	9.665	117.682	-58.2	-9.74149E3	-5.05164E3	-249.606	138.392	343.197	153.87	-20.7877	-73.6356
2339	Surface 4096	10887	9.665	138.42	-57.7478	-7.47567E3	-4.58296E3	-2.63765E3	-82.2897	303.045	134.14	217.34	280.317
2340	Surface 4096	10897	9.665	133.236	-57.7478	-8.12266E3	-4.25532E3	-1.91297E3	-101.476	254.39	152.466	64.7823	-431.9
2341	Surface 4096	10907	9.665	128.051	-57.7478	-9.08295E3	-4.5117E3	-1.28939E3	-42.9093	250.334	197.881	-158.658	-249.392
2342	Surface 4096	10915	9.665	122.867	-57.7478	-9.45177E3	-4.70552E3	-833.106	78.5372	269.605	189.563	-118.959	-148.282
2343	Surface 4096	10930	9.665	117.682	-57.7478	-9.75154E3	-4.84011E3	-482.258	142.597	281.943	163.47	-45.7989	-93.3283
2344	Surface 4100	10237	9.665	43.0506	-58.2	-7.24263E3	-5.68495E3	2.13615E3	-150.397	404.182	-101.848	-318.124	180.03
2345	Surface 4100	10249	9.665	47.8675	-58.2	-8.05374E3	-5.59971E3	1.66249E3	-227.55	351.434	-126.827	-202.98	-365.821
2346	Surface 4100	10257	9.665	52.6843	-58.2	-9.19386E3	-5.56037E3	1.14416E3	-259.604	301.673	-158.737	51.793	-225.872
2347	Surface 4100	10267	9.665	57.5012	-58.2	-9.69221E3	-5.45305E3	724.981	-174.211	274.013	-164.501	77.5251	-143.296
2348	Surface 4100	10280	9.665	62.318	-58.2	-10.0284E3	-5.33755E3	405.917	-101.658	257.172	-154.088	52.2561	-101.663
2349	Surface 4100	10891	9.665	41.5799	-57.7478	-7.9498E3	-5.95167E3	3.20632E3	-230.531	326.749	-109.322	-530.374	556.676
2350	Surface 4100	10899	9.665	46.7644	-57.7478	-8.55498E3	-5.17802E3	2.28039E3	-310.896	240.125	-127.946	-254.05	-502.736
2351	Surface 4100	10909	9.665	51.9489	-57.7478	-9.51235E3	-5.1565E3	1.52725E3	-318.798	191.476	-184.548	115.494	-288.408
2352	Surface 4100	10920	9.665	57.1335	-57.7478	-9.82963E3	-5.12363E3	992.258	-195.556	185.716	-186.344	126.189	-172.237
2353	Surface 4100	10934	9.665	62.318	-57.7478	-10.0643E3	-5.09228E3	586.471	-104.119	188.845	-167.233	79.9664	-111.947
2354	Surface 4177	8495	9.665	-62.318	-59.9	-10.0215E3	-5.2781E3	592.293	-96.1593	252.212	85.4839	-33.7259	19.0876
2355	Surface 4177	8508	9.665	-58.0642	-59.9	-9.53497E3	-5.5053E3	665.235	-140.136	266.626	83.9442	-45.9308	-2.86206
2356	Surface 4177	8518	9.665	-53.8104	-59.9	-8.85083E3	-5.7424E3	711.108	-178.114	281.231	72.8627	-12.1845	-11.4424
2357	Surface 4177	8527	9.665	-49.5566	-59.9	-7.57204E3	-5.84391E3	700.229	-145.588	298.48	46.5813	162.373	-6.13918
2358	Surface 4177	8538	9.665	-45.3027	-59.9	-6.67937E3	-5.67174E3	676.172	-88.7404	368.611	27.1062	147.805	-114.071
2359	Surface 4177	9189	9.665	-62.318	-59.05	-9.99405E3	-5.24581E3	89.5724	-90.1339	243.689	111.757	-73.8301	-49.9933
2360	Surface 4177	9436	9.67073	-57.917	-59.0448	-9.53872E3	-5.43577E3	-42.5795	-158.152	250.051	112.514	-97.7821	-79.4113
2361	Surface 4177	9450	9.67268	-53.5207	-59.0395	-8.90228E3	-5.61654E3	-237.567	-220.7	262.065	97.0823	-31.9929	-117.014
2362	Surface 4177	9518	9.67079	-49.1264	-59.0343	-7.66745E3	-5.65554E3	-485.208	-183.716	286.956	67.5202	205.524	-163.386
2363	Surface 4177	9537	9.665	-44.732	-59.0291	-6.79351E3	-5.45939E3	-672.787	-111.984	370.981	52.1534	250.965	80.7415
2364	Surface 4177	9772	9.665	-62.318	-58.2	-10.0528E3	-5.06555E3	-256.42	-95.1217	191.693	125.576	-79.7602	-82.4759
2365	Surface 4177	9787	9.665	-57.5012	-58.2	-9.73107E3	-5.19036E3	-516.185	-183.025	189.158	131.847	-116.214	-103.168
2366	Surface 4177	9797	9.665	-52.6843	-58.2	-9.25733E3	-5.31303E3	-866.644	-288.144	194.461	123.689	-89.8627	-155.935
2367	Surface 4177	9805	9.665	-47.8675	-58.2	-8.11606E3	-5.37856E3	-1.33605E3	-266.757	230.924	89.1951	215.158	-265.964
2368	Surface 4177	9816	9.665	-43.0506	-58.2	-7.31382E3	-5.59248E3	-1.73612E3	-185.51	303.645	60.7125	367.962	310.443
2369	Surface 4185	8492	9.665	-117.682	-59.9	-9.88865E3	-5.03447E3	-757.979	37.8621	302.845	-80.3446	15.0019	57.6009
2370	Surface 4185	8506	9.665	-121.936	-59.9	-9.39711E3	-5.17141E3	-848.17	6.75024	314.89	-94.2677	43.3542	38.0064
2371	Surface 4185	8514	9.665	-126.19	-59.9	-8.72222E3	-5.29872E3	-895.964	-38.9504	321.588	-98.3523	43.3857	29.4084
2372	Surface 4185	8523	9.665	-130.443	-59.9	-7.47367E3	-5.27236E3	-854.557	-53.2202	324.148	-77.2418	-57.2298	23.4768
2373	Surface 4185	8532	9.665	-134.697	-59.9	-6.58061E3	-4.91955E3	-803.542	-34.7464	377.024	-56.0953	10.0964	-190.022
2374	Surface 4185	9187	9.665	-117.682	-59.05	-9.83442E3	-5.03316E3	-228.583	64.338	312.168	-104.692	47.4223	-17.8434
2375	Surface 4185	9434	9.67073	-122.083	-59.0448	-9.36416E3	-5.12188E3	-126.683	13.4957	316.977	-118.378	88.579	-43.1339
2376	Surface 4185	9449	9.67268	-126.479	-59.0395	-8.72745E3	-5.16683E3	45.3239	-51.9113	320.419	-118.921	58.5116	-75.0198
2377	Surface 4185	9517	9.67079	-130.874	-59.0343	-7.52523E3	-5.02748E3	280.077	-64.5809	332.525	-101.049	-92.5027	-118.185
2378	Surface 4185	9533	9.665	-135.268	-59.0291	-6.64797E3	-4.57104E3	456.493	-35.0747	407.626	-90.6955	-72.691	-34.2258
2379	Surface 4185	9770	9.665	-117.682	-58.2	-9.85247E3	-4.88503E3	142.666	75.1514	272.466	-117.267	47.7667	-57.3673
2380	Surface 4185	9784	9.665	-122.499	-58.2	-9.49195E3	-4.90026E3	358.977	10.1255	268.817	-133.784	101.679	-73.2887
2381	Surface 4185	9793	9.665	-127.316	-58.2	-8.99921E3	-4.86896E3	663.107	-90.8704	263.429	-140.5	111.178	-116.971
2382	Surface 4185	9801	9.665	-132.133	-58.2	-7.88116E3	-4.72351E3	1.07429E3	-116.984	281.41	-122.598	-95.011	-208.007
2383	Surface 4185	9814	9.665	-136.949	-58.2	-7.06993E3	-4.64268E3	1.41265E3	-79.2681	343.981	-108.247	-167.918	162.819
2384	Surface 4214	8932	9.665	134.697	-59.9	-6.10608E3	-4.65123E3	890.728	15.4484	481.248	47.2221	-73.0962	-55.8427
2385	Surface 4214	8942	9.665	130.443	-59.9	-7.07892E3	-5.25625E3	920.714	21.1294	429.661	73.8015	28.9552	74.3957
2386	Surface 4214	8948	9.665	126.19	-59.9	-8.43242E3	-5.38714E3	949.24	55.1135	417.09	102.909	-4.90012	60.7756
2387	Surface 4214	8959	9.665	121.936	-59.9	-9.22011E3	-5.32154E3	885.205	85.7155	396.063	105.398	10.0705	62.1679
2388	Surface 4214	8970	9.665	117.682	-59.9	-9.80793E3	-5.22966E3	783.783	90.4442	368.431	93.8416	32.0713	80.1858
2389	Surface 4214	9412	9.665	117.682	-59.05	-9.72418E3	-5.22859E3	157.941	121.749	391.255	132.057	-3.79989	-17.5034
2390	Surface 4214	9439	9.67073	122.083	-59.0448	-9.18856E3	-5.2729E3	26.9081	93.7761	414.372	147.559	-35.8638	-55.1976
2391	Surface 4214	9453	9.67268	126.479	-59.0395	-8.4591E3	-5.25909E3	-178.735	44.2429	438.62	148.802	-14.4509	-100.001
2392	Surface 4214	9525	9.67079	130.874	-59.0343	-7.17272E3	-5.02857E3	-438.531	13.6643	470.052	133.787	70.6748	-152.823
2393	Surface 4214	9547	9.665	135.268	-59.0291	-6.21967E3	-4.29702E3	-654.807	19.7448	549.423	129.386	10.0028	-157.44
2394	Surface 4214	10234	9.665	136.949	-58.2	-6.89804E3	-4.41472E3	-1.72199E3	-16.5101	400.697	146.412	39.0635	-39.0504
2395	Surface 4214	10245	9.665	132.133	-58.2	-7.72315E3	-4.6852E3	-1.32811E3	-32.2129	369.49	162.326	27.202	-293.439
2396	Surface 4214	10252	9.665	127.316	-58.2	-8.83737E3	-4.91046E3	-885.188	5.2708	355.415	182.922	-97.2312	-180.335
2397	Surface 4214	10262	9.665	122.499	-58.2	-9.35712E3	-5.01011E3	-522.035	91.262	350.759	175.145	-73.0651	-110.484
2398	Surface 4214	10274	9.665	117.682	-58.2	-9.74149E3	-5.05164E3	-249.606	138.392	343.197	153.87	-20.7877	-73.6356
2399	Surface 4222	8935	9.665	45.3027	-59.9	-6.22432E3	-5.72298E3	-774.801	-59.5649	516.443	10.6697	-177.769	141.038
2400	Surface 4222	8944	9.665	49.5566	-59.9	-7.21013E3	-6.057E3	-754.473	-110.318	430.627	-10.9203	-199.259	58.8128
2401	Surface 4222	8951	9.665	53.8104	-59.9	-8.6262E3	-6.00315E3	-722.083	-144.718	384.776	-43.6764	-53.812	22.4273
2402	Surface 4222	8963	9.665	58.0642	-59.9	-9.4284E3	-5.78382E3	-638.728	-125.916	344.759	-67.9269	-15.9116	19.6168
2403	Surface 4222	8974	9.665	62.318	-59.9	-10.0001E3	-5.56708E3	-539.54	-103.785	308.708	-78.8556	-11.7195	37.1779
2404	Surface 4222	9413	9.665	62.318	-59.05	-9.95441E3	-5.5458E3	35.7287	-99.1571	317.316	-125.362	30.0192	-53.8246
2405	Surface 4222	9442	9.67073	57.917	-59.0448	-9.44112E3	-5.73512E3	192.545	-148.29	350.494	-124.583	34.5507	-95.0067
2406	Surface 4222	9455	9.67268	53.5206	-59.0395	-8.70608E3	-5.90956E3	418.769	-191.29	396.96	-107.6	-40.6328	-147.317
2407	Surface 4222	9526	9.67079	49.1264	-59.0343	-7.36394E3	-5.91834E3	699.093	-151.053	460.263	-84.9508	-247.067	-205.851
2408	Surface 4222	9551	9.665	44.732	-59.0291	-6.40386E3	-5.51063E3	945.649	-85.0535	563.063	-80.3809	-276.605	29.6413
2409	Surface 4222	10237	9.665	43.0506	-58.2	-7.24263E3	-5.68495E3	2.13615E3	-150.397	404.182	-101.848	-318.124	180.03
2410	Surface 4222	10249	9.665	47.8675	-58.2	-8.05374E3	-5.59971E3	1.66249E3	-227.55	351.434	-126.827	-202.98	-365.821
2411	Surface 4222	10257	9.665	52.6843	-58.2	-9.19386E3	-5.56037E3	1.14416E3	-259.604	301.673	-158.737	51.793	-225.872
2412	Surface 4222	10267	9.665	57.5012	-58.2	-9.69221E3	-5.45305E3	724.981	-174.211	274.013	-164.501	77.5251	-143.296
2413	Surface 4222	10280	9.665	62.318	-58.2	-10.0284E3	-5.33755E3	405.917	-101.658	257.172	-154.088	52.2561	-101.663
2414	Surface 4306	7542	9.665	-102.376	-61.4	-10.7604E3	-4.54477E3	-563.625	-41.3252	190.945	-7.93711	-184.774	126.804
2415	Surface 4306	7552	9.665	-107.478	-61.4	-10.6268E3	-4.61921E3	-781.341	-16.637	198.658	-16.7735	-59.9304	116.898
2416	Surface 4306	7558	9.665	-112.58	-61.4	-10.4544E3	-4.74155E3	-1.03239E3	-9.79898	222.012	-35.8669	-25.1113	127.577
2417	Surface 4306	7566	9.665	-117.682	-61.4	-10.2261E3	-4.90845E3	-1.30768E3	-12.5548	234.632	-54.3072	15.9122	141.86
2418	Surface 4306	8469	9.665	-99.0201	-59.9	-10.7883E3	-4.68871E3	-294.766	-22.7033	219.041	-13.2643	-157.71	51.7273
2419	Surface 4306	8477	9.665	-105.241	-59.9	-10.6096E3	-4.79735E3	-454.489	7.94353	248.137	-35.5695	-75.5479	50.2819
2420	Surface 4306	8484	9.665	-111.461	-59.9	-10.3E3	-4.8935E3	-617.091	35.5321	276.959	-56.0645	-31.6744	51.3602
2421	Surface 4306	8492	9.665	-117.682	-59.9	-9.88865E3	-5.03447E3	-757.979	37.8621	302.845	-80.3446	15.0019	57.6009
2422	Surface 4308	7569	9.665	-62.318	-61.4	-10.3288E3	-5.16757E3	1.14839E3	-104.107	207.207	55.807	-30.172	96.569
2423	Surface 4308	7586	9.665	-57.6306	-61.4	-10.0014E3	-5.39854E3	1.43259E3	-147.088	215.776	51.0	-63.3825	99.6529
2424	Surface 4308	7594	9.665	-52.9431	-61.4	-9.4657E3	-5.66873E3	1.74458E3	-207.385	219.663	44.5303	-59.2359	118.882
2425	Surface 4308	7604	9.665	-48.2557	-61.4	-8.19514E3	-5.91934E3	2.05175E3	-186.741	232.638	25.1362	137.071	157.914
2426	Surface 4308	7615	9.665	-43.5682	-61.4	-7.35425E3	-6.4538E3	2.28301E3	-134.261	247.706	0.913689	195.944	-233.437
2427	Surface 4308	8495	9.665	-62.318	-59.9	-10.0215E3	-5.2781E3	592.293	-96.1593	252.212	85.4839	-33.7259	19.0876
2428	Surface 4308	8508	9.665	-58.0642	-59.9	-9.53497E3	-5.5053E3	665.235	-140.136	266.626	83.9442	-45.9308	-2.86206
2429	Surface 4308	8518	9.665	-53.8104	-59.9	-8.85083E3	-5.7424E3	711.108	-178.114	281.231	72.8627	-12.1845	-11.4424
2430	Surface 4308	8527	9.665	-49.5566	-59.9	-7.57204E3	-5.84391E3	700.229	-145.588	298.48	46.5813	162.373	-6.13918
2431	Surface 4308	8538	9.665	-45.3027	-59.9	-6.67937E3	-5.67174E3	676.172	-88.7404	368.611	27.1062	147.805	-114.071
2432	Surface 4314	7547	9.665	-77.6243	-61.4	-10.8226E3	-4.62069E3	452.616	-84.8916	171.176	54.3728	158.367	100.546
2433	Surface 4314	7555	9.665	-72.5222	-61.4	-10.7075E3	-4.74301E3	653.615	-75.7802	175.931	53.2783	34.8546	80.8204
2434	Surface 4314	7563	9.665	-67.4202	-61.4	-10.5491E3	-4.9247E3	885.407	-85.4392	194.656	56.0066	3.51836	84.8375
2435	Surface 4314	7569	9.665	-62.318	-61.4	-10.3288E3	-5.16757E3	1.14839E3	-104.107	207.207	55.807	-30.172	96.569
2436	Surface 4314	8472	9.665	-80.9799	-59.9	-10.8375E3	-4.73638E3	219.471	-68.8322	195.578	57.9628	122.457	36.3558
2437	Surface 4314	8482	9.665	-74.7592	-59.9	-10.6887E3	-4.88922E3	354.72	-69.1267	209.352	70.6249	40.7472	24.0248
2438	Surface 4314	8488	9.665	-68.5388	-59.9	-10.4102E3	-5.0472E3	483.214	-73.0192	229.228	77.9395	2.68527	17.8996
2439	Surface 4314	8495	9.665	-62.318	-59.9	-10.0215E3	-5.2781E3	592.293	-96.1593	252.212	85.4839	-33.7259	19.0876
2440	Surface 4316	7566	9.665	-117.682	-61.4	-10.2261E3	-4.90845E3	-1.30768E3	-12.5548	234.632	-54.3072	15.9122	141.86
2441	Surface 4316	7581	9.665	-122.369	-61.4	-9.89978E3	-5.06643E3	-1.59101E3	-44.7877	241.405	-67.9097	60.5068	144.877
2442	Surface 4316	7593	9.665	-127.057	-61.4	-9.37512E3	-5.2565E3	-1.88282E3	-109.66	238.007	-77.4651	82.4147	157.312
2443	Surface 4316	7600	9.665	-131.744	-61.4	-8.13008E3	-5.43481E3	-2.13856E3	-124.431	234.507	-63.812	-53.2129	175.034
2444	Surface 4316	7612	9.665	-136.432	-61.4	-7.29111E3	-5.86375E3	-2.32155E3	-104.098	218.135	-38.8684	-67.7834	-284.357
2445	Surface 4316	8492	9.665	-117.682	-59.9	-9.88865E3	-5.03447E3	-757.979	37.8621	302.845	-80.3446	15.0019	57.6009
2446	Surface 4316	8506	9.665	-121.936	-59.9	-9.39711E3	-5.17141E3	-848.17	6.75024	314.89	-94.2677	43.3542	38.0064
2447	Surface 4316	8514	9.665	-126.19	-59.9	-8.72222E3	-5.29872E3	-895.964	-38.9504	321.588	-98.3523	43.3857	29.4084
2448	Surface 4316	8523	9.665	-130.443	-59.9	-7.47367E3	-5.27236E3	-854.557	-53.2202	324.148	-77.2418	-57.2298	23.4768
2449	Surface 4316	8532	9.665	-134.697	-59.9	-6.58061E3	-4.91955E3	-803.542	-34.7464	377.024	-56.0953	10.0964	-190.022
2450	Surface 4346	8005	9.665	62.318	-61.4	-10.3967E3	-5.42067E3	-1.17234E3	-96.6614	229.232	-34.3135	-4.42178	127.847
2451	Surface 4346	8012	9.665	67.4202	-61.4	-10.6716E3	-5.2172E3	-866.645	-98.6516	205.245	-44.2609	-30.0937	106.463
2452	Surface 4346	8018	9.665	72.5222	-61.4	-10.7661E3	-5.10974E3	-604.291	-96.7448	179.86	-52.1431	-43.4495	99.4415
2453	Surface 4346	8029	9.665	77.6243	-61.4	-10.5857E3	-5.36749E3	-451.842	-100.709	178.993	-62.7729	-157.567	143.871
2454	Surface 4346	8974	9.665	62.318	-59.9	-10.0001E3	-5.56708E3	-539.54	-103.785	308.708	-78.8556	-11.7195	37.1779
2455	Surface 4346	8981	9.665	68.5388	-59.9	-10.4396E3	-5.35848E3	-420.306	-100.432	265.041	-78.1045	-28.2251	35.3962
2456	Surface 4346	8987	9.665	74.7592	-59.9	-10.729E3	-5.245E3	-352.916	-99.1627	236.834	-74.9627	-29.8308	39.6927
2457	Surface 4346	8994	9.665	80.9799	-59.9	-10.6675E3	-5.26031E3	-229.395	-80.129	233.407	-65.952	-99.066	55.59
2458	Surface 4348	7962	9.665	136.432	-61.4	-7.21775E3	-5.66199E3	2.50497E3	-46.9391	161.361	41.2241	-153.768	-50.8112
2459	Surface 4348	7973	9.665	131.744	-61.4	-8.0593E3	-5.43777E3	2.3028E3	-29.749	247.516	67.3276	-69.5913	252.861
2460	Surface 4348	7980	9.665	127.057	-61.4	-9.28429E3	-5.33221E3	2.04989E3	1.13512	277.95	81.2905	-79.0069	219.566
2461	Surface 4348	7991	9.665	122.369	-61.4	-9.84815E3	-5.20178E3	1.73909E3	37.0054	284.66	71.6044	-25.0825	192.673
2462	Surface 4348	8002	9.665	117.682	-61.4	-10.2409E3	-5.08611E3	1.43113E3	36.2284	269.874	57.4349	24.3303	178.09
2463	Surface 4348	8932	9.665	134.697	-59.9	-6.10608E3	-4.65123E3	890.728	15.4484	481.248	47.2221	-73.0962	-55.8427
2464	Surface 4348	8942	9.665	130.443	-59.9	-7.07892E3	-5.25625E3	920.714	21.1294	429.661	73.8015	28.9552	74.3957
2465	Surface 4348	8948	9.665	126.19	-59.9	-8.43242E3	-5.38714E3	949.24	55.1135	417.09	102.909	-4.90012	60.7756
2466	Surface 4348	8959	9.665	121.936	-59.9	-9.22011E3	-5.32154E3	885.205	85.7155	396.063	105.398	10.0705	62.1679
2467	Surface 4348	8970	9.665	117.682	-59.9	-9.80793E3	-5.22966E3	783.783	90.4442	368.431	93.8416	32.0713	80.1858
2468	Surface 4354	8002	9.665	117.682	-61.4	-10.2409E3	-5.08611E3	1.43113E3	36.2284	269.874	57.4349	24.3303	178.09
2469	Surface 4354	8009	9.665	112.58	-61.4	-10.5448E3	-4.98189E3	1.12457E3	12.8955	246.276	39.6354	57.9721	156.784
2470	Surface 4354	8016	9.665	107.478	-61.4	-10.6607E3	-4.95625E3	848.352	-0.755989	218.439	23.7454	60.6973	142.187
2471	Surface 4354	8024	9.665	102.376	-61.4	-10.4884E3	-5.28655E3	718.7	-14.7835	218.948	21.2067	191.481	176.106
2472	Surface 4354	8970	9.665	117.682	-59.9	-9.80793E3	-5.22966E3	783.783	90.4442	368.431	93.8416	32.0713	80.1858
2473	Surface 4354	8977	9.665	111.461	-59.9	-10.2938E3	-5.14873E3	640.504	59.9613	325.691	68.0175	62.4126	75.4894
2474	Surface 4354	8983	9.665	105.241	-59.9	-10.6332E3	-5.13459E3	547.118	24.2208	290.467	45.3178	66.2144	70.3213
2475	Surface 4354	8991	9.665	99.0201	-59.9	-10.5894E3	-5.22037E3	453.077	8.38128	271.909	25.879	152.195	66.3529
2476	Surface 4356	7966	9.665	43.5682	-61.4	-7.43427E3	-6.52433E3	-2.53602E3	-82.2363	206.744	40.1767	-21.6624	146.987
2477	Surface 4356	7977	9.665	48.2557	-61.4	-8.24851E3	-6.07892E3	-2.23542E3	-111.361	251.727	15.545	-50.7599	264.148
2478	Surface 4356	7983	9.665	52.9431	-61.4	-9.47622E3	-5.86944E3	-1.87316E3	-135.488	252.735	-3.87093	42.1498	190.138
2479	Surface 4356	7993	9.665	57.6306	-61.4	-10.0252E3	-5.63074E3	-1.50419E3	-109.53	247.202	-19.933	27.9265	147.093
2480	Surface 4356	8005	9.665	62.318	-61.4	-10.3967E3	-5.42067E3	-1.17234E3	-96.6614	229.232	-34.3135	-4.42178	127.847
2481	Surface 4356	8935	9.665	45.3027	-59.9	-6.22432E3	-5.72298E3	-774.801	-59.5649	516.443	10.6697	-177.769	141.038
2482	Surface 4356	8944	9.665	49.5566	-59.9	-7.21013E3	-6.057E3	-754.473	-110.318	430.627	-10.9203	-199.259	58.8128
2483	Surface 4356	8951	9.665	53.8104	-59.9	-8.6262E3	-6.00315E3	-722.083	-144.718	384.776	-43.6764	-53.812	22.4273
2484	Surface 4356	8963	9.665	58.0642	-59.9	-9.4284E3	-5.78382E3	-638.728	-125.916	344.759	-67.9269	-15.9116	19.6168
2485	Surface 4356	8974	9.665	62.318	-59.9	-10.0001E3	-5.56708E3	-539.54	-103.785	308.708	-78.8556	-11.7195	37.1779
2486	Surface 4440	6904	9.665	-102.324	-61.6	-10.7272E3	-4.48056E3	-668.588	-53.6642	142.852	10.5276	-72.6457	199.036
2487	Surface 4440	6916	9.665	-107.443	-61.6	-10.6103E3	-4.49924E3	-876.928	-39.6698	124.367	-11.5324	-61.3156	198.092
2488	Surface 4440	6921	9.665	-112.562	-61.6	-10.4531E3	-4.57024E3	-1.17737E3	-28.1833	141.7	-30.2923	-16.8098	206.052
2489	Surface 4440	6927	9.665	-117.682	-61.6	-10.2395E3	-4.68205E3	-1.50807E3	-34.6505	145.896	-47.3625	18.2899	207.087
2490	Surface 4440	7542	9.665	-102.376	-61.4	-10.7604E3	-4.54477E3	-563.625	-41.3252	190.945	-7.93711	-184.774	126.804
2491	Surface 4440	7552	9.665	-107.478	-61.4	-10.6268E3	-4.61921E3	-781.341	-16.637	198.658	-16.7735	-59.9304	116.898
2492	Surface 4440	7558	9.665	-112.58	-61.4	-10.4544E3	-4.74155E3	-1.03239E3	-9.79898	222.012	-35.8669	-25.1113	127.577
2493	Surface 4440	7566	9.665	-117.682	-61.4	-10.2261E3	-4.90845E3	-1.30768E3	-12.5548	234.632	-54.3072	15.9122	141.86
2494	Surface 4442	6934	9.665	-62.318	-61.6	-10.344E3	-4.94622E3	1.32614E3	-117.838	132.563	47.8282	-32.7908	154.901
2495	Surface 4442	6948	9.665	-57.5012	-61.6	-10.0537E3	-5.16486E3	1.70889E3	-163.514	133.986	40.7111	-70.5338	156.304
2496	Surface 4442	6957	9.665	-52.6843	-61.6	-9.59749E3	-5.45147E3	2.17411E3	-229.584	132.481	31.1657	-68.1043	185.293
2497	Surface 4442	6966	9.665	-47.8675	-61.6	-8.42008E3	-5.83116E3	2.79462E3	-207.292	147.291	20.5729	153.491	267.591
2498	Surface 4442	6976	9.665	-43.0506	-61.6	-7.72641E3	-7.00208E3	3.54235E3	-152.21	155.18	1.29505	280.168	-287.828
2499	Surface 4442	7569	9.665	-62.318	-61.4	-10.3288E3	-5.16757E3	1.14839E3	-104.107	207.207	55.807	-30.172	96.569
2500	Surface 4442	7586	9.665	-57.6306	-61.4	-10.0014E3	-5.39854E3	1.43259E3	-147.088	215.776	51.0	-63.3825	99.6529
2501	Surface 4442	7594	9.665	-52.9431	-61.4	-9.4657E3	-5.66873E3	1.74458E3	-207.385	219.663	44.5303	-59.2359	118.882
2502	Surface 4442	7604	9.665	-48.2557	-61.4	-8.19514E3	-5.91934E3	2.05175E3	-186.741	232.638	25.1362	137.071	157.914
2503	Surface 4442	7615	9.665	-43.5682	-61.4	-7.35425E3	-6.4538E3	2.28301E3	-134.261	247.706	0.913689	195.944	-233.437
2504	Surface 4448	6909	9.665	-77.6764	-61.6	-10.7926E3	-4.57438E3	525.323	-92.697	131.321	38.0866	49.5794	159.35
2505	Surface 4448	6919	9.665	-72.5569	-61.6	-10.6926E3	-4.6434E3	721.236	-91.2773	115.611	47.4455	40.2803	152.352
2506	Surface 4448	6925	9.665	-67.4375	-61.6	-10.5496E3	-4.77326E3	1.00391E3	-95.8464	130.298	49.4935	-2.5462	153.474
2507	Surface 4448	6934	9.665	-62.318	-61.6	-10.344E3	-4.94622E3	1.32614E3	-117.838	132.563	47.8282	-32.7908	154.901
2508	Surface 4448	7547	9.665	-77.6243	-61.4	-10.8226E3	-4.62069E3	452.616	-84.8916	171.176	54.3728	158.367	100.546
2509	Surface 4448	7555	9.665	-72.5222	-61.4	-10.7075E3	-4.74301E3	653.615	-75.7802	175.931	53.2783	34.8546	80.8204
2510	Surface 4448	7563	9.665	-67.4202	-61.4	-10.5491E3	-4.9247E3	885.407	-85.4392	194.656	56.0066	3.51836	84.8375
2511	Surface 4448	7569	9.665	-62.318	-61.4	-10.3288E3	-5.16757E3	1.14839E3	-104.107	207.207	55.807	-30.172	96.569
2512	Surface 4450	6927	9.665	-117.682	-61.6	-10.2395E3	-4.68205E3	-1.50807E3	-34.6505	145.896	-47.3625	18.2899	207.087
2513	Surface 4450	6943	9.665	-122.499	-61.6	-9.95081E3	-4.83513E3	-1.88374E3	-69.5866	146.41	-60.7526	66.3024	207.122
2514	Surface 4450	6955	9.665	-127.316	-61.6	-9.5085E3	-5.05522E3	-2.31753E3	-140.603	137.985	-68.9211	90.5333	223.65
2515	Surface 4450	6963	9.665	-132.133	-61.6	-8.35568E3	-5.38899E3	-2.8676E3	-153.665	134.442	-64.655	-69.1853	269.99
2516	Surface 4450	6972	9.665	-136.949	-61.6	-7.66713E3	-6.50244E3	-3.54794E3	-131.902	99.8281	-49.4215	-151.423	-323.753
2517	Surface 4450	7566	9.665	-117.682	-61.4	-10.2261E3	-4.90845E3	-1.30768E3	-12.5548	234.632	-54.3072	15.9122	141.86
2518	Surface 4450	7581	9.665	-122.369	-61.4	-9.89978E3	-5.06643E3	-1.59101E3	-44.7877	241.405	-67.9097	60.5068	144.877
2519	Surface 4450	7593	9.665	-127.057	-61.4	-9.37512E3	-5.2565E3	-1.88282E3	-109.66	238.007	-77.4651	82.4147	157.312
2520	Surface 4450	7600	9.665	-131.744	-61.4	-8.13008E3	-5.43481E3	-2.13856E3	-124.431	234.507	-63.812	-53.2129	175.034
2521	Surface 4450	7612	9.665	-136.432	-61.4	-7.29111E3	-5.86375E3	-2.32155E3	-104.098	218.135	-38.8684	-67.7834	-284.357
2522	Surface 4480	7445	9.665	62.318	-61.6	-10.403E3	-5.1628E3	-1.4025E3	-113.256	125.448	-24.5699	3.86908	186.118
2523	Surface 4480	7450	9.665	67.4375	-61.6	-10.659E3	-5.03271E3	-1.05712E3	-110.763	118.202	-34.6255	-20.5634	174.322
2524	Surface 4480	7457	9.665	72.5569	-61.6	-10.7373E3	-4.96244E3	-746.096	-113.134	97.0944	-42.9493	-51.177	168.028
2525	Surface 4480	7466	9.665	77.6764	-61.6	-10.5792E3	-5.30799E3	-532.65	-112.699	105.858	-42.8338	-62.9472	201.781
