Model info
 
	A	B
1	Model Information Output	
2		
3	Model title	SAINT PETER SHAFT 0
4	User interface	Structural
5	Units	kN,m,t,s,C
6	LUSAS version	17.0-4c1
7	Date	26/11/19
8	Time	11:47
9	Analysis category	3D
10	Vertical axis	Z
11	Transformation	Cylindrical
12	Results file 1	
13	  Name	SAINT PETER SHAFT 13~Analysis 1.mys
14	  Path	C:\Users\m.landais\Desktop\SAINT PETER SHAFT\LUSAS MODEL\MODEL C\Associated Model Data\SAINT PETER SHAFT 13
15	  Created	30/10/19 15:56
16	  Solver version	17.0-3
17	Results file 2	
18	  Name	SAINT PETER SHAFT 13~Analysis 2.mys
19	  Path	C:\Users\m.landais\Desktop\SAINT PETER SHAFT\LUSAS MODEL\MODEL C\Associated Model Data\SAINT PETER SHAFT 13
20	  Created	30/10/19 17:44
21	  Solver version	17.0-3
22	Results file 3	
23	  Name	SAINT PETER SHAFT 13~Analysis 3.mys
24	  Path	C:\Users\m.landais\Desktop\SAINT PETER SHAFT\LUSAS MODEL\MODEL C\Associated Model Data\SAINT PETER SHAFT 13
25	  Created	30/10/19 18:00
26	  Solver version	17.0-3
27	Results file 4	
28	  Name	SAINT PETER SHAFT 13~Analysis 4.mys
29	  Path	C:\Users\m.landais\Desktop\SAINT PETER SHAFT\LUSAS MODEL\MODEL C\Associated Model Data\SAINT PETER SHAFT 13
30	  Created	31/10/19 09:16
31	  Solver version	17.0-3
32	Results file 5	
33	  Name	SAINT PETER SHAFT 13~Analysis 5.mys
34	  Path	C:\Users\m.landais\Desktop\SAINT PETER SHAFT\LUSAS MODEL\MODEL C\Associated Model Data\SAINT PETER SHAFT 13
35	  Created	31/10/19 10:29
36	  Solver version	17.0-3
37	Results file 6	
38	  Name	SAINT PETER SHAFT 13~Analysis 6.mys
39	  Path	C:\Users\m.landais\Desktop\SAINT PETER SHAFT\LUSAS MODEL\MODEL C\Associated Model Data\SAINT PETER SHAFT 13
40	  Created	30/10/19 22:02
41	  Solver version	17.0-3
42	Notes	
17:Tunnel Opening T2 P3 - 17:Increment 17
 
	Feature	Node	X	Y	Z	Nt[kN/m]	Nz[kN/m]	Ntz[kN/m]	Mt[kN.m/m]	Mz[kN.m/m]	Mtz[kN.m/m]	St[kN/m]	Sz[kN/m]
21	Surface 2	28073	9.665	18.3371	-0.92	-223.269	-26.7632	5.44266	15.1999	2.77299	2.11531	-3.03183	-2.7459
22	Surface 2	28280	9.665	0.0	0.0	-129.8	-4.40336	1.79059	19.0956	1.42072	0.400485	-1.24537	-2.29855
23	Surface 2	28284	9.665	6.11244	0.0	-127.939	-3.96127	-0.14451	18.8588	1.42154	0.909756	-3.80992	-2.36896
24	Surface 2	28287	9.665	12.2246	0.0	-130.145	-4.42985	-0.193429	17.6992	1.41002	1.38465	-6.31378	-2.31373
25	Surface 2	28294	9.665	18.3371	0.0	-128.01	-3.84479	4.89274	16.2328	1.43215	1.8578	-8.60363	-2.42493
26	Surface 3	27135	9.665	18.3371	-4.6	-582.019	-138.437	1.79177	10.1249	8.2089	2.10926	-4.88784	2.7652
27	Surface 3	27142	9.665	20.819	-4.6	-583.26	-138.36	-3.66202	9.06632	8.01676	2.23724	-4.35203	2.72771
28	Surface 3	27413	9.665	18.3371	-3.68	-499.955	-108.758	2.98657	11.7684	9.42445	2.1573	-4.52134	0.337526
29	Surface 3	27420	9.665	20.819	-3.68	-501.181	-108.696	-2.75765	10.6652	9.23695	2.28562	-4.11193	0.30584
30	Surface 3	27633	9.665	18.3371	-2.76	-411.897	-80.9697	4.19228	13.045	8.33575	2.23653	-4.08939	-1.94223
31	Surface 3	27639	9.665	20.819	-2.76	-413.047	-80.8912	-1.79608	11.8992	8.16514	2.37158	-3.81646	-1.96582
32	Surface 3	27854	9.665	18.3371	-1.84	-318.811	-53.7366	5.28459	14.1129	5.73232	2.37151	-3.59225	-2.87429
33	Surface 3	27860	9.665	20.819	-1.84	-319.818	-53.481	-0.845715	12.9271	5.59453	2.52427	-3.45338	-2.88696
34	Surface 3	28073	9.665	18.3371	-0.92	-223.269	-26.7632	5.44266	15.1999	2.77299	2.11531	-3.03183	-2.7459
35	Surface 3	28078	9.665	20.819	-0.92	-224.01	-26.5754	-0.287494	13.9696	2.68903	2.25447	-3.04062	-2.74185
36	Surface 3	28294	9.665	18.3371	0.0	-128.01	-3.84479	4.89274	16.2328	1.43215	1.8578	-8.60363	-2.42493
37	Surface 3	28300	9.665	20.819	0.0	-125.306	-3.24382	-0.310123	15.0229	1.39037	1.99018	-9.38588	-2.41873
38	Surface 12	27127	9.665	161.663	-4.6	-583.061	-137.542	0.460369	7.57333	7.74695	-2.74311	5.80608	2.7903
39	Surface 12	27139	9.665	159.181	-4.6	-584.589	-137.44	5.70692	5.9862	7.46524	-2.84926	5.19898	2.75183
40	Surface 12	27410	9.665	161.663	-3.68	-501.114	-108.186	-1.15165	9.18519	9.03646	-2.8217	5.47794	0.366597
41	Surface 12	27415	9.665	159.181	-3.68	-502.662	-108.122	4.41559	7.52891	8.75855	-2.9248	4.99384	0.3344
42	Surface 12	27630	9.665	161.663	-2.76	-413.177	-80.6457	-2.8241	10.4243	8.03166	-2.94146	5.072	-1.90126
43	Surface 12	27635	9.665	159.181	-2.76	-414.685	-80.5814	3.02537	8.70164	7.77471	-3.04761	4.72162	-1.92343
44	Surface 12	27851	9.665	161.663	-1.84	-320.186	-53.5916	-4.43531	11.4501	5.53212	-3.13902	4.58313	-2.81472
45	Surface 12	27856	9.665	159.181	-1.84	-321.581	-53.3582	1.60296	9.66483	5.31935	-3.25808	4.36488	-2.82223
46	Surface 12	28071	9.665	161.663	-0.92	-224.664	-26.723	-5.10084	12.4874	2.68058	-2.81434	4.01194	-2.68515
47	Surface 12	28076	9.665	159.181	-0.92	-225.794	-26.5574	0.58904	10.6336	2.54569	-2.92152	3.93705	-2.66824
48	Surface 12	28291	9.665	161.663	0.0	-129.242	-3.80969	-4.81631	13.5091	1.39295	-2.49617	11.7293	-2.37354
49	Surface 12	28296	9.665	159.181	0.0	-126.856	-3.21612	0.373166	11.6726	1.31847	-2.60019	12.3243	-2.34914
50	Surface 13	27108	9.665	-180.0	-4.6	-578.722	-137.994	1.2053	12.9507	8.51776	-1.15833	1.16754	3.22874
51	Surface 13	27116	9.665	173.888	-4.6	-579.901	-137.994	4.30599	11.6908	8.37915	-1.77156	2.20565	3.06119
52	Surface 13	27123	9.665	167.775	-4.6	-581.204	-137.88	4.99344	9.69985	8.08266	-2.29539	3.7202	2.98453
53	Surface 13	27127	9.665	161.663	-4.6	-583.061	-137.542	0.460369	7.57333	7.74695	-2.74311	5.80608	2.7903
54	Surface 13	27396	9.665	-180.0	-3.68	-496.451	-108.538	0.504725	14.8842	9.83825	-1.23905	1.21777	0.711
55	Surface 13	27402	9.665	173.888	-3.68	-497.76	-108.559	3.48833	13.5174	9.66841	-1.84566	2.219	0.560502
56	Surface 13	27405	9.665	167.775	-3.68	-499.198	-108.474	3.9505	11.4124	9.36122	-2.36704	3.61273	0.517058
57	Surface 13	27410	9.665	161.663	-3.68	-501.114	-108.186	-1.15165	9.18519	9.03646	-2.8217	5.47794	0.366597
58	Surface 13	27617	9.665	-180.0	-2.76	-408.311	-81.0101	-0.317473	16.4194	8.7626	-1.30388	1.2483	-1.70005
59	Surface 13	27622	9.665	173.888	-2.76	-409.733	-80.9953	2.58414	14.9524	8.5819	-1.92749	2.19412	-1.81947
60	Surface 13	27626	9.665	167.775	-2.76	-411.263	-80.93	2.84302	12.7434	8.30258	-2.46615	3.44842	-1.8095
61	Surface 13	27630	9.665	161.663	-2.76	-413.177	-80.6457	-2.8241	10.4243	8.03166	-2.94146	5.072	-1.90126
62	Surface 13	27836	9.665	-180.0	-1.84	-315.573	-53.9992	-1.27151	17.7175	6.04123	-1.36775	1.24364	-2.78908
63	Surface 13	27842	9.665	173.888	-1.84	-316.999	-53.7486	1.65866	16.1603	5.89146	-2.04492	2.11776	-2.85108
64	Surface 13	27846	9.665	167.775	-1.84	-318.537	-53.967	1.77431	13.8533	5.68946	-2.62727	3.21652	-2.79263
65	Surface 13	27851	9.665	161.663	-1.84	-320.186	-53.5916	-4.43531	11.4501	5.53212	-3.13902	4.58313	-2.81472
66	Surface 13	28057	9.665	-180.0	-0.92	-220.868	-26.9493	-1.70841	19.0298	2.90115	-1.19521	1.17477	-2.69519
67	Surface 13	28061	9.665	173.888	-0.92	-222.317	-26.7442	0.771885	17.386	2.82077	-1.81143	2.02106	-2.71834
68	Surface 13	28065	9.665	167.775	-0.92	-223.165	-26.9419	0.830648	14.9798	2.72339	-2.34137	2.97619	-2.64508
69	Surface 13	28071	9.665	161.663	-0.92	-224.664	-26.723	-5.10084	12.4874	2.68058	-2.81434	4.01194	-2.68515
70	Surface 13	28275	9.665	-180.0	0.0	-128.827	-4.38873	-1.59868	20.1054	1.46135	-1.0315	4.4966	-2.32891
71	Surface 13	28282	9.665	173.888	0.0	-127.864	-3.94427	0.291085	18.4587	1.42906	-1.58574	7.20539	-2.36185
72	Surface 13	28286	9.665	167.775	0.0	-130.813	-4.40718	0.311556	16.0133	1.38751	-2.05046	9.62356	-2.27824
73	Surface 13	28291	9.665	161.663	0.0	-129.242	-3.80969	-4.81631	13.5091	1.39295	-2.49617	11.7293	-2.37354
74	Surface 14	27096	9.665	-172.251	-4.6	-578.528	-137.689	5.70709	13.4029	8.44107	-0.248854	-1.5354	3.3782
75	Surface 14	27108	9.665	-180.0	-4.6	-578.722	-137.994	1.2053	12.9507	8.51776	-1.15833	1.16754	3.22874
76	Surface 14	27389	9.665	-172.251	-3.68	-496.041	-108.206	5.80427	15.4382	9.8263	-0.332205	-1.22734	0.864154
77	Surface 14	27396	9.665	-180.0	-3.68	-496.451	-108.538	0.504725	14.8842	9.83825	-1.23905	1.21777	0.711
78	Surface 14	27610	9.665	-172.251	-2.76	-407.645	-80.7352	5.69413	17.0706	8.81001	-0.374084	-0.90138	-1.56643
79	Surface 14	27617	9.665	-180.0	-2.76	-408.311	-81.0101	-0.317473	16.4194	8.7626	-1.30388	1.2483	-1.70005
80	Surface 14	27830	9.665	-172.251	-1.84	-314.533	-53.8403	5.27005	18.4561	6.11942	-0.378837	-0.580269	-2.70986
81	Surface 14	27836	9.665	-180.0	-1.84	-315.573	-53.9992	-1.27151	17.7175	6.04123	-1.36775	1.24364	-2.78908
82	Surface 14	28051	9.665	-172.251	-0.92	-219.489	-26.8791	3.90175	19.8419	2.96498	-0.300167	-0.283894	-2.69171
83	Surface 14	28057	9.665	-180.0	-0.92	-220.868	-26.9493	-1.70841	19.0298	2.90115	-1.19521	1.17477	-2.69519
84	Surface 14	28271	9.665	-172.251	0.0	-127.442	-4.36779	2.70457	20.9375	1.5037	-0.238242	0.70347	-2.3632
85	Surface 14	28275	9.665	-180.0	0.0	-128.827	-4.38873	-1.59868	20.1054	1.46135	-1.0315	4.4966	-2.32891
86	Surface 15	27087	9.665	-166.683	-4.6	-579.46	-137.332	2.58294	13.0462	8.22974	0.446491	-4.20596	3.48454
87	Surface 15	27096	9.665	-172.251	-4.6	-578.528	-137.689	5.70709	13.4029	8.44107	-0.248854	-1.5354	3.3782
88	Surface 15	27383	9.665	-166.683	-3.68	-496.692	-107.784	2.86794	15.158	9.67872	0.35186	-3.64518	0.993082
89	Surface 15	27389	9.665	-172.251	-3.68	-496.041	-108.206	5.80427	15.4382	9.8263	-0.332205	-1.22734	0.864154
90	Surface 15	27605	9.665	-166.683	-2.76	-407.906	-80.2411	2.92874	16.8659	8.73811	0.316892	-3.02847	-1.43121
91	Surface 15	27610	9.665	-172.251	-2.76	-407.645	-80.7352	5.69413	17.0706	8.81001	-0.374084	-0.90138	-1.56643
92	Surface 15	27823	9.665	-166.683	-1.84	-314.278	-53.2563	2.57339	18.3216	6.12147	0.35162	-2.3733	-2.58917
93	Surface 15	27830	9.665	-172.251	-1.84	-314.533	-53.8403	5.27005	18.4561	6.11942	-0.378837	-0.580269	-2.70986
94	Surface 15	28043	9.665	-166.683	-0.92	-218.236	-26.4905	1.63183	19.7645	3.00172	0.352076	-1.76422	-2.65845
95	Surface 15	28051	9.665	-172.251	-0.92	-219.489	-26.8791	3.90175	19.8419	2.96498	-0.300167	-0.283894	-2.69171
96	Surface 15	28265	9.665	-166.683	0.0	-123.84	-3.90395	0.869805	20.9014	1.54408	0.333693	-2.45789	-2.41032
97	Surface 15	28271	9.665	-172.251	0.0	-127.442	-4.36779	2.70457	20.9375	1.5037	-0.238242	0.70347	-2.3632
98	Surface 17	27058	9.665	-159.181	-4.6	-581.538	-136.954	-0.175445	11.3304	7.685	1.48919	-1.47579	3.55634
99	Surface 17	27069	9.665	-160.983	-4.6	-581.3	-137.017	-0.690113	11.8762	7.8404	1.23238	-2.56385	3.46838
100	Surface 17	27365	9.665	-159.181	-3.68	-498.333	-107.307	0.523963	13.5237	9.23207	1.38219	-1.45346	1.12347
101	Surface 17	27372	9.665	-160.983	-3.68	-498.158	-107.389	-0.183688	14.055	9.36328	1.12792	-2.35895	1.01424
102	Surface 17	27586	9.665	-159.181	-2.76	-408.934	-79.6892	0.876841	15.3157	8.43189	1.35424	-1.39058	-1.26944
103	Surface 17	27591	9.665	-160.983	-2.76	-408.92	-79.7921	0.0291694	15.831	8.52667	1.09853	-2.10487	-1.39037
104	Surface 17	27807	9.665	-159.181	-1.84	-314.504	-52.6196	0.832576	16.8501	5.97547	1.42983	-1.31589	-2.43561
105	Surface 17	27813	9.665	-160.983	-1.84	-314.422	-52.7085	-0.150554	17.3495	6.02577	1.16599	-1.8304	-2.5577
106	Surface 17	28026	9.665	-159.181	-0.92	-217.17	-26.0695	0.207357	18.3489	2.97451	1.30738	-1.27619	-2.60204
107	Surface 17	28031	9.665	-160.983	-0.92	-217.919	-26.2328	-0.882011	18.8485	2.9919	1.07263	-1.5823	-2.70056
108	Surface 17	28245	9.665	-159.181	0.0	-117.979	-2.96768	-0.388191	19.5503	1.56342	1.17882	-5.39957	-2.43323
109	Surface 17	28253	9.665	-160.983	0.0	-117.01	-2.69617	-1.81954	20.0282	1.56642	0.986602	-4.89152	-2.51138
110	Surface 24	27063	9.665	-20.819	-4.6	-583.45	-136.686	2.59653	7.60285	7.34007	-1.41663	2.01166	3.2346
111	Surface 24	27071	9.665	-19.0166	-4.6	-583.195	-136.82	3.22682	8.32383	7.50457	-1.22945	3.16038	3.16757
112	Surface 24	27370	9.665	-20.819	-3.68	-500.932	-107.365	1.80147	9.48908	8.81268	-1.38477	2.0249	0.807109
113	Surface 24	27375	9.665	-19.0166	-3.68	-500.685	-107.472	2.56461	10.2082	8.95029	-1.19945	2.99628	0.723921
114	Surface 24	27589	9.665	-20.819	-2.76	-412.27	-79.878	1.14951	10.9877	7.97113	-1.43604	2.01374	-1.52101
115	Surface 24	27594	9.665	-19.0166	-2.76	-412.116	-79.985	2.00559	11.7046	8.07315	-1.24818	2.79514	-1.61593
116	Surface 24	27810	9.665	-20.819	-1.84	-318.522	-52.8071	0.672585	12.2532	5.56659	-1.59136	1.98883	-2.55516
117	Surface 24	27814	9.665	-19.0166	-1.84	-318.228	-52.8959	1.63611	12.9673	5.62374	-1.39699	2.56938	-2.6586
118	Surface 24	28029	9.665	-20.819	-0.92	-221.622	-26.1962	0.586189	13.496	2.72301	-1.49726	1.97377	-2.57761
119	Surface 24	28036	9.665	-19.0166	-0.92	-222.107	-26.3661	1.65723	14.222	2.73933	-1.32075	2.34075	-2.67234
120	Surface 24	28248	9.665	-20.819	0.0	-122.238	-2.99651	0.740682	14.6344	1.42463	-1.39209	6.85167	-2.3479
121	Surface 24	28255	9.665	-19.0166	0.0	-120.975	-2.73413	2.14992	15.3397	1.41903	-1.26045	6.57296	-2.43134
122	Surface 26	27090	9.665	-13.3169	-4.6	-581.073	-137.337	0.235491	10.3302	7.97838	-0.665532	5.00043	3.18785
123	Surface 26	27104	9.665	-7.74887	-4.6	-579.717	-137.878	-2.76587	11.6357	8.3016	-0.141445	2.45948	3.12602
124	Surface 26	27388	9.665	-13.3169	-3.68	-498.759	-107.937	-0.364505	12.2016	9.34878	-0.640107	4.49053	0.723479
125	Surface 26	27394	9.665	-7.74887	-3.68	-497.535	-108.434	-3.27472	13.4863	9.61003	-0.120748	2.20368	0.643875
126	Surface 26	27606	9.665	-13.3169	-2.76	-410.436	-80.4337	-0.890489	13.685	8.37097	-0.677723	3.92639	-1.63189
127	Surface 26	27612	9.665	-7.74887	-2.76	-409.44	-80.9392	-3.69568	14.9496	8.55628	-0.146316	1.92462	-1.7245
128	Surface 26	27827	9.665	-13.3169	-1.84	-317.216	-53.4176	-1.15396	14.9368	5.79949	-0.793854	3.3105	-2.67623
129	Surface 26	27833	9.665	-7.74887	-1.84	-316.587	-53.985	-3.92436	16.1838	5.89601	-0.223228	1.63334	-2.77614
130	Surface 26	28046	9.665	-13.3169	-0.92	-221.401	-26.5897	-0.934946	16.1908	2.81204	-0.784521	2.71331	-2.6313
131	Surface 26	28053	9.665	-7.74887	-0.92	-221.672	-26.9608	-3.26964	17.4302	2.83286	-0.269201	1.34327	-2.67542
132	Surface 26	28268	9.665	-13.3169	0.0	-126.786	-3.91691	-0.590052	17.2808	1.44697	-0.754181	4.85291	-2.33675
133	Surface 26	28272	9.665	-7.74887	0.0	-129.433	-4.38006	-2.47043	18.49	1.43345	-0.298641	2.18658	-2.31723
134	Surface 27	27104	9.665	-7.74887	-4.6	-579.717	-137.878	-2.76587	11.6357	8.3016	-0.141445	2.45948	3.12602
135	Surface 27	27114	9.665	7.01648E-15	-4.6	-579.336	-138.442	1.70395	12.3651	8.51854	0.613249	-0.159079	3.04378
136	Surface 27	27394	9.665	-7.74887	-3.68	-497.535	-108.434	-3.27472	13.4863	9.61003	-0.120748	2.20368	0.643875
137	Surface 27	27400	9.665	4.20989E-15	-3.68	-497.222	-108.895	1.9361	14.1779	9.76413	0.640288	-0.15875	0.552735
138	Surface 27	27612	9.665	-7.74887	-2.76	-409.44	-80.9392	-3.69568	14.9496	8.55628	-0.146316	1.92462	-1.7245
139	Surface 27	27619	9.665	1.4033E-15	-2.76	-409.231	-81.2647	2.19876	15.6059	8.64193	0.644258	-0.148789	-1.81579
140	Surface 27	27833	9.665	-7.74887	-1.84	-316.587	-53.985	-3.92436	16.1838	5.89601	-0.223228	1.63334	-2.77614
141	Surface 27	27840	9.665	1.4033E-15	-1.84	-316.618	-54.1536	2.50276	16.8105	5.91805	0.628611	-0.123444	-2.84478
142	Surface 27	28053	9.665	-7.74887	-0.92	-221.672	-26.9608	-3.26964	17.4302	2.83286	-0.269201	1.34327	-2.67542
143	Surface 27	28060	9.665	4.20989E-15	-0.92	-221.966	-27.0227	2.26565	18.0398	2.82332	0.511117	-0.0539194	-2.69064
144	Surface 27	28272	9.665	-7.74887	0.0	-129.433	-4.38006	-2.47043	18.49	1.43345	-0.298641	2.18658	-2.31723
145	Surface 27	28280	9.665	0.0	0.0	-129.8	-4.40336	1.79059	19.0956	1.42072	0.400485	-1.24537	-2.29855
146	Surface 30	25876	9.665	7.01648E-15	-9.9	-1.04922E3	-317.801	3.11478	-7.85351	-46.4805	0.201513	-0.258926	25.7528
147	Surface 30	25882	9.665	6.11244	-9.9	-1.04931E3	-317.953	-2.60342	-7.64497	-46.3174	0.813562	-1.31074	25.6444
148	Surface 30	25889	9.665	12.2246	-9.9	-1.04986E3	-317.926	-4.72805	-8.12889	-46.3273	1.38975	-3.43008	25.6471
149	Surface 30	25897	9.665	18.3371	-9.9	-1.05072E3	-317.213	0.970915	-8.96302	-46.4221	1.94348	-6.76502	25.4325
150	Surface 30	26164	9.665	7.01648E-15	-8.84	-931.731	-281.179	2.29966	-1.84678	-27.3558	0.292055	-0.198865	19.83
151	Surface 30	26168	9.665	6.11242	-8.84	-931.961	-281.367	-2.48498	-1.68984	-27.207	0.892748	-1.24404	19.7222
152	Surface 30	26171	9.665	12.2246	-8.84	-932.516	-281.39	-4.38701	-2.2599	-27.2326	1.4497	-3.22187	19.7027
153	Surface 30	26177	9.665	18.3371	-8.84	-933.539	-280.816	-0.0159991	-3.17906	-27.3475	1.9693	-6.2586	19.5008
154	Surface 30	26384	9.665	7.01648E-15	-7.78	-837.579	-244.48	1.76039	3.33581	-10.7743	0.389578	-0.168599	12.6534
155	Surface 30	26387	9.665	6.11241	-7.78	-837.949	-244.698	-2.31955	3.43535	-10.6465	0.975277	-1.21555	12.5439
156	Surface 30	26392	9.665	12.2246	-7.78	-838.523	-244.754	-3.99812	2.77807	-10.695	1.51197	-3.08574	12.5068
157	Surface 30	26396	9.665	18.3371	-7.78	-839.712	-244.324	-0.421337	1.77331	-10.8353	2.00242	-5.88825	12.3159
158	Surface 30	26604	9.665	7.01648E-15	-6.72	-752.296	-208.394	1.55963	7.07442	-0.757369	0.481221	-0.157965	7.40694
159	Surface 30	26608	9.665	6.11241	-6.72	-752.76	-208.619	-2.10998	7.1128	-0.657735	1.0483	-1.20458	7.29408
160	Surface 30	26612	9.665	12.2246	-6.72	-753.379	-208.692	-3.55621	6.36801	-0.735738	1.56611	-2.9775	7.25083
161	Surface 30	26618	9.665	18.3371	-6.72	-754.674	-208.377	-0.0816164	5.2776	-0.904184	2.03804	-5.56983	7.06995
162	Surface 30	26822	9.665	7.01648E-15	-5.66	-667.612	-172.825	1.56756	9.94115	5.05244	0.558462	-0.157462	4.68037
163	Surface 30	26827	9.665	6.11242	-5.66	-668.138	-173.032	-1.84514	9.91789	5.11823	1.10706	-1.19586	4.56627
164	Surface 30	26832	9.665	12.2246	-5.66	-668.808	-173.097	-3.04325	9.08842	5.00908	1.60962	-2.86724	4.52761
165	Surface 30	26838	9.665	18.3371	-5.66	-670.166	-172.861	0.717916	7.91537	4.81631	2.07221	-5.24784	4.36155
166	Surface 30	27114	9.665	7.01648E-15	-4.6	-579.336	-138.442	1.70395	12.3651	8.51854	0.613249	-0.159079	3.04378
167	Surface 30	27118	9.665	6.11244	-4.6	-579.902	-138.605	-1.53333	12.2831	8.54944	1.14978	-1.17667	2.93319
168	Surface 30	27124	9.665	12.2246	-4.6	-580.628	-138.638	-2.47134	11.3746	8.41412	1.64526	-2.73368	2.90857
169	Surface 30	27135	9.665	18.3371	-4.6	-582.019	-138.437	1.79177	10.1249	8.2089	2.10926	-4.88784	2.7652
170	Surface 31	25897	9.665	18.3371	-9.9	-1.05072E3	-317.213	0.970915	-8.96302	-46.4221	1.94348	-6.76502	25.4325
171	Surface 31	25909	9.665	20.819	-9.9	-1.05151E3	-316.71	-7.3003	-9.72868	-46.5533	2.07479	-5.46778	25.3929
172	Surface 31	26177	9.665	18.3371	-8.84	-933.539	-280.816	-0.0159991	-3.17906	-27.3475	1.9693	-6.2586	19.5008
