	Feature	Node	X	Y	Z	Fx[kN]	Fy[kN]	Fz[kN]	Mx[kN.m]	My[kN.m]	Mz[kN.m]
1	Feature	Node	X	Y	Z	Fx[kN]	Fy[kN]	Fz[kN]	Mx[kN.m]	My[kN.m]	Mz[kN.m]
212	Line 25212	4008	9.665	134.329	-65.7	127.595	-0.693221	-1.06083E3	0.0	-1.60198E3	6.33917E-3
213	Line 25212	3973	9.665	139.878	-65.7	50.0134	0.192256	-333.138	0.0	-371.698	4.85543E-3
214	Line 25213	3941	8.9	139.878	-65.7	50.0134	0.192256	-333.138	0.0	-371.698	4.85543E-3
215	Line 25213	3926	8.9	142.018	-65.7	54.0582	0.638795	-338.178	0.0	-354.597	7.82409E-3
216	Line 25213	3973	9.665	139.878	-65.7	50.0134	0.192256	-333.138	0.0	-371.698	4.85543E-3
217	Line 25213	3952	9.665	142.018	-65.7	54.0582	0.638795	-338.178	0.0	-354.597	7.82409E-3
218	Line 25214	2942	8.9	-78.9947	-65.7	82.1503	1.68929	-480.432	0.0	-751.778	-5.24474E-3
219	Line 25214	2958	8.9	-73.4357	-65.7	186.604	-1.48761	-982.23	0.0	-1.53781E3	18.8911E-6
220	Line 25214	2912	9.665	-78.9947	-65.7	82.1503	1.68929	-480.432	0.0	-751.778	-5.24474E-3
221	Line 25214	2923	9.665	-73.4357	-65.7	186.604	-1.48761	-982.23	0.0	-1.53781E3	18.8911E-6
222	Line 25214	2975	8.9	-67.877	-65.7	166.482	-5.08692	-1.01131E3	0.0	-1.5191E3	1.32848E-3
223	Line 25214	2930	9.665	-67.877	-65.7	166.482	-5.08692	-1.01131E3	0.0	-1.5191E3	1.32848E-3
224	Line 25214	2993	8.9	-62.318	-65.7	70.529	-0.966608	-508.524	0.0	-767.157	-0.521922E-3
225	Line 25214	2953	9.665	-62.318	-65.7	70.529	-0.966608	-508.524	0.0	-767.157	-0.521922E-3
226	Line 25215	2932	8.9	-90.0	-65.7	61.5117	-2.75945	-471.205	0.0	-733.69	-0.133451E-3
227	Line 25215	2892	9.665	-90.0	-65.7	61.5117	-2.75945	-471.205	0.0	-733.69	-0.133451E-3
228	Line 25215	2936	8.9	-84.4973	-65.7	132.802	1.09246	-950.398	0.0	-1.47349E3	-0.0135409
229	Line 25215	2903	9.665	-84.4973	-65.7	132.802	1.09246	-950.398	0.0	-1.47349E3	-0.0135409
230	Line 25215	2942	8.9	-78.9947	-65.7	82.1503	1.68929	-480.432	0.0	-751.778	-5.24474E-3
231	Line 25215	2912	9.665	-78.9947	-65.7	82.1503	1.68929	-480.432	0.0	-751.778	-5.24474E-3
232	Line 25216	2992	8.9	-117.682	-65.7	82.1632	-1.9063	-472.982	0.0	-759.225	0.602761E-3
233	Line 25216	2972	8.9	-112.123	-65.7	178.389	-3.16193	-956.068	0.0	-1.50136E3	-1.03861E-3
234	Line 25216	2947	9.665	-117.682	-65.7	82.1632	-1.9063	-472.982	0.0	-759.225	0.602761E-3
235	Line 25216	2957	8.9	-106.564	-65.7	192.381	-8.18627	-949.339	0.0	-1.51242E3	1.12766E-3
236	Line 25216	2926	9.665	-112.123	-65.7	178.389	-3.16193	-956.068	0.0	-1.50136E3	-1.03861E-3
237	Line 25216	2941	8.9	-101.005	-65.7	83.8242	-6.88068	-468.671	0.0	-744.826	4.60939E-3
238	Line 25216	2920	9.665	-106.564	-65.7	192.381	-8.18627	-949.339	0.0	-1.51242E3	1.12766E-3
239	Line 25216	2910	9.665	-101.005	-65.7	83.8242	-6.88068	-468.671	0.0	-744.826	4.60939E-3
240	Line 25217	2941	8.9	-101.005	-65.7	83.8242	-6.88068	-468.671	0.0	-744.826	4.60939E-3
241	Line 25217	2910	9.665	-101.005	-65.7	83.8242	-6.88068	-468.671	0.0	-744.826	4.60939E-3
242	Line 25217	2935	8.9	-95.5027	-65.7	134.086	-11.7502	-939.609	0.0	-1.47166E3	0.0132815
243	Line 25217	2898	9.665	-95.5027	-65.7	134.086	-11.7502	-939.609	0.0	-1.47166E3	0.0132815
244	Line 25217	2932	8.9	-90.0	-65.7	61.5117	-2.75945	-471.205	0.0	-733.69	-0.133451E-3
245	Line 25217	2892	9.665	-90.0	-65.7	61.5117	-2.75945	-471.205	0.0	-733.69	-0.133451E-3
246	Line 25218	4110	8.9	101.005	-65.7	66.5625	3.95896	-503.196	0.0	-770.542	-4.73645E-3
247	Line 25218	4138	9.665	101.005	-65.7	66.5625	3.95896	-503.196	0.0	-770.542	-4.73645E-3
248	Line 25218	4077	8.9	112.123	-65.7	189.678	-1.12838	-1.04236E3	0.0	-1.5706E3	3.69513E-3
249	Line 25218	4094	8.9	106.564	-65.7	166.351	6.27272	-1.01919E3	0.0	-1.57384E3	1.99782E-3
250	Line 25218	4130	9.665	106.564	-65.7	166.351	6.27272	-1.01919E3	0.0	-1.57384E3	1.99782E-3
251	Line 25218	4123	9.665	112.123	-65.7	189.678	-1.12838	-1.04236E3	0.0	-1.5706E3	3.69513E-3
252	Line 25218	4058	8.9	117.682	-65.7	83.9303	-4.44882	-519.319	0.0	-790.291	0.908117E-3
253	Line 25218	4100	9.665	117.682	-65.7	83.9303	-4.44882	-519.319	0.0	-790.291	0.908117E-3
254	Line 25219	4120	8.9	90.0	-65.7	57.0976	-0.0742094	-496.323	0.0	-762.436	20.388E-6
255	Line 25219	4116	8.9	95.5027	-65.7	114.823	4.91222	-1.00269E3	0.0	-1.51758E3	-0.0129363
256	Line 25219	4157	9.665	90.0	-65.7	57.0976	-0.0742094	-496.323	0.0	-762.436	20.388E-6
257	Line 25219	4110	8.9	101.005	-65.7	66.5625	3.95896	-503.196	0.0	-770.542	-4.73645E-3
258	Line 25219	4151	9.665	95.5027	-65.7	114.823	4.91222	-1.00269E3	0.0	-1.51758E3	-0.0129363
259	Line 25219	4138	9.665	101.005	-65.7	66.5625	3.95896	-503.196	0.0	-770.542	-4.73645E-3
260	Line 25220	4059	8.9	62.318	-65.7	69.0967	5.67286	-516.553	0.0	-787.834	-0.689773E-3
261	Line 25220	4104	9.665	62.318	-65.7	69.0967	5.67286	-516.553	0.0	-787.834	-0.689773E-3
262	Line 25220	4095	8.9	73.4357	-65.7	184.456	5.41042	-1.02459E3	0.0	-1.57844E3	-0.452783E-3
263	Line 25220	4080	8.9	67.877	-65.7	164.392	11.8596	-1.03758E3	0.0	-1.56698E3	-3.5962E-3
264	Line 25220	4126	9.665	67.877	-65.7	164.392	11.8596	-1.03758E3	0.0	-1.56698E3	-3.5962E-3
265	Line 25220	4133	9.665	73.4357	-65.7	184.456	5.41042	-1.02459E3	0.0	-1.57844E3	-0.452783E-3
266	Line 25220	4111	8.9	78.9947	-65.7	81.3179	-1.193	-505.334	0.0	-778.473	4.00891E-3
267	Line 25220	4142	9.665	78.9947	-65.7	81.3179	-1.193	-505.334	0.0	-778.473	4.00891E-3
268	Line 25221	4111	8.9	78.9947	-65.7	81.3179	-1.193	-505.334	0.0	-778.473	4.00891E-3
269	Line 25221	4142	9.665	78.9947	-65.7	81.3179	-1.193	-505.334	0.0	-778.473	4.00891E-3
270	Line 25221	4117	8.9	84.4973	-65.7	128.433	-3.51066	-996.404	0.0	-1.53489E3	0.0137799
271	Line 25221	4152	9.665	84.4973	-65.7	128.433	-3.51066	-996.404	0.0	-1.53489E3	0.0137799
272	Line 25221	4120	8.9	90.0	-65.7	57.0976	-0.0742094	-496.323	0.0	-762.436	20.388E-6
273	Line 25221	4157	9.665	90.0	-65.7	57.0976	-0.0742094	-496.323	0.0	-762.436	20.388E-6
